"AID","CID"
"AID328","CID40"
"AID425","CID40"
"AID512","CID40"
"AID564","CID40"
"AID1091","CID40"
"AID103","CID41"
"AID163","CID41"
"AID851","CID41"
"AID1194","CID41"
"AID1214","CID42"
"AID170","CID43"
"AID223","CID43"
"AID821","CID43"
"AID1000","CID43"
"AID1051","CID43"
"AID1113","CID43"
"AID347","CID44"
"AID630","CID44"
"AID659","CID44"
"AID1499","CID44"
"AID66","CID44"
"AID202","CID44"
"AID688","CID44"
"AID861","CID44"
"AID1535","CID45"
"AID1766","CID45"
"AID752","CID47"
"AID1114","CID47"
"AID1242","CID47"
"AID1855","CID47"
"AID1691","CID48"
"AID1846","CID48"
"AID64","CID48"
"AID791","CID48"
"AID822","CID48"
"AID1282","CID48"
"AID89","CID49"
"AID246","CID49"
"AID754","CID49"
"AID1068","CID49"
"AID1818","CID49"
"AID1664","CID49"
"AID1717","CID49"
"AID588","CID50"
"AID1300","CID50"
"AID1653","CID50"
"AID241","CID50"
"AID1443","CID50"
"AID1811","CID50"
"AID1572","CID51"
"AID1906","CID51"
"AID90","CID52"
"AID472","CID52"
"AID1739","CID52"
"AID1259","CID52"
"AID321","CID53"
"AID439","CID53"
"AID1457","CID53"
"AID1639","CID53"
"AID1792","CID53"
"AID726","CID53"
"AID524","CID54"
"AID908","CID54"
"AID1279","CID54"
"AID1727","CID54"
"AID522","CID54"
"AID553","CID54"
"AID767","CID54"
"AID1948","CID54"
"AID1531","CID55"
"AID1946","CID55"
"AID329","CID55"
"AID396","CID55"
"AID1921","CID55"
"AID696","CID56"
"AID929","CID56"
"AID1320","CID56"
"AID283","CID56"
"AID367","CID56"
"AID1157","CID56"
"AID1574","CID56"
"AID317","CID57"
"AID1332","CID57"
"AID1385","CID57"
"AID1786","CID57"
"AID658","CID57"
"AID1745","CID57"
"AID1569","CID58"
"AID133","CID59"
"AID348","CID59"
"AID538","CID59"
"AID1864","CID59"
"AID39","CID59"
"AID77","CID59"
"AID92","CID59"
"AID1602","CID59"
"AID1633","CID59"
"AID102","CID60"
"AID404","CID60"
"AID489","CID62"
"AID769","CID62"
"AID974","CID62"
"AID1517","CID62"
"AID1978","CID62"
"AID1991","CID62"
"AID508","CID62"
"AID892","CID63"
"AID922","CID63"
"AID283","CID64"
"AID367","CID64"
"AID1157","CID64"
"AID1574","CID64"
"AID627","CID64"
"AID855","CID64"
"AID1377","CID65"
"AID643","CID65"
"AID714","CID65"
"AID1891","CID65"
"AID66","CID66"
"AID202","CID66"
"AID688","CID66"
"AID861","CID66"
"AID102","CID66"
"AID1378","CID66"
"AID1558","CID66"
"AID1692","CID66"
"AID1480","CID67"
"AID1019","CID68"
"AID1052","CID68"
"AID191","CID69"
"AID514","CID69"
"AID658","CID69"
"AID1034","CID69"
"AID1759","CID69"
"AID1986","CID69"
"AID1543","CID69"
"AID1726","CID69"
"AID409","CID70"
"AID853","CID70"
"AID1215","CID70"
"AID327","CID70"
"AID623","CID70"
"AID1690","CID70"
"AID1977","CID70"
"AID24","CID72"
"AID592","CID72"
"AID791","CID72"
"AID1062","CID72"
"AID625","CID73"
"AID1469","CID73"
"AID98","CID73"
"AID987","CID73"
"AID757","CID74"
"AID1133","CID74"
"AID1600","CID74"
"AID1353","CID75"
"AID1392","CID75"
"AID1635","CID76"
"AID1686","CID76"
"AID98","CID76"
"AID810","CID76"
"AID58","CID77"
"AID147","CID77"
"AID681","CID77"
"AID1513","CID77"
"AID1697","CID77"
"AID1662","CID77"
"AID1076","CID78"
"AID746","CID78"
"AID1928","CID78"
"AID96","CID79"
"AID155","CID79"
"AID233","CID79"
"AID1032","CID79"
"AID1304","CID79"
"AID90","CID79"
"AID483","CID79"
"AID830","CID79"
"AID1386","CID79"
"AID124","CID80"
"AID400","CID80"
"AID498","CID80"
"AID1842","CID80"
"AID251","CID80"
"AID331","CID80"
"AID901","CID80"
"AID1484","CID80"
"AID1687","CID80"
"AID46","CID81"
"AID384","CID81"
"AID385","CID81"
"AID1108","CID81"
"AID1538","CID81"
"AID460","CID82"
"AID635","CID83"
"AID1498","CID83"
"AID1874","CID83"
"AID445","CID83"
"AID1657","CID83"
"AID437","CID84"
"AID683","CID84"
"AID847","CID84"
"AID983","CID84"
"AID527","CID84"
"AID969","CID84"
"AID48","CID85"
"AID284","CID85"
"AID1208","CID85"
"AID1864","CID85"
"AID1984","CID85"
"AID49","CID86"
"AID657","CID86"
"AID1276","CID86"
"AID1462","CID86"
"AID1875","CID86"
"AID76","CID87"
"AID490","CID87"
"AID869","CID87"
"AID1367","CID87"
"AID1390","CID87"
"AID1942","CID87"
"AID321","CID87"
"AID439","CID87"
"AID1457","CID87"
"AID1639","CID87"
"AID1792","CID87"
"AID997","CID88"
"AID1568","CID88"
"AID253","CID88"
"AID450","CID88"
"AID558","CID88"
"AID898","CID88"
"AID1237","CID88"
"AID1753","CID88"
"AID388","CID89"
"AID873","CID89"
"AID1696","CID89"
"AID1781","CID89"
"AID1871","CID89"
"AID403","CID89"
"AID1851","CID89"
"AID1946","CID89"
"AID355","CID90"
"AID363","CID90"
"AID648","CID90"
"AID1202","CID90"
"AID44","CID90"
"AID1664","CID90"
"AID1860","CID90"
"AID1391","CID91"
"AID1927","CID91"
"AID1190","CID92"
"AID1556","CID92"
"AID1562","CID92"
"AID608","CID92"
"AID1630","CID92"
"AID1940","CID92"
"AID438","CID93"
"AID858","CID93"
"AID115","CID93"
"AID535","CID93"
"AID652","CID93"
"AID870","CID93"
"AID285","CID94"
"AID638","CID94"
"AID1532","CID94"
"AID1186","CID95"
"AID1242","CID95"
"AID1555","CID95"
"AID1732","CID95"
"AID1744","CID95"
"AID884","CID96"
"AID1720","CID96"
"AID1860","CID96"
"AID478","CID96"
"AID1412","CID96"
"AID1441","CID96"
"AID1762","CID96"
"AID802","CID97"
"AID1203","CID97"
"AID1520","CID98"
"AID1698","CID98"
"AID1909","CID98"
"AID829","CID98"
"AID1118","CID98"
"AID1743","CID98"
"AID183","CID99"
"AID550","CID99"
"AID1216","CID99"
"AID280","CID100"
"AID743","CID100"
"AID63","CID100"
"AID1463","CID100"
"AID1708","CID100"
"AID1858","CID100"
"AID341","CID101"
"AID642","CID101"
"AID520","CID102"
"AID1023","CID102"
"AID294","CID102"
"AID351","CID102"
"AID1303","CID102"
"AID1795","CID102"
"AID1319","CID103"
"AID1847","CID103"
"AID138","CID103"
"AID457","CID103"
"AID475","CID103"
"AID801","CID103"
"AID1327","CID103"
"AID1944","CID103"
"AID235","CID104"
"AID362","CID104"
"AID802","CID104"
"AID827","CID104"
"AID567","CID105"
"AID776","CID105"
"AID1132","CID105"
"AID1563","CID105"
"AID1016","CID105"
"AID1366","CID105"
"AID1572","CID105"
"AID1667","CID105"
"AID1431","CID106"
"AID1544","CID106"
"AID120","CID106"
"AID258","CID106"
"AID440","CID106"
"AID1064","CID106"
"AID1950","CID106"
"AID158","CID107"
"AID516","CID107"
"AID685","CID107"
"AID137","CID107"
"AID335","CID107"
"AID214","CID108"
"AID300","CID108"
"AID567","CID108"
"AID706","CID108"
"AID1533","CID108"
"AID116","CID109"
"AID927","CID109"
"AID954","CID109"
"AID1517","CID109"
"AID1636","CID109"
"AID1926","CID109"
"AID981","CID110"
"AID491","CID110"
"AID508","CID110"
"AID1344","CID110"
"AID1731","CID110"
"AID1734","CID110"
"AID1804","CID110"
"AID649","CID111"
"AID1131","CID111"
"AID1953","CID111"
"AID163","CID111"
"AID543","CID111"
"AID992","CID111"
"AID1073","CID111"
"AID1107","CID111"
"AID1833","CID111"
"AID386","CID112"
"AID753","CID112"
"AID955","CID112"
"AID1008","CID112"
"AID1471","CID112"
"AID1685","CID112"
"AID1907","CID112"
"AID696","CID113"
"AID929","CID113"
"AID1320","CID113"
"AID17","CID113"
"AID58","CID113"
"AID300","CID113"
"AID698","CID113"
"AID1358","CID114"
"AID1637","CID114"
"AID1750","CID114"
"AID365","CID115"
"AID532","CID115"
"AID995","CID115"
"AID24","CID115"
"AID1121","CID115"
"AID1136","CID115"
"AID763","CID116"
"AID896","CID116"
"AID931","CID116"
"AID1290","CID116"
"AID1520","CID116"
"AID1785","CID116"
"AID295","CID117"
"AID532","CID117"
"AID610","CID117"
"AID737","CID117"
"AID1016","CID117"
"AID1366","CID117"
"AID1572","CID117"
"AID1667","CID117"
"AID1569","CID118"
"AID382","CID118"
"AID1480","CID118"
"AID1883","CID118"
"AID261","CID119"
"AID548","CID119"
"AID877","CID119"
"AID1293","CID119"
"AID83","CID120"
"AID646","CID120"
"AID1050","CID120"
"AID1062","CID120"
"AID8","CID121"
"AID1448","CID121"
"AID1579","CID121"
"AID625","CID122"
"AID1469","CID122"
"AID414","CID122"
"AID748","CID122"
"AID1135","CID122"
"AID1179","CID122"
"AID1592","CID122"
"AID24","CID123"
"AID276","CID123"
"AID1036","CID123"
"AID1486","CID123"
"AID290","CID123"
"AID1893","CID123"
"AID108","CID124"
"AID495","CID124"
"AID794","CID124"
"AID1325","CID124"
"AID1973","CID124"
"AID412","CID124"
"AID628","CID124"
"AID1623","CID124"
"AID1756","CID124"
"AID1767","CID124"
"AID434","CID125"
"AID531","CID125"
"AID1514","CID125"
"AID1526","CID125"
"AID18","CID125"
"AID693","CID125"
"AID765","CID125"
"AID1119","CID125"
"AID1717","CID125"
"AID32","CID126"
"AID1178","CID127"
"AID1345","CID127"
"AID183","CID128"
"AID550","CID128"
"AID1216","CID128"
"AID353","CID129"
"AID548","CID129"
"AID849","CID129"
"AID1313","CID129"
"AID1487","CID131"
"AID1536","CID131"
"AID759","CID132"
"AID1109","CID132"
"AID1676","CID132"
"AID215","CID133"
"AID395","CID133"
"AID705","CID133"
"AID1634","CID133"
"AID1881","CID133"
"AID358","CID133"
"AID485","CID133"
"AID1322","CID133"
"AID1505","CID133"
"AID697","CID134"
"AID226","CID135"
"AID429","CID135"
"AID1287","CID135"
"AID1431","CID135"
"AID141","CID135"
"AID696","CID135"
"AID1296","CID135"
"AID1389","CID135"
"AID1159","CID136"
"AID1336","CID136"
"AID1728","CID136"
"AID1827","CID136"
"AID343","CID137"
"AID626","CID138"
"AID1627","CID138"
"AID263","CID139"
"AID531","CID139"
"AID1842","CID139"
"AID1962","CID139"
"AID662","CID140"
"AID1111","CID140"
"AID1191","CID140"
"AID1516","CID140"
"AID369","CID140"
"AID737","CID140"
"AID741","CID140"
"AID1461","CID140"
"AID635","CID141"
"AID192","CID141"
"AID474","CID141"
"AID1762","CID141"
"AID194","CID142"
"AID377","CID142"
"AID1173","CID142"
"AID289","CID142"
"AID722","CID142"
"AID705","CID143"
"AID1042","CID143"
"AID318","CID143"
"AID491","CID143"
"AID1243","CID143"
"AID1078","CID144"
"AID1807","CID144"
"AID39","CID145"
"AID77","CID145"
"AID92","CID145"
"AID1602","CID145"
"AID1633","CID145"
"AID83","CID146"
"AID646","CID146"
"AID1050","CID146"
"AID1062","CID146"
"AID70","CID147"
"AID465","CID147"
"AID572","CID147"
"AID1874","CID147"
"AID44","CID148"
"AID1664","CID148"
"AID1860","CID148"
"AID205","CID149"
"AID1020","CID149"
"AID59","CID149"
"AID895","CID149"
"AID960","CID149"
"AID1078","CID149"
"AID1335","CID149"
"AID626","CID150"
"AID1627","CID150"
"AID1374","CID150"
"AID65","CID151"
"AID1438","CID151"
"AID124","CID152"
"AID864","CID152"
"AID1222","CID152"
"AID25","CID153"
"AID137","CID153"
"AID1097","CID153"
"AID1122","CID153"
"AID402","CID154"
"AID991","CID154"
"AID110","CID154"
"AID1538","CID154"
"AID1795","CID154"
"AID355","CID155"
"AID363","CID155"
"AID648","CID155"
"AID1202","CID155"
"AID305","CID156"
"AID1681","CID156"
"AID618","CID157"
"AID721","CID157"
"AID1296","CID157"
"AID1840","CID157"
"AID1255","CID158"
"AID873","CID159"
"AID878","CID159"
"AID221","CID160"
"AID497","CID160"
"AID1139","CID160"
"AID1379","CID160"
"AID1630","CID160"
"AID661","CID161"
"AID842","CID161"
"AID1315","CID161"
"AID1832","CID161"
"AID1940","CID161"
"AID1195","CID162"
"AID1268","CID162"
"AID1298","CID163"
"AID1428","CID163"
"AID845","CID164"
"AID101","CID165"
"AID967","CID165"
"AID1379","CID165"
"AID130","CID166"
"AID663","CID166"
"AID687","CID166"
"AID72","CID167"
"AID236","CID167"
"AID1198","CID167"
"AID1728","CID167"
"AID1774","CID167"
"AID1957","CID167"
"AID1136","CID169"
"AID1142","CID169"
"AID1326","CID169"
"AID1466","CID169"
"AID1732","CID169"
"AID308","CID169"
"AID446","CID169"
"AID1563","CID169"
"AID458","CID170"
"AID1305","CID170"
"AID1524","CID170"
"AID1872","CID170"
"AID656","CID170"
"AID394","CID171"
"AID818","CID171"
"AID14","CID172"
"AID1093","CID172"
"AID1401","CID172"
"AID1488","CID172"
"AID576","CID174"
"AID57","CID175"
"AID893","CID175"
"AID1316","CID175"
"AID1337","CID175"
"AID1399","CID175"
"AID1457","CID176"
"AID1923","CID176"
"AID1242","CID177"
"AID1527","CID177"
"AID1651","CID177"
"AID132","CID177"
"AID220","CID177"
"AID1534","CID177"
"AID1835","CID177"
"AID1050","CID178"
"AID1083","CID178"
"AID1087","CID178"
"AID1535","CID178"
"AID1889","CID179"
"AID1696","CID180"
"AID1848","CID180"
"AID122","CID180"
"AID550","CID180"
"AID958","CID180"
"AID1459","CID180"
"AID1944","CID180"
"AID3","CID181"
"AID612","CID181"
"AID998","CID181"
"AID1171","CID181"
"AID1481","CID181"
"AID1981","CID181"
"AID167","CID181"
"AID843","CID181"
"AID1130","CID182"
"AID1818","CID182"
"AID244","CID183"
"AID611","CID183"
"AID1440","CID183"
"AID426","CID183"
"AID721","CID183"
"AID764","CID183"
"AID893","CID183"
"AID1153","CID183"
"AID1444","CID183"
"AID110","CID184"
"AID99","CID185"
"AID273","CID185"
"AID1926","CID185"
"AID612","CID186"
"AID1043","CID186"
"AID1822","CID186"
"AID872","CID187"
"AID1178","CID187"
"AID1553","CID187"
"AID548","CID188"
"AID553","CID188"
"AID659","CID188"
"AID1003","CID188"
"AID1682","CID188"
"AID1711","CID188"
"AID160","CID189"
"AID665","CID189"
"AID36","CID190"
"AID272","CID190"
"AID783","CID190"
"AID1070","CID190"
"AID1362","CID190"
"AID1417","CID190"
"AID1458","CID190"
"AID231","CID190"
"AID839","CID190"
"AID1180","CID190"
"AID1441","CID190"
"AID1500","CID190"
"AID1618","CID190"
"AID80","CID191"
"AID195","CID191"
"AID764","CID191"
"AID977","CID191"
"AID221","CID191"
"AID932","CID191"
"AID1248","CID192"
"AID1869","CID192"
"AID716","CID192"
"AID931","CID192"
"AID933","CID192"
"AID1359","CID192"
"AID1673","CID192"
"AID345","CID193"
"AID707","CID193"
"AID1583","CID193"
"AID554","CID194"
"AID1213","CID194"
"AID1884","CID194"
"AID267","CID194"
"AID251","CID195"
"AID331","CID195"
"AID901","CID195"
"AID1484","CID195"
"AID1687","CID195"
"AID142","CID195"
"AID615","CID195"
"AID963","CID195"
"AID1325","CID195"
"AID1001","CID196"
"AID1301","CID196"
"AID1424","CID196"
"AID93","CID196"
"AID639","CID196"
"AID781","CID196"
"AID1198","CID196"
"AID1761","CID196"
"AID320","CID197"
"AID1882","CID197"
"AID750","CID198"
"AID1866","CID198"
"AID275","CID199"
"AID689","CID199"
"AID817","CID199"
"AID882","CID199"
"AID1033","CID199"
"AID1898","CID199"
"AID601","CID200"
"AID414","CID200"
"AID1362","CID200"
"AID209","CID201"
"AID593","CID201"
"AID738","CID201"
"AID1237","CID201"
"AID1374","CID201"
"AID166","CID202"
"AID297","CID202"
"AID336","CID202"
"AID445","CID202"
"AID1623","CID202"
"AID642","CID203"
"AID740","CID203"
"AID1569","CID204"
"AID670","CID205"
"AID1569","CID205"
"AID116","CID206"
"AID927","CID206"
"AID954","CID206"
"AID1517","CID206"
"AID1636","CID206"
"AID1926","CID206"
"AID119","CID207"
"AID298","CID207"
"AID435","CID207"
"AID1754","CID207"
"AID1792","CID207"
"AID598","CID208"
"AID1777","CID208"
"AID47","CID209"
"AID547","CID209"
"AID986","CID209"
"AID1530","CID209"
"AID1813","CID209"
"AID1986","CID209"
"AID206","CID209"
"AID626","CID209"
"AID1138","CID210"
"AID1428","CID210"
"AID1435","CID211"
"AID79","CID211"
"AID641","CID211"
"AID719","CID211"
"AID42","CID212"
"AID1467","CID212"
"AID1574","CID212"
"AID565","CID212"
"AID1028","CID212"
"AID639","CID213"
"AID760","CID213"
"AID1052","CID213"
"AID1427","CID214"
"AID1957","CID214"
"AID291","CID215"
"AID747","CID215"
"AID792","CID215"
"AID910","CID215"
"AID1348","CID215"
"AID1610","CID215"
"AID1828","CID215"
"AID170","CID216"
"AID1796","CID216"
"AID1856","CID217"
"AID639","CID217"
"AID760","CID217"
"AID1052","CID217"
"AID315","CID218"
"AID544","CID218"
"AID552","CID218"
"AID1370","CID218"
"AID1844","CID218"
"AID468","CID219"
"AID773","CID219"
"AID1968","CID219"
"AID1119","CID220"
"AID1080","CID221"
"AID1376","CID221"
"AID135","CID222"
"AID1246","CID222"
"AID1663","CID222"
"AID644","CID222"
"AID977","CID222"
"AID129","CID223"
"AID145","CID223"
"AID1430","CID223"
"AID451","CID223"
"AID1643","CID223"
"AID1645","CID224"
"AID1838","CID224"
"AID494","CID224"
"AID1560","CID225"
"AID1634","CID225"
"AID301","CID226"
"AID425","CID226"
"AID566","CID226"
"AID719","CID226"
"AID984","CID226"
"AID442","CID226"
"AID579","CID226"
"AID787","CID226"
"AID1286","CID226"
"AID1238","CID227"
"AID1533","CID227"
"AID91","CID228"
"AID245","CID228"
"AID271","CID228"
"AID322","CID228"
"AID1207","CID228"
"AID122","CID228"
"AID550","CID228"
"AID958","CID228"
"AID1459","CID228"
"AID1944","CID228"
"AID1153","CID229"
"AID1278","CID229"
"AID1296","CID229"
"AID840","CID230"
"AID1036","CID230"
"AID1262","CID230"
"AID1797","CID230"
"AID175","CID231"
"AID376","CID231"
"AID608","CID231"
"AID704","CID231"
"AID831","CID231"
"AID1582","CID231"
"AID716","CID231"
"AID931","CID231"
"AID933","CID231"
"AID1359","CID231"
"AID1673","CID231"
"AID241","CID232"
"AID731","CID232"
"AID1130","CID232"
"AID1371","CID232"
"AID1608","CID232"
"AID296","CID233"
"AID1220","CID233"
"AID1939","CID233"
"AID1166","CID234"
"AID1560","CID234"
"AID1572","CID234"
"AID1960","CID234"
"AID141","CID235"
"AID696","CID235"
"AID1296","CID235"
"AID1389","CID235"
"AID697","CID236"
"AID97","CID236"
"AID1899","CID236"
"AID113","CID237"
"AID1055","CID237"
"AID1712","CID237"
"AID1810","CID237"
"AID237","CID237"
"AID1004","CID237"
"AID1581","CID237"
"AID317","CID238"
"AID1332","CID238"
"AID1385","CID238"
"AID1786","CID238"
"AID586","CID239"
"AID1150","CID239"
"AID1632","CID239"
"AID794","CID239"
"AID1042","CID239"
"AID1432","CID239"
"AID1117","CID240"
"AID600","CID241"
"AID1638","CID241"
"AID609","CID242"
"AID1125","CID242"
"AID1129","CID242"
"AID1411","CID242"
"AID1595","CID242"
"AID1633","CID242"
"AID1392","CID242"
"AID1573","CID242"
"AID1602","CID242"
"AID1757","CID242"
"AID487","CID243"
"AID1485","CID244"
"AID1917","CID244"
"AID383","CID244"
"AID1971","CID244"
"AID439","CID245"
"AID514","CID245"
"AID916","CID245"
"AID1122","CID245"
"AID37","CID246"
"AID200","CID246"
"AID1145","CID246"
"AID1860","CID246"
"AID612","CID247"
"AID1043","CID247"
"AID592","CID247"
"AID731","CID247"
"AID879","CID247"
"AID1723","CID247"
"AID521","CID248"
"AID1136","CID248"
"AID1679","CID248"
"AID339","CID249"
"AID1022","CID249"
"AID1138","CID249"
"AID31","CID250"
"AID75","CID250"
"AID217","CID250"
"AID611","CID251"
"AID1528","CID251"
"AID345","CID251"
"AID707","CID251"
"AID1583","CID251"
"AID744","CID252"
"AID1931","CID252"
"AID387","CID253"
"AID1227","CID253"
"AID1603","CID253"
"AID1699","CID253"
"AID72","CID253"
"AID236","CID253"
"AID1198","CID253"
"AID1368","CID254"
"AID1669","CID254"
"AID1937","CID254"
"AID526","CID255"
"AID796","CID255"
"AID1462","CID255"
"AID312","CID256"
"AID1721","CID256"
"AID650","CID257"
"AID1545","CID257"
"AID290","CID257"
"AID352","CID257"
"AID594","CID257"
"AID1104","CID257"
"AID177","CID258"
"AID1137","CID258"
"AID296","CID259"
"AID1220","CID259"
"AID1939","CID259"
"AID305","CID259"
"AID1112","CID259"
"AID1718","CID259"
"AID240","CID260"
"AID445","CID260"
"AID1436","CID260"
"AID1507","CID260"
"AID1667","CID260"
"AID508","CID261"
"AID36","CID262"
"AID272","CID262"
"AID783","CID262"
"AID1070","CID262"
"AID1362","CID262"
"AID1417","CID262"
"AID1458","CID262"
"AID321","CID262"
"AID688","CID262"
"AID379","CID263"
"AID382","CID263"
"AID590","CID263"
"AID1369","CID263"
"AID1666","CID263"
"AID1814","CID263"
"AID109","CID264"
"AID441","CID264"
"AID588","CID264"
"AID628","CID264"
"AID901","CID264"
"AID642","CID265"
"AID788","CID265"
"AID1021","CID265"
"AID1151","CID266"
"AID1632","CID266"
"AID1831","CID266"
"AID1974","CID266"
"AID743","CID267"
"AID934","CID267"
"AID427","CID268"
"AID831","CID268"
"AID1155","CID268"
"AID1707","CID268"
"AID447","CID269"
"AID631","CID269"
"AID1538","CID269"
"AID187","CID270"
"AID1013","CID270"
"AID1210","CID270"
"AID1445","CID270"
"AID1196","CID271"
"AID1617","CID271"
"AID487","CID272"
"AID512","CID272"
"AID735","CID272"
"AID911","CID272"
"AID1248","CID272"
"AID1698","CID272"
"AID452","CID272"
"AID1274","CID272"
"AID1808","CID272"
"AID745","CID273"
"AID1476","CID273"
"AID593","CID274"
"AID798","CID274"
"AID1504","CID274"
"AID1594","CID274"
"AID1786","CID274"
"AID166","CID274"
"AID297","CID274"
"AID336","CID274"
"AID445","CID274"
"AID1623","CID274"
"AID1082","CID275"
"AID1909","CID275"
"AID190","CID275"
"AID193","CID275"
"AID1049","CID275"
"AID1377","CID275"
"AID1521","CID275"
"AID1819","CID275"
"AID278","CID276"
"AID775","CID276"
"AID985","CID276"
"AID1080","CID276"
"AID1244","CID276"
"AID1575","CID276"
"AID1857","CID276"
"AID973","CID277"
"AID986","CID277"
"AID1174","CID277"
"AID1844","CID277"
"AID69","CID277"
"AID433","CID277"
"AID626","CID277"
"AID1725","CID277"
"AID120","CID278"
"AID258","CID278"
"AID440","CID278"
"AID1064","CID278"
"AID1950","CID278"
"AID536","CID279"
"AID1477","CID279"
"AID1801","CID279"
"AID551","CID280"
"AID1545","CID280"
"AID366","CID281"
"AID1768","CID281"
"AID1039","CID282"
"AID1090","CID282"
"AID1975","CID282"
"AID562","CID282"
"AID602","CID282"
"AID706","CID282"
"AID817","CID282"
"AID1133","CID282"
"AID1159","CID283"
"AID1336","CID283"
"AID1728","CID283"
"AID1827","CID283"
"AID1186","CID283"
"AID1242","CID283"
"AID1555","CID283"
"AID1732","CID283"
"AID1744","CID283"
"AID109","CID284"
"AID212","CID284"
"AID239","CID284"
"AID520","CID284"
"AID1269","CID284"
"AID1498","CID284"
"AID1780","CID284"
"AID1865","CID284"
"AID364","CID284"
"AID1414","CID284"
"AID1715","CID284"
"AID1930","CID284"
"AID334","CID285"
"AID772","CID285"
"AID1875","CID285"
"AID506","CID286"
"AID802","CID286"
"AID609","CID287"
"AID1125","CID287"
"AID1129","CID287"
"AID1411","CID287"
"AID1595","CID287"
"AID1633","CID287"
"AID683","CID288"
"AID1259","CID288"
"AID1301","CID288"
"AID456","CID289"
"AID1606","CID289"
"AID1787","CID289"
"AID1843","CID289"
"AID1848","CID289"
"AID444","CID289"
"AID1291","CID289"
"AID1564","CID289"
"AID1900","CID289"
"AID1979","CID289"
"AID364","CID290"
"AID602","CID290"
"AID907","CID290"
"AID991","CID290"
"AID1170","CID290"
"AID912","CID291"
"AID1508","CID291"
"AID615","CID292"
"AID1587","CID292"
"AID1711","CID292"
"AID1928","CID292"
"AID440","CID292"
"AID779","CID292"
"AID949","CID292"
"AID1458","CID292"
"AID146","CID293"
"AID1378","CID293"
"AID583","CID293"
