"AID","CID"
"AID21","CID872"
"AID22","CID118"
"AID22","CID407"
"AID22","CID822"
"AID22","CID738"
"AID24","CID213"
"AID24","CID981"
"AID24","CID1009"
"AID25","CID1434"
"AID25","CID385"
"AID25","CID394"
"AID25","CID664"
"AID25","CID1204"
"AID25","CID610"
"AID26","CID265"
"AID26","CID1326"
"AID26","CID342"
"AID27","CID42"
"AID27","CID1208"
"AID27","CID388"
"AID27","CID820"
"AID27","CID936"
"AID27","CID809"
"AID28","CID1058"
"AID28","CID1069"
"AID28","CID17"
"AID28","CID252"
"AID28","CID274"
"AID28","CID1211"
"AID31","CID316"
"AID31","CID412"
"AID32","CID870"
"AID32","CID1062"
"AID32","CID180"
"AID33","CID564"
"AID33","CID851"
"AID33","CID206"
"AID33","CID400"
"AID33","CID1088"
"AID33","CID505"
"AID33","CID941"
"AID33","CID793"
"AID34","CID142"
"AID34","CID647"
"AID34","CID971"
"AID34","CID176"
"AID34","CID320"
"AID34","CID845"
"AID34","CID867"
"AID34","CID1305"
"AID35","CID186"
"AID35","CID1424"
"AID36","CID18"
"AID36","CID314"
"AID36","CID512"
"AID36","CID144"
"AID36","CID1152"
"AID37","CID211"
"AID37","CID779"
"AID37","CID1416"
"AID37","CID1498"
"AID38","CID633"
"AID38","CID871"
"AID38","CID1304"
"AID38","CID53"
"AID38","CID136"
"AID38","CID298"
"AID39","CID191"
"AID39","CID1027"
"AID40","CID502"
"AID40","CID598"
"AID40","CID617"
"AID40","CID1253"
"AID40","CID209"
"AID40","CID310"
"AID40","CID1487"
"AID40","CID1144"
"AID40","CID1404"
"AID40","CID1494"
"AID40","CID851"
"AID40","CID509"
"AID40","CID1029"
"AID40","CID1347"
"AID41","CID304"
"AID41","CID585"
"AID41","CID1174"
"AID42","CID1281"
"AID43","CID521"
"AID43","CID963"
"AID44","CID100"
"AID44","CID1428"
"AID44","CID597"
"AID44","CID906"
"AID44","CID1012"
"AID44","CID1242"
"AID45","CID422"
"AID45","CID1053"
"AID46","CID139"
"AID46","CID577"
"AID46","CID752"
"AID47","CID104"
"AID47","CID105"
"AID47","CID148"
"AID47","CID1460"
"AID48","CID24"
"AID48","CID476"
"AID49","CID616"
"AID49","CID746"
"AID49","CID1177"
"AID49","CID1481"
"AID49","CID951"
"AID49","CID1069"
"AID50","CID1390"
"AID51","CID1403"
"AID51","CID5"
"AID51","CID761"
"AID51","CID1000"
"AID52","CID64"
"AID53","CID1185"
"AID54","CID118"
"AID54","CID407"
"AID54","CID822"
"AID54","CID526"
"AID54","CID651"
"AID55","CID148"
"AID55","CID368"
"AID55","CID692"
"AID56","CID41"
"AID56","CID478"
"AID57","CID184"
"AID57","CID452"
"AID57","CID430"
"AID57","CID1298"
"AID58","CID384"
"AID58","CID1405"
"AID58","CID212"
"AID58","CID237"
"AID58","CID884"
"AID59","CID787"
"AID59","CID1456"
"AID60","CID1312"
"AID61","CID456"
"AID61","CID773"
"AID61","CID442"
"AID61","CID827"
"AID61","CID418"
"AID61","CID852"
"AID62","CID128"
"AID62","CID1379"
"AID62","CID237"
"AID62","CID648"
"AID62","CID1310"
"AID63","CID706"
"AID63","CID32"
"AID63","CID273"
"AID64","CID625"
"AID64","CID623"
"AID64","CID225"
"AID64","CID512"
"AID64","CID872"
"AID64","CID1494"
"AID64","CID868"
"AID64","CID1051"
"AID64","CID1438"
"AID65","CID128"
"AID66","CID653"
"AID66","CID251"
"AID66","CID1220"
"AID66","CID1432"
"AID66","CID453"
"AID66","CID456"
"AID66","CID1098"
"AID67","CID604"
"AID67","CID1345"
"AID68","CID617"
"AID69","CID1128"
"AID70","CID472"
"AID70","CID1226"
"AID71","CID879"
"AID71","CID946"
"AID71","CID483"
"AID71","CID592"
"AID71","CID606"
"AID71","CID837"
"AID71","CID1353"
"AID72","CID163"
"AID72","CID667"
"AID72","CID1196"
"AID72","CID1280"
"AID72","CID1086"
"AID72","CID1093"
"AID72","CID1137"
"AID74","CID166"
"AID74","CID558"
"AID74","CID838"
"AID74","CID1332"
"AID74","CID1242"
"AID75","CID403"
"AID75","CID846"
"AID76","CID191"
"AID76","CID430"
"AID76","CID497"
"AID76","CID692"
"AID76","CID924"
"AID77","CID498"
"AID77","CID862"
"AID78","CID22"
"AID78","CID733"
"AID78","CID1215"
"AID78","CID1396"
"AID79","CID113"
"AID79","CID1154"
"AID79","CID1326"
"AID79","CID82"
"AID79","CID981"
"AID80","CID366"
"AID80","CID390"
"AID80","CID436"
"AID80","CID515"
"AID81","CID580"
"AID81","CID655"
"AID81","CID1464"
"AID81","CID2"
"AID81","CID88"
"AID82","CID62"
"AID82","CID90"
"AID82","CID376"
"AID82","CID549"
"AID82","CID723"
"AID83","CID482"
"AID83","CID1191"
"AID84","CID646"
"AID84","CID986"
"AID84","CID1193"
"AID85","CID1130"
"AID85","CID235"
"AID85","CID764"
"AID85","CID614"
"AID85","CID1000"
"AID85","CID1112"
"AID85","CID1314"
"AID85","CID1383"
"AID86","CID1109"
"AID86","CID193"
"AID86","CID1258"
"AID86","CID1300"
"AID87","CID131"
"AID88","CID3"
"AID88","CID244"
"AID88","CID462"
"AID88","CID1089"
"AID88","CID1157"
"AID88","CID1284"
"AID88","CID1400"
"AID89","CID705"
"AID89","CID810"
"AID89","CID1303"
"AID90","CID705"
"AID90","CID810"
"AID90","CID1303"
"AID90","CID156"
"AID90","CID391"
"AID91","CID604"
"AID91","CID1306"
"AID92","CID386"
"AID92","CID694"
"AID93","CID1411"
"AID93","CID1377"
"AID94","CID249"
"AID94","CID1120"
"AID94","CID1399"
"AID95","CID1365"
"AID95","CID869"
"AID95","CID1416"
"AID95","CID952"
"AID95","CID1207"
"AID96","CID6"
"AID96","CID163"
"AID96","CID824"
"AID96","CID1381"
"AID96","CID722"
"AID96","CID764"
"AID96","CID402"
"AID96","CID1030"
"AID96","CID186"
"AID97","CID137"
"AID97","CID651"
"AID97","CID1011"
"AID97","CID1319"
"AID97","CID318"
"AID97","CID338"
"AID98","CID1257"
"AID98","CID439"
"AID98","CID885"
"AID98","CID1428"
"AID99","CID111"
"AID99","CID504"
"AID99","CID1263"
"AID100","CID1327"
"AID100","CID1354"
"AID100","CID1231"
"AID100","CID1276"
"AID100","CID1277"
"AID100","CID307"
"AID100","CID1164"
"AID101","CID1463"
"AID101","CID282"
"AID102","CID199"
"AID103","CID242"
"AID103","CID402"
"AID103","CID515"
"AID103","CID791"
"AID103","CID631"
"AID103","CID1176"
"AID104","CID130"
"AID104","CID520"
"AID104","CID1364"
"AID105","CID1139"
"AID105","CID1222"
"AID105","CID674"
"AID105","CID1496"
"AID105","CID348"
"AID105","CID664"
"AID105","CID1057"
"AID105","CID1270"
"AID105","CID1423"
"AID105","CID122"
"AID105","CID217"
"AID105","CID286"
"AID105","CID1300"
"AID106","CID320"
"AID106","CID570"
"AID106","CID721"
"AID106","CID167"
"AID106","CID825"
"AID107","CID1234"
"AID107","CID65"
"AID107","CID435"
"AID107","CID452"
"AID107","CID717"
"AID107","CID1361"
"AID108","CID288"
"AID108","CID1031"
"AID108","CID1105"
"AID108","CID59"
"AID108","CID1179"
"AID109","CID726"
"AID109","CID1115"
"AID109","CID1458"
"AID110","CID1090"
"AID110","CID1194"
"AID110","CID1398"
"AID110","CID1417"
"AID111","CID195"
"AID112","CID310"
"AID112","CID930"
"AID112","CID1036"
"AID112","CID1043"
"AID113","CID293"
"AID113","CID959"
"AID113","CID83"
"AID113","CID203"
"AID113","CID946"
"AID114","CID1361"
"AID115","CID667"
"AID116","CID335"
"AID116","CID339"
"AID116","CID430"
"AID116","CID1344"
"AID117","CID953"
"AID117","CID1316"
"AID118","CID297"
"AID118","CID784"
"AID118","CID923"
"AID118","CID279"
"AID118","CID315"
"AID118","CID1270"
"AID119","CID50"
"AID120","CID99"
"AID120","CID543"
"AID120","CID554"
"AID121","CID254"
"AID121","CID282"
"AID121","CID853"
"AID121","CID1001"
"AID121","CID1135"
"AID122","CID1147"
"AID122","CID1216"
"AID122","CID436"
"AID122","CID1347"
"AID122","CID1396"
"AID123","CID1199"
"AID123","CID1150"
"AID123","CID216"
"AID123","CID561"
"AID123","CID1108"
"AID123","CID1386"
"AID123","CID476"
"AID123","CID968"
"AID124","CID6"
"AID124","CID163"
"AID124","CID824"
"AID124","CID1381"
"AID125","CID231"
"AID125","CID908"
"AID125","CID956"
"AID125","CID1368"
"AID125","CID244"
"AID125","CID486"
"AID125","CID853"
"AID126","CID232"
"AID126","CID267"
"AID126","CID540"
"AID126","CID979"
"AID126","CID1250"
"AID126","CID1311"
"AID126","CID681"
"AID126","CID1232"
"AID126","CID30"
"AID126","CID137"
"AID127","CID274"
"AID127","CID367"
"AID127","CID751"
"AID128","CID126"
"AID128","CID416"
"AID128","CID18"
"AID128","CID227"
"AID128","CID466"
"AID128","CID721"
"AID128","CID765"
"AID128","CID1265"
"AID128","CID626"
"AID128","CID888"
"AID128","CID1077"
"AID128","CID1308"
"AID129","CID585"
"AID129","CID344"
"AID130","CID739"
"AID130","CID885"
"AID130","CID943"
"AID130","CID945"
"AID131","CID57"
"AID131","CID103"
"AID131","CID1303"
"AID131","CID844"
"AID131","CID1113"
"AID131","CID1300"
"AID131","CID1379"
"AID131","CID1402"
"AID131","CID821"
"AID131","CID678"
"AID132","CID131"
"AID132","CID767"
"AID133","CID292"
"AID133","CID853"
"AID133","CID1240"
"AID133","CID293"
"AID133","CID475"
"AID133","CID1100"
"AID134","CID159"
"AID134","CID977"
"AID134","CID1231"
"AID134","CID707"
"AID134","CID1154"
"AID134","CID1189"
"AID135","CID289"
"AID135","CID627"
"AID135","CID1212"
"AID135","CID1343"
"AID135","CID652"
"AID135","CID120"
"AID135","CID883"
"AID135","CID1072"
"AID136","CID517"
"AID136","CID767"
"AID136","CID620"
"AID137","CID984"
"AID138","CID393"
"AID138","CID539"
"AID138","CID900"
"AID138","CID1058"
"AID139","CID76"
"AID139","CID282"
"AID139","CID372"
"AID139","CID774"
"AID139","CID973"
"AID139","CID455"
"AID139","CID736"
"AID139","CID1307"
"AID139","CID1364"
"AID141","CID905"
"AID141","CID1273"
"AID142","CID1286"
"AID145","CID176"
"AID145","CID576"
"AID145","CID639"
"AID145","CID929"
"AID145","CID327"
"AID145","CID1008"
"AID145","CID1323"
"AID146","CID897"
"AID146","CID941"
"AID146","CID1075"
"AID146","CID1298"
"AID146","CID55"
"AID146","CID379"
"AID146","CID655"
"AID146","CID1041"
"AID147","CID434"
"AID147","CID737"
"AID147","CID845"
"AID147","CID1233"
"AID147","CID1330"
"AID147","CID14"
"AID147","CID197"
"AID147","CID399"
"AID149","CID147"
"AID149","CID335"
"AID149","CID512"
"AID149","CID639"
"AID149","CID455"
"AID149","CID578"
"AID149","CID701"
"AID149","CID1408"
"AID149","CID295"
"AID149","CID1406"
"AID150","CID91"
"AID150","CID700"
"AID150","CID916"
"AID150","CID938"
"AID150","CID1077"
"AID150","CID1322"
"AID150","CID68"
"AID150","CID597"
"AID150","CID642"
"AID150","CID843"
"AID150","CID1164"
"AID150","CID38"
"AID150","CID1146"
"AID150","CID1258"
"AID151","CID430"
"AID151","CID753"
"AID151","CID1273"
"AID152","CID435"
"AID152","CID1160"
"AID152","CID820"
"AID152","CID1056"
"AID152","CID1228"
"AID152","CID208"
"AID152","CID691"
"AID153","CID188"
"AID153","CID330"
"AID153","CID1376"
"AID154","CID572"
"AID154","CID437"
"AID154","CID684"
"AID155","CID808"
"AID156","CID79"
"AID156","CID433"
"AID156","CID1467"
"AID156","CID211"
"AID157","CID1125"
"AID157","CID703"
"AID158","CID1136"
"AID160","CID85"
"AID160","CID463"
"AID160","CID529"
"AID160","CID1111"
"AID160","CID248"
"AID160","CID804"
"AID161","CID226"
"AID161","CID662"
"AID161","CID1360"
"AID161","CID572"
"AID161","CID1340"
"AID161","CID1396"
"AID161","CID96"
"AID161","CID1002"
"AID161","CID122"
"AID161","CID217"
"AID161","CID286"
"AID161","CID1300"
"AID162","CID1062"
"AID163","CID505"
"AID163","CID941"
"AID163","CID304"
"AID163","CID585"
"AID163","CID1174"
"AID164","CID25"
"AID164","CID672"
"AID164","CID846"
"AID164","CID1270"
"AID165","CID284"
"AID165","CID530"
"AID165","CID698"
"AID165","CID642"
"AID165","CID1185"
"AID165","CID1307"
"AID165","CID1386"
"AID166","CID928"
"AID167","CID494"
"AID167","CID888"
"AID167","CID447"
"AID167","CID1284"
"AID168","CID847"
"AID168","CID1416"
"AID168","CID436"
"AID168","CID1347"
"AID168","CID1396"
"AID168","CID82"
"AID168","CID355"
"AID168","CID970"
"AID168","CID1021"
"AID169","CID791"
"AID169","CID1267"
"AID169","CID1432"
"AID169","CID139"
"AID170","CID596"
"AID170","CID1230"
"AID170","CID1358"
"AID170","CID1423"
"AID170","CID1179"
"AID171","CID678"
"AID171","CID972"
"AID171","CID1078"
"AID171","CID99"
"AID172","CID1031"
"AID172","CID1379"
"AID173","CID739"
"AID173","CID885"
"AID173","CID943"
"AID173","CID945"
"AID173","CID446"
"AID173","CID950"
"AID173","CID1219"
"AID174","CID604"
"AID174","CID1345"
"AID175","CID1307"
"AID176","CID648"
"AID176","CID1377"
"AID177","CID92"
"AID178","CID191"
"AID178","CID774"
"AID178","CID674"
"AID178","CID1407"
"AID179","CID788"
"AID179","CID1209"
"AID179","CID455"
"AID179","CID736"
"AID179","CID1307"
"AID179","CID1364"
"AID179","CID992"
"AID179","CID999"
"AID179","CID1259"
"AID179","CID1353"
"AID179","CID35"
"AID179","CID218"
"AID180","CID1160"
"AID181","CID782"
"AID181","CID218"
"AID181","CID523"
"AID181","CID1225"
"AID182","CID1018"
"AID182","CID1106"
"AID183","CID115"
"AID183","CID411"
"AID183","CID32"
"AID183","CID132"
"AID184","CID443"
"AID184","CID1061"
"AID184","CID1153"
"AID184","CID113"
"AID184","CID409"
"AID184","CID656"
"AID184","CID1133"
"AID184","CID1458"
"AID184","CID1499"
"AID184","CID502"
"AID184","CID1123"
"AID184","CID1379"
"AID184","CID12"
"AID184","CID311"
"AID184","CID891"
"AID184","CID1441"
"AID184","CID1369"
"AID184","CID1427"
"AID185","CID834"
"AID185","CID889"
"AID185","CID1076"
"AID185","CID1235"
"AID185","CID171"
"AID185","CID150"
"AID185","CID572"
"AID185","CID1016"
"AID186","CID125"
"AID186","CID257"
"AID186","CID340"
"AID186","CID446"
"AID186","CID723"
"AID186","CID971"
"AID187","CID871"
"AID187","CID76"
"AID187","CID1068"
"AID188","CID331"
"AID188","CID692"
"AID188","CID1188"
"AID189","CID948"
"AID189","CID1122"
"AID189","CID1239"
"AID190","CID130"
"AID190","CID454"
"AID190","CID660"
"AID190","CID798"
"AID190","CID1154"
"AID191","CID202"
"AID191","CID400"
"AID192","CID94"
"AID192","CID1007"
"AID192","CID1397"
"AID193","CID44"
"AID193","CID367"
"AID193","CID371"
"AID193","CID152"
"AID193","CID76"
"AID193","CID535"
"AID194","CID506"
"AID194","CID4"
"AID194","CID679"
"AID195","CID683"
"AID195","CID1493"
"AID196","CID206"
"AID196","CID425"
"AID196","CID112"
"AID196","CID604"
"AID196","CID1138"
"AID197","CID73"
"AID197","CID126"
"AID197","CID714"
"AID197","CID829"
"AID197","CID878"
"AID197","CID218"
"AID198","CID374"
"AID198","CID579"
"AID198","CID727"
"AID198","CID871"
"AID198","CID347"
"AID198","CID1146"
"AID199","CID431"
"AID199","CID613"
"AID199","CID709"
"AID199","CID1428"
"AID199","CID512"
"AID199","CID551"
"AID199","CID875"
"AID199","CID972"
"AID199","CID59"
"AID199","CID629"
"AID199","CID679"
"AID201","CID202"
"AID201","CID715"
"AID201","CID1431"
"AID201","CID1081"
"AID202","CID254"
"AID202","CID535"
"AID202","CID1022"
"AID202","CID1232"
"AID202","CID403"
"AID202","CID628"
"AID202","CID766"
"AID203","CID368"
"AID203","CID692"
"AID204","CID338"
"AID204","CID959"
"AID205","CID45"
"AID205","CID1354"
"AID206","CID362"
"AID206","CID1092"
"AID206","CID1175"
"AID206","CID491"
"AID207","CID153"
"AID207","CID1150"
"AID208","CID109"
"AID208","CID324"
"AID208","CID772"
"AID208","CID903"
"AID208","CID920"
"AID208","CID1058"
"AID209","CID308"
"AID209","CID1058"
"AID209","CID1490"
"AID209","CID424"
"AID210","CID419"
"AID210","CID1230"
"AID211","CID79"
"AID211","CID224"
"AID211","CID985"
"AID212","CID29"
"AID212","CID339"
"AID212","CID286"
"AID212","CID1481"
"AID212","CID974"
"AID212","CID349"
"AID212","CID947"
"AID212","CID1431"
"AID213","CID227"
"AID213","CID416"
"AID213","CID674"
"AID213","CID1268"
"AID214","CID882"
"AID214","CID1212"
"AID214","CID1221"
"AID214","CID1402"
"AID214","CID12"
"AID214","CID1123"
"AID214","CID1432"
"AID215","CID783"
"AID215","CID870"
"AID215","CID965"
"AID215","CID1125"
"AID215","CID79"
"AID215","CID905"
"AID215","CID929"
"AID215","CID1355"
"AID216","CID92"
"AID216","CID339"
"AID217","CID32"
"AID217","CID132"
"AID218","CID128"
"AID218","CID1379"
"AID219","CID263"
"AID220","CID300"
"AID220","CID1157"
"AID220","CID1368"
"AID220","CID1389"
"AID220","CID1455"
"AID220","CID1062"
"AID220","CID185"
"AID220","CID704"
"AID220","CID863"
"AID220","CID148"
"AID220","CID451"
"AID220","CID1011"
"AID220","CID40"
"AID220","CID141"
"AID221","CID52"
"AID221","CID122"
"AID221","CID371"
"AID221","CID1081"
"AID221","CID8"
"AID221","CID103"
"AID221","CID877"
"AID221","CID1349"
"AID222","CID1344"
"AID222","CID1453"
"AID222","CID1462"
"AID223","CID257"
"AID223","CID770"
"AID223","CID771"
"AID223","CID1371"
"AID223","CID604"
"AID223","CID1306"
"AID224","CID337"
"AID225","CID633"
"AID225","CID684"
"AID226","CID708"
"AID226","CID748"
"AID226","CID773"
"AID226","CID42"
"AID226","CID522"
"AID227","CID442"
"AID227","CID443"
"AID227","CID548"
"AID227","CID624"
"AID227","CID903"
"AID227","CID917"
"AID227","CID1065"
"AID227","CID1209"
"AID227","CID1350"
"AID228","CID206"
"AID228","CID400"
"AID228","CID126"
"AID228","CID751"
"AID228","CID1103"
"AID228","CID497"
"AID228","CID1488"
"AID228","CID67"
"AID228","CID114"
"AID228","CID241"
"AID228","CID879"
"AID228","CID931"
"AID228","CID1123"
"AID228","CID1149"
"AID228","CID1221"
"AID228","CID1307"
"AID229","CID1441"
"AID229","CID1172"
"AID229","CID1378"
"AID231","CID450"
"AID231","CID1012"
"AID231","CID1370"
"AID232","CID791"
"AID232","CID1267"
"AID232","CID1432"
"AID232","CID1185"
"AID232","CID1307"
"AID232","CID1386"
"AID233","CID18"
"AID233","CID358"
"AID233","CID862"
"AID233","CID1241"
"AID233","CID1311"
"AID233","CID121"
"AID233","CID153"
"AID233","CID829"
"AID234","CID304"
"AID234","CID1149"
"AID235","CID1447"
"AID236","CID32"
"AID236","CID82"
"AID236","CID315"
"AID236","CID612"
"AID236","CID695"
"AID236","CID1186"
"AID236","CID1411"
"AID236","CID1348"
"AID236","CID245"
"AID236","CID1020"
"AID236","CID1058"
"AID237","CID535"
"AID237","CID1457"
"AID237","CID696"
"AID237","CID699"
"AID237","CID1216"
"AID237","CID721"
"AID237","CID1415"
"AID237","CID1369"
"AID237","CID1427"
"AID238","CID403"
"AID238","CID445"
"AID238","CID1316"
"AID238","CID843"
"AID239","CID216"
"AID239","CID561"
"AID239","CID1108"
"AID239","CID1386"
"AID239","CID838"
"AID239","CID1118"
"AID240","CID52"
"AID240","CID122"
"AID240","CID371"
"AID240","CID1081"
"AID240","CID396"
"AID240","CID846"
"AID240","CID854"
"AID240","CID66"
"AID240","CID165"
"AID240","CID184"
"AID240","CID542"
"AID240","CID1380"
"AID240","CID284"
"AID240","CID596"
"AID240","CID1022"
"AID240","CID1431"
"AID241","CID75"
"AID241","CID1121"
"AID241","CID238"
"AID242","CID426"
"AID242","CID1468"
"AID243","CID923"
"AID244","CID430"
"AID244","CID753"
"AID244","CID1273"
"AID245","CID55"
"AID245","CID379"
"AID245","CID655"
"AID245","CID1041"
"AID246","CID98"
"AID246","CID213"
"AID246","CID514"
"AID246","CID357"
"AID246","CID362"
"AID246","CID981"
"AID246","CID1047"
"AID246","CID1318"
"AID246","CID1405"
"AID246","CID347"
"AID246","CID1146"
"AID246","CID371"
"AID246","CID933"
"AID246","CID1465"
"AID247","CID447"
"AID247","CID1350"
"AID248","CID138"
"AID248","CID586"
"AID249","CID40"
"AID249","CID489"
"AID249","CID809"
"AID249","CID1250"
"AID250","CID1483"
"AID250","CID302"
"AID250","CID438"
"AID250","CID619"
"AID250","CID1021"
"AID251","CID64"
"AID252","CID683"
"AID252","CID837"
"AID252","CID910"
"AID253","CID674"
"AID253","CID1407"
"AID253","CID335"
"AID253","CID346"
"AID253","CID455"
"AID253","CID1095"
"AID254","CID150"
"AID254","CID568"
"AID254","CID1403"
"AID254","CID1472"
"AID255","CID1182"
"AID255","CID1265"
"AID255","CID1330"
"AID256","CID480"
"AID256","CID778"
"AID256","CID942"
"AID256","CID207"
"AID256","CID906"
"AID256","CID1318"
"AID256","CID1427"
"AID256","CID15"
"AID256","CID449"
"AID256","CID747"
"AID256","CID846"
"AID256","CID1427"
"AID256","CID1465"
"AID257","CID925"
"AID257","CID1308"
"AID258","CID94"
"AID258","CID459"
"AID258","CID1466"
"AID259","CID192"
"AID259","CID1398"
"AID260","CID1113"
"AID261","CID76"
"AID261","CID755"
"AID261","CID1239"
"AID263","CID960"
"AID263","CID1176"
"AID263","CID137"
"AID263","CID776"
"AID263","CID1091"
"AID264","CID121"
"AID264","CID675"
"AID265","CID262"
"AID265","CID878"
"AID265","CID1073"
"AID266","CID643"
"AID267","CID311"
"AID267","CID192"
"AID267","CID1398"
"AID268","CID809"
"AID268","CID1283"
"AID269","CID163"
"AID269","CID382"
"AID269","CID842"
"AID269","CID1195"
"AID269","CID1319"
"AID269","CID771"
"AID270","CID260"
"AID270","CID986"
"AID270","CID167"
"AID270","CID1338"
"AID272","CID727"
"AID272","CID1253"
"AID272","CID580"
"AID272","CID655"
"AID272","CID1464"
"AID273","CID247"
"AID273","CID273"
"AID273","CID509"
"AID273","CID597"
"AID273","CID1333"
"AID273","CID513"
"AID273","CID625"
"AID273","CID1170"
"AID273","CID1233"
"AID274","CID378"
"AID274","CID871"
"AID274","CID8"
"AID274","CID103"
"AID274","CID877"
"AID274","CID1349"
"AID274","CID460"
"AID274","CID732"
"AID274","CID973"
"AID274","CID1138"
"AID275","CID44"
"AID275","CID190"
"AID275","CID410"
"AID275","CID1372"
"AID276","CID727"
"AID276","CID1253"
"AID276","CID62"
"AID276","CID360"
"AID278","CID250"
"AID278","CID558"
"AID278","CID604"
"AID278","CID1345"
"AID278","CID121"
"AID278","CID625"
"AID278","CID1236"
"AID278","CID1293"
"AID278","CID1489"
"AID279","CID1093"
"AID279","CID1126"
"AID279","CID1133"
"AID279","CID1294"
"AID282","CID456"
"AID282","CID773"
"AID282","CID130"
"AID282","CID454"
"AID282","CID660"
"AID282","CID798"
"AID282","CID1154"
"AID283","CID437"
"AID283","CID392"
"AID283","CID55"
"AID283","CID379"
"AID283","CID655"
"AID283","CID1041"
"AID284","CID1138"
"AID285","CID325"
"AID285","CID358"
"AID285","CID493"
"AID285","CID708"
"AID285","CID738"
"AID285","CID755"
"AID285","CID8"
"AID285","CID103"
"AID285","CID877"
"AID285","CID1349"
"AID286","CID709"
"AID286","CID895"
"AID286","CID962"
"AID287","CID497"
"AID287","CID1488"
"AID288","CID1234"
"AID289","CID757"
"AID289","CID808"
"AID289","CID386"
"AID289","CID597"
"AID290","CID1488"
"AID290","CID310"
"AID290","CID1225"
"AID290","CID1382"
"AID290","CID173"
"AID290","CID1081"
"AID290","CID331"
"AID290","CID1389"
"AID291","CID94"
"AID291","CID161"
"AID291","CID758"
"AID291","CID958"
"AID291","CID167"
"AID291","CID1051"
"AID291","CID1273"
"AID292","CID350"
"AID292","CID439"
"AID292","CID540"
"AID293","CID297"
"AID293","CID813"
"AID294","CID1269"
"AID294","CID431"
"AID294","CID208"
"AID294","CID436"
"AID294","CID947"
"AID294","CID989"
"AID294","CID99"
"AID294","CID888"
"AID294","CID911"
"AID294","CID1042"
"AID295","CID1160"
"AID295","CID1169"
"AID295","CID65"
"AID295","CID742"
"AID295","CID1315"
"AID295","CID248"
"AID295","CID302"
"AID295","CID926"
"AID296","CID528"
"AID296","CID1168"
"AID297","CID57"
"AID297","CID1393"
"AID297","CID1019"
"AID297","CID1386"
"AID298","CID132"
"AID298","CID450"
"AID298","CID461"
"AID298","CID530"
"AID298","CID941"
"AID298","CID1057"
"AID298","CID47"
"AID298","CID577"
"AID299","CID787"
"AID299","CID1456"
"AID299","CID415"
"AID299","CID807"
"AID299","CID945"
"AID299","CID1278"
"AID299","CID1457"
"AID299","CID32"
"AID299","CID273"
"AID299","CID747"
"AID299","CID1286"
"AID300","CID1105"
"AID301","CID948"
"AID301","CID1243"
"AID302","CID638"
"AID302","CID1091"
"AID302","CID186"
"AID303","CID1265"
"AID303","CID93"
"AID303","CID193"
"AID303","CID261"
"AID303","CID482"
"AID303","CID506"
"AID303","CID551"
"AID303","CID350"
"AID303","CID762"
"AID303","CID791"
"AID303","CID963"
"AID303","CID1131"
"AID304","CID868"
"AID304","CID1410"
"AID304","CID89"
"AID304","CID690"
"AID304","CID728"
"AID304","CID779"
"AID304","CID1159"
"AID305","CID453"
"AID306","CID1275"
"AID307","CID211"
"AID307","CID409"
"AID307","CID883"
"AID308","CID549"
"AID308","CID866"
"AID308","CID968"
"AID308","CID681"
"AID309","CID463"
"AID309","CID602"
"AID309","CID1245"
"AID309","CID1333"
"AID310","CID1059"
