"BID","DID"
"BID1500","DID625"
"BID2195","DID625"
"BID2512","DID625"
"BID524","DID625"
"BID599","DID625"
"BID771","DID625"
"BID1500","DID742"
"BID2195","DID742"
"BID2512","DID742"
"BID524","DID742"
"BID599","DID742"
"BID771","DID742"
"BID1500","DID843"
"BID2195","DID843"
"BID2512","DID843"
"BID524","DID843"
"BID599","DID843"
"BID771","DID843"
"BID1500","DID871"
"BID2195","DID871"
"BID2512","DID871"
"BID524","DID871"
"BID599","DID871"
"BID771","DID871"
"BID155","DID1430"
"BID2605","DID1430"
"BID2638","DID1430"
"BID2949","DID1430"
"BID440","DID1430"
"BID566","DID1430"
"BID616","DID1430"
"BID155","DID1457"
"BID2605","DID1457"
"BID2638","DID1457"
"BID2949","DID1457"
"BID440","DID1457"
"BID566","DID1457"
"BID616","DID1457"
"BID155","DID173"
"BID2605","DID173"
"BID2638","DID173"
"BID2949","DID173"
"BID440","DID173"
"BID566","DID173"
"BID616","DID173"
"BID155","DID610"
"BID2605","DID610"
"BID2638","DID610"
"BID2949","DID610"
"BID440","DID610"
"BID566","DID610"
"BID616","DID610"
"BID155","DID858"
"BID2605","DID858"
"BID2638","DID858"
"BID2949","DID858"
"BID440","DID858"
"BID566","DID858"
"BID616","DID858"
"BID1196","DID1289"
"BID1963","DID1289"
"BID38","DID1289"
"BID1196","DID1399"
"BID1963","DID1399"
"BID38","DID1399"
"BID1196","DID66"
"BID1963","DID66"
"BID38","DID66"
"BID1196","DID799"
"BID1963","DID799"
"BID38","DID799"
"BID1196","DID856"
"BID1963","DID856"
"BID38","DID856"
"BID1621","DID136"
"BID2114","DID136"
"BID2726","DID136"
"BID2960","DID136"
"BID555","DID136"
"BID1621","DID197"
"BID2114","DID197"
"BID2726","DID197"
"BID2960","DID197"
"BID555","DID197"
"BID1621","DID247"
"BID2114","DID247"
"BID2726","DID247"
"BID2960","DID247"
"BID555","DID247"
"BID1621","DID464"
"BID2114","DID464"
"BID2726","DID464"
"BID2960","DID464"
"BID555","DID464"
"BID1621","DID55"
"BID2114","DID55"
"BID2726","DID55"
"BID2960","DID55"
"BID555","DID55"
"BID1621","DID76"
"BID2114","DID76"
"BID2726","DID76"
"BID2960","DID76"
"BID555","DID76"
"BID1621","DID829"
"BID2114","DID829"
"BID2726","DID829"
"BID2960","DID829"
"BID555","DID829"
"BID1621","DID836"
"BID2114","DID836"
"BID2726","DID836"
"BID2960","DID836"
"BID555","DID836"
"BID2856","DID1221"
"BID2856","DID467"
"BID2856","DID470"
"BID2856","DID567"
"BID2856","DID60"
"BID2856","DID671"
"BID2856","DID677"
"BID1244","DID1324"
"BID1244","DID181"
"BID1244","DID4"
"BID1244","DID837"
"BID1244","DID941"
"BID2548","DID15"
"BID828","DID15"
"BID990","DID15"
"BID2548","DID172"
"BID828","DID172"
"BID990","DID172"
"BID2548","DID181"
"BID828","DID181"
"BID990","DID181"
"BID2548","DID268"
"BID828","DID268"
"BID990","DID268"
"BID2548","DID316"
"BID828","DID316"
"BID990","DID316"
"BID2548","DID741"
"BID828","DID741"
"BID990","DID741"
"BID1199","DID118"
"BID151","DID118"
"BID1654","DID118"
"BID1878","DID118"
"BID1885","DID118"
"BID2031","DID118"
"BID2635","DID118"
"BID1199","DID1325"
"BID151","DID1325"
"BID1654","DID1325"
"BID1878","DID1325"
"BID1885","DID1325"
"BID2031","DID1325"
"BID2635","DID1325"
"BID1199","DID1349"
"BID151","DID1349"
"BID1654","DID1349"
"BID1878","DID1349"
"BID1885","DID1349"
"BID2031","DID1349"
"BID2635","DID1349"
"BID1199","DID1359"
"BID151","DID1359"
"BID1654","DID1359"
"BID1878","DID1359"
"BID1885","DID1359"
"BID2031","DID1359"
"BID2635","DID1359"
"BID1199","DID1388"
"BID151","DID1388"
"BID1654","DID1388"
"BID1878","DID1388"
"BID1885","DID1388"
"BID2031","DID1388"
"BID2635","DID1388"
"BID1199","DID670"
"BID151","DID670"
"BID1654","DID670"
"BID1878","DID670"
"BID1885","DID670"
"BID2031","DID670"
"BID2635","DID670"
"BID1199","DID786"
"BID151","DID786"
"BID1654","DID786"
"BID1878","DID786"
"BID1885","DID786"
"BID2031","DID786"
"BID2635","DID786"
"BID1199","DID877"
"BID151","DID877"
"BID1654","DID877"
"BID1878","DID877"
"BID1885","DID877"
"BID2031","DID877"
"BID2635","DID877"
"BID205","DID1168"
"BID2627","DID1168"
"BID205","DID1173"
"BID2627","DID1173"
"BID205","DID1347"
"BID2627","DID1347"
"BID205","DID1429"
"BID2627","DID1429"
"BID205","DID172"
"BID2627","DID172"
"BID205","DID335"
"BID2627","DID335"
"BID205","DID515"
"BID2627","DID515"
"BID143","DID1394"
"BID2006","DID1394"
"BID2751","DID1394"
"BID846","DID1394"
"BID143","DID939"
"BID2006","DID939"
"BID2751","DID939"
"BID846","DID939"
"BID1598","DID487"
"BID2118","DID487"
"BID2200","DID487"
"BID2819","DID487"
"BID1598","DID631"
"BID2118","DID631"
"BID2200","DID631"
"BID2819","DID631"
"BID1598","DID80"
"BID2118","DID80"
"BID2200","DID80"
"BID2819","DID80"
"BID1598","DID812"
"BID2118","DID812"
"BID2200","DID812"
"BID2819","DID812"
"BID1598","DID934"
"BID2118","DID934"
"BID2200","DID934"
"BID2819","DID934"
"BID1121","DID1258"
"BID281","DID1258"
"BID2814","DID1258"
"BID2959","DID1258"
"BID649","DID1258"
"BID658","DID1258"
"BID1121","DID129"
"BID281","DID129"
"BID2814","DID129"
"BID2959","DID129"
"BID649","DID129"
"BID658","DID129"
"BID1121","DID14"
"BID281","DID14"
"BID2814","DID14"
"BID2959","DID14"
"BID649","DID14"
"BID658","DID14"
"BID1121","DID179"
"BID281","DID179"
"BID2814","DID179"
"BID2959","DID179"
"BID649","DID179"
"BID658","DID179"
"BID1121","DID624"
"BID281","DID624"
"BID2814","DID624"
"BID2959","DID624"
"BID649","DID624"
"BID658","DID624"
"BID2215","DID1184"
"BID2258","DID1184"
"BID2215","DID1358"
"BID2258","DID1358"
"BID2215","DID15"
"BID2258","DID15"
"BID2215","DID19"
"BID2258","DID19"
"BID2215","DID333"
"BID2258","DID333"
"BID2215","DID602"
"BID2258","DID602"
"BID2215","DID614"
"BID2258","DID614"
"BID1367","DID1061"
"BID1763","DID1061"
"BID1869","DID1061"
"BID2106","DID1061"
"BID2152","DID1061"
"BID2395","DID1061"
"BID2842","DID1061"
"BID1367","DID408"
"BID1763","DID408"
"BID1869","DID408"
"BID2106","DID408"
"BID2152","DID408"
"BID2395","DID408"
"BID2842","DID408"
"BID1367","DID989"
"BID1763","DID989"
"BID1869","DID989"
"BID2106","DID989"
"BID2152","DID989"
"BID2395","DID989"
"BID2842","DID989"
"BID2738","DID1080"
"BID756","DID1080"
"BID2738","DID132"
"BID756","DID132"
"BID2738","DID352"
"BID756","DID352"
"BID2738","DID551"
"BID756","DID551"
"BID2738","DID748"
"BID756","DID748"
"BID1010","DID1186"
"BID1047","DID1186"
"BID2371","DID1186"
"BID1010","DID1458"
"BID1047","DID1458"
"BID2371","DID1458"
"BID1010","DID379"
"BID1047","DID379"
"BID2371","DID379"
"BID1010","DID590"
"BID1047","DID590"
"BID2371","DID590"
"BID1010","DID669"
"BID1047","DID669"
"BID2371","DID669"
"BID1010","DID767"
"BID1047","DID767"
"BID2371","DID767"
"BID1522","DID1226"
"BID1620","DID1226"
"BID1637","DID1226"
"BID2011","DID1226"
"BID2487","DID1226"
"BID563","DID1226"
"BID723","DID1226"
"BID1522","DID1356"
"BID1620","DID1356"
"BID1637","DID1356"
"BID2011","DID1356"
"BID2487","DID1356"
"BID563","DID1356"
"BID723","DID1356"
"BID1522","DID309"
"BID1620","DID309"
"BID1637","DID309"
"BID2011","DID309"
"BID2487","DID309"
"BID563","DID309"
"BID723","DID309"
"BID1522","DID45"
"BID1620","DID45"
"BID1637","DID45"
"BID2011","DID45"
"BID2487","DID45"
"BID563","DID45"
"BID723","DID45"
"BID1522","DID566"
"BID1620","DID566"
"BID1637","DID566"
"BID2011","DID566"
"BID2487","DID566"
"BID563","DID566"
"BID723","DID566"
"BID1522","DID610"
"BID1620","DID610"
"BID1637","DID610"
"BID2011","DID610"
"BID2487","DID610"
"BID563","DID610"
"BID723","DID610"
"BID1019","DID37"
"BID1306","DID37"
"BID1506","DID37"
"BID2103","DID37"
"BID2390","DID37"
"BID2520","DID37"
"BID2635","DID37"
"BID194","DID1355"
"BID2635","DID1355"
"BID194","DID182"
"BID2635","DID182"
"BID194","DID700"
"BID2635","DID700"
"BID194","DID849"
"BID2635","DID849"
"BID194","DID893"
"BID2635","DID893"
"BID1569","DID1160"
"BID1944","DID1160"
"BID2651","DID1160"
"BID2703","DID1160"
"BID32","DID1160"
"BID656","DID1160"
"BID1569","DID1359"
"BID1944","DID1359"
"BID2651","DID1359"
"BID2703","DID1359"
"BID32","DID1359"
"BID656","DID1359"
"BID1455","DID1255"
"BID384","DID1255"
"BID524","DID1255"
"BID1455","DID1385"
"BID384","DID1385"
"BID524","DID1385"
"BID1455","DID392"
"BID384","DID392"
"BID524","DID392"
"BID1455","DID756"
"BID384","DID756"
"BID524","DID756"
"BID1425","DID1474"
"BID1459","DID1474"
"BID2677","DID1474"
"BID2784","DID1474"
"BID310","DID1474"
"BID652","DID1474"
"BID1425","DID84"
"BID1459","DID84"
"BID2677","DID84"
"BID2784","DID84"
"BID310","DID84"
"BID652","DID84"
"BID1851","DID1035"
"BID2756","DID1035"
"BID1851","DID395"
"BID2756","DID395"
"BID1851","DID632"
"BID2756","DID632"
"BID1851","DID967"
"BID2756","DID967"
"BID1851","DID996"
"BID2756","DID996"
"BID584","DID1492"
"BID584","DID258"
"BID1319","DID1474"
"BID1870","DID1474"
"BID217","DID1474"
"BID548","DID1474"
"BID636","DID1474"
"BID718","DID1474"
"BID925","DID1474"
"BID1319","DID251"
"BID1870","DID251"
"BID217","DID251"
"BID548","DID251"
"BID636","DID251"
"BID718","DID251"
"BID925","DID251"
"BID1910","DID1001"
"BID587","DID1001"
"BID1910","DID544"
"BID587","DID544"
"BID2373","DID1054"
"BID2373","DID1264"
"BID2373","DID1444"
"BID2373","DID243"
"BID2373","DID39"
"BID2373","DID730"
"BID2373","DID737"
"BID2373","DID897"
"BID1367","DID1041"
"BID1751","DID1041"
"BID2322","DID1041"
"BID2353","DID1041"
"BID2950","DID1041"
"BID589","DID1041"
"BID1367","DID1052"
"BID1751","DID1052"
"BID2322","DID1052"
"BID2353","DID1052"
"BID2950","DID1052"
"BID589","DID1052"
"BID1367","DID125"
"BID1751","DID125"
"BID2322","DID125"
"BID2353","DID125"
"BID2950","DID125"
"BID589","DID125"
"BID1367","DID200"
"BID1751","DID200"
"BID2322","DID200"
"BID2353","DID200"
"BID2950","DID200"
"BID589","DID200"
"BID1367","DID650"
"BID1751","DID650"
"BID2322","DID650"
"BID2353","DID650"
"BID2950","DID650"
"BID589","DID650"
"BID1367","DID833"
"BID1751","DID833"
"BID2322","DID833"
"BID2353","DID833"
"BID2950","DID833"
"BID589","DID833"
"BID1073","DID222"
"BID2485","DID222"
"BID1073","DID227"
"BID2485","DID227"
"BID1073","DID274"
"BID2485","DID274"
"BID1073","DID382"
"BID2485","DID382"
"BID1073","DID702"
"BID2485","DID702"
"BID1073","DID746"
"BID2485","DID746"
"BID1031","DID246"
"BID1751","DID246"
"BID2203","DID246"
"BID2528","DID246"
"BID2790","DID246"
"BID360","DID246"
"BID1264","DID1102"
"BID2035","DID1102"
"BID2594","DID1102"
"BID724","DID1102"
"BID1264","DID1417"
"BID2035","DID1417"
"BID2594","DID1417"
"BID724","DID1417"
"BID2613","DID1181"
"BID2808","DID1181"
"BID2838","DID1181"
"BID2978","DID1181"
"BID691","DID1181"
"BID2613","DID671"
"BID2808","DID671"
"BID2838","DID671"
"BID2978","DID671"
"BID691","DID671"
"BID2613","DID868"
"BID2808","DID868"
"BID2838","DID868"
"BID2978","DID868"
"BID691","DID868"
"BID1563","DID1429"
"BID1563","DID946"
"BID1164","DID185"
"BID2766","DID185"
"BID1164","DID318"
"BID2766","DID318"
"BID1164","DID538"
"BID2766","DID538"
"BID1164","DID865"
"BID2766","DID865"
"BID1180","DID1146"
"BID1436","DID1146"
"BID1616","DID1146"
"BID196","DID1146"
"BID2059","DID1146"
"BID2246","DID1146"
"BID327","DID1146"
"BID1180","DID1182"
"BID1436","DID1182"
"BID1616","DID1182"
"BID196","DID1182"
"BID2059","DID1182"
"BID2246","DID1182"
"BID327","DID1182"
"BID1180","DID1332"
"BID1436","DID1332"
"BID1616","DID1332"
"BID196","DID1332"
"BID2059","DID1332"
"BID2246","DID1332"
"BID327","DID1332"
"BID1180","DID1476"
"BID1436","DID1476"
"BID1616","DID1476"
"BID196","DID1476"
"BID2059","DID1476"
"BID2246","DID1476"
"BID327","DID1476"
"BID1180","DID492"
"BID1436","DID492"
"BID1616","DID492"
"BID196","DID492"
"BID2059","DID492"
"BID2246","DID492"
"BID327","DID492"
"BID1268","DID1143"
"BID222","DID1143"
"BID2474","DID1143"
"BID2771","DID1143"
"BID916","DID1143"
"BID1268","DID941"
"BID222","DID941"
"BID2474","DID941"
"BID2771","DID941"
"BID916","DID941"
"BID2795","DID1397"
"BID2896","DID1397"
"BID760","DID1397"
"BID1110","DID1394"
"BID1303","DID1394"
"BID1320","DID1394"
"BID164","DID1394"
"BID1821","DID1394"
"BID1894","DID1394"
"BID740","DID1394"
"BID121","DID1441"
"BID1751","DID1441"
"BID370","DID1441"
"BID121","DID1489"
"BID1751","DID1489"
"BID370","DID1489"
"BID1074","DID356"
"BID129","DID356"
"BID2180","DID356"
"BID2465","DID356"
"BID2591","DID356"
"BID2654","DID356"
"BID1074","DID48"
"BID129","DID48"
"BID2180","DID48"
"BID2465","DID48"
"BID2591","DID48"
"BID2654","DID48"
"BID152","DID1332"
"BID152","DID1340"
"BID152","DID1389"
"BID152","DID330"
"BID152","DID658"
"BID152","DID815"
"BID1351","DID1260"
"BID1351","DID31"
"BID1351","DID696"
"BID1351","DID718"
"BID1351","DID912"
"BID1095","DID716"
"BID588","DID716"
"BID607","DID716"
"BID776","DID716"
"BID726","DID116"
"BID726","DID1169"
"BID726","DID1451"
"BID726","DID379"
"BID726","DID805"
"BID726","DID843"
"BID726","DID85"
"BID726","DID986"
"BID1716","DID1044"
"BID2632","DID1044"
"BID2822","DID1044"
"BID2999","DID1044"
"BID470","DID1044"
"BID950","DID1044"
"BID1716","DID1204"
"BID2632","DID1204"
"BID2822","DID1204"
"BID2999","DID1204"
"BID470","DID1204"
"BID950","DID1204"
"BID1716","DID132"
"BID2632","DID132"
"BID2822","DID132"
"BID2999","DID132"
"BID470","DID132"
"BID950","DID132"
"BID1716","DID1423"
"BID2632","DID1423"
"BID2822","DID1423"
"BID2999","DID1423"
"BID470","DID1423"
"BID950","DID1423"
"BID1716","DID307"
"BID2632","DID307"
"BID2822","DID307"
"BID2999","DID307"
"BID470","DID307"
"BID950","DID307"
"BID1716","DID691"
"BID2632","DID691"
"BID2822","DID691"
"BID2999","DID691"
"BID470","DID691"
"BID950","DID691"
"BID1716","DID8"
"BID2632","DID8"
"BID2822","DID8"
"BID2999","DID8"
"BID470","DID8"
"BID950","DID8"
"BID1716","DID893"
"BID2632","DID893"
"BID2822","DID893"
"BID2999","DID893"
"BID470","DID893"
"BID950","DID893"
"BID1194","DID1080"
"BID2944","DID1080"
"BID1194","DID1125"
"BID2944","DID1125"
"BID1194","DID1211"
"BID2944","DID1211"
"BID1194","DID1366"
"BID2944","DID1366"
"BID1194","DID579"
"BID2944","DID579"
"BID1194","DID620"
"BID2944","DID620"
"BID1194","DID746"
"BID2944","DID746"
"BID1408","DID121"
"BID1559","DID121"
"BID2076","DID121"
"BID2132","DID121"
"BID2305","DID121"
"BID5","DID121"
"BID567","DID121"
"BID1408","DID317"
"BID1559","DID317"
"BID2076","DID317"
"BID2132","DID317"
"BID2305","DID317"
"BID5","DID317"
"BID567","DID317"
"BID1408","DID350"
"BID1559","DID350"
"BID2076","DID350"
"BID2132","DID350"
"BID2305","DID350"
"BID5","DID350"
"BID567","DID350"
"BID1408","DID550"
"BID1559","DID550"
"BID2076","DID550"
"BID2132","DID550"
"BID2305","DID550"
"BID5","DID550"
"BID567","DID550"
"BID1827","DID1293"
"BID1878","DID1293"
"BID2077","DID1293"
"BID2978","DID1293"
"BID673","DID1293"
"BID1827","DID1420"
"BID1878","DID1420"
"BID2077","DID1420"
"BID2978","DID1420"
"BID673","DID1420"
"BID1827","DID322"
"BID1878","DID322"
"BID2077","DID322"
"BID2978","DID322"
"BID673","DID322"
"BID1827","DID360"
"BID1878","DID360"
"BID2077","DID360"
"BID2978","DID360"
"BID673","DID360"
"BID1827","DID891"
"BID1878","DID891"
"BID2077","DID891"
"BID2978","DID891"
"BID673","DID891"
"BID1809","DID1134"
"BID2059","DID1134"
"BID2269","DID1134"
"BID244","DID1134"
"BID2980","DID1134"
"BID348","DID1134"
"BID50","DID1134"
"BID1809","DID193"
"BID2059","DID193"
"BID2269","DID193"
"BID244","DID193"
"BID2980","DID193"
"BID348","DID193"
"BID50","DID193"
"BID1809","DID654"
"BID2059","DID654"
"BID2269","DID654"
"BID244","DID654"
"BID2980","DID654"
"BID348","DID654"
"BID50","DID654"
"BID1809","DID905"
"BID2059","DID905"
"BID2269","DID905"
"BID244","DID905"
"BID2980","DID905"
"BID348","DID905"
"BID50","DID905"
"BID1815","DID1303"
"BID39","DID1303"
"BID489","DID1303"
"BID977","DID1303"
"BID1815","DID1394"
"BID39","DID1394"
"BID489","DID1394"
"BID977","DID1394"
"BID1815","DID742"
"BID39","DID742"
"BID489","DID742"
"BID977","DID742"
"BID1815","DID79"
"BID39","DID79"
"BID489","DID79"
"BID977","DID79"
"BID1815","DID861"
"BID39","DID861"
"BID489","DID861"
"BID977","DID861"
"BID1683","DID101"
"BID901","DID101"
"BID1683","DID1292"
"BID901","DID1292"
"BID1683","DID309"
"BID901","DID309"
"BID1683","DID778"
"BID901","DID778"
"BID1162","DID1133"
"BID1226","DID1133"
"BID1447","DID1133"
"BID1924","DID1133"
"BID2482","DID1133"
"BID2597","DID1133"
"BID76","DID1133"
"BID1162","DID1208"
"BID1226","DID1208"
"BID1447","DID1208"
"BID1924","DID1208"
"BID2482","DID1208"
"BID2597","DID1208"
"BID76","DID1208"
"BID1162","DID1297"
"BID1226","DID1297"
"BID1447","DID1297"
"BID1924","DID1297"
"BID2482","DID1297"
"BID2597","DID1297"
"BID76","DID1297"
"BID1162","DID1435"
"BID1226","DID1435"
"BID1447","DID1435"
"BID1924","DID1435"
"BID2482","DID1435"
"BID2597","DID1435"
"BID76","DID1435"
"BID1162","DID188"
"BID1226","DID188"
"BID1447","DID188"
"BID1924","DID188"
"BID2482","DID188"
"BID2597","DID188"
"BID76","DID188"
"BID1185","DID546"
"BID1185","DID900"
"BID1295","DID104"
"BID2947","DID104"
"BID329","DID104"
"BID495","DID104"
"BID1295","DID1347"
"BID2947","DID1347"
"BID329","DID1347"
"BID495","DID1347"
"BID1295","DID1421"
"BID2947","DID1421"
"BID329","DID1421"
"BID495","DID1421"
"BID1295","DID249"
"BID2947","DID249"
"BID329","DID249"
"BID495","DID249"
"BID1890","DID105"
"BID865","DID105"
"BID1890","DID1167"
"BID865","DID1167"
"BID1890","DID1175"
"BID865","DID1175"
"BID1890","DID1320"
"BID865","DID1320"
"BID1890","DID301"
"BID865","DID301"
"BID1890","DID73"
"BID865","DID73"
"BID1890","DID800"
"BID865","DID800"
"BID112","DID1031"
"BID1440","DID1031"
"BID1728","DID1031"
"BID2272","DID1031"
"BID2328","DID1031"
"BID2954","DID1031"
"BID112","DID522"
"BID1440","DID522"
"BID1728","DID522"
"BID2272","DID522"
"BID2328","DID522"
"BID2954","DID522"
"BID112","DID625"
"BID1440","DID625"
"BID1728","DID625"
"BID2272","DID625"
"BID2328","DID625"
"BID2954","DID625"
"BID21","DID112"
"BID2281","DID112"
"BID705","DID112"
"BID935","DID112"
"BID21","DID1426"
"BID2281","DID1426"
"BID705","DID1426"
"BID935","DID1426"
"BID21","DID426"
"BID2281","DID426"
"BID705","DID426"
"BID935","DID426"
"BID21","DID438"
"BID2281","DID438"
"BID705","DID438"
"BID935","DID438"
"BID21","DID734"
"BID2281","DID734"
"BID705","DID734"
"BID935","DID734"
"BID1015","DID1470"
"BID1229","DID1470"
"BID1698","DID1470"
"BID2732","DID1470"
"BID46","DID1470"
"BID1015","DID732"
"BID1229","DID732"
"BID1698","DID732"
"BID2732","DID732"
"BID46","DID732"
"BID1145","DID1126"
"BID1423","DID1126"
"BID1835","DID1126"
"BID2212","DID1126"
"BID943","DID1126"
"BID1145","DID1136"
"BID1423","DID1136"
"BID1835","DID1136"
"BID2212","DID1136"
"BID943","DID1136"
"BID1145","DID148"
"BID1423","DID148"
"BID1835","DID148"
"BID2212","DID148"
"BID943","DID148"
"BID1145","DID889"
"BID1423","DID889"
"BID1835","DID889"
"BID2212","DID889"
"BID943","DID889"
"BID1052","DID1018"
"BID1340","DID1018"
"BID2003","DID1018"
"BID2309","DID1018"
"BID486","DID1018"
"BID500","DID1018"
"BID1052","DID1251"
"BID1340","DID1251"
"BID2003","DID1251"
"BID2309","DID1251"
"BID486","DID1251"
"BID500","DID1251"
"BID1052","DID488"
"BID1340","DID488"
"BID2003","DID488"
"BID2309","DID488"
"BID486","DID488"
"BID500","DID488"
"BID1052","DID494"
"BID1340","DID494"
"BID2003","DID494"
"BID2309","DID494"
"BID486","DID494"
"BID500","DID494"
"BID1052","DID50"
"BID1340","DID50"
"BID2003","DID50"
"BID2309","DID50"
"BID486","DID50"
"BID500","DID50"
"BID2178","DID1090"
"BID2487","DID1090"
"BID847","DID1090"
"BID2178","DID13"
"BID2487","DID13"
"BID847","DID13"
"BID2178","DID1400"
"BID2487","DID1400"
"BID847","DID1400"
"BID2178","DID752"
"BID2487","DID752"
"BID847","DID752"
"BID1408","DID414"
"BID630","DID414"
"BID633","DID414"
"BID1408","DID435"
"BID630","DID435"
"BID633","DID435"
"BID1408","DID648"
"BID630","DID648"
"BID633","DID648"
"BID1408","DID702"
"BID630","DID702"
"BID633","DID702"
"BID1408","DID712"
"BID630","DID712"
"BID633","DID712"
"BID1408","DID895"
"BID630","DID895"
"BID633","DID895"
"BID1408","DID998"
"BID630","DID998"
"BID633","DID998"
"BID2410","DID1125"
"BID2792","DID1125"
"BID2410","DID495"
"BID2792","DID495"
"BID2410","DID937"
"BID2792","DID937"
"BID1930","DID929"
"BID694","DID929"
"BID1090","DID1437"
"BID1367","DID1437"
"BID257","DID1437"
"BID2803","DID1437"
"BID1090","DID406"
"BID1367","DID406"
"BID257","DID406"
"BID2803","DID406"
"BID1090","DID779"
"BID1367","DID779"
"BID257","DID779"
"BID2803","DID779"
"BID1090","DID937"
"BID1367","DID937"
"BID257","DID937"
"BID2803","DID937"
"BID130","DID1036"
"BID2184","DID1036"
"BID2521","DID1036"
"BID2604","DID1036"
"BID2909","DID1036"
"BID678","DID1036"
"BID89","DID1036"
"BID130","DID1482"
"BID2184","DID1482"
"BID2521","DID1482"
"BID2604","DID1482"
"BID2909","DID1482"
"BID678","DID1482"
"BID89","DID1482"
"BID130","DID2"
"BID2184","DID2"
"BID2521","DID2"
"BID2604","DID2"
"BID2909","DID2"
"BID678","DID2"
"BID89","DID2"
"BID130","DID200"
"BID2184","DID200"
"BID2521","DID200"
"BID2604","DID200"
"BID2909","DID200"
"BID678","DID200"
"BID89","DID200"
"BID130","DID883"
"BID2184","DID883"
"BID2521","DID883"
"BID2604","DID883"
"BID2909","DID883"
"BID678","DID883"
"BID89","DID883"
"BID130","DID986"
"BID2184","DID986"
"BID2521","DID986"
"BID2604","DID986"
"BID2909","DID986"
"BID678","DID986"
"BID89","DID986"
"BID130","DID996"
"BID2184","DID996"
"BID2521","DID996"
"BID2604","DID996"
"BID2909","DID996"
"BID678","DID996"
"BID89","DID996"
"BID119","DID1026"
"BID2400","DID1026"
"BID257","DID1026"
"BID2628","DID1026"
"BID372","DID1026"
"BID119","DID1059"
"BID2400","DID1059"
"BID257","DID1059"
"BID2628","DID1059"
"BID372","DID1059"
"BID119","DID1273"
"BID2400","DID1273"
"BID257","DID1273"
"BID2628","DID1273"
"BID372","DID1273"
"BID119","DID528"
"BID2400","DID528"
"BID257","DID528"
"BID2628","DID528"
"BID372","DID528"
"BID119","DID636"
"BID2400","DID636"
"BID257","DID636"
"BID2628","DID636"
"BID372","DID636"
"BID24","DID759"
"BID24","DID841"
"BID24","DID915"
