AID,BID
AID74,BID280
AID74,BID847
AID75,BID155
AID75,BID273
AID75,BID609
AID76,BID230
AID76,BID299
AID76,BID4
AID77,BID237
AID77,BID879
AID77,BID997
AID78,BID394
AID78,BID473
AID78,BID610
AID79,BID253
AID79,BID782
AID79,BID908
AID80,BID328
AID80,BID397
AID80,BID475
AID81,BID382
AID81,BID846
AID81,BID896
AID82,BID449
AID82,BID499
AID82,BID557
AID83,BID300
AID83,BID471
AID83,BID602
AID84,BID167
AID84,BID366
AID84,BID898
AID85,BID496
AID85,BID770
AID85,BID795
AID86,BID391
AID86,BID623
AID86,BID855
AID87,BID160
AID87,BID164
AID87,BID954
AID88,BID458
AID88,BID643
AID88,BID898
AID89,BID200
AID89,BID306
AID89,BID364
AID90,BID659
AID90,BID743
AID90,BID893
AID91,BID348
AID91,BID358
AID91,BID594
AID92,BID335
AID92,BID401
AID92,BID82
AID93,BID655
AID93,BID763
AID93,BID997
AID94,BID367
AID94,BID410
AID94,BID432
AID95,BID259
AID95,BID717
AID95,BID741
AID96,BID730
AID96,BID763
AID96,BID933
AID97,BID19
AID97,BID391
AID97,BID899
AID98,BID494
AID98,BID641
AID98,BID660
AID99,BID30
AID99,BID409
AID99,BID967
AID100,BID578
AID100,BID659
AID100,BID729
AID101,BID278
AID101,BID758
AID101,BID786
AID102,BID146
AID102,BID359
AID102,BID775
AID103,BID237
AID103,BID810
AID103,BID966
AID104,BID177
AID104,BID792
AID104,BID917
AID105,BID50
AID105,BID68
AID105,BID704
AID106,BID352
AID106,BID435
AID106,BID935
AID107,BID390
AID107,BID440
AID107,BID89
AID108,BID23
AID108,BID395
AID108,BID716
AID109,BID458
AID109,BID628
AID109,BID989
AID110,BID340
AID110,BID618
AID110,BID945
AID111,BID152
AID111,BID514
AID111,BID617
AID112,BID378
AID112,BID513
AID112,BID994
AID113,BID114
AID113,BID477
AID113,BID960
AID114,BID244
AID114,BID657
AID114,BID702
AID115,BID73
AID115,BID846
AID115,BID988
AID116,BID515
AID116,BID52
AID116,BID811
AID117,BID281
AID117,BID459
AID117,BID59
AID118,BID118
AID118,BID154
AID118,BID539
AID119,BID429
AID119,BID72
AID119,BID965
AID120,BID502
AID120,BID506
AID120,BID573
AID121,BID615
AID121,BID738
AID121,BID905
AID122,BID186
AID122,BID591
AID122,BID932
AID123,BID440
AID123,BID461
AID123,BID83
AID124,BID815
AID124,BID899
AID124,BID932
AID125,BID640
AID125,BID802
AID125,BID997
AID126,BID536
AID126,BID562
AID126,BID91
AID127,BID1000
AID127,BID118
AID127,BID864
AID128,BID379
AID128,BID568
AID128,BID87
AID129,BID177
AID129,BID363
AID129,BID691
AID130,BID475
AID130,BID557
AID130,BID730
AID131,BID47
AID131,BID76
AID131,BID782
AID132,BID182
AID132,BID371
AID132,BID50
AID133,BID183
AID133,BID758
AID133,BID917
AID134,BID17
AID134,BID444
AID134,BID850
AID135,BID181
AID135,BID513
AID135,BID575
AID136,BID1
AID136,BID415
AID136,BID738
AID137,BID216
AID137,BID724
AID137,BID941
AID138,BID17
AID138,BID341
AID138,BID682
AID139,BID192
AID139,BID228
AID139,BID896
AID140,BID574
AID140,BID965
AID140,BID99
AID141,BID163
AID141,BID267
AID141,BID901
AID142,BID415
AID142,BID675
AID142,BID717
AID143,BID237
AID143,BID311
AID143,BID970
AID144,BID830
AID144,BID900
AID144,BID959
AID145,BID253
AID145,BID375
AID145,BID957
AID146,BID299
AID146,BID347
AID146,BID427
AID147,BID246
AID147,BID482
AID147,BID660
AID148,BID155
AID148,BID268
AID148,BID628
AID149,BID468
AID149,BID838
AID149,BID883
AID150,BID532
AID150,BID538
AID150,BID930
AID151,BID394
AID151,BID473
AID151,BID651
AID152,BID112
AID152,BID674
AID152,BID975
AID153,BID110
AID153,BID538
AID153,BID943
AID154,BID619
AID154,BID646
AID154,BID841
AID155,BID212
AID155,BID704
AID155,BID873
AID156,BID114
AID156,BID425
AID156,BID44
AID157,BID141
AID157,BID675
AID157,BID983
AID158,BID716
AID158,BID806
AID158,BID974
AID159,BID2
AID159,BID382
AID159,BID817
AID160,BID566
AID160,BID570
AID160,BID639
AID161,BID188
AID161,BID821
AID161,BID920
AID162,BID424
AID162,BID805
AID162,BID896
AID163,BID223
AID163,BID227
AID163,BID649
AID164,BID172
AID164,BID937
AID164,BID990
AID165,BID576
AID165,BID708
AID165,BID871
AID166,BID334
AID166,BID419
AID166,BID896
AID167,BID33
AID167,BID726
AID167,BID991
AID168,BID460
AID168,BID972
AID168,BID987
AID169,BID181
AID169,BID730
AID169,BID834
AID170,BID109
AID170,BID288
AID170,BID790
AID171,BID189
AID171,BID245
AID171,BID703
AID172,BID143
AID172,BID185
AID172,BID295
AID173,BID146
AID173,BID371
AID173,BID812
AID174,BID65
AID174,BID684
AID174,BID783
AID175,BID565
AID175,BID663
AID175,BID931
AID176,BID136
AID176,BID508
AID176,BID603
AID177,BID205
AID177,BID453
AID177,BID714
AID178,BID182
AID178,BID358
AID178,BID741
AID179,BID659
AID179,BID792
AID179,BID806
AID180,BID474
AID180,BID944
AID180,BID960
AID181,BID330
AID181,BID483
AID181,BID557
AID182,BID146
AID182,BID657
AID182,BID721
AID183,BID124
AID183,BID356
AID183,BID763
AID184,BID473
AID184,BID65
AID184,BID818
AID185,BID291
AID185,BID468
AID185,BID90
AID186,BID254
AID186,BID529
AID186,BID608
AID187,BID124
AID187,BID492
AID187,BID514
AID188,BID589
AID188,BID622
AID188,BID869
AID189,BID260
AID189,BID617
AID189,BID971
AID190,BID118
AID190,BID328
AID190,BID588
AID191,BID249
AID191,BID320
AID191,BID371
AID192,BID356
AID192,BID52
AID192,BID945
AID193,BID45
AID193,BID724
AID193,BID830
AID194,BID116
AID194,BID471
AID194,BID613
AID195,BID134
AID195,BID675
AID195,BID79
AID196,BID315
AID196,BID840
AID196,BID878
AID197,BID846
AID197,BID847
AID197,BID890
AID198,BID599
AID198,BID708
AID198,BID776
AID199,BID497
AID199,BID734
AID199,BID960
AID200,BID280
AID200,BID392
AID200,BID998
AID201,BID221
AID201,BID567
AID201,BID667
AID202,BID203
AID202,BID458
AID202,BID69
AID203,BID568
AID203,BID665
AID203,BID999
AID204,BID621
AID204,BID935
AID204,BID971
AID205,BID70
AID205,BID827
AID205,BID879
AID206,BID241
AID206,BID758
AID206,BID911
AID207,BID382
AID207,BID423
AID207,BID86
AID208,BID227
AID208,BID73
AID208,BID846
AID209,BID312
AID209,BID930
AID209,BID959
AID210,BID310
AID210,BID323
AID210,BID742
AID211,BID510
AID211,BID512
AID211,BID907
AID212,BID29
AID212,BID844
AID212,BID860
AID213,BID541
AID213,BID562
AID213,BID969
AID214,BID30
AID214,BID335
AID214,BID404
AID215,BID227
AID215,BID278
AID215,BID505
AID216,BID446
AID216,BID720
AID216,BID852
AID217,BID334
AID217,BID861
AID217,BID949
AID218,BID205
AID218,BID624
AID218,BID639
AID219,BID129
AID219,BID237
AID219,BID293
AID220,BID185
AID220,BID541
AID220,BID954
AID221,BID266
AID221,BID667
AID221,BID944
AID222,BID314
AID222,BID664
AID222,BID818
AID223,BID215
AID223,BID777
AID223,BID871
AID224,BID555
AID224,BID790
AID224,BID921
AID225,BID117
AID225,BID357
AID225,BID531
AID226,BID564
AID226,BID597
AID226,BID910
AID227,BID122
AID227,BID287
AID227,BID380
AID228,BID154
AID228,BID558
AID228,BID70
AID229,BID355
AID229,BID440
AID229,BID504
AID230,BID175
AID230,BID76
AID230,BID983
AID231,BID233
AID231,BID663
AID231,BID677
AID232,BID277
AID232,BID731
AID232,BID989
AID233,BID159
AID233,BID689
AID233,BID728
AID234,BID179
AID234,BID501
AID234,BID960
AID235,BID277
AID235,BID6
AID235,BID656
AID236,BID315
AID236,BID493
AID236,BID555
AID237,BID355
AID237,BID734
AID237,BID851
AID238,BID317
AID238,BID735
AID238,BID775
AID239,BID396
AID239,BID489
AID239,BID852
AID240,BID501
AID240,BID888
AID240,BID909
AID241,BID157
AID241,BID185
AID241,BID800
AID242,BID239
AID242,BID319
AID242,BID702
AID243,BID428
AID243,BID698
AID243,BID892
AID244,BID487
AID244,BID536
AID244,BID874
AID245,BID236
AID245,BID476
AID245,BID670
AID246,BID394
AID246,BID663
AID246,BID867
AID247,BID703
AID247,BID761
AID247,BID933
AID248,BID223
AID248,BID676
AID248,BID991
AID249,BID4
AID249,BID741
AID249,BID879
AID250,BID320
AID250,BID615
AID250,BID840
AID251,BID225
AID251,BID717
AID251,BID753
AID252,BID339
AID252,BID447
AID252,BID467
AID253,BID13
AID253,BID306
AID253,BID530
AID254,BID185
AID254,BID338
AID254,BID481
AID255,BID186
AID255,BID374
AID255,BID555
AID256,BID174
AID256,BID751
AID256,BID98
AID257,BID139
AID257,BID316
AID257,BID635
AID258,BID323
AID258,BID812
AID258,BID983
AID259,BID267
AID259,BID443
AID259,BID469
AID260,BID48
AID260,BID539
AID260,BID956
AID261,BID148
AID261,BID330
AID261,BID705
AID262,BID41
AID262,BID450
AID262,BID46
AID263,BID377
AID263,BID479
AID263,BID982
AID264,BID122
AID264,BID679
AID264,BID982
AID265,BID327
AID265,BID618
AID265,BID638
AID266,BID270
AID266,BID494
AID266,BID881
AID267,BID447
AID267,BID566
AID267,BID691
AID268,BID580
AID268,BID863
AID268,BID914
AID269,BID621
AID269,BID790
AID269,BID82
AID270,BID124
AID270,BID518
AID270,BID656
AID271,BID318
AID271,BID450
AID271,BID965
AID272,BID223
AID272,BID598
AID272,BID966
AID273,BID211
AID273,BID344
AID273,BID647
AID274,BID114
AID274,BID391
AID274,BID591
AID275,BID295
AID275,BID357
AID275,BID782
AID276,BID168
AID276,BID839
AID276,BID881
AID277,BID271
AID277,BID486
AID277,BID773
AID278,BID304
AID278,BID551
AID278,BID614
AID279,BID642
AID279,BID765
AID279,BID809
AID280,BID22
AID280,BID807
AID280,BID838
AID281,BID474
AID281,BID676
AID281,BID811
AID282,BID304
AID282,BID733
AID282,BID816
AID283,BID520
AID283,BID553
AID283,BID688
AID284,BID22
AID284,BID37
AID284,BID402
AID285,BID415
AID285,BID456
AID285,BID834
AID286,BID139
AID286,BID31
AID286,BID834
AID287,BID147
AID287,BID30
AID287,BID304
AID288,BID437
AID288,BID497
AID288,BID555
AID289,BID291
AID289,BID398
AID289,BID767
AID290,BID340
AID290,BID372
AID290,BID710
AID291,BID217
AID291,BID565
AID291,BID811
AID292,BID489
AID292,BID642
AID292,BID875
AID293,BID144
AID293,BID317
AID293,BID616
AID294,BID129
AID294,BID489
AID294,BID757
AID295,BID201
AID295,BID794
AID295,BID881
AID296,BID331
AID296,BID449
AID296,BID742
AID297,BID388
AID297,BID574
AID297,BID860
AID298,BID175
AID298,BID699
AID298,BID960
AID299,BID478
AID299,BID486
AID299,BID625
AID300,BID714
AID300,BID740
AID300,BID830
AID301,BID139
AID301,BID575
AID301,BID585
AID302,BID139
AID302,BID779
AID302,BID936
AID303,BID534
AID303,BID630
AID303,BID888
AID304,BID33
AID304,BID509
AID304,BID668
AID305,BID400
AID305,BID9
AID305,BID943
AID306,BID181
AID306,BID241
AID306,BID395
AID307,BID246
AID307,BID854
AID307,BID966
AID308,BID534
AID308,BID812
AID308,BID96
AID309,BID226
AID309,BID794
AID309,BID856
AID310,BID447
AID310,BID831
AID310,BID943
AID311,BID131
AID311,BID525
AID311,BID977
AID312,BID869
AID312,BID904
AID312,BID951
AID313,BID798
AID313,BID936
AID313,BID940
AID314,BID279
AID314,BID334
AID314,BID520
AID315,BID271
AID315,BID462
AID315,BID510
AID316,BID355
AID316,BID362
AID316,BID610
AID317,BID30
AID317,BID758
AID317,BID930
AID318,BID303
AID318,BID690
AID318,BID713
AID319,BID282
AID319,BID444
AID319,BID751
AID320,BID409
AID320,BID423
AID320,BID773
AID321,BID300
AID321,BID465
AID321,BID987
AID322,BID267
AID322,BID278
AID322,BID321
AID323,BID203
AID323,BID340
AID323,BID896
AID324,BID200
AID324,BID379
AID324,BID811
AID325,BID86
AID325,BID906
AID325,BID961
AID326,BID405
AID326,BID571
AID326,BID941
AID327,BID203
AID327,BID373
AID327,BID435
AID328,BID569
AID328,BID642
AID328,BID922
AID329,BID380
AID329,BID394
AID329,BID512
AID330,BID603
AID330,BID79
AID330,BID912
AID331,BID192
AID331,BID516
AID331,BID689
AID332,BID211
AID332,BID342
AID332,BID777
AID333,BID560
AID333,BID632
AID333,BID956
AID334,BID77
AID334,BID886
AID334,BID944
AID335,BID251
AID335,BID400
AID335,BID698
AID336,BID162
AID336,BID496
AID336,BID834
AID337,BID236
AID337,BID95
AID337,BID978
AID338,BID318
AID338,BID654
AID338,BID721
AID339,BID324
AID339,BID541
AID339,BID672
AID340,BID152
AID340,BID185
AID340,BID402
AID341,BID167
AID341,BID746
AID341,BID933
AID342,BID243
AID342,BID304
AID342,BID308
AID343,BID376
AID343,BID484
AID343,BID725
AID344,BID573
AID344,BID687
AID344,BID733
AID345,BID331
AID345,BID460
AID345,BID959
AID346,BID36
AID346,BID379
AID346,BID499
AID347,BID182
AID347,BID194
AID347,BID787
AID348,BID310
AID348,BID556
AID348,BID780
AID349,BID524
AID349,BID853
AID349,BID951
AID350,BID27
AID350,BID303
AID350,BID921
AID351,BID388
AID351,BID58
AID351,BID958
AID352,BID721
AID352,BID736
AID352,BID898
AID353,BID258
AID353,BID383
AID353,BID405
AID354,BID376
AID354,BID456
AID354,BID555
AID355,BID28
AID355,BID414
AID355,BID563
AID356,BID799
AID356,BID935
AID356,BID971
AID357,BID367
AID357,BID455
AID357,BID818
AID358,BID118
AID358,BID371
AID358,BID418
AID359,BID113
AID359,BID39
AID359,BID462
AID360,BID49
AID360,BID73
AID360,BID946
AID361,BID262
AID361,BID297
AID361,BID98
AID362,BID471
AID362,BID522
AID362,BID734
AID363,BID230
AID363,BID324
AID363,BID54
AID364,BID276
AID364,BID845
AID364,BID916
AID365,BID699
AID365,BID748
AID365,BID900
AID366,BID13
AID366,BID447
AID366,BID867
AID367,BID771
AID367,BID912
AID367,BID966
AID368,BID214
AID368,BID327
AID368,BID691
AID369,BID677
AID369,BID680
AID369,BID908
AID370,BID10
AID370,BID315
AID370,BID818
AID371,BID132
AID371,BID746
AID371,BID874
AID372,BID128
AID372,BID2
AID372,BID481
AID373,BID612
AID373,BID739
AID373,BID912
AID374,BID133
AID374,BID198
AID374,BID632
AID375,BID148
AID375,BID299
AID375,BID970
AID376,BID339
AID376,BID659
AID376,BID825
AID377,BID384
AID377,BID421
AID377,BID845
AID378,BID103
AID378,BID79
AID378,BID999
AID379,BID330
AID379,BID451
AID379,BID71
AID380,BID916
AID380,BID932
AID380,BID945
AID381,BID698
AID381,BID810
AID381,BID884
AID382,BID277
AID382,BID43
AID382,BID689
AID383,BID316
AID383,BID699
AID383,BID703
AID384,BID537
AID384,BID698
AID384,BID967
AID385,BID126
AID385,BID568
AID385,BID941
AID386,BID383
AID386,BID47
AID386,BID593
AID387,BID232
AID387,BID448
AID387,BID781
AID388,BID286
AID388,BID342
AID388,BID554
AID389,BID504
AID389,BID72
AID389,BID927
AID390,BID635
AID390,BID68
AID390,BID708
AID391,BID187
AID391,BID412
AID391,BID685
AID392,BID307
AID392,BID341
AID392,BID911
AID393,BID118
AID393,BID351
AID393,BID554
AID394,BID159
AID394,BID457
AID394,BID459
AID395,BID546
AID395,BID619
AID395,BID963
AID396,BID199
AID396,BID468
AID396,BID813
AID397,BID108
AID397,BID379
AID397,BID527
AID398,BID485
AID398,BID521
AID398,BID901
AID399,BID405
AID399,BID408
AID399,BID659
AID400,BID377
AID400,BID480
AID400,BID565
AID401,BID406
AID401,BID416
AID401,BID529
AID402,BID170
AID402,BID409
AID402,BID994
AID403,BID319
AID403,BID576
AID403,BID790
AID404,BID13
AID404,BID7
AID404,BID962
AID405,BID2
AID405,BID230
AID405,BID967
AID406,BID176
AID406,BID959
AID406,BID974
AID407,BID415
AID407,BID688
AID407,BID896
AID408,BID303
AID408,BID944
AID408,BID950
AID409,BID283
AID409,BID481
AID409,BID710
AID410,BID499
AID410,BID72
AID410,BID901
AID411,BID619
AID411,BID83
AID411,BID838
AID412,BID147
AID412,BID614
AID412,BID623
AID413,BID678
AID413,BID863
AID413,BID931
AID414,BID320
AID414,BID70
AID414,BID906
AID415,BID442
AID415,BID753
AID415,BID769
AID416,BID295
AID416,BID611
AID416,BID720
AID417,BID227
AID417,BID27
AID417,BID372
AID418,BID13
AID418,BID324
AID418,BID341
AID419,BID22
AID419,BID251
AID419,BID797
AID420,BID287
AID420,BID648
AID420,BID877
AID421,BID292
AID421,BID475
AID421,BID829
AID422,BID478
AID422,BID559
AID422,BID858
AID423,BID1
AID423,BID66
AID423,BID91
AID424,BID210
AID424,BID762
AID424,BID899
AID425,BID7
AID425,BID792
AID425,BID936
AID426,BID100
AID426,BID826
AID426,BID989
AID427,BID200
AID427,BID770
AID427,BID798
AID428,BID384
AID428,BID478
AID428,BID737
AID429,BID270
AID429,BID537
AID429,BID589
AID430,BID570
AID430,BID823
AID430,BID881
AID431,BID243
AID431,BID425
AID431,BID460
AID432,BID192
AID432,BID399
AID432,BID997
AID433,BID644
AID433,BID710
AID433,BID879
AID434,BID21
AID434,BID346
AID434,BID462
AID435,BID517
AID435,BID789
AID435,BID872
AID436,BID383
AID436,BID612
AID436,BID750
AID437,BID330
AID437,BID585
AID437,BID62
AID438,BID155
AID438,BID304
AID438,BID780
AID439,BID137
AID439,BID346
AID439,BID98
AID440,BID237
AID440,BID251
AID440,BID530
AID441,BID166
AID441,BID353
AID441,BID986
AID442,BID182
AID442,BID293
AID442,BID853
AID443,BID273
AID443,BID315
AID443,BID532
AID444,BID514
AID444,BID782
AID444,BID961
AID445,BID119
AID445,BID144
AID445,BID746
AID446,BID101
AID446,BID138
AID446,BID197
AID447,BID467
AID447,BID753
AID447,BID995
AID448,BID167
AID448,BID483
AID448,BID876
AID449,BID371
AID449,BID443
AID449,BID803
AID450,BID203
AID450,BID500
AID450,BID845
AID451,BID91
AID451,BID945
AID451,BID983
AID452,BID336
AID452,BID502
AID452,BID673
AID453,BID239
AID453,BID47
AID453,BID953
AID454,BID226
AID454,BID287
AID454,BID349
AID455,BID200
AID455,BID676
AID455,BID839
AID456,BID377
AID456,BID522
AID456,BID615
AID457,BID171
AID457,BID303
AID457,BID756
AID458,BID105
AID458,BID350
AID458,BID811
AID459,BID237
AID459,BID371
AID459,BID655
AID460,BID234
AID460,BID295
AID460,BID856
AID461,BID173
AID461,BID225
AID461,BID619
AID462,BID494
AID462,BID841
AID462,BID900
AID463,BID169
AID463,BID64
AID463,BID774
AID464,BID154
AID464,BID744
AID464,BID968
AID465,BID370
AID465,BID729
AID465,BID782
AID466,BID319
AID466,BID603
AID466,BID943
AID467,BID611
AID467,BID634
AID467,BID787
AID468,BID550
AID468,BID860
AID468,BID920
AID469,BID361
AID469,BID640
AID469,BID695
AID470,BID37
AID470,BID44
AID470,BID57
AID471,BID472
AID471,BID54
AID471,BID860
AID472,BID105
AID472,BID335
AID472,BID809
AID473,BID359
AID473,BID749
AID473,BID9
AID474,BID151
AID474,BID260
AID474,BID449
AID475,BID411
AID475,BID506
AID475,BID873
AID476,BID212
AID476,BID216
AID476,BID491
AID477,BID203
AID477,BID592
AID477,BID839
AID478,BID396
AID478,BID501
AID478,BID536
AID479,BID143
AID479,BID275
AID479,BID860
AID480,BID315
AID480,BID446
AID480,BID634
AID481,BID10
AID481,BID632
AID481,BID920
AID482,BID106
AID482,BID322
AID482,BID755
AID483,BID126
AID483,BID281
AID483,BID929
AID484,BID147
AID484,BID454
AID484,BID614
AID485,BID313
AID485,BID48
AID485,BID530
AID486,BID520
AID486,BID68
AID486,BID861
AID487,BID115
AID487,BID621
AID487,BID786
AID488,BID242
AID488,BID723
AID488,BID726
AID489,BID119
AID489,BID291
AID489,BID490
AID490,BID274
AID490,BID340
AID490,BID707
AID491,BID365
AID491,BID822
AID491,BID969
AID492,BID530
AID492,BID544
AID492,BID701
AID493,BID477
AID493,BID559
AID493,BID933
AID494,BID449
AID494,BID545
AID494,BID692
AID495,BID343
AID495,BID838
AID495,BID842
AID496,BID451
AID496,BID753
AID496,BID850
AID497,BID131
AID497,BID390
AID497,BID412
AID498,BID408
AID498,BID704
AID498,BID747
AID499,BID27
AID499,BID380
AID499,BID751
AID500,BID181
AID500,BID268
AID500,BID913
AID501,BID1
AID501,BID301
AID501,BID939
AID502,BID528
AID502,BID691
AID502,BID874
AID503,BID388
AID503,BID672
AID503,BID90
AID504,BID103
AID504,BID132
AID504,BID574
AID505,BID416
AID505,BID625
AID505,BID882
AID506,BID240
AID506,BID669
AID506,BID857
AID507,BID72
AID507,BID757
AID507,BID843
AID508,BID128
AID508,BID884
AID508,BID930
AID509,BID437
AID509,BID529
AID509,BID794
AID510,BID100
AID510,BID428
AID510,BID592
AID511,BID184
AID511,BID378
AID511,BID733
AID512,BID367
AID512,BID617
AID512,BID65
AID513,BID133
AID513,BID432
AID513,BID642
AID514,BID254
AID514,BID447
AID514,BID936
AID515,BID370
AID515,BID664
AID515,BID855
AID516,BID207
AID516,BID236
AID516,BID686
AID517,BID111
AID517,BID177
AID517,BID383
AID518,BID256
AID518,BID463
AID518,BID516
AID519,BID17
AID519,BID65
AID519,BID751
AID520,BID525
AID520,BID924
AID520,BID993
AID521,BID196
AID521,BID782
AID521,BID843
AID522,BID25
AID522,BID588
AID522,BID686
AID523,BID113
AID523,BID313
AID523,BID554
AID524,BID212
AID524,BID47
AID524,BID673
AID525,BID228
AID525,BID404
AID525,BID496
AID526,BID470
AID526,BID747
AID526,BID884
AID527,BID158
AID527,BID483
AID527,BID532
AID528,BID580
AID528,BID704
AID528,BID938
AID529,BID153
AID529,BID633
AID529,BID910
AID530,BID207
AID530,BID296
AID530,BID509
AID531,BID240
AID531,BID318
AID531,BID577
AID532,BID222
AID532,BID284
AID532,BID871
AID533,BID414
AID533,BID453
AID533,BID471
AID534,BID41
AID534,BID843
AID534,BID981
AID535,BID484
AID535,BID818
AID535,BID972
AID536,BID16
AID536,BID864
AID536,BID958
AID537,BID532
AID537,BID76
AID537,BID868
AID538,BID531
AID538,BID964
AID538,BID968
AID539,BID178
AID539,BID466
AID539,BID619
AID540,BID150
AID540,BID175
AID540,BID30
AID541,BID60
AID541,BID877
AID541,BID942
AID542,BID282
AID542,BID572
AID542,BID609
AID543,BID799
AID543,BID869
AID543,BID916
AID544,BID10
AID544,BID347
AID544,BID96
AID545,BID374
AID545,BID598
AID545,BID724
AID546,BID404
AID546,BID423
AID546,BID819
AID547,BID232
AID547,BID458
AID547,BID502
AID548,BID367
AID548,BID845
AID548,BID846
AID549,BID464
AID549,BID544
AID549,BID739
AID550,BID101
AID550,BID421
AID550,BID959
AID551,BID385
AID551,BID762
AID551,BID774
AID552,BID140
AID552,BID513
AID552,BID53
AID553,BID417
AID553,BID449
AID553,BID518
AID554,BID642
AID554,BID758
AID554,BID883
AID555,BID104
AID555,BID834
AID555,BID845
AID556,BID147
AID556,BID367
AID556,BID966
AID557,BID333
AID557,BID516
AID557,BID930
AID558,BID267
AID558,BID724
AID558,BID855
AID559,BID85
AID559,BID860
AID559,BID918
AID560,BID196
AID560,BID351
AID560,BID795
AID561,BID577
AID561,BID745
AID561,BID956
AID562,BID644
AID562,BID800
AID562,BID912
AID563,BID116
AID563,BID559
AID563,BID663
AID564,BID262
AID564,BID484
AID564,BID785
AID565,BID16
AID565,BID242
AID565,BID720
AID566,BID593
AID566,BID687
AID566,BID95
AID567,BID572
AID567,BID628
AID567,BID782
AID568,BID228
AID568,BID317
AID568,BID543
AID569,BID185
AID569,BID460
AID569,BID670
AID570,BID218
AID570,BID319
AID570,BID553
AID571,BID30
AID571,BID319
AID571,BID437
AID572,BID114
AID572,BID175
AID572,BID657
AID573,BID1
AID573,BID10
AID573,BID754
AID574,BID648
AID574,BID733
AID574,BID999
AID575,BID18
AID575,BID587
AID575,BID669
AID576,BID769
AID576,BID888
AID576,BID987
AID577,BID194
AID577,BID410
AID577,BID888
AID578,BID425
AID578,BID742
AID578,BID846
AID579,BID312
AID579,BID50
AID579,BID559
AID580,BID277
AID580,BID625
AID580,BID913
AID581,BID455
AID581,BID48
AID581,BID746
AID582,BID367
AID582,BID561
AID582,BID621
AID583,BID284
AID583,BID370
