CID,BID
CID80,BID694
CID81,BID3713
CID81,BID44
CID81,BID988
CID82,BID285
CID82,BID3514
CID82,BID3969
CID82,BID4472
CID83,BID1091
CID83,BID1937
CID83,BID3921
CID84,BID1192
CID84,BID1781
CID84,BID2160
CID84,BID3706
CID85,BID1378
CID85,BID205
CID85,BID3502
CID85,BID4676
CID86,BID3589
CID86,BID3932
CID86,BID4466
CID86,BID4591
CID87,BID2357
CID87,BID245
CID87,BID3359
CID87,BID3393
CID88,BID1507
CID88,BID2835
CID88,BID2932
CID88,BID3683
CID89,BID1158
CID89,BID2125
CID89,BID3378
CID89,BID6
CID90,BID1790
CID90,BID4496
CID91,BID1556
CID91,BID3808
CID91,BID4509
CID91,BID600
CID92,BID3193
CID92,BID3980
CID92,BID891
CID93,BID214
CID93,BID2158
CID93,BID3901
CID93,BID4609
CID94,BID1597
CID94,BID2245
CID94,BID2565
CID94,BID4578
CID95,BID1480
CID95,BID2834
CID95,BID3475
CID96,BID1289
CID96,BID1674
CID96,BID2318
CID96,BID4230
CID97,BID1227
CID97,BID2977
CID97,BID3648
CID97,BID830
CID98,BID1259
CID98,BID1765
CID98,BID456
CID98,BID800
CID99,BID1457
CID99,BID3059
CID99,BID3974
CID100,BID1131
CID100,BID1814
CID100,BID3455
CID100,BID4363
CID101,BID221
CID101,BID3883
CID101,BID3904
CID101,BID4267
CID102,BID3260
CID102,BID4169
CID102,BID4615
CID103,BID1770
CID103,BID2214
CID103,BID262
CID104,BID3712
CID104,BID4116
CID104,BID4585
CID104,BID4735
CID105,BID4490
CID105,BID4597
CID105,BID4656
CID106,BID1288
CID106,BID1585
CID107,BID1265
CID107,BID188
CID107,BID3327
CID107,BID3617
CID108,BID1005
CID108,BID3122
CID108,BID4433
CID109,BID2149
CID109,BID2806
CID109,BID4939
CID110,BID1099
CID110,BID1446
CID110,BID4872
CID111,BID3048
CID111,BID4008
CID111,BID769
CID112,BID1739
CID112,BID2978
CID112,BID305
CID113,BID2777
CID113,BID3131
CID113,BID4005
CID113,BID4914
CID114,BID1492
CID114,BID3247
CID114,BID4777
CID114,BID641
CID115,BID280
CID115,BID3228
CID115,BID755
CID116,BID1281
CID116,BID4915
CID117,BID2201
CID117,BID3003
CID117,BID4228
CID117,BID4804
CID118,BID1733
CID118,BID3349
CID119,BID3595
CID119,BID3831
CID119,BID4346
CID120,BID1083
CID120,BID1355
CID120,BID3400
CID120,BID515
CID121,BID3326
CID121,BID3519
CID121,BID4184
CID122,BID2728
CID122,BID3776
CID122,BID4446
CID122,BID746
CID123,BID190
CID123,BID1997
CID123,BID39
CID123,BID636
CID124,BID1437
CID124,BID1979
CID124,BID4354
CID124,BID4699
CID125,BID1065
CID125,BID1861
CID125,BID2413
CID125,BID614
CID126,BID1633
CID126,BID182
CID126,BID772
CID126,BID87
CID127,BID2247
CID127,BID2768
CID127,BID2914
CID127,BID545
CID128,BID1349
CID128,BID3315
CID128,BID4878
CID129,BID3107
CID129,BID4264
CID130,BID2208
CID130,BID320
CID130,BID4003
CID130,BID4305
CID131,BID1589
CID131,BID2855
CID131,BID4329
CID131,BID790
CID132,BID1166
CID132,BID3213
CID133,BID4128
CID133,BID63
CID133,BID808
CID133,BID933
CID134,BID2106
CID134,BID3836
CID134,BID694
CID135,BID2813
CID135,BID2951
CID135,BID4283
CID135,BID885
CID136,BID1038
CID136,BID257
CID136,BID4598
CID137,BID3708
CID137,BID4467
CID138,BID2695
CID138,BID3423
CID139,BID3085
CID139,BID3093
CID139,BID4066
CID139,BID464
CID140,BID1115
CID140,BID959
CID141,BID2779
CID141,BID3963
CID142,BID2279
CID142,BID3517
CID143,BID2766
CID143,BID4664
CID144,BID2975
CID144,BID4115
CID145,BID1988
CID145,BID4908
CID146,BID1712
CID146,BID2109
CID146,BID2772
CID146,BID4894
CID147,BID2646
CID147,BID4440
CID147,BID664
CID147,BID971
CID148,BID1837
CID148,BID3220
CID148,BID3489
CID148,BID4501
CID149,BID3519
CID149,BID4458
CID149,BID626
CID150,BID1024
CID150,BID259
CID151,BID1688
CID151,BID3259
CID151,BID4563
CID152,BID205
CID152,BID4220
CID153,BID2920
CID153,BID46
CID153,BID4619
CID154,BID1589
CID154,BID4438
CID155,BID31
CID155,BID3363
CID155,BID4549
CID156,BID14
CID156,BID4498
CID157,BID1510
CID157,BID435
CID157,BID4789
CID158,BID1081
CID158,BID4158
CID158,BID4593
CID159,BID3479
CID159,BID4961
CID160,BID1725
CID160,BID3298
CID160,BID3931
CID160,BID4542
CID161,BID187
CID161,BID2102
CID161,BID2573
CID161,BID3273
CID162,BID1289
CID162,BID1806
CID162,BID3545
CID163,BID1314
CID163,BID2330
CID163,BID3619
CID164,BID2284
CID164,BID2626
CID164,BID3626
CID165,BID1106
CID165,BID2405
CID165,BID663
CID166,BID1119
CID166,BID1724
CID166,BID3576
CID167,BID1442
CID167,BID3332
CID167,BID4468
CID167,BID734
CID168,BID1093
CID168,BID226
CID168,BID3051
CID168,BID3565
CID169,BID2004
CID169,BID4726
CID170,BID2066
CID170,BID2273
CID170,BID4812
CID170,BID993
CID171,BID3052
CID171,BID3503
CID172,BID1316
CID172,BID3222
CID172,BID3482
CID172,BID4288
CID173,BID1445
CID173,BID3668
CID173,BID4130
CID174,BID2548
CID174,BID2565
CID174,BID2817
CID175,BID4065
CID175,BID4867
CID176,BID3258
CID176,BID536
CID177,BID1334
CID177,BID3297
CID178,BID1134
CID178,BID2498
CID178,BID2715
CID179,BID1511
CID179,BID260
CID179,BID3632
CID180,BID2647
CID180,BID4848
CID180,BID4908
CID181,BID1291
CID181,BID1705
CID181,BID2938
CID181,BID3135
CID182,BID2666
CID182,BID3055
CID182,BID641
CID182,BID864
CID183,BID3341
CID183,BID4022
CID183,BID835
CID184,BID3426
CID184,BID3470
CID184,BID4381
CID184,BID4994
CID185,BID1267
CID185,BID3397
CID185,BID829
CID185,BID958
CID186,BID4974
CID186,BID949
CID186,BID998
CID187,BID432
CID187,BID4417
CID188,BID1577
CID188,BID241
CID188,BID2525
CID188,BID3388
CID189,BID1170
CID189,BID1527
CID189,BID3809
CID190,BID1546
CID190,BID1625
CID190,BID3463
CID190,BID968
CID191,BID2043
CID191,BID2375
CID191,BID447
CID191,BID941
CID192,BID3401
CID192,BID3986
CID193,BID1858
CID193,BID4289
CID193,BID4333
CID194,BID1373
CID194,BID4182
CID194,BID4341
CID195,BID1149
CID195,BID167
CID195,BID2892
CID195,BID4481
CID196,BID1383
CID196,BID1866
CID197,BID1765
CID197,BID3553
CID197,BID4356
CID197,BID4431
CID198,BID1365
CID198,BID4131
CID199,BID3396
CID199,BID405
CID199,BID862
CID200,BID272
CID200,BID3744
CID201,BID1194
CID201,BID3555
CID201,BID70
CID202,BID1288
CID202,BID4250
CID203,BID2109
CID203,BID2401
CID203,BID4877
CID203,BID669
CID204,BID3426
CID204,BID4690
CID205,BID2120
CID205,BID2143
CID205,BID3110
CID206,BID1207
CID206,BID3572
CID206,BID960
CID207,BID1626
CID207,BID2742
CID207,BID406
CID208,BID2032
CID208,BID453
CID208,BID4718
CID209,BID4358
CID209,BID944
CID210,BID1755
CID210,BID228
CID210,BID4346
CID210,BID4891
CID211,BID2096
CID211,BID4886
CID211,BID816
CID212,BID3490
CID212,BID579
CID213,BID213
CID213,BID2158
CID213,BID2380
CID213,BID596
CID214,BID4942
CID214,BID848
CID215,BID1519
CID215,BID1955
CID215,BID2091
CID215,BID4210
CID216,BID1351
CID216,BID2870
CID216,BID3898
CID216,BID4909
CID217,BID1306
CID217,BID1538
CID217,BID2502
CID218,BID2127
CID218,BID2639
CID218,BID4575
CID218,BID64
CID219,BID194
CID219,BID2407
CID219,BID2621
CID219,BID382
CID220,BID1323
CID220,BID3171
CID220,BID4944
CID221,BID3131
CID221,BID4721
CID221,BID623
CID221,BID785
CID222,BID1950
CID222,BID394
CID222,BID448
CID222,BID4854
CID223,BID1442
CID223,BID2775
CID223,BID4721
CID224,BID2655
CID224,BID2764
CID224,BID4018
CID225,BID2701
CID225,BID3325
CID225,BID3508
CID226,BID2138
CID226,BID3748
CID227,BID2920
CID227,BID3917
CID227,BID4119
CID227,BID4885
CID228,BID3016
CID228,BID3083
CID228,BID374
CID228,BID4853
CID229,BID4463
CID229,BID4519
CID230,BID1656
CID230,BID3639
CID230,BID4429
CID230,BID676
CID231,BID2623
CID231,BID667
CID231,BID700
CID232,BID2181
CID232,BID2338
CID233,BID2929
CID233,BID4247
CID233,BID748
CID234,BID1016
CID234,BID1143
CID234,BID4869
CID235,BID1086
CID235,BID1247
CID235,BID1335
CID235,BID4523
CID236,BID1503
CID236,BID180
CID237,BID1713
CID237,BID2721
CID237,BID2978
CID238,BID3221
CID238,BID3331
CID239,BID1458
CID239,BID3449
CID240,BID1150
CID240,BID1504
CID240,BID4968
CID240,BID630
CID241,BID2292
CID241,BID3205
CID241,BID3864
CID241,BID4654
CID242,BID1717
CID242,BID3561
CID242,BID3612
CID242,BID4447
CID243,BID1230
CID243,BID388
CID243,BID4226
CID243,BID4293
CID244,BID1973
CID244,BID2467
CID244,BID658
CID245,BID2114
CID245,BID3503
CID245,BID4246
CID246,BID1528
CID246,BID4501
CID246,BID664
CID247,BID2016
CID247,BID4982
CID248,BID1882
CID248,BID3124
CID248,BID4062
CID248,BID99
CID249,BID311
CID249,BID3411
CID249,BID792
CID250,BID2533
CID250,BID396
CID250,BID4764
CID250,BID793
CID251,BID1633
CID251,BID3670
CID252,BID2566
CID252,BID2615
CID252,BID512
CID252,BID99
CID253,BID1119
CID253,BID3706
CID253,BID4367
CID254,BID3048
CID254,BID3257
CID254,BID646
CID255,BID1308
CID255,BID3437
CID255,BID4829
CID256,BID1776
CID256,BID2665
CID256,BID4217
CID257,BID1968
CID257,BID3177
CID257,BID378
CID258,BID1784
CID258,BID2758
CID258,BID3221
CID258,BID3705
CID259,BID1221
CID259,BID2043
CID259,BID3144
CID260,BID2493
CID260,BID2991
CID260,BID3281
CID260,BID6
CID261,BID120
CID261,BID487
CID262,BID1111
CID262,BID3315
CID263,BID3587
CID263,BID4237
CID264,BID110
CID264,BID4285
CID264,BID4799
CID264,BID531
CID265,BID2467
CID265,BID3182
CID265,BID4997
CID265,BID67
CID266,BID1484
CID266,BID2397
CID266,BID3344
CID266,BID4679
CID267,BID2552
CID267,BID4634
CID267,BID511
CID268,BID3115
CID268,BID4535
CID268,BID4676
CID269,BID4285
CID269,BID887
CID270,BID2768
CID270,BID4329
CID270,BID976
CID271,BID2103
CID271,BID3957
CID271,BID4295
CID271,BID762
CID272,BID2360
CID272,BID3115
CID272,BID3643
CID272,BID3850
CID273,BID1441
CID273,BID3543
CID273,BID4590
CID274,BID2386
CID274,BID2587
CID274,BID2644
CID274,BID757
CID275,BID1258
CID275,BID184
CID275,BID4369
CID276,BID2060
CID276,BID2408
CID276,BID4057
CID276,BID774
CID277,BID2977
CID277,BID3847
CID278,BID2130
CID278,BID2970
CID278,BID80
CID279,BID174
CID279,BID3375
CID279,BID424
CID279,BID4929
CID280,BID2802
CID280,BID4371
CID280,BID4709
CID281,BID3374
CID281,BID4850
CID281,BID4915
CID281,BID648
CID282,BID2424
CID282,BID2535
CID283,BID1546
CID283,BID3582
CID284,BID2098
CID284,BID4739
CID284,BID562
CID285,BID2086
CID285,BID220
CID285,BID2398
CID285,BID4294
CID286,BID2463
CID286,BID3360
CID286,BID4762
CID287,BID1600
CID287,BID4118
CID287,BID4602
CID288,BID2438
CID288,BID3310
CID288,BID3478
CID288,BID4189
CID289,BID1772
CID289,BID1977
CID289,BID4028
CID290,BID1314
CID290,BID410
CID290,BID984
CID291,BID2755
CID291,BID3224
CID292,BID1535
CID292,BID1990
CID292,BID4417
CID293,BID1882
CID293,BID1902
CID293,BID2554
CID293,BID4084
CID294,BID332
CID294,BID4109
CID294,BID4251
CID295,BID1026
CID295,BID1707
CID295,BID2341
CID296,BID1049
CID296,BID3169
CID297,BID2403
CID297,BID4161
CID297,BID454
CID297,BID59
CID298,BID3206
CID298,BID4140
CID298,BID4339
CID299,BID2907
CID299,BID4053
CID299,BID935
CID299,BID956
CID300,BID4465
CID300,BID925
CID301,BID236
CID301,BID2479
CID301,BID3883
CID301,BID791
CID302,BID1012
CID302,BID328
CID302,BID4490
CID302,BID80
CID303,BID4020
CID303,BID4993
CID304,BID136
CID304,BID1599
CID304,BID3440
CID304,BID4802
CID305,BID2238
CID305,BID3500
CID305,BID474
CID306,BID2906
CID306,BID3853
CID306,BID4507
CID307,BID229
CID307,BID2522
CID307,BID4049
CID308,BID2467
CID308,BID3062
CID308,BID3641
CID308,BID691
CID309,BID290
CID309,BID3552
CID309,BID771
CID309,BID933
CID310,BID1042
CID310,BID4875
CID310,BID622
CID311,BID3086
CID311,BID3480
CID311,BID4391
CID312,BID1551
CID312,BID3480
CID312,BID4060
CID313,BID2248
CID313,BID3580
CID313,BID4082
CID314,BID180
CID314,BID3195
CID314,BID673
CID315,BID1110
CID315,BID1190
CID316,BID2936
CID316,BID4227
CID317,BID2799
CID317,BID4142
CID317,BID4199
CID317,BID746
CID318,BID1032
CID318,BID4832
CID319,BID2745
CID319,BID3152
CID319,BID516
CID320,BID2545
CID320,BID2716
CID320,BID2824
CID320,BID2838
CID321,BID2840
CID321,BID3280
CID321,BID4760
CID322,BID1980
CID322,BID2780
CID322,BID3374
CID322,BID786
CID323,BID163
CID323,BID2271
CID323,BID4548
CID324,BID158
CID324,BID1743
CID324,BID2460
CID324,BID4346
CID325,BID1
CID325,BID3327
CID325,BID4800
CID325,BID4835
CID326,BID205
CID326,BID2137
CID326,BID4339
CID327,BID3184
CID327,BID3343
CID327,BID3381
CID328,BID1760
CID328,BID295
CID329,BID1189
CID329,BID3369
CID329,BID4003
CID329,BID909
CID330,BID1800
CID330,BID677
CID330,BID775
CID330,BID829
CID331,BID1605
CID331,BID2464
CID331,BID4510
CID331,BID4573
CID332,BID4348
CID332,BID795
CID333,BID1372
CID333,BID1732
CID333,BID4691
CID334,BID393
CID334,BID4108
CID335,BID450
CID335,BID515
CID336,BID1522
CID336,BID3725
CID337,BID1420
CID337,BID1899
CID337,BID4386
CID338,BID1105
CID338,BID4049
CID339,BID1340
CID339,BID2052
CID339,BID2702
CID340,BID1409
CID340,BID2082
CID341,BID1723
CID341,BID2002
CID341,BID3101
CID342,BID2379
CID342,BID2764
CID342,BID4845
CID342,BID784
CID343,BID4831
CID343,BID899
CID344,BID1099
CID344,BID2419
CID344,BID4931
CID345,BID1843
CID345,BID2432
CID345,BID3
CID345,BID3051
CID346,BID1237
CID346,BID1538
CID346,BID2371
CID346,BID2553
CID347,BID1848
CID347,BID243
CID347,BID2597
CID347,BID553
CID348,BID1922
CID348,BID2001
CID349,BID125
CID349,BID2714
CID349,BID3161
CID349,BID78
CID350,BID1078
CID350,BID1550
CID350,BID2583
CID350,BID3421
CID351,BID1160
CID351,BID2128
CID351,BID3574
CID351,BID3656
CID352,BID2408
CID352,BID504
CID352,BID780
CID353,BID4349
CID353,BID4876
CID354,BID2410
CID354,BID4305
CID355,BID2859
CID355,BID2898
CID356,BID2435
CID356,BID2606
CID356,BID3610
CID357,BID2838
CID357,BID310
CID357,BID3152
CID357,BID4476
CID358,BID1896
CID358,BID2267
CID358,BID3816
CID358,BID4368
CID359,BID1464
CID359,BID2000
CID360,BID1417
CID360,BID416
CID361,BID1212
CID361,BID19
CID361,BID2294
CID361,BID317
CID362,BID153
CID362,BID1566
CID363,BID1563
CID363,BID1783
CID363,BID2837
CID363,BID613
CID364,BID1217
CID364,BID1571
CID365,BID2811
CID365,BID4964
CID366,BID2052
CID366,BID2269
CID366,BID3234
CID367,BID1183
CID367,BID394
CID367,BID4373
CID368,BID2893
CID368,BID3604
CID369,BID1050
CID369,BID363
CID370,BID2328
CID370,BID3255
CID371,BID3806
CID371,BID483
CID372,BID3507
CID372,BID813
CID373,BID1558
CID373,BID2923
CID373,BID3347
CID373,BID4948
CID374,BID3063
CID374,BID3404
CID374,BID4748
CID375,BID1225
CID375,BID3656
CID376,BID1385
CID376,BID2936
CID376,BID3297
CID376,BID3794
CID377,BID2475
CID377,BID4157
CID378,BID1151
CID378,BID1152
CID378,BID3100
CID378,BID450
CID379,BID2688
CID379,BID744
CID379,BID804
CID380,BID1079
CID380,BID3183
CID380,BID4931
CID381,BID1210
CID381,BID3171
CID381,BID3542
CID381,BID794
CID382,BID1148
CID382,BID1659
CID382,BID2933
CID383,BID3709
CID383,BID4850
CID384,BID1369
CID384,BID608
CID385,BID2957
CID385,BID4863
CID386,BID3214
CID386,BID4821
CID387,BID3177
CID387,BID4156
CID387,BID4810
CID387,BID595
CID388,BID2177
CID388,BID4938
CID388,BID720
CID389,BID1652
CID389,BID1742
CID389,BID3976
CID390,BID3737
CID390,BID496
CID391,BID244
CID391,BID4227
CID392,BID3159
CID392,BID4185
CID392,BID433
CID392,BID4809
CID393,BID1475
CID393,BID3597
CID393,BID41
CID394,BID1239
CID394,BID3048
CID394,BID4922
CID394,BID599
CID395,BID1394
CID395,BID911
CID396,BID18
CID396,BID2403
CID397,BID2534
CID397,BID4429
CID398,BID277
CID398,BID2773
CID398,BID715
CID398,BID726
CID399,BID173
CID399,BID1957
CID399,BID2440
CID400,BID572
CID400,BID66
CID400,BID813
CID401,BID2559
CID401,BID4007
CID401,BID684
CID402,BID3365
CID402,BID3939
CID402,BID4271
CID402,BID670
CID403,BID1779
CID403,BID2618
CID403,BID4223
CID403,BID988
CID404,BID1266
CID404,BID192
CID404,BID2096
CID404,BID3572
CID405,BID298
CID405,BID3401
CID405,BID4920
CID406,BID1360
CID406,BID1489
CID406,BID1550
CID406,BID4462
CID407,BID187
CID407,BID3758
CID407,BID548
CID408,BID2093
CID408,BID3442
CID409,BID1557
CID409,BID1732
CID410,BID2349
CID410,BID3033
CID411,BID4003
CID411,BID4726
CID412,BID2071
CID412,BID420
CID413,BID4987
CID413,BID580
CID414,BID1694
CID414,BID2541
CID414,BID2869
CID415,BID2003
CID415,BID2221
CID415,BID3013
CID415,BID4025
CID416,BID1966
CID416,BID26
CID416,BID3507
CID417,BID1135
CID417,BID2280
CID417,BID4833
CID418,BID130
CID418,BID1567
CID418,BID4273
CID419,BID1894
CID419,BID2676
CID419,BID4110
CID420,BID2484
CID420,BID2700
CID421,BID2978
CID421,BID3115
CID421,BID3811
CID422,BID3020
CID422,BID3942
CID423,BID104
CID423,BID1290
CID423,BID2189
CID423,BID299
CID424,BID1221
CID424,BID3128
CID424,BID4260
CID425,BID2683
CID425,BID3059
CID425,BID4237
CID426,BID1009
CID426,BID4025
CID426,BID4181
CID426,BID4981
CID427,BID1284
CID427,BID1648
CID427,BID369
CID427,BID4830
CID428,BID1220
CID428,BID2209
CID428,BID4269
CID428,BID4923
CID429,BID4003
CID429,BID721
CID430,BID1744
CID430,BID20
CID430,BID413
CID430,BID685
CID431,BID2939
CID431,BID4624
CID431,BID4670
CID432,BID3460
CID432,BID3660
CID432,BID4054
CID432,BID4550
CID433,BID1317
CID433,BID38
CID433,BID4785
CID434,BID2512
CID434,BID3535
CID435,BID453
CID435,BID4942
CID435,BID867
CID436,BID1290
CID436,BID1576
CID436,BID3995
CID436,BID4827
CID437,BID2505
CID437,BID3247
CID437,BID3372
CID438,BID2159
CID438,BID2612
CID438,BID4812
CID439,BID2099
CID439,BID3955
CID440,BID1639
CID440,BID2207
CID440,BID4262
CID441,BID1030
CID441,BID1206
CID441,BID3708
CID442,BID1397
CID442,BID1984
CID442,BID2512
CID442,BID3059
CID443,BID1174
CID443,BID2322
CID443,BID3426
CID443,BID4163
CID444,BID2856
CID444,BID936
CID445,BID3562
CID445,BID4226
CID445,BID947
CID446,BID2314
CID446,BID2788
CID446,BID3567
CID446,BID685
CID447,BID4735
CID447,BID4978
CID447,BID787
CID448,BID3814
CID448,BID4118
CID448,BID4731
CID449,BID125
CID449,BID1571
CID449,BID216
CID449,BID4692
CID450,BID1255
CID450,BID2153
CID450,BID4094
CID450,BID4492
CID451,BID1702
CID451,BID4387
CID451,BID4617
CID452,BID2217
CID452,BID4755
CID452,BID895
CID453,BID1982
CID453,BID562
CID454,BID2378
CID454,BID263
CID454,BID2870
CID454,BID3556
CID455,BID3163
CID455,BID3327
CID456,BID103
CID456,BID2043
CID456,BID2781
CID457,BID1532
CID457,BID1613
CID457,BID162
CID457,BID345
CID458,BID3374
CID458,BID4180
CID459,BID2851
CID459,BID3536
CID460,BID151
CID460,BID216
CID460,BID3333
CID460,BID4064
CID461,BID2328
CID461,BID3454
CID461,BID4445
CID462,BID3408
CID462,BID3815
CID462,BID4094
CID463,BID3983
CID463,BID4025
CID464,BID1309
CID464,BID1812
CID464,BID3815
CID464,BID3873
CID465,BID1319
CID465,BID4967
CID465,BID586
CID465,BID998
CID466,BID3732
CID466,BID4630
CID467,BID2324
CID467,BID642
CID468,BID2743
CID468,BID4396
CID469,BID195
CID469,BID3471
CID469,BID4169
CID470,BID366
CID470,BID4483
CID470,BID4658
CID470,BID4749
CID471,BID1253
CID471,BID431
CID471,BID4911
CID472,BID327
CID472,BID4851
CID472,BID556
CID473,BID1985
CID473,BID267
CID473,BID3672
CID473,BID4627
CID474,BID1475
CID474,BID2961
CID474,BID3974
CID474,BID4308
CID475,BID1517
CID475,BID3203
CID476,BID3758
CID476,BID4259
CID476,BID797
CID477,BID1682
CID477,BID2270
CID477,BID335
CID477,BID656
CID478,BID2023
CID478,BID2620
CID478,BID4030
CID479,BID271
CID479,BID2988
CID479,BID3798
CID479,BID4283
CID480,BID1241
CID480,BID2308
CID480,BID281
CID481,BID2836
CID481,BID3029
CID481,BID3438
CID482,BID329
CID482,BID3537
CID482,BID4753
CID482,BID804
CID483,BID2404
CID483,BID42
CID483,BID4808
CID483,BID4889
CID484,BID193
CID484,BID370
CID484,BID91
CID485,BID2478
CID485,BID2552
CID486,BID4481
CID486,BID673
CID487,BID2034
CID487,BID2434
CID487,BID2689
CID488,BID1417
CID488,BID3809
CID489,BID1134
CID489,BID2622
CID489,BID282
CID489,BID481
CID490,BID1276
CID490,BID1567
CID490,BID2978
CID490,BID4841
CID491,BID1558
CID491,BID1998
CID491,BID3022
CID491,BID3827
CID492,BID355
CID492,BID3767
CID492,BID4286
CID492,BID9
CID493,BID1368
CID493,BID1482
CID493,BID2394
CID494,BID3242
CID494,BID4672
CID495,BID251
CID495,BID41
CID495,BID971
CID496,BID3475
CID496,BID4077
CID496,BID4558
CID496,BID92
CID497,BID2330
CID497,BID4323
CID497,BID4483
CID498,BID4813
CID498,BID7
CID498,BID980
CID499,BID1541
CID499,BID264
CID499,BID983
CID500,BID3379
CID500,BID4283
CID501,BID1549
CID501,BID3733
CID502,BID280
CID502,BID991
CID503,BID1555
CID503,BID364
CID504,BID3255
CID504,BID4950
CID505,BID1272
CID505,BID1346
CID506,BID2151
CID506,BID2426
CID506,BID3583
CID506,BID4601
CID507,BID2198
CID507,BID316
CID507,BID4076
CID508,BID2891
CID508,BID330
CID508,BID3675
CID509,BID2892
CID509,BID3640
CID509,BID4813
CID510,BID1156
CID510,BID3921
CID511,BID4221
CID511,BID836
CID512,BID1349
CID512,BID1811
CID512,BID2421
CID512,BID3028
CID513,BID2262
CID513,BID2885
CID513,BID3747
CID513,BID959
CID514,BID2670
CID514,BID3960
CID514,BID4022
CID515,BID1072
CID515,BID1300
CID516,BID1936
CID516,BID690
CID517,BID3929
CID517,BID4427
CID518,BID281
CID518,BID781
CID519,BID1500
CID519,BID2154
CID519,BID2189
CID520,BID1152
CID520,BID2673
CID520,BID3752
CID520,BID781
CID521,BID1658
