"DID","AID"
"DID792","AID1038"
"DID894","AID1038"
"DID792","AID1102"
"DID894","AID1102"
"DID792","AID1130"
"DID894","AID1130"
"DID792","AID1256"
"DID894","AID1256"
"DID792","AID1576"
"DID894","AID1576"
"DID515","AID445"
"DID651","AID445"
"DID515","AID489"
"DID651","AID489"
"DID515","AID816"
"DID651","AID816"
"DID515","AID830"
"DID651","AID830"
"DID515","AID1609"
"DID651","AID1609"
"DID515","AID149"
"DID651","AID149"
"DID515","AID185"
"DID651","AID185"
"DID515","AID396"
"DID651","AID396"
"DID515","AID1006"
"DID651","AID1006"
"DID515","AID1016"
"DID651","AID1016"
"DID515","AID1895"
"DID651","AID1895"
"DID57","AID39"
"DID61","AID39"
"DID57","AID637"
"DID61","AID637"
"DID57","AID893"
"DID61","AID893"
"DID57","AID1121"
"DID61","AID1121"
"DID57","AID1125"
"DID61","AID1125"
"DID57","AID1260"
"DID61","AID1260"
"DID57","AID1924"
"DID61","AID1924"
"DID57","AID1926"
"DID61","AID1926"
"DID29","AID254"
"DID840","AID254"
"DID29","AID828"
"DID840","AID828"
"DID29","AID972"
"DID840","AID972"
"DID29","AID976"
"DID840","AID976"
"DID29","AID1911"
"DID840","AID1911"
"DID29","AID1951"
"DID840","AID1951"
"DID368","AID50"
"DID860","AID50"
"DID368","AID57"
"DID860","AID57"
"DID368","AID463"
"DID860","AID463"
"DID368","AID1635"
"DID860","AID1635"
"DID368","AID116"
"DID860","AID116"
"DID368","AID1123"
"DID860","AID1123"
"DID368","AID1274"
"DID860","AID1274"
"DID368","AID1365"
"DID860","AID1365"
"DID368","AID1927"
"DID860","AID1927"
"DID854","AID39"
"DID854","AID99"
"DID854","AID214"
"DID854","AID287"
"DID854","AID317"
"DID854","AID540"
"DID854","AID571"
"DID854","AID1004"
"DID854","AID1028"
"DID854","AID1244"
"DID854","AID40"
"DID854","AID72"
"DID854","AID1253"
"DID151","AID86"
"DID151","AID97"
"DID151","AID274"
"DID151","AID860"
"DID151","AID955"
"DID151","AID1544"
"DID151","AID1551"
"DID151","AID1583"
"DID151","AID1885"
"DID220","AID194"
"DID382","AID194"
"DID220","AID563"
"DID382","AID563"
"DID220","AID961"
"DID382","AID961"
"DID220","AID1053"
"DID382","AID1053"
"DID220","AID1360"
"DID382","AID1360"
"DID220","AID1577"
"DID382","AID1577"
"DID220","AID5"
"DID382","AID5"
"DID220","AID507"
"DID382","AID507"
"DID220","AID521"
"DID382","AID521"
"DID220","AID534"
"DID382","AID534"
"DID220","AID1016"
"DID382","AID1016"
"DID220","AID1047"
"DID382","AID1047"
"DID220","AID1049"
"DID382","AID1049"
"DID220","AID1741"
"DID382","AID1741"
"DID220","AID1742"
"DID382","AID1742"
"DID304","AID195"
"DID87","AID195"
"DID155","AID190"
"DID284","AID190"
"DID155","AID522"
"DID284","AID522"
"DID155","AID724"
"DID284","AID724"
"DID155","AID749"
"DID284","AID749"
"DID155","AID1076"
"DID284","AID1076"
"DID155","AID1322"
"DID284","AID1322"
"DID482","AID25"
"DID735","AID25"
"DID482","AID392"
"DID735","AID392"
"DID482","AID1763"
"DID735","AID1763"
"DID482","AID1862"
"DID735","AID1862"
"DID482","AID1218"
"DID735","AID1218"
"DID482","AID1545"
"DID735","AID1545"
"DID482","AID1595"
"DID735","AID1595"
"DID482","AID1956"
"DID735","AID1956"
"DID187","AID1167"
"DID324","AID1167"
"DID187","AID1203"
"DID324","AID1203"
"DID187","AID1524"
"DID324","AID1524"
"DID187","AID1711"
"DID324","AID1711"
"DID187","AID1784"
"DID324","AID1784"
"DID579","AID3"
"DID579","AID63"
"DID579","AID298"
"DID579","AID365"
"DID579","AID383"
"DID579","AID624"
"DID579","AID664"
"DID579","AID796"
"DID579","AID1468"
"DID297","AID252"
"DID297","AID447"
"DID297","AID763"
"DID297","AID944"
"DID297","AID1379"
"DID297","AID1516"
"DID297","AID239"
"DID297","AID292"
"DID297","AID294"
"DID297","AID827"
"DID297","AID905"
"DID297","AID1159"
"DID297","AID1174"
"DID297","AID1188"
"DID297","AID1913"
"DID556","AID490"
"DID556","AID1082"
"DID556","AID1240"
"DID556","AID1887"
"DID556","AID36"
"DID556","AID786"
"DID556","AID969"
"DID556","AID1181"
"DID556","AID1285"
"DID556","AID1567"
"DID556","AID1722"
"DID286","AID357"
"DID562","AID357"
"DID286","AID581"
"DID562","AID581"
"DID286","AID944"
"DID562","AID944"
"DID286","AID1260"
"DID562","AID1260"
"DID286","AID1539"
"DID562","AID1539"
"DID286","AID1939"
"DID562","AID1939"
"DID286","AID26"
"DID562","AID26"
"DID286","AID115"
"DID562","AID115"
"DID286","AID208"
"DID562","AID208"
"DID286","AID360"
"DID562","AID360"
"DID286","AID736"
"DID562","AID736"
"DID286","AID1257"
"DID562","AID1257"
"DID286","AID1272"
"DID562","AID1272"
"DID286","AID1366"
"DID562","AID1366"
"DID286","AID1797"
"DID562","AID1797"
"DID439","AID941"
"DID886","AID941"
"DID439","AID1134"
"DID886","AID1134"
"DID439","AID1387"
"DID886","AID1387"
"DID439","AID1719"
"DID886","AID1719"
"DID439","AID1998"
"DID886","AID1998"
"DID439","AID61"
"DID886","AID61"
"DID439","AID131"
"DID886","AID131"
"DID439","AID230"
"DID886","AID230"
"DID439","AID537"
"DID886","AID537"
"DID439","AID1099"
"DID886","AID1099"
"DID439","AID1478"
"DID886","AID1478"
"DID341","AID240"
"DID341","AID975"
"DID341","AID1152"
"DID341","AID1211"
"DID341","AID1229"
"DID341","AID1542"
"DID341","AID1676"
"DID376","AID346"
"DID503","AID346"
"DID376","AID1329"
"DID503","AID1329"
"DID376","AID1347"
"DID503","AID1347"
"DID376","AID1501"
"DID503","AID1501"
"DID376","AID1721"
"DID503","AID1721"
"DID376","AID226"
"DID503","AID226"
"DID376","AID598"
"DID503","AID598"
"DID376","AID897"
"DID503","AID897"
"DID376","AID954"
"DID503","AID954"
"DID376","AID993"
"DID503","AID993"
"DID376","AID1155"
"DID503","AID1155"
"DID376","AID1199"
"DID503","AID1199"
"DID376","AID1226"
"DID503","AID1226"
"DID376","AID1467"
"DID503","AID1467"
"DID376","AID1601"
"DID503","AID1601"
"DID376","AID1704"
"DID503","AID1704"
"DID349","AID227"
"DID349","AID264"
"DID349","AID654"
"DID349","AID756"
"DID349","AID1174"
"DID349","AID1794"
"DID349","AID24"
"DID349","AID532"
"DID349","AID583"
"DID349","AID1069"
"DID349","AID1146"
"DID349","AID1290"
"DID349","AID1556"
"DID349","AID1660"
"DID349","AID1707"
"DID167","AID29"
"DID374","AID29"
"DID167","AID832"
"DID374","AID832"
"DID167","AID1914"
"DID374","AID1914"
"DID167","AID74"
"DID374","AID74"
"DID167","AID748"
"DID374","AID748"
"DID167","AID819"
"DID374","AID819"
"DID167","AID1267"
"DID374","AID1267"
"DID167","AID1323"
"DID374","AID1323"
"DID932","AID164"
"DID932","AID881"
"DID932","AID1622"
"DID932","AID1677"
"DID932","AID1744"
"DID932","AID1851"
"DID932","AID172"
"DID932","AID275"
"DID932","AID416"
"DID932","AID460"
"DID932","AID597"
"DID932","AID1461"
"DID932","AID1656"
"DID145","AID148"
"DID58","AID148"
"DID145","AID500"
"DID58","AID500"
"DID710","AID423"
"DID710","AID932"
"DID710","AID1222"
"DID710","AID1636"
"DID844","AID1113"
"DID844","AID1720"
"DID579","AID541"
"DID579","AID586"
"DID579","AID1629"
"DID579","AID1638"
"DID579","AID1947"
"DID463","AID699"
"DID755","AID699"
"DID463","AID759"
"DID755","AID759"
"DID463","AID1200"
"DID755","AID1200"
"DID463","AID1232"
"DID755","AID1232"
"DID463","AID200"
"DID755","AID200"
"DID463","AID874"
"DID755","AID874"
"DID463","AID1239"
"DID755","AID1239"
"DID463","AID1371"
"DID755","AID1371"
"DID463","AID1425"
"DID755","AID1425"
"DID463","AID1744"
"DID755","AID1744"
"DID470","AID434"
"DID470","AID881"
"DID470","AID1246"
"DID470","AID1661"
"DID470","AID254"
"DID470","AID372"
"DID470","AID409"
"DID375","AID428"
"DID375","AID1119"
"DID375","AID1406"
"DID375","AID1624"
"DID375","AID1644"
"DID375","AID1864"
"DID375","AID158"
"DID375","AID179"
"DID375","AID836"
"DID375","AID875"
"DID375","AID931"
"DID375","AID1008"
"DID375","AID1769"
"DID375","AID1875"
"DID375","AID1893"
"DID427","AID348"
"DID750","AID348"
"DID427","AID797"
"DID750","AID797"
"DID427","AID1163"
"DID750","AID1163"
"DID427","AID1446"
"DID750","AID1446"
"DID427","AID1467"
"DID750","AID1467"
"DID427","AID1599"
"DID750","AID1599"
"DID427","AID1641"
"DID750","AID1641"
"DID427","AID1685"
"DID750","AID1685"
"DID427","AID30"
"DID750","AID30"
"DID427","AID44"
"DID750","AID44"
"DID427","AID473"
"DID750","AID473"
"DID427","AID934"
"DID750","AID934"
"DID427","AID1219"
"DID750","AID1219"
"DID427","AID1302"
"DID750","AID1302"
"DID788","AID1358"
"DID788","AID1525"
"DID788","AID1714"
"DID788","AID1851"
"DID788","AID16"
"DID788","AID171"
"DID788","AID247"
"DID788","AID383"
"DID788","AID926"
"DID788","AID1604"
"DID139","AID188"
"DID144","AID188"
"DID139","AID1690"
"DID144","AID1690"
"DID139","AID1842"
"DID144","AID1842"
"DID139","AID413"
"DID144","AID413"
"DID139","AID642"
"DID144","AID642"
"DID139","AID774"
"DID144","AID774"
"DID139","AID868"
"DID144","AID868"
"DID139","AID948"
"DID144","AID948"
"DID139","AID1405"
"DID144","AID1405"
"DID139","AID1487"
"DID144","AID1487"
"DID139","AID1559"
"DID144","AID1559"
"DID139","AID1683"
"DID144","AID1683"
"DID139","AID1786"
"DID144","AID1786"
"DID139","AID1999"
"DID144","AID1999"
"DID201","AID86"
"DID872","AID86"
"DID201","AID97"
"DID872","AID97"
"DID201","AID274"
"DID872","AID274"
"DID201","AID860"
"DID872","AID860"
"DID201","AID955"
"DID872","AID955"
"DID201","AID1544"
"DID872","AID1544"
"DID201","AID1551"
"DID872","AID1551"
"DID201","AID1583"
"DID872","AID1583"
"DID201","AID1885"
"DID872","AID1885"
"DID310","AID468"
"DID876","AID468"
"DID310","AID1581"
"DID876","AID1581"
"DID310","AID1894"
"DID876","AID1894"
"DID310","AID313"
"DID876","AID313"
"DID310","AID625"
"DID876","AID625"
"DID310","AID1064"
"DID876","AID1064"
"DID310","AID1107"
"DID876","AID1107"
"DID310","AID1517"
"DID876","AID1517"
"DID720","AID101"
"DID888","AID101"
"DID720","AID487"
"DID888","AID487"
"DID720","AID735"
"DID888","AID735"
"DID720","AID1108"
"DID888","AID1108"
"DID720","AID1353"
"DID888","AID1353"
"DID720","AID1514"
"DID888","AID1514"
"DID720","AID22"
"DID888","AID22"
"DID720","AID213"
"DID888","AID213"
"DID720","AID491"
"DID888","AID491"
"DID720","AID686"
"DID888","AID686"
"DID720","AID1133"
"DID888","AID1133"
"DID720","AID1523"
"DID888","AID1523"
"DID720","AID1816"
"DID888","AID1816"
"DID4","AID83"
"DID4","AID754"
"DID4","AID1002"
"DID4","AID1041"
"DID4","AID1094"
"DID4","AID1202"
"DID4","AID1369"
"DID4","AID1463"
"DID4","AID1546"
"DID4","AID1709"
"DID4","AID1720"
"DID4","AID1804"
"DID785","AID243"
"DID785","AID510"
"DID785","AID782"
"DID785","AID783"
"DID785","AID897"
"DID785","AID903"
"DID785","AID1247"
"DID785","AID1613"
"DID785","AID1761"
"DID292","AID127"
"DID885","AID127"
"DID292","AID645"
"DID885","AID645"
"DID292","AID1270"
"DID885","AID1270"
"DID292","AID1422"
"DID885","AID1422"
"DID292","AID1541"
"DID885","AID1541"
"DID292","AID1623"
"DID885","AID1623"
"DID292","AID155"
"DID885","AID155"
"DID292","AID476"
"DID885","AID476"
"DID292","AID524"
"DID885","AID524"
"DID292","AID1241"
"DID885","AID1241"
"DID292","AID1486"
"DID885","AID1486"
"DID292","AID1602"
"DID885","AID1602"
"DID292","AID1964"
"DID885","AID1964"
"DID735","AID404"
"DID818","AID404"
"DID735","AID425"
"DID818","AID425"
"DID735","AID619"
"DID818","AID619"
"DID735","AID681"
"DID818","AID681"
"DID735","AID690"
"DID818","AID690"
"DID735","AID775"
"DID818","AID775"
"DID735","AID1075"
"DID818","AID1075"
"DID735","AID1137"
"DID818","AID1137"
"DID735","AID1260"
"DID818","AID1260"
"DID735","AID1847"
"DID818","AID1847"
"DID735","AID1857"
"DID818","AID1857"
"DID611","AID39"
"DID611","AID387"
"DID611","AID1321"
"DID611","AID1468"
"DID611","AID1484"
"DID611","AID1678"
"DID611","AID279"
"DID611","AID292"
"DID611","AID328"
"DID611","AID513"
"DID611","AID554"
"DID611","AID670"
"DID611","AID1453"
"DID611","AID1644"
"DID936","AID206"
"DID936","AID306"
"DID936","AID765"
"DID936","AID973"
"DID936","AID1087"
"DID936","AID1258"
"DID936","AID1461"
"DID936","AID1506"
"DID64","AID165"
"DID64","AID403"
"DID64","AID606"
"DID64","AID746"
"DID64","AID757"
"DID64","AID1364"
"DID64","AID1494"
"DID64","AID1927"
"DID64","AID1998"
"DID695","AID146"
"DID894","AID146"
"DID695","AID648"
"DID894","AID648"
"DID695","AID1100"
"DID894","AID1100"
"DID695","AID1659"
"DID894","AID1659"
"DID695","AID1787"
"DID894","AID1787"
"DID695","AID492"
"DID894","AID492"
"DID695","AID650"
"DID894","AID650"
"DID695","AID1632"
"DID894","AID1632"
"DID695","AID1651"
"DID894","AID1651"
"DID314","AID539"
"DID418","AID539"
"DID314","AID616"
"DID418","AID616"
"DID314","AID655"
"DID418","AID655"
"DID314","AID886"
"DID418","AID886"
"DID314","AID929"
"DID418","AID929"
"DID314","AID1409"
"DID418","AID1409"
"DID314","AID1442"
"DID418","AID1442"
"DID314","AID1596"
"DID418","AID1596"
"DID314","AID1729"
"DID418","AID1729"
"DID314","AID1735"
"DID418","AID1735"
"DID314","AID1764"
"DID418","AID1764"
"DID203","AID73"
"DID843","AID73"
"DID203","AID634"
"DID843","AID634"
"DID203","AID791"
"DID843","AID791"
"DID203","AID1430"
"DID843","AID1430"
"DID203","AID1571"
"DID843","AID1571"
"DID203","AID1926"
"DID843","AID1926"
"DID203","AID464"
"DID843","AID464"
"DID203","AID775"
"DID843","AID775"
"DID203","AID832"
"DID843","AID832"
"DID203","AID1435"
"DID843","AID1435"
"DID203","AID1766"
"DID843","AID1766"
"DID203","AID1856"
"DID843","AID1856"
"DID203","AID1880"
"DID843","AID1880"
"DID1","AID668"
"DID208","AID668"
"DID1","AID1065"
"DID208","AID1065"
"DID1","AID1172"
"DID208","AID1172"
"DID1","AID1302"
"DID208","AID1302"
"DID1","AID1576"
"DID208","AID1576"
"DID1","AID1758"
"DID208","AID1758"
"DID1","AID422"
"DID208","AID422"
"DID1","AID493"
"DID208","AID493"
"DID1","AID563"
"DID208","AID563"
"DID1","AID579"
"DID208","AID579"
"DID1","AID806"
"DID208","AID806"
"DID1","AID1038"
"DID208","AID1038"
"DID1","AID1102"
"DID208","AID1102"
"DID1","AID1130"
"DID208","AID1130"
"DID1","AID1256"
"DID208","AID1256"
"DID1","AID1576"
"DID208","AID1576"
"DID617","AID44"
"DID617","AID299"
"DID617","AID422"
"DID617","AID428"
"DID617","AID820"
"DID617","AID1473"
"DID617","AID8"
"DID617","AID198"
"DID119","AID461"
"DID450","AID461"
"DID119","AID747"
"DID450","AID747"
"DID119","AID768"
"DID450","AID768"
"DID119","AID976"
"DID450","AID976"
"DID119","AID1087"
"DID450","AID1087"
"DID119","AID1221"
"DID450","AID1221"
"DID119","AID1628"
"DID450","AID1628"
"DID360","AID428"
"DID894","AID428"
"DID360","AID1119"
"DID894","AID1119"
"DID360","AID1406"
"DID894","AID1406"
"DID360","AID1624"
"DID894","AID1624"
"DID360","AID1644"
"DID894","AID1644"
"DID360","AID1864"
"DID894","AID1864"
"DID431","AID144"
"DID744","AID144"
"DID431","AID365"
"DID744","AID365"
"DID431","AID462"
"DID744","AID462"
"DID431","AID745"
"DID744","AID745"
"DID431","AID1342"
"DID744","AID1342"
"DID431","AID1415"
"DID744","AID1415"
"DID801","AID57"
"DID801","AID268"
"DID801","AID413"
"DID801","AID995"
"DID801","AID1548"
"DID801","AID1880"
"DID85","AID118"
"DID903","AID118"
"DID85","AID127"
"DID903","AID127"
"DID85","AID190"
"DID903","AID190"
"DID85","AID358"
"DID903","AID358"
"DID85","AID393"
"DID903","AID393"
"DID85","AID840"
"DID903","AID840"
"DID85","AID1071"
"DID903","AID1071"
"DID85","AID1292"
"DID903","AID1292"
"DID85","AID214"
"DID903","AID214"
"DID85","AID525"
"DID903","AID525"
"DID85","AID546"
"DID903","AID546"
"DID85","AID680"
"DID903","AID680"
"DID85","AID781"
"DID903","AID781"
"DID85","AID1266"
"DID903","AID1266"
"DID85","AID1281"
"DID903","AID1281"
"DID85","AID1694"
"DID903","AID1694"
"DID85","AID1695"
"DID903","AID1695"
"DID432","AID30"
"DID817","AID30"
"DID432","AID51"
"DID817","AID51"
"DID432","AID242"
"DID817","AID242"
"DID432","AID453"
"DID817","AID453"
"DID432","AID881"
"DID817","AID881"
"DID432","AID910"
"DID817","AID910"
"DID432","AID1682"
"DID817","AID1682"
"DID432","AID1732"
"DID817","AID1732"
"DID432","AID1899"
"DID817","AID1899"
"DID432","AID313"
"DID817","AID313"
"DID432","AID427"
"DID817","AID427"
"DID432","AID584"
"DID817","AID584"
"DID432","AID1011"
"DID817","AID1011"
"DID432","AID1499"
"DID817","AID1499"
"DID432","AID1759"
"DID817","AID1759"
"DID616","AID156"
"DID616","AID470"
"DID616","AID1177"
"DID616","AID1438"
"DID616","AID1338"
"DID616","AID1641"
"DID616","AID1798"
"DID616","AID1924"
"DID567","AID1062"
"DID809","AID1062"
"DID567","AID1192"
"DID809","AID1192"
"DID370","AID413"
"DID370","AID642"
"DID370","AID774"
"DID370","AID868"
"DID370","AID948"
"DID370","AID1405"
"DID370","AID1487"
"DID370","AID1559"
"DID370","AID1683"
"DID370","AID1786"
"DID370","AID1999"
"DID370","AID977"
"DID370","AID1516"
"DID370","AID1788"
"DID370","AID1977"
"DID521","AID639"
"DID909","AID639"
"DID521","AID709"
"DID909","AID709"
"DID521","AID862"
"DID909","AID862"
"DID521","AID937"
"DID909","AID937"
"DID521","AID1297"
"DID909","AID1297"
"DID521","AID1375"
"DID909","AID1375"
"DID521","AID1424"
"DID909","AID1424"
"DID521","AID138"
"DID909","AID138"
"DID521","AID766"
"DID909","AID766"
"DID521","AID1141"
"DID909","AID1141"
"DID521","AID1506"
"DID909","AID1506"
"DID521","AID1931"
"DID909","AID1931"
"DID54","AID23"
"DID54","AID538"
"DID54","AID757"
"DID54","AID948"
"DID54","AID1149"
"DID54","AID1608"
"DID355","AID424"
"DID355","AID779"
"DID355","AID963"
"DID355","AID964"
"DID355","AID21"
"DID355","AID530"
"DID355","AID770"
"DID355","AID1213"
"DID355","AID1479"
"DID355","AID1653"
"DID355","AID1693"
"DID402","AID126"
"DID402","AID213"
"DID402","AID1451"
"DID402","AID1630"
"DID402","AID1982"
"DID586","AID617"
"DID586","AID1201"
"DID586","AID1309"
"DID586","AID1455"
"DID586","AID1471"
"DID586","AID1782"
"DID586","AID1901"
"DID586","AID1933"
"DID586","AID260"
"DID586","AID333"
"DID586","AID561"
"DID586","AID1246"
"DID586","AID1274"
"DID586","AID1492"
"DID514","AID273"
"DID799","AID273"
"DID514","AID725"
"DID799","AID725"
"DID514","AID945"
"DID799","AID945"
"DID514","AID1021"
"DID799","AID1021"
"DID514","AID1175"
"DID799","AID1175"
"DID514","AID1224"
"DID799","AID1224"
"DID514","AID1264"
"DID799","AID1264"
"DID514","AID1294"
"DID799","AID1294"
"DID514","AID1308"
"DID799","AID1308"
"DID514","AID1503"
"DID799","AID1503"
"DID514","AID1666"
"DID799","AID1666"
"DID514","AID1800"
"DID799","AID1800"
"DID514","AID203"
"DID799","AID203"
"DID514","AID1320"
"DID799","AID1320"
"DID683","AID586"
"DID683","AID1144"
"DID683","AID1169"
"DID683","AID1180"
"DID683","AID1294"
"DID683","AID293"
"DID683","AID922"
"DID683","AID1193"
"DID683","AID1816"
"DID270","AID311"
"DID988","AID311"
"DID270","AID497"
"DID988","AID497"
"DID270","AID1631"
"DID988","AID1631"
"DID270","AID45"
"DID988","AID45"
"DID270","AID243"
"DID988","AID243"
"DID270","AID335"
"DID988","AID335"
"DID270","AID381"
"DID988","AID381"
"DID270","AID384"
"DID988","AID384"
"DID270","AID1015"
"DID988","AID1015"
"DID270","AID1138"
"DID988","AID1138"
"DID270","AID1372"
"DID988","AID1372"
"DID270","AID1417"
"DID988","AID1417"
"DID270","AID1471"
"DID988","AID1471"
"DID918","AID191"
"DID944","AID191"
"DID918","AID1184"
"DID944","AID1184"
"DID918","AID1700"
"DID944","AID1700"
"DID390","AID121"
"DID68","AID121"
"DID390","AID136"
"DID68","AID136"
"DID390","AID87"
"DID68","AID87"
"DID390","AID220"
"DID68","AID220"
"DID390","AID670"
"DID68","AID670"
"DID390","AID1048"
"DID68","AID1048"
"DID390","AID1904"
"DID68","AID1904"
"DID359","AID296"
"DID978","AID296"
"DID359","AID345"
"DID978","AID345"
"DID359","AID1283"
"DID978","AID1283"
"DID359","AID1465"
"DID978","AID1465"
"DID95","AID299"
"DID95","AID505"
"DID95","AID580"
"DID95","AID705"
"DID95","AID795"
"DID95","AID976"
"DID95","AID1104"
"DID95","AID1234"
"DID95","AID1275"
"DID95","AID1615"
"DID95","AID1632"
"DID351","AID416"
"DID351","AID467"
"DID351","AID1610"
"DID351","AID1612"
"DID351","AID77"
"DID351","AID93"
"DID351","AID125"
"DID351","AID432"
"DID351","AID1298"
"DID351","AID1806"
"DID13","AID82"
"DID242","AID82"
"DID13","AID130"
"DID242","AID130"
"DID13","AID181"
"DID242","AID181"
"DID13","AID613"
"DID242","AID613"
"DID13","AID901"
"DID242","AID901"
"DID13","AID1083"
"DID242","AID1083"
"DID13","AID1497"
"DID242","AID1497"
"DID415","AID184"
