AID,BID
AID118,BID2764
AID118,BID2971
AID119,BID1305
AID120,BID1270
AID120,BID1579
AID121,BID1595
AID121,BID1728
AID122,BID2044
AID122,BID2273
AID123,BID1388
AID123,BID2296
AID123,BID2378
AID124,BID1755
AID124,BID2195
AID124,BID964
AID125,BID113
AID126,BID362
AID127,BID1980
AID127,BID2196
AID127,BID2649
AID128,BID709
AID129,BID2622
AID129,BID2628
AID130,BID1251
AID130,BID1940
AID130,BID710
AID131,BID654
AID132,BID2120
AID132,BID2497
AID133,BID1964
AID133,BID2402
AID133,BID2585
AID134,BID431
AID134,BID969
AID135,BID2135
AID136,BID598
AID137,BID2872
AID137,BID2882
AID137,BID370
AID138,BID701
AID139,BID1728
AID139,BID221
AID139,BID2678
AID140,BID1266
AID140,BID1267
AID140,BID2393
AID141,BID2397
AID141,BID408
AID142,BID22
AID142,BID2404
AID143,BID2223
AID143,BID2605
AID143,BID404
AID144,BID2647
AID145,BID1658
AID145,BID348
AID146,BID462
AID147,BID2158
AID147,BID227
AID148,BID2393
AID148,BID68
AID148,BID853
AID149,BID611
AID150,BID2430
AID151,BID33
AID152,BID1268
AID153,BID446
AID154,BID1709
AID154,BID270
AID155,BID696
AID155,BID954
AID156,BID1594
AID156,BID401
AID156,BID748
AID157,BID1527
AID157,BID1832
AID157,BID350
AID158,BID547
AID159,BID1619
AID159,BID594
AID159,BID852
AID160,BID1875
AID160,BID2594
AID161,BID2307
AID162,BID1180
AID162,BID2486
AID163,BID1319
AID163,BID2701
AID163,BID2843
AID164,BID1923
AID165,BID99
AID166,BID2359
AID167,BID601
AID168,BID322
AID168,BID741
AID169,BID2694
AID170,BID2656
AID171,BID1920
AID171,BID2129
AID172,BID1589
AID172,BID254
AID172,BID528
AID173,BID1889
AID173,BID2521
AID174,BID2828
AID175,BID2116
AID175,BID2744
AID176,BID601
AID177,BID2239
AID177,BID2913
AID178,BID1100
AID179,BID2386
AID179,BID2869
AID179,BID2960
AID180,BID1372
AID180,BID2543
AID180,BID42
AID181,BID2005
AID182,BID152
AID183,BID1031
AID183,BID538
AID183,BID747
AID184,BID2199
AID185,BID1036
AID185,BID2714
AID185,BID287
AID186,BID128
AID186,BID921
AID187,BID163
AID187,BID665
AID188,BID1731
AID188,BID2097
AID189,BID1406
AID189,BID160
AID189,BID2180
AID190,BID2759
AID190,BID2781
AID191,BID1045
AID191,BID219
AID192,BID853
AID193,BID1074
AID193,BID2964
AID194,BID132
AID194,BID381
AID194,BID705
AID195,BID2124
AID196,BID2699
AID196,BID59
AID196,BID671
AID197,BID2094
AID197,BID2131
AID198,BID186
AID199,BID1792
AID199,BID439
AID200,BID1201
AID200,BID438
AID200,BID985
AID201,BID1358
AID201,BID471
AID202,BID1325
AID202,BID529
AID203,BID412
AID204,BID809
AID205,BID1091
AID205,BID2917
AID206,BID1314
AID206,BID424
AID207,BID2565
AID207,BID2735
AID208,BID2747
AID208,BID468
AID208,BID971
AID209,BID2865
AID209,BID575
AID210,BID1870
AID210,BID2152
AID211,BID1424
AID211,BID1729
AID211,BID2054
AID212,BID448
AID212,BID638
AID213,BID193
AID213,BID461
AID214,BID97
AID215,BID2656
AID215,BID2858
AID216,BID2585
AID217,BID1392
AID217,BID2113
AID217,BID2211
AID218,BID2389
AID219,BID2163
AID219,BID2324
AID219,BID2707
AID220,BID2864
AID221,BID2861
AID222,BID1909
AID222,BID2210
AID222,BID258
AID223,BID481
AID223,BID497
AID223,BID829
AID224,BID1211
AID224,BID1284
AID224,BID870
AID225,BID1481
AID225,BID2431
AID225,BID2741
AID226,BID2011
AID226,BID464
AID226,BID558
AID227,BID162
AID227,BID1884
AID227,BID2285
AID228,BID1078
AID228,BID2945
AID229,BID2006
AID229,BID2106
AID229,BID2421
AID230,BID2265
AID230,BID285
AID230,BID631
AID231,BID1055
AID231,BID2024
AID231,BID836
AID232,BID1207
AID232,BID2063
AID233,BID1887
AID234,BID69
AID235,BID1653
AID235,BID1832
AID235,BID824
AID236,BID2324
AID236,BID2677
AID237,BID294
AID237,BID796
AID238,BID1171
AID238,BID2208
AID238,BID2815
AID239,BID1358
AID239,BID833
AID240,BID278
AID240,BID333
AID241,BID634
AID242,BID2438
AID242,BID2789
AID242,BID424
AID243,BID1098
AID243,BID845
AID244,BID1262
AID244,BID98
AID245,BID1759
AID245,BID2553
AID246,BID2710
AID246,BID281
AID246,BID2896
AID247,BID1253
AID247,BID2608
AID248,BID1494
AID249,BID695
AID249,BID767
AID249,BID893
AID250,BID1547
AID250,BID221
AID250,BID2446
AID251,BID2614
AID251,BID930
AID252,BID1611
AID252,BID1615
AID252,BID2145
AID253,BID1289
AID253,BID524
AID253,BID543
AID254,BID2197
AID255,BID1311
AID255,BID98
AID256,BID1614
AID256,BID2713
AID256,BID399
AID257,BID1768
AID257,BID92
AID258,BID1536
AID258,BID2814
AID259,BID7
AID260,BID2050
AID260,BID2610
AID261,BID536
AID262,BID1395
AID263,BID1225
AID263,BID1975
AID263,BID2292
AID264,BID1544
AID264,BID2038
AID265,BID2755
AID265,BID557
AID265,BID863
AID266,BID1085
AID267,BID1127
AID267,BID1534
AID268,BID1104
AID268,BID1748
AID268,BID1883
AID269,BID1943
AID270,BID2485
AID270,BID2960
AID270,BID603
AID271,BID951
AID272,BID1561
AID273,BID1275
AID273,BID158
AID273,BID401
AID274,BID1875
AID274,BID2467
AID275,BID2383
AID275,BID469
AID276,BID2107
AID276,BID660
AID277,BID1568
AID277,BID2704
AID278,BID2762
AID279,BID1725
AID279,BID887
AID280,BID1003
AID280,BID1960
AID280,BID79
AID281,BID2395
AID281,BID465
AID282,BID1162
AID283,BID1423
AID283,BID2627
AID284,BID668
AID285,BID933
AID286,BID1828
AID287,BID2583
AID287,BID653
AID287,BID866
AID288,BID1779
AID288,BID2354
AID288,BID2444
AID289,BID159
AID289,BID1927
AID289,BID2534
AID290,BID30
AID290,BID804
AID291,BID2189
AID291,BID380
AID291,BID903
AID292,BID1128
AID292,BID1782
AID292,BID2870
AID293,BID61
AID294,BID2667
AID295,BID939
AID296,BID2281
AID296,BID2337
AID296,BID2602
AID297,BID113
AID297,BID173
AID298,BID1790
AID299,BID2926
AID299,BID957
AID300,BID106
AID300,BID916
AID301,BID156
AID302,BID1110
AID303,BID1426
AID303,BID2516
AID304,BID2602
AID305,BID2046
AID306,BID1064
AID306,BID2044
AID306,BID2506
AID307,BID1716
AID307,BID2786
AID307,BID2824
AID308,BID2545
AID308,BID2923
AID308,BID362
AID309,BID2095
AID309,BID2308
AID309,BID2625
AID310,BID2448
AID311,BID1897
AID311,BID2775
AID312,BID1312
AID312,BID2035
AID313,BID37
AID314,BID117
AID314,BID940
AID315,BID2418
AID316,BID2244
AID316,BID772
AID316,BID92
AID317,BID1919
AID317,BID2556
AID317,BID301
AID318,BID996
AID319,BID2049
AID320,BID2169
AID321,BID1350
AID321,BID1373
AID321,BID2707
AID322,BID1319
AID322,BID1637
AID323,BID2388
AID323,BID2622
AID323,BID361
AID324,BID2676
AID325,BID2056
AID325,BID2559
AID325,BID741
AID326,BID1297
AID326,BID1911
AID326,BID541
AID327,BID1287
AID327,BID2083
AID327,BID2647
AID328,BID1999
AID328,BID2131
AID328,BID2416
AID329,BID1167
AID329,BID2317
AID329,BID577
AID330,BID1350
AID331,BID2757
AID332,BID1013
AID332,BID1936
AID332,BID2963
AID333,BID2280
AID334,BID1460
AID334,BID2487
AID334,BID335
AID335,BID1033
AID335,BID2287
AID335,BID2384
AID336,BID376
AID336,BID440
AID336,BID744
AID337,BID1810
AID337,BID2532
AID337,BID725
AID338,BID2771
AID338,BID820
AID339,BID2493
AID340,BID1779
AID341,BID1104
AID341,BID1828
AID342,BID2471
AID342,BID2530
AID343,BID2952
AID343,BID537
AID344,BID1796
AID344,BID440
AID345,BID244
AID346,BID1272
AID346,BID913
AID347,BID1247
AID347,BID1779
AID347,BID610
AID348,BID1745
AID348,BID96
AID349,BID1881
AID350,BID1193
AID351,BID414
AID352,BID2664
AID352,BID8
AID353,BID2874
AID354,BID1969
AID354,BID2870
AID354,BID2922
AID355,BID2060
AID355,BID784
AID356,BID1331
AID356,BID303
AID357,BID650
AID358,BID2790
AID358,BID955
AID359,BID2954
AID360,BID1353
AID360,BID1836
AID360,BID652
AID361,BID1310
AID362,BID1811
AID362,BID2242
AID362,BID927
AID363,BID370
AID364,BID1317
AID365,BID1614
AID365,BID347
AID365,BID620
AID366,BID366
AID367,BID2926
AID368,BID1515
AID368,BID17
AID369,BID332
AID370,BID1906
AID370,BID758
AID371,BID2077
AID371,BID437
AID372,BID1509
AID372,BID1968
AID373,BID2291
AID374,BID1498
AID374,BID2492
AID374,BID2736
AID375,BID1635
AID376,BID2488
AID376,BID2789
AID376,BID539
AID377,BID1741
AID378,BID2880
AID379,BID1546
AID379,BID1595
AID379,BID1888
AID380,BID1712
AID380,BID2848
AID381,BID2428
AID381,BID729
AID381,BID953
AID382,BID669
AID383,BID1338
AID383,BID2231
AID384,BID1615
AID384,BID2071
AID384,BID216
AID385,BID1684
AID385,BID1888
AID385,BID2320
AID386,BID140
AID386,BID761
AID387,BID2352
AID387,BID246
AID387,BID339
AID388,BID132
AID388,BID580
AID388,BID854
AID389,BID187
AID389,BID2592
AID390,BID632
AID391,BID1011
AID391,BID816
AID392,BID2192
AID392,BID2288
AID393,BID331
AID393,BID427
AID393,BID614
AID394,BID1111
AID395,BID222
AID395,BID2644
AID396,BID2933
AID396,BID347
AID397,BID17
AID398,BID553
AID399,BID232
AID399,BID734
AID400,BID1364
AID401,BID1295
AID401,BID1465
AID401,BID828
AID402,BID2678
AID403,BID226
AID403,BID568
AID403,BID740
AID404,BID2964
AID404,BID467
AID405,BID1078
AID405,BID1625
AID405,BID2872
AID406,BID161
AID407,BID1490
AID407,BID2784
AID408,BID935
AID408,BID953
AID409,BID790
AID410,BID1775
AID410,BID785
AID411,BID1826
AID411,BID2770
AID411,BID551
AID412,BID1498
AID413,BID1035
AID413,BID325
AID414,BID2338
AID414,BID2779
AID414,BID756
AID415,BID1727
AID415,BID706
AID416,BID238
AID416,BID2840
AID417,BID509
AID418,BID1189
AID418,BID2033
AID418,BID974
AID419,BID1958
AID420,BID204
AID420,BID2295
AID420,BID619
AID421,BID1906
AID421,BID366
AID421,BID577
AID422,BID1069
AID423,BID1315
AID423,BID1795
AID423,BID2480
AID424,BID1301
AID424,BID2757
AID424,BID421
AID425,BID793
AID426,BID871
AID427,BID2385
AID428,BID2683
AID428,BID2897
AID428,BID2982
AID429,BID2218
AID430,BID1443
AID430,BID1800
AID431,BID1562
AID432,BID178
AID432,BID2462
AID433,BID258
AID434,BID1936
AID434,BID2057
AID435,BID1552
AID435,BID1556
AID435,BID691
AID436,BID1216
AID436,BID2576
AID436,BID900
AID437,BID522
AID438,BID1127
AID438,BID20
AID439,BID1785
AID439,BID213
AID440,BID2637
AID440,BID62
AID441,BID1662
AID441,BID2779
AID442,BID1700
AID442,BID2898
AID442,BID2910
AID443,BID840
AID444,BID1674
AID445,BID2339
AID445,BID240
AID445,BID853
AID446,BID148
AID446,BID1976
AID446,BID202
AID447,BID1788
AID447,BID2754
AID448,BID2374
AID448,BID777
AID449,BID1082
AID449,BID1732
AID450,BID1539
AID451,BID1352
AID452,BID1503
AID452,BID2744
AID452,BID677
AID453,BID1254
AID453,BID1843
AID454,BID1995
AID454,BID218
AID454,BID900
AID455,BID1360
AID455,BID2756
AID456,BID1704
AID457,BID270
AID457,BID402
AID458,BID1203
AID458,BID1546
AID459,BID1430
AID459,BID1552
AID459,BID1926
AID460,BID2835
AID461,BID1972
AID462,BID1734
AID462,BID684
AID462,BID728
AID463,BID1217
AID463,BID2123
AID464,BID1006
AID464,BID1404
AID464,BID1576
AID465,BID1208
AID465,BID1366
AID466,BID2320
AID467,BID1322
AID467,BID1871
AID468,BID1169
AID468,BID2600
AID468,BID2895
AID469,BID2143
AID470,BID1768
AID470,BID2159
AID471,BID18
AID472,BID411
AID472,BID890
AID472,BID973
AID473,BID1172
AID473,BID1543
AID473,BID2371
AID474,BID1593
AID474,BID359
AID475,BID22
AID475,BID2486
AID475,BID633
AID476,BID2331
AID476,BID2949
AID476,BID614
AID477,BID1465
AID477,BID2574
AID477,BID569
AID478,BID1254
AID478,BID671
AID479,BID2281
AID479,BID366
AID479,BID804
AID480,BID690
AID481,BID914
AID482,BID1132
AID482,BID2840
AID482,BID2881
AID483,BID1798
AID483,BID2719
AID483,BID993
AID484,BID98
AID485,BID1759
AID485,BID2072
AID486,BID1186
AID486,BID722
AID486,BID98
AID487,BID1301
AID487,BID2588
AID487,BID640
AID488,BID1356
AID488,BID2301
AID488,BID408
AID489,BID107
AID489,BID231
AID489,BID2865
AID490,BID1963
AID491,BID1277
AID492,BID2442
AID492,BID2793
AID493,BID2581
AID493,BID645
AID493,BID725
AID494,BID2422
AID495,BID1231
AID495,BID133
AID495,BID167
AID496,BID1307
AID496,BID2119
AID496,BID2876
AID497,BID1592
AID497,BID2512
AID497,BID2847
AID498,BID655
AID499,BID2453
AID499,BID993
AID500,BID1512
AID501,BID1062
AID501,BID1606
AID501,BID2508
AID502,BID111
AID502,BID261
AID503,BID1974
AID503,BID738
AID504,BID317
AID504,BID727
AID505,BID1768
AID505,BID2109
AID506,BID1400
AID506,BID2148
AID507,BID2353
AID507,BID371
AID507,BID98
AID508,BID882
AID509,BID1967
AID509,BID7
AID510,BID2452
AID511,BID2911
AID512,BID1588
AID512,BID2517
AID513,BID157
AID513,BID2993
AID514,BID304
AID515,BID1246
AID515,BID2140
AID515,BID705
AID516,BID573
AID517,BID1831
AID517,BID2284
AID518,BID1577
AID518,BID57
AID519,BID73
AID520,BID337
AID520,BID539
AID521,BID2220
AID522,BID1277
AID522,BID2852
AID522,BID429
AID523,BID2482
AID523,BID362
AID524,BID253
AID525,BID2028
AID526,BID2297
AID527,BID115
AID527,BID2039
AID527,BID318
AID528,BID110
AID528,BID2140
AID528,BID324
AID529,BID195
AID529,BID416
AID530,BID2802
AID531,BID1000
AID531,BID2282
AID532,BID1832
AID532,BID2746
AID532,BID2964
AID533,BID2498
AID533,BID2701
AID533,BID437
AID534,BID1693
AID534,BID2439
AID534,BID2888
AID535,BID1182
AID535,BID2794
AID535,BID614
AID536,BID2284
AID536,BID878
AID537,BID1445
AID537,BID1981
AID537,BID2900
AID538,BID1412
AID538,BID2763
AID539,BID131
AID540,BID65
AID541,BID2337
AID541,BID487
AID541,BID95
AID542,BID2940
AID542,BID753
AID542,BID949
AID543,BID2210
AID544,BID101
AID544,BID1792
AID544,BID928
AID545,BID652
AID545,BID70
AID546,BID2792
AID547,BID1085
AID547,BID1910
AID547,BID392
AID548,BID753
AID549,BID1563
AID549,BID1965
AID549,BID2221
AID550,BID144
AID551,BID1438
AID551,BID1969
AID551,BID2474
AID552,BID1649
AID553,BID30
AID554,BID2658
AID554,BID2814
AID555,BID1997
AID555,BID2459
AID555,BID381
AID556,BID1435
AID556,BID2916
AID557,BID2416
AID557,BID2812
AID558,BID621
AID558,BID918
AID559,BID2172
AID559,BID2692
AID559,BID30
AID560,BID1758
AID561,BID1184
AID561,BID2752
AID561,BID514
AID562,BID30
AID562,BID612
AID562,BID739
AID563,BID1789
AID563,BID1834
AID563,BID2714
AID564,BID1046
AID564,BID2950
AID565,BID1628
AID566,BID347
AID566,BID519
AID567,BID1067
AID567,BID2286
AID567,BID2845
AID568,BID1129
AID568,BID2770
AID568,BID83
AID569,BID1138
AID570,BID2485
AID570,BID2957
AID570,BID959
AID571,BID1461
AID571,BID345
AID571,BID399
AID572,BID2645
AID572,BID36
AID573,BID525
AID573,BID688
AID573,BID925
AID574,BID990
AID575,BID202
AID575,BID2933
AID575,BID785
AID576,BID1024
AID576,BID2055
AID577,BID66
AID578,BID1786
AID578,BID2763
AID579,BID1507
AID579,BID1854
AID579,BID530
AID580,BID1329
AID580,BID2951
AID580,BID485
AID581,BID1180
AID581,BID2824
AID581,BID343
AID582,BID709
AID583,BID431
AID584,BID1081
AID584,BID1909
AID584,BID793
AID585,BID2990
AID586,BID160
AID586,BID177
AID586,BID259
AID587,BID2470
AID588,BID428
AID589,BID1015
AID589,BID2366
AID590,BID2050
AID590,BID794
AID591,BID1026
AID592,BID1958
AID592,BID62
AID592,BID920
AID593,BID2018
AID594,BID2728
AID594,BID553
AID595,BID1123
AID595,BID143
AID596,BID2386
AID597,BID2618
AID598,BID1798
AID598,BID204
AID598,BID97
AID599,BID1039
AID599,BID2484
AID600,BID2502
AID600,BID524
AID600,BID735
AID601,BID2146
AID601,BID2638
AID601,BID920
AID602,BID1040
AID602,BID2239
AID602,BID2856
AID603,BID2388
AID603,BID364
AID604,BID2226
AID604,BID391
AID604,BID518
AID605,BID1634
AID605,BID2066
AID606,BID2337
AID606,BID252
AID606,BID2949
AID607,BID1288
AID607,BID1686
AID607,BID64
AID608,BID1087
AID608,BID2505
AID608,BID2595
AID609,BID1468
AID609,BID1923
AID609,BID85
AID610,BID1644
AID610,BID2611
AID611,BID2560
AID612,BID2413
AID612,BID87
AID613,BID2089
AID614,BID1647
AID614,BID2035
AID614,BID586
AID615,BID1741
AID615,BID2071
AID615,BID2679
AID616,BID1778
AID616,BID2592
AID617,BID1014
AID618,BID46
AID619,BID2843
AID620,BID2749
AID620,BID2790
AID621,BID1540
AID622,BID928
AID623,BID2058
AID623,BID2914
AID624,BID365
AID624,BID50
AID625,BID1833
AID625,BID1933
AID625,BID311
AID626,BID1106
AID626,BID2343
AID626,BID843
AID627,BID1284
AID628,BID2042
AID629,BID166
AID629,BID1836
AID630,BID1171
AID630,BID269
AID631,BID1228
AID632,BID2231
AID633,BID282
AID633,BID284
AID633,BID419
AID634,BID2104
AID634,BID2961
AID635,BID2422
AID635,BID7
AID635,BID745
AID636,BID1821
AID636,BID2760
AID636,BID5
AID637,BID1162
AID637,BID1766
AID638,BID1139
AID638,BID137
AID638,BID34
AID639,BID1761
AID639,BID2074
AID640,BID1526
AID640,BID2669
AID640,BID301
AID641,BID1806
AID642,BID268
AID643,BID2025
AID643,BID2297
AID644,BID365
AID644,BID397
AID644,BID72
AID645,BID2125
AID645,BID2140
AID645,BID973
AID646,BID1498
AID646,BID2747
AID646,BID657
AID647,BID1721
AID647,BID2534
AID647,BID58
AID648,BID2271
AID648,BID2969
AID648,BID533
AID649,BID2406
AID649,BID2644
AID649,BID673
AID650,BID2260
AID651,BID1613
AID651,BID2654
AID652,BID1058
AID652,BID830
AID653,BID1737
AID654,BID1606
AID654,BID1859
AID655,BID376
AID656,BID1696
AID656,BID222
AID656,BID884
AID657,BID289
AID658,BID135
AID658,BID453
AID659,BID1577
AID659,BID2954
AID659,BID2962
AID660,BID1690
AID660,BID387
AID660,BID392
AID661,BID2502
AID661,BID517
AID662,BID2080
AID662,BID2369
AID662,BID2444
AID663,BID130
AID664,BID1519
AID664,BID455
AID664,BID647
AID665,BID2404
AID666,BID2462
AID667,BID2610
AID667,BID970
AID668,BID1336
AID669,BID2595
AID670,BID1135
AID670,BID226
AID671,BID1307
AID671,BID2555
AID672,BID1816
AID673,BID1363
AID673,BID2685
AID674,BID499
AID675,BID1830
AID675,BID406
AID675,BID965
AID676,BID2177
AID676,BID663
AID677,BID1381
AID677,BID2873
AID678,BID1291
AID678,BID2414
AID678,BID493
AID679,BID1387
AID679,BID1519
AID679,BID478
AID680,BID1224
AID680,BID1388
AID680,BID2256
AID681,BID1219
AID682,BID1320
AID682,BID199
AID682,BID444
AID683,BID2953
AID684,BID2162
AID684,BID2439
AID684,BID624
AID685,BID19
AID685,BID2135
AID686,BID1217
AID687,BID1024
AID687,BID1513
AID687,BID2056
AID688,BID1102
AID689,BID1927
AID689,BID2831
AID690,BID32
AID691,BID1653
AID691,BID2357
AID692,BID436
AID693,BID2764
AID694,BID1239
AID694,BID2327
AID694,BID404
AID695,BID1294
AID696,BID2758
AID696,BID785
AID696,BID940
AID697,BID1348
AID697,BID2010
AID697,BID921
AID698,BID1509
AID698,BID1858
AID698,BID2019
AID699,BID2192
AID699,BID55
AID700,BID1540
AID700,BID1830
AID700,BID278
AID701,BID1003
AID701,BID2134
AID701,BID2576
AID702,BID12
AID703,BID2700
AID703,BID627
AID704,BID571
AID704,BID796
AID704,BID943
AID705,BID258
AID705,BID2954
AID705,BID632
AID706,BID2898
AID706,BID564
AID707,BID417
AID708,BID445
AID709,BID172
AID710,BID1229
AID711,BID2995
AID712,BID2492
AID712,BID294
AID712,BID538
AID713,BID666
AID714,BID1520
AID714,BID1935
AID714,BID2209
AID715,BID2859
AID715,BID760
AID716,BID2827
AID717,BID2745
AID717,BID2891
AID718,BID1519
AID719,BID139
AID719,BID1976
AID720,BID276
AID720,BID802
AID721,BID1181
AID721,BID1780
AID721,BID2915
AID722,BID1447
AID723,BID414
AID723,BID831
AID724,BID1897
AID724,BID2394
AID724,BID635
AID725,BID2404
AID725,BID2494
AID725,BID2865
AID726,BID2565
AID726,BID885
AID727,BID2155
AID727,BID2896
AID728,BID2389
AID728,BID2467
AID728,BID2879
AID729,BID2073
AID730,BID2783
AID731,BID1254
AID731,BID1753
AID731,BID2658
AID732,BID2141
AID733,BID317
AID734,BID1469
AID734,BID1547
AID734,BID468
AID735,BID248
AID735,BID646
AID735,BID764
AID736,BID2536
AID736,BID2583
AID736,BID928
AID737,BID2635
AID738,BID1116
AID739,BID1444
AID739,BID1667
AID739,BID748
AID740,BID1430
AID740,BID1926
AID741,BID1373
AID741,BID510
AID742,BID1060
AID742,BID1172
AID742,BID1243
AID743,BID1767
AID743,BID2114
AID744,BID1396
AID744,BID403
AID744,BID981
AID745,BID2232
AID745,BID2536
AID745,BID381
AID746,BID708
AID747,BID2854
AID748,BID2718
AID748,BID2778
AID748,BID971
AID749,BID1306
AID749,BID2700
AID750,BID2005
AID751,BID1371
AID751,BID2127
AID751,BID2241
AID752,BID935
AID753,BID2043
AID753,BID2929
AID754,BID1161
AID754,BID21
AID754,BID805
AID755,BID1836
AID756,BID275
AID756,BID860
AID757,BID1747
AID757,BID2842
AID757,BID750
AID758,BID2931
AID759,BID1070
AID759,BID2633
AID760,BID1620
AID760,BID468
AID761,BID2288
AID761,BID529
AID762,BID2295
AID762,BID2497
AID762,BID57
AID763,BID533
AID764,BID1056
AID764,BID1450
AID764,BID2351
AID765,BID1650
AID765,BID831
AID766,BID2148
AID766,BID2930
AID766,BID651
AID767,BID1737
AID767,BID1868
AID767,BID2535
AID768,BID104
AID768,BID2161
AID769,BID1181
AID769,BID18
AID770,BID1145
AID771,BID761
AID772,BID1158
AID772,BID2838
AID773,BID2174
AID773,BID2894
AID774,BID1917
AID774,BID2577
AID775,BID2285
AID775,BID2902
AID776,BID1481
AID776,BID2466
AID776,BID771
AID777,BID772
AID778,BID1468
AID778,BID904
AID779,BID894
AID780,BID1175
AID781,BID1969
AID781,BID2090
AID781,BID568
AID782,BID1473
AID782,BID2130
AID783,BID1314
AID783,BID442
AID783,BID750
AID784,BID2582
AID785,BID1620
AID785,BID2862
AID786,BID2513
AID787,BID2098
AID788,BID1747
AID788,BID2969
AID789,BID2108
AID789,BID2308
AID790,BID2988
AID790,BID342
AID790,BID676
AID791,BID803
AID792,BID1034
AID793,BID1517
AID793,BID584
AID793,BID893
AID794,BID1582
AID794,BID1781
AID794,BID2849
AID795,BID1873
AID795,BID193
AID796,BID2617
AID796,BID2821
AID797,BID2116
AID798,BID1623
AID799,BID1173
AID800,BID1105
AID801,BID171
AID801,BID567
AID802,BID2996
AID802,BID968
AID803,BID1990
AID804,BID127
AID804,BID136
AID804,BID1536
AID805,BID2567
AID805,BID2676
AID805,BID2945
AID806,BID1228
AID806,BID2355
AID806,BID2874
AID807,BID2703
AID808,BID2796
AID808,BID2878
AID809,BID1242
AID809,BID20
AID809,BID2691
AID810,BID1586
AID811,BID2766
AID812,BID164
AID812,BID1714
AID812,BID2768
AID813,BID2502
AID813,BID2524
AID814,BID1854
AID814,BID930
AID815,BID761
AID815,BID781
AID816,BID1177
AID816,BID1623
AID817,BID1516
AID817,BID2493
