CID,BID
CID94,BID3920
CID95,BID2279
CID95,BID2847
CID96,BID1170
CID96,BID1806
CID97,BID2735
CID97,BID880
CID98,BID2327
CID98,BID2954
CID99,BID1692
CID99,BID1825
CID100,BID2991
CID100,BID437
CID101,BID3252
CID101,BID3744
CID102,BID1243
CID102,BID1750
CID103,BID2051
CID103,BID2316
CID104,BID18
CID104,BID1876
CID105,BID1986
CID105,BID3594
CID106,BID2694
CID106,BID3903
CID107,BID3907
CID107,BID724
CID108,BID2237
CID108,BID3731
CID109,BID2814
CID109,BID86
CID110,BID2384
CID110,BID3650
CID111,BID2471
CID111,BID441
CID112,BID3262
CID112,BID3456
CID113,BID1231
CID113,BID552
CID114,BID144
CID114,BID3057
CID115,BID2391
CID115,BID3507
CID116,BID3641
CID116,BID969
CID117,BID166
CID117,BID2369
CID118,BID1756
CID118,BID2442
CID119,BID2451
CID119,BID3013
CID120,BID1799
CID120,BID417
CID121,BID1190
CID121,BID1429
CID122,BID1486
CID122,BID2726
CID123,BID5
CID123,BID958
CID124,BID2536
CID124,BID36
CID125,BID1805
CID125,BID1863
CID126,BID1381
CID126,BID2597
CID127,BID870
CID127,BID994
CID128,BID2583
CID128,BID3932
CID129,BID1490
CID129,BID3520
CID130,BID1238
CID130,BID2959
CID131,BID214
CID131,BID2622
CID132,BID1882
CID132,BID557
CID133,BID1363
CID133,BID1978
CID134,BID2778
CID134,BID2842
CID135,BID2906
CID135,BID3380
CID136,BID3011
CID136,BID3545
CID137,BID3590
CID137,BID585
CID138,BID3403
CID138,BID392
CID139,BID3285
CID139,BID3372
CID140,BID401
CID140,BID796
CID141,BID16
CID141,BID3431
CID142,BID2162
CID142,BID289
CID143,BID2663
CID143,BID729
CID144,BID2729
CID144,BID3568
CID145,BID1107
CID145,BID2979
CID146,BID1854
CID146,BID578
CID147,BID2088
CID147,BID2351
CID148,BID2274
CID148,BID3950
CID149,BID3758
CID149,BID802
CID150,BID1228
CID150,BID3004
CID151,BID349
CID151,BID3988
CID152,BID1023
CID152,BID812
CID153,BID1183
CID153,BID2630
CID154,BID2975
CID154,BID3757
CID155,BID2836
CID155,BID47
CID156,BID2844
CID156,BID3330
CID157,BID2963
CID157,BID3235
CID158,BID2587
CID158,BID3
CID159,BID1390
CID159,BID617
CID160,BID1374
CID160,BID1830
CID161,BID1269
CID161,BID1614
CID162,BID1567
CID162,BID3413
CID163,BID2429
CID163,BID376
CID164,BID218
CID164,BID3773
CID165,BID1050
CID165,BID582
CID166,BID195
CID166,BID3916
CID167,BID1170
CID167,BID2822
CID168,BID1994
CID168,BID2725
CID169,BID1772
CID169,BID3011
CID170,BID2702
CID170,BID485
CID171,BID1786
CID171,BID3064
CID172,BID1886
CID172,BID3349
CID173,BID2813
CID173,BID57
CID174,BID2310
CID174,BID755
CID175,BID3726
CID175,BID3788
CID176,BID2075
CID176,BID920
CID177,BID2647
CID177,BID3360
CID178,BID2065
CID178,BID2085
CID179,BID1927
CID179,BID2619
CID180,BID1353
CID180,BID3409
CID181,BID3207
CID181,BID392
CID182,BID508
CID182,BID938
CID183,BID1249
CID183,BID2796
CID184,BID1538
CID184,BID2145
CID185,BID2141
CID185,BID3058
CID186,BID2836
CID186,BID3456
CID187,BID1384
CID187,BID1779
CID188,BID1256
CID188,BID1486
CID189,BID2760
CID189,BID479
CID190,BID1093
CID190,BID2765
CID191,BID1165
CID191,BID3853
CID192,BID3754
CID192,BID761
CID193,BID1958
CID193,BID746
CID194,BID1623
CID194,BID491
CID195,BID459
CID195,BID926
CID196,BID1919
CID196,BID366
CID197,BID3517
CID197,BID3871
CID198,BID2045
CID198,BID2711
CID199,BID1819
CID199,BID2936
CID200,BID2985
CID200,BID3911
CID201,BID1995
CID201,BID2879
CID202,BID1388
CID202,BID2901
CID203,BID1401
CID203,BID897
CID204,BID1444
CID204,BID2668
CID205,BID3867
CID205,BID606
CID206,BID1362
CID206,BID1697
CID207,BID1770
CID207,BID3976
CID208,BID2382
CID208,BID650
CID209,BID1657
CID209,BID2761
CID210,BID1605
CID210,BID2680
CID211,BID1418
CID211,BID90
CID212,BID1282
CID212,BID856
CID213,BID2448
CID213,BID2766
CID214,BID1330
CID214,BID2536
CID215,BID2510
CID215,BID3579
CID216,BID1960
CID216,BID510
CID217,BID1727
CID217,BID2385
CID218,BID1972
CID218,BID2225
CID219,BID2715
CID219,BID3729
CID220,BID1511
CID220,BID42
CID221,BID1777
CID221,BID1810
CID222,BID3698
CID222,BID902
CID223,BID1764
CID223,BID2655
CID224,BID3082
CID224,BID40
CID225,BID1164
CID225,BID1793
CID226,BID1591
CID226,BID2659
CID227,BID1267
CID227,BID3610
CID228,BID1551
CID228,BID3364
CID229,BID1297
CID229,BID2184
CID230,BID2585
CID230,BID3351
CID231,BID414
CID231,BID456
CID232,BID397
CID232,BID706
CID233,BID2352
CID233,BID376
CID234,BID1856
CID234,BID939
CID235,BID1856
CID235,BID2987
CID236,BID1283
CID236,BID409
CID237,BID2337
CID237,BID454
CID238,BID1449
CID238,BID3605
CID239,BID2962
CID239,BID3643
CID240,BID1144
CID240,BID2565
CID241,BID1346
CID241,BID3137
CID242,BID1079
CID242,BID2219
CID243,BID3753
CID243,BID939
CID244,BID2176
CID244,BID730
CID245,BID1017
CID245,BID1062
CID246,BID687
CID246,BID914
CID247,BID2531
CID247,BID963
CID248,BID3934
CID248,BID738
CID249,BID1586
CID249,BID3197
CID250,BID3102
CID250,BID3612
CID251,BID2799
CID251,BID3253
CID252,BID1340
CID252,BID2132
CID253,BID2306
CID253,BID3399
CID254,BID3126
CID254,BID53
CID255,BID2998
CID255,BID3808
CID256,BID3141
CID256,BID3336
CID257,BID1083
CID257,BID1529
CID258,BID1016
CID258,BID2711
CID259,BID1936
CID259,BID3970
CID260,BID3940
CID260,BID3989
CID261,BID207
CID261,BID3677
CID262,BID2660
CID262,BID853
CID263,BID2607
CID263,BID2802
CID264,BID3315
CID264,BID3453
CID265,BID1620
CID265,BID246
CID266,BID1802
CID266,BID3402
CID267,BID2152
CID267,BID295
CID268,BID1314
CID268,BID3033
CID269,BID2192
CID269,BID2248
CID270,BID2295
CID270,BID3552
CID271,BID1442
CID271,BID2715
CID272,BID1328
CID272,BID3989
CID273,BID3846
CID273,BID3900
CID274,BID1204
CID274,BID3143
CID275,BID1390
CID275,BID2458
CID276,BID2495
CID276,BID347
CID277,BID1666
CID277,BID3442
CID278,BID2709
CID278,BID776
CID279,BID1018
CID279,BID1255
CID280,BID1492
CID280,BID3079
CID281,BID116
CID281,BID512
CID282,BID3938
CID282,BID610
CID283,BID1004
CID283,BID2784
CID284,BID1014
CID284,BID58
CID285,BID2992
CID285,BID39
CID286,BID163
CID286,BID3873
CID287,BID2352
CID287,BID273
CID288,BID1615
CID288,BID2852
CID289,BID1746
CID289,BID3035
CID290,BID1486
CID290,BID2133
CID291,BID108
CID291,BID3323
CID292,BID1964
CID292,BID3270
CID293,BID2333
CID293,BID897
CID294,BID1737
CID294,BID3620
CID295,BID1762
CID295,BID1983
CID296,BID2671
CID296,BID2829
CID297,BID2430
CID297,BID3334
CID298,BID294
CID298,BID98
CID299,BID3749
CID299,BID596
CID300,BID1722
CID300,BID389
CID301,BID1348
CID301,BID2247
CID302,BID3069
CID302,BID800
CID303,BID3298
CID303,BID763
CID304,BID1061
CID304,BID1704
CID305,BID1332
CID305,BID3693
CID306,BID2086
CID306,BID3085
CID307,BID2139
CID307,BID362
CID308,BID1086
CID308,BID1633
CID309,BID1596
CID309,BID205
CID310,BID1446
CID310,BID1796
CID311,BID2396
CID311,BID915
CID312,BID2622
CID312,BID3380
CID313,BID2467
CID313,BID2635
CID314,BID277
CID314,BID3683
CID315,BID1343
CID315,BID571
CID316,BID1945
CID316,BID2713
CID317,BID2361
CID317,BID3745
CID318,BID2868
CID318,BID3403
CID319,BID1733
CID319,BID884
CID320,BID1664
CID320,BID2556
CID321,BID2841
CID321,BID3484
CID322,BID2274
CID322,BID2779
CID323,BID2232
CID323,BID2757
CID324,BID1207
CID324,BID407
CID325,BID1055
CID325,BID1472
CID326,BID591
CID326,BID786
CID327,BID2563
CID327,BID992
CID328,BID2944
CID328,BID3782
CID329,BID2649
CID329,BID446
CID330,BID2825
CID330,BID550
CID331,BID3393
CID331,BID744
CID332,BID199
CID332,BID2560
CID333,BID2644
CID333,BID3366
CID334,BID3902
CID334,BID655
CID335,BID1973
CID335,BID2364
CID336,BID1088
CID336,BID3771
CID337,BID3292
CID337,BID607
CID338,BID1990
CID338,BID3486
CID339,BID178
CID339,BID2389
CID340,BID546
CID340,BID604
CID341,BID17
CID341,BID862
CID342,BID3088
CID342,BID857
CID343,BID1029
CID343,BID2039
CID344,BID2817
CID344,BID3976
CID345,BID2652
CID345,BID2787
CID346,BID2199
CID346,BID3593
CID347,BID3410
CID347,BID3866
CID348,BID557
CID348,BID981
CID349,BID3412
CID349,BID488
CID350,BID25
CID350,BID694
CID351,BID1127
CID351,BID2049
CID352,BID206
CID352,BID765
CID353,BID248
CID353,BID3262
CID354,BID1418
CID354,BID2829
CID355,BID2470
CID355,BID3079
CID356,BID2304
CID356,BID608
CID357,BID242
CID357,BID630
CID358,BID3425
CID358,BID3662
CID359,BID56
CID359,BID63
CID360,BID3157
CID360,BID680
CID361,BID2341
CID361,BID3518
CID362,BID2809
CID362,BID920
CID363,BID125
CID363,BID2923
CID364,BID473
CID364,BID975
CID365,BID1242
CID365,BID2104
CID366,BID2836
CID366,BID718
CID367,BID2508
CID367,BID3646
CID368,BID1301
CID368,BID1303
CID369,BID1354
CID369,BID524
CID370,BID2419
CID370,BID2901
CID371,BID1422
CID371,BID2726
CID372,BID1778
CID372,BID2783
CID373,BID3590
CID373,BID372
CID374,BID1688
CID374,BID3519
CID375,BID708
CID375,BID77
CID376,BID2210
CID376,BID336
CID377,BID3264
CID377,BID970
CID378,BID1582
CID378,BID2667
CID379,BID1525
CID379,BID3096
CID380,BID3341
CID380,BID892
CID381,BID1485
CID381,BID3196
CID382,BID654
CID382,BID910
CID383,BID2956
CID383,BID3421
CID384,BID409
CID384,BID757
CID385,BID1027
CID385,BID1855
CID386,BID136
CID386,BID1729
CID387,BID3819
CID387,BID529
CID388,BID1543
CID388,BID3769
CID389,BID2555
CID389,BID2636
CID390,BID3292
CID390,BID3835
CID391,BID3325
CID391,BID976
CID392,BID1132
CID392,BID2904
CID393,BID1315
CID393,BID3086
CID394,BID2851
CID394,BID3094
CID395,BID1853
CID395,BID3822
CID396,BID2502
CID396,BID3936
CID397,BID3950
CID397,BID674
CID398,BID3058
CID398,BID3227
CID399,BID127
CID399,BID2988
CID400,BID2225
CID400,BID3498
CID401,BID1453
CID401,BID3497
CID402,BID3382
CID402,BID3652
CID403,BID1315
CID403,BID695
CID404,BID2614
CID404,BID641
CID405,BID1128
CID405,BID770
CID406,BID1746
CID406,BID301
CID407,BID281
CID407,BID649
CID408,BID1160
CID408,BID1207
CID409,BID2676
CID409,BID3613
CID410,BID1184
CID410,BID2415
CID411,BID1787
CID411,BID2787
CID412,BID3301
CID412,BID3540
CID413,BID197
CID413,BID773
CID414,BID2386
CID414,BID75
CID415,BID1517
CID415,BID525
CID416,BID3831
CID416,BID718
CID417,BID3276
CID417,BID3974
CID418,BID1919
CID418,BID2124
CID419,BID2281
CID419,BID3961
CID420,BID1104
CID420,BID2133
CID421,BID1784
CID421,BID2288
CID422,BID293
CID422,BID3839
CID423,BID2817
CID423,BID465
CID424,BID1299
CID424,BID3822
CID425,BID1063
CID425,BID1369
CID426,BID10
CID426,BID1894
CID427,BID2019
CID427,BID2905
CID428,BID2304
CID428,BID444
CID429,BID2439
CID429,BID3507
CID430,BID2863
CID430,BID874
CID431,BID1519
CID431,BID445
CID432,BID1972
CID432,BID2108
CID433,BID2580
CID433,BID3468
CID434,BID1134
CID434,BID1644
CID435,BID2287
CID435,BID2626
CID436,BID2479
CID436,BID2927
CID437,BID1883
CID437,BID2124
CID438,BID1509
CID438,BID2701
CID439,BID372
CID439,BID742
CID440,BID1979
CID440,BID251
CID441,BID1874
CID441,BID2780
CID442,BID1251
CID442,BID594
CID443,BID125
CID443,BID2671
CID444,BID2105
CID444,BID621
CID445,BID3969
CID445,BID483
CID446,BID2403
CID446,BID432
CID447,BID1357
CID447,BID2847
CID448,BID1926
CID448,BID3386
CID449,BID1935
CID449,BID2218
CID450,BID1670
CID450,BID2300
CID451,BID1730
CID451,BID2040
CID452,BID3166
CID452,BID3763
CID453,BID1971
CID453,BID2989
CID454,BID2873
CID454,BID3949
CID455,BID1237
CID455,BID2763
CID456,BID1118
CID456,BID1993
CID457,BID3286
CID457,BID801
CID458,BID1678
CID458,BID2134
CID459,BID1818
CID459,BID2077
CID460,BID1859
CID460,BID2225
CID461,BID1371
CID461,BID2372
CID462,BID1582
CID462,BID300
CID463,BID1652
CID463,BID2957
CID464,BID1628
CID464,BID2810
CID465,BID2706
CID465,BID3678
CID466,BID3505
CID466,BID628
CID467,BID160
CID467,BID300
CID468,BID2406
CID468,BID2490
CID469,BID1402
CID469,BID2437
CID470,BID1235
CID470,BID2921
CID471,BID3063
CID471,BID3089
CID472,BID2009
CID472,BID2093
CID473,BID3281
CID473,BID767
CID474,BID2052
CID474,BID569
CID475,BID3403
CID475,BID3570
CID476,BID2134
CID476,BID2524
CID477,BID3211
CID477,BID3542
CID478,BID3168
CID478,BID3512
CID479,BID2175
CID479,BID2454
CID480,BID3259
CID480,BID683
CID481,BID1600
CID481,BID2332
CID482,BID3483
CID482,BID403
CID483,BID2919
CID483,BID364
CID484,BID1364
CID484,BID2289
CID485,BID1439
CID485,BID3490
CID486,BID2412
CID486,BID3662
CID487,BID3433
CID487,BID648
CID488,BID144
CID488,BID466
CID489,BID1414
CID489,BID3071
CID490,BID1707
CID490,BID378
CID491,BID187
CID491,BID2921
CID492,BID1295
CID492,BID3173
CID493,BID1336
CID493,BID3409
CID494,BID1074
CID494,BID2356
CID495,BID319
CID495,BID3978
CID496,BID1390
CID496,BID917
CID497,BID2789
CID497,BID3593
CID498,BID1796
CID498,BID956
CID499,BID1954
CID499,BID3520
CID500,BID3339
CID500,BID551
CID501,BID3351
CID501,BID3798
CID502,BID2582
CID502,BID887
CID503,BID3189
CID503,BID3908
CID504,BID2374
CID504,BID3326
CID505,BID3467
CID505,BID93
CID506,BID1710
CID506,BID2452
CID507,BID778
CID507,BID888
CID508,BID2479
CID508,BID2672
CID509,BID2323
CID509,BID979
CID510,BID2807
CID510,BID2893
CID511,BID2441
CID511,BID2979
CID512,BID3183
CID512,BID3339
CID513,BID751
CID513,BID96
CID514,BID1081
CID514,BID911
CID515,BID2678
CID515,BID501
CID516,BID1059
CID516,BID3228
CID517,BID1151
CID517,BID412
CID518,BID109
CID518,BID2202
CID519,BID2436
CID519,BID3029
CID520,BID3428
CID520,BID478
CID521,BID3485
CID521,BID376
CID522,BID1332
CID522,BID2981
CID523,BID1144
CID523,BID743
CID524,BID1861
CID524,BID2424
CID525,BID3415
CID525,BID602
CID526,BID2057
CID526,BID2576
CID527,BID2449
CID527,BID769
CID528,BID1609
CID528,BID353
CID529,BID1391
CID529,BID514
CID530,BID3533
CID530,BID832
CID531,BID1681
CID531,BID997
CID532,BID1237
CID532,BID149
CID533,BID303
CID533,BID719
CID534,BID1254
CID534,BID207
CID535,BID1709
CID535,BID2224
CID536,BID727
CID536,BID993
CID537,BID1477
CID537,BID2965
CID538,BID2926
CID538,BID3689
CID539,BID3332
CID539,BID3721
CID540,BID1659
CID540,BID2987
CID541,BID3790
CID541,BID61
CID542,BID1865
CID542,BID2270
CID543,BID2868
CID543,BID547
CID544,BID2454
CID544,BID540
CID545,BID2527
CID545,BID2692
CID546,BID1138
CID546,BID3394
CID547,BID1847
CID547,BID3236
CID548,BID1556
CID548,BID3896
CID549,BID1684
CID549,BID2545
CID550,BID1313
CID550,BID3080
CID551,BID2183
CID551,BID24
CID552,BID330
CID552,BID689
CID553,BID1273
CID553,BID2331
CID554,BID2797
CID554,BID3188
CID555,BID1564
CID555,BID754
CID556,BID67
CID556,BID851
CID557,BID1247
CID557,BID1253
CID558,BID1276
CID558,BID1759
CID559,BID607
CID559,BID955
CID560,BID2216
CID560,BID3769
CID561,BID2444
CID561,BID3998
CID562,BID2227
CID562,BID994
CID563,BID1368
CID563,BID3750
CID564,BID1140
CID564,BID2528
CID565,BID1732
CID565,BID3128
CID566,BID1318
CID566,BID3949
CID567,BID3046
CID567,BID411
CID568,BID1358
CID568,BID1829
CID569,BID2095
CID569,BID428
CID570,BID3319
CID570,BID3599
CID571,BID2518
CID571,BID2836
CID572,BID3274
CID572,BID3751
CID573,BID1076
CID573,BID1812
CID574,BID2741
CID574,BID3753
CID575,BID2346
CID575,BID2728
CID576,BID2243
CID576,BID884
CID577,BID1611
CID577,BID1710
CID578,BID2098
CID578,BID3003
CID579,BID1170
CID579,BID1884
CID580,BID1483
CID580,BID3274
CID581,BID2293
CID581,BID729
CID582,BID2580
CID582,BID414
CID583,BID2264
CID583,BID3424
CID584,BID1276
CID584,BID3006
CID585,BID1366
CID585,BID254
CID586,BID3332
CID586,BID3960
CID587,BID2261
CID587,BID319
CID588,BID1276
CID588,BID641
CID589,BID380
CID589,BID56
CID590,BID1199
CID590,BID2277
CID591,BID286
CID591,BID3222
CID592,BID87
CID592,BID923
CID593,BID1810
CID593,BID740
CID594,BID3008
CID594,BID563
CID595,BID2241
CID595,BID3686
CID596,BID2794
CID596,BID3868
CID597,BID3810
CID597,BID3912
CID598,BID2859
CID598,BID807
CID599,BID647
CID599,BID777
CID600,BID2382
CID600,BID3268
CID601,BID1213
CID601,BID1559
CID602,BID3713
CID602,BID554
CID603,BID2685
CID603,BID3902
CID604,BID1248
CID604,BID169
CID605,BID2526
CID605,BID3651
CID606,BID2308
CID606,BID2538
CID607,BID212
CID607,BID3939
CID608,BID167
CID608,BID1726
CID609,BID1431
CID609,BID2520
CID610,BID111
CID610,BID152
CID611,BID1180
CID611,BID461
CID612,BID1
CID612,BID2971
CID613,BID1550
CID613,BID2297
CID614,BID1283
CID614,BID401
CID615,BID1755
CID615,BID3661
CID616,BID1600
CID616,BID93
CID617,BID2793
CID617,BID3213
CID618,BID194
CID618,BID3724
CID619,BID2763
CID619,BID330
CID620,BID1718
CID620,BID3111
CID621,BID1804
CID621,BID65
CID622,BID2545
CID622,BID2765
CID623,BID1785
CID623,BID3315
CID624,BID3523
CID624,BID3626
CID625,BID1325
CID625,BID3605
CID626,BID23
CID626,BID916
CID627,BID1420
CID627,BID2974
CID628,BID2021
CID628,BID3366
CID629,BID359
CID629,BID48
CID630,BID32
CID630,BID987
CID631,BID2566
CID631,BID2709
CID632,BID1492
CID632,BID155
CID633,BID182
CID633,BID2953
CID634,BID1383
CID634,BID3562
CID635,BID2093
CID635,BID912
CID636,BID123
CID636,BID3370
CID637,BID829
CID637,BID941
CID638,BID1384
CID638,BID2837
CID639,BID1818
CID639,BID496
CID640,BID2849
CID640,BID3337
CID641,BID1327
CID641,BID569
CID642,BID1546
CID642,BID3451
CID643,BID3186
CID643,BID910
CID644,BID462
CID644,BID986
CID645,BID3829
CID645,BID823
CID646,BID1009
CID646,BID3338
CID647,BID210
CID647,BID3555
CID648,BID2371
CID648,BID73
CID649,BID3500
CID649,BID3608
CID650,BID1668
CID650,BID3696
CID651,BID1125
CID651,BID1296
CID652,BID252
CID652,BID3640
CID653,BID2973
CID653,BID843
CID654,BID2127
CID654,BID3783
CID655,BID1724
CID655,BID747
CID656,BID1524
CID656,BID2858
CID657,BID1555
CID657,BID3962
CID658,BID1727
CID658,BID2850
CID659,BID1146
CID659,BID1898
CID660,BID1328
CID660,BID3074
CID661,BID124
CID661,BID2187
CID662,BID1220
CID662,BID2089
CID663,BID136
CID663,BID3699
CID664,BID2532
CID664,BID2867
CID665,BID1774
CID665,BID2577
CID666,BID1125
CID666,BID2248
CID667,BID1702
CID667,BID625
CID668,BID2060
CID668,BID3734
CID669,BID1021
CID669,BID1607
CID670,BID19
CID670,BID925
CID671,BID1982
CID671,BID2657
CID672,BID114
CID672,BID806
CID673,BID2768
CID673,BID3688
CID674,BID1306
CID674,BID1915
CID675,BID2697
CID675,BID3366
CID676,BID3731
CID676,BID3815
CID677,BID1502
CID677,BID159
CID678,BID1246
CID678,BID3175
CID679,BID2788
CID679,BID3037
CID680,BID1640
CID680,BID3940
CID681,BID449
CID681,BID620
CID682,BID1541
CID682,BID801
CID683,BID2606
CID683,BID3313
CID684,BID2315
CID684,BID848
CID685,BID189
CID685,BID3863
CID686,BID3673
CID686,BID830
CID687,BID1688
CID687,BID3020
CID688,BID1548
CID688,BID2226
CID689,BID1826
CID689,BID3361
CID690,BID1308
CID690,BID3598
CID691,BID3418
CID691,BID3956
CID692,BID1726
CID692,BID3169
CID693,BID3511
CID693,BID3638
CID694,BID1285
CID694,BID1847
CID695,BID2744
CID695,BID513
CID696,BID2872
CID696,BID446
CID697,BID1193
CID697,BID2373
CID698,BID2038
CID698,BID3241
CID699,BID2439
CID699,BID3710
CID700,BID3498
CID700,BID3881
CID701,BID1060
CID701,BID2401
CID702,BID507
CID702,BID597
CID703,BID1268
CID703,BID1652
CID704,BID1536
CID704,BID2902
CID705,BID3078
CID705,BID3242
CID706,BID1632
CID706,BID593
CID707,BID3561
CID707,BID3969
CID708,BID1896
CID708,BID3035
CID709,BID1555
CID709,BID969
CID710,BID2910
CID710,BID3229
CID711,BID2277
CID711,BID617
CID712,BID3171
CID712,BID943
CID713,BID2570
CID713,BID2659
CID714,BID3113
CID714,BID3570
CID715,BID1465
CID715,BID2180
CID716,BID1329
CID716,BID2049
CID717,BID3828
CID717,BID389
CID718,BID3218
CID718,BID3608
CID719,BID2046
CID719,BID953
CID720,BID2546
CID720,BID3696
CID721,BID234
CID721,BID2485
CID722,BID2021
CID722,BID2581
CID723,BID1622
CID723,BID3462
CID724,BID1249
CID724,BID3654
CID725,BID1146
CID725,BID837
CID726,BID3266
CID726,BID741
CID727,BID1362
CID727,BID1475
CID728,BID1612
CID728,BID839
CID729,BID3700
CID729,BID712
CID730,BID1087
CID730,BID543
CID731,BID3983
CID731,BID633
CID732,BID1274
CID732,BID3148
CID733,BID1043
CID733,BID421
CID734,BID1769
CID734,BID813
CID735,BID1298
CID735,BID527
CID736,BID1426
CID736,BID3751
CID737,BID2841
CID737,BID3471
CID738,BID3380
CID738,BID845
CID739,BID1211
CID739,BID791
CID740,BID3421
CID740,BID896
CID741,BID2225
CID741,BID3128
CID742,BID1223
CID742,BID557
CID743,BID3484
CID743,BID66
CID744,BID1642
CID744,BID3483
CID745,BID1137
CID745,BID724
CID746,BID2275
CID746,BID2987
CID747,BID3407
CID747,BID726
CID748,BID2999
CID748,BID3603
CID749,BID1176
CID749,BID352
CID750,BID1648
CID750,BID908
CID751,BID1869
CID751,BID3316
CID752,BID1035
CID752,BID1741
CID753,BID1979
CID753,BID3528
CID754,BID736
CID754,BID802
CID755,BID1087
CID755,BID618
CID756,BID3384
CID756,BID3688
CID757,BID3778
CID757,BID540
CID758,BID3528
CID758,BID417
CID759,BID3230
CID759,BID3523
CID760,BID3163
CID760,BID3358
CID761,BID1037
CID761,BID2549
CID762,BID2980
CID762,BID3127
CID763,BID1284
CID763,BID531
CID764,BID2178
CID764,BID474
CID765,BID2364
CID765,BID3868
CID766,BID1365
CID766,BID3618
CID767,BID2187
CID767,BID2486
CID768,BID1720
CID768,BID277
CID769,BID1600
CID769,BID303
CID770,BID3108
CID770,BID3497
CID771,BID1424
CID771,BID1924
CID772,BID3995
CID772,BID763
CID773,BID1447
CID773,BID2617
CID774,BID2766
CID774,BID3052
CID775,BID1519
CID775,BID2583
CID776,BID167
CID776,BID3314
CID777,BID1068
CID777,BID2710
CID778,BID457
CID778,BID796
CID779,BID1271
CID779,BID1472
CID780,BID1171
CID780,BID1315
CID781,BID2685
CID781,BID3174
CID782,BID1596
CID782,BID3946
CID783,BID156
CID783,BID1674
CID784,BID1684
CID784,BID1709
CID785,BID137
CID785,BID1611
CID786,BID1630
CID786,BID3466
CID787,BID3048
CID787,BID373
CID788,BID2300
CID788,BID825
CID789,BID1294
CID789,BID3367
CID790,BID2288
CID790,BID3161
CID791,BID247
CID791,BID586
CID792,BID1220
CID792,BID660
CID793,BID1051
CID793,BID1831
CID794,BID3242
CID794,BID3567
CID795,BID1824
CID795,BID818
CID796,BID1231
CID796,BID2009
CID797,BID1398
CID797,BID1563
CID798,BID2214
CID798,BID2846
CID799,BID1773
