"AID","DID"
"AID11","DID375"
"AID11","DID1566"
"AID11","DID1631"
"AID11","DID1930"
"AID11","DID1034"
"AID11","DID1295"
"AID11","DID2368"
"AID11","DID2529"
"AID11","DID27"
"AID11","DID939"
"AID12","DID2072"
"AID13","DID1510"
"AID13","DID2595"
"AID13","DID2643"
"AID13","DID1641"
"AID13","DID2760"
"AID13","DID2921"
"AID13","DID1601"
"AID13","DID1893"
"AID13","DID2740"
"AID13","DID2812"
"AID13","DID369"
"AID13","DID371"
"AID13","DID941"
"AID14","DID1667"
"AID14","DID2385"
"AID14","DID2501"
"AID14","DID415"
"AID14","DID471"
"AID14","DID697"
"AID14","DID1743"
"AID14","DID1785"
"AID14","DID2051"
"AID14","DID1116"
"AID14","DID197"
"AID14","DID2426"
"AID14","DID271"
"AID14","DID286"
"AID14","DID2920"
"AID14","DID2409"
"AID14","DID2600"
"AID14","DID1187"
"AID14","DID1301"
"AID14","DID1563"
"AID14","DID2379"
"AID14","DID2950"
"AID15","DID1274"
"AID15","DID1597"
"AID15","DID2216"
"AID15","DID2406"
"AID15","DID2740"
"AID15","DID923"
"AID15","DID2022"
"AID15","DID2077"
"AID15","DID2292"
"AID15","DID646"
"AID15","DID735"
"AID15","DID1938"
"AID15","DID1973"
"AID15","DID2763"
"AID15","DID1335"
"AID15","DID228"
"AID15","DID2843"
"AID15","DID675"
"AID15","DID1035"
"AID15","DID1766"
"AID15","DID2390"
"AID15","DID307"
"AID15","DID47"
"AID15","DID499"
"AID15","DID973"
"AID15","DID1210"
"AID15","DID1611"
"AID15","DID1699"
"AID15","DID1950"
"AID15","DID2760"
"AID15","DID48"
"AID15","DID677"
"AID15","DID832"
"AID15","DID1"
"AID15","DID1049"
"AID15","DID1155"
"AID15","DID1543"
"AID15","DID2010"
"AID15","DID2387"
"AID15","DID2593"
"AID15","DID693"
"AID15","DID963"
"AID16","DID1775"
"AID16","DID2396"
"AID16","DID45"
"AID16","DID548"
"AID16","DID911"
"AID16","DID947"
"AID16","DID97"
"AID16","DID1416"
"AID16","DID2102"
"AID16","DID2306"
"AID16","DID899"
"AID16","DID728"
"AID16","DID939"
"AID16","DID1096"
"AID16","DID1387"
"AID16","DID1518"
"AID16","DID285"
"AID16","DID676"
"AID16","DID1915"
"AID16","DID2767"
"AID16","DID1323"
"AID16","DID1845"
"AID16","DID2405"
"AID16","DID788"
"AID16","DID1706"
"AID16","DID1845"
"AID16","DID239"
"AID16","DID2634"
"AID16","DID73"
"AID17","DID1842"
"AID17","DID974"
"AID17","DID2531"
"AID17","DID2703"
"AID17","DID355"
"AID17","DID422"
"AID17","DID527"
"AID18","DID1879"
"AID18","DID1708"
"AID18","DID2112"
"AID18","DID2686"
"AID18","DID1524"
"AID18","DID1978"
"AID18","DID2123"
"AID18","DID2679"
"AID18","DID479"
"AID18","DID774"
"AID18","DID1241"
"AID18","DID1616"
"AID18","DID2101"
"AID18","DID2364"
"AID18","DID2822"
"AID18","DID384"
"AID18","DID416"
"AID18","DID550"
"AID19","DID1173"
"AID19","DID1365"
"AID19","DID1444"
"AID19","DID27"
"AID19","DID502"
"AID19","DID1181"
"AID19","DID1229"
"AID19","DID2099"
"AID19","DID2118"
"AID19","DID2132"
"AID19","DID525"
"AID19","DID671"
"AID19","DID729"
"AID19","DID1455"
"AID19","DID2064"
"AID19","DID2420"
"AID19","DID748"
"AID19","DID757"
"AID19","DID861"
"AID19","DID1245"
"AID19","DID1549"
"AID19","DID1614"
"AID19","DID137"
"AID19","DID1425"
"AID19","DID2155"
"AID20","DID1432"
"AID20","DID351"
"AID20","DID494"
"AID20","DID950"
"AID20","DID2660"
"AID20","DID2691"
"AID20","DID398"
"AID20","DID758"
"AID20","DID927"
"AID20","DID756"
"AID20","DID87"
"AID20","DID1995"
"AID20","DID205"
"AID20","DID375"
"AID20","DID1627"
"AID20","DID2774"
"AID21","DID2389"
"AID21","DID2818"
"AID21","DID1899"
"AID21","DID2432"
"AID21","DID2333"
"AID21","DID2725"
"AID21","DID1239"
"AID21","DID2568"
"AID21","DID2668"
"AID21","DID592"
"AID21","DID734"
"AID21","DID2524"
"AID21","DID1101"
"AID21","DID1969"
"AID21","DID2671"
"AID21","DID2791"
"AID21","DID401"
"AID21","DID771"
"AID21","DID1945"
"AID21","DID1043"
"AID21","DID1555"
"AID21","DID110"
"AID21","DID1398"
"AID21","DID2089"
"AID21","DID1961"
"AID21","DID2850"
"AID21","DID394"
"AID22","DID1013"
"AID22","DID2174"
"AID22","DID2984"
"AID22","DID491"
"AID22","DID6"
"AID22","DID983"
"AID22","DID2058"
"AID22","DID2817"
"AID22","DID864"
"AID22","DID991"
"AID22","DID1559"
"AID22","DID420"
"AID22","DID104"
"AID22","DID1212"
"AID22","DID1512"
"AID22","DID2467"
"AID22","DID785"
"AID22","DID829"
"AID22","DID145"
"AID22","DID480"
"AID22","DID515"
"AID22","DID2136"
"AID22","DID2960"
"AID22","DID748"
"AID22","DID937"
"AID22","DID1088"
"AID22","DID137"
"AID22","DID1395"
"AID22","DID1498"
"AID22","DID1675"
"AID22","DID1687"
"AID22","DID2857"
"AID22","DID565"
"AID23","DID1129"
"AID23","DID2690"
"AID23","DID2212"
"AID23","DID2375"
"AID23","DID2953"
"AID23","DID838"
"AID23","DID1643"
"AID23","DID2818"
"AID23","DID753"
"AID25","DID2412"
"AID25","DID2899"
"AID25","DID584"
"AID25","DID641"
"AID25","DID1221"
"AID25","DID1664"
"AID25","DID2100"
"AID25","DID228"
"AID25","DID749"
"AID25","DID1242"
"AID25","DID1514"
"AID25","DID1600"
"AID25","DID1805"
"AID25","DID1819"
"AID25","DID2242"
"AID25","DID251"
"AID25","DID795"
"AID25","DID2253"
"AID25","DID233"
"AID25","DID2442"
"AID25","DID2769"
"AID25","DID318"
"AID25","DID464"
"AID25","DID835"
"AID25","DID12"
"AID25","DID1295"
"AID25","DID2410"
"AID25","DID1400"
"AID25","DID2576"
"AID25","DID2796"
"AID25","DID2016"
"AID25","DID204"
"AID25","DID2439"
"AID25","DID1097"
"AID25","DID2072"
"AID25","DID2614"
"AID25","DID2789"
"AID25","DID2218"
"AID25","DID296"
"AID25","DID388"
"AID25","DID1475"
"AID25","DID120"
"AID25","DID1327"
"AID25","DID2539"
"AID25","DID2623"
"AID25","DID1603"
"AID25","DID2013"
"AID25","DID973"
"AID25","DID140"
"AID25","DID644"
"AID25","DID1857"
"AID25","DID1875"
"AID25","DID2358"
"AID25","DID2923"
"AID25","DID667"
"AID25","DID1013"
"AID25","DID1992"
"AID25","DID2214"
"AID25","DID908"
"AID26","DID2844"
"AID27","DID735"
"AID27","DID1401"
"AID27","DID1623"
"AID27","DID2305"
"AID27","DID335"
"AID27","DID604"
"AID27","DID648"
"AID27","DID731"
"AID27","DID2585"
"AID27","DID1166"
"AID27","DID1638"
"AID27","DID1819"
"AID27","DID35"
"AID27","DID934"
"AID27","DID1030"
"AID27","DID1090"
"AID27","DID1465"
"AID27","DID1812"
"AID27","DID213"
"AID27","DID576"
"AID27","DID602"
"AID27","DID775"
"AID27","DID121"
"AID27","DID123"
"AID27","DID1925"
"AID27","DID2349"
"AID27","DID2960"
"AID27","DID365"
"AID28","DID1151"
"AID28","DID1593"
"AID28","DID2800"
"AID28","DID320"
"AID28","DID444"
"AID28","DID483"
"AID28","DID488"
"AID28","DID956"
"AID28","DID1327"
"AID28","DID2366"
"AID28","DID2404"
"AID28","DID2536"
"AID28","DID2636"
"AID28","DID276"
"AID28","DID2831"
"AID28","DID377"
"AID28","DID1422"
"AID28","DID1491"
"AID28","DID1733"
"AID28","DID2068"
"AID28","DID265"
"AID28","DID2798"
"AID28","DID309"
"AID28","DID974"
"AID28","DID1182"
"AID28","DID1256"
"AID28","DID1329"
"AID28","DID2396"
"AID28","DID2833"
"AID28","DID884"
"AID28","DID963"
"AID28","DID153"
"AID28","DID1716"
"AID28","DID2007"
"AID28","DID2739"
"AID28","DID2812"
"AID28","DID2852"
"AID28","DID764"
"AID28","DID1644"
"AID30","DID2035"
"AID30","DID947"
"AID30","DID985"
"AID31","DID1756"
"AID31","DID18"
"AID31","DID1846"
"AID31","DID38"
"AID31","DID386"
"AID31","DID422"
"AID31","DID52"
"AID32","DID1672"
"AID32","DID19"
"AID32","DID1969"
"AID32","DID2321"
"AID32","DID729"
"AID32","DID958"
"AID32","DID2994"
"AID32","DID716"
"AID32","DID1457"
"AID32","DID2671"
"AID32","DID1513"
"AID32","DID2286"
"AID32","DID2694"
"AID32","DID1315"
"AID32","DID1416"
"AID32","DID1813"
"AID32","DID2434"
"AID32","DID2460"
"AID32","DID2583"
"AID32","DID1492"
"AID32","DID1738"
"AID32","DID2586"
"AID32","DID2968"
"AID32","DID2131"
"AID32","DID2837"
"AID32","DID7"
"AID32","DID992"
"AID33","DID1606"
"AID33","DID2393"
"AID33","DID1733"
"AID33","DID1802"
"AID33","DID1808"
"AID33","DID2788"
"AID33","DID2793"
"AID33","DID2816"
"AID33","DID323"
"AID33","DID1982"
"AID33","DID714"
"AID33","DID167"
"AID33","DID2047"
"AID33","DID678"
"AID33","DID685"
"AID33","DID1020"
"AID33","DID1378"
"AID33","DID2006"
"AID33","DID2161"
"AID33","DID2762"
"AID33","DID2826"
"AID33","DID589"
"AID33","DID1277"
"AID33","DID1675"
"AID33","DID1820"
"AID33","DID2945"
"AID33","DID363"
"AID34","DID1641"
"AID34","DID172"
"AID34","DID1817"
"AID34","DID239"
"AID34","DID2586"
"AID34","DID466"
"AID34","DID51"
"AID34","DID1059"
"AID34","DID1144"
"AID34","DID1330"
"AID34","DID1423"
"AID34","DID2037"
"AID34","DID2069"
"AID34","DID2184"
"AID34","DID95"
"AID34","DID2554"
"AID34","DID2068"
"AID34","DID2871"
"AID34","DID1500"
"AID34","DID1883"
"AID34","DID2208"
"AID34","DID2926"
"AID34","DID1303"
"AID34","DID1314"
"AID34","DID1629"
"AID34","DID1786"
"AID34","DID2856"
"AID34","DID2884"
"AID34","DID38"
"AID34","DID494"
"AID34","DID1518"
"AID34","DID179"
"AID34","DID2039"
"AID34","DID153"
"AID34","DID1716"
"AID34","DID2007"
"AID34","DID2739"
"AID34","DID2812"
"AID34","DID2852"
"AID34","DID764"
"AID35","DID1441"
"AID35","DID182"
"AID35","DID1955"
"AID35","DID2646"
"AID35","DID549"
"AID35","DID1524"
"AID35","DID1666"
"AID35","DID2034"
"AID35","DID398"
"AID35","DID270"
"AID35","DID2782"
"AID35","DID2904"
"AID35","DID1595"
"AID35","DID334"
"AID35","DID628"
"AID35","DID1301"
"AID35","DID1834"
"AID35","DID1879"
"AID35","DID2859"
"AID35","DID2987"
"AID35","DID739"
"AID35","DID2476"
"AID35","DID2480"
"AID35","DID2487"
"AID36","DID1"
"AID36","DID1056"
"AID36","DID1403"
"AID36","DID150"
"AID36","DID2087"
"AID36","DID2491"
"AID36","DID2601"
"AID36","DID2731"
"AID36","DID1506"
"AID36","DID2011"
"AID36","DID2191"
"AID36","DID1465"
"AID36","DID1521"
"AID36","DID1222"
"AID36","DID1942"
"AID36","DID206"
"AID36","DID2840"
"AID36","DID311"
"AID36","DID835"
"AID36","DID928"
"AID37","DID2464"
"AID37","DID2669"
"AID37","DID932"
"AID37","DID1816"
"AID37","DID2005"
"AID37","DID222"
"AID37","DID2570"
"AID37","DID727"
"AID37","DID863"
"AID38","DID1101"
"AID38","DID1488"
"AID38","DID1784"
"AID38","DID2204"
"AID38","DID2321"
"AID38","DID386"
"AID38","DID1233"
"AID38","DID1566"
"AID38","DID181"
"AID38","DID2718"
"AID38","DID444"
"AID38","DID1098"
"AID38","DID1569"
"AID38","DID1648"
"AID38","DID2058"
"AID38","DID2216"
"AID38","DID408"
"AID38","DID1094"
"AID38","DID1704"
"AID38","DID2474"
"AID38","DID2504"
"AID38","DID2636"
"AID38","DID284"
"AID38","DID2981"
"AID38","DID982"
"AID39","DID2748"
"AID39","DID1580"
"AID39","DID1608"
"AID39","DID1864"
"AID39","DID2270"
"AID39","DID433"
"AID39","DID84"
"AID39","DID889"
"AID39","DID986"
"AID39","DID1776"
"AID39","DID2120"
"AID39","DID1443"
"AID40","DID380"
"AID40","DID1654"
"AID40","DID2053"
"AID40","DID2095"
"AID40","DID2493"
"AID40","DID264"
"AID40","DID2910"
"AID40","DID800"
"AID40","DID2557"
"AID40","DID2603"
"AID40","DID650"
"AID40","DID1232"
"AID40","DID1328"
"AID40","DID1739"
"AID40","DID2493"
"AID40","DID272"
"AID40","DID2857"
"AID40","DID649"
"AID40","DID722"
"AID40","DID1252"
"AID40","DID1326"
"AID40","DID1097"
"AID40","DID1371"
"AID40","DID1970"
"AID40","DID2066"
"AID40","DID2358"
"AID40","DID2373"
"AID40","DID2813"
"AID40","DID69"
"AID40","DID1326"
"AID40","DID2616"
"AID40","DID972"
"AID40","DID1419"
"AID40","DID289"
"AID40","DID87"
"AID40","DID2071"
"AID40","DID1018"
"AID40","DID2945"
"AID40","DID430"
"AID40","DID984"
"AID40","DID1101"
"AID40","DID178"
"AID40","DID2472"
"AID40","DID258"
"AID40","DID485"
"AID40","DID1067"
"AID40","DID2539"
"AID40","DID2606"
"AID40","DID273"
"AID40","DID1726"
"AID40","DID2017"
"AID40","DID2494"
"AID40","DID429"
"AID40","DID823"
"AID40","DID839"
"AID40","DID1757"
"AID40","DID2853"
"AID40","DID974"
"AID40","DID1791"
"AID40","DID1865"
"AID40","DID2016"
"AID40","DID549"
"AID43","DID1088"
"AID43","DID2166"
"AID43","DID2450"
"AID43","DID833"
"AID43","DID886"
"AID43","DID1587"
"AID43","DID2029"
"AID43","DID2537"
"AID44","DID1265"
"AID44","DID2072"
"AID44","DID2251"
"AID44","DID278"
"AID45","DID1181"
"AID45","DID152"
"AID45","DID1609"
"AID45","DID2460"
"AID45","DID2774"
"AID45","DID589"
"AID46","DID1758"
"AID46","DID1800"
"AID46","DID1889"
"AID46","DID1903"
"AID46","DID2074"
"AID46","DID324"
"AID46","DID962"
"AID46","DID987"
"AID46","DID1208"
"AID46","DID1369"
"AID46","DID1513"
"AID46","DID1848"
"AID46","DID1896"
"AID46","DID2704"
"AID46","DID1127"
"AID46","DID1831"
"AID46","DID1873"
"AID46","DID1994"
"AID46","DID2138"
"AID46","DID485"
"AID46","DID680"
"AID46","DID1221"
"AID46","DID1664"
"AID46","DID2100"
"AID46","DID228"
"AID46","DID749"
"AID46","DID1241"
"AID46","DID145"
"AID46","DID2030"
"AID46","DID222"
"AID46","DID2513"
"AID46","DID2531"
"AID46","DID373"
"AID46","DID437"
"AID47","DID1243"
"AID47","DID1835"
"AID47","DID2751"
"AID47","DID1124"
"AID47","DID1435"
"AID47","DID2372"
"AID47","DID26"
"AID47","DID571"
"AID47","DID849"
"AID47","DID1526"
"AID47","DID1916"
"AID47","DID2042"
"AID47","DID2548"
"AID47","DID943"
"AID47","DID424"
"AID47","DID632"
"AID47","DID1219"
"AID47","DID190"
"AID47","DID2009"
"AID47","DID2565"
"AID48","DID1249"
"AID48","DID1403"
"AID48","DID1833"
"AID48","DID2038"
"AID48","DID431"
"AID48","DID911"
"AID48","DID1111"
"AID48","DID2031"
"AID48","DID2196"
"AID48","DID2515"
"AID48","DID38"
"AID48","DID664"
"AID49","DID1136"
"AID49","DID1842"
"AID49","DID1157"
"AID49","DID1357"
"AID49","DID1496"
"AID49","DID1528"
"AID49","DID2642"
"AID49","DID2779"
"AID49","DID107"
"AID49","DID1948"
"AID49","DID227"
"AID49","DID2283"
"AID49","DID2654"
"AID49","DID313"
"AID49","DID447"
"AID49","DID999"
"AID50","DID1113"
"AID50","DID1305"
"AID50","DID1556"
"AID50","DID178"
"AID50","DID1997"
"AID50","DID2795"
"AID50","DID1550"
"AID50","DID1817"
"AID50","DID1958"
"AID50","DID2692"
"AID50","DID534"
"AID50","DID1104"
"AID50","DID1283"
"AID50","DID223"
"AID50","DID2664"
"AID50","DID2788"
"AID50","DID633"
"AID51","DID2144"
"AID51","DID2483"
"AID51","DID2608"
"AID51","DID951"
"AID51","DID973"
"AID51","DID1251"
"AID51","DID1673"
"AID51","DID2104"
"AID51","DID2206"
"AID51","DID2395"
"AID51","DID299"
"AID51","DID702"
"AID52","DID2401"
"AID53","DID1102"
"AID53","DID1525"
"AID53","DID2222"
"AID53","DID475"
"AID53","DID721"
"AID53","DID1306"
"AID53","DID1910"
"AID53","DID2104"
"AID53","DID322"
"AID53","DID751"
"AID53","DID882"
"AID53","DID913"
"AID53","DID927"
"AID53","DID2670"
"AID53","DID43"
"AID53","DID73"
"AID53","DID843"
"AID53","DID893"
"AID54","DID1013"
"AID54","DID2174"
"AID54","DID2984"
"AID54","DID491"
"AID54","DID6"
"AID54","DID983"
"AID54","DID2058"
"AID54","DID2817"
"AID54","DID864"
"AID54","DID991"
"AID54","DID1559"
"AID54","DID420"
"AID54","DID104"
"AID54","DID1212"
"AID54","DID1512"
"AID54","DID2467"
"AID54","DID785"
"AID54","DID829"
"AID54","DID2074"
"AID54","DID759"
"AID54","DID776"
"AID54","DID1853"
"AID54","DID2056"
"AID54","DID2921"
"AID54","DID2144"
"AID54","DID2750"
"AID54","DID325"
"AID54","DID1103"
"AID54","DID1144"
"AID54","DID1562"
"AID54","DID1925"
"AID54","DID2524"
"AID54","DID2995"
"AID54","DID351"
"AID54","DID572"
"AID55","DID1398"
"AID55","DID190"
"AID55","DID2068"
"AID55","DID2174"
"AID55","DID2218"
"AID55","DID2471"
"AID55","DID2694"
"AID55","DID975"
"AID55","DID13"
"AID55","DID2938"
"AID55","DID43"
"AID55","DID898"
"AID55","DID1230"
"AID55","DID2212"
"AID55","DID2286"
"AID55","DID2622"
"AID55","DID49"
"AID55","DID791"
"AID55","DID816"
"AID55","DID2944"
"AID55","DID1038"
"AID55","DID1205"
"AID55","DID2476"
"AID55","DID2863"
"AID55","DID63"
"AID55","DID1652"
"AID55","DID2282"
"AID55","DID2428"
"AID55","DID428"
"AID55","DID553"
"AID55","DID810"
"AID55","DID883"
"AID55","DID18"
"AID55","DID2871"
"AID55","DID357"
"AID55","DID574"
"AID55","DID577"
"AID55","DID841"
"AID56","DID1104"
"AID56","DID233"
"AID56","DID499"
"AID56","DID759"
"AID56","DID837"
"AID56","DID2393"
"AID56","DID906"
"AID57","DID181"
"AID57","DID732"
"AID57","DID913"
"AID57","DID1449"
"AID57","DID2669"
"AID57","DID2744"
"AID57","DID2939"
"AID57","DID1703"
"AID57","DID2423"
"AID57","DID2948"
"AID57","DID1415"
"AID57","DID1750"
"AID57","DID1956"
"AID57","DID2009"
"AID57","DID2303"
"AID57","DID2636"
"AID57","DID2661"
"AID57","DID647"
"AID57","DID1380"
"AID57","DID2271"
"AID57","DID2492"
"AID57","DID2514"
"AID57","DID1198"
"AID57","DID2038"
"AID57","DID2966"
"AID57","DID684"
"AID57","DID830"
"AID57","DID189"
"AID57","DID200"
"AID57","DID2028"
"AID57","DID2033"
"AID57","DID2071"
"AID57","DID2540"
"AID57","DID2646"
"AID57","DID2753"
"AID57","DID1283"
"AID57","DID1812"
"AID57","DID1950"
"AID57","DID2937"
"AID57","DID1475"
"AID57","DID1739"
"AID57","DID2022"
"AID57","DID2135"
"AID57","DID2314"
"AID57","DID2664"
"AID57","DID353"
"AID57","DID1398"
"AID57","DID2771"
"AID57","DID432"
"AID57","DID664"
"AID57","DID696"
"AID57","DID375"
"AID58","DID1654"
"AID58","DID2053"
"AID58","DID2095"
"AID58","DID2493"
"AID58","DID264"
"AID58","DID2910"
"AID58","DID800"
"AID58","DID1945"
"AID58","DID1415"
"AID58","DID1750"
"AID58","DID1956"
"AID58","DID2009"
"AID58","DID2303"
"AID58","DID2636"
"AID58","DID2661"
"AID58","DID647"
"AID58","DID197"
"AID58","DID2528"
"AID58","DID604"
"AID58","DID186"
"AID58","DID2027"
"AID58","DID2600"
"AID58","DID2686"
"AID58","DID2796"
"AID58","DID483"
"AID58","DID736"
"AID59","DID1071"
"AID61","DID1334"
"AID61","DID1407"
"AID61","DID22"
"AID61","DID302"
"AID61","DID322"
"AID61","DID702"
"AID61","DID76"
"AID61","DID107"
"AID61","DID429"
"AID61","DID1914"
"AID61","DID2092"
"AID61","DID2555"
"AID61","DID2906"
"AID61","DID415"
"AID61","DID559"
"AID61","DID725"
"AID61","DID1052"
"AID61","DID1223"
"AID61","DID2020"
"AID61","DID2077"
"AID61","DID2374"
"AID61","DID260"
"AID61","DID292"
"AID61","DID43"
"AID61","DID2501"
"AID61","DID4"
"AID61","DID410"
"AID61","DID541"
"AID61","DID2723"
"AID61","DID2759"
"AID61","DID1720"
"AID61","DID1742"
"AID61","DID2526"
"AID61","DID2827"
"AID61","DID465"
"AID61","DID1013"
"AID61","DID1054"
"AID61","DID1992"
"AID62","DID1129"
"AID62","DID2690"
"AID62","DID1327"
"AID62","DID1"
"AID62","DID1056"
"AID62","DID1403"
"AID62","DID150"
"AID62","DID2087"
"AID62","DID2491"
"AID62","DID2601"
"AID62","DID2731"
"AID62","DID170"
"AID62","DID2149"
"AID62","DID2955"
"AID62","DID725"
"AID62","DID1070"
"AID62","DID146"
"AID62","DID187"
"AID62","DID1888"
"AID62","DID125"
"AID62","DID2209"
"AID62","DID2365"
"AID62","DID2550"
"AID62","DID502"
"AID62","DID899"
"AID63","DID2111"
"AID63","DID40"
"AID63","DID702"
"AID63","DID1231"
"AID63","DID128"
"AID63","DID2135"
"AID63","DID2531"
"AID63","DID2703"
"AID63","DID355"
"AID63","DID422"
"AID63","DID527"
"AID64","DID1536"
"AID64","DID1584"
"AID64","DID2051"
"AID64","DID2864"
"AID64","DID642"
"AID64","DID70"
"AID64","DID707"
"AID64","DID1180"
"AID64","DID1358"
"AID64","DID823"
"AID64","DID2034"
"AID64","DID2610"
"AID64","DID47"
"AID64","DID77"
"AID64","DID802"
"AID64","DID1321"
"AID64","DID1716"
"AID64","DID2326"
"AID64","DID2484"
"AID64","DID825"
"AID64","DID899"
"AID64","DID193"
"AID64","DID1385"
"AID64","DID2768"
"AID64","DID219"
"AID64","DID2385"
"AID64","DID2901"
"AID64","DID303"
"AID64","DID851"
"AID64","DID1318"
"AID64","DID1332"
"AID64","DID1529"
"AID64","DID1568"
"AID64","DID1787"
"AID64","DID1818"
"AID64","DID2342"
"AID64","DID231"
"AID64","DID18"
"AID64","DID2871"
"AID64","DID357"
"AID64","DID574"
"AID64","DID577"
"AID64","DID841"
"AID64","DID1069"
"AID64","DID1234"
"AID64","DID1806"
"AID64","DID200"
"AID64","DID2304"
"AID64","DID971"
"AID64","DID1012"
"AID64","DID2264"
"AID64","DID271"
"AID64","DID2853"
"AID64","DID700"
"AID65","DID1299"
"AID65","DID160"
"AID65","DID2317"
"AID65","DID2321"
"AID65","DID2631"
"AID65","DID2862"
"AID65","DID993"
"AID65","DID1165"
"AID65","DID1166"
"AID65","DID2032"
"AID65","DID28"
"AID65","DID283"
"AID65","DID152"
"AID65","DID2703"
"AID65","DID294"
"AID65","DID413"
"AID66","DID1286"
"AID66","DID1713"
"AID66","DID1875"
"AID66","DID2484"
"AID66","DID289"
"AID66","DID1125"
"AID66","DID1376"
"AID66","DID159"
"AID66","DID1872"
"AID66","DID1886"
"AID66","DID579"
"AID66","DID629"
"AID66","DID674"
"AID66","DID1038"
"AID66","DID1489"
"AID66","DID2045"
