"AID","DID"
"AID1161","DID1085"
"AID1080","DID1085"
"AID2634","DID1085"
"AID337","DID1085"
"AID1433","DID1085"
"AID180","DID1085"
"AID1074","DID1085"
"AID2917","DID1085"
"AID1142","DID1085"
"AID1794","DID1085"
"AID2290","DID1085"
"AID423","DID1190"
"AID1168","DID1190"
"AID1284","DID1190"
"AID2471","DID1190"
"AID2906","DID1190"
"AID677","DID1190"
"AID1161","DID1190"
"AID1080","DID1190"
"AID2634","DID1190"
"AID337","DID1190"
"AID1433","DID1190"
"AID180","DID1190"
"AID1074","DID1190"
"AID2917","DID1190"
"AID1142","DID1190"
"AID1794","DID1190"
"AID2290","DID1190"
"AID2633","DID1030"
"AID272","DID1030"
"AID555","DID1030"
"AID1850","DID1030"
"AID2153","DID1030"
"AID834","DID1030"
"AID1046","DID1030"
"AID1680","DID1030"
"AID489","DID1033"
"AID2875","DID1033"
"AID896","DID1033"
"AID1647","DID1033"
"AID2454","DID1033"
"AID2756","DID1033"
"AID335","DID1033"
"AID2266","DID1033"
"AID2311","DID1033"
"AID717","DID1033"
"AID1185","DID1033"
"AID1271","DID1033"
"AID1683","DID1033"
"AID489","DID1395"
"AID2875","DID1395"
"AID896","DID1395"
"AID1647","DID1395"
"AID2454","DID1395"
"AID2756","DID1395"
"AID335","DID1395"
"AID2266","DID1395"
"AID2311","DID1395"
"AID717","DID1395"
"AID1185","DID1395"
"AID1271","DID1395"
"AID1683","DID1395"
"AID489","DID722"
"AID2875","DID722"
"AID896","DID722"
"AID1647","DID722"
"AID2454","DID722"
"AID2756","DID722"
"AID335","DID722"
"AID2266","DID722"
"AID2311","DID722"
"AID717","DID722"
"AID1185","DID722"
"AID1271","DID722"
"AID1683","DID722"
"AID24","DID187"
"AID1174","DID187"
"AID1767","DID187"
"AID2127","DID187"
"AID2223","DID187"
"AID549","DID187"
"AID1558","DID187"
"AID2353","DID187"
"AID2558","DID187"
"AID2661","DID187"
"AID1484","DID187"
"AID2065","DID187"
"AID626","DID187"
"AID64","DID498"
"AID374","DID498"
"AID412","DID498"
"AID646","DID498"
"AID1180","DID498"
"AID1307","DID498"
"AID12","DID498"
"AID372","DID498"
"AID698","DID498"
"AID2242","DID498"
"AID664","DID498"
"AID2399","DID498"
"AID32","DID498"
"AID900","DID498"
"AID1155","DID498"
"AID1293","DID498"
"AID64","DID533"
"AID374","DID533"
"AID412","DID533"
"AID646","DID533"
"AID1180","DID533"
"AID1307","DID533"
"AID12","DID533"
"AID372","DID533"
"AID698","DID533"
"AID2242","DID533"
"AID664","DID533"
"AID2399","DID533"
"AID32","DID533"
"AID900","DID533"
"AID1155","DID533"
"AID1293","DID533"
"AID157","DID1015"
"AID2567","DID1015"
"AID73","DID1015"
"AID2705","DID1015"
"AID345","DID1015"
"AID822","DID1015"
"AID910","DID1015"
"AID1001","DID1015"
"AID947","DID1015"
"AID2663","DID1015"
"AID1641","DID695"
"AID2442","DID695"
"AID1388","DID695"
"AID463","DID695"
"AID990","DID695"
"AID1027","DID695"
"AID2754","DID695"
"AID2829","DID695"
"AID504","DID695"
"AID1004","DID695"
"AID1302","DID695"
"AID183","DID695"
"AID909","DID695"
"AID1513","DID695"
"AID2959","DID695"
"AID1970","DID1378"
"AID2534","DID1378"
"AID1768","DID1378"
"AID2132","DID1378"
"AID2475","DID1378"
"AID118","DID1378"
"AID693","DID1378"
"AID2093","DID1378"
"AID1970","DID318"
"AID2534","DID318"
"AID1768","DID318"
"AID2132","DID318"
"AID2475","DID318"
"AID118","DID318"
"AID693","DID318"
"AID2093","DID318"
"AID1543","DID532"
"AID1234","DID532"
"AID53","DID532"
"AID338","DID532"
"AID1078","DID532"
"AID1723","DID532"
"AID369","DID532"
"AID1694","DID532"
"AID823","DID532"
"AID2089","DID532"
"AID2167","DID532"
"AID2106","DID1223"
"AID474","DID1223"
"AID2688","DID1223"
"AID2296","DID1223"
"AID214","DID1223"
"AID598","DID1223"
"AID2110","DID1223"
"AID2786","DID1223"
"AID992","DID1223"
"AID2106","DID974"
"AID474","DID974"
"AID2688","DID974"
"AID2296","DID974"
"AID214","DID974"
"AID598","DID974"
"AID2110","DID974"
"AID2786","DID974"
"AID992","DID974"
"AID799","DID1296"
"AID1199","DID1296"
"AID2232","DID1296"
"AID2236","DID1296"
"AID2557","DID1296"
"AID2698","DID1296"
"AID2965","DID1296"
"AID2529","DID1296"
"AID2750","DID1296"
"AID2805","DID1296"
"AID799","DID618"
"AID1199","DID618"
"AID2232","DID618"
"AID2236","DID618"
"AID2557","DID618"
"AID2698","DID618"
"AID2965","DID618"
"AID2529","DID618"
"AID2750","DID618"
"AID2805","DID618"
"AID1713","DID1069"
"AID2281","DID1069"
"AID976","DID1069"
"AID2150","DID1069"
"AID1669","DID1069"
"AID1775","DID1069"
"AID2129","DID1069"
"AID2552","DID1069"
"AID472","DID1069"
"AID2354","DID1069"
"AID2751","DID1069"
"AID2834","DID1069"
"AID1713","DID774"
"AID2281","DID774"
"AID976","DID774"
"AID2150","DID774"
"AID1669","DID774"
"AID1775","DID774"
"AID2129","DID774"
"AID2552","DID774"
"AID472","DID774"
"AID2354","DID774"
"AID2751","DID774"
"AID2834","DID774"
"AID116","DID1307"
"AID2600","DID1307"
"AID116","DID135"
"AID2600","DID135"
"AID70","DID1159"
"AID637","DID1159"
"AID2550","DID1159"
"AID286","DID1159"
"AID341","DID1159"
"AID961","DID1159"
"AID1598","DID1159"
"AID296","DID1159"
"AID304","DID1159"
"AID1026","DID1159"
"AID735","DID1159"
"AID1332","DID1159"
"AID2655","DID1159"
"AID2849","DID1159"
"AID664","DID1159"
"AID2472","DID1159"
"AID70","DID64"
"AID637","DID64"
"AID2550","DID64"
"AID286","DID64"
"AID341","DID64"
"AID961","DID64"
"AID1598","DID64"
"AID296","DID64"
"AID304","DID64"
"AID1026","DID64"
"AID735","DID64"
"AID1332","DID64"
"AID2655","DID64"
"AID2849","DID64"
"AID664","DID64"
"AID2472","DID64"
"AID70","DID640"
"AID637","DID640"
"AID2550","DID640"
"AID286","DID640"
"AID341","DID640"
"AID961","DID640"
"AID1598","DID640"
"AID296","DID640"
"AID304","DID640"
"AID1026","DID640"
"AID735","DID640"
"AID1332","DID640"
"AID2655","DID640"
"AID2849","DID640"
"AID664","DID640"
"AID2472","DID640"
"AID871","DID352"
"AID607","DID352"
"AID1198","DID352"
"AID1590","DID352"
"AID445","DID352"
"AID1340","DID352"
"AID1154","DID352"
"AID1607","DID352"
"AID1777","DID352"
"AID2255","DID352"
"AID2623","DID352"
"AID243","DID352"
"AID842","DID352"
"AID1116","DID352"
"AID1561","DID352"
"AID2531","DID352"
"AID871","DID448"
"AID607","DID448"
"AID1198","DID448"
"AID1590","DID448"
"AID445","DID448"
"AID1340","DID448"
"AID1154","DID448"
"AID1607","DID448"
"AID1777","DID448"
"AID2255","DID448"
"AID2623","DID448"
"AID243","DID448"
"AID842","DID448"
"AID1116","DID448"
"AID1561","DID448"
"AID2531","DID448"
"AID742","DID1253"
"AID2669","DID1253"
"AID438","DID1253"
"AID809","DID1253"
"AID1171","DID1253"
"AID1752","DID1253"
"AID1811","DID1253"
"AID1533","DID1253"
"AID141","DID1253"
"AID488","DID1253"
"AID1462","DID1253"
"AID2385","DID1253"
"AID742","DID621"
"AID2669","DID621"
"AID438","DID621"
"AID809","DID621"
"AID1171","DID621"
"AID1752","DID621"
"AID1811","DID621"
"AID1533","DID621"
"AID141","DID621"
"AID488","DID621"
"AID1462","DID621"
"AID2385","DID621"
"AID486","DID1218"
"AID1016","DID1218"
"AID1723","DID1218"
"AID344","DID1218"
"AID943","DID1218"
"AID175","DID1218"
"AID452","DID1218"
"AID2789","DID1218"
"AID2856","DID1218"
"AID942","DID1218"
"AID1771","DID1218"
"AID486","DID146"
"AID1016","DID146"
"AID1723","DID146"
"AID344","DID146"
"AID943","DID146"
"AID175","DID146"
"AID452","DID146"
"AID2789","DID146"
"AID2856","DID146"
"AID942","DID146"
"AID1771","DID146"
"AID486","DID361"
"AID1016","DID361"
"AID1723","DID361"
"AID344","DID361"
"AID943","DID361"
"AID175","DID361"
"AID452","DID361"
"AID2789","DID361"
"AID2856","DID361"
"AID942","DID361"
"AID1771","DID361"
"AID1142","DID165"
"AID1196","DID165"
"AID1780","DID165"
"AID1142","DID716"
"AID1196","DID716"
"AID1780","DID716"
"AID793","DID247"
"AID2336","DID247"
"AID2820","DID247"
"AID2570","DID247"
"AID76","DID247"
"AID661","DID247"
"AID2531","DID247"
"AID2731","DID247"
"AID2896","DID247"
"AID130","DID894"
"AID2199","DID894"
"AID2392","DID894"
"AID1800","DID894"
"AID2585","DID894"
"AID130","DID931"
"AID2199","DID931"
"AID2392","DID931"
"AID1800","DID931"
"AID2585","DID931"
"AID2131","DID1019"
"AID817","DID1019"
"AID138","DID1019"
"AID894","DID1019"
"AID1266","DID1019"
"AID22","DID1019"
"AID128","DID1019"
"AID582","DID1019"
"AID1272","DID1019"
"AID1471","DID1019"
"AID1615","DID1019"
"AID1694","DID1019"
"AID595","DID1063"
"AID2870","DID1063"
"AID2896","DID1063"
"AID1221","DID1063"
"AID2542","DID1063"
"AID295","DID1063"
"AID880","DID1063"
"AID1210","DID1063"
"AID595","DID260"
"AID2870","DID260"
"AID2896","DID260"
"AID1221","DID260"
"AID2542","DID260"
"AID295","DID260"
"AID880","DID260"
"AID1210","DID260"
"AID682","DID502"
"AID124","DID502"
"AID8","DID502"
"AID303","DID502"
"AID2900","DID502"
"AID50","DID502"
"AID243","DID502"
"AID842","DID502"
"AID1116","DID502"
"AID1561","DID502"
"AID2531","DID502"
"AID682","DID82"
"AID124","DID82"
"AID8","DID82"
"AID303","DID82"
"AID2900","DID82"
"AID50","DID82"
"AID243","DID82"
"AID842","DID82"
"AID1116","DID82"
"AID1561","DID82"
"AID2531","DID82"
"AID682","DID857"
"AID124","DID857"
"AID8","DID857"
"AID303","DID857"
"AID2900","DID857"
"AID50","DID857"
"AID243","DID857"
"AID842","DID857"
"AID1116","DID857"
"AID1561","DID857"
"AID2531","DID857"
"AID1548","DID1254"
"AID2202","DID1254"
"AID1548","DID1340"
"AID2202","DID1340"
"AID454","DID1002"
"AID1619","DID1002"
"AID2376","DID1002"
"AID1380","DID1002"
"AID454","DID327"
"AID1619","DID327"
"AID2376","DID327"
"AID1380","DID327"
"AID454","DID783"
"AID1619","DID783"
"AID2376","DID783"
"AID1380","DID783"
"AID1306","DID47"
"AID1720","DID47"
"AID831","DID47"
"AID2606","DID47"
"AID1306","DID504"
"AID1720","DID504"
"AID831","DID504"
"AID2606","DID504"
"AID1306","DID577"
"AID1720","DID577"
"AID831","DID577"
"AID2606","DID577"
"AID512","DID1258"
"AID1150","DID1258"
"AID1231","DID1258"
"AID207","DID1258"
"AID726","DID1258"
"AID2244","DID1258"
"AID512","DID897"
"AID1150","DID897"
"AID1231","DID897"
"AID207","DID897"
"AID726","DID897"
"AID2244","DID897"
"AID512","DID911"
"AID1150","DID911"
"AID1231","DID911"
"AID207","DID911"
"AID726","DID911"
"AID2244","DID911"
"AID697","DID1005"
"AID1482","DID1005"
"AID2911","DID1005"
"AID846","DID1005"
"AID2871","DID1005"
"AID376","DID1005"
"AID1051","DID1005"
"AID2101","DID1005"
"AID2654","DID1005"
"AID636","DID1005"
"AID1344","DID1005"
"AID1873","DID1005"
"AID2336","DID1005"
"AID697","DID1459"
"AID1482","DID1459"
"AID2911","DID1459"
"AID846","DID1459"
"AID2871","DID1459"
"AID376","DID1459"
"AID1051","DID1459"
"AID2101","DID1459"
"AID2654","DID1459"
"AID636","DID1459"
"AID1344","DID1459"
"AID1873","DID1459"
"AID2336","DID1459"
"AID2593","DID1399"
"AID773","DID1399"
"AID1337","DID1399"
"AID2876","DID1399"
"AID836","DID1399"
"AID1376","DID1399"
"AID1470","DID1399"
"AID326","DID1321"
"AID2473","DID1321"
"AID2878","DID1321"
"AID2256","DID1321"
"AID1084","DID1321"
"AID326","DID741"
"AID2473","DID741"
"AID2878","DID741"
"AID2256","DID741"
"AID1084","DID741"
"AID326","DID928"
"AID2473","DID928"
"AID2878","DID928"
"AID2256","DID928"
"AID1084","DID928"
"AID576","DID1039"
"AID232","DID1039"
"AID1048","DID1039"
"AID806","DID1039"
"AID1440","DID1039"
"AID2570","DID1039"
"AID576","DID1144"
"AID232","DID1144"
"AID1048","DID1144"
"AID806","DID1144"
"AID1440","DID1144"
"AID2570","DID1144"
"AID576","DID1349"
"AID232","DID1349"
"AID1048","DID1349"
"AID806","DID1349"
"AID1440","DID1349"
"AID2570","DID1349"
"AID74","DID1089"
"AID675","DID1089"
"AID700","DID1089"
"AID505","DID1089"
"AID1548","DID1089"
"AID2252","DID1089"
"AID332","DID1089"
"AID1961","DID1089"
"AID2165","DID1089"
"AID74","DID1466"
"AID675","DID1466"
"AID700","DID1466"
"AID505","DID1466"
"AID1548","DID1466"
"AID2252","DID1466"
"AID332","DID1466"
"AID1961","DID1466"
"AID2165","DID1466"
"AID74","DID404"
"AID675","DID404"
"AID700","DID404"
"AID505","DID404"
"AID1548","DID404"
"AID2252","DID404"
"AID332","DID404"
"AID1961","DID404"
"AID2165","DID404"
"AID2795","DID1081"
"AID389","DID1081"
"AID616","DID1081"
"AID2795","DID1454"
"AID389","DID1454"
"AID616","DID1454"
"AID1858","DID643"
"AID2083","DID643"
"AID2171","DID643"
"AID2367","DID643"
"AID2843","DID643"
"AID657","DID643"
"AID437","DID643"
"AID1817","DID643"
"AID2769","DID643"
"AID1246","DID118"
"AID1673","DID118"
"AID1702","DID118"
"AID1719","DID118"
"AID2996","DID118"
"AID1980","DID118"
"AID1246","DID9"
"AID1673","DID9"
"AID1702","DID9"
"AID1719","DID9"
"AID2996","DID9"
"AID1980","DID9"
"AID1257","DID1035"
"AID458","DID1035"
"AID2827","DID1035"
"AID2109","DID1035"
"AID94","DID1035"
"AID331","DID1035"
"AID424","DID1035"
"AID888","DID1035"
"AID1575","DID1035"
"AID2006","DID1035"
"AID2782","DID1035"
"AID229","DID1321"
"AID2293","DID1321"
"AID2432","DID1321"
"AID1667","DID1321"
"AID1300","DID1321"
"AID2441","DID1321"
"AID2505","DID1321"
"AID984","DID375"
"AID648","DID375"
"AID1481","DID375"
"AID2320","DID375"
"AID208","DID375"
"AID734","DID375"
"AID760","DID375"
"AID1034","DID375"
"AID318","DID375"
"AID984","DID917"
"AID648","DID917"
"AID1481","DID917"
"AID2320","DID917"
"AID208","DID917"
"AID734","DID917"
"AID760","DID917"
"AID1034","DID917"
"AID318","DID917"
"AID1618","DID184"
"AID2603","DID184"
"AID2699","DID184"
"AID1351","DID184"
"AID1699","DID184"
"AID1717","DID184"
"AID1618","DID865"
"AID2603","DID865"
"AID2699","DID865"
"AID1351","DID865"
"AID1699","DID865"
"AID1717","DID865"
"AID2712","DID1176"
"AID1078","DID1176"
"AID2548","DID1176"
"AID1182","DID1176"
"AID1933","DID1176"
"AID2380","DID1176"
"AID142","DID1176"
"AID665","DID1176"
"AID725","DID1176"
"AID2891","DID1176"
"AID2712","DID554"
"AID1078","DID554"
"AID2548","DID554"
"AID1182","DID554"
"AID1933","DID554"
"AID2380","DID554"
"AID142","DID554"
"AID665","DID554"
"AID725","DID554"
"AID2891","DID554"
"AID2712","DID770"
"AID1078","DID770"
"AID2548","DID770"
"AID1182","DID770"
"AID1933","DID770"
"AID2380","DID770"
"AID142","DID770"
"AID665","DID770"
"AID725","DID770"
"AID2891","DID770"
"AID1550","DID1471"
"AID1822","DID1471"
"AID1927","DID1471"
"AID2590","DID1471"
"AID2883","DID1471"
"AID1803","DID1471"
"AID2892","DID1471"
"AID392","DID1471"
"AID699","DID1471"
"AID1388","DID1471"
"AID2408","DID1471"
"AID310","DID1471"
"AID1187","DID1471"
"AID1388","DID1471"
"AID1616","DID1471"
"AID2409","DID1471"
"AID2777","DID1471"
"AID1550","DID359"
"AID1822","DID359"
"AID1927","DID359"
"AID2590","DID359"
"AID2883","DID359"
"AID1803","DID359"
"AID2892","DID359"
"AID392","DID359"
"AID699","DID359"
"AID1388","DID359"
"AID2408","DID359"
"AID310","DID359"
"AID1187","DID359"
"AID1388","DID359"
"AID1616","DID359"
"AID2409","DID359"
"AID2777","DID359"
"AID576","DID1012"
"AID687","DID1012"
"AID1315","DID1012"
"AID99","DID265"
"AID405","DID265"
"AID829","DID265"
"AID9","DID265"
"AID1099","DID265"
"AID1178","DID265"
"AID1739","DID265"
"AID97","DID265"
"AID1899","DID265"
"AID2811","DID265"
"AID2463","DID265"
"AID2819","DID265"
"AID880","DID594"
"AID2076","DID594"
"AID312","DID594"
"AID614","DID594"
"AID2902","DID594"
"AID922","DID594"
"AID1219","DID594"
"AID1344","DID594"
"AID428","DID594"
"AID1006","DID594"
"AID1859","DID594"
"AID880","DID72"
"AID2076","DID72"
"AID312","DID72"
"AID614","DID72"
"AID2902","DID72"
"AID922","DID72"
"AID1219","DID72"
"AID1344","DID72"
"AID428","DID72"
"AID1006","DID72"
"AID1859","DID72"
"AID2064","DID225"
"AID2491","DID225"
"AID1073","DID225"
"AID1568","DID225"
"AID2984","DID225"
"AID50","DID225"
"AID737","DID225"
"AID11","DID225"
"AID1371","DID225"
"AID1764","DID225"
"AID2846","DID225"
"AID1237","DID630"
"AID1545","DID630"
"AID1785","DID630"
"AID634","DID630"
"AID2169","DID630"
"AID40","DID1147"
"AID1449","DID1147"
"AID1488","DID1147"
"AID88","DID1147"
"AID1706","DID1147"
"AID1159","DID1147"
"AID1909","DID1147"
"AID1913","DID1147"
"AID2890","DID1147"
"AID1636","DID1301"
"AID2784","DID1301"
"AID1817","DID1301"
"AID2439","DID1301"
"AID2910","DID1301"
"AID1761","DID1301"
"AID486","DID1301"
"AID2867","DID1301"
"AID1636","DID934"
"AID2784","DID934"
"AID1817","DID934"
"AID2439","DID934"
"AID2910","DID934"
"AID1761","DID934"
"AID486","DID934"
"AID2867","DID934"
"AID580","DID13"
"AID1727","DID13"
"AID1282","DID13"
"AID2478","DID13"
"AID2508","DID13"
"AID2515","DID13"
"AID958","DID13"
"AID580","DID947"
"AID1727","DID947"
"AID1282","DID947"
"AID2478","DID947"
"AID2508","DID947"
"AID2515","DID947"
"AID958","DID947"
"AID1764","DID1432"
"AID2218","DID1432"
"AID2858","DID1432"
"AID772","DID1432"
"AID1512","DID1432"
"AID692","DID1432"
"AID2561","DID1432"
"AID768","DID1036"
"AID1479","DID1036"
"AID2541","DID1036"
"AID92","DID1036"
"AID1226","DID1036"
"AID1807","DID1036"
"AID2771","DID1036"
"AID2657","DID1036"
"AID2842","DID1036"
"AID179","DID1036"
"AID270","DID1036"
"AID1181","DID1036"
"AID2233","DID1036"
"AID2781","DID1036"
"AID95","DID1036"
"AID472","DID1036"
"AID1676","DID1036"
"AID2652","DID1036"
"AID411","DID1036"
"AID2215","DID1036"
"AID768","DID1296"
"AID1479","DID1296"
"AID2541","DID1296"
"AID92","DID1296"
"AID1226","DID1296"
"AID1807","DID1296"
"AID2771","DID1296"
"AID2657","DID1296"
"AID2842","DID1296"
"AID179","DID1296"
"AID270","DID1296"
"AID1181","DID1296"
"AID2233","DID1296"
"AID2781","DID1296"
"AID95","DID1296"
"AID472","DID1296"
"AID1676","DID1296"
"AID2652","DID1296"
"AID411","DID1296"
"AID2215","DID1296"
"AID768","DID3"
"AID1479","DID3"
"AID2541","DID3"
"AID92","DID3"
"AID1226","DID3"
"AID1807","DID3"
"AID2771","DID3"
"AID2657","DID3"
"AID2842","DID3"
"AID179","DID3"
"AID270","DID3"
"AID1181","DID3"
"AID2233","DID3"
"AID2781","DID3"
"AID95","DID3"
"AID472","DID3"
"AID1676","DID3"
"AID2652","DID3"
"AID411","DID3"
"AID2215","DID3"
"AID1453","DID287"
"AID973","DID287"
"AID1726","DID287"
"AID535","DID287"
"AID2274","DID287"
"AID299","DID287"
"AID1456","DID117"
"AID2231","DID117"
"AID2637","DID117"
"AID480","DID117"
"AID1016","DID117"
"AID2140","DID117"
"AID1456","DID1183"
"AID2231","DID1183"
"AID2637","DID1183"
"AID480","DID1183"
"AID1016","DID1183"
"AID2140","DID1183"
"AID1456","DID579"
"AID2231","DID579"
"AID2637","DID579"
"AID480","DID579"
"AID1016","DID579"
"AID2140","DID579"
"AID1629","DID1114"
"AID1963","DID1114"
"AID1137","DID1114"
"AID1302","DID1114"
"AID1670","DID1114"
"AID2198","DID1114"
"AID219","DID1114"
"AID1589","DID1114"
"AID2191","DID1114"
"AID2918","DID1114"
"AID1629","DID731"
"AID1963","DID731"
"AID1137","DID731"
"AID1302","DID731"
"AID1670","DID731"
"AID2198","DID731"
"AID219","DID731"
"AID1589","DID731"
"AID2191","DID731"
"AID2918","DID731"
"AID749","DID347"
"AID625","DID347"
"AID2056","DID347"
"AID2522","DID347"
"AID95","DID347"
"AID749","DID511"
"AID625","DID511"
"AID2056","DID511"
"AID2522","DID511"
"AID95","DID511"
"AID749","DID740"
"AID625","DID740"
"AID2056","DID740"
"AID2522","DID740"
"AID95","DID740"
"AID2493","DID344"
"AID743","DID344"
"AID1537","DID344"
"AID1943","DID344"
"AID2301","DID344"
"AID2454","DID344"
"AID2","DID344"
"AID1224","DID344"
"AID675","DID344"
"AID1828","DID344"
"AID2493","DID466"
"AID743","DID466"
"AID1537","DID466"
"AID1943","DID466"
"AID2301","DID466"
"AID2454","DID466"
"AID2","DID466"
"AID1224","DID466"
"AID675","DID466"
"AID1828","DID466"
"AID2493","DID846"
"AID743","DID846"
"AID1537","DID846"
"AID1943","DID846"
"AID2301","DID846"
"AID2454","DID846"
"AID2","DID846"
"AID1224","DID846"
"AID675","DID846"
"AID1828","DID846"
"AID2141","DID1151"
"AID2619","DID1151"
"AID118","DID1151"
"AID693","DID1151"
"AID2093","DID1151"
"AID352","DID300"
"AID1685","DID300"
"AID1798","DID300"
"AID2060","DID300"
"AID1994","DID300"
"AID2085","DID300"
"AID352","DID37"
"AID1685","DID37"
"AID1798","DID37"
"AID2060","DID37"
"AID1994","DID37"
"AID2085","DID37"
"AID827","DID991"
"AID924","DID991"
"AID1080","DID991"
"AID2731","DID991"
"AID916","DID991"
"AID2420","DID991"
"AID2424","DID991"
"AID609","DID1227"
"AID778","DID1227"
"AID862","DID1227"
"AID389","DID1227"
"AID1664","DID1227"
"AID1946","DID1227"
"AID855","DID1227"
"AID2701","DID1227"
"AID2894","DID1227"
"AID376","DID1227"
"AID520","DID1227"
"AID2460","DID1227"
"AID609","DID850"
"AID778","DID850"
"AID862","DID850"
"AID389","DID850"
"AID1664","DID850"
"AID1946","DID850"
"AID855","DID850"
"AID2701","DID850"
"AID2894","DID850"
"AID376","DID850"
"AID520","DID850"
"AID2460","DID850"
"AID609","DID963"
"AID778","DID963"
"AID862","DID963"
"AID389","DID963"
"AID1664","DID963"
"AID1946","DID963"
"AID855","DID963"
"AID2701","DID963"
"AID2894","DID963"
"AID376","DID963"
"AID520","DID963"
"AID2460","DID963"
"AID25","DID268"
"AID968","DID268"
"AID1683","DID268"
"AID1887","DID268"
"AID2921","DID268"
"AID2795","DID268"
"AID238","DID268"
"AID2145","DID268"
"AID937","DID268"
"AID1624","DID268"
"AID1932","DID268"
"AID2899","DID268"
"AID25","DID851"
"AID968","DID851"
"AID1683","DID851"
"AID1887","DID851"
"AID2921","DID851"
"AID2795","DID851"
"AID238","DID851"
"AID2145","DID851"
"AID937","DID851"
"AID1624","DID851"
"AID1932","DID851"
"AID2899","DID851"
"AID497","DID324"
"AID2912","DID324"
"AID707","DID324"
"AID1360","DID324"
"AID1465","DID324"
"AID1816","DID324"
"AID1034","DID324"
"AID1618","DID324"
"AID2968","DID324"
"AID497","DID954"
"AID2912","DID954"
"AID707","DID954"
"AID1360","DID954"
"AID1465","DID954"
"AID1816","DID954"
"AID1034","DID954"
"AID1618","DID954"
"AID2968","DID954"
"AID1575","DID1141"
"AID2428","DID1141"
"AID457","DID1141"
"AID1262","DID1141"
"AID1355","DID1141"
"AID1575","DID1429"
"AID2428","DID1429"
"AID457","DID1429"
"AID1262","DID1429"
"AID1355","DID1429"
"AID1575","DID189"
"AID2428","DID189"
"AID457","DID189"
"AID1262","DID189"
"AID1355","DID189"
"AID928","DID104"
"AID1063","DID104"
"AID1402","DID104"
"AID2363","DID104"
"AID2846","DID104"
"AID1532","DID104"
"AID1714","DID104"
"AID928","DID234"
"AID1063","DID234"
"AID1402","DID234"
"AID2363","DID234"
"AID2846","DID234"
"AID1532","DID234"
"AID1714","DID234"
"AID928","DID981"
"AID1063","DID981"
"AID1402","DID981"
"AID2363","DID981"
"AID2846","DID981"
"AID1532","DID981"
"AID1714","DID981"
"AID1073","DID1451"
"AID1568","DID1451"
"AID454","DID1451"
"AID1619","DID1451"
"AID2376","DID1451"
"AID2665","DID1451"
"AID1769","DID1451"
"AID2259","DID1451"
"AID2270","DID1451"
"AID534","DID1451"
"AID1343","DID1451"
"AID2885","DID1451"
"AID902","DID1451"
"AID251","DID1016"
"AID1255","DID1016"
"AID716","DID1016"
"AID1198","DID1016"
"AID577","DID1016"
"AID1249","DID1016"
"AID1560","DID1016"
"AID1825","DID1016"
"AID2206","DID1016"
"AID1427","DID1385"
"AID2061","DID1385"
"AID385","DID1385"
"AID1172","DID1385"
"AID1423","DID1385"
"AID2094","DID1385"
"AID2331","DID1385"
"AID1914","DID1385"
"AID2180","DID1385"
"AID1427","DID565"
"AID2061","DID565"
"AID385","DID565"
"AID1172","DID565"
"AID1423","DID565"
"AID2094","DID565"
"AID2331","DID565"
"AID1914","DID565"
"AID2180","DID565"
"AID1427","DID920"
"AID2061","DID920"
"AID385","DID920"
"AID1172","DID920"
"AID1423","DID920"
