"AID","DID"
"AID2462","DID1397"
"AID2462","DID1652"
"AID2462","DID269"
"AID2462","DID711"
"AID2568","DID1397"
"AID2568","DID1652"
"AID2568","DID269"
"AID2568","DID711"
"AID3098","DID1397"
"AID3098","DID1652"
"AID3098","DID269"
"AID3098","DID711"
"AID5254","DID1397"
"AID5254","DID1652"
"AID5254","DID269"
"AID5254","DID711"
"AID3411","DID1463"
"AID3411","DID1480"
"AID3411","DID909"
"AID3411","DID966"
"AID1835","DID1463"
"AID1835","DID1480"
"AID1835","DID909"
"AID1835","DID966"
"AID2575","DID1463"
"AID2575","DID1480"
"AID2575","DID909"
"AID2575","DID966"
"AID1339","DID1463"
"AID1339","DID1480"
"AID1339","DID909"
"AID1339","DID966"
"AID4166","DID1463"
"AID4166","DID1480"
"AID4166","DID909"
"AID4166","DID966"
"AID4800","DID1463"
"AID4800","DID1480"
"AID4800","DID909"
"AID4800","DID966"
"AID857","DID1463"
"AID857","DID1480"
"AID857","DID909"
"AID857","DID966"
"AID1831","DID1463"
"AID1831","DID1480"
"AID1831","DID909"
"AID1831","DID966"
"AID5283","DID1463"
"AID5283","DID1480"
"AID5283","DID909"
"AID5283","DID966"
"AID4945","DID2091"
"AID4945","DID2384"
"AID4945","DID675"
"AID4945","DID819"
"AID2670","DID2091"
"AID2670","DID2384"
"AID2670","DID675"
"AID2670","DID819"
"AID2866","DID2091"
"AID2866","DID2384"
"AID2866","DID675"
"AID2866","DID819"
"AID4505","DID2091"
"AID4505","DID2384"
"AID4505","DID675"
"AID4505","DID819"
"AID26","DID1454"
"AID26","DID2593"
"AID26","DID816"
"AID26","DID998"
"AID666","DID1454"
"AID666","DID2593"
"AID666","DID816"
"AID666","DID998"
"AID994","DID1454"
"AID994","DID2593"
"AID994","DID816"
"AID994","DID998"
"AID2518","DID1454"
"AID2518","DID2593"
"AID2518","DID816"
"AID2518","DID998"
"AID4613","DID1454"
"AID4613","DID2593"
"AID4613","DID816"
"AID4613","DID998"
"AID169","DID1454"
"AID169","DID2593"
"AID169","DID816"
"AID169","DID998"
"AID2665","DID1454"
"AID2665","DID2593"
"AID2665","DID816"
"AID2665","DID998"
"AID2364","DID1454"
"AID2364","DID2593"
"AID2364","DID816"
"AID2364","DID998"
"AID4854","DID1454"
"AID4854","DID2593"
"AID4854","DID816"
"AID4854","DID998"
"AID1120","DID1454"
"AID1120","DID2593"
"AID1120","DID816"
"AID1120","DID998"
"AID4045","DID1454"
"AID4045","DID2593"
"AID4045","DID816"
"AID4045","DID998"
"AID161","DID1487"
"AID161","DID1989"
"AID161","DID2515"
"AID161","DID2822"
"AID1559","DID1487"
"AID1559","DID1989"
"AID1559","DID2515"
"AID1559","DID2822"
"AID325","DID1487"
"AID325","DID1989"
"AID325","DID2515"
"AID325","DID2822"
"AID1384","DID1487"
"AID1384","DID1989"
"AID1384","DID2515"
"AID1384","DID2822"
"AID999","DID1487"
"AID999","DID1989"
"AID999","DID2515"
"AID999","DID2822"
"AID1097","DID1487"
"AID1097","DID1989"
"AID1097","DID2515"
"AID1097","DID2822"
"AID1267","DID1487"
"AID1267","DID1989"
"AID1267","DID2515"
"AID1267","DID2822"
"AID2983","DID1487"
"AID2983","DID1989"
"AID2983","DID2515"
"AID2983","DID2822"
"AID5700","DID1487"
"AID5700","DID1989"
"AID5700","DID2515"
"AID5700","DID2822"
"AID1645","DID1487"
"AID1645","DID1989"
"AID1645","DID2515"
"AID1645","DID2822"
"AID5044","DID1487"
"AID5044","DID1989"
"AID5044","DID2515"
"AID5044","DID2822"
"AID5592","DID1487"
"AID5592","DID1989"
"AID5592","DID2515"
"AID5592","DID2822"
"AID735","DID1182"
"AID735","DID1422"
"AID735","DID185"
"AID735","DID1900"
"AID2807","DID1182"
"AID2807","DID1422"
"AID2807","DID185"
"AID2807","DID1900"
"AID5566","DID1182"
"AID5566","DID1422"
"AID5566","DID185"
"AID5566","DID1900"
"AID649","DID1182"
"AID649","DID1422"
"AID649","DID185"
"AID649","DID1900"
"AID662","DID1182"
"AID662","DID1422"
"AID662","DID185"
"AID662","DID1900"
"AID3105","DID1182"
"AID3105","DID1422"
"AID3105","DID185"
"AID3105","DID1900"
"AID5143","DID1182"
"AID5143","DID1422"
"AID5143","DID185"
"AID5143","DID1900"
"AID5418","DID1182"
"AID5418","DID1422"
"AID5418","DID185"
"AID5418","DID1900"
"AID2842","DID1015"
"AID2842","DID2133"
"AID2842","DID2304"
"AID2842","DID663"
"AID4256","DID1015"
"AID4256","DID2133"
"AID4256","DID2304"
"AID4256","DID663"
"AID3829","DID1015"
"AID3829","DID2133"
"AID3829","DID2304"
"AID3829","DID663"
"AID1007","DID1015"
"AID1007","DID2133"
"AID1007","DID2304"
"AID1007","DID663"
"AID5259","DID1015"
"AID5259","DID2133"
"AID5259","DID2304"
"AID5259","DID663"
"AID3522","DID1450"
"AID3522","DID1926"
"AID3522","DID2662"
"AID3522","DID38"
"AID1273","DID1450"
"AID1273","DID1926"
"AID1273","DID2662"
"AID1273","DID38"
"AID3903","DID1450"
"AID3903","DID1926"
"AID3903","DID2662"
"AID3903","DID38"
"AID5185","DID1450"
"AID5185","DID1926"
"AID5185","DID2662"
"AID5185","DID38"
"AID5516","DID1450"
"AID5516","DID1926"
"AID5516","DID2662"
"AID5516","DID38"
"AID5544","DID1450"
"AID5544","DID1926"
"AID5544","DID2662"
"AID5544","DID38"
"AID1064","DID1450"
"AID1064","DID1926"
"AID1064","DID2662"
"AID1064","DID38"
"AID3029","DID1450"
"AID3029","DID1926"
"AID3029","DID2662"
"AID3029","DID38"
"AID883","DID1450"
"AID883","DID1926"
"AID883","DID2662"
"AID883","DID38"
"AID2127","DID1450"
"AID2127","DID1926"
"AID2127","DID2662"
"AID2127","DID38"
"AID3567","DID1450"
"AID3567","DID1926"
"AID3567","DID2662"
"AID3567","DID38"
"AID3897","DID1450"
"AID3897","DID1926"
"AID3897","DID2662"
"AID3897","DID38"
"AID5105","DID1450"
"AID5105","DID1926"
"AID5105","DID2662"
"AID5105","DID38"
"AID2288","DID1238"
"AID2288","DID1291"
"AID2288","DID2741"
"AID2288","DID2980"
"AID4987","DID1238"
"AID4987","DID1291"
"AID4987","DID2741"
"AID4987","DID2980"
"AID5913","DID1238"
"AID5913","DID1291"
"AID5913","DID2741"
"AID5913","DID2980"
"AID2040","DID1238"
"AID2040","DID1291"
"AID2040","DID2741"
"AID2040","DID2980"
"AID2922","DID1238"
"AID2922","DID1291"
"AID2922","DID2741"
"AID2922","DID2980"
"AID3038","DID1238"
"AID3038","DID1291"
"AID3038","DID2741"
"AID3038","DID2980"
"AID3730","DID1238"
"AID3730","DID1291"
"AID3730","DID2741"
"AID3730","DID2980"
"AID3760","DID1238"
"AID3760","DID1291"
"AID3760","DID2741"
"AID3760","DID2980"
"AID769","DID1238"
"AID769","DID1291"
"AID769","DID2741"
"AID769","DID2980"
"AID2944","DID1238"
"AID2944","DID1291"
"AID2944","DID2741"
"AID2944","DID2980"
"AID5639","DID1238"
"AID5639","DID1291"
"AID5639","DID2741"
"AID5639","DID2980"
"AID2772","DID1477"
"AID2772","DID2423"
"AID2772","DID247"
"AID2772","DID510"
"AID4076","DID1477"
"AID4076","DID2423"
"AID4076","DID247"
"AID4076","DID510"
"AID4079","DID1477"
"AID4079","DID2423"
"AID4079","DID247"
"AID4079","DID510"
"AID1007","DID1477"
"AID1007","DID2423"
"AID1007","DID247"
"AID1007","DID510"
"AID1345","DID1477"
"AID1345","DID2423"
"AID1345","DID247"
"AID1345","DID510"
"AID3065","DID1477"
"AID3065","DID2423"
"AID3065","DID247"
"AID3065","DID510"
"AID3872","DID1477"
"AID3872","DID2423"
"AID3872","DID247"
"AID3872","DID510"
"AID4290","DID1477"
"AID4290","DID2423"
"AID4290","DID247"
"AID4290","DID510"
"AID810","DID2202"
"AID810","DID2869"
"AID810","DID525"
"AID810","DID967"
"AID961","DID2202"
"AID961","DID2869"
"AID961","DID525"
"AID961","DID967"
"AID1811","DID2202"
"AID1811","DID2869"
"AID1811","DID525"
"AID1811","DID967"
"AID3412","DID2202"
"AID3412","DID2869"
"AID3412","DID525"
"AID3412","DID967"
"AID3759","DID2202"
"AID3759","DID2869"
"AID3759","DID525"
"AID3759","DID967"
"AID5395","DID2202"
"AID5395","DID2869"
"AID5395","DID525"
"AID5395","DID967"
"AID5539","DID2202"
"AID5539","DID2869"
"AID5539","DID525"
"AID5539","DID967"
"AID1612","DID2202"
"AID1612","DID2869"
"AID1612","DID525"
"AID1612","DID967"
"AID5433","DID2202"
"AID5433","DID2869"
"AID5433","DID525"
"AID5433","DID967"
"AID5537","DID2202"
"AID5537","DID2869"
"AID5537","DID525"
"AID5537","DID967"
"AID411","DID1211"
"AID411","DID2050"
"AID411","DID575"
"AID411","DID921"
"AID1514","DID1211"
"AID1514","DID2050"
"AID1514","DID575"
"AID1514","DID921"
"AID5124","DID1211"
"AID5124","DID2050"
"AID5124","DID575"
"AID5124","DID921"
"AID1115","DID1211"
"AID1115","DID2050"
"AID1115","DID575"
"AID1115","DID921"
"AID1515","DID1211"
"AID1515","DID2050"
"AID1515","DID575"
"AID1515","DID921"
"AID5898","DID1211"
"AID5898","DID2050"
"AID5898","DID575"
"AID5898","DID921"
"AID3225","DID1313"
"AID3225","DID1825"
"AID3225","DID2655"
"AID3225","DID293"
"AID5979","DID1313"
"AID5979","DID1825"
"AID5979","DID2655"
"AID5979","DID293"
"AID3883","DID1313"
"AID3883","DID1825"
"AID3883","DID2655"
"AID3883","DID293"
"AID4683","DID1313"
"AID4683","DID1825"
"AID4683","DID2655"
"AID4683","DID293"
"AID5512","DID1313"
"AID5512","DID1825"
"AID5512","DID2655"
"AID5512","DID293"
"AID1525","DID1313"
"AID1525","DID1825"
"AID1525","DID2655"
"AID1525","DID293"
"AID5402","DID1313"
"AID5402","DID1825"
"AID5402","DID2655"
"AID5402","DID293"
"AID5694","DID1313"
"AID5694","DID1825"
"AID5694","DID2655"
"AID5694","DID293"
"AID2","DID16"
"AID2","DID2032"
"AID2","DID2181"
"AID2","DID525"
"AID4406","DID16"
"AID4406","DID2032"
"AID4406","DID2181"
"AID4406","DID525"
"AID5392","DID16"
"AID5392","DID2032"
"AID5392","DID2181"
"AID5392","DID525"
"AID1427","DID16"
"AID1427","DID2032"
"AID1427","DID2181"
"AID1427","DID525"
"AID3217","DID16"
"AID3217","DID2032"
"AID3217","DID2181"
"AID3217","DID525"
"AID4482","DID16"
"AID4482","DID2032"
"AID4482","DID2181"
"AID4482","DID525"
"AID702","DID16"
"AID702","DID2032"
"AID702","DID2181"
"AID702","DID525"
"AID156","DID1753"
"AID156","DID2803"
"AID156","DID735"
"AID156","DID991"
"AID3306","DID1753"
"AID3306","DID2803"
"AID3306","DID735"
"AID3306","DID991"
"AID4130","DID1753"
"AID4130","DID2803"
"AID4130","DID735"
"AID4130","DID991"
"AID5124","DID1753"
"AID5124","DID2803"
"AID5124","DID735"
"AID5124","DID991"
"AID2748","DID1753"
"AID2748","DID2803"
"AID2748","DID735"
"AID2748","DID991"
"AID1434","DID1753"
"AID1434","DID2803"
"AID1434","DID735"
"AID1434","DID991"
"AID1589","DID1753"
"AID1589","DID2803"
"AID1589","DID735"
"AID1589","DID991"
"AID1911","DID1375"
"AID1911","DID1796"
"AID1911","DID1891"
"AID1911","DID802"
"AID2899","DID1375"
"AID2899","DID1796"
"AID2899","DID1891"
"AID2899","DID802"
"AID3513","DID1375"
"AID3513","DID1796"
"AID3513","DID1891"
"AID3513","DID802"
"AID3895","DID1375"
"AID3895","DID1796"
"AID3895","DID1891"
"AID3895","DID802"
"AID3931","DID1375"
"AID3931","DID1796"
"AID3931","DID1891"
"AID3931","DID802"
"AID4857","DID1375"
"AID4857","DID1796"
"AID4857","DID1891"
"AID4857","DID802"
"AID3121","DID1375"
"AID3121","DID1796"
"AID3121","DID1891"
"AID3121","DID802"
"AID5464","DID1375"
"AID5464","DID1796"
"AID5464","DID1891"
"AID5464","DID802"
"AID3229","DID1862"
"AID3229","DID2412"
"AID3229","DID776"
"AID3229","DID985"
"AID3879","DID1862"
"AID3879","DID2412"
"AID3879","DID776"
"AID3879","DID985"
"AID574","DID1862"
"AID574","DID2412"
"AID574","DID776"
"AID574","DID985"
"AID382","DID1862"
"AID382","DID2412"
"AID382","DID776"
"AID382","DID985"
"AID553","DID1862"
"AID553","DID2412"
"AID553","DID776"
"AID553","DID985"
"AID5942","DID1862"
"AID5942","DID2412"
"AID5942","DID776"
"AID5942","DID985"
"AID3672","DID1781"
"AID3672","DID2604"
"AID3672","DID2717"
"AID3672","DID825"
"AID3921","DID1781"
"AID3921","DID2604"
"AID3921","DID2717"
"AID3921","DID825"
"AID5228","DID1781"
"AID5228","DID2604"
"AID5228","DID2717"
"AID5228","DID825"
"AID5445","DID1781"
"AID5445","DID2604"
"AID5445","DID2717"
"AID5445","DID825"
"AID2767","DID1781"
"AID2767","DID2604"
"AID2767","DID2717"
"AID2767","DID825"
"AID5857","DID1781"
"AID5857","DID2604"
"AID5857","DID2717"
"AID5857","DID825"
"AID4961","DID1781"
"AID4961","DID2604"
"AID4961","DID2717"
"AID4961","DID825"
"AID5362","DID110"
"AID5362","DID1467"
"AID5362","DID1957"
"AID5362","DID289"
"AID1314","DID110"
"AID1314","DID1467"
"AID1314","DID1957"
"AID1314","DID289"
"AID2281","DID110"
"AID2281","DID1467"
"AID2281","DID1957"
"AID2281","DID289"
"AID328","DID110"
"AID328","DID1467"
"AID328","DID1957"
"AID328","DID289"
"AID5052","DID110"
"AID5052","DID1467"
"AID5052","DID1957"
"AID5052","DID289"
"AID5903","DID110"
"AID5903","DID1467"
"AID5903","DID1957"
"AID5903","DID289"
"AID970","DID110"
"AID970","DID1467"
"AID970","DID1957"
"AID970","DID289"
"AID823","DID1554"
"AID823","DID1670"
"AID823","DID489"
"AID823","DID596"
"AID2373","DID1554"
"AID2373","DID1670"
"AID2373","DID489"
"AID2373","DID596"
"AID2492","DID1554"
"AID2492","DID1670"
"AID2492","DID489"
"AID2492","DID596"
"AID4848","DID1554"
"AID4848","DID1670"
"AID4848","DID489"
"AID4848","DID596"
"AID5524","DID1554"
"AID5524","DID1670"
"AID5524","DID489"
"AID5524","DID596"
"AID816","DID1554"
"AID816","DID1670"
"AID816","DID489"
"AID816","DID596"
"AID1290","DID1554"
"AID1290","DID1670"
"AID1290","DID489"
"AID1290","DID596"
"AID2201","DID1554"
"AID2201","DID1670"
"AID2201","DID489"
"AID2201","DID596"
"AID2236","DID1554"
"AID2236","DID1670"
"AID2236","DID489"
"AID2236","DID596"
"AID2257","DID1554"
"AID2257","DID1670"
"AID2257","DID489"
"AID2257","DID596"
"AID2682","DID1554"
"AID2682","DID1670"
"AID2682","DID489"
"AID2682","DID596"
"AID1133","DID206"
"AID1133","DID2068"
"AID1133","DID2706"
"AID1133","DID710"
"AID398","DID206"
"AID398","DID2068"
"AID398","DID2706"
"AID398","DID710"
"AID1409","DID206"
"AID1409","DID2068"
"AID1409","DID2706"
"AID1409","DID710"
"AID3982","DID206"
"AID3982","DID2068"
"AID3982","DID2706"
"AID3982","DID710"
"AID5331","DID206"
"AID5331","DID2068"
"AID5331","DID2706"
"AID5331","DID710"
"AID163","DID1191"
"AID163","DID1641"
"AID163","DID2593"
"AID163","DID582"
"AID3143","DID1191"
"AID3143","DID1641"
"AID3143","DID2593"
"AID3143","DID582"
"AID3336","DID1191"
"AID3336","DID1641"
"AID3336","DID2593"
"AID3336","DID582"
"AID2793","DID1191"
"AID2793","DID1641"
"AID2793","DID2593"
"AID2793","DID582"
"AID2369","DID1191"
"AID2369","DID1641"
"AID2369","DID2593"
"AID2369","DID582"
"AID1888","DID1989"
"AID1888","DID2106"
"AID1888","DID2538"
"AID1888","DID2867"
"AID2676","DID1989"
"AID2676","DID2106"
"AID2676","DID2538"
"AID2676","DID2867"
"AID5199","DID1989"
"AID5199","DID2106"
"AID5199","DID2538"
"AID5199","DID2867"
"AID1010","DID1989"
"AID1010","DID2106"
"AID1010","DID2538"
"AID1010","DID2867"
"AID2723","DID1989"
"AID2723","DID2106"
"AID2723","DID2538"
"AID2723","DID2867"
"AID3702","DID1989"
"AID3702","DID2106"
"AID3702","DID2538"
"AID3702","DID2867"
"AID16","DID1989"
"AID16","DID2106"
"AID16","DID2538"
"AID16","DID2867"
"AID894","DID1989"
"AID894","DID2106"
"AID894","DID2538"
"AID894","DID2867"
"AID4104","DID1623"
"AID4104","DID2043"
"AID4104","DID2991"
"AID4104","DID2993"
"AID2882","DID1623"
"AID2882","DID2043"
"AID2882","DID2991"
"AID2882","DID2993"
"AID4912","DID1623"
"AID4912","DID2043"
"AID4912","DID2991"
"AID4912","DID2993"
"AID3473","DID1623"
"AID3473","DID2043"
"AID3473","DID2991"
"AID3473","DID2993"
"AID1931","DID1623"
"AID1931","DID2043"
"AID1931","DID2991"
"AID1931","DID2993"
"AID2446","DID1623"
"AID2446","DID2043"
"AID2446","DID2991"
"AID2446","DID2993"
"AID3410","DID1623"
"AID3410","DID2043"
"AID3410","DID2991"
"AID3410","DID2993"
"AID1680","DID1268"
"AID1680","DID2678"
"AID1680","DID2829"
"AID1680","DID2944"
"AID3735","DID1268"
"AID3735","DID2678"
"AID3735","DID2829"
"AID3735","DID2944"
"AID5153","DID1268"
"AID5153","DID2678"
"AID5153","DID2829"
"AID5153","DID2944"
"AID1760","DID1268"
"AID1760","DID2678"
"AID1760","DID2829"
"AID1760","DID2944"
"AID4416","DID1268"
"AID4416","DID2678"
"AID4416","DID2829"
"AID4416","DID2944"
"AID2662","DID1268"
"AID2662","DID2678"
"AID2662","DID2829"
"AID2662","DID2944"
"AID3863","DID1268"
"AID3863","DID2678"
"AID3863","DID2829"
"AID3863","DID2944"
"AID4947","DID1210"
"AID4947","DID170"
"AID4947","DID2568"
"AID4947","DID2797"
"AID5459","DID1210"
"AID5459","DID170"
"AID5459","DID2568"
"AID5459","DID2797"
"AID5059","DID1210"
"AID5059","DID170"
"AID5059","DID2568"
"AID5059","DID2797"
"AID314","DID1210"
"AID314","DID170"
"AID314","DID2568"
"AID314","DID2797"
"AID1899","DID1210"
"AID1899","DID170"
"AID1899","DID2568"
"AID1899","DID2797"
"AID2684","DID1210"
"AID2684","DID170"
"AID2684","DID2568"
"AID2684","DID2797"
"AID4504","DID1210"
"AID4504","DID170"
"AID4504","DID2568"
"AID4504","DID2797"
"AID5127","DID1058"
"AID5127","DID1462"
"AID5127","DID2419"
"AID5127","DID2436"
"AID5723","DID1058"
"AID5723","DID1462"
"AID5723","DID2419"
"AID5723","DID2436"
"AID5976","DID1058"
"AID5976","DID1462"
"AID5976","DID2419"
"AID5976","DID2436"
"AID3641","DID1058"
"AID3641","DID1462"
"AID3641","DID2419"
"AID3641","DID2436"
"AID483","DID1058"
"AID483","DID1462"
"AID483","DID2419"
"AID483","DID2436"
"AID1971","DID1058"
"AID1971","DID1462"
"AID1971","DID2419"
"AID1971","DID2436"
"AID3768","DID1058"
"AID3768","DID1462"
"AID3768","DID2419"
"AID3768","DID2436"
"AID5132","DID1058"
"AID5132","DID1462"
"AID5132","DID2419"
"AID5132","DID2436"
"AID5783","DID1058"
"AID5783","DID1462"
"AID5783","DID2419"
"AID5783","DID2436"
"AID5413","DID1663"
"AID5413","DID671"
"AID5413","DID681"
"AID5413","DID811"
"AID60","DID1663"
"AID60","DID671"
"AID60","DID681"
"AID60","DID811"
"AID657","DID1663"
"AID657","DID671"
"AID657","DID681"
"AID657","DID811"
"AID1651","DID1663"
"AID1651","DID671"
"AID1651","DID681"
"AID1651","DID811"
"AID2223","DID1663"
"AID2223","DID671"
"AID2223","DID681"
"AID2223","DID811"
"AID1956","DID1663"
"AID1956","DID671"
"AID1956","DID681"
"AID1956","DID811"
"AID4932","DID1663"
"AID4932","DID671"
"AID4932","DID681"
"AID4932","DID811"
"AID5286","DID1663"
"AID5286","DID671"
"AID5286","DID681"
"AID5286","DID811"
"AID5678","DID1663"
"AID5678","DID671"
"AID5678","DID681"
"AID5678","DID811"
"AID3712","DID1517"
"AID3712","DID2671"
"AID3712","DID311"
"AID3712","DID503"
"AID212","DID1517"
"AID212","DID2671"
"AID212","DID311"
"AID212","DID503"
"AID1244","DID1517"
"AID1244","DID2671"
"AID1244","DID311"
"AID1244","DID503"
"AID3313","DID1517"
"AID3313","DID2671"
"AID3313","DID311"
"AID3313","DID503"
"AID3405","DID1517"
"AID3405","DID2671"
"AID3405","DID311"
"AID3405","DID503"
"AID1774","DID1517"
"AID1774","DID2671"
"AID1774","DID311"
"AID1774","DID503"
"AID1853","DID1517"
"AID1853","DID2671"
"AID1853","DID311"
"AID1853","DID503"
"AID231","DID1264"
"AID231","DID1512"
"AID231","DID2737"
"AID231","DID323"
"AID287","DID1264"
"AID287","DID1512"
"AID287","DID2737"
"AID287","DID323"
"AID3407","DID1264"
"AID3407","DID1512"
"AID3407","DID2737"
"AID3407","DID323"
"AID3757","DID1264"
"AID3757","DID1512"
"AID3757","DID2737"
"AID3757","DID323"
"AID4875","DID1264"
"AID4875","DID1512"
"AID4875","DID2737"
"AID4875","DID323"
"AID3955","DID1264"
"AID3955","DID1512"
"AID3955","DID2737"
"AID3955","DID323"
"AID141","DID2218"
"AID141","DID276"
"AID141","DID2938"
"AID141","DID467"
"AID5394","DID2218"
"AID5394","DID276"
"AID5394","DID2938"
"AID5394","DID467"
"AID1732","DID2218"
"AID1732","DID276"
"AID1732","DID2938"
"AID1732","DID467"
"AID2921","DID2218"
"AID2921","DID276"
"AID2921","DID2938"
"AID2921","DID467"
"AID2953","DID2218"
"AID2953","DID276"
"AID2953","DID2938"
"AID2953","DID467"
"AID4447","DID2218"
"AID4447","DID276"
"AID4447","DID2938"
"AID4447","DID467"
"AID4634","DID2218"
"AID4634","DID276"
"AID4634","DID2938"
"AID4634","DID467"
