"AID","CID"
"AID561","CID60"
"AID582","CID60"
"AID652","CID60"
"AID300","CID61"
"AID1651","CID61"
"AID1188","CID62"
"AID176","CID62"
"AID723","CID62"
"AID214","CID63"
"AID333","CID63"
"AID1003","CID63"
"AID1620","CID64"
"AID1476","CID65"
"AID242","CID65"
"AID556","CID65"
"AID708","CID65"
"AID1265","CID65"
"AID1851","CID65"
"AID657","CID66"
"AID234","CID67"
"AID1035","CID67"
"AID1420","CID67"
"AID96","CID68"
"AID1365","CID68"
"AID1011","CID69"
"AID1401","CID69"
"AID1807","CID69"
"AID1415","CID69"
"AID934","CID71"
"AID339","CID72"
"AID975","CID72"
"AID1507","CID72"
"AID104","CID73"
"AID781","CID73"
"AID1775","CID73"
"AID163","CID74"
"AID1467","CID74"
"AID375","CID75"
"AID723","CID75"
"AID1751","CID75"
"AID1102","CID75"
"AID1535","CID75"
"AID455","CID76"
"AID89","CID76"
"AID1509","CID76"
"AID1793","CID76"
"AID210","CID77"
"AID1503","CID78"
"AID984","CID78"
"AID292","CID79"
"AID425","CID79"
"AID432","CID79"
"AID619","CID79"
"AID441","CID79"
"AID1856","CID79"
"AID1562","CID80"
"AID1635","CID80"
"AID1898","CID80"
"AID563","CID81"
"AID1929","CID81"
"AID1240","CID81"
"AID1335","CID82"
"AID1663","CID82"
"AID15","CID83"
"AID696","CID83"
"AID1140","CID83"
"AID398","CID83"
"AID960","CID83"
"AID1662","CID84"
"AID656","CID84"
"AID830","CID85"
"AID1063","CID85"
"AID264","CID86"
"AID435","CID86"
"AID1507","CID86"
"AID922","CID86"
"AID1000","CID87"
"AID202","CID88"
"AID718","CID88"
"AID921","CID88"
"AID1336","CID88"
"AID1932","CID88"
"AID1985","CID88"
"AID314","CID89"
"AID913","CID89"
"AID1569","CID89"
"AID214","CID90"
"AID333","CID90"
"AID1245","CID90"
"AID9","CID91"
"AID1406","CID91"
"AID254","CID92"
"AID165","CID92"
"AID751","CID92"
"AID1280","CID93"
"AID494","CID94"
"AID1418","CID95"
"AID423","CID95"
"AID514","CID95"
"AID1332","CID95"
"AID129","CID96"
"AID572","CID96"
"AID1628","CID97"
"AID1090","CID98"
"AID1471","CID98"
"AID1703","CID99"
"AID283","CID101"
"AID794","CID101"
"AID38","CID102"
"AID283","CID102"
"AID904","CID102"
"AID1168","CID102"
"AID1706","CID102"
"AID343","CID102"
"AID1157","CID102"
"AID483","CID103"
"AID1728","CID103"
"AID483","CID104"
"AID1196","CID104"
"AID219","CID105"
"AID566","CID105"
"AID150","CID105"
"AID284","CID105"
"AID237","CID106"
"AID1364","CID106"
"AID1674","CID106"
"AID803","CID106"
"AID1025","CID106"
"AID1819","CID106"
"AID476","CID107"
"AID74","CID107"
"AID303","CID107"
"AID1752","CID107"
"AID669","CID108"
"AID803","CID108"
"AID1968","CID109"
"AID1628","CID109"
"AID848","CID110"
"AID1509","CID111"
"AID619","CID112"
"AID929","CID113"
"AID1392","CID113"
"AID1637","CID113"
"AID1870","CID113"
"AID755","CID114"
"AID1446","CID114"
"AID423","CID114"
"AID778","CID114"
"AID1538","CID114"
"AID1605","CID115"
"AID1926","CID115"
"AID1188","CID116"
"AID442","CID116"
"AID704","CID116"
"AID474","CID118"
"AID823","CID118"
"AID23","CID118"
"AID227","CID118"
"AID397","CID119"
"AID1121","CID119"
"AID64","CID120"
"AID681","CID120"
"AID628","CID120"
"AID637","CID120"
"AID884","CID120"
"AID1733","CID120"
"AID1771","CID120"
"AID208","CID122"
"AID242","CID122"
"AID445","CID122"
"AID1821","CID122"
"AID397","CID123"
"AID725","CID123"
"AID1244","CID123"
"AID1214","CID123"
"AID1694","CID123"
"AID821","CID124"
"AID959","CID124"
"AID1439","CID124"
"AID812","CID124"
"AID1135","CID124"
"AID1571","CID124"
"AID1608","CID125"
"AID454","CID125"
"AID1631","CID125"
"AID513","CID126"
"AID852","CID126"
"AID1021","CID126"
"AID1612","CID126"
"AID924","CID127"
"AID410","CID128"
"AID484","CID129"
"AID872","CID129"
"AID895","CID129"
"AID1417","CID129"
"AID1886","CID130"
"AID486","CID130"
"AID1505","CID130"
"AID179","CID131"
"AID1257","CID131"
"AID1854","CID131"
"AID1166","CID132"
"AID1686","CID133"
"AID298","CID133"
"AID833","CID134"
"AID102","CID134"
"AID299","CID135"
"AID363","CID135"
"AID1368","CID135"
"AID1430","CID135"
"AID1116","CID135"
"AID1273","CID135"
"AID680","CID136"
"AID1376","CID136"
"AID1341","CID136"
"AID1654","CID136"
"AID41","CID137"
"AID1271","CID137"
"AID1275","CID137"
"AID1669","CID137"
"AID1194","CID138"
"AID635","CID139"
"AID263","CID139"
"AID884","CID139"
"AID1102","CID139"
"AID1044","CID140"
"AID1434","CID140"
"AID1453","CID140"
"AID1343","CID140"
"AID490","CID141"
"AID1042","CID141"
"AID1115","CID141"
"AID1996","CID141"
"AID59","CID142"
"AID1291","CID143"
"AID1731","CID143"
"AID1947","CID143"
"AID613","CID143"
"AID1465","CID143"
"AID832","CID144"
"AID634","CID144"
"AID1965","CID144"
"AID1871","CID145"
"AID1234","CID146"
"AID1842","CID146"
"AID146","CID148"
"AID217","CID148"
"AID1130","CID148"
"AID1554","CID148"
"AID1053","CID149"
"AID1495","CID149"
"AID1595","CID149"
"AID1896","CID149"
"AID151","CID150"
"AID357","CID150"
"AID1345","CID151"
"AID1805","CID151"
"AID1921","CID151"
"AID228","CID152"
"AID1530","CID152"
"AID1582","CID152"
"AID272","CID153"
"AID84","CID155"
"AID709","CID155"
"AID1217","CID155"
"AID1930","CID155"
"AID1814","CID158"
"AID496","CID158"
"AID1211","CID158"
"AID1752","CID158"
"AID629","CID159"
"AID1070","CID159"
"AID1435","CID159"
"AID613","CID160"
"AID1513","CID160"
"AID142","CID160"
"AID1128","CID160"
"AID153","CID161"
"AID933","CID161"
"AID963","CID161"
"AID719","CID161"
"AID1313","CID161"
"AID56","CID162"
"AID1233","CID162"
"AID1532","CID162"
"AID424","CID163"
"AID505","CID163"
"AID1281","CID163"
"AID1011","CID165"
"AID1356","CID165"
"AID1886","CID165"
"AID546","CID165"
"AID1370","CID166"
"AID1327","CID166"
"AID997","CID167"
"AID1375","CID167"
"AID1463","CID167"
"AID52","CID168"
"AID1145","CID168"
"AID1266","CID168"
"AID656","CID168"
"AID1998","CID169"
"AID201","CID170"
"AID515","CID170"
"AID693","CID170"
"AID13","CID170"
"AID1442","CID170"
"AID1037","CID171"
"AID1051","CID171"
"AID1597","CID171"
"AID80","CID171"
"AID112","CID171"
"AID806","CID171"
"AID405","CID172"
"AID644","CID172"
"AID1005","CID172"
"AID1484","CID172"
"AID1961","CID173"
"AID221","CID174"
"AID372","CID174"
"AID465","CID174"
"AID1285","CID174"
"AID1922","CID174"
"AID1936","CID174"
"AID639","CID175"
"AID672","CID175"
"AID1853","CID175"
"AID618","CID176"
"AID885","CID176"
"AID1426","CID177"
"AID65","CID177"
"AID1600","CID177"
"AID1585","CID178"
"AID8","CID178"
"AID1635","CID179"
"AID1898","CID179"
"AID154","CID180"
"AID952","CID180"
"AID6","CID180"
"AID1801","CID180"
"AID288","CID181"
"AID140","CID181"
"AID529","CID181"
"AID664","CID181"
"AID1935","CID181"
"AID778","CID182"
"AID1580","CID182"
"AID1739","CID182"
"AID150","CID182"
"AID284","CID182"
"AID124","CID183"
"AID1483","CID183"
"AID1997","CID183"
"AID1517","CID183"
"AID757","CID184"
"AID1791","CID184"
"AID469","CID185"
"AID686","CID186"
"AID514","CID187"
"AID748","CID187"
"AID957","CID187"
"AID126","CID187"
"AID855","CID188"
"AID860","CID188"
"AID1010","CID188"
"AID1301","CID188"
"AID1938","CID188"
"AID40","CID188"
"AID768","CID188"
"AID1390","CID188"
"AID1912","CID188"
"AID85","CID189"
"AID813","CID189"
"AID1842","CID189"
"AID644","CID191"
"AID1668","CID191"
"AID1719","CID191"
"AID188","CID191"
"AID832","CID191"
"AID682","CID192"
"AID809","CID192"
"AID821","CID193"
"AID1568","CID193"
"AID671","CID194"
"AID1340","CID194"
"AID1359","CID194"
"AID520","CID194"
"AID461","CID195"
"AID1961","CID195"
"AID8","CID196"
"AID246","CID196"
"AID886","CID196"
"AID1445","CID196"
"AID236","CID197"
"AID310","CID197"
"AID1624","CID198"
"AID365","CID198"
"AID785","CID198"
"AID1139","CID198"
"AID414","CID199"
"AID606","CID199"
"AID1219","CID199"
"AID1028","CID200"
"AID1291","CID200"
"AID1520","CID200"
"AID75","CID200"
"AID680","CID200"
"AID1803","CID201"
"AID897","CID201"
"AID1068","CID201"
"AID1604","CID202"
"AID354","CID202"
"AID911","CID202"
"AID213","CID203"
"AID484","CID203"
"AID872","CID203"
"AID895","CID203"
"AID573","CID204"
"AID1182","CID205"
"AID1444","CID205"
"AID1888","CID206"
"AID421","CID206"
"AID1310","CID207"
"AID318","CID208"
"AID824","CID209"
"AID1171","CID209"
"AID1968","CID210"
"AID390","CID210"
"AID1647","CID210"
"AID773","CID211"
"AID812","CID211"
"AID1428","CID211"
"AID49","CID212"
"AID1622","CID212"
"AID761","CID212"
"AID891","CID212"
"AID957","CID213"
"AID1112","CID213"
"AID1156","CID213"
"AID520","CID214"
"AID1888","CID215"
"AID531","CID216"
"AID1148","CID216"
"AID89","CID217"
"AID278","CID217"
"AID1231","CID217"
"AID1276","CID217"
"AID1328","CID217"
"AID570","CID218"
"AID811","CID218"
"AID361","CID218"
"AID807","CID218"
"AID1376","CID218"
"AID810","CID219"
"AID1256","CID219"
"AID1517","CID219"
"AID1478","CID219"
"AID1794","CID219"
"AID1345","CID220"
"AID43","CID220"
"AID880","CID220"
"AID466","CID221"
"AID795","CID221"
"AID1374","CID222"
"AID1453","CID222"
"AID810","CID222"
"AID815","CID222"
"AID653","CID223"
"AID1939","CID223"
"AID1665","CID223"
"AID1903","CID224"
"AID1470","CID224"
"AID1758","CID224"
"AID1798","CID224"
"AID852","CID225"
"AID1123","CID226"
"AID366","CID226"
"AID377","CID226"
"AID460","CID226"
"AID777","CID227"
"AID233","CID228"
"AID610","CID228"
"AID738","CID228"
"AID150","CID229"
"AID1246","CID229"
"AID1857","CID229"
"AID1450","CID229"
"AID794","CID230"
"AID915","CID230"
"AID355","CID230"
"AID1679","CID230"
"AID805","CID231"
"AID530","CID231"
"AID837","CID231"
"AID1072","CID232"
"AID479","CID232"
"AID860","CID232"
"AID1155","CID232"
"AID1879","CID232"
"AID138","CID233"
"AID748","CID233"
"AID1310","CID233"
"AID1865","CID233"
"AID2000","CID234"
"AID1363","CID234"
"AID1876","CID234"
"AID342","CID235"
"AID962","CID235"
"AID302","CID236"
"AID775","CID236"
"AID1368","CID236"
"AID1632","CID236"
"AID1923","CID236"
"AID1442","CID237"
"AID1682","CID237"
"AID1978","CID237"
"AID463","CID237"
"AID886","CID237"
"AID517","CID238"
"AID87","CID238"
"AID400","CID238"
"AID1648","CID238"
"AID263","CID239"
"AID884","CID239"
"AID1102","CID239"
"AID438","CID239"
"AID1163","CID239"
"AID1175","CID239"
"AID1250","CID240"
"AID1892","CID240"
"AID278","CID241"
"AID948","CID241"
"AID1075","CID241"
"AID73","CID242"
"AID568","CID242"
"AID703","CID242"
"AID839","CID242"
"AID1357","CID243"
"AID45","CID243"
"AID105","CID243"
"AID1225","CID243"
"AID1685","CID243"
"AID1093","CID244"
"AID1301","CID244"
"AID181","CID245"
"AID310","CID245"
"AID763","CID245"
"AID345","CID246"
"AID346","CID246"
"AID1971","CID246"
"AID272","CID246"
"AID464","CID246"
"AID790","CID247"
"AID800","CID247"
"AID279","CID248"
"AID984","CID248"
"AID17","CID249"
"AID1715","CID249"
"AID1462","CID249"
"AID122","CID250"
"AID259","CID250"
"AID406","CID250"
"AID1307","CID251"
"AID408","CID251"
"AID1300","CID251"
"AID1639","CID251"
"AID1111","CID252"
"AID1114","CID252"
"AID76","CID252"
"AID758","CID252"
"AID1612","CID253"
"AID105","CID253"
"AID669","CID254"
"AID1403","CID254"
"AID1195","CID254"
"AID1296","CID254"
"AID1700","CID254"
"AID747","CID255"
"AID1258","CID255"
"AID1753","CID255"
"AID700","CID256"
"AID676","CID257"
"AID755","CID257"
"AID904","CID257"
"AID1539","CID257"
"AID841","CID258"
"AID1062","CID258"
"AID52","CID258"
"AID1145","CID258"
"AID1266","CID258"
"AID464","CID259"
"AID459","CID259"
"AID1017","CID259"
"AID1298","CID260"
"AID487","CID260"
"AID1808","CID260"
"AID1933","CID261"
"AID1453","CID262"
"AID1232","CID263"
"AID1297","CID263"
"AID482","CID263"
"AID504","CID264"
"AID1878","CID264"
"AID803","CID266"
"AID1025","CID266"
"AID1819","CID266"
"AID1280","CID267"
"AID1053","CID268"
"AID1495","CID268"
"AID1595","CID268"
"AID1896","CID268"
"AID1192","CID268"
"AID1847","CID269"
"AID768","CID269"
"AID1171","CID269"
"AID1177","CID269"
"AID1963","CID269"
"AID698","CID270"
"AID1678","CID270"
"AID219","CID270"
"AID119","CID271"
"AID828","CID271"
"AID885","CID271"
"AID1159","CID272"
"AID1217","CID272"
"AID1571","CID272"
"AID1156","CID273"
"AID4","CID273"
"AID1654","CID273"
"AID534","CID274"
"AID1331","CID275"
"AID1762","CID275"
"AID1745","CID276"
"AID1547","CID276"
"AID1762","CID276"
"AID35","CID277"
"AID428","CID277"
"AID584","CID277"
"AID856","CID277"
"AID1231","CID277"
"AID908","CID277"
"AID932","CID277"
"AID1843","CID277"
"AID341","CID278"
"AID1830","CID278"
"AID1012","CID278"
"AID1286","CID279"
"AID1789","CID279"
"AID24","CID279"
"AID1394","CID279"
"AID1640","CID279"
"AID1107","CID280"
"AID920","CID280"
"AID80","CID281"
"AID986","CID281"
"AID1327","CID281"
"AID148","CID282"
"AID814","CID282"
"AID850","CID282"
"AID1076","CID282"
"AID1963","CID282"
"AID1385","CID282"
"AID1776","CID282"
"AID16","CID283"
"AID79","CID283"
"AID982","CID283"
"AID1650","CID283"
"AID1696","CID283"
"AID1746","CID283"
"AID1579","CID283"
"AID1334","CID284"
"AID447","CID285"
"AID1261","CID285"
"AID1250","CID286"
"AID539","CID287"
"AID216","CID287"
"AID814","CID287"
"AID1472","CID287"
"AID68","CID288"
"AID1464","CID288"
"AID1049","CID289"
"AID1947","CID289"
"AID315","CID289"
"AID925","CID289"
"AID618","CID290"
"AID247","CID290"
"AID312","CID290"
"AID1748","CID291"
"AID1568","CID291"
"AID905","CID292"
"AID93","CID293"
"AID724","CID294"
"AID995","CID294"
"AID1357","CID295"
"AID1712","CID295"
"AID1020","CID296"
"AID1036","CID296"
"AID1512","CID296"
"AID1946","CID296"
"AID120","CID296"
"AID1903","CID297"
"AID375","CID297"
"AID758","CID297"
"AID1697","CID297"
"AID1001","CID298"
"AID1721","CID298"
"AID697","CID298"
"AID963","CID298"
"AID338","CID299"
"AID902","CID299"
"AID1303","CID299"
"AID1676","CID299"
"AID434","CID300"
"AID841","CID300"
"AID1013","CID300"
"AID1385","CID301"
"AID1776","CID301"
"AID547","CID302"
"AID106","CID302"
"AID359","CID303"
"AID976","CID303"
"AID1448","CID303"
"AID904","CID304"
"AID1187","CID305"
"AID543","CID305"
"AID747","CID305"
"AID1832","CID305"
"AID1129","CID306"
"AID1620","CID306"
"AID565","CID307"
"AID877","CID307"
"AID1882","CID307"
"AID923","CID308"
"AID1741","CID309"
"AID411","CID309"
"AID887","CID309"
"AID1423","CID310"
"AID932","CID310"
"AID1468","CID310"
"AID1503","CID310"
"AID681","CID311"
"AID1352","CID311"
"AID1411","CID311"
"AID924","CID311"
"AID1164","CID311"
"AID1409","CID311"
"AID392","CID312"
"AID1933","CID312"
"AID741","CID313"
"AID1657","CID313"
"AID1889","CID313"
"AID1210","CID314"
"AID277","CID314"
"AID1457","CID315"
"AID310","CID315"
"AID772","CID315"
"AID789","CID315"
"AID1020","CID315"
"AID1426","CID315"
"AID1331","CID316"
"AID1514","CID316"
"AID1726","CID316"
"AID1910","CID316"
"AID75","CID316"
"AID680","CID316"
"AID356","CID317"
"AID443","CID317"
"AID776","CID317"
"AID238","CID318"
"AID1034","CID318"
"AID1381","CID318"
"AID381","CID319"
"AID1627","CID319"
"AID1835","CID319"
"AID513","CID320"
"AID852","CID320"
"AID1021","CID320"
"AID1612","CID320"
"AID241","CID320"
"AID1425","CID320"
"AID818","CID321"
"AID837","CID321"
"AID1795","CID321"
"AID219","CID322"
"AID449","CID322"
"AID1519","CID322"
"AID451","CID323"
"AID1088","CID323"
"AID1551","CID324"
"AID355","CID324"
"AID1679","CID324"
"AID22","CID325"
"AID271","CID325"
"AID620","CID325"
"AID1767","CID325"
"AID1122","CID325"
"AID1154","CID325"
"AID389","CID326"
"AID1636","CID326"
"AID946","CID327"
"AID1888","CID327"
"AID459","CID327"
"AID1017","CID327"
"AID1581","CID328"
"AID5","CID328"
"AID754","CID328"
"AID484","CID329"
"AID872","CID329"
"AID895","CID329"
"AID226","CID329"
"AID593","CID329"
"AID1055","CID329"
"AID1808","CID329"
"AID579","CID330"
"AID1022","CID330"
"AID101","CID330"
"AID255","CID330"
"AID91","CID331"
"AID878","CID332"
"AID1065","CID332"
"AID1714","CID332"
"AID1792","CID332"
"AID1189","CID333"
"AID1036","CID334"
"AID756","CID336"
"AID1946","CID336"
"AID209","CID337"
"AID1338","CID337"
"AID1461","CID337"
"AID559","CID338"
"AID669","CID338"
"AID1110","CID338"
"AID1852","CID338"
"AID474","CID339"
"AID674","CID339"
"AID1763","CID339"
"AID669","CID339"
"AID803","CID339"
"AID5","CID340"
"AID731","CID340"
"AID903","CID340"
"AID49","CID341"
"AID1622","CID341"
"AID202","CID343"
"AID718","CID343"
"AID921","CID343"
"AID1336","CID343"
"AID1932","CID343"
"AID677","CID343"
"AID1014","CID343"
"AID1500","CID343"
"AID440","CID344"
"AID1382","CID344"
"AID636","CID344"
"AID64","CID345"
"AID681","CID345"
"AID859","CID345"
"AID879","CID346"
"AID1661","CID346"
"AID923","CID346"
"AID954","CID347"
"AID761","CID348"
"AID891","CID348"
"AID307","CID348"
"AID830","CID348"
"AID889","CID348"
"AID1903","CID349"
"AID28","CID350"
"AID1916","CID350"
"AID296","CID350"
"AID458","CID351"
"AID748","CID351"
"AID252","CID352"
"AID1865","CID352"
"AID1302","CID352"
"AID1607","CID352"
"AID1802","CID352"
"AID430","CID353"
"AID736","CID353"
"AID1053","CID353"
"AID1268","CID353"
"AID1283","CID353"
"AID1494","CID353"
"AID1721","CID353"
"AID850","CID353"
"AID1168","CID353"
"AID1768","CID354"
"AID635","CID354"
"AID1691","CID354"
"AID1925","CID354"
"AID1980","CID354"
"AID750","CID355"
"AID1399","CID355"
"AID170","CID355"
"AID601","CID355"
"AID1408","CID355"
"AID1813","CID355"
"AID1913","CID355"
"AID317","CID356"
"AID642","CID356"
"AID173","CID356"
"AID620","CID356"
"AID1913","CID357"
"AID955","CID358"
"AID1750","CID358"
"AID1718","CID359"
"AID275","CID359"
"AID1768","CID360"
"AID1868","CID361"
"AID1996","CID361"
"AID598","CID362"
"AID955","CID362"
"AID323","CID362"
"AID1009","CID362"
"AID1719","CID362"
"AID1449","CID363"
"AID1776","CID363"
"AID69","CID363"
"AID609","CID363"
"AID765","CID363"
"AID1034","CID363"
"AID1558","CID363"
"AID792","CID364"
"AID486","CID364"
"AID701","CID365"
"AID885","CID365"
"AID315","CID366"
"AID925","CID366"
"AID1819","CID367"
"AID747","CID367"
"AID1258","CID367"
"AID1753","CID367"
"AID1852","CID368"
"AID1775","CID369"
"AID310","CID370"
"AID772","CID370"
"AID789","CID370"
"AID1020","CID370"
"AID1426","CID370"
"AID1398","CID370"
"AID711","CID371"
"AID1608","CID372"
"AID123","CID372"
"AID1693","CID372"
"AID1653","CID373"
"AID974","CID373"
"AID1473","CID373"
"AID1366","CID374"
"AID1523","CID374"
"AID973","CID375"
"AID1205","CID375"
"AID1682","CID375"
"AID140","CID376"
"AID529","CID376"
"AID664","CID376"
"AID1935","CID376"
"AID35","CID377"
"AID428","CID377"
"AID584","CID377"
"AID856","CID377"
"AID1231","CID377"
"AID648","CID377"
"AID200","CID378"
"AID903","CID378"
"AID1076","CID378"
"AID1406","CID378"
"AID1829","CID379"
"AID269","CID379"
"AID1973","CID379"
"AID1747","CID380"
"AID254","CID380"
"AID1864","CID380"
"AID568","CID381"
"AID1293","CID381"
"AID343","CID381"
"AID1157","CID381"
"AID510","CID382"
"AID1535","CID382"
"AID1577","CID382"
"AID10","CID383"
"AID321","CID383"
"AID1339","CID383"
"AID1573","CID383"
"AID1692","CID383"
"AID1900","CID383"
"AID52","CID383"
"AID1952","CID384"
"AID554","CID384"
"AID52","CID385"
"AID1813","CID386"
"AID188","CID387"
"AID832","CID387"
"AID635","CID387"
"AID1691","CID387"
"AID1925","CID387"
"AID1980","CID387"
"AID624","CID388"
"AID562","CID388"
"AID1552","CID388"
"AID374","CID389"
"AID96","CID390"
"AID163","CID390"
"AID1099","CID390"
"AID503","CID391"
"AID1222","CID391"
"AID232","CID392"
"AID1921","CID392"
"AID1147","CID393"
"AID275","CID393"
"AID1825","CID394"
"AID296","CID396"
"AID1557","CID396"
"AID1637","CID397"
"AID1870","CID397"
"AID1372","CID398"
"AID1701","CID398"
"AID202","CID398"
"AID1588","CID398"
"AID1281","CID399"
"AID38","CID399"
"AID881","CID399"
"AID1226","CID400"
"AID1991","CID400"
"AID1043","CID400"
"AID1110","CID400"
"AID1670","CID400"
"AID115","CID401"
"AID550","CID401"
"AID1017","CID401"
"AID1582","CID402"
"AID108","CID402"
"AID1463","CID403"
"AID442","CID404"
"AID1789","CID404"
"AID1861","CID404"
"AID351","CID404"
"AID1023","CID404"
"AID1648","CID404"
"AID1389","CID405"
"AID1264","CID405"
"AID1593","CID405"
"AID1949","CID406"
"AID706","CID407"
"AID857","CID407"
"AID1851","CID407"
"AID685","CID408"
"AID1347","CID408"
"AID1458","CID408"
"AID1923","CID408"
"AID698","CID408"
"AID979","CID408"
"AID948","CID409"
"AID1059","CID409"
"AID75","CID409"
"AID680","CID409"
"AID683","CID410"
"AID1095","CID410"
"AID31","CID412"
"AID834","CID412"
"AID1059","CID412"
"AID1524","CID412"
"AID1777","CID412"
"AID897","CID412"
"AID1068","CID412"
"AID1538","CID413"
"AID1711","CID413"
"AID1221","CID414"
"AID22","CID414"
"AID1498","CID414"
"AID1768","CID414"
"AID986","CID415"
"AID1015","CID416"
"AID56","CID416"
"AID209","CID416"
"AID1450","CID416"
"AID165","CID417"
"AID751","CID417"
"AID1846","CID417"
"AID1673","CID418"
"AID1852","CID418"
"AID200","CID419"
"AID1223","CID419"
"AID268","CID419"
"AID1316","CID419"
"AID596","CID420"
"AID1398","CID420"
"AID1550","CID420"
"AID456","CID421"
"AID1705","CID421"
"AID1738","CID421"
"AID1743","CID421"
"AID1661","CID422"
"AID994","CID422"
"AID1139","CID423"
"AID509","CID423"
"AID849","CID423"
"AID1067","CID423"
"AID1591","CID423"
"AID1783","CID423"
"AID1655","CID424"
"AID1954","CID424"
"AID234","CID424"
"AID1128","CID424"
"AID1353","CID424"
"AID1452","CID424"
"AID1462","CID426"
"AID367","CID426"
"AID1424","CID426"
"AID494","CID427"
"AID660","CID427"
"AID1255","CID427"
"AID1444","CID427"
"AID455","CID428"
"AID1349","CID428"
"AID1715","CID428"
"AID441","CID428"
"AID1856","CID428"
"AID1239","CID429"
"AID1141","CID430"
"AID1424","CID430"
"AID431","CID431"
"AID1254","CID431"
"AID1286","CID431"
"AID1999","CID432"
"AID984","CID432"
"AID542","CID433"
"AID1132","CID433"
"AID328","CID434"
"AID399","CID434"
"AID761","CID434"
"AID1312","CID434"
"AID1976","CID434"
"AID486","CID434"
"AID1505","CID434"
"AID1608","CID435"
"AID264","CID435"
"AID1830","CID435"
"AID304","CID436"
"AID809","CID436"
"AID238","CID437"
"AID1034","CID437"
"AID1533","CID437"
"AID615","CID438"
"AID780","CID438"
"AID1675","CID438"
"AID1361","CID438"
"AID232","CID439"
"AID1450","CID439"
"AID847","CID440"
"AID1273","CID440"
"AID436","CID441"
"AID1170","CID441"
"AID1268","CID441"
"AID1895","CID441"
"AID713","CID442"
"AID1235","CID442"
"AID110","CID443"
"AID707","CID443"
"AID1222","CID443"
"AID1722","CID443"
"AID1150","CID444"
