AID,BID
AID128,BID182
AID128,BID856
AID129,BID1218
AID129,BID390
AID129,BID819
AID130,BID3302
AID130,BID3803
AID130,BID411
AID131,BID1441
AID131,BID3972
AID131,BID712
AID132,BID2527
AID132,BID3521
AID132,BID509
AID133,BID118
AID133,BID1420
AID133,BID1912
AID134,BID1940
AID134,BID823
AID134,BID912
AID135,BID1255
AID135,BID2753
AID135,BID4773
AID136,BID1583
AID136,BID1840
AID136,BID650
AID137,BID1531
AID137,BID3930
AID137,BID4386
AID138,BID1334
AID138,BID2023
AID138,BID319
AID139,BID1933
AID139,BID3825
AID139,BID4146
AID140,BID2244
AID140,BID4467
AID140,BID930
AID141,BID302
AID141,BID4631
AID141,BID575
AID142,BID1243
AID142,BID2517
AID142,BID4944
AID143,BID1867
AID143,BID3065
AID143,BID4486
AID144,BID2101
AID144,BID3904
AID144,BID4119
AID145,BID2761
AID145,BID3574
AID145,BID4039
AID146,BID2406
AID146,BID3567
AID146,BID3833
AID147,BID1148
AID147,BID3462
AID147,BID3745
AID148,BID1266
AID148,BID1825
AID148,BID3801
AID149,BID2525
AID149,BID4022
AID149,BID4995
AID150,BID2513
AID150,BID3402
AID150,BID4061
AID151,BID3050
AID151,BID3635
AID151,BID824
AID152,BID3282
AID152,BID3803
AID152,BID4716
AID153,BID1369
AID153,BID1644
AID153,BID4226
AID154,BID2278
AID154,BID4489
AID154,BID612
AID155,BID1413
AID155,BID2594
AID155,BID3850
AID156,BID3667
AID156,BID3954
AID156,BID956
AID157,BID1583
AID157,BID516
AID157,BID987
AID158,BID14
AID158,BID3457
AID158,BID4813
AID159,BID1878
AID159,BID3530
AID159,BID879
AID160,BID1244
AID160,BID1318
AID160,BID4882
AID161,BID1083
AID161,BID1830
AID161,BID3353
AID162,BID2286
AID162,BID3530
AID162,BID4297
AID163,BID2113
AID163,BID2814
AID163,BID2945
AID164,BID3383
AID164,BID4133
AID164,BID4266
AID165,BID2746
AID165,BID4195
AID165,BID4809
AID166,BID3098
AID166,BID5000
AID166,BID731
AID167,BID3441
AID167,BID4769
AID167,BID592
AID168,BID1615
AID168,BID3278
AID168,BID4620
AID169,BID3229
AID169,BID4176
AID169,BID548
AID170,BID3450
AID170,BID435
AID170,BID880
AID171,BID2265
AID171,BID2697
AID171,BID3703
AID172,BID2698
AID172,BID3087
AID172,BID4872
AID173,BID1016
AID173,BID2787
AID173,BID3231
AID174,BID2137
AID174,BID281
AID174,BID3706
AID175,BID159
AID175,BID3905
AID175,BID4118
AID176,BID2175
AID176,BID4748
AID176,BID581
AID177,BID2320
AID177,BID2645
AID177,BID4163
AID178,BID2638
AID178,BID2689
AID178,BID4450
AID179,BID1655
AID179,BID1754
AID179,BID374
AID180,BID1432
AID180,BID2830
AID180,BID4386
AID181,BID1537
AID181,BID2850
AID181,BID496
AID182,BID1101
AID182,BID1146
AID182,BID3575
AID183,BID1376
AID183,BID2705
AID183,BID4045
AID184,BID1474
AID184,BID4995
AID184,BID568
AID185,BID2309
AID185,BID3816
AID185,BID3860
AID186,BID229
AID186,BID3486
AID186,BID743
AID187,BID2805
AID187,BID3491
AID187,BID562
AID188,BID1080
AID188,BID1372
AID188,BID4255
AID189,BID1272
AID189,BID2407
AID189,BID4952
AID190,BID1095
AID190,BID1825
AID190,BID3736
AID191,BID2626
AID191,BID289
AID191,BID3021
AID192,BID1436
AID192,BID1768
AID192,BID2375
AID193,BID2376
AID193,BID4316
AID193,BID4560
AID194,BID3138
AID194,BID3745
AID194,BID4764
AID195,BID1966
AID195,BID2481
AID195,BID3042
AID196,BID1061
AID196,BID2901
AID196,BID391
AID197,BID1376
AID197,BID2307
AID197,BID901
AID198,BID1666
AID198,BID4170
AID198,BID663
AID199,BID1372
AID199,BID1599
AID199,BID941
AID200,BID1966
AID200,BID2201
AID200,BID3000
AID201,BID2397
AID201,BID3740
AID201,BID4519
AID202,BID2004
AID202,BID2095
AID202,BID2237
AID203,BID1284
AID203,BID3363
AID203,BID462
AID204,BID3086
AID204,BID562
AID204,BID823
AID205,BID210
AID205,BID2209
AID205,BID4705
AID206,BID1880
AID206,BID1940
AID206,BID2233
AID207,BID2148
AID207,BID4250
AID207,BID573
AID208,BID2610
AID208,BID2984
AID208,BID3619
AID209,BID2521
AID209,BID2565
AID209,BID4910
AID210,BID1425
AID210,BID2003
AID210,BID4177
AID211,BID1008
AID211,BID1717
AID211,BID3192
AID212,BID171
AID212,BID2906
AID212,BID3287
AID213,BID3454
AID213,BID627
AID213,BID858
AID214,BID1226
AID214,BID3031
AID214,BID3315
AID215,BID4135
AID215,BID4540
AID215,BID4679
AID216,BID2030
AID216,BID271
AID216,BID2803
AID217,BID1246
AID217,BID1353
AID217,BID1369
AID218,BID1053
AID218,BID1227
AID218,BID4671
AID219,BID1135
AID219,BID2800
AID219,BID693
AID220,BID1310
AID220,BID443
AID220,BID504
AID221,BID2239
AID221,BID2245
AID221,BID850
AID222,BID3488
AID222,BID3551
AID222,BID75
AID223,BID1398
AID223,BID3221
AID223,BID334
AID224,BID3541
AID224,BID3989
AID224,BID943
AID225,BID1602
AID225,BID3729
AID225,BID3748
AID226,BID1951
AID226,BID3984
AID226,BID4409
AID227,BID222
AID227,BID2665
AID227,BID761
AID228,BID434
AID228,BID4455
AID228,BID4997
AID229,BID3057
AID229,BID393
AID229,BID882
AID230,BID271
AID230,BID3131
AID230,BID741
AID231,BID2264
AID231,BID2818
AID231,BID3230
AID232,BID187
AID232,BID3263
AID232,BID4402
AID233,BID1401
AID233,BID1616
AID233,BID4710
AID234,BID1964
AID234,BID3320
AID234,BID905
AID235,BID2482
AID235,BID2547
AID235,BID4905
AID236,BID2871
AID236,BID3708
AID236,BID4554
AID237,BID1564
AID237,BID3201
AID237,BID4043
AID238,BID2579
AID238,BID2652
AID238,BID3187
AID239,BID1089
AID239,BID2058
AID239,BID4535
AID240,BID1134
AID240,BID2793
AID240,BID3319
AID241,BID106
AID241,BID4452
AID241,BID4745
AID242,BID3907
AID242,BID4236
AID242,BID4327
AID243,BID1864
AID243,BID2751
AID243,BID980
AID244,BID298
AID244,BID4514
AID244,BID4740
AID245,BID1024
AID245,BID3958
AID245,BID4266
AID246,BID1508
AID246,BID2440
AID246,BID3194
AID247,BID2170
AID247,BID4823
AID247,BID896
AID248,BID1640
AID248,BID3242
AID248,BID3762
AID249,BID2458
AID249,BID3380
AID249,BID3703
AID250,BID1135
AID250,BID1378
AID250,BID439
AID251,BID611
AID251,BID674
AID251,BID762
AID252,BID1040
AID252,BID3035
AID252,BID600
AID253,BID117
AID253,BID1608
AID253,BID886
AID254,BID2168
AID254,BID2465
AID254,BID247
AID255,BID2289
AID255,BID2447
AID255,BID2849
AID256,BID1006
AID256,BID1066
AID256,BID1779
AID257,BID2123
AID257,BID4202
AID257,BID4889
AID258,BID3195
AID258,BID695
AID258,BID779
AID259,BID2285
AID259,BID2425
AID259,BID387
AID260,BID3379
AID260,BID4354
AID260,BID715
AID261,BID2402
AID261,BID569
AID261,BID693
AID262,BID1332
AID262,BID2352
AID262,BID4602
AID263,BID2138
AID263,BID2353
AID263,BID60
AID264,BID3508
AID264,BID3817
AID264,BID4671
AID265,BID1923
AID265,BID2184
AID265,BID881
AID266,BID3550
AID266,BID3924
AID266,BID4357
AID267,BID1454
AID267,BID1894
AID267,BID2110
AID268,BID2206
AID268,BID2626
AID268,BID754
AID269,BID1008
AID269,BID3183
AID269,BID3688
AID270,BID1515
AID270,BID3277
AID270,BID4914
AID271,BID3490
AID271,BID4540
AID271,BID4947
AID272,BID1539
AID272,BID3079
AID272,BID4876
AID273,BID111
AID273,BID2689
AID273,BID4454
AID274,BID1962
AID274,BID4030
AID274,BID4794
AID275,BID1616
AID275,BID186
AID275,BID2977
AID276,BID1679
AID276,BID21
AID276,BID2210
AID277,BID1737
AID277,BID4187
AID277,BID4811
AID278,BID433
AID278,BID4616
AID278,BID4690
AID279,BID1189
AID279,BID1630
AID279,BID2733
AID280,BID1232
AID280,BID2227
AID280,BID4911
AID281,BID1719
AID281,BID2246
AID281,BID3594
AID282,BID2688
AID282,BID3030
AID282,BID4984
AID283,BID2075
AID283,BID3969
AID283,BID4328
AID284,BID3771
AID284,BID414
AID284,BID4554
AID285,BID4865
AID285,BID4957
AID285,BID704
AID286,BID2837
AID286,BID3338
AID286,BID936
AID287,BID1625
AID287,BID1742
AID287,BID3346
AID288,BID1113
AID288,BID4446
AID288,BID4941
AID289,BID1044
AID289,BID3045
AID289,BID4108
AID290,BID153
AID290,BID3024
AID290,BID4327
AID291,BID1186
AID291,BID1368
AID291,BID2649
AID292,BID2220
AID292,BID2239
AID292,BID3278
AID293,BID145
AID293,BID2939
AID293,BID4580
AID294,BID2061
AID294,BID367
AID294,BID3771
AID295,BID3701
AID295,BID4028
AID295,BID493
AID296,BID2071
AID296,BID2113
AID296,BID3845
AID297,BID3079
AID297,BID371
AID297,BID4580
AID298,BID110
AID298,BID1569
AID298,BID2093
AID299,BID1332
AID299,BID2560
AID299,BID4165
AID300,BID1250
AID300,BID4005
AID300,BID749
AID301,BID1187
AID301,BID2721
AID301,BID3842
AID302,BID1681
AID302,BID316
AID302,BID4513
AID303,BID1762
AID303,BID3699
AID303,BID3893
AID304,BID1874
AID304,BID3138
AID304,BID4723
AID305,BID1822
AID305,BID2763
AID305,BID445
AID306,BID1338
AID306,BID3266
AID306,BID3560
AID307,BID1683
AID307,BID1935
AID307,BID2450
AID308,BID1868
AID308,BID2983
AID308,BID4485
AID309,BID1661
AID309,BID4415
AID309,BID4849
AID310,BID2656
AID310,BID3563
AID310,BID4864
AID311,BID1596
AID311,BID2286
AID311,BID4224
AID312,BID3316
AID312,BID3572
AID312,BID3670
AID313,BID2020
AID313,BID248
AID313,BID4707
AID314,BID2419
AID314,BID2861
AID314,BID3128
AID315,BID1339
AID315,BID3700
AID315,BID4452
AID316,BID1740
AID316,BID1971
AID316,BID4414
AID317,BID2340
AID317,BID3323
AID317,BID3798
AID318,BID2297
AID318,BID3541
AID318,BID4038
AID319,BID1887
AID319,BID4202
AID319,BID794
AID320,BID1512
AID320,BID3150
AID320,BID4641
AID321,BID1426
AID321,BID2282
AID321,BID405
AID322,BID1619
AID322,BID2479
AID322,BID3218
AID323,BID1063
AID323,BID4599
AID323,BID669
AID324,BID3232
AID324,BID3726
AID324,BID643
AID325,BID1355
AID325,BID2186
AID325,BID2261
AID326,BID3052
AID326,BID735
AID326,BID994
AID327,BID1499
AID327,BID2759
AID327,BID992
AID328,BID1718
AID328,BID3958
AID328,BID652
AID329,BID1474
AID329,BID2509
AID329,BID826
AID330,BID1710
AID330,BID2504
AID330,BID3536
AID331,BID2342
AID331,BID2899
AID331,BID4274
AID332,BID3553
AID332,BID436
AID332,BID4373
AID333,BID1449
AID333,BID2784
AID333,BID2808
AID334,BID4337
AID334,BID4798
AID334,BID620
AID335,BID2526
AID335,BID3965
AID335,BID3989
AID336,BID2478
AID336,BID2967
AID336,BID621
AID337,BID2468
AID337,BID2606
AID337,BID3972
AID338,BID1928
AID338,BID2953
AID338,BID3945
AID339,BID2642
AID339,BID3306
AID339,BID560
AID340,BID1580
AID340,BID1688
AID340,BID65
AID341,BID2264
AID341,BID463
AID341,BID599
AID342,BID2654
AID342,BID3205
AID342,BID814
AID343,BID1572
AID343,BID4566
AID343,BID4579
AID344,BID1341
AID344,BID2802
AID344,BID4587
AID345,BID3263
AID345,BID4519
AID345,BID4846
AID346,BID2079
AID346,BID2571
AID346,BID2983
AID347,BID2324
AID347,BID2862
AID347,BID4254
AID348,BID1272
AID348,BID3093
AID348,BID3648
AID349,BID4306
AID349,BID4674
AID349,BID4916
AID350,BID2317
AID350,BID2624
AID350,BID36
AID351,BID2982
AID351,BID3783
AID351,BID4850
AID352,BID4306
AID352,BID4425
AID352,BID829
AID353,BID1921
AID353,BID2030
AID353,BID3030
AID354,BID194
AID354,BID3597
AID354,BID3984
AID355,BID1304
AID355,BID3076
AID355,BID3191
AID356,BID1345
AID356,BID2294
AID356,BID3110
AID357,BID3247
AID357,BID3338
AID357,BID3713
AID358,BID1544
AID358,BID270
AID358,BID4198
AID359,BID1092
AID359,BID3682
AID359,BID442
AID360,BID1301
AID360,BID3342
AID360,BID3902
AID361,BID1150
AID361,BID217
AID361,BID4595
AID362,BID2198
AID362,BID4003
AID362,BID547
AID363,BID2950
AID363,BID3597
AID363,BID4510
AID364,BID3916
AID364,BID4820
AID364,BID687
AID365,BID1676
AID365,BID3528
AID365,BID63
AID366,BID2119
AID366,BID4995
AID366,BID621
AID367,BID2580
AID367,BID289
AID367,BID745
AID368,BID1923
AID368,BID3038
AID368,BID3586
AID369,BID1780
AID369,BID3510
AID369,BID4180
AID370,BID1506
AID370,BID2270
AID370,BID3431
AID371,BID1689
AID371,BID236
AID371,BID4478
AID372,BID232
AID372,BID4743
AID372,BID4941
AID373,BID3331
AID373,BID39
AID373,BID4494
AID374,BID2929
AID374,BID3139
AID374,BID3850
AID375,BID1259
AID375,BID1299
AID375,BID2487
AID376,BID2368
AID376,BID3056
AID376,BID325
AID377,BID2386
AID377,BID3946
AID377,BID4263
AID378,BID2278
AID378,BID2858
AID378,BID40
AID379,BID1477
AID379,BID3520
AID379,BID97
AID380,BID1664
AID380,BID2869
AID380,BID911
AID381,BID282
AID381,BID4464
AID381,BID583
AID382,BID1687
AID382,BID3367
AID382,BID819
AID383,BID1445
AID383,BID1787
AID383,BID626
AID384,BID2703
AID384,BID4185
AID384,BID847
AID385,BID1538
AID385,BID2732
AID385,BID939
AID386,BID1039
AID386,BID4325
AID386,BID4354
AID387,BID2330
AID387,BID602
AID387,BID738
AID388,BID1290
AID388,BID2662
AID388,BID2814
AID389,BID1720
AID389,BID3838
AID389,BID4653
AID390,BID2569
AID390,BID258
AID390,BID3882
AID391,BID1365
AID391,BID3519
AID391,BID3673
AID392,BID1468
AID392,BID3647
AID392,BID4366
AID393,BID1510
AID393,BID2406
AID393,BID4043
AID394,BID1128
AID394,BID1949
AID394,BID3432
AID395,BID1157
AID395,BID2475
AID395,BID4667
AID396,BID1193
AID396,BID1354
AID396,BID270
AID397,BID105
AID397,BID3583
AID397,BID4384
AID398,BID1213
AID398,BID1369
AID398,BID3427
AID399,BID174
AID399,BID3561
AID399,BID4702
AID400,BID1561
AID400,BID2025
AID400,BID737
AID401,BID2073
AID401,BID2201
AID401,BID3495
AID402,BID3054
AID402,BID4639
AID402,BID908
AID403,BID1273
AID403,BID3005
AID403,BID3044
AID404,BID2896
AID404,BID2917
AID404,BID3403
AID405,BID1421
AID405,BID2693
AID405,BID2756
AID406,BID263
AID406,BID2734
AID406,BID4170
AID407,BID1214
AID407,BID1962
AID407,BID2226
AID408,BID1259
AID408,BID2307
AID408,BID3347
AID409,BID3844
AID409,BID4430
AID409,BID4966
AID410,BID4266
AID410,BID4359
AID410,BID4551
AID411,BID2937
AID411,BID3098
AID411,BID595
AID412,BID3816
AID412,BID4826
AID412,BID945
AID413,BID4860
AID413,BID4915
AID413,BID575
AID414,BID4005
AID414,BID4433
AID414,BID493
AID415,BID2138
AID415,BID4155
AID415,BID743
AID416,BID1053
AID416,BID3256
AID416,BID4246
AID417,BID2034
AID417,BID2688
AID417,BID4071
AID418,BID1556
AID418,BID3466
AID418,BID425
AID419,BID2580
AID419,BID426
AID419,BID4773
AID420,BID1230
AID420,BID2222
AID420,BID4612
AID421,BID1441
AID421,BID1550
AID421,BID4973
AID422,BID1442
AID422,BID2514
AID422,BID4976
AID423,BID3289
AID423,BID3402
AID423,BID437
AID424,BID4324
AID424,BID4713
AID424,BID592
AID425,BID2312
AID425,BID4897
AID425,BID4987
AID426,BID2539
AID426,BID2674
AID426,BID3436
AID427,BID1384
AID427,BID2422
AID427,BID4904
AID428,BID3481
AID428,BID3534
AID428,BID4279
AID429,BID1475
AID429,BID1788
AID429,BID2795
AID430,BID1263
AID430,BID1290
AID430,BID1834
AID431,BID1807
AID431,BID4297
AID431,BID4387
AID432,BID2365
AID432,BID3875
AID432,BID4017
AID433,BID4003
AID433,BID4271
AID433,BID500
AID434,BID2148
AID434,BID4082
AID434,BID4838
AID435,BID1179
AID435,BID4080
AID435,BID4168
AID436,BID3881
AID436,BID427
AID436,BID63
AID437,BID2303
AID437,BID261
AID437,BID549
AID438,BID1426
AID438,BID3454
AID438,BID4253
AID439,BID1653
AID439,BID2963
AID439,BID4969
AID440,BID1590
AID440,BID4957
AID440,BID591
AID441,BID1699
AID441,BID1774
AID441,BID4015
AID442,BID1460
AID442,BID4127
AID442,BID4142
AID443,BID1345
AID443,BID1938
AID443,BID2752
AID444,BID341
AID444,BID3538
AID444,BID827
AID445,BID2535
AID445,BID2986
AID445,BID559
AID446,BID223
AID446,BID299
AID446,BID574
AID447,BID1694
AID447,BID2243
AID447,BID4476
AID448,BID1028
AID448,BID2155
AID448,BID924
AID449,BID177
AID449,BID4434
AID449,BID580
AID450,BID117
AID450,BID2689
AID450,BID900
AID451,BID2316
AID451,BID3766
AID451,BID710
AID452,BID2926
AID452,BID4369
AID452,BID995
AID453,BID4057
AID453,BID4110
AID453,BID989
AID454,BID1416
AID454,BID1964
AID454,BID422
AID455,BID554
AID455,BID560
AID455,BID594
AID456,BID302
AID456,BID3353
AID456,BID506
AID457,BID2615
AID457,BID4149
AID457,BID871
AID458,BID3432
AID458,BID4108
AID458,BID4494
AID459,BID269
AID459,BID3034
AID459,BID499
AID460,BID2353
AID460,BID4029
AID460,BID712
AID461,BID2091
AID461,BID2911
AID461,BID4288
AID462,BID3582
AID462,BID4017
AID462,BID4624
AID463,BID217
AID463,BID2304
AID463,BID3844
AID464,BID1769
AID464,BID319
AID464,BID4477
AID465,BID2110
AID465,BID352
AID465,BID4447
AID466,BID1545
AID466,BID2729
AID466,BID3913
AID467,BID1468
AID467,BID1653
AID467,BID3005
AID468,BID1804
AID468,BID2945
AID468,BID4068
AID469,BID3021
AID469,BID4300
AID469,BID4677
AID470,BID2337
AID470,BID2426
AID470,BID3806
AID471,BID1336
AID471,BID2798
AID471,BID4107
AID472,BID2709
AID472,BID2875
AID472,BID3286
AID473,BID165
AID473,BID4169
AID473,BID4843
AID474,BID265
AID474,BID2795
AID474,BID2866
AID475,BID2048
AID475,BID3490
AID475,BID819
AID476,BID1383
AID476,BID1448
AID476,BID2233
AID477,BID1659
AID477,BID277
AID477,BID723
AID478,BID128
AID478,BID1837
AID478,BID3714
AID479,BID1172
AID479,BID3276
AID479,BID3946
AID480,BID1850
AID480,BID2413
AID480,BID2504
AID481,BID2784
AID481,BID3844
AID481,BID4547
AID482,BID1724
AID482,BID4301
AID482,BID4405
AID483,BID1677
AID483,BID3427
AID483,BID4944
AID484,BID1228
AID484,BID3514
AID484,BID3996
AID485,BID2396
AID485,BID2686
AID485,BID2924
AID486,BID1601
AID486,BID2044
AID486,BID4220
AID487,BID3219
AID487,BID3268
AID487,BID3689
AID488,BID2126
AID488,BID2543
AID488,BID4291
AID489,BID262
AID489,BID2707
AID489,BID3636
AID490,BID2368
AID490,BID3556
AID490,BID4299
AID491,BID1768
AID491,BID3295
AID491,BID3303
AID492,BID2405
AID492,BID2727
AID492,BID362
AID493,BID3021
AID493,BID3464
AID493,BID731
AID494,BID3177
AID494,BID4156
AID494,BID4692
AID495,BID2754
AID495,BID3971
AID495,BID805
AID496,BID1618
AID496,BID4351
AID496,BID4589
AID497,BID2756
AID497,BID2967
AID497,BID4969
AID498,BID2896
AID498,BID2919
AID498,BID4027
AID499,BID1252
AID499,BID2067
AID499,BID4580
AID500,BID3638
AID500,BID812
AID500,BID954
AID501,BID3739
AID501,BID4080
AID501,BID4468
AID502,BID1439
AID502,BID2122
AID502,BID2687
AID503,BID1676
AID503,BID2063
AID503,BID2644
AID504,BID2391
AID504,BID3118
AID504,BID3711
AID505,BID160
AID505,BID2475
AID505,BID4546
AID506,BID2448
AID506,BID3656
AID506,BID4260
AID507,BID3360
AID507,BID3397
AID507,BID4327
AID508,BID2649
AID508,BID3280
AID508,BID79
AID509,BID1595
AID509,BID3475
AID509,BID3791
AID510,BID1124
AID510,BID2283
AID510,BID4097
AID511,BID2942
AID511,BID3651
AID511,BID4395
AID512,BID236
AID512,BID3866
AID512,BID4042
AID513,BID1004
AID513,BID2191
AID513,BID2241
AID514,BID461
AID514,BID469
AID514,BID4701
AID515,BID1701
AID515,BID2198
AID515,BID2712
AID516,BID2291
AID516,BID4097
AID516,BID4418
AID517,BID1041
AID517,BID4843
AID517,BID961
AID518,BID2570
AID518,BID388
AID518,BID4142
AID519,BID312
AID519,BID652
AID519,BID829
AID520,BID1195
AID520,BID3480
AID520,BID4296
AID521,BID2402
AID521,BID2946
AID521,BID58
AID522,BID1210
AID522,BID2633
AID522,BID769
AID523,BID1372
AID523,BID2515
AID523,BID3550
AID524,BID1441
AID524,BID1563
AID524,BID4068
AID525,BID1230
AID525,BID2964
AID525,BID893
AID526,BID1266
AID526,BID2491
AID526,BID2518
AID527,BID285
AID527,BID4168
AID527,BID4271
AID528,BID2112
AID528,BID2715
AID528,BID3925
AID529,BID1433
AID529,BID2477
AID529,BID881
