CID,DID
CID65,DID529
CID65,DID815
CID66,DID104
CID66,DID231
CID66,DID807
CID67,DID295
CID67,DID493
CID67,DID83
CID68,DID241
CID68,DID277
CID68,DID701
CID69,DID330
CID69,DID777
CID69,DID834
CID70,DID116
CID70,DID833
CID70,DID838
CID71,DID136
CID71,DID290
CID71,DID684
CID72,DID394
CID72,DID558
CID72,DID603
CID73,DID296
CID73,DID392
CID73,DID855
CID74,DID247
CID74,DID787
CID74,DID852
CID75,DID427
CID75,DID464
CID75,DID771
CID76,DID64
CID76,DID681
CID76,DID913
CID77,DID371
CID77,DID698
CID77,DID878
CID78,DID127
CID78,DID446
CID78,DID899
CID79,DID235
CID79,DID475
CID79,DID961
CID80,DID118
CID80,DID501
CID80,DID99
CID81,DID277
CID81,DID674
CID81,DID799
CID82,DID154
CID82,DID575
CID82,DID732
CID83,DID120
CID83,DID375
CID83,DID524
CID84,DID788
CID84,DID895
CID84,DID9
CID85,DID403
CID85,DID581
CID85,DID818
CID86,DID416
CID86,DID751
CID86,DID948
CID87,DID591
CID87,DID71
CID87,DID850
CID88,DID129
CID88,DID471
CID88,DID711
CID89,DID147
CID89,DID418
CID89,DID641
CID90,DID601
CID90,DID673
CID90,DID72
CID91,DID360
CID91,DID571
CID91,DID835
CID92,DID295
CID92,DID513
CID92,DID577
CID93,DID594
CID93,DID910
CID93,DID958
CID94,DID133
CID94,DID760
CID94,DID950
CID95,DID188
CID95,DID802
CID95,DID849
CID96,DID121
CID96,DID536
CID96,DID567
CID97,DID596
CID97,DID753
CID97,DID861
CID98,DID654
CID98,DID795
CID98,DID877
CID99,DID484
CID99,DID507
CID99,DID697
CID100,DID388
CID100,DID573
CID100,DID688
CID101,DID274
CID101,DID350
CID101,DID855
CID102,DID618
CID102,DID72
CID102,DID935
CID103,DID544
CID103,DID905
CID103,DID999
CID104,DID159
CID104,DID338
CID104,DID938
CID105,DID366
CID105,DID393
CID105,DID533
CID106,DID328
CID106,DID35
CID106,DID921
CID107,DID100
CID107,DID139
CID107,DID975
CID108,DID202
CID108,DID585
CID108,DID969
CID109,DID204
CID109,DID772
CID109,DID94
CID110,DID141
CID110,DID142
CID110,DID803
CID111,DID238
CID111,DID568
CID111,DID632
CID112,DID359
CID112,DID63
CID112,DID753
CID113,DID350
CID113,DID606
CID113,DID992
CID114,DID265
CID114,DID643
CID114,DID959
CID115,DID261
CID115,DID371
CID115,DID620
CID116,DID197
CID116,DID342
CID116,DID7
CID117,DID648
CID117,DID885
CID117,DID941
CID118,DID174
CID118,DID828
CID118,DID874
CID119,DID64
CID119,DID697
CID119,DID921
CID120,DID866
CID120,DID916
CID120,DID919
CID121,DID548
CID121,DID576
CID121,DID715
CID122,DID127
CID122,DID775
CID122,DID885
CID123,DID394
CID123,DID687
CID123,DID688
CID124,DID113
CID124,DID68
CID124,DID929
CID125,DID305
CID125,DID577
CID125,DID811
CID126,DID136
CID126,DID373
CID126,DID717
CID127,DID166
CID127,DID32
CID127,DID965
CID128,DID281
CID128,DID783
CID128,DID958
CID129,DID303
CID129,DID56
CID129,DID729
CID130,DID466
CID130,DID642
CID130,DID909
CID131,DID403
CID131,DID971
CID131,DID989
CID132,DID671
CID132,DID713
CID132,DID767
CID133,DID523
CID133,DID588
CID133,DID922
CID134,DID664
CID134,DID866
CID134,DID88
CID135,DID77
CID135,DID914
CID135,DID946
CID136,DID279
CID136,DID386
CID136,DID825
CID137,DID221
CID137,DID315
CID137,DID786
CID138,DID222
CID138,DID673
CID138,DID951
CID139,DID451
CID139,DID468
CID139,DID844
CID140,DID14
CID140,DID393
CID140,DID46
CID141,DID35
CID141,DID766
CID141,DID843
CID142,DID160
CID142,DID809
CID142,DID95
CID143,DID117
CID143,DID325
CID143,DID965
CID144,DID1
CID144,DID20
CID144,DID970
CID145,DID312
CID145,DID654
CID145,DID943
CID146,DID408
CID146,DID463
CID146,DID507
CID147,DID741
CID147,DID793
CID147,DID950
CID148,DID364
CID148,DID794
CID148,DID877
CID149,DID430
CID149,DID733
CID149,DID911
CID150,DID210
CID150,DID855
CID150,DID956
CID151,DID215
CID151,DID547
CID151,DID826
CID152,DID20
CID152,DID337
CID152,DID871
CID153,DID159
CID153,DID386
CID153,DID720
CID154,DID213
CID154,DID290
CID154,DID917
CID155,DID273
CID155,DID3
CID155,DID438
CID156,DID130
CID156,DID883
CID156,DID936
CID157,DID241
CID157,DID638
CID157,DID79
CID158,DID206
CID158,DID434
CID158,DID613
CID159,DID503
CID159,DID64
CID159,DID696
CID160,DID319
CID160,DID498
CID160,DID860
CID161,DID397
CID161,DID518
CID161,DID964
CID162,DID655
CID162,DID847
CID162,DID991
CID163,DID262
CID163,DID285
CID163,DID385
CID164,DID339
CID164,DID860
CID164,DID977
CID165,DID253
CID165,DID86
CID165,DID988
CID166,DID491
CID166,DID687
CID166,DID982
CID167,DID282
CID167,DID752
CID167,DID828
CID168,DID11
CID168,DID399
CID168,DID801
CID169,DID283
CID169,DID48
CID169,DID898
CID170,DID161
CID170,DID343
CID170,DID522
CID171,DID593
CID171,DID752
CID171,DID808
CID172,DID407
CID172,DID822
CID172,DID972
CID173,DID621
CID173,DID907
CID173,DID957
CID174,DID224
CID174,DID49
CID174,DID538
CID175,DID208
CID175,DID385
CID175,DID642
CID176,DID106
CID176,DID610
CID176,DID81
CID177,DID242
CID177,DID295
CID177,DID88
CID178,DID149
CID178,DID396
CID178,DID703
CID179,DID138
CID179,DID508
CID179,DID65
CID180,DID114
CID180,DID345
CID180,DID426
CID181,DID762
CID181,DID796
CID181,DID840
CID182,DID320
CID182,DID680
CID182,DID863
CID183,DID329
CID183,DID698
CID183,DID835
CID184,DID350
CID184,DID41
CID184,DID993
CID185,DID134
CID185,DID821
CID185,DID872
CID186,DID369
CID186,DID614
CID186,DID711
CID187,DID472
CID187,DID833
CID187,DID950
CID188,DID330
CID188,DID53
CID188,DID573
CID189,DID184
CID189,DID211
CID189,DID693
CID190,DID545
CID190,DID57
CID190,DID646
CID191,DID40
CID191,DID880
CID191,DID94
CID192,DID271
CID192,DID339
CID192,DID361
CID193,DID443
CID193,DID486
CID193,DID707
CID194,DID604
CID194,DID723
CID194,DID747
CID195,DID183
CID195,DID360
CID195,DID744
CID196,DID263
CID196,DID333
CID196,DID433
CID197,DID252
CID197,DID33
CID197,DID779
CID198,DID220
CID198,DID283
CID198,DID606
CID199,DID102
CID199,DID612
CID199,DID829
CID200,DID111
CID200,DID158
CID200,DID417
CID201,DID153
CID201,DID753
CID201,DID92
CID202,DID163
CID202,DID517
CID202,DID777
CID203,DID214
CID203,DID889
CID203,DID950
CID204,DID373
CID204,DID738
CID204,DID945
CID205,DID631
CID205,DID81
CID205,DID999
CID206,DID379
CID206,DID513
CID206,DID810
CID207,DID681
CID207,DID868
CID207,DID938
CID208,DID7
CID208,DID897
CID208,DID916
CID209,DID175
CID209,DID289
CID209,DID6
CID210,DID269
CID210,DID750
CID210,DID988
CID211,DID553
CID211,DID605
CID211,DID797
CID212,DID432
CID212,DID741
CID212,DID996
CID213,DID344
CID213,DID553
CID213,DID697
CID214,DID10
CID214,DID134
CID214,DID730
CID215,DID348
CID215,DID755
CID215,DID903
CID216,DID329
CID216,DID58
CID216,DID785
CID217,DID204
CID217,DID3
CID217,DID658
CID218,DID131
CID218,DID428
CID218,DID9
CID219,DID247
CID219,DID482
CID219,DID547
CID220,DID250
CID220,DID748
CID220,DID947
CID221,DID133
CID221,DID2
CID221,DID407
CID222,DID115
CID222,DID719
CID222,DID829
CID223,DID359
CID223,DID444
CID223,DID608
CID224,DID207
CID224,DID246
CID224,DID775
CID225,DID314
CID225,DID628
CID225,DID662
CID226,DID585
CID226,DID821
CID226,DID923
CID227,DID29
CID227,DID648
CID227,DID726
CID228,DID216
CID228,DID305
CID228,DID543
CID229,DID133
CID229,DID319
CID229,DID54
CID230,DID380
CID230,DID572
CID230,DID669
CID231,DID132
CID231,DID358
CID231,DID507
CID232,DID130
CID232,DID413
CID232,DID975
CID233,DID106
CID233,DID412
CID233,DID780
CID234,DID500
CID234,DID546
CID234,DID719
CID235,DID363
CID235,DID37
CID235,DID692
CID236,DID286
CID236,DID588
CID236,DID986
CID237,DID368
CID237,DID582
CID237,DID992
CID238,DID489
CID238,DID796
CID238,DID996
CID239,DID319
CID239,DID918
CID239,DID943
CID240,DID290
CID240,DID419
CID240,DID470
CID241,DID103
CID241,DID139
CID241,DID935
CID242,DID20
CID242,DID556
CID242,DID899
CID243,DID455
CID243,DID664
CID243,DID853
CID244,DID484
CID244,DID715
CID244,DID910
CID245,DID200
CID245,DID471
CID245,DID719
CID246,DID296
CID246,DID463
CID246,DID596
CID247,DID137
CID247,DID172
CID247,DID565
CID248,DID108
CID248,DID478
CID248,DID798
CID249,DID426
CID249,DID579
CID249,DID744
CID250,DID574
CID250,DID671
CID250,DID847
CID251,DID211
CID251,DID227
CID251,DID304
CID252,DID334
CID252,DID616
CID252,DID867
CID253,DID104
CID253,DID660
CID253,DID864
CID254,DID482
CID254,DID762
CID254,DID879
CID255,DID40
CID255,DID48
CID255,DID59
CID256,DID441
CID256,DID641
CID256,DID729
CID257,DID585
CID257,DID633
CID257,DID852
CID258,DID189
CID258,DID305
CID258,DID749
CID259,DID350
CID259,DID489
CID259,DID743
CID260,DID11
CID260,DID295
CID260,DID522
CID261,DID207
CID261,DID397
CID261,DID456
CID262,DID184
CID262,DID406
CID262,DID95
CID263,DID347
CID263,DID543
CID263,DID840
CID264,DID119
CID264,DID123
CID264,DID228
CID265,DID441
CID265,DID618
CID265,DID808
CID266,DID38
CID266,DID535
CID266,DID957
CID267,DID550
CID267,DID90
CID267,DID961
CID268,DID248
CID268,DID812
CID268,DID938
CID269,DID199
CID269,DID207
CID269,DID733
CID270,DID216
CID270,DID508
CID270,DID817
CID271,DID464
CID271,DID645
CID271,DID891
CID272,DID202
CID272,DID811
CID272,DID863
CID273,DID23
CID273,DID350
CID273,DID826
CID274,DID149
CID274,DID322
CID274,DID825
CID275,DID171
CID275,DID775
CID275,DID804
CID276,DID440
CID276,DID63
CID276,DID650
CID277,DID719
CID277,DID794
CID277,DID951
CID278,DID144
CID278,DID2
CID278,DID589
CID279,DID494
CID279,DID63
CID279,DID651
CID280,DID143
CID280,DID296
CID280,DID62
CID281,DID2
CID281,DID470
CID281,DID708
CID282,DID661
CID282,DID666
CID282,DID919
CID283,DID834
CID283,DID845
CID283,DID87
CID284,DID191
CID284,DID335
CID284,DID719
CID285,DID372
CID285,DID38
CID285,DID534
CID286,DID392
CID286,DID526
CID286,DID79
CID287,DID571
CID287,DID586
CID287,DID716
CID288,DID345
CID288,DID381
CID288,DID977
CID289,DID101
CID289,DID646
CID289,DID648
CID290,DID354
CID290,DID360
CID290,DID777
CID291,DID375
CID291,DID663
CID291,DID925
CID292,DID15
CID292,DID604
CID292,DID844
CID293,DID379
CID293,DID390
CID293,DID992
CID294,DID375
CID294,DID423
CID294,DID854
CID295,DID120
CID295,DID493
CID295,DID605
CID296,DID418
CID296,DID56
CID296,DID818
CID297,DID384
CID297,DID939
CID297,DID940
CID298,DID194
CID298,DID661
CID298,DID702
CID299,DID11
CID299,DID132
CID299,DID641
CID300,DID28
CID300,DID580
CID300,DID949
CID301,DID220
CID301,DID482
CID301,DID634
CID302,DID198
CID302,DID548
CID302,DID565
CID303,DID402
CID303,DID873
CID303,DID938
CID304,DID20
CID304,DID775
CID304,DID813
CID305,DID190
CID305,DID497
CID305,DID696
CID306,DID381
CID306,DID450
CID306,DID809
CID307,DID4
CID307,DID653
CID307,DID660
CID308,DID140
CID308,DID263
CID308,DID924
CID309,DID109
CID309,DID114
CID309,DID898
CID310,DID319
CID310,DID476
CID310,DID922
CID311,DID564
CID311,DID642
CID311,DID667
CID312,DID293
CID312,DID669
CID312,DID856
CID313,DID275
CID313,DID284
CID313,DID393
CID314,DID152
CID314,DID345
CID314,DID640
CID315,DID161
CID315,DID583
CID315,DID998
CID316,DID226
CID316,DID468
CID316,DID497
CID317,DID469
CID317,DID752
CID317,DID755
CID318,DID366
CID318,DID847
CID318,DID854
CID319,DID10
CID319,DID465
CID319,DID489
CID320,DID384
CID320,DID704
CID320,DID712
CID321,DID155
CID321,DID373
CID321,DID607
CID322,DID219
CID322,DID359
CID322,DID807
CID323,DID443
CID323,DID445
CID323,DID619
CID324,DID295
CID324,DID672
CID324,DID710
CID325,DID153
CID325,DID581
CID325,DID75
CID326,DID186
CID326,DID920
CID326,DID978
CID327,DID197
CID327,DID890
CID327,DID897
CID328,DID211
CID328,DID330
CID328,DID333
CID329,DID911
CID329,DID950
CID329,DID964
CID330,DID694
CID330,DID71
CID330,DID787
CID331,DID285
CID331,DID311
CID331,DID631
CID332,DID760
CID332,DID958
CID332,DID979
CID333,DID226
CID333,DID841
CID333,DID900
CID334,DID437
CID334,DID49
CID334,DID517
CID335,DID249
CID335,DID292
CID335,DID701
CID336,DID273
CID336,DID320
CID336,DID677
CID337,DID27
CID337,DID386
CID337,DID496
CID338,DID247
CID338,DID376
CID338,DID662
CID339,DID195
CID339,DID866
CID339,DID984
CID340,DID113
CID340,DID158
CID340,DID564
CID341,DID23
CID341,DID376
CID341,DID843
CID342,DID196
CID342,DID589
CID342,DID728
CID343,DID67
CID343,DID769
CID343,DID928
CID344,DID464
CID344,DID657
CID344,DID703
CID345,DID397
CID345,DID862
CID345,DID877
CID346,DID477
CID346,DID591
CID346,DID86
CID347,DID16
CID347,DID256
CID347,DID708
CID348,DID137
CID348,DID552
CID348,DID706
CID349,DID329
CID349,DID495
CID349,DID53
CID350,DID548
CID350,DID869
CID350,DID97
CID351,DID26
CID351,DID387
CID351,DID420
CID352,DID558
CID352,DID827
CID352,DID995
CID353,DID588
CID353,DID718
CID353,DID913
CID354,DID363
CID354,DID82
CID354,DID976
CID355,DID617
CID355,DID633
CID355,DID894
CID356,DID497
CID356,DID596
CID356,DID904
CID357,DID1000
CID357,DID315
CID357,DID966
CID358,DID261
CID358,DID405
CID358,DID816
CID359,DID113
CID359,DID708
CID359,DID945
CID360,DID56
CID360,DID571
CID360,DID99
CID361,DID188
CID361,DID228
CID361,DID680
CID362,DID200
CID362,DID388
CID362,DID722
CID363,DID323
CID363,DID53
CID363,DID859
CID364,DID59
CID364,DID747
CID364,DID835
CID365,DID217
CID365,DID408
CID365,DID879
CID366,DID123
CID366,DID475
CID366,DID796
CID367,DID104
CID367,DID321
CID367,DID597
CID368,DID134
CID368,DID210
CID368,DID478
CID369,DID218
CID369,DID583
CID369,DID620
CID370,DID131
CID370,DID336
CID370,DID615
CID371,DID282
CID371,DID686
CID371,DID819
CID372,DID552
CID372,DID802
CID372,DID911
CID373,DID149
CID373,DID210
CID373,DID922
CID374,DID289
CID374,DID387
CID374,DID503
CID375,DID22
CID375,DID690
CID375,DID812
CID376,DID241
CID376,DID599
CID376,DID780
CID377,DID808
CID377,DID859
CID377,DID880
CID378,DID327
CID378,DID51
CID378,DID677
CID379,DID470
CID379,DID815
CID379,DID96
CID380,DID339
CID380,DID432
CID380,DID930
CID381,DID121
CID381,DID57
CID381,DID900
CID382,DID128
CID382,DID241
CID382,DID725
CID383,DID429
CID383,DID941
CID383,DID995
CID384,DID485
CID384,DID591
CID384,DID868
CID385,DID410
CID385,DID907
CID385,DID910
CID386,DID188
CID386,DID338
CID386,DID689
CID387,DID28
CID387,DID34
CID387,DID996
CID388,DID21
CID388,DID576
CID388,DID750
CID389,DID411
CID389,DID637
CID389,DID64
CID390,DID248
CID390,DID47
CID390,DID648
CID391,DID15
CID391,DID177
CID391,DID202
CID392,DID128
CID392,DID694
CID392,DID897
CID393,DID150
CID393,DID220
CID393,DID859
CID394,DID146
CID394,DID165
CID394,DID346
CID395,DID211
CID395,DID842
CID395,DID942
CID396,DID118
CID396,DID615
CID396,DID639
CID397,DID235
CID397,DID434
CID397,DID94
CID398,DID359
CID398,DID510
CID398,DID822
CID399,DID310
CID399,DID787
CID399,DID850
CID400,DID113
CID400,DID804
CID400,DID898
CID401,DID123
CID401,DID442
CID401,DID951
CID402,DID343
CID402,DID375
CID402,DID621
CID403,DID333
CID403,DID662
CID403,DID910
CID404,DID320
CID404,DID391
CID404,DID505
CID405,DID112
CID405,DID197
CID405,DID579
CID406,DID249
CID406,DID403
CID406,DID565
CID407,DID276
CID407,DID629
CID407,DID954
CID408,DID731
CID408,DID878
CID408,DID969
CID409,DID170
CID409,DID475
CID409,DID520
CID410,DID110
CID410,DID472
CID410,DID537
CID411,DID107
CID411,DID441
CID411,DID761
CID412,DID160
CID412,DID699
CID412,DID870
CID413,DID156
CID413,DID169
CID413,DID866
CID414,DID473
CID414,DID710
CID414,DID712
CID415,DID104
CID415,DID117
CID415,DID980
CID416,DID431
CID416,DID528
CID416,DID572
CID417,DID406
CID417,DID426
CID417,DID839
CID418,DID383
CID418,DID403
CID418,DID985
CID419,DID280
CID419,DID480
CID419,DID613
CID420,DID385
CID420,DID728
CID420,DID732
CID421,DID508
CID421,DID946
CID421,DID960
CID422,DID225
CID422,DID333
CID422,DID819
CID423,DID34
CID423,DID590
CID423,DID800
CID424,DID144
CID424,DID346
CID424,DID691
CID425,DID32
CID425,DID532
CID425,DID767
CID426,DID180
CID426,DID460
CID426,DID707
CID427,DID444
CID427,DID781
CID427,DID941
CID428,DID408
CID428,DID639
CID428,DID945
CID429,DID180
CID429,DID542
CID429,DID957
CID430,DID151
CID430,DID54
CID430,DID676
CID431,DID323
CID431,DID749
CID431,DID762
CID432,DID210
CID432,DID561
CID432,DID576
CID433,DID114
CID433,DID255
CID433,DID905
CID434,DID331
CID434,DID432
CID434,DID694
CID435,DID662
CID435,DID712
CID435,DID862
CID436,DID418
CID436,DID629
CID436,DID673
CID437,DID167
CID437,DID57
CID437,DID813
CID438,DID14
CID438,DID325
CID438,DID748
CID439,DID303
CID439,DID631
CID439,DID74
CID440,DID488
CID440,DID667
CID440,DID804
CID441,DID484
CID441,DID580
CID441,DID871
CID442,DID123
CID442,DID543
CID442,DID726
CID443,DID31
CID443,DID779
CID443,DID963
CID444,DID351
CID444,DID423
CID444,DID600
CID445,DID557
CID445,DID730
CID445,DID993
CID446,DID249
CID446,DID316
CID446,DID421
CID447,DID667
CID447,DID79
CID447,DID920
CID448,DID374
CID448,DID417
CID448,DID545
CID449,DID456
CID449,DID653
CID449,DID736
CID450,DID598
CID450,DID769
CID450,DID868
CID451,DID153
CID451,DID434
CID451,DID924
CID452,DID513
CID452,DID570
CID452,DID797
CID453,DID235
CID453,DID304
CID453,DID545
CID454,DID197
CID454,DID635
CID454,DID887
CID455,DID114
CID455,DID192
CID455,DID645
CID456,DID211
CID456,DID635
CID456,DID967
CID457,DID580
CID457,DID836
CID457,DID882
CID458,DID430
CID458,DID431
CID458,DID73
CID459,DID351
CID459,DID458
CID459,DID557
CID460,DID191
CID460,DID283
CID460,DID345
CID461,DID51
CID461,DID560
CID461,DID874
CID462,DID664
CID462,DID772
CID462,DID954
CID463,DID111
CID463,DID603
CID463,DID709
CID464,DID404
CID464,DID777
CID464,DID857
CID465,DID260
CID465,DID732
CID465,DID967
CID466,DID302
CID466,DID32
CID466,DID91
CID467,DID424
CID467,DID903
CID467,DID99
CID468,DID246
CID468,DID819
CID468,DID86
CID469,DID576
CID469,DID641
CID469,DID861
CID470,DID383
CID470,DID644
CID470,DID728
CID471,DID502
CID471,DID594
CID471,DID977
CID472,DID28
CID472,DID846
CID472,DID963
CID473,DID135
CID473,DID299
CID473,DID487
CID474,DID183
CID474,DID739
CID474,DID924
CID475,DID705
CID475,DID771
CID475,DID781
CID476,DID27
CID476,DID834
CID476,DID891
CID477,DID350
CID477,DID353
CID477,DID622
CID478,DID370
CID478,DID547
CID478,DID649
CID479,DID380
CID479,DID389
CID479,DID725
CID480,DID23
CID480,DID829
CID480,DID836
CID481,DID384
CID481,DID412
CID481,DID990
CID482,DID162
CID482,DID26
CID482,DID333
CID483,DID236
CID483,DID744
CID483,DID846
CID484,DID554
CID484,DID650
CID484,DID862
CID485,DID556
CID485,DID733
CID485,DID911
CID486,DID213
CID486,DID291
CID486,DID387
CID487,DID497
CID487,DID674
CID487,DID909
CID488,DID20
CID488,DID564
CID488,DID879
CID489,DID153
CID489,DID826
CID489,DID979
CID490,DID230
CID490,DID262
CID490,DID583
CID491,DID377
CID491,DID419
CID491,DID89
CID492,DID161
CID492,DID432
CID492,DID91
CID493,DID14
CID493,DID56
CID493,DID955
CID494,DID247
CID494,DID433
CID494,DID540
CID495,DID268
CID495,DID609
CID495,DID9
CID496,DID249
CID496,DID336
CID496,DID725
CID497,DID594
CID497,DID751
CID497,DID802
CID498,DID219
CID498,DID491
CID498,DID60
CID499,DID151
CID499,DID249
CID499,DID745
CID500,DID272
CID500,DID314
CID500,DID402
CID501,DID323
CID501,DID328
CID501,DID768
CID502,DID17
CID502,DID518
CID502,DID661
CID503,DID209
CID503,DID463
CID503,DID618
CID504,DID345
CID504,DID738
CID504,DID831
CID505,DID123
CID505,DID429
CID505,DID731
CID506,DID533
CID506,DID685
CID506,DID836
CID507,DID129
CID507,DID277
CID507,DID622
CID508,DID114
CID508,DID658
CID508,DID668
CID509,DID335
CID509,DID631
CID509,DID64
CID510,DID504
CID510,DID591
CID510,DID692
CID511,DID182
CID511,DID870
CID511,DID961
CID512,DID174
CID512,DID32
CID512,DID865
CID513,DID28
CID513,DID348
CID513,DID86
CID514,DID240
CID514,DID764
CID514,DID843
CID515,DID570
CID515,DID708
CID515,DID852
CID516,DID436
CID516,DID639
CID516,DID929
CID517,DID598
CID517,DID711
CID517,DID985
CID518,DID226
CID518,DID746
CID518,DID930
CID519,DID491
CID519,DID58
CID519,DID723
CID520,DID46
CID520,DID683
CID520,DID850
CID521,DID477
CID521,DID681
CID521,DID799
CID522,DID127
CID522,DID85
CID522,DID957
CID523,DID30
CID523,DID392
CID523,DID73
CID524,DID350
CID524,DID810
CID524,DID832
CID525,DID485
CID525,DID836
CID525,DID854
CID526,DID217
CID526,DID36
CID526,DID553
CID527,DID261
CID527,DID539
CID527,DID554
CID528,DID657
CID528,DID758
CID528,DID827
CID529,DID432
CID529,DID549
CID529,DID80
CID530,DID653
CID530,DID761
CID530,DID998
CID531,DID554
CID531,DID620
CID531,DID665
CID532,DID260
CID532,DID752
CID532,DID962
CID533,DID295
CID533,DID586
CID533,DID765
CID534,DID170
CID534,DID572
CID534,DID596
CID535,DID67
CID535,DID776
CID535,DID907
CID536,DID115
CID536,DID354
CID536,DID880
CID537,DID185
CID537,DID874
CID537,DID979
CID538,DID255
CID538,DID299
CID538,DID384
CID539,DID742
CID539,DID787
CID539,DID819
CID540,DID433
CID540,DID558
CID540,DID897
CID541,DID458
CID541,DID931
CID541,DID973
CID542,DID295
CID542,DID399
CID542,DID67
CID543,DID150
CID543,DID814
CID543,DID830
CID544,DID357
CID544,DID451
CID544,DID912
CID545,DID190
CID545,DID371
CID545,DID81
CID546,DID17
CID546,DID801
CID546,DID803
CID547,DID44
CID547,DID534
CID547,DID726
CID548,DID247
CID548,DID585
CID548,DID682
CID549,DID161
CID549,DID170
CID549,DID286
CID550,DID147
CID550,DID560
CID550,DID631
CID551,DID632
CID551,DID925
CID551,DID96
CID552,DID492
CID552,DID580
CID552,DID73
CID553,DID414
CID553,DID545
CID553,DID636
CID554,DID1000
CID554,DID611
CID554,DID834
CID555,DID112
CID555,DID448
CID555,DID628
CID556,DID124
CID556,DID197
CID556,DID92
CID557,DID256
CID557,DID3
CID557,DID397
CID558,DID359
CID558,DID537
CID558,DID721
CID559,DID122
CID559,DID597
CID559,DID622
CID560,DID248
CID560,DID52
CID560,DID623
CID561,DID114
CID561,DID366
CID561,DID979
CID562,DID436
CID562,DID44
CID562,DID821
CID563,DID481
CID563,DID610
CID563,DID930
CID564,DID404
CID564,DID804
CID564,DID987
CID565,DID443
CID565,DID703
CID565,DID940
CID566,DID277
CID566,DID459
CID566,DID695
CID567,DID296
CID567,DID539
CID567,DID861
CID568,DID4
CID568,DID402
CID568,DID780
CID569,DID594
CID569,DID840
CID569,DID995
CID570,DID166
CID570,DID20
CID570,DID799
CID571,DID167
CID571,DID632
CID571,DID731
CID572,DID43
CID572,DID586
CID572,DID641
CID573,DID303
CID573,DID57
CID573,DID751
CID574,DID5
CID574,DID749
CID574,DID788
CID575,DID1000
CID575,DID233
CID575,DID348
CID576,DID212
CID576,DID413
CID576,DID79
CID577,DID447
CID577,DID622
CID577,DID893
CID578,DID843
CID578,DID855
CID578,DID956
CID579,DID365
CID579,DID528
CID579,DID641
CID580,DID493
CID580,DID800
CID580,DID838
CID581,DID117
CID581,DID595
CID581,DID710
CID582,DID102
CID582,DID506
CID582,DID523
CID583,DID506
CID583,DID778
