CID,BID
CID92,BID1513
CID92,BID1715
CID93,BID564
CID93,BID908
CID94,BID1170
CID94,BID688
CID95,BID1471
CID95,BID499
CID96,BID214
CID96,BID441
CID97,BID1011
CID97,BID300
CID98,BID1084
CID98,BID349
CID99,BID1401
CID99,BID1785
CID100,BID728
CID100,BID974
CID101,BID1123
CID101,BID1765
CID102,BID1081
CID102,BID1783
CID103,BID1672
CID103,BID1677
CID104,BID1654
CID104,BID554
CID105,BID1049
CID105,BID1781
CID106,BID524
CID106,BID945
CID107,BID626
CID107,BID730
CID108,BID207
CID108,BID900
CID109,BID1235
CID109,BID420
CID110,BID450
CID110,BID564
CID111,BID1541
CID111,BID1880
CID112,BID505
CID112,BID773
CID113,BID1838
CID113,BID561
CID114,BID1778
CID114,BID536
CID115,BID1517
CID115,BID406
CID116,BID1371
CID116,BID349
CID117,BID149
CID117,BID1867
CID118,BID1429
CID118,BID1864
CID119,BID1216
CID119,BID890
CID120,BID1742
CID120,BID85
CID121,BID1207
CID121,BID1374
CID122,BID466
CID122,BID646
CID123,BID1297
CID123,BID543
CID124,BID1567
CID124,BID307
CID125,BID537
CID125,BID894
CID126,BID1711
CID126,BID654
CID127,BID1499
CID127,BID1569
CID128,BID1937
CID128,BID759
CID129,BID1069
CID129,BID1901
CID130,BID1743
CID130,BID254
CID131,BID1170
CID131,BID798
CID132,BID248
CID132,BID42
CID133,BID1840
CID133,BID722
CID134,BID1580
CID134,BID770
CID135,BID1699
CID135,BID428
CID136,BID134
CID136,BID1731
CID137,BID284
CID137,BID523
CID138,BID1145
CID138,BID509
CID139,BID145
CID139,BID18
CID140,BID1391
CID140,BID678
CID141,BID1190
CID141,BID1590
CID142,BID1279
CID142,BID894
CID143,BID1893
CID143,BID513
CID144,BID497
CID144,BID7
CID145,BID1159
CID145,BID958
CID146,BID1839
CID146,BID858
CID147,BID1444
CID147,BID456
CID148,BID1407
CID148,BID496
CID149,BID1295
CID149,BID965
CID150,BID1731
CID150,BID782
CID151,BID1804
CID151,BID751
CID152,BID117
CID152,BID980
CID153,BID10
CID153,BID935
CID154,BID1019
CID154,BID1549
CID155,BID243
CID155,BID585
CID156,BID1903
CID156,BID366
CID157,BID53
CID157,BID972
CID158,BID110
CID158,BID1434
CID159,BID1117
CID159,BID1621
CID160,BID1499
CID160,BID655
CID161,BID502
CID161,BID610
CID162,BID1127
CID162,BID411
CID163,BID1207
CID163,BID1300
CID164,BID1261
CID164,BID1947
CID165,BID1017
CID165,BID1499
CID166,BID1086
CID166,BID1397
CID167,BID1208
CID167,BID1315
CID168,BID278
CID168,BID538
CID169,BID1661
CID169,BID810
CID170,BID1087
CID170,BID677
CID171,BID166
CID171,BID223
CID172,BID1211
CID172,BID307
CID173,BID1973
CID173,BID835
CID174,BID1245
CID174,BID947
CID175,BID1320
CID175,BID307
CID176,BID1480
CID176,BID1719
CID177,BID1314
CID177,BID29
CID178,BID1287
CID178,BID1843
CID179,BID1387
CID179,BID1564
CID180,BID1358
CID180,BID920
CID181,BID402
CID181,BID897
CID182,BID1208
CID182,BID1532
CID183,BID1793
CID183,BID1848
CID184,BID108
CID184,BID857
CID185,BID1483
CID185,BID1613
CID186,BID1442
CID186,BID451
CID187,BID1552
CID187,BID1563
CID188,BID1057
CID188,BID430
CID189,BID1380
CID189,BID983
CID190,BID1456
CID190,BID306
CID191,BID1919
CID191,BID643
CID192,BID1608
CID192,BID17
CID193,BID151
CID193,BID529
CID194,BID1119
CID194,BID1615
CID195,BID1543
CID195,BID1824
CID196,BID13
CID196,BID774
CID197,BID1578
CID197,BID930
CID198,BID195
CID198,BID987
CID199,BID1528
CID199,BID754
CID200,BID571
CID200,BID631
CID201,BID1495
CID201,BID422
CID202,BID123
CID202,BID1357
CID203,BID1408
CID203,BID328
CID204,BID1634
CID204,BID1808
CID205,BID271
CID205,BID719
CID206,BID1817
CID206,BID1861
CID207,BID1271
CID207,BID840
CID208,BID1854
CID208,BID752
CID209,BID1922
CID209,BID870
CID210,BID779
CID210,BID984
CID211,BID1693
CID211,BID887
CID212,BID1422
CID212,BID1846
CID213,BID292
CID213,BID907
CID214,BID1238
CID214,BID153
CID215,BID485
CID215,BID77
CID216,BID110
CID216,BID1117
CID217,BID1154
CID217,BID277
CID218,BID456
CID218,BID875
CID219,BID612
CID219,BID741
CID220,BID1137
CID220,BID68
CID221,BID1248
CID221,BID588
CID222,BID1095
CID222,BID1111
CID223,BID296
CID223,BID445
CID224,BID15
CID224,BID945
CID225,BID1
CID225,BID1110
CID226,BID1460
CID226,BID1942
CID227,BID1952
CID227,BID327
CID228,BID1910
CID228,BID252
CID229,BID1500
CID229,BID97
CID230,BID1620
CID230,BID1766
CID231,BID282
CID231,BID953
CID232,BID1344
CID232,BID895
CID233,BID1834
CID233,BID1921
CID234,BID1980
CID234,BID725
CID235,BID1795
CID235,BID782
CID236,BID1115
CID236,BID1868
CID237,BID106
CID237,BID472
CID238,BID1172
CID238,BID1506
CID239,BID83
CID239,BID869
CID240,BID190
CID240,BID366
CID241,BID103
CID241,BID145
CID242,BID1606
CID242,BID396
CID243,BID1396
CID243,BID929
CID244,BID1853
CID244,BID1979
CID245,BID1912
CID245,BID283
CID246,BID1175
CID246,BID822
CID247,BID1840
CID247,BID885
CID248,BID1283
CID248,BID718
CID249,BID1237
CID249,BID1729
CID250,BID1847
CID250,BID302
CID251,BID1456
CID251,BID1832
CID252,BID554
CID252,BID892
CID253,BID747
CID253,BID890
CID254,BID186
CID254,BID188
CID255,BID1650
CID255,BID235
CID256,BID1107
CID256,BID1792
CID257,BID252
CID257,BID935
CID258,BID22
CID258,BID252
CID259,BID259
CID259,BID691
CID260,BID1400
CID260,BID1786
CID261,BID1773
CID261,BID795
CID262,BID1132
CID262,BID770
CID263,BID1909
CID263,BID321
CID264,BID1294
CID264,BID320
CID265,BID1163
CID265,BID721
CID266,BID1458
CID266,BID18
CID267,BID1042
CID267,BID1809
CID268,BID420
CID268,BID808
CID269,BID1419
CID269,BID303
CID270,BID1067
CID270,BID325
CID271,BID1646
CID271,BID470
CID272,BID58
CID272,BID717
CID273,BID1075
CID273,BID172
CID274,BID1524
CID274,BID265
CID275,BID1256
CID275,BID172
CID276,BID432
CID276,BID856
CID277,BID1063
CID277,BID1504
CID278,BID1624
CID278,BID640
CID279,BID1837
CID279,BID797
CID280,BID1246
CID280,BID69
CID281,BID226
CID281,BID988
CID282,BID1413
CID282,BID1492
CID283,BID823
CID283,BID892
CID284,BID1078
CID284,BID205
CID285,BID423
CID285,BID730
CID286,BID881
CID286,BID933
CID287,BID1745
CID287,BID1818
CID288,BID1160
CID288,BID1403
CID289,BID1615
CID289,BID444
CID290,BID1942
CID290,BID916
CID291,BID66
CID291,BID854
CID292,BID1534
CID292,BID638
CID293,BID1810
CID293,BID553
CID294,BID1377
CID294,BID610
CID295,BID1245
CID295,BID874
CID296,BID45
CID296,BID828
CID297,BID680
CID297,BID792
CID298,BID560
CID298,BID75
CID299,BID206
CID299,BID960
CID300,BID1850
CID300,BID971
CID301,BID17
CID301,BID639
CID302,BID1727
CID302,BID861
CID303,BID1745
CID303,BID1783
CID304,BID417
CID304,BID48
CID305,BID1402
CID305,BID549
CID306,BID1883
CID306,BID86
CID307,BID6
CID307,BID863
CID308,BID1166
CID308,BID985
CID309,BID222
CID309,BID69
CID310,BID1193
CID310,BID1603
CID311,BID19
CID311,BID663
CID312,BID1060
CID312,BID1873
CID313,BID188
CID313,BID197
CID314,BID609
CID314,BID657
CID315,BID401
CID315,BID796
CID316,BID1632
CID316,BID714
CID317,BID179
CID317,BID61
CID318,BID1290
CID318,BID914
CID319,BID1934
CID319,BID338
CID320,BID954
CID320,BID975
CID321,BID1741
CID321,BID217
CID322,BID1407
CID322,BID1978
CID323,BID1998
CID323,BID38
CID324,BID38
CID324,BID51
CID325,BID1483
CID325,BID1489
CID326,BID1369
CID326,BID546
CID327,BID1147
CID327,BID1535
CID328,BID1249
CID328,BID933
CID329,BID572
CID329,BID741
CID330,BID1755
CID330,BID413
CID331,BID1114
CID331,BID417
CID332,BID1606
CID332,BID1635
CID333,BID1981
CID333,BID341
CID334,BID1
CID334,BID988
CID335,BID1041
CID335,BID1754
CID336,BID1234
CID336,BID452
CID337,BID127
CID337,BID1422
CID338,BID1090
CID338,BID42
CID339,BID1133
CID339,BID188
CID340,BID1257
CID340,BID30
CID341,BID1934
CID341,BID75
CID342,BID122
CID342,BID1879
CID343,BID1416
CID343,BID870
CID344,BID538
CID344,BID658
CID345,BID1611
CID345,BID420
CID346,BID1653
CID346,BID1926
CID347,BID18
CID347,BID480
CID348,BID1640
CID348,BID853
CID349,BID1188
CID349,BID1931
CID350,BID1205
CID350,BID691
CID351,BID1826
CID351,BID616
CID352,BID1298
CID352,BID333
CID353,BID1460
CID353,BID397
CID354,BID1185
CID354,BID369
CID355,BID586
CID355,BID997
CID356,BID1891
CID356,BID328
CID357,BID804
CID357,BID983
CID358,BID1269
CID358,BID1384
CID359,BID1054
CID359,BID868
CID360,BID1478
CID360,BID1479
CID361,BID1533
CID361,BID241
CID362,BID1717
CID362,BID357
CID363,BID1889
CID363,BID72
CID364,BID1250
CID364,BID21
CID365,BID1552
CID365,BID1859
CID366,BID182
CID366,BID372
CID367,BID1199
CID367,BID1987
CID368,BID363
CID368,BID497
CID369,BID133
CID369,BID1824
CID370,BID298
CID370,BID682
CID371,BID246
CID371,BID652
CID372,BID133
CID372,BID60
CID373,BID1000
CID373,BID465
CID374,BID1416
CID374,BID994
CID375,BID1928
CID375,BID896
CID376,BID1640
CID376,BID364
CID377,BID758
CID377,BID88
CID378,BID1703
CID378,BID511
CID379,BID1065
CID379,BID1705
CID380,BID1809
CID380,BID928
CID381,BID1642
CID381,BID1775
CID382,BID1274
CID382,BID31
CID383,BID1519
CID383,BID41
CID384,BID1377
CID384,BID1797
CID385,BID1054
CID385,BID72
CID386,BID1624
CID386,BID1868
CID387,BID280
CID387,BID554
CID388,BID1658
CID388,BID986
CID389,BID121
CID389,BID714
CID390,BID799
CID390,BID972
CID391,BID1723
CID391,BID1763
CID392,BID131
CID392,BID715
CID393,BID1459
CID393,BID1655
CID394,BID1057
CID394,BID431
CID395,BID1690
CID395,BID913
CID396,BID158
CID396,BID1661
CID397,BID1078
CID397,BID427
CID398,BID1106
CID398,BID1842
CID399,BID1263
CID399,BID1997
CID400,BID4
CID400,BID745
CID401,BID1576
CID401,BID1625
CID402,BID1038
CID402,BID709
CID403,BID1203
CID403,BID1391
CID404,BID289
CID404,BID373
CID405,BID705
CID405,BID898
CID406,BID1275
CID406,BID1846
CID407,BID1248
CID407,BID1515
CID408,BID554
CID408,BID85
CID409,BID1133
CID409,BID1179
CID410,BID1175
CID410,BID1262
CID411,BID41
CID411,BID964
CID412,BID1526
CID412,BID1698
CID413,BID324
CID413,BID80
CID414,BID1145
CID414,BID1443
CID415,BID1845
CID415,BID598
CID416,BID1870
CID416,BID579
CID417,BID1743
CID417,BID694
CID418,BID1682
CID418,BID267
CID419,BID1573
CID419,BID1818
CID420,BID464
CID420,BID928
CID421,BID1962
CID421,BID937
CID422,BID1399
CID422,BID836
CID423,BID1318
CID423,BID485
CID424,BID1072
CID424,BID198
CID425,BID786
CID425,BID978
CID426,BID118
CID426,BID949
CID427,BID441
CID427,BID666
CID428,BID1736
CID428,BID354
CID429,BID1111
CID429,BID1248
CID430,BID1688
CID430,BID737
CID431,BID1285
CID431,BID1801
CID432,BID1477
CID432,BID861
CID433,BID406
CID433,BID727
CID434,BID1025
CID434,BID780
CID435,BID1307
CID435,BID951
CID436,BID840
CID436,BID992
CID437,BID1303
CID437,BID1596
CID438,BID1641
CID438,BID702
CID439,BID45
CID439,BID504
CID440,BID1449
CID440,BID759
CID441,BID1250
CID441,BID345
CID442,BID1061
CID442,BID1777
CID443,BID1110
CID443,BID577
CID444,BID1512
CID444,BID658
CID445,BID213
CID445,BID696
CID446,BID324
CID446,BID979
CID447,BID1558
CID447,BID327
CID448,BID118
CID448,BID423
CID449,BID1055
CID449,BID1307
CID450,BID1777
CID450,BID1855
CID451,BID1308
CID451,BID837
CID452,BID1122
CID452,BID1223
CID453,BID253
CID453,BID679
CID454,BID1373
CID454,BID185
CID455,BID1366
CID455,BID289
CID456,BID389
CID456,BID642
CID457,BID1985
CID457,BID603
CID458,BID1039
CID458,BID1549
CID459,BID128
CID459,BID30
CID460,BID135
CID460,BID232
CID461,BID1193
CID461,BID672
CID462,BID1606
CID462,BID1936
CID463,BID1174
CID463,BID774
CID464,BID1928
CID464,BID302
CID465,BID1873
CID465,BID321
CID466,BID344
CID466,BID51
CID467,BID1293
CID467,BID162
CID468,BID322
CID468,BID365
CID469,BID833
CID469,BID944
CID470,BID36
CID470,BID534
CID471,BID1968
CID471,BID202
CID472,BID39
CID472,BID857
CID473,BID1525
CID473,BID201
CID474,BID1658
CID474,BID387
CID475,BID1482
CID475,BID1643
CID476,BID1407
CID476,BID654
CID477,BID1833
CID477,BID1878
CID478,BID431
CID478,BID661
CID479,BID1239
CID479,BID1398
CID480,BID120
CID480,BID1893
CID481,BID1520
CID481,BID859
CID482,BID1281
CID482,BID288
CID483,BID1676
CID483,BID850
CID484,BID1303
CID484,BID1383
CID485,BID396
CID485,BID561
CID486,BID1138
CID486,BID906
CID487,BID740
CID487,BID958
CID488,BID1070
CID488,BID8
CID489,BID1358
CID489,BID698
CID490,BID1405
CID490,BID561
CID491,BID522
CID491,BID993
CID492,BID1695
CID492,BID703
CID493,BID1574
CID493,BID222
CID494,BID1074
CID494,BID1520
CID495,BID1429
CID495,BID809
CID496,BID497
CID496,BID880
CID497,BID120
CID497,BID1703
CID498,BID1591
CID498,BID444
CID499,BID306
CID499,BID637
CID500,BID1849
CID500,BID229
CID501,BID1170
CID501,BID454
CID502,BID1227
CID502,BID21
CID503,BID1495
CID503,BID331
CID504,BID70
CID504,BID733
CID505,BID1070
CID505,BID775
CID506,BID1633
CID506,BID599
CID507,BID209
CID507,BID489
CID508,BID1782
CID508,BID941
CID509,BID1890
CID509,BID402
CID510,BID1272
CID510,BID1894
CID511,BID739
CID511,BID787
CID512,BID1834
CID512,BID221
CID513,BID1416
CID513,BID9
CID514,BID1874
CID514,BID686
CID515,BID1030
CID515,BID1942
CID516,BID1086
CID516,BID151
CID517,BID45
CID517,BID918
CID518,BID1041
CID518,BID1165
CID519,BID1365
CID519,BID18
CID520,BID1402
CID520,BID1460
CID521,BID1719
CID521,BID620
CID522,BID1314
CID522,BID885
CID523,BID1096
CID523,BID226
CID524,BID1061
CID524,BID709
CID525,BID127
CID525,BID1791
CID526,BID218
CID526,BID82
CID527,BID435
CID527,BID989
CID528,BID1050
CID528,BID1457
CID529,BID340
CID529,BID78
CID530,BID1835
CID530,BID757
CID531,BID334
CID531,BID371
CID532,BID1185
CID532,BID209
CID533,BID141
CID533,BID577
CID534,BID1809
CID534,BID530
CID535,BID1274
CID535,BID1748
CID536,BID112
CID536,BID1174
CID537,BID1561
CID537,BID1950
CID538,BID1176
CID538,BID1390
CID539,BID142
CID539,BID1719
CID540,BID1008
CID540,BID1771
CID541,BID1822
CID541,BID533
CID542,BID1159
CID542,BID1597
CID543,BID1343
CID543,BID1993
CID544,BID1042
CID544,BID46
CID545,BID1164
CID545,BID782
CID546,BID1388
CID546,BID799
CID547,BID1720
CID547,BID506
CID548,BID1986
CID548,BID366
CID549,BID1052
CID549,BID1571
CID550,BID1618
CID550,BID777
CID551,BID480
CID551,BID740
CID552,BID1322
CID552,BID1637
CID553,BID1259
CID553,BID947
CID554,BID1360
CID554,BID957
CID555,BID1193
CID555,BID1231
CID556,BID307
CID556,BID897
CID557,BID1823
CID557,BID1842
CID558,BID1840
CID558,BID272
CID559,BID140
CID559,BID923
CID560,BID1608
CID560,BID985
CID561,BID1585
CID561,BID248
CID562,BID1793
CID562,BID204
CID563,BID1300
CID563,BID1660
CID564,BID1532
CID564,BID1769
CID565,BID1492
CID565,BID1806
CID566,BID1353
CID566,BID1931
CID567,BID1936
CID567,BID993
CID568,BID1509
CID568,BID476
CID569,BID103
CID569,BID32
CID570,BID1928
CID570,BID200
CID571,BID1453
CID571,BID853
CID572,BID1054
CID572,BID730
CID573,BID1702
CID573,BID1747
CID574,BID641
CID574,BID956
CID575,BID1312
CID575,BID503
CID576,BID1562
CID576,BID1703
CID577,BID1470
CID577,BID1551
CID578,BID1558
CID578,BID596
CID579,BID1407
CID579,BID425
CID580,BID158
CID580,BID220
CID581,BID118
CID581,BID912
CID582,BID11
CID582,BID1322
CID583,BID1079
CID583,BID144
CID584,BID1484
CID584,BID821
CID585,BID1539
CID585,BID317
CID586,BID435
CID586,BID486
CID587,BID1491
CID587,BID597
CID588,BID219
CID588,BID842
CID589,BID1180
CID589,BID488
CID590,BID1333
CID590,BID893
CID591,BID1417
CID591,BID557
CID592,BID1560
CID592,BID639
CID593,BID1455
CID593,BID739
CID594,BID416
CID594,BID495
CID595,BID1325
CID595,BID840
CID596,BID1664
CID596,BID1666
CID597,BID1519
CID597,BID691
CID598,BID810
CID598,BID895
CID599,BID1651
CID599,BID880
CID600,BID1141
CID600,BID1192
CID601,BID1454
CID601,BID1538
CID602,BID1191
CID602,BID375
CID603,BID288
CID603,BID83
CID604,BID1791
CID604,BID473
CID605,BID1165
CID605,BID494
CID606,BID113
CID606,BID1420
CID607,BID1991
CID607,BID320
CID608,BID180
CID608,BID540
CID609,BID1109
CID609,BID830
CID610,BID276
CID610,BID579
CID611,BID1376
CID611,BID1990
CID612,BID1030
CID612,BID1908
CID613,BID1958
CID613,BID247
CID614,BID1001
CID614,BID907
CID615,BID100
CID615,BID1664
CID616,BID1722
CID616,BID1725
CID617,BID1965
CID617,BID490
CID618,BID1274
CID618,BID616
CID619,BID1331
CID619,BID480
CID620,BID1078
CID620,BID182
CID621,BID1644
CID621,BID304
CID622,BID1597
CID622,BID1609
CID623,BID1114
CID623,BID646
CID624,BID371
CID624,BID420
CID625,BID266
CID625,BID814
CID626,BID395
CID626,BID760
CID627,BID1809
CID627,BID322
CID628,BID467
CID628,BID862
CID629,BID1115
CID629,BID1371
CID630,BID1106
CID630,BID1744
CID631,BID1339
CID631,BID1440
CID632,BID1133
CID632,BID1794
CID633,BID1716
CID633,BID1768
CID634,BID1198
CID634,BID1940
CID635,BID379
CID635,BID837
CID636,BID245
CID636,BID804
CID637,BID1362
CID637,BID949
CID638,BID1006
CID638,BID1638
CID639,BID1607
CID639,BID197
CID640,BID1931
CID640,BID379
CID641,BID501
CID641,BID686
CID642,BID1907
CID642,BID36
CID643,BID1597
CID643,BID798
CID644,BID1868
CID644,BID783
CID645,BID1671
CID645,BID1812
CID646,BID1345
CID646,BID1778
CID647,BID1051
CID647,BID1910
CID648,BID1832
CID648,BID1942
CID649,BID1154
CID649,BID1378
CID650,BID1842
CID650,BID968
CID651,BID1014
CID651,BID484
CID652,BID1549
CID652,BID1921
CID653,BID1524
CID653,BID314
CID654,BID1609
CID654,BID1958
CID655,BID1554
CID655,BID1761
CID656,BID1577
CID656,BID82
CID657,BID1524
CID657,BID749
CID658,BID1138
CID658,BID147
CID659,BID1650
CID659,BID900
CID660,BID1306
CID660,BID1860
CID661,BID1838
CID661,BID678
CID662,BID1564
CID662,BID303
CID663,BID1147
CID663,BID41
CID664,BID132
CID664,BID458
CID665,BID446
CID665,BID888
CID666,BID1362
CID666,BID641
CID667,BID1779
CID667,BID1885
CID668,BID1219
CID668,BID844
CID669,BID385
CID669,BID924
CID670,BID388
CID670,BID782
CID671,BID186
CID671,BID960
CID672,BID1476
CID672,BID1838
CID673,BID1050
CID673,BID281
CID674,BID1468
CID674,BID211
CID675,BID143
CID675,BID867
CID676,BID1525
CID676,BID1825
CID677,BID1492
CID677,BID715
CID678,BID835
CID678,BID882
CID679,BID1512
CID679,BID39
CID680,BID643
CID680,BID962
CID681,BID1229
CID681,BID94
CID682,BID39
CID682,BID783
CID683,BID1364
CID683,BID688
CID684,BID1157
CID684,BID723
CID685,BID1353
CID685,BID1924
CID686,BID325
CID686,BID622
CID687,BID248
CID687,BID998
CID688,BID14
CID688,BID1437
CID689,BID1932
CID689,BID411
CID690,BID1118
CID690,BID750
CID691,BID1230
CID691,BID1950
CID692,BID1553
CID692,BID818
CID693,BID1146
CID693,BID1855
CID694,BID1845
CID694,BID609
CID695,BID1087
CID695,BID1794
CID696,BID1392
CID696,BID1562
CID697,BID1257
CID697,BID1402
CID698,BID1758
CID698,BID991
CID699,BID1302
CID699,BID1853
CID700,BID517
CID700,BID770
CID701,BID1198
CID701,BID1400
CID702,BID547
CID702,BID793
CID703,BID1012
CID703,BID840
CID704,BID1580
CID704,BID24
CID705,BID1081
CID705,BID1702
CID706,BID1646
CID706,BID1690
CID707,BID1692
CID707,BID794
CID708,BID1592
CID708,BID1881
CID709,BID1023
CID709,BID1150
CID710,BID1375
CID710,BID1488
CID711,BID1214
CID711,BID687
CID712,BID1481
CID712,BID1807
CID713,BID300
CID713,BID6
CID714,BID1456
CID714,BID616
CID715,BID1018
CID715,BID1526
CID716,BID1720
CID716,BID998
CID717,BID1391
CID717,BID1394
CID718,BID1703
CID718,BID339
CID719,BID889
CID719,BID891
CID720,BID1267
CID720,BID8
CID721,BID1295
CID721,BID1473
CID722,BID1980
CID722,BID659
CID723,BID1661
CID723,BID1894
CID724,BID1276
CID724,BID823
CID725,BID1557
CID725,BID279
CID726,BID1498
CID726,BID554
CID727,BID1027
CID727,BID1890
CID728,BID1607
CID728,BID850
CID729,BID1718
CID729,BID34
CID730,BID1334
CID730,BID1420
CID731,BID66
CID731,BID856
CID732,BID1629
CID732,BID1641
CID733,BID1577
CID733,BID1679
CID734,BID1086
CID734,BID87
CID735,BID43
CID735,BID628
CID736,BID1450
CID736,BID997
CID737,BID1984
CID737,BID432
CID738,BID1742
CID738,BID1748
CID739,BID173
CID739,BID654
CID740,BID1919
CID740,BID522
CID741,BID1599
CID741,BID601
CID742,BID496
CID742,BID959
CID743,BID158
CID743,BID190
CID744,BID242
CID744,BID748
CID745,BID53
CID745,BID61
CID746,BID1166
CID746,BID1568
CID747,BID1193
CID747,BID1884
CID748,BID1898
CID748,BID243
CID749,BID436
CID749,BID569
CID750,BID111
CID750,BID89
CID751,BID1995
CID751,BID566
CID752,BID433
CID752,BID962
CID753,BID1283
CID753,BID165
CID754,BID1788
CID754,BID543
CID755,BID1758
CID755,BID672
CID756,BID1917
CID756,BID781
CID757,BID228
CID757,BID826
CID758,BID1580
CID758,BID238
CID759,BID1610
CID759,BID736
CID760,BID1961
CID760,BID595
CID761,BID1159
CID761,BID1255
CID762,BID1185
CID762,BID1935
CID763,BID568
CID763,BID947
CID764,BID1816
CID764,BID492
CID765,BID1672
CID765,BID50
CID766,BID166
CID766,BID447
CID767,BID1707
CID767,BID507
CID768,BID1782
CID768,BID372
CID769,BID1940
CID769,BID526
CID770,BID1053
CID770,BID225
CID771,BID1016
CID771,BID228
CID772,BID1417
CID772,BID1691
CID773,BID1029
CID773,BID191
CID774,BID1177
CID774,BID310
CID775,BID372
CID775,BID706
CID776,BID1067
CID776,BID1343
CID777,BID1118
CID777,BID785
CID778,BID1271
CID778,BID63
CID779,BID416
CID779,BID718
CID780,BID1666
CID780,BID74
CID781,BID1371
CID781,BID1740
CID782,BID1729
CID782,BID485
CID783,BID1109
CID783,BID1210
CID784,BID1045
CID784,BID1696
CID785,BID1484
CID785,BID1705
CID786,BID1195
CID786,BID1964
CID787,BID1450
CID787,BID745
CID788,BID120
CID788,BID716
CID789,BID545
CID789,BID926
CID790,BID1279
CID790,BID757
CID791,BID1181
CID791,BID1705
CID792,BID293
CID792,BID466
CID793,BID1153
CID793,BID569
CID794,BID439
CID794,BID706
CID795,BID1574
CID795,BID1637
CID796,BID1263
CID796,BID1702
CID797,BID1385
CID797,BID257
CID798,BID1652
CID798,BID579
CID799,BID1487
CID799,BID524
CID800,BID826
CID800,BID874
CID801,BID1185
CID801,BID704
CID802,BID1083
CID802,BID1087
CID803,BID1370
CID803,BID1726
CID804,BID1227
CID804,BID280
CID805,BID1126
CID805,BID465
CID806,BID253
CID806,BID473
CID807,BID199
CID807,BID922
CID808,BID1548
CID808,BID855
CID809,BID100
CID809,BID1235
CID810,BID455
CID810,BID897
CID811,BID132
CID811,BID426
CID812,BID1216
CID812,BID803
CID813,BID1600
CID813,BID368
CID814,BID360
CID814,BID888
CID815,BID1468
CID815,BID1528
CID816,BID1726
CID816,BID79
CID817,BID1643
CID817,BID673
CID818,BID1009
CID818,BID176
CID819,BID1533
CID819,BID805
CID820,BID1082
CID820,BID713
CID821,BID1747
CID821,BID788
CID822,BID1835
CID822,BID818
CID823,BID1515
CID823,BID718
