"AID","CID"
"AID2865","CID168"
"AID2988","CID168"
"AID2993","CID168"
"AID389","CID169"
"AID1366","CID169"
"AID2919","CID169"
"AID372","CID170"
"AID690","CID170"
"AID1596","CID170"
"AID2684","CID170"
"AID1615","CID170"
"AID1636","CID170"
"AID2147","CID170"
"AID127","CID171"
"AID168","CID171"
"AID1533","CID171"
"AID1579","CID171"
"AID1840","CID171"
"AID2220","CID171"
"AID2252","CID171"
"AID529","CID171"
"AID1233","CID171"
"AID533","CID172"
"AID176","CID172"
"AID357","CID172"
"AID478","CID172"
"AID727","CID172"
"AID624","CID173"
"AID711","CID173"
"AID1077","CID173"
"AID1080","CID173"
"AID1529","CID173"
"AID2372","CID173"
"AID262","CID174"
"AID1389","CID174"
"AID1512","CID174"
"AID2104","CID174"
"AID893","CID175"
"AID2465","CID175"
"AID1486","CID175"
"AID1460","CID176"
"AID2248","CID176"
"AID1103","CID177"
"AID2664","CID177"
"AID1406","CID177"
"AID1438","CID177"
"AID1502","CID177"
"AID1622","CID177"
"AID509","CID178"
"AID437","CID178"
"AID1346","CID178"
"AID2949","CID178"
"AID240","CID178"
"AID1837","CID178"
"AID2734","CID178"
"AID634","CID179"
"AID1504","CID179"
"AID2039","CID179"
"AID2698","CID179"
"AID2973","CID179"
"AID707","CID179"
"AID1344","CID180"
"AID1917","CID180"
"AID1113","CID180"
"AID2221","CID180"
"AID220","CID181"
"AID694","CID182"
"AID1572","CID182"
"AID2739","CID182"
"AID137","CID183"
"AID219","CID183"
"AID422","CID183"
"AID1763","CID184"
"AID667","CID184"
"AID2661","CID184"
"AID986","CID184"
"AID1758","CID184"
"AID2809","CID184"
"AID441","CID185"
"AID964","CID185"
"AID1352","CID185"
"AID2974","CID185"
"AID2267","CID186"
"AID1039","CID186"
"AID978","CID186"
"AID1882","CID186"
"AID399","CID187"
"AID1554","CID187"
"AID2140","CID187"
"AID41","CID187"
"AID1138","CID187"
"AID1262","CID187"
"AID281","CID188"
"AID954","CID188"
"AID2091","CID188"
"AID2204","CID188"
"AID1204","CID188"
"AID1834","CID188"
"AID2753","CID188"
"AID2918","CID188"
"AID726","CID189"
"AID1470","CID189"
"AID2707","CID189"
"AID1205","CID190"
"AID31","CID192"
"AID1112","CID192"
"AID1610","CID192"
"AID2688","CID192"
"AID1152","CID194"
"AID1955","CID194"
"AID2206","CID194"
"AID2270","CID195"
"AID2681","CID195"
"AID703","CID196"
"AID1994","CID196"
"AID2505","CID196"
"AID1447","CID197"
"AID1846","CID197"
"AID1948","CID197"
"AID2169","CID197"
"AID2352","CID197"
"AID1353","CID197"
"AID811","CID198"
"AID938","CID198"
"AID1932","CID198"
"AID2456","CID198"
"AID473","CID198"
"AID1320","CID198"
"AID1648","CID198"
"AID1740","CID199"
"AID2744","CID199"
"AID1430","CID199"
"AID421","CID200"
"AID604","CID200"
"AID749","CID200"
"AID1289","CID200"
"AID1064","CID200"
"AID1818","CID200"
"AID2721","CID200"
"AID2950","CID200"
"AID262","CID200"
"AID1389","CID200"
"AID1512","CID200"
"AID2104","CID200"
"AID864","CID201"
"AID1892","CID201"
"AID2097","CID201"
"AID569","CID201"
"AID395","CID202"
"AID713","CID202"
"AID724","CID202"
"AID1156","CID202"
"AID1856","CID202"
"AID2803","CID202"
"AID1833","CID203"
"AID2638","CID203"
"AID2967","CID203"
"AID157","CID203"
"AID1877","CID203"
"AID2016","CID203"
"AID1091","CID204"
"AID2589","CID205"
"AID2185","CID206"
"AID773","CID206"
"AID2495","CID206"
"AID2769","CID206"
"AID381","CID207"
"AID2924","CID207"
"AID1417","CID207"
"AID656","CID207"
"AID385","CID208"
"AID1016","CID208"
"AID2295","CID208"
"AID62","CID208"
"AID498","CID208"
"AID1125","CID208"
"AID1399","CID208"
"AID355","CID209"
"AID709","CID209"
"AID1900","CID209"
"AID2375","CID209"
"AID2908","CID209"
"AID405","CID209"
"AID2815","CID210"
"AID25","CID210"
"AID2420","CID210"
"AID1413","CID211"
"AID1893","CID211"
"AID249","CID211"
"AID1450","CID211"
"AID1775","CID211"
"AID2301","CID211"
"AID171","CID212"
"AID1808","CID212"
"AID2577","CID212"
"AID2933","CID212"
"AID1189","CID213"
"AID1245","CID213"
"AID2645","CID213"
"AID1180","CID213"
"AID1960","CID213"
"AID2064","CID213"
"AID1163","CID214"
"AID1251","CID214"
"AID2472","CID214"
"AID825","CID214"
"AID1118","CID214"
"AID2328","CID214"
"AID10","CID215"
"AID2720","CID215"
"AID2880","CID216"
"AID194","CID216"
"AID256","CID216"
"AID525","CID217"
"AID74","CID217"
"AID1065","CID217"
"AID2727","CID217"
"AID1250","CID218"
"AID2173","CID218"
"AID2689","CID218"
"AID2881","CID218"
"AID1274","CID220"
"AID1400","CID220"
"AID2368","CID220"
"AID2962","CID220"
"AID70","CID221"
"AID434","CID221"
"AID1102","CID221"
"AID1337","CID222"
"AID1973","CID223"
"AID2411","CID223"
"AID263","CID223"
"AID1360","CID223"
"AID1787","CID223"
"AID2918","CID223"
"AID520","CID224"
"AID2424","CID224"
"AID2579","CID224"
"AID1209","CID224"
"AID2483","CID224"
"AID889","CID225"
"AID1439","CID225"
"AID1282","CID225"
"AID1987","CID225"
"AID2903","CID225"
"AID2322","CID226"
"AID2483","CID227"
"AID2532","CID227"
"AID2966","CID227"
"AID558","CID227"
"AID1148","CID227"
"AID1369","CID227"
"AID1668","CID227"
"AID2537","CID227"
"AID2475","CID227"
"AID456","CID228"
"AID2359","CID228"
"AID1447","CID228"
"AID1846","CID228"
"AID1948","CID228"
"AID2169","CID228"
"AID2352","CID228"
"AID2827","CID228"
"AID183","CID229"
"AID684","CID229"
"AID766","CID229"
"AID2832","CID229"
"AID450","CID229"
"AID615","CID229"
"AID1127","CID230"
"AID1990","CID230"
"AID354","CID230"
"AID772","CID230"
"AID911","CID230"
"AID1498","CID230"
"AID1885","CID230"
"AID2217","CID230"
"AID2136","CID231"
"AID1488","CID231"
"AID403","CID232"
"AID520","CID232"
"AID1537","CID232"
"AID2063","CID232"
"AID176","CID232"
"AID357","CID232"
"AID478","CID232"
"AID783","CID233"
"AID2867","CID233"
"AID2876","CID233"
"AID773","CID233"
"AID2495","CID233"
"AID2769","CID233"
"AID734","CID234"
"AID1189","CID234"
"AID735","CID235"
"AID1475","CID235"
"AID1593","CID235"
"AID1956","CID235"
"AID1850","CID236"
"AID1522","CID236"
"AID2201","CID236"
"AID2745","CID236"
"AID2770","CID236"
"AID27","CID237"
"AID659","CID237"
"AID578","CID238"
"AID1176","CID238"
"AID2325","CID238"
"AID107","CID238"
"AID2331","CID238"
"AID727","CID239"
"AID932","CID240"
"AID1114","CID240"
"AID1196","CID240"
"AID2346","CID240"
"AID2690","CID240"
"AID977","CID240"
"AID1048","CID240"
"AID2040","CID240"
"AID2930","CID240"
"AID1349","CID241"
"AID2000","CID241"
"AID143","CID242"
"AID209","CID242"
"AID1044","CID242"
"AID1884","CID242"
"AID2860","CID242"
"AID2059","CID243"
"AID358","CID243"
"AID1020","CID243"
"AID1082","CID243"
"AID2359","CID243"
"AID138","CID244"
"AID177","CID244"
"AID1097","CID244"
"AID1111","CID244"
"AID1185","CID244"
"AID655","CID244"
"AID1259","CID244"
"AID1458","CID244"
"AID660","CID245"
"AID1263","CID245"
"AID2612","CID245"
"AID1864","CID246"
"AID2983","CID246"
"AID87","CID246"
"AID891","CID246"
"AID975","CID246"
"AID1140","CID246"
"AID934","CID246"
"AID1482","CID246"
"AID544","CID247"
"AID1130","CID247"
"AID2019","CID248"
"AID1411","CID248"
"AID1708","CID248"
"AID493","CID249"
"AID2714","CID249"
"AID1224","CID249"
"AID1944","CID249"
"AID335","CID250"
"AID2726","CID250"
"AID1328","CID251"
"AID1036","CID251"
"AID2308","CID251"
"AID1274","CID251"
"AID1400","CID251"
"AID2368","CID251"
"AID325","CID252"
"AID334","CID252"
"AID579","CID252"
"AID2138","CID252"
"AID1781","CID253"
"AID1497","CID253"
"AID73","CID254"
"AID467","CID254"
"AID2838","CID254"
"AID385","CID254"
"AID1761","CID254"
"AID1933","CID254"
"AID2846","CID254"
"AID682","CID255"
"AID1347","CID255"
"AID2102","CID255"
"AID1600","CID257"
"AID120","CID257"
"AID588","CID257"
"AID873","CID257"
"AID1121","CID257"
"AID1832","CID257"
"AID2100","CID257"
"AID985","CID258"
"AID1481","CID258"
"AID2879","CID258"
"AID1328","CID259"
"AID1327","CID259"
"AID2113","CID259"
"AID2797","CID260"
"AID2813","CID260"
"AID206","CID261"
"AID209","CID261"
"AID314","CID261"
"AID1124","CID261"
"AID165","CID262"
"AID584","CID262"
"AID1079","CID262"
"AID1815","CID262"
"AID2338","CID262"
"AID969","CID263"
"AID2309","CID263"
"AID112","CID264"
"AID1334","CID264"
"AID2419","CID264"
"AID563","CID264"
"AID1623","CID264"
"AID370","CID265"
"AID2311","CID265"
"AID1108","CID267"
"AID1538","CID267"
"AID2401","CID267"
"AID2965","CID267"
"AID1934","CID267"
"AID859","CID268"
"AID2056","CID268"
"AID1155","CID269"
"AID2946","CID269"
"AID1153","CID269"
"AID1983","CID269"
"AID2030","CID269"
"AID1297","CID269"
"AID1552","CID271"
"AID527","CID272"
"AID1148","CID272"
"AID43","CID272"
"AID1465","CID272"
"AID2811","CID273"
"AID2918","CID273"
"AID64","CID274"
"AID1547","CID274"
"AID788","CID275"
"AID1048","CID275"
"AID667","CID275"
"AID2661","CID275"
"AID790","CID275"
"AID1736","CID275"
"AID1920","CID275"
"AID2649","CID275"
"AID498","CID276"
"AID992","CID276"
"AID1749","CID276"
"AID435","CID277"
"AID2229","CID277"
"AID2702","CID277"
"AID816","CID277"
"AID1125","CID277"
"AID1223","CID277"
"AID2875","CID277"
"AID2068","CID278"
"AID722","CID278"
"AID1496","CID278"
"AID2730","CID278"
"AID1624","CID278"
"AID2801","CID278"
"AID1547","CID279"
"AID345","CID279"
"AID795","CID279"
"AID1420","CID279"
"AID1596","CID279"
"AID1712","CID279"
"AID2058","CID279"
"AID413","CID279"
"AID399","CID280"
"AID148","CID280"
"AID605","CID280"
"AID1020","CID280"
"AID1767","CID280"
"AID2345","CID280"
"AID1274","CID281"
"AID1349","CID281"
"AID2353","CID281"
"AID620","CID281"
"AID1333","CID281"
"AID1494","CID281"
"AID2530","CID281"
"AID1134","CID282"
"AID1559","CID282"
"AID2049","CID282"
"AID2699","CID282"
"AID775","CID283"
"AID1134","CID283"
"AID779","CID284"
"AID1875","CID284"
"AID2234","CID284"
"AID2361","CID284"
"AID1958","CID285"
"AID2144","CID285"
"AID2244","CID285"
"AID2388","CID285"
"AID1759","CID285"
"AID2053","CID285"
"AID2796","CID285"
"AID475","CID286"
"AID661","CID286"
"AID2117","CID286"
"AID2908","CID286"
"AID30","CID287"
"AID639","CID287"
"AID1291","CID287"
"AID1716","CID287"
"AID2633","CID287"
"AID2828","CID287"
"AID533","CID288"
"AID1622","CID288"
"AID2146","CID288"
"AID1534","CID289"
"AID799","CID289"
"AID2864","CID289"
"AID765","CID290"
"AID818","CID290"
"AID824","CID290"
"AID1925","CID291"
"AID2279","CID291"
"AID1142","CID292"
"AID2031","CID292"
"AID2065","CID292"
"AID2785","CID292"
"AID2473","CID293"
"AID1689","CID293"
"AID1591","CID293"
"AID273","CID294"
"AID589","CID294"
"AID1689","CID294"
"AID2951","CID294"
"AID967","CID294"
"AID1691","CID294"
"AID2601","CID294"
"AID1044","CID294"
"AID2915","CID294"
"AID780","CID295"
"AID1489","CID295"
"AID2625","CID295"
"AID1150","CID295"
"AID1714","CID295"
"AID2436","CID295"
"AID321","CID296"
"AID1756","CID296"
"AID1547","CID297"
"AID756","CID297"
"AID2670","CID297"
"AID1494","CID297"
"AID809","CID298"
"AID2994","CID298"
"AID907","CID299"
"AID1323","CID300"
"AID2804","CID300"
"AID2622","CID300"
"AID2856","CID300"
"AID1683","CID301"
"AID1238","CID301"
"AID2921","CID301"
"AID820","CID302"
"AID1404","CID302"
"AID1496","CID302"
"AID2498","CID302"
"AID2132","CID302"
"AID2859","CID302"
"AID91","CID303"
"AID784","CID304"
"AID2817","CID305"
"AID2927","CID305"
"AID353","CID305"
"AID1800","CID305"
"AID2978","CID305"
"AID1479","CID305"
"AID562","CID306"
"AID760","CID306"
"AID1054","CID306"
"AID2609","CID306"
"AID519","CID306"
"AID301","CID307"
"AID978","CID307"
"AID1433","CID307"
"AID2871","CID308"
"AID86","CID308"
"AID253","CID308"
"AID992","CID308"
"AID2064","CID308"
"AID719","CID309"
"AID566","CID310"
"AID1131","CID310"
"AID636","CID311"
"AID1220","CID311"
"AID794","CID312"
"AID323","CID313"
"AID737","CID313"
"AID1516","CID313"
"AID1895","CID313"
"AID95","CID313"
"AID454","CID313"
"AID1369","CID313"
"AID3000","CID313"
"AID2480","CID314"
"AID572","CID314"
"AID991","CID314"
"AID1158","CID314"
"AID1207","CID314"
"AID2101","CID314"
"AID1701","CID314"
"AID1279","CID315"
"AID494","CID315"
"AID1290","CID315"
"AID1355","CID315"
"AID1644","CID315"
"AID880","CID315"
"AID1186","CID315"
"AID679","CID316"
"AID1326","CID316"
"AID2052","CID317"
"AID2334","CID317"
"AID2535","CID317"
"AID710","CID318"
"AID1378","CID318"
"AID1517","CID318"
"AID1665","CID318"
"AID1981","CID318"
"AID991","CID318"
"AID1209","CID318"
"AID2483","CID318"
"AID70","CID319"
"AID434","CID319"
"AID1102","CID319"
"AID783","CID319"
"AID834","CID319"
"AID1990","CID319"
"AID2225","CID319"
"AID593","CID320"
"AID1843","CID320"
"AID2289","CID320"
"AID1755","CID320"
"AID2791","CID320"
"AID367","CID321"
"AID2420","CID322"
"AID926","CID323"
"AID2443","CID323"
"AID203","CID323"
"AID121","CID323"
"AID906","CID323"
"AID1001","CID323"
"AID1147","CID324"
"AID2445","CID325"
"AID620","CID325"
"AID1992","CID326"
"AID2613","CID326"
"AID391","CID326"
"AID596","CID326"
"AID2221","CID326"
"AID260","CID326"
"AID370","CID326"
"AID891","CID326"
"AID2504","CID326"
"AID2562","CID326"
"AID234","CID327"
"AID1621","CID327"
"AID1787","CID327"
"AID343","CID327"
"AID542","CID328"
"AID699","CID328"
"AID2235","CID328"
"AID1845","CID328"
"AID2227","CID328"
"AID2842","CID328"
"AID49","CID329"
"AID832","CID329"
"AID2541","CID329"
"AID2555","CID329"
"AID396","CID329"
"AID498","CID330"
"AID992","CID330"
"AID1749","CID330"
"AID2459","CID330"
"AID2746","CID330"
"AID24","CID330"
"AID744","CID331"
