CID,BID
CID302,BID4627
CID303,BID2493
CID303,BID2661
CID304,BID1709
CID304,BID3943
CID305,BID4777
CID305,BID4991
CID306,BID360
CID306,BID4348
CID307,BID3932
CID307,BID827
CID308,BID1047
CID308,BID1590
CID309,BID3472
CID309,BID3831
CID310,BID1522
CID310,BID2515
CID311,BID1744
CID311,BID4821
CID312,BID2549
CID312,BID3153
CID313,BID1053
CID313,BID2343
CID314,BID1771
CID314,BID3342
CID315,BID3139
CID315,BID762
CID316,BID1867
CID316,BID34
CID317,BID4075
CID317,BID4733
CID318,BID333
CID318,BID4110
CID319,BID3610
CID319,BID386
CID320,BID2616
CID320,BID3167
CID321,BID3466
CID321,BID4333
CID322,BID3910
CID322,BID4426
CID323,BID2228
CID323,BID3717
CID324,BID1412
CID324,BID2720
CID325,BID1482
CID325,BID2348
CID326,BID2261
CID326,BID2433
CID327,BID1058
CID327,BID2646
CID328,BID1618
CID328,BID2584
CID329,BID1844
CID329,BID4396
CID330,BID2039
CID330,BID2369
CID331,BID3766
CID331,BID4907
CID332,BID1134
CID332,BID4604
CID333,BID1208
CID333,BID2810
CID334,BID2020
CID334,BID4483
CID335,BID213
CID335,BID2724
CID336,BID3743
CID336,BID3911
CID337,BID4321
CID337,BID4897
CID338,BID3739
CID338,BID4925
CID339,BID3071
CID339,BID3142
CID340,BID1443
CID340,BID3247
CID341,BID2428
CID341,BID275
CID342,BID1889
CID342,BID396
CID343,BID3620
CID343,BID4546
CID344,BID3682
CID344,BID3864
CID345,BID2248
CID345,BID312
CID346,BID1779
CID346,BID4532
CID347,BID1176
CID347,BID1747
CID348,BID3285
CID348,BID392
CID349,BID1886
CID349,BID2635
CID350,BID3958
CID350,BID4769
CID351,BID2199
CID351,BID2291
CID352,BID1693
CID352,BID4988
CID353,BID4532
CID353,BID991
CID354,BID2800
CID354,BID292
CID355,BID3469
CID355,BID982
CID356,BID2562
CID356,BID4260
CID357,BID1720
CID357,BID4991
CID358,BID3255
CID358,BID4404
CID359,BID3169
CID359,BID416
CID360,BID3910
CID360,BID431
CID361,BID1045
CID361,BID4203
CID362,BID4097
CID362,BID4350
CID363,BID2210
CID363,BID3652
CID364,BID1040
CID364,BID652
CID365,BID3894
CID365,BID4720
CID366,BID1150
CID366,BID3154
CID367,BID1603
CID367,BID2818
CID368,BID1778
CID368,BID2909
CID369,BID26
CID369,BID3375
CID370,BID3333
CID370,BID3492
CID371,BID1305
CID371,BID4709
CID372,BID1800
CID372,BID2598
CID373,BID3175
CID373,BID4609
CID374,BID21
CID374,BID588
CID375,BID1831
CID375,BID4825
CID376,BID2262
CID376,BID2734
CID377,BID3367
CID377,BID356
CID378,BID2191
CID378,BID2579
CID379,BID3863
CID379,BID819
CID380,BID166
CID380,BID2873
CID381,BID1933
CID381,BID2798
CID382,BID4920
CID382,BID794
CID383,BID2537
CID383,BID3831
CID384,BID4740
CID384,BID906
CID385,BID1933
CID385,BID4364
CID386,BID1217
CID386,BID2664
CID387,BID4452
CID387,BID4598
CID388,BID1376
CID388,BID1435
CID389,BID1670
CID389,BID4773
CID390,BID213
CID390,BID4429
CID391,BID2638
CID391,BID3011
CID392,BID1809
CID392,BID3217
CID393,BID1144
CID393,BID776
CID394,BID1685
CID394,BID2247
CID395,BID4908
CID395,BID8
CID396,BID1306
CID396,BID2693
CID397,BID416
CID397,BID4546
CID398,BID2758
CID398,BID517
CID399,BID1823
CID399,BID399
CID400,BID1946
CID400,BID2471
CID401,BID1701
CID401,BID655
CID402,BID2067
CID402,BID4176
CID403,BID1286
CID403,BID1782
CID404,BID330
CID404,BID4273
CID405,BID1403
CID405,BID50
CID406,BID2796
CID406,BID446
CID407,BID2290
CID407,BID3833
CID408,BID2177
CID408,BID458
CID409,BID3332
CID409,BID3504
CID410,BID3816
CID410,BID93
CID411,BID1175
CID411,BID2429
CID412,BID1071
CID412,BID2851
CID413,BID4955
CID413,BID814
CID414,BID3392
CID414,BID4559
CID415,BID4971
CID415,BID4976
CID416,BID4317
CID416,BID8
CID417,BID1232
CID417,BID3163
CID418,BID3264
CID418,BID3903
CID419,BID328
CID419,BID4956
CID420,BID2746
CID420,BID954
CID421,BID1218
CID421,BID3595
CID422,BID1519
CID422,BID822
CID423,BID1920
CID423,BID2495
CID424,BID3277
CID424,BID733
CID425,BID4061
CID425,BID718
CID426,BID3803
CID426,BID3907
CID427,BID2095
CID427,BID3440
CID428,BID3114
CID428,BID4752
CID429,BID18
CID429,BID602
CID430,BID3309
CID430,BID4512
CID431,BID3950
CID431,BID4795
CID432,BID1740
CID432,BID339
CID433,BID2308
CID433,BID4868
CID434,BID3361
CID434,BID4507
CID435,BID1051
CID435,BID3112
CID436,BID818
CID436,BID823
CID437,BID26
CID437,BID3992
CID438,BID391
CID438,BID739
CID439,BID238
CID439,BID3070
CID440,BID1517
CID440,BID3314
CID441,BID2325
CID441,BID2464
CID442,BID4412
CID442,BID4548
CID443,BID4289
CID443,BID4543
CID444,BID3951
CID444,BID523
CID445,BID1566
CID445,BID607
CID446,BID1252
CID446,BID2297
CID447,BID1048
CID447,BID2948
CID448,BID1653
CID448,BID406
CID449,BID3207
CID449,BID903
CID450,BID1072
CID450,BID689
CID451,BID4498
CID451,BID451
CID452,BID280
CID452,BID435
CID453,BID128
CID453,BID1402
CID454,BID1996
CID454,BID2952
CID455,BID3023
CID455,BID3485
CID456,BID2492
CID456,BID2784
CID457,BID2691
CID457,BID4027
CID458,BID2817
CID458,BID3098
CID459,BID2866
CID459,BID472
CID460,BID1779
CID460,BID2213
CID461,BID1376
CID461,BID2016
CID462,BID575
CID462,BID843
CID463,BID4291
CID463,BID4966
CID464,BID2495
CID464,BID288
CID465,BID303
CID465,BID4637
CID466,BID2454
CID466,BID4691
CID467,BID1319
CID467,BID1370
CID468,BID2932
CID468,BID352
CID469,BID3417
CID469,BID3949
CID470,BID2607
CID470,BID2935
CID471,BID1492
CID471,BID380
CID472,BID2911
CID472,BID4120
CID473,BID1617
CID473,BID2730
CID474,BID1823
CID474,BID1959
CID475,BID302
CID475,BID3397
CID476,BID2971
CID476,BID801
CID477,BID2350
CID477,BID2750
CID478,BID1955
CID478,BID3759
CID479,BID2728
CID479,BID4923
CID480,BID1120
CID480,BID1805
CID481,BID1263
CID481,BID1355
CID482,BID1583
CID482,BID3940
CID483,BID1430
CID483,BID2722
CID484,BID2498
CID484,BID3806
CID485,BID1170
CID485,BID2351
CID486,BID2367
CID486,BID4336
CID487,BID2657
CID487,BID3286
CID488,BID463
CID488,BID567
CID489,BID2249
CID489,BID4915
CID490,BID2239
CID490,BID4399
CID491,BID2513
CID491,BID4468
CID492,BID1738
CID492,BID851
CID493,BID2557
CID493,BID4347
CID494,BID2986
CID494,BID4300
CID495,BID1967
CID495,BID4447
CID496,BID1065
CID496,BID2921
CID497,BID2443
CID497,BID4524
CID498,BID3345
CID498,BID4328
CID499,BID3699
CID499,BID4010
CID500,BID1763
CID500,BID4333
CID501,BID1330
CID501,BID1551
CID502,BID364
CID502,BID3774
CID503,BID179
CID503,BID4485
CID504,BID4003
CID504,BID804
CID505,BID1186
CID505,BID4003
CID506,BID3819
CID506,BID4637
CID507,BID3058
CID507,BID4932
CID508,BID1386
CID508,BID361
CID509,BID3445
CID509,BID4694
CID510,BID3374
CID510,BID818
CID511,BID2900
CID511,BID72
CID512,BID2373
CID512,BID4522
CID513,BID4310
CID513,BID4836
CID514,BID2513
CID514,BID4858
CID515,BID1737
CID515,BID2159
CID516,BID3061
CID516,BID3156
CID517,BID221
CID517,BID3920
CID518,BID1159
CID518,BID131
CID519,BID2090
CID519,BID744
CID520,BID1661
CID520,BID2208
CID521,BID2614
CID521,BID3962
CID522,BID1455
CID522,BID2552
CID523,BID2515
CID523,BID3842
CID524,BID4759
CID524,BID552
CID525,BID1507
CID525,BID1656
CID526,BID2271
CID526,BID2348
CID527,BID3954
CID527,BID672
CID528,BID113
CID528,BID692
CID529,BID1042
CID529,BID161
CID530,BID1588
CID530,BID660
CID531,BID1515
CID531,BID2959
CID532,BID3472
CID532,BID4761
CID533,BID1304
CID533,BID3997
CID534,BID1679
CID534,BID2164
CID535,BID4819
CID535,BID550
CID536,BID1399
CID536,BID2727
CID537,BID3581
CID537,BID569
CID538,BID1383
CID538,BID2712
CID539,BID2151
CID539,BID2794
CID540,BID3735
CID540,BID4444
CID541,BID3406
CID541,BID354
CID542,BID2064
CID542,BID483
CID543,BID1329
CID543,BID2183
CID544,BID598
CID544,BID830
CID545,BID2201
CID545,BID3984
CID546,BID1123
CID546,BID3838
CID547,BID1592
CID547,BID4684
CID548,BID3682
CID548,BID424
CID549,BID1200
CID549,BID3106
CID550,BID1431
CID550,BID1551
CID551,BID4739
CID551,BID88
CID552,BID4158
CID552,BID441
CID553,BID4177
CID553,BID90
CID554,BID3779
CID554,BID654
CID555,BID3596
CID555,BID4663
CID556,BID126
CID556,BID4150
CID557,BID2201
CID557,BID3771
CID558,BID3594
CID558,BID930
CID559,BID2635
CID559,BID351
CID560,BID1281
CID560,BID3156
CID561,BID2715
CID561,BID819
CID562,BID1166
CID562,BID4470
CID563,BID1339
CID563,BID4296
CID564,BID2794
CID564,BID4341
CID565,BID1074
CID565,BID3010
CID566,BID4778
CID566,BID809
CID567,BID1432
CID567,BID318
CID568,BID1618
CID568,BID4324
CID569,BID204
CID569,BID4452
CID570,BID3428
CID570,BID4251
CID571,BID1654
CID571,BID950
CID572,BID1025
CID572,BID4048
CID573,BID1434
CID573,BID455
CID574,BID4762
CID574,BID995
CID575,BID3215
CID575,BID4588
CID576,BID3372
CID576,BID3683
CID577,BID3060
CID577,BID4000
CID578,BID1370
CID578,BID3565
CID579,BID3975
CID579,BID4572
CID580,BID3044
CID580,BID4271
CID581,BID3192
CID581,BID4551
CID582,BID2466
CID582,BID4078
CID583,BID3778
CID583,BID4600
CID584,BID4547
CID584,BID949
CID585,BID1198
CID585,BID1959
CID586,BID3200
CID586,BID797
CID587,BID2276
CID587,BID453
CID588,BID2692
CID588,BID503
CID589,BID2953
CID589,BID4271
CID590,BID2130
CID590,BID3053
CID591,BID1248
CID591,BID934
CID592,BID1930
CID592,BID361
CID593,BID1949
CID593,BID2174
CID594,BID1126
CID594,BID510
CID595,BID2773
CID595,BID669
CID596,BID4409
CID596,BID4989
CID597,BID1180
CID597,BID3278
CID598,BID2359
CID598,BID872
CID599,BID2284
CID599,BID855
CID600,BID1573
CID600,BID3686
CID601,BID3654
CID601,BID803
CID602,BID1226
CID602,BID352
CID603,BID1829
CID603,BID3647
CID604,BID3482
CID604,BID3984
CID605,BID2760
CID605,BID4659
CID606,BID1580
CID606,BID345
CID607,BID1665
CID607,BID96
CID608,BID1110
CID608,BID3392
CID609,BID1535
CID609,BID4243
CID610,BID385
CID610,BID578
CID611,BID2945
CID611,BID3104
CID612,BID4701
CID612,BID4935
CID613,BID1179
CID613,BID4012
CID614,BID1063
CID614,BID2249
CID615,BID2831
CID615,BID4140
CID616,BID1136
CID616,BID4917
CID617,BID1432
CID617,BID4135
CID618,BID1440
CID618,BID806
CID619,BID1564
CID619,BID4487
CID620,BID658
CID620,BID869
CID621,BID4188
CID621,BID4926
CID622,BID1332
CID622,BID4349
CID623,BID2457
CID623,BID4677
CID624,BID2281
CID624,BID2704
CID625,BID2746
CID625,BID756
CID626,BID2241
CID626,BID2355
CID627,BID2476
CID627,BID805
CID628,BID2405
CID628,BID3673
CID629,BID1029
CID629,BID4540
CID630,BID4652
CID630,BID708
CID631,BID1936
CID631,BID376
CID632,BID1282
CID632,BID3299
CID633,BID3121
CID633,BID4858
CID634,BID1383
CID634,BID1498
CID635,BID2464
CID635,BID4824
CID636,BID3747
CID636,BID3953
CID637,BID3075
CID637,BID4108
CID638,BID579
CID638,BID976
CID639,BID3275
CID639,BID3637
CID640,BID3287
CID640,BID4918
CID641,BID1121
CID641,BID1600
CID642,BID1803
CID642,BID4519
CID643,BID3019
CID643,BID401
CID644,BID2354
CID644,BID4237
CID645,BID1748
CID645,BID4911
CID646,BID3440
CID646,BID4490
CID647,BID2194
CID647,BID3413
CID648,BID2401
CID648,BID4730
CID649,BID1322
CID649,BID1726
CID650,BID3046
CID650,BID3901
CID651,BID1300
CID651,BID3022
CID652,BID2939
CID652,BID4490
CID653,BID1066
CID653,BID993
CID654,BID315
CID654,BID3732
CID655,BID2721
CID655,BID574
CID656,BID1605
CID656,BID2157
CID657,BID2020
CID657,BID2733
CID658,BID3778
CID658,BID4311
CID659,BID2092
CID659,BID4883
CID660,BID2432
CID660,BID2763
CID661,BID2358
CID661,BID2983
CID662,BID16
CID662,BID3906
CID663,BID4383
CID663,BID868
CID664,BID4281
CID664,BID4921
CID665,BID1832
CID665,BID3942
CID666,BID1575
CID666,BID2503
CID667,BID1487
CID667,BID3829
CID668,BID4759
CID668,BID4891
CID669,BID4705
CID669,BID503
CID670,BID1342
CID670,BID4931
CID671,BID2421
CID671,BID4674
CID672,BID2043
CID672,BID4
CID673,BID3483
CID673,BID3713
CID674,BID3917
CID674,BID4713
CID675,BID1882
CID675,BID2101
CID676,BID2296
CID676,BID3996
CID677,BID3763
CID677,BID3988
CID678,BID279
CID678,BID3978
CID679,BID2892
CID679,BID3464
CID680,BID2888
CID680,BID4803
CID681,BID2662
CID681,BID370
CID682,BID187
CID682,BID4709
CID683,BID4385
CID683,BID738
CID684,BID455
CID684,BID469
CID685,BID2101
CID685,BID2844
CID686,BID302
CID686,BID760
CID687,BID2355
CID687,BID4216
CID688,BID1000
CID688,BID3344
CID689,BID1318
CID689,BID1990
CID690,BID1900
CID690,BID2400
CID691,BID554
CID691,BID578
CID692,BID4345
CID692,BID534
CID693,BID1683
CID693,BID2051
CID694,BID2851
CID694,BID649
CID695,BID3960
CID695,BID4454
CID696,BID1354
CID696,BID70
CID697,BID2613
CID697,BID3856
CID698,BID3175
CID698,BID359
CID699,BID1322
CID699,BID4075
CID700,BID1802
CID700,BID3903
CID701,BID4346
CID701,BID435
CID702,BID1923
CID702,BID2153
CID703,BID1978
CID703,BID865
CID704,BID2644
CID704,BID3227
CID705,BID1964
CID705,BID2327
CID706,BID1630
CID706,BID4475
CID707,BID2412
CID707,BID992
CID708,BID1346
CID708,BID4612
CID709,BID51
CID709,BID822
CID710,BID3709
CID710,BID698
CID711,BID1996
CID711,BID2141
CID712,BID4316
CID712,BID4871
CID713,BID3776
CID713,BID404
CID714,BID3230
CID714,BID3486
CID715,BID1708
CID715,BID2597
CID716,BID4482
CID716,BID4553
CID717,BID2004
CID717,BID672
CID718,BID1556
CID718,BID335
CID719,BID1649
CID719,BID3720
CID720,BID2260
CID720,BID2489
CID721,BID2165
CID721,BID4711
CID722,BID258
CID722,BID3371
CID723,BID1902
CID723,BID3555
CID724,BID2962
CID724,BID4379
CID725,BID3024
CID725,BID3514
CID726,BID1511
CID726,BID2637
CID727,BID2958
CID727,BID4367
CID728,BID1778
CID728,BID3092
CID729,BID351
CID729,BID3767
CID730,BID1432
CID730,BID3647
CID731,BID1170
CID731,BID1686
CID732,BID1960
CID732,BID3779
CID733,BID106
CID733,BID2588
CID734,BID1414
CID734,BID884
CID735,BID4258
CID735,BID4387
CID736,BID4003
CID736,BID4977
CID737,BID3409
CID737,BID918
CID738,BID1210
CID738,BID2044
CID739,BID2115
CID739,BID341
CID740,BID1670
CID740,BID3778
CID741,BID3338
CID741,BID93
CID742,BID1191
CID742,BID1947
CID743,BID3173
CID743,BID3250
CID744,BID1217
CID744,BID30
CID745,BID2075
CID745,BID3810
CID746,BID1221
CID746,BID4669
CID747,BID2259
CID747,BID3016
CID748,BID2625
CID748,BID2679
CID749,BID2504
CID749,BID3886
CID750,BID1482
CID750,BID191
CID751,BID3684
CID751,BID4171
CID752,BID1206
CID752,BID2224
CID753,BID1227
CID753,BID2344
CID754,BID1340
CID754,BID2522
CID755,BID100
CID755,BID3203
CID756,BID1368
CID756,BID3840
CID757,BID2205
CID757,BID4155
CID758,BID437
CID758,BID739
CID759,BID3501
CID759,BID3848
CID760,BID1386
CID760,BID2369
CID761,BID2495
CID761,BID4846
CID762,BID4517
CID762,BID4934
CID763,BID2311
CID763,BID4239
CID764,BID2108
CID764,BID48
CID765,BID4584
CID765,BID4896
CID766,BID4339
CID766,BID969
CID767,BID2908
CID767,BID931
CID768,BID4598
CID768,BID4694
CID769,BID1145
CID769,BID122
CID770,BID4236
CID770,BID4807
CID771,BID3491
CID771,BID432
CID772,BID109
CID772,BID1530
CID773,BID2703
CID773,BID4261
CID774,BID2729
CID774,BID802
CID775,BID4132
CID775,BID777
CID776,BID1197
CID776,BID3720
CID777,BID4207
CID777,BID4840
CID778,BID1336
CID778,BID3148
CID779,BID1875
CID779,BID3265
CID780,BID1020
CID780,BID717
CID781,BID2622
CID781,BID297
CID782,BID1300
CID782,BID476
CID783,BID4393
CID783,BID4464
CID784,BID1234
CID784,BID233
CID785,BID1678
CID785,BID973
CID786,BID2479
CID786,BID4843
CID787,BID2654
CID787,BID4878
CID788,BID1383
CID788,BID3890
CID789,BID4236
CID789,BID4288
CID790,BID1322
CID790,BID3396
CID791,BID2867
CID791,BID580
CID792,BID1042
CID792,BID1679
CID793,BID2137
CID793,BID2219
CID794,BID1867
CID794,BID2451
CID795,BID2006
CID795,BID3075
CID796,BID1388
