"DID","AID"
"DID23","AID425"
"DID1330","AID1045"
"DID23","AID1045"
"DID1330","AID1819"
"DID23","AID1819"
"DID1330","AID1842"
"DID23","AID1842"
"DID1330","AID506"
"DID23","AID506"
"DID1330","AID1290"
"DID23","AID1290"
"DID1330","AID2063"
"DID23","AID2063"
"DID1330","AID2810"
"DID23","AID2810"
"DID1330","AID416"
"DID23","AID416"
"DID1330","AID435"
"DID23","AID435"
"DID1330","AID1116"
"DID23","AID1116"
"DID1330","AID2156"
"DID23","AID2156"
"DID1358","AID635"
"DID1358","AID831"
"DID1358","AID920"
"DID1358","AID2389"
"DID1358","AID821"
"DID1358","AID300"
"DID1358","AID331"
"DID1358","AID2678"
"DID1358","AID2754"
"DID1449","AID2989"
"DID1449","AID2078"
"DID1449","AID2688"
"DID1449","AID2691"
"DID1449","AID2912"
"DID1449","AID2991"
"DID1449","AID1994"
"DID1449","AID974"
"DID1449","AID27"
"DID1449","AID1236"
"DID1449","AID1499"
"DID1449","AID2962"
"DID1449","AID834"
"DID758","AID1436"
"DID295","AID1245"
"DID617","AID1245"
"DID38","AID49"
"DID38","AID1912"
"DID38","AID2893"
"DID38","AID239"
"DID38","AID622"
"DID38","AID2000"
"DID38","AID2712"
"DID596","AID865"
"DID596","AID1748"
"DID596","AID1535"
"DID596","AID1086"
"DID596","AID1861"
"DID596","AID2970"
"DID1251","AID2130"
"DID406","AID2130"
"DID1251","AID1446"
"DID406","AID1446"
"DID1251","AID89"
"DID406","AID89"
"DID1251","AID195"
"DID406","AID195"
"DID1251","AID690"
"DID406","AID690"
"DID1251","AID2752"
"DID406","AID2752"
"DID1251","AID550"
"DID406","AID550"
"DID1251","AID2580"
"DID406","AID2580"
"DID414","AID1940"
"DID414","AID2757"
"DID1368","AID162"
"DID396","AID162"
"DID1368","AID643"
"DID396","AID643"
"DID1368","AID958"
"DID396","AID958"
"DID1368","AID2693"
"DID396","AID2693"
"DID1368","AID1833"
"DID396","AID1833"
"DID1368","AID2434"
"DID396","AID2434"
"DID1368","AID2479"
"DID396","AID2479"
"DID1368","AID2823"
"DID396","AID2823"
"DID1368","AID2950"
"DID396","AID2950"
"DID1368","AID7"
"DID396","AID7"
"DID1368","AID1738"
"DID396","AID1738"
"DID1368","AID1848"
"DID396","AID1848"
"DID1368","AID2827"
"DID396","AID2827"
"DID685","AID822"
"DID685","AID2287"
"DID685","AID2451"
"DID685","AID1035"
"DID685","AID1508"
"DID685","AID1719"
"DID685","AID1784"
"DID685","AID399"
"DID685","AID114"
"DID685","AID2490"
"DID685","AID1951"
"DID694","AID1658"
"DID880","AID1658"
"DID694","AID1676"
"DID880","AID1676"
"DID694","AID806"
"DID880","AID806"
"DID694","AID905"
"DID880","AID905"
"DID694","AID956"
"DID880","AID956"
"DID694","AID1517"
"DID880","AID1517"
"DID130","AID2160"
"DID130","AID2497"
"DID130","AID2749"
"DID371","AID931"
"DID371","AID1553"
"DID371","AID476"
"DID371","AID2238"
"DID371","AID333"
"DID371","AID2212"
"DID1269","AID296"
"DID1269","AID981"
"DID1269","AID2211"
"DID1269","AID1189"
"DID1269","AID1868"
"DID1389","AID876"
"DID809","AID876"
"DID1389","AID2297"
"DID809","AID2297"
"DID1389","AID2514"
"DID809","AID2514"
"DID1389","AID1358"
"DID809","AID1358"
"DID1404","AID1743"
"DID1404","AID2124"
"DID1404","AID2914"
"DID1404","AID141"
"DID1404","AID372"
"DID1404","AID1797"
"DID1404","AID659"
"DID1404","AID2690"
"DID1404","AID387"
"DID207","AID227"
"DID207","AID532"
"DID207","AID2289"
"DID207","AID2744"
"DID207","AID2084"
"DID1290","AID846"
"DID672","AID846"
"DID1290","AID1009"
"DID672","AID1009"
"DID1290","AID2140"
"DID672","AID2140"
"DID1290","AID2784"
"DID672","AID2784"
"DID1290","AID2195"
"DID672","AID2195"
"DID1260","AID471"
"DID1260","AID749"
"DID1260","AID1912"
"DID1260","AID1481"
"DID1260","AID1710"
"DID1134","AID1118"
"DID1134","AID1692"
"DID1134","AID2090"
"DID1134","AID2256"
"DID1134","AID2425"
"DID1134","AID968"
"DID30","AID2795"
"DID873","AID2795"
"DID30","AID2645"
"DID873","AID2645"
"DID30","AID1032"
"DID873","AID1032"
"DID30","AID245"
"DID873","AID245"
"DID30","AID2170"
"DID873","AID2170"
"DID30","AID1325"
"DID873","AID1325"
"DID1289","AID436"
"DID705","AID436"
"DID1289","AID2417"
"DID705","AID2417"
"DID1289","AID915"
"DID705","AID915"
"DID1289","AID1465"
"DID705","AID1465"
"DID1082","AID791"
"DID1082","AID1331"
"DID1082","AID2989"
"DID164","AID2292"
"DID164","AID2347"
"DID164","AID475"
"DID164","AID80"
"DID164","AID2504"
"DID1367","AID1388"
"DID1384","AID1388"
"DID1367","AID2579"
"DID1384","AID2579"
"DID1367","AID821"
"DID1384","AID821"
"DID1367","AID842"
"DID1384","AID842"
"DID1367","AID1814"
"DID1384","AID1814"
"DID1367","AID1830"
"DID1384","AID1830"
"DID1367","AID2153"
"DID1384","AID2153"
"DID1367","AID169"
"DID1384","AID169"
"DID1367","AID2015"
"DID1384","AID2015"
"DID1367","AID2368"
"DID1384","AID2368"
"DID550","AID2335"
"DID602","AID2335"
"DID550","AID370"
"DID602","AID370"
"DID550","AID1166"
"DID602","AID1166"
"DID550","AID1655"
"DID602","AID1655"
"DID550","AID496"
"DID602","AID496"
"DID550","AID2543"
"DID602","AID2543"
"DID618","AID268"
"DID832","AID268"
"DID618","AID1271"
"DID832","AID1271"
"DID618","AID1579"
"DID832","AID1579"
"DID618","AID625"
"DID832","AID625"
"DID618","AID1366"
"DID832","AID1366"
"DID618","AID1665"
"DID832","AID1665"
"DID618","AID1911"
"DID832","AID1911"
"DID618","AID2018"
"DID832","AID2018"
"DID618","AID1824"
"DID832","AID1824"
"DID618","AID895"
"DID832","AID895"
"DID618","AID1445"
"DID832","AID1445"
"DID618","AID546"
"DID832","AID546"
"DID788","AID1152"
"DID788","AID1825"
"DID788","AID86"
"DID788","AID1490"
"DID788","AID2671"
"DID788","AID1385"
"DID788","AID2588"
"DID788","AID2922"
"DID90","AID761"
"DID90","AID686"
"DID90","AID184"
"DID90","AID2196"
"DID90","AID655"
"DID90","AID702"
"DID90","AID2547"
"DID90","AID1714"
"DID90","AID2249"
"DID90","AID2578"
"DID90","AID513"
"DID90","AID1953"
"DID620","AID2540"
"DID620","AID2881"
"DID620","AID502"
"DID1047","AID297"
"DID515","AID297"
"DID1047","AID616"
"DID515","AID616"
"DID1047","AID1577"
"DID515","AID1577"
"DID1047","AID471"
"DID515","AID471"
"DID1047","AID749"
"DID515","AID749"
"DID1047","AID455"
"DID515","AID455"
"DID1047","AID2769"
"DID515","AID2769"
"DID180","AID1162"
"DID866","AID1162"
"DID180","AID917"
"DID866","AID917"
"DID180","AID1032"
"DID866","AID1032"
"DID180","AID1870"
"DID866","AID1870"
"DID180","AID647"
"DID866","AID647"
"DID180","AID863"
"DID866","AID863"
"DID987","AID2951"
"DID987","AID750"
"DID987","AID1031"
"DID987","AID2163"
"DID987","AID2254"
"DID987","AID718"
"DID987","AID2290"
"DID987","AID2319"
"DID987","AID2336"
"DID987","AID2527"
"DID45","AID411"
"DID45","AID1750"
"DID45","AID2133"
"DID45","AID2511"
"DID45","AID838"
"DID45","AID30"
"DID45","AID2387"
"DID45","AID2706"
"DID45","AID2299"
"DID45","AID2801"
"DID45","AID1504"
"DID391","AID1595"
"DID391","AID1945"
"DID1002","AID885"
"DID905","AID885"
"DID1002","AID544"
"DID905","AID544"
"DID1002","AID858"
"DID905","AID858"
"DID1002","AID1453"
"DID905","AID1453"
"DID1002","AID2035"
"DID905","AID2035"
"DID1002","AID545"
"DID905","AID545"
"DID1002","AID734"
"DID905","AID734"
"DID1002","AID1973"
"DID905","AID1973"
"DID1002","AID2382"
"DID905","AID2382"
"DID1002","AID379"
"DID905","AID379"
"DID1002","AID779"
"DID905","AID779"
"DID1002","AID298"
"DID905","AID298"
"DID1002","AID1207"
"DID905","AID1207"
"DID1002","AID1761"
"DID905","AID1761"
"DID1002","AID1993"
"DID905","AID1993"
"DID201","AID201"
"DID848","AID201"
"DID201","AID236"
"DID848","AID236"
"DID201","AID1581"
"DID848","AID1581"
"DID201","AID1"
"DID848","AID1"
"DID201","AID887"
"DID848","AID887"
"DID201","AID2052"
"DID848","AID2052"
"DID201","AID2520"
"DID848","AID2520"
"DID201","AID2792"
"DID848","AID2792"
"DID201","AID2093"
"DID848","AID2093"
"DID201","AID2335"
"DID848","AID2335"
"DID201","AID2565"
"DID848","AID2565"
"DID201","AID2702"
"DID848","AID2702"
"DID580","AID778"
"DID580","AID2569"
"DID580","AID2666"
"DID580","AID196"
"DID580","AID905"
"DID580","AID1156"
"DID580","AID1162"
"DID580","AID2758"
"DID580","AID1671"
"DID580","AID2001"
"DID580","AID2289"
"DID580","AID487"
"DID580","AID1332"
"DID580","AID2431"
"DID1439","AID919"
"DID1439","AID1177"
"DID1009","AID538"
"DID1009","AID2957"
"DID1009","AID917"
"DID1009","AID264"
"DID1009","AID2641"
"DID1009","AID2800"
"DID1009","AID2883"
"DID1009","AID350"
"DID1009","AID740"
"DID1009","AID1909"
"DID1009","AID2890"
"DID1009","AID2983"
"DID1066","AID527"
"DID1066","AID599"
"DID1066","AID2615"
"DID1066","AID1021"
"DID1066","AID2339"
"DID1066","AID2661"
"DID568","AID439"
"DID568","AID1891"
"DID568","AID1932"
"DID568","AID1589"
"DID1028","AID246"
"DID12","AID246"
"DID1028","AID780"
"DID12","AID780"
"DID1028","AID817"
"DID12","AID817"
"DID1028","AID1088"
"DID12","AID1088"
"DID1028","AID2217"
"DID12","AID2217"
"DID1028","AID1479"
"DID12","AID1479"
"DID1028","AID956"
"DID12","AID956"
"DID1028","AID1517"
"DID12","AID1517"
"DID1028","AID2622"
"DID12","AID2622"
"DID1028","AID2641"
"DID12","AID2641"
"DID1245","AID70"
"DID1245","AID2195"
"DID1245","AID1463"
"DID1245","AID124"
"DID1245","AID1849"
"DID1245","AID2043"
"DID465","AID2391"
"DID973","AID2391"
"DID465","AID1135"
"DID973","AID1135"
"DID465","AID2404"
"DID973","AID2404"
"DID465","AID717"
"DID973","AID717"
"DID465","AID994"
"DID973","AID994"
"DID465","AID2423"
"DID973","AID2423"
"DID465","AID1300"
"DID973","AID1300"
"DID465","AID1686"
"DID973","AID1686"
"DID465","AID2703"
"DID973","AID2703"
"DID465","AID1189"
"DID973","AID1189"
"DID465","AID1868"
"DID973","AID1868"
"DID1408","AID2946"
"DID1408","AID2746"
"DID1408","AID2732"
"DID698","AID2242"
"DID851","AID2242"
"DID698","AID1407"
"DID851","AID1407"
"DID698","AID2728"
"DID851","AID2728"
"DID855","AID568"
"DID855","AID1075"
"DID855","AID1769"
"DID855","AID2621"
"DID855","AID1585"
"DID855","AID2206"
"DID855","AID2948"
"DID931","AID299"
"DID931","AID2728"
"DID931","AID292"
"DID931","AID729"
"DID179","AID1935"
"DID179","AID2017"
"DID179","AID2303"
"DID179","AID2207"
"DID179","AID1447"
"DID179","AID2902"
"DID179","AID1825"
"DID179","AID1914"
"DID1220","AID1791"
"DID1220","AID2217"
"DID1220","AID2436"
"DID1220","AID474"
"DID1220","AID1602"
"DID1220","AID2449"
"DID1220","AID2847"
"DID1220","AID1307"
"DID1220","AID1874"
"DID327","AID2752"
"DID327","AID1396"
"DID327","AID2505"
"DID1435","AID30"
"DID1435","AID348"
"DID1435","AID831"
"DID1435","AID2233"
"DID1435","AID1018"
"DID1435","AID1820"
"DID1435","AID2829"
"DID1435","AID133"
"DID1435","AID616"
"DID1435","AID2916"
"DID1198","AID158"
"DID835","AID158"
"DID1198","AID1123"
"DID835","AID1123"
"DID1198","AID1555"
"DID835","AID1555"
"DID1198","AID2455"
"DID835","AID2455"
"DID1198","AID2862"
"DID835","AID2862"
"DID450","AID2040"
"DID450","AID1007"
"DID450","AID1255"
"DID450","AID2364"
"DID450","AID1210"
"DID450","AID1532"
"DID450","AID2907"
"DID450","AID861"
"DID450","AID1632"
"DID450","AID767"
"DID450","AID2983"
"DID1315","AID129"
"DID1315","AID512"
"DID1315","AID676"
"DID1315","AID1328"
"DID1315","AID2823"
"DID1315","AID27"
"DID1315","AID681"
"DID95","AID915"
"DID95","AID1465"
"DID95","AID325"
"DID95","AID934"
"DID95","AID402"
"DID95","AID534"
"DID95","AID1285"
"DID95","AID1674"
"DID95","AID2379"
"DID95","AID765"
"DID1224","AID67"
"DID1224","AID626"
"DID1224","AID1403"
"DID1224","AID1923"
"DID1224","AID1143"
"DID1224","AID2885"
"DID1224","AID2923"
"DID1224","AID869"
"DID1446","AID2164"
"DID1446","AID2172"
"DID1446","AID2450"
"DID1446","AID527"
"DID1446","AID1794"
"DID161","AID697"
"DID161","AID806"
"DID161","AID1374"
"DID715","AID161"
"DID715","AID43"
"DID715","AID377"
"DID715","AID2036"
"DID715","AID524"
"DID715","AID1409"
"DID715","AID2391"
"DID715","AID569"
"DID715","AID1676"
"DID1451","AID2119"
"DID1451","AID2210"
"DID1451","AID2227"
"DID1451","AID2496"
"DID1451","AID2520"
"DID1451","AID118"
"DID1451","AID1888"
"DID1451","AID1935"
"DID1451","AID1788"
"DID1451","AID2132"
"DID1451","AID194"
"DID1451","AID1612"
"DID1451","AID1782"
"DID1451","AID2384"
"DID939","AID1095"
"DID939","AID1749"
"DID939","AID2797"
"DID939","AID305"
"DID939","AID2079"
"DID939","AID2215"
"DID1007","AID1025"
"DID1007","AID1424"
"DID1007","AID2232"
"DID1007","AID653"
"DID1007","AID848"
"DID1007","AID949"
"DID1007","AID2124"
"DID367","AID75"
"DID367","AID354"
"DID367","AID658"
"DID367","AID1927"
"DID367","AID669"
"DID367","AID995"
"DID367","AID1307"
"DID367","AID2305"
"DID367","AID2400"
"DID367","AID518"
"DID367","AID1138"
"DID367","AID1585"
"DID1338","AID987"
"DID444","AID987"
"DID1338","AID1940"
"DID444","AID1940"
"DID1338","AID2499"
"DID444","AID2499"
"DID1338","AID2541"
"DID444","AID2541"
"DID1338","AID2708"
"DID444","AID2708"
"DID1338","AID1674"
"DID444","AID1674"
"DID1338","AID2128"
"DID444","AID2128"
"DID1338","AID2268"
"DID444","AID2268"
"DID1338","AID2192"
"DID444","AID2192"
"DID835","AID758"
"DID835","AID2273"
"DID835","AID824"
"DID835","AID1529"
"DID835","AID2176"
"DID835","AID2902"
"DID835","AID869"
"DID835","AID2772"
"DID590","AID118"
"DID590","AID1888"
"DID590","AID1935"
"DID590","AID194"
"DID590","AID1612"
"DID590","AID1782"
"DID590","AID2384"
"DID590","AID1668"
"DID590","AID2388"
"DID514","AID2651"
"DID514","AID2699"
"DID514","AID1098"
"DID514","AID1581"
"DID514","AID2010"
"DID514","AID2504"
"DID514","AID2809"
"DID514","AID2874"
"DID514","AID1504"
"DID252","AID651"
"DID252","AID977"
"DID252","AID2666"
"DID252","AID2732"
"DID252","AID1206"
"DID252","AID1776"
"DID252","AID800"
"DID252","AID1184"
"DID252","AID2098"
"DID252","AID2288"
"DID252","AID2503"
"DID200","AID1233"
"DID200","AID1349"
"DID200","AID137"
"DID200","AID2518"
"DID200","AID2540"
"DID200","AID2561"
"DID200","AID1654"
"DID200","AID962"
"DID200","AID1015"
"DID14","AID333"
"DID14","AID2212"
"DID14","AID248"
"DID14","AID847"
"DID14","AID911"
"DID14","AID1263"
"DID14","AID1554"
"DID14","AID1892"
"DID14","AID1389"
"DID14","AID1603"
"DID14","AID2794"
"DID14","AID9"
"DID14","AID58"
"DID14","AID2475"
"DID14","AID2639"
"DID1318","AID208"
"DID1318","AID1014"
"DID1318","AID2596"
"DID1318","AID1837"
"DID1318","AID275"
"DID1318","AID2087"
"DID255","AID1996"
"DID883","AID1996"
"DID255","AID84"
"DID883","AID84"
"DID255","AID302"
"DID883","AID302"
"DID255","AID1340"
"DID883","AID1340"
"DID1146","AID344"
"DID49","AID172"
"DID49","AID2267"
"DID1471","AID2049"
"DID937","AID2049"
"DID1471","AID2454"
"DID937","AID2454"
"DID1471","AID1462"
"DID937","AID1462"
"DID1471","AID975"
"DID937","AID975"
"DID1471","AID1362"
"DID937","AID1362"
"DID1471","AID1957"
"DID937","AID1957"
"DID1471","AID1959"
"DID937","AID1959"
"DID1471","AID2231"
"DID937","AID2231"
"DID1471","AID2609"
"DID937","AID2609"
"DID1471","AID1045"
"DID937","AID1045"
"DID1471","AID1141"
"DID937","AID1141"
"DID1471","AID1391"
"DID937","AID1391"
"DID1471","AID2394"
"DID937","AID2394"
"DID124","AID308"
"DID707","AID308"
"DID124","AID1943"
"DID707","AID1943"
"DID124","AID1952"
"DID707","AID1952"
"DID124","AID2551"
"DID707","AID2551"
"DID124","AID2073"
"DID707","AID2073"
"DID124","AID510"
"DID707","AID510"
"DID124","AID2422"
"DID707","AID2422"
"DID124","AID2509"
"DID707","AID2509"
"DID124","AID681"
"DID707","AID681"
"DID124","AID1019"
"DID707","AID1019"
"DID124","AID2441"
"DID707","AID2441"
"DID1282","AID845"
"DID1282","AID1229"
"DID1282","AID355"
"DID1282","AID1897"
"DID1007","AID188"
"DID114","AID188"
"DID1007","AID1740"
"DID114","AID1740"
"DID1007","AID2655"
"DID114","AID2655"
"DID1007","AID2841"
"DID114","AID2841"
"DID1007","AID420"
"DID114","AID420"
"DID1007","AID1814"
"DID114","AID1814"
"DID1007","AID139"
"DID114","AID139"
"DID1007","AID537"
"DID114","AID537"
"DID1007","AID1321"
"DID114","AID1321"
"DID608","AID427"
"DID830","AID427"
"DID608","AID973"
"DID830","AID973"
"DID608","AID2530"
"DID830","AID2530"
"DID608","AID1984"
"DID830","AID1984"
"DID608","AID1997"
"DID830","AID1997"
"DID608","AID2146"
"DID830","AID2146"
"DID608","AID82"
"DID830","AID82"
"DID608","AID143"
"DID830","AID143"
"DID61","AID1680"
"DID61","AID850"
"DID61","AID669"
"DID61","AID995"
"DID61","AID1307"
"DID61","AID2305"
"DID61","AID2400"
"DID61","AID1020"
"DID61","AID2275"
"DID1065","AID1093"
"DID297","AID1093"
"DID1065","AID2443"
"DID297","AID2443"
"DID1065","AID2512"
"DID297","AID2512"
"DID1065","AID1048"
"DID297","AID1048"
"DID1065","AID1663"
"DID297","AID1663"
"DID1065","AID2024"
"DID297","AID2024"
"DID1065","AID1949"
"DID297","AID1949"
"DID1440","AID510"
"DID640","AID510"
"DID1440","AID631"
"DID640","AID631"
"DID1440","AID871"
"DID640","AID871"
"DID1440","AID722"
"DID640","AID722"
"DID1440","AID1486"
"DID640","AID1486"
"DID1440","AID1570"
"DID640","AID1570"
"DID1440","AID2964"
"DID640","AID2964"
"DID1093","AID157"
"DID1093","AID1415"
"DID1093","AID1703"
"DID1093","AID2549"
"DID1093","AID2613"
"DID1011","AID1057"
"DID586","AID1057"
"DID1011","AID1517"
"DID586","AID1517"
"DID1011","AID1394"
"DID586","AID1394"
"DID1011","AID2542"
"DID586","AID2542"
"DID1011","AID2705"
"DID586","AID2705"
"DID1011","AID347"
"DID586","AID347"
"DID1011","AID1089"
"DID586","AID1089"
"DID1011","AID1173"
"DID586","AID1173"
"DID1011","AID1878"
"DID586","AID1878"
"DID1011","AID1984"
"DID586","AID1984"
"DID1011","AID662"
"DID586","AID662"
"DID1011","AID751"
"DID586","AID751"
"DID1011","AID1047"
"DID586","AID1047"
"DID1011","AID2458"
"DID586","AID2458"
"DID1011","AID2737"
"DID586","AID2737"
"DID829","AID1022"
"DID829","AID1713"
"DID829","AID2014"
"DID829","AID2552"
"DID829","AID538"
"DID829","AID1649"
"DID829","AID464"
"DID829","AID983"
"DID829","AID255"
"DID829","AID535"
"DID829","AID1109"
"DID829","AID2676"
"DID829","AID2833"
"DID829","AID1087"
"DID829","AID1176"
"DID829","AID1232"
"DID8","AID1877"
"DID8","AID2608"
"DID8","AID2076"
"DID8","AID318"
"DID8","AID971"
"DID8","AID1092"
"DID8","AID1564"
"DID8","AID2936"
"DID8","AID1015"
"DID8","AID1252"
"DID8","AID2399"
"DID8","AID2830"
"DID201","AID523"
"DID897","AID523"
"DID201","AID1842"
"DID897","AID1842"
"DID201","AID76"
"DID897","AID76"
"DID201","AID1413"
"DID897","AID1413"
"DID201","AID1729"
"DID897","AID1729"
"DID201","AID2776"
"DID897","AID2776"
"DID201","AID869"
"DID897","AID869"
"DID1423","AID886"
"DID879","AID886"
"DID1423","AID1291"
"DID879","AID1291"
"DID1423","AID2010"
"DID879","AID2010"
"DID1423","AID2919"
"DID879","AID2919"
"DID1423","AID1689"
"DID879","AID1689"
"DID1423","AID2476"
"DID879","AID2476"
"DID1423","AID397"
"DID879","AID397"
"DID1423","AID1438"
"DID879","AID1438"
"DID1317","AID722"
"DID1317","AID1486"
"DID1317","AID1570"
"DID1317","AID2964"
"DID1317","AID64"
"DID1317","AID1317"
"DID1317","AID705"
"DID1317","AID73"
"DID1317","AID2985"
"DID1317","AID1717"
"DID598","AID72"
"DID598","AID1041"
"DID598","AID2416"
"DID598","AID2802"
"DID598","AID1189"
"DID598","AID1868"
"DID163","AID118"
"DID163","AID1539"
"DID163","AID2640"
"DID163","AID2382"
"DID163","AID407"
"DID163","AID465"
"DID163","AID1392"
"DID163","AID1771"
"DID163","AID2782"
"DID565","AID1136"
"DID565","AID2483"
"DID565","AID2497"
"DID565","AID1121"
"DID565","AID616"
"DID565","AID1164"
"DID565","AID2025"
"DID565","AID2192"
"DID565","AID2763"
"DID678","AID1204"
"DID777","AID1204"
"DID678","AID2161"
"DID777","AID2161"
"DID678","AID2278"
"DID777","AID2278"
"DID225","AID1495"
"DID439","AID1495"
"DID225","AID2607"
"DID439","AID2607"
"DID225","AID1844"
"DID439","AID1844"
"DID225","AID2378"
"DID439","AID2378"
"DID225","AID272"
"DID439","AID272"
"DID225","AID1333"
"DID439","AID1333"
"DID225","AID1816"
"DID439","AID1816"
"DID225","AID2356"
"DID439","AID2356"
"DID225","AID415"
"DID439","AID415"
"DID225","AID2118"
"DID439","AID2118"
"DID223","AID1204"
"DID659","AID1204"
"DID223","AID2161"
"DID659","AID2161"
"DID223","AID2278"
