"BID","DID"
"BID2707","DID1134"
"BID2976","DID1134"
"BID1203","DID30"
"BID1711","DID30"
"BID1850","DID30"
"BID1961","DID30"
"BID2554","DID30"
"BID457","DID30"
"BID1203","DID873"
"BID1711","DID873"
"BID1850","DID873"
"BID1961","DID873"
"BID2554","DID873"
"BID457","DID873"
"BID1368","DID1289"
"BID1708","DID1289"
"BID1368","DID705"
"BID1708","DID705"
"BID109","DID1082"
"BID1380","DID1082"
"BID2762","DID1082"
"BID1300","DID164"
"BID1462","DID164"
"BID2567","DID164"
"BID720","DID164"
"BID2005","DID1367"
"BID2012","DID1367"
"BID458","DID1367"
"BID462","DID1367"
"BID770","DID1367"
"BID2005","DID1384"
"BID2012","DID1384"
"BID458","DID1384"
"BID462","DID1384"
"BID770","DID1384"
"BID1323","DID550"
"BID1865","DID550"
"BID202","DID550"
"BID2710","DID550"
"BID2871","DID550"
"BID1323","DID602"
"BID1865","DID602"
"BID202","DID602"
"BID2710","DID602"
"BID2871","DID602"
"BID1273","DID618"
"BID173","DID618"
"BID1920","DID618"
"BID1962","DID618"
"BID2047","DID618"
"BID601","DID618"
"BID1273","DID832"
"BID173","DID832"
"BID1920","DID832"
"BID1962","DID832"
"BID2047","DID832"
"BID601","DID832"
"BID2441","DID788"
"BID2720","DID788"
"BID424","DID788"
"BID764","DID788"
"BID165","DID90"
"BID2362","DID90"
"BID265","DID90"
"BID2940","DID90"
"BID575","DID90"
"BID630","DID90"
"BID1681","DID620"
"BID2400","DID620"
"BID2930","DID620"
"BID663","DID620"
"BID1192","DID1047"
"BID1337","DID1047"
"BID2123","DID1047"
"BID921","DID1047"
"BID1192","DID515"
"BID1337","DID515"
"BID2123","DID515"
"BID921","DID515"
"BID1051","DID180"
"BID1626","DID180"
"BID1744","DID180"
"BID691","DID180"
"BID1051","DID866"
"BID1626","DID866"
"BID1744","DID866"
"BID691","DID866"
"BID1128","DID987"
"BID1205","DID987"
"BID1463","DID987"
"BID813","DID987"
"BID1606","DID45"
"BID2542","DID45"
"BID2912","DID45"
"BID834","DID45"
"BID938","DID45"
"BID2119","DID391"
"BID881","DID391"
"BID2320","DID1002"
"BID2325","DID1002"
"BID2367","DID1002"
"BID2601","DID1002"
"BID318","DID1002"
"BID865","DID1002"
"BID2320","DID905"
"BID2325","DID905"
"BID2367","DID905"
"BID2601","DID905"
"BID318","DID905"
"BID865","DID905"
"BID1843","DID201"
"BID2306","DID201"
"BID637","DID201"
"BID1843","DID848"
"BID2306","DID848"
"BID637","DID848"
"BID1770","DID580"
"BID2284","DID580"
"BID2988","DID580"
"BID395","DID580"
"BID95","DID580"
"BID1741","DID1439"
"BID1817","DID1439"
"BID1578","DID1009"
"BID2266","DID1009"
"BID2872","DID1009"
"BID41","DID1009"
"BID844","DID1009"
"BID198","DID1066"
"BID2553","DID1066"
"BID29","DID1066"
"BID1806","DID568"
"BID2082","DID568"
"BID2298","DID1028"
"BID2460","DID1028"
"BID2742","DID1028"
"BID2772","DID1028"
"BID994","DID1028"
"BID2298","DID12"
"BID2460","DID12"
"BID2742","DID12"
"BID2772","DID12"
"BID994","DID12"
"BID1602","DID1245"
"BID2020","DID1245"
"BID2958","DID1245"
"BID829","DID1245"
"BID1953","DID465"
"BID2147","DID465"
"BID2898","DID465"
"BID432","DID465"
"BID501","DID465"
"BID779","DID465"
"BID1953","DID973"
"BID2147","DID973"
"BID2898","DID973"
"BID432","DID973"
"BID501","DID973"
"BID779","DID973"
"BID1921","DID1408"
"BID2255","DID1408"
"BID530","DID1408"
"BID596","DID1408"
"BID1792","DID698"
"BID2815","DID698"
"BID1792","DID851"
"BID2815","DID851"
"BID1335","DID855"
"BID2918","DID855"
"BID570","DID855"
"BID1262","DID931"
"BID2312","DID931"
"BID444","DID931"
"BID1399","DID179"
"BID2353","DID179"
"BID2416","DID179"
"BID454","DID179"
"BID650","DID179"
"BID1700","DID1220"
"BID2268","DID1220"
"BID2528","DID1220"
"BID2643","DID1220"
"BID489","DID1220"
"BID90","DID1220"
"BID1611","DID327"
"BID548","DID327"
"BID1838","DID1435"
"BID2270","DID1435"
"BID2425","DID1435"
"BID1","DID1198"
"BID1077","DID1198"
"BID1","DID835"
"BID1077","DID835"
"BID1254","DID450"
"BID1328","DID450"
"BID2661","DID450"
"BID2886","DID450"
"BID2919","DID450"
"BID851","DID450"
"BID1939","DID1315"
"BID393","DID1315"
"BID449","DID1315"
"BID1708","DID95"
"BID1871","DID95"
"BID2740","DID95"
"BID2773","DID95"
"BID361","DID95"
"BID1771","DID1224"
"BID2174","DID1224"
"BID2705","DID1224"
"BID140","DID1446"
"BID1988","DID1446"
"BID2867","DID1446"
"BID168","DID161"
"BID2181","DID161"
"BID1324","DID715"
"BID1454","DID715"
"BID1905","DID715"
"BID405","DID715"
"BID892","DID715"
"BID121","DID1451"
"BID1219","DID1451"
"BID1733","DID1451"
"BID2385","DID1451"
"BID2457","DID1451"
"BID2526","DID1451"
"BID1922","DID939"
"BID2651","DID939"
"BID2695","DID939"
"BID1133","DID1007"
"BID1795","DID1007"
"BID2360","DID1007"
"BID1063","DID367"
"BID1783","DID367"
"BID1957","DID367"
"BID2173","DID367"
"BID719","DID367"
"BID2218","DID1338"
"BID2409","DID1338"
"BID2897","DID1338"
"BID352","DID1338"
"BID552","DID1338"
"BID989","DID1338"
"BID2218","DID444"
"BID2409","DID444"
"BID2897","DID444"
"BID352","DID444"
"BID552","DID444"
"BID989","DID444"
"BID1087","DID835"
"BID2171","DID835"
"BID2349","DID835"
"BID2499","DID835"
"BID2705","DID835"
"BID91","DID835"
"BID1733","DID590"
"BID2526","DID590"
"BID386","DID590"
"BID1506","DID514"
"BID1846","DID514"
"BID2397","DID514"
"BID938","DID514"
"BID1007","DID252"
"BID125","DID252"
"BID1534","DID252"
"BID2836","DID252"
"BID1308","DID200"
"BID2679","DID200"
"BID2731","DID200"
"BID593","DID200"
"BID1814","DID14"
"BID2516","DID14"
"BID267","DID14"
"BID930","DID14"
"BID1201","DID1318"
"BID1381","DID1318"
"BID1653","DID1318"
"BID2945","DID1318"
"BID31","DID1318"
"BID1861","DID255"
"BID1926","DID255"
"BID259","DID255"
"BID1861","DID883"
"BID1926","DID883"
"BID259","DID883"
"BID2158","DID1146"
"BID2777","DID1146"
"BID1018","DID49"
"BID261","DID49"
"BID1241","DID1471"
"BID2179","DID1471"
"BID25","DID1471"
"BID2625","DID1471"
"BID1241","DID937"
"BID2179","DID937"
"BID25","DID937"
"BID2625","DID937"
"BID1064","DID124"
"BID1236","DID124"
"BID2613","DID124"
"BID700","DID124"
"BID1064","DID707"
"BID1236","DID707"
"BID2613","DID707"
"BID700","DID707"
"BID1637","DID1282"
"BID214","DID1282"
"BID290","DID1282"
"BID1066","DID1007"
"BID223","DID1007"
"BID2511","DID1007"
"BID309","DID1007"
"BID573","DID1007"
"BID907","DID1007"
"BID1066","DID114"
"BID223","DID114"
"BID2511","DID114"
"BID309","DID114"
"BID573","DID114"
"BID907","DID114"
"BID1489","DID608"
"BID192","DID608"
"BID2254","DID608"
"BID2829","DID608"
"BID51","DID608"
"BID1489","DID830"
"BID192","DID830"
"BID2254","DID830"
"BID2829","DID830"
"BID51","DID830"
"BID1017","DID61"
"BID1826","DID61"
"BID1957","DID61"
"BID2466","DID61"
"BID1110","DID1065"
"BID2154","DID1065"
"BID225","DID1065"
"BID1110","DID297"
"BID2154","DID297"
"BID225","DID297"
"BID1950","DID1440"
"BID2192","DID1440"
"BID1950","DID640"
"BID2192","DID640"
"BID2449","DID1093"
"BID782","DID1093"
"BID998","DID1093"
"BID1130","DID1011"
"BID207","DID1011"
"BID2212","DID1011"
"BID2487","DID1011"
"BID2913","DID1011"
"BID789","DID1011"
"BID1130","DID586"
"BID207","DID586"
"BID2212","DID586"
"BID2487","DID586"
"BID2913","DID586"
"BID789","DID586"
"BID1107","DID829"
"BID2435","DID829"
"BID2730","DID829"
"BID2735","DID829"
"BID349","DID829"
"BID88","DID829"
"BID1544","DID8"
"BID2272","DID8"
"BID2575","DID8"
"BID2656","DID8"
"BID2060","DID201"
"BID2558","DID201"
"BID2705","DID201"
"BID733","DID201"
"BID2060","DID897"
"BID2558","DID897"
"BID2705","DID897"
"BID733","DID897"
"BID2203","DID1423"
"BID2244","DID1423"
"BID2339","DID1423"
"BID2203","DID879"
"BID2244","DID879"
"BID2339","DID879"
"BID2192","DID1317"
"BID2562","DID1317"
"BID2982","DID1317"
"BID375","DID1317"
"BID878","DID1317"
"BID99","DID1317"
"BID1906","DID598"
"BID291","DID598"
"BID496","DID598"
"BID779","DID598"
"BID1204","DID163"
"BID1863","DID163"
"BID2184","DID163"
"BID2601","DID163"
"BID631","DID163"
"BID683","DID163"
"BID1176","DID565"
"BID1572","DID565"
"BID1594","DID565"
"BID2732","DID565"
"BID2766","DID565"
"BID2998","DID565"
"BID1140","DID678"
"BID314","DID678"
"BID1140","DID777"
"BID314","DID777"
"BID1404","DID225"
"BID1586","DID225"
"BID1944","DID225"
"BID2044","DID225"
"BID2704","DID225"
"BID2782","DID225"
"BID1404","DID439"
"BID1586","DID439"
"BID1944","DID439"
"BID2044","DID439"
"BID2704","DID439"
"BID2782","DID439"
"BID1140","DID223"
"BID1406","DID223"
"BID1697","DID223"
"BID2542","DID223"
"BID44","DID223"
"BID717","DID223"
"BID1140","DID659"
"BID1406","DID659"
"BID1697","DID659"
"BID2542","DID659"
"BID44","DID659"
"BID717","DID659"
"BID1458","DID1006"
"BID4","DID1006"
"BID636","DID1006"
"BID1642","DID482"
"BID2501","DID482"
"BID2591","DID482"
"BID688","DID482"
"BID741","DID482"
"BID797","DID482"
"BID2001","DID361"
"BID2161","DID361"
"BID676","DID1090"
"BID978","DID1090"
"BID1007","DID451"
"BID970","DID451"
"BID1132","DID728"
"BID2238","DID728"
"BID2445","DID728"
"BID614","DID728"
"BID149","DID1090"
"BID262","DID1090"
"BID149","DID423"
"BID262","DID423"
"BID2136","DID627"
"BID2924","DID627"
"BID2943","DID627"
"BID408","DID627"
"BID490","DID627"
"BID116","DID943"
"BID2258","DID943"
"BID2428","DID943"
"BID1056","DID1142"
"BID1429","DID1142"
"BID109","DID692"
"BID1193","DID692"
"BID2471","DID692"
"BID2794","DID692"
"BID741","DID692"
"BID1828","DID1495"
"BID1926","DID1495"
"BID1828","DID256"
"BID1926","DID256"
"BID2031","DID1007"
"BID23","DID1007"
"BID1151","DID1100"
"BID2572","DID1100"
"BID971","DID1100"
"BID2004","DID540"
"BID2673","DID540"
"BID724","DID540"
"BID79","DID540"
"BID838","DID540"
"BID2004","DID604"
"BID2673","DID604"
"BID724","DID604"
"BID79","DID604"
"BID838","DID604"
"BID220","DID1221"
"BID2619","DID1221"
"BID2858","DID1221"
"BID2617","DID1406"
"BID584","DID1406"
"BID2617","DID406"
"BID584","DID406"
"BID1397","DID77"
"BID222","DID77"
"BID577","DID77"
"BID1792","DID156"
"BID1962","DID156"
"BID2555","DID156"
"BID2588","DID156"
"BID2747","DID156"
"BID1357","DID40"
"BID1916","DID40"
"BID2627","DID40"
"BID960","DID40"
"BID1357","DID905"
"BID1916","DID905"
"BID2627","DID905"
"BID960","DID905"
"BID1423","DID416"
"BID1561","DID416"
"BID1922","DID416"
"BID2781","DID416"
"BID33","DID416"
"BID1154","DID1428"
"BID1471","DID1428"
"BID112","DID1199"
"BID984","DID1199"
"BID2031","DID209"
"BID49","DID209"
"BID811","DID209"
"BID2031","DID654"
"BID49","DID654"
"BID811","DID654"
"BID1019","DID783"
"BID2204","DID783"
"BID2297","DID783"
"BID2854","DID783"
"BID1401","DID1356"
"BID2158","DID1356"
"BID2379","DID1356"
"BID767","DID1356"
"BID1401","DID295"
"BID2158","DID295"
"BID2379","DID295"
"BID767","DID295"
"BID1076","DID1186"
"BID2637","DID1186"
"BID958","DID1186"
"BID2581","DID636"
"BID2907","DID636"
"BID586","DID636"
"BID2581","DID76"
"BID2907","DID76"
"BID586","DID76"
"BID1073","DID170"
"BID1563","DID170"
"BID38","DID170"
"BID1073","DID211"
"BID1563","DID211"
"BID38","DID211"
"BID1464","DID1200"
"BID1941","DID1200"
"BID1464","DID694"
"BID1941","DID694"
"BID1580","DID1366"
"BID2407","DID1366"
"BID2740","DID1366"
"BID281","DID1366"
"BID929","DID1366"
"BID1309","DID261"
"BID1903","DID261"
"BID1989","DID261"
"BID487","DID261"
"BID1039","DID1011"
"BID1176","DID1011"
"BID1958","DID1011"
"BID537","DID1011"
"BID697","DID1011"
"BID721","DID1011"
"BID1040","DID1165"
"BID1085","DID1165"
"BID116","DID1165"
"BID1361","DID1165"
"BID2281","DID1165"
"BID731","DID1165"
"BID1093","DID232"
"BID1110","DID232"
"BID2414","DID232"
"BID1846","DID790"
"BID2052","DID790"
"BID295","DID790"
"BID367","DID790"
"BID67","DID790"
"BID811","DID790"
"BID1139","DID774"
"BID1243","DID774"
"BID1769","DID774"
"BID1830","DID774"
"BID545","DID774"
"BID691","DID774"
"BID1900","DID578"
"BID6","DID578"
"BID1900","DID874"
"BID6","DID874"
"BID1406","DID1184"
"BID1584","DID1184"
"BID1785","DID1184"
"BID1884","DID1184"
"BID2899","DID1184"
"BID797","DID1184"
"BID1406","DID518"
"BID1584","DID518"
"BID1785","DID518"
"BID1884","DID518"
"BID2899","DID518"
"BID797","DID518"
"BID1236","DID28"
"BID943","DID28"
"BID1612","DID1402"
"BID165","DID1402"
"BID2314","DID1402"
"BID410","DID1402"
"BID1020","DID204"
"BID2621","DID204"
"BID99","DID204"
"BID1020","DID961"
"BID2621","DID961"
"BID99","DID961"
"BID1115","DID578"
"BID1316","DID578"
"BID1876","DID578"
"BID2306","DID578"
"BID2764","DID578"
"BID798","DID578"
"BID1893","DID321"
"BID2032","DID321"
"BID2259","DID321"
"BID2863","DID321"
"BID496","DID321"
"BID732","DID321"
"BID1893","DID975"
"BID2032","DID975"
"BID2259","DID975"
"BID2863","DID975"
"BID496","DID975"
"BID732","DID975"
"BID1123","DID794"
"BID2028","DID794"
"BID498","DID794"
"BID1921","DID1184"
"BID1938","DID1184"
"BID2172","DID1184"
"BID2488","DID1184"
"BID138","DID147"
"BID2392","DID147"
"BID2419","DID147"
"BID494","DID1364"
"BID529","DID1364"
"BID695","DID1364"
"BID962","DID1364"
"BID494","DID1428"
"BID529","DID1428"
"BID695","DID1428"
"BID962","DID1428"
"BID1505","DID601"
"BID2230","DID601"
"BID91","DID601"
"BID1505","DID717"
"BID2230","DID717"
"BID91","DID717"
"BID2476","DID1246"
"BID2510","DID1246"
"BID2595","DID1246"
"BID479","DID1246"
"BID2783","DID601"
"BID605","DID601"
"BID2783","DID98"
"BID605","DID98"
"BID1013","DID75"
"BID1276","DID75"
"BID1394","DID75"
"BID1361","DID392"
"BID1899","DID392"
"BID1962","DID392"
"BID22","DID392"
"BID2201","DID392"
"BID2976","DID392"
"BID1361","DID733"
"BID1899","DID733"
"BID1962","DID733"
"BID22","DID733"
"BID2201","DID733"
"BID2976","DID733"
"BID1946","DID1095"
"BID2375","DID1095"
"BID2503","DID1095"
"BID897","DID1095"
"BID98","DID1095"
"BID1946","DID595"
"BID2375","DID595"
"BID2503","DID595"
"BID897","DID595"
"BID98","DID595"
"BID1062","DID233"
"BID1347","DID233"
"BID1738","DID233"
"BID484","DID233"
"BID709","DID233"
"BID836","DID233"
"BID1335","DID1302"
"BID501","DID1302"
"BID1335","DID1316"
"BID501","DID1316"
"BID2112","DID1225"
"BID2268","DID1225"
"BID2112","DID428"
"BID2268","DID428"
"BID2836","DID1113"
"BID381","DID1113"
"BID665","DID1113"
"BID895","DID1113"
"BID2836","DID299"
"BID381","DID299"
"BID665","DID299"
"BID895","DID299"
"BID2374","DID1320"
"BID2395","DID1320"
"BID2447","DID1320"
"BID87","DID1320"
"BID889","DID1320"
"BID1880","DID196"
"BID2181","DID196"
"BID500","DID196"
"BID999","DID196"
"BID1880","DID44"
"BID2181","DID44"
"BID500","DID44"
"BID999","DID44"
"BID1774","DID88"
"BID2063","DID88"
"BID2604","DID88"
"BID889","DID88"
"BID1062","DID1381"
"BID1545","DID1381"
"BID1979","DID1381"
"BID1334","DID919"
"BID1989","DID919"
"BID2546","DID919"
"BID1247","DID1125"
"BID2059","DID1125"
"BID2474","DID1125"
"BID1378","DID1299"
"BID1749","DID1299"
"BID1841","DID1299"
"BID2382","DID1299"
"BID719","DID1299"
"BID1129","DID239"
"BID2840","DID239"
"BID407","DID239"
"BID1135","DID226"
"BID2861","DID226"
"BID1271","DID1359"
"BID1787","DID1359"
"BID1984","DID1359"
"BID2295","DID1359"
"BID2375","DID1359"
"BID2813","DID1359"
"BID1271","DID275"
"BID1787","DID275"
"BID1984","DID275"
"BID2295","DID275"
"BID2375","DID275"
"BID2813","DID275"
"BID1321","DID456"
"BID1448","DID456"
"BID1894","DID456"
"BID2085","DID456"
"BID269","DID456"
"BID2843","DID456"
"BID1646","DID218"
"BID2424","DID218"
"BID2426","DID218"
"BID1646","DID731"
"BID2424","DID731"
"BID2426","DID731"
"BID1482","DID1356"
"BID1962","DID1356"
"BID2663","DID1356"
"BID344","DID1356"
"BID616","DID1356"
"BID777","DID1356"
"BID2112","DID1440"
"BID393","DID1440"
"BID2112","DID506"
"BID393","DID506"
"BID1057","DID972"
"BID1636","DID972"
"BID1057","DID99"
"BID1636","DID99"
"BID1793","DID1051"
"BID20","DID1051"
"BID2058","DID1051"
"BID425","DID1051"
"BID926","DID1051"
"BID994","DID1051"
"BID1142","DID204"
"BID1302","DID204"
"BID1532","DID204"
"BID2606","DID204"
"BID951","DID204"
"BID1175","DID1034"
"BID1601","DID1034"
"BID1872","DID1034"
"BID2590","DID1034"
"BID1555","DID149"
"BID2056","DID149"
"BID2273","DID149"
"BID2561","DID149"
"BID2707","DID149"
"BID1555","DID981"
"BID2056","DID981"
"BID2273","DID981"
"BID2561","DID981"
"BID2707","DID981"
"BID2021","DID311"
"BID233","DID311"
"BID2574","DID916"
"BID573","DID916"
"BID1109","DID657"
"BID1675","DID657"
"BID1917","DID657"
"BID2150","DID657"
"BID2866","DID657"
"BID1218","DID1133"
"BID1689","DID1133"
"BID2224","DID1133"
"BID1174","DID886"
"BID1617","DID886"
"BID1627","DID886"
"BID1387","DID1433"
"BID1953","DID1433"
"BID419","DID1433"
"BID1796","DID1270"
"BID1870","DID1270"
"BID2424","DID1270"
"BID53","DID1270"
"BID1155","DID427"
"BID2467","DID427"
"BID1155","DID841"
"BID2467","DID841"
"BID1652","DID54"
"BID653","DID54"
"BID764","DID54"
"BID794","DID54"
"BID948","DID54"
"BID1492","DID589"
"BID1768","DID589"
"BID1841","DID589"
"BID2459","DID589"
"BID395","DID589"
"BID908","DID589"
"BID1492","DID889"
"BID1768","DID889"
"BID1841","DID889"
"BID2459","DID889"
"BID395","DID889"
"BID908","DID889"
"BID463","DID768"
"BID927","DID768"
"BID463","DID886"
"BID927","DID886"
"BID107","DID675"
"BID1313","DID675"
"BID1522","DID675"
"BID1983","DID675"
"BID278","DID675"
"BID917","DID675"
"BID1533","DID893"
"BID1777","DID893"
"BID1475","DID123"
"BID3","DID123"
"BID78","DID123"
"BID1475","DID135"
"BID3","DID135"
"BID78","DID135"
"BID1386","DID524"
"BID1402","DID524"
"BID2228","DID524"
"BID2343","DID524"
"BID1386","DID861"
"BID1402","DID861"
"BID2228","DID861"
"BID2343","DID861"
"BID1464","DID1176"
"BID1815","DID1176"
"BID2652","DID1176"
"BID2877","DID1176"
"BID2672","DID1047"
"BID291","DID1047"
"BID1465","DID1057"
"BID1478","DID1057"
"BID1622","DID1057"
"BID992","DID1057"
"BID1433","DID723"
"BID1864","DID723"
"BID2351","DID723"
"BID724","DID723"
"BID2556","DID1284"
"BID2769","DID1284"
"BID1083","DID494"
"BID2016","DID494"
"BID2800","DID494"
"BID2861","DID494"
"BID1083","DID691"
"BID2016","DID691"
"BID2800","DID691"
"BID2861","DID691"
"BID1582","DID661"
"BID1761","DID661"
"BID2388","DID661"
"BID1582","DID875"
"BID1761","DID875"
"BID2388","DID875"
"BID1732","DID546"
"BID1867","DID546"
"BID2418","DID546"
"BID766","DID546"
"BID954","DID546"
"BID1534","DID726"
"BID1872","DID726"
"BID1441","DID940"
"BID2688","DID940"
"BID395","DID940"
"BID1307","DID575"
"BID1604","DID575"
"BID2619","DID575"
"BID293","DID463"
"BID67","DID463"
"BID920","DID463"
"BID2380","DID96"
"BID2701","DID96"
"BID1007","DID381"
"BID2705","DID381"
"BID707","DID381"
"BID1632","DID122"
"BID171","DID122"
"BID2086","DID107"
"BID2191","DID107"
"BID2576","DID107"
"BID2792","DID107"
"BID2950","DID107"
"BID990","DID107"
"BID2086","DID1496"
"BID2191","DID1496"
"BID2576","DID1496"
"BID2792","DID1496"
"BID2950","DID1496"
"BID990","DID1496"
"BID1245","DID222"
"BID1300","DID222"
"BID1714","DID222"
"BID1775","DID222"
"BID2984","DID222"
"BID313","DID222"
"BID1245","DID908"
"BID1300","DID908"
"BID1714","DID908"
"BID1775","DID908"
"BID2984","DID908"
"BID313","DID908"
"BID2349","DID1016"
"BID2423","DID1016"
"BID2519","DID1016"
"BID2868","DID1016"
"BID2915","DID1016"
"BID912","DID1016"
"BID1004","DID266"
"BID1233","DID266"
"BID160","DID266"
"BID206","DID266"
"BID664","DID266"
"BID726","DID704"
"BID944","DID704"
"BID1669","DID1069"
"BID542","DID1069"
"BID1669","DID318"
"BID542","DID318"
"BID125","DID544"
"BID2127","DID544"
"BID252","DID544"
"BID2823","DID544"
"BID26","DID1264"
"BID2806","DID1264"
"BID2975","DID1264"
"BID878","DID1264"
"BID26","DID442"
"BID2806","DID442"
"BID2975","DID442"
"BID878","DID442"
"BID113","DID76"
"BID1328","DID76"
"BID113","DID8"
"BID1328","DID8"
"BID1866","DID1299"
"BID2366","DID1299"
"BID2513","DID1299"
"BID2789","DID1299"
"BID379","DID1299"
"BID446","DID1299"
"BID1007","DID756"
"BID1411","DID756"
"BID2013","DID756"
"BID2024","DID756"
"BID427","DID756"
"BID754","DID756"
"BID1609","DID1137"
"BID695","DID1137"
"BID1609","DID885"
"BID695","DID885"
"BID1621","DID172"
"BID1651","DID172"
"BID1768","DID172"
"BID2371","DID172"
"BID2779","DID172"
"BID740","DID172"
"BID1982","DID611"
"BID2960","DID611"
"BID838","DID611"
"BID1027","DID641"
"BID1845","DID641"
"BID300","DID641"
"BID1414","DID244"
"BID1791","DID244"
"BID1967","DID244"
"BID2396","DID244"
"BID2560","DID244"
