AID,BID
AID95,BID526
AID96,BID1327
AID96,BID2325
AID96,BID526
AID97,BID1586
AID97,BID2432
AID97,BID399
AID98,BID1207
AID98,BID425
AID98,BID58
AID99,BID1320
AID99,BID1356
AID99,BID922
AID100,BID1001
AID100,BID1591
AID100,BID543
AID101,BID2554
AID101,BID2702
AID101,BID32
AID102,BID1061
AID102,BID1560
AID102,BID1742
AID103,BID205
AID103,BID2675
AID103,BID418
AID104,BID200
AID104,BID2209
AID104,BID515
AID105,BID2563
AID105,BID2798
AID105,BID49
AID106,BID263
AID106,BID763
AID106,BID927
AID107,BID2119
AID107,BID2252
AID107,BID2502
AID108,BID2713
AID108,BID449
AID108,BID655
AID109,BID1763
AID109,BID2988
AID109,BID645
AID110,BID1977
AID110,BID2238
AID110,BID2884
AID111,BID1514
AID111,BID907
AID111,BID932
AID112,BID1300
AID112,BID2087
AID112,BID288
AID113,BID159
AID113,BID1796
AID113,BID231
AID114,BID836
AID114,BID846
AID114,BID867
AID115,BID2362
AID115,BID2772
AID115,BID305
AID116,BID1304
AID116,BID2328
AID116,BID725
AID117,BID1378
AID117,BID1801
AID117,BID2464
AID118,BID146
AID118,BID2016
AID118,BID886
AID119,BID2417
AID119,BID2468
AID119,BID2641
AID120,BID1373
AID120,BID2112
AID120,BID858
AID121,BID206
AID121,BID231
AID121,BID292
AID122,BID2142
AID122,BID2479
AID122,BID2617
AID123,BID110
AID123,BID1273
AID123,BID1386
AID124,BID1099
AID124,BID2542
AID124,BID325
AID125,BID150
AID125,BID2016
AID125,BID2570
AID126,BID1975
AID126,BID2391
AID126,BID421
AID127,BID141
AID127,BID1484
AID127,BID2031
AID128,BID2632
AID128,BID2718
AID128,BID2956
AID129,BID1917
AID129,BID2531
AID129,BID924
AID130,BID585
AID130,BID625
AID130,BID850
AID131,BID1251
AID131,BID2120
AID131,BID328
AID132,BID1118
AID132,BID2828
AID132,BID464
AID133,BID2169
AID133,BID2704
AID133,BID877
AID134,BID2001
AID134,BID2081
AID134,BID480
AID135,BID1321
AID135,BID2419
AID135,BID2530
AID136,BID1124
AID136,BID1277
AID136,BID649
AID137,BID2236
AID137,BID280
AID137,BID698
AID138,BID1029
AID138,BID1273
AID138,BID1365
AID139,BID179
AID139,BID184
AID139,BID1994
AID140,BID1363
AID140,BID1684
AID140,BID959
AID141,BID147
AID141,BID1858
AID141,BID2097
AID142,BID1741
AID142,BID1917
AID142,BID2945
AID143,BID1290
AID143,BID1509
AID143,BID197
AID144,BID1398
AID144,BID2748
AID144,BID904
AID145,BID1147
AID145,BID2494
AID145,BID2565
AID146,BID1623
AID146,BID2214
AID146,BID2925
AID147,BID247
AID147,BID2622
AID147,BID2925
AID148,BID1288
AID148,BID403
AID148,BID73
AID149,BID1673
AID149,BID1816
AID149,BID2510
AID150,BID2408
AID150,BID448
AID150,BID866
AID151,BID1282
AID151,BID2443
AID151,BID2973
AID152,BID1078
AID152,BID2176
AID152,BID2228
AID153,BID1712
AID153,BID2990
AID153,BID5
AID154,BID12
AID154,BID2442
AID154,BID601
AID155,BID2692
AID155,BID501
AID155,BID992
AID156,BID170
AID156,BID1965
AID156,BID335
AID157,BID133
AID157,BID2054
AID157,BID44
AID158,BID10
AID158,BID536
AID158,BID683
AID159,BID1779
AID159,BID2089
AID159,BID808
AID160,BID1458
AID160,BID1798
AID160,BID2827
AID161,BID1533
AID161,BID2697
AID161,BID476
AID162,BID1120
AID162,BID1570
AID162,BID2958
AID163,BID1533
AID163,BID2918
AID163,BID297
AID164,BID1029
AID164,BID109
AID164,BID2143
AID165,BID176
AID165,BID2000
AID165,BID2153
AID166,BID1298
AID166,BID2468
AID166,BID306
AID167,BID1954
AID167,BID2986
AID167,BID748
AID168,BID1408
AID168,BID2873
AID168,BID491
AID169,BID1497
AID169,BID1711
AID169,BID335
AID170,BID1465
AID170,BID2001
AID170,BID2047
AID171,BID1418
AID171,BID1668
AID171,BID2503
AID172,BID1398
AID172,BID1620
AID172,BID2280
AID173,BID1532
AID173,BID2009
AID173,BID970
AID174,BID1829
AID174,BID425
AID174,BID618
AID175,BID2252
AID175,BID2589
AID175,BID517
AID176,BID2
AID176,BID2678
AID176,BID575
AID177,BID1618
AID177,BID2872
AID177,BID945
AID178,BID1954
AID178,BID2651
AID178,BID74
AID179,BID1530
AID179,BID1623
AID179,BID2869
AID180,BID1950
AID180,BID2927
AID180,BID389
AID181,BID1469
AID181,BID1899
AID181,BID644
AID182,BID1966
AID182,BID2916
AID182,BID465
AID183,BID1717
AID183,BID600
AID183,BID650
AID184,BID1248
AID184,BID1450
AID184,BID2886
AID185,BID1115
AID185,BID2059
AID185,BID281
AID186,BID3
AID186,BID41
AID186,BID859
AID187,BID1116
AID187,BID1777
AID187,BID876
AID188,BID1017
AID188,BID1566
AID188,BID1691
AID189,BID1581
AID189,BID250
AID189,BID2501
AID190,BID1734
AID190,BID1977
AID190,BID356
AID191,BID1515
AID191,BID2114
AID191,BID2966
AID192,BID1475
AID192,BID2111
AID192,BID780
AID193,BID2888
AID193,BID315
AID193,BID317
AID194,BID2356
AID194,BID381
AID194,BID909
AID195,BID1257
AID195,BID13
AID195,BID550
AID196,BID1846
AID196,BID2127
AID196,BID972
AID197,BID1160
AID197,BID1336
AID197,BID277
AID198,BID1638
AID198,BID1951
AID198,BID691
AID199,BID1638
AID199,BID1853
AID199,BID393
AID200,BID2161
AID200,BID2792
AID200,BID539
AID201,BID1197
AID201,BID1925
AID201,BID60
AID202,BID1544
AID202,BID1613
AID202,BID2642
AID203,BID1029
AID203,BID693
AID203,BID99
AID204,BID2626
AID204,BID2730
AID204,BID522
AID205,BID1018
AID205,BID1909
AID205,BID1925
AID206,BID537
AID206,BID809
AID206,BID869
AID207,BID1208
AID207,BID272
AID207,BID360
AID208,BID1305
AID208,BID1400
AID208,BID2160
AID209,BID1639
AID209,BID1681
AID209,BID2589
AID210,BID1114
AID210,BID1369
AID210,BID1754
AID211,BID1055
AID211,BID2450
AID211,BID421
AID212,BID1112
AID212,BID1392
AID212,BID2345
AID213,BID1620
AID213,BID2850
AID213,BID2859
AID214,BID23
AID214,BID571
AID214,BID766
AID215,BID1295
AID215,BID656
AID215,BID878
AID216,BID2578
AID216,BID2830
AID216,BID429
AID217,BID1486
AID217,BID2416
AID217,BID297
AID218,BID1645
AID218,BID2591
AID218,BID378
AID219,BID1331
AID219,BID1531
AID219,BID716
AID220,BID195
AID220,BID2468
AID220,BID2494
AID221,BID107
AID221,BID2007
AID221,BID2038
AID222,BID1324
AID222,BID1720
AID222,BID562
AID223,BID1924
AID223,BID2115
AID223,BID797
AID224,BID1825
AID224,BID1917
AID224,BID2985
AID225,BID1410
AID225,BID2346
AID225,BID920
AID226,BID2543
AID226,BID512
AID226,BID898
AID227,BID199
AID227,BID2223
AID227,BID2564
AID228,BID1088
AID228,BID2599
AID228,BID778
AID229,BID1320
AID229,BID1738
AID229,BID389
AID230,BID1622
AID230,BID2150
AID230,BID2793
AID231,BID1048
AID231,BID2416
AID231,BID33
AID232,BID1159
AID232,BID487
AID232,BID57
AID233,BID1514
AID233,BID1885
AID233,BID722
AID234,BID2502
AID234,BID2572
AID234,BID567
AID235,BID1038
AID235,BID1527
AID235,BID2142
AID236,BID132
AID236,BID1559
AID236,BID234
AID237,BID143
AID237,BID1880
AID237,BID2959
AID238,BID2
AID238,BID211
AID238,BID2901
AID239,BID1388
AID239,BID2625
AID239,BID2707
AID240,BID2754
AID240,BID866
AID240,BID989
AID241,BID185
AID241,BID2390
AID241,BID495
AID242,BID2244
AID242,BID549
AID242,BID598
AID243,BID2639
AID243,BID357
AID243,BID86
AID244,BID161
AID244,BID2096
AID244,BID2405
AID245,BID2056
AID245,BID2843
AID245,BID2851
AID246,BID1540
AID246,BID2042
AID246,BID836
AID247,BID2175
AID247,BID2395
AID247,BID2888
AID248,BID1089
AID248,BID1320
AID248,BID2676
AID249,BID1928
AID249,BID2146
AID249,BID2300
AID250,BID1728
AID250,BID809
AID250,BID991
AID251,BID1149
AID251,BID2487
AID251,BID85
AID252,BID1284
AID252,BID1537
AID252,BID2103
AID253,BID2407
AID253,BID2778
AID253,BID510
AID254,BID1044
AID254,BID1491
AID254,BID2430
AID255,BID120
AID255,BID2580
AID255,BID510
AID256,BID254
AID256,BID2572
AID256,BID2903
AID257,BID2756
AID257,BID629
AID257,BID80
AID258,BID1369
AID258,BID2100
AID258,BID634
AID259,BID1402
AID259,BID1412
AID259,BID2491
AID260,BID130
AID260,BID2909
AID260,BID98
AID261,BID2556
AID261,BID2631
AID261,BID696
AID262,BID269
AID262,BID2732
AID262,BID825
AID263,BID1552
AID263,BID2959
AID263,BID3
AID264,BID376
AID264,BID619
AID264,BID708
AID265,BID2349
AID265,BID263
AID265,BID509
AID266,BID2774
AID266,BID362
AID266,BID364
AID267,BID1458
AID267,BID2302
AID267,BID517
AID268,BID1470
AID268,BID493
AID268,BID611
AID269,BID1800
AID269,BID1874
AID269,BID2335
AID270,BID1478
AID270,BID1861
AID270,BID721
AID271,BID1712
AID271,BID2804
AID271,BID2989
AID272,BID2934
AID272,BID444
AID272,BID852
AID273,BID2459
AID273,BID2474
AID273,BID555
AID274,BID2325
AID274,BID573
AID274,BID951
AID275,BID2523
AID275,BID2625
AID275,BID499
AID276,BID1427
AID276,BID1488
AID276,BID433
AID277,BID2407
AID277,BID2455
AID277,BID711
AID278,BID2237
AID278,BID311
AID278,BID831
AID279,BID1604
AID279,BID1721
AID279,BID2106
AID280,BID1845
AID280,BID1948
AID280,BID721
AID281,BID2368
AID281,BID351
AID281,BID582
AID282,BID1106
AID282,BID1240
AID282,BID428
AID283,BID1257
AID283,BID1643
AID283,BID2723
AID284,BID2168
AID284,BID2259
AID284,BID796
AID285,BID251
AID285,BID661
AID285,BID990
AID286,BID2077
AID286,BID2967
AID286,BID390
AID287,BID2572
AID287,BID736
AID287,BID74
AID288,BID1519
AID288,BID1523
AID288,BID2883
AID289,BID1074
AID289,BID1447
AID289,BID219
AID290,BID2766
AID290,BID626
AID290,BID946
AID291,BID1423
AID291,BID2251
AID291,BID544
AID292,BID1612
AID292,BID2662
AID292,BID608
AID293,BID1118
AID293,BID1166
AID293,BID618
AID294,BID1680
AID294,BID2907
AID294,BID450
AID295,BID1721
AID295,BID2035
AID295,BID2928
AID296,BID1046
AID296,BID290
AID296,BID2937
AID297,BID138
AID297,BID1738
AID297,BID1816
AID298,BID1755
AID298,BID2947
AID298,BID844
AID299,BID1448
AID299,BID1801
AID299,BID824
AID300,BID1033
AID300,BID2016
AID300,BID2975
AID301,BID1243
AID301,BID2942
AID301,BID562
AID302,BID1526
AID302,BID2138
AID302,BID2878
AID303,BID2368
AID303,BID2580
AID303,BID2792
AID304,BID1823
AID304,BID2610
AID304,BID706
AID305,BID2230
AID305,BID2415
AID305,BID413
AID306,BID1937
AID306,BID2107
AID306,BID2415
AID307,BID1091
AID307,BID2133
AID307,BID881
AID308,BID2330
AID308,BID2405
AID308,BID829
AID309,BID1449
AID309,BID640
AID309,BID985
AID310,BID1423
AID310,BID2947
AID310,BID601
AID311,BID1058
AID311,BID2321
AID311,BID980
AID312,BID1430
AID312,BID1480
AID312,BID1577
AID313,BID1275
AID313,BID2371
AID313,BID2595
AID314,BID2968
AID314,BID530
AID314,BID569
AID315,BID1641
AID315,BID1882
AID315,BID2018
AID316,BID220
AID316,BID2886
AID316,BID956
AID317,BID2202
AID317,BID2677
AID317,BID2954
AID318,BID1276
AID318,BID1697
AID318,BID2043
AID319,BID1327
AID319,BID1540
AID319,BID556
AID320,BID1474
AID320,BID1488
AID320,BID2483
AID321,BID1348
AID321,BID1684
AID321,BID2354
AID322,BID1386
AID322,BID1591
AID322,BID2309
AID323,BID1851
AID323,BID2037
AID323,BID2679
AID324,BID1786
AID324,BID2046
AID324,BID336
AID325,BID1408
AID325,BID2335
AID325,BID848
AID326,BID2232
AID326,BID870
AID326,BID980
AID327,BID12
AID327,BID745
AID327,BID787
AID328,BID2805
AID328,BID678
AID328,BID693
AID329,BID101
AID329,BID1540
AID329,BID1667
AID330,BID2239
AID330,BID2394
AID330,BID2527
AID331,BID1062
AID331,BID1378
AID331,BID497
AID332,BID1623
AID332,BID202
AID332,BID424
AID333,BID157
AID333,BID2075
AID333,BID2128
AID334,BID265
AID334,BID318
AID334,BID654
AID335,BID1356
AID335,BID1447
AID335,BID232
AID336,BID2181
AID336,BID2668
AID336,BID824
AID337,BID1472
AID337,BID2896
AID337,BID707
AID338,BID1064
AID338,BID1418
AID338,BID422
AID339,BID1174
AID339,BID1892
AID339,BID2658
AID340,BID2848
AID340,BID530
AID340,BID551
AID341,BID1988
AID341,BID2676
AID341,BID2887
AID342,BID1002
AID342,BID356
AID342,BID755
AID343,BID1046
AID343,BID1734
AID343,BID2411
AID344,BID1542
AID344,BID339
AID344,BID748
AID345,BID1503
AID345,BID1651
AID345,BID1753
AID346,BID1258
AID346,BID433
AID346,BID596
AID347,BID1741
AID347,BID21
AID347,BID913
AID348,BID147
AID348,BID2793
AID348,BID317
AID349,BID1269
AID349,BID2089
AID349,BID2737
AID350,BID1132
AID350,BID1328
AID350,BID23
AID351,BID1280
AID351,BID2201
AID351,BID2502
AID352,BID2172
AID352,BID2403
AID352,BID2559
AID353,BID2234
AID353,BID2705
AID353,BID898
AID354,BID195
AID354,BID2435
AID354,BID971
AID355,BID1322
AID355,BID207
AID355,BID2142
AID356,BID1936
AID356,BID2570
AID356,BID460
AID357,BID1589
AID357,BID2608
AID357,BID282
AID358,BID108
AID358,BID1480
AID358,BID1921
AID359,BID1050
AID359,BID2643
AID359,BID322
AID360,BID1260
AID360,BID1281
AID360,BID1511
AID361,BID1858
AID361,BID2190
AID361,BID920
AID362,BID2636
AID362,BID548
AID362,BID567
AID363,BID352
AID363,BID505
AID363,BID897
AID364,BID1927
AID364,BID2620
AID364,BID2820
AID365,BID1599
AID365,BID2989
AID365,BID850
AID366,BID2054
AID366,BID841
AID366,BID913
AID367,BID173
AID367,BID2563
AID367,BID2887
AID368,BID1901
AID368,BID2870
AID368,BID718
AID369,BID203
AID369,BID487
AID369,BID637
AID370,BID1728
AID370,BID2561
AID370,BID924
AID371,BID163
AID371,BID1767
AID371,BID2228
AID372,BID1859
AID372,BID2090
AID372,BID2501
AID373,BID1539
AID373,BID1911
AID373,BID2933
AID374,BID1644
AID374,BID1888
AID374,BID2777
AID375,BID1287
AID375,BID883
AID375,BID997
AID376,BID1229
AID376,BID2499
AID376,BID31
AID377,BID2072
AID377,BID2195
AID377,BID2797
AID378,BID119
AID378,BID2366
AID378,BID279
AID379,BID2589
AID379,BID468
AID379,BID874
AID380,BID2056
AID380,BID2144
AID380,BID722
AID381,BID1277
AID381,BID1788
AID381,BID2287
AID382,BID1676
AID382,BID1984
AID382,BID2253
AID383,BID1135
AID383,BID2993
AID383,BID39
AID384,BID2147
AID384,BID535
AID384,BID909
AID385,BID1506
AID385,BID2295
AID385,BID240
AID386,BID1168
AID386,BID2063
AID386,BID466
AID387,BID1132
AID387,BID2493
AID387,BID333
AID388,BID1908
AID388,BID2780
AID388,BID995
AID389,BID228
AID389,BID2867
AID389,BID306
AID390,BID1172
AID390,BID1308
AID390,BID1948
AID391,BID1288
AID391,BID2124
AID391,BID2880
AID392,BID2617
AID392,BID2928
AID392,BID723
AID393,BID1690
AID393,BID312
AID393,BID533
AID394,BID1688
AID394,BID2415
AID394,BID325
AID395,BID1369
AID395,BID2682
AID395,BID942
AID396,BID1516
AID396,BID2337
AID396,BID2599
AID397,BID23
AID397,BID70
AID397,BID748
AID398,BID1105
AID398,BID1791
AID398,BID2968
AID399,BID2711
AID399,BID576
AID399,BID857
AID400,BID1283
AID400,BID2875
AID400,BID635
AID401,BID1044
AID401,BID1909
AID401,BID628
AID402,BID1330
AID402,BID319
AID402,BID533
AID403,BID1197
AID403,BID1918
AID403,BID2393
AID404,BID1929
AID404,BID894
AID404,BID978
AID405,BID2356
AID405,BID2981
AID405,BID453
AID406,BID2377
AID406,BID398
AID406,BID929
AID407,BID1466
AID407,BID1732
AID407,BID2939
AID408,BID1256
AID408,BID1926
AID408,BID563
AID409,BID104
AID409,BID1211
AID409,BID2738
AID410,BID1433
AID410,BID1720
AID410,BID2140
AID411,BID1709
AID411,BID2664
AID411,BID2968
AID412,BID1080
AID412,BID1265
AID412,BID130
AID413,BID1482
AID413,BID1519
AID413,BID2936
AID414,BID1288
AID414,BID1504
AID414,BID1666
AID415,BID1085
AID415,BID2168
AID415,BID883
AID416,BID1232
AID416,BID1807
AID416,BID230
AID417,BID1027
AID417,BID393
AID417,BID679
AID418,BID1027
AID418,BID1380
AID418,BID2472
AID419,BID1518
AID419,BID1844
AID419,BID2124
AID420,BID1793
AID420,BID195
AID420,BID904
AID421,BID1543
AID421,BID2504
AID421,BID8
AID422,BID644
AID422,BID954
AID422,BID975
AID423,BID1507
AID423,BID2985
AID423,BID713
AID424,BID220
AID424,BID2352
AID424,BID867
AID425,BID2589
AID425,BID328
AID425,BID898
AID426,BID1946
AID426,BID2717
AID426,BID788
AID427,BID445
AID427,BID679
AID427,BID962
AID428,BID2414
AID428,BID445
AID428,BID468
AID429,BID1006
AID429,BID238
AID429,BID441
AID430,BID1783
AID430,BID282
AID430,BID2836
AID431,BID206
AID431,BID538
AID431,BID62
AID432,BID1973
AID432,BID632
AID432,BID940
AID433,BID1015
AID433,BID263
AID433,BID496
AID434,BID1104
AID434,BID2498
AID434,BID2522
AID435,BID2621
AID435,BID664
AID435,BID938
AID436,BID1317
AID436,BID2854
AID436,BID964
AID437,BID2100
AID437,BID2872
AID437,BID671
AID438,BID1363
AID438,BID1424
AID438,BID2308
AID439,BID1202
AID439,BID2374
AID439,BID417
AID440,BID1178
AID440,BID493
AID440,BID575
AID441,BID1531
AID441,BID2457
AID441,BID730
AID442,BID1372
AID442,BID1930
AID442,BID736
AID443,BID1475
AID443,BID1544
AID443,BID2200
AID444,BID1581
AID444,BID2432
AID444,BID2814
AID445,BID1611
AID445,BID2362
AID445,BID687
AID446,BID1492
AID446,BID2416
AID446,BID453
AID447,BID1200
AID447,BID17
AID447,BID1998
AID448,BID1560
AID448,BID2378
AID448,BID2886
AID449,BID1335
AID449,BID184
AID449,BID1887
AID450,BID1684
AID450,BID2103
AID450,BID2767
AID451,BID1892
AID451,BID2433
AID451,BID2483
AID452,BID1590
AID452,BID2317
AID452,BID2402
AID453,BID113
AID453,BID1380
AID453,BID1597
AID454,BID1510
AID454,BID1664
AID454,BID2492
AID455,BID1437
AID455,BID407
AID455,BID601
AID456,BID2444
AID456,BID2798
AID456,BID717
AID457,BID2491
AID457,BID2921
AID457,BID659
AID458,BID2624
AID458,BID2819
AID458,BID2930
AID459,BID1072
AID459,BID1806
AID459,BID2568
AID460,BID2334
AID460,BID2710
AID460,BID2840
AID461,BID1447
AID461,BID2252
AID461,BID2616
AID462,BID1891
AID462,BID2
AID462,BID2321
AID463,BID1745
AID463,BID2126
AID463,BID2539
AID464,BID1089
AID464,BID2228
AID464,BID2585
AID465,BID1839
AID465,BID2192
AID465,BID793
AID466,BID1661
AID466,BID208
AID466,BID2194
AID467,BID1325
AID467,BID2167
AID467,BID2833
AID468,BID1236
AID468,BID2791
AID468,BID415
AID469,BID1027
AID469,BID2450
AID469,BID509
AID470,BID2083
AID470,BID2999
AID470,BID533
AID471,BID1016
AID471,BID236
AID471,BID2374
AID472,BID1308
AID472,BID137
AID472,BID917
AID473,BID1460
AID473,BID2129
AID473,BID2652
AID474,BID1161
AID474,BID1643
AID474,BID1992
AID475,BID259
AID475,BID2998
AID475,BID868
AID476,BID100
AID476,BID1337
AID476,BID2558
AID477,BID1306
AID477,BID2918
AID477,BID578
AID478,BID1319
AID478,BID1602
AID478,BID702
AID479,BID1208
AID479,BID2436
AID479,BID479
AID480,BID1180
AID480,BID1363
AID480,BID172
AID481,BID2186
AID481,BID2192
AID481,BID2717
AID482,BID1489
AID482,BID1562
AID482,BID1859
AID483,BID1497
AID483,BID1688
AID483,BID1695
AID484,BID1631
AID484,BID1988
AID484,BID2245
AID485,BID151
AID485,BID2772
AID485,BID644
AID486,BID1352
AID486,BID305
AID486,BID509
AID487,BID1053
AID487,BID2452
AID487,BID459
AID488,BID2494
AID488,BID2836
AID488,BID727
AID489,BID2138
AID489,BID253
AID489,BID286
AID490,BID1535
AID490,BID2519
AID490,BID309
AID491,BID2233
AID491,BID2814
AID491,BID478
AID492,BID1062
AID492,BID1406
AID492,BID1766
AID493,BID2040
AID493,BID2055
AID493,BID2901
AID494,BID119
AID494,BID1578
AID494,BID440
AID495,BID1595
AID495,BID1598
AID495,BID6
AID496,BID1198
AID496,BID2554
AID496,BID2631
AID497,BID1735
AID497,BID2012
AID497,BID2579
AID498,BID601
AID498,BID957
AID498,BID969
AID499,BID2440
AID499,BID2503
AID499,BID942
AID500,BID1117
AID500,BID1138
AID500,BID566
AID501,BID2202
AID501,BID237
AID501,BID2985
AID502,BID2373
AID502,BID2885
AID502,BID450
AID503,BID500
AID503,BID570
AID503,BID616
AID504,BID1541
AID504,BID2575
AID504,BID2875
AID505,BID1785
AID505,BID2083
AID505,BID636
AID506,BID1835
AID506,BID2255
AID506,BID779
AID507,BID2201
AID507,BID2476
AID507,BID704
AID508,BID2528
AID508,BID2766
AID508,BID567
AID509,BID1293
AID509,BID2419
AID509,BID2550
AID510,BID189
AID510,BID2159
AID510,BID2900
AID511,BID2313
AID511,BID2791
AID511,BID2996
AID512,BID1121
AID512,BID2192
AID512,BID2548
AID513,BID1228
AID513,BID2351
AID513,BID853
AID514,BID1596
AID514,BID232
AID514,BID2880
AID515,BID1188
AID515,BID2209
AID515,BID651
AID516,BID1379
AID516,BID2887
AID516,BID818
AID517,BID1566
AID517,BID2158
AID517,BID2801
AID518,BID1297
AID518,BID1978
AID518,BID2540
AID519,BID1189
AID519,BID1366
AID519,BID1429
AID520,BID1260
AID520,BID2417
AID520,BID2722
AID521,BID1123
AID521,BID34
AID521,BID897
AID522,BID13
AID522,BID1917
AID522,BID2192
AID523,BID1232
AID523,BID2919
AID523,BID908
AID524,BID2159
AID524,BID2361
AID524,BID2712
AID525,BID269
AID525,BID2898
AID525,BID2902
AID526,BID2362
AID526,BID2598
AID526,BID2780
AID527,BID1669
AID527,BID1832
AID527,BID2778
AID528,BID1008
AID528,BID2030
AID528,BID2359
AID529,BID2677
AID529,BID2943
AID529,BID870
AID530,BID1126
AID530,BID1151
AID530,BID2803
AID531,BID1627
AID531,BID837
AID531,BID928
AID532,BID1095
AID532,BID1854
AID532,BID761
AID533,BID1009
AID533,BID2819
AID533,BID974
AID534,BID2240
AID534,BID272
AID534,BID609
AID535,BID100
AID535,BID1342
AID535,BID2840
AID536,BID1253
AID536,BID1651
AID536,BID684
AID537,BID2035
AID537,BID330
AID537,BID470
AID538,BID2394
AID538,BID45
AID538,BID705
AID539,BID1113
