"DID","AID"
"DID1253","AID254"
"DID1544","AID254"
"DID806","AID254"
"DID809","AID254"
"DID104","AID310"
"DID1296","AID310"
"DID792","AID310"
"DID844","AID310"
"DID104","AID315"
"DID1296","AID315"
"DID792","AID315"
"DID844","AID315"
"DID104","AID969"
"DID1296","AID969"
"DID792","AID969"
"DID844","AID969"
"DID104","AID1051"
"DID1296","AID1051"
"DID792","AID1051"
"DID844","AID1051"
"DID104","AID2363"
"DID1296","AID2363"
"DID792","AID2363"
"DID844","AID2363"
"DID104","AID2772"
"DID1296","AID2772"
"DID792","AID2772"
"DID844","AID2772"
"DID104","AID1113"
"DID1296","AID1113"
"DID792","AID1113"
"DID844","AID1113"
"DID104","AID2221"
"DID1296","AID2221"
"DID792","AID2221"
"DID844","AID2221"
"DID1478","AID1875"
"DID366","AID1875"
"DID775","AID1875"
"DID1478","AID2002"
"DID366","AID2002"
"DID775","AID2002"
"DID1429","AID1136"
"DID1583","AID1136"
"DID1429","AID1561"
"DID1583","AID1561"
"DID1429","AID2264"
"DID1583","AID2264"
"DID1429","AID2640"
"DID1583","AID2640"
"DID1429","AID557"
"DID1583","AID557"
"DID1429","AID1817"
"DID1583","AID1817"
"DID1709","AID239"
"DID191","AID239"
"DID600","AID239"
"DID645","AID239"
"DID1709","AID2768"
"DID191","AID2768"
"DID600","AID2768"
"DID645","AID2768"
"DID1011","AID1174"
"DID1290","AID1174"
"DID1011","AID1424"
"DID1290","AID1424"
"DID1011","AID1706"
"DID1290","AID1706"
"DID1011","AID2098"
"DID1290","AID2098"
"DID1770","AID790"
"DID1775","AID790"
"DID1770","AID1736"
"DID1775","AID1736"
"DID1770","AID1920"
"DID1775","AID1920"
"DID1770","AID2649"
"DID1775","AID2649"
"DID1171","AID2437"
"DID1658","AID2437"
"DID643","AID2437"
"DID1418","AID268"
"DID1804","AID268"
"DID1907","AID268"
"DID627","AID268"
"DID1418","AID329"
"DID1804","AID329"
"DID1907","AID329"
"DID627","AID329"
"DID1418","AID2011"
"DID1804","AID2011"
"DID1907","AID2011"
"DID627","AID2011"
"DID1418","AID2685"
"DID1804","AID2685"
"DID1907","AID2685"
"DID627","AID2685"
"DID1418","AID1689"
"DID1804","AID1689"
"DID1907","AID1689"
"DID627","AID1689"
"DID1418","AID455"
"DID1804","AID455"
"DID1907","AID455"
"DID627","AID455"
"DID1418","AID1448"
"DID1804","AID1448"
"DID1907","AID1448"
"DID627","AID1448"
"DID169","AID1337"
"DID230","AID1337"
"DID169","AID1626"
"DID230","AID1626"
"DID169","AID1643"
"DID230","AID1643"
"DID693","AID241"
"DID874","AID241"
"DID876","AID241"
"DID693","AID918"
"DID874","AID918"
"DID876","AID918"
"DID11","AID2022"
"DID446","AID2022"
"DID1258","AID1248"
"DID1326","AID1248"
"DID556","AID1248"
"DID1258","AID1469"
"DID1326","AID1469"
"DID556","AID1469"
"DID1146","AID511"
"DID1909","AID511"
"DID789","AID511"
"DID1146","AID668"
"DID1909","AID668"
"DID789","AID668"
"DID1146","AID409"
"DID1909","AID409"
"DID789","AID409"
"DID1146","AID1100"
"DID1909","AID1100"
"DID789","AID1100"
"DID1146","AID2088"
"DID1909","AID2088"
"DID789","AID2088"
"DID246","AID517"
"DID403","AID517"
"DID246","AID2269"
"DID403","AID2269"
"DID246","AID2776"
"DID403","AID2776"
"DID1445","AID1628"
"DID852","AID1628"
"DID96","AID1628"
"DID1445","AID2087"
"DID852","AID2087"
"DID96","AID2087"
"DID1445","AID2770"
"DID852","AID2770"
"DID96","AID2770"
"DID1445","AID823"
"DID852","AID823"
"DID96","AID823"
"DID1445","AID2276"
"DID852","AID2276"
"DID96","AID2276"
"DID1259","AID2688"
"DID652","AID2688"
"DID797","AID2688"
"DID1259","AID642"
"DID652","AID642"
"DID797","AID642"
"DID1259","AID1240"
"DID652","AID1240"
"DID797","AID1240"
"DID1188","AID259"
"DID1572","AID259"
"DID70","AID259"
"DID1188","AID1468"
"DID1572","AID1468"
"DID70","AID1468"
"DID1188","AID502"
"DID1572","AID502"
"DID70","AID502"
"DID1188","AID539"
"DID1572","AID539"
"DID70","AID539"
"DID1188","AID1618"
"DID1572","AID1618"
"DID70","AID1618"
"DID187","AID56"
"DID1955","AID56"
"DID187","AID351"
"DID1955","AID351"
"DID187","AID949"
"DID1955","AID949"
"DID187","AID1401"
"DID1955","AID1401"
"DID187","AID2613"
"DID1955","AID2613"
"DID187","AID438"
"DID1955","AID438"
"DID187","AID2467"
"DID1955","AID2467"
"DID187","AID2659"
"DID1955","AID2659"
"DID1758","AID2093"
"DID614","AID2093"
"DID688","AID2093"
"DID733","AID2093"
"DID1758","AID2582"
"DID614","AID2582"
"DID688","AID2582"
"DID733","AID2582"
"DID1752","AID490"
"DID1876","AID490"
"DID1968","AID490"
"DID862","AID490"
"DID394","AID1686"
"DID546","AID1686"
"DID937","AID1686"
"DID96","AID1686"
"DID394","AID487"
"DID546","AID487"
"DID937","AID487"
"DID96","AID487"
"DID394","AID742"
"DID546","AID742"
"DID937","AID742"
"DID96","AID742"
"DID394","AID1296"
"DID546","AID1296"
"DID937","AID1296"
"DID96","AID1296"
"DID394","AID1344"
"DID546","AID1344"
"DID937","AID1344"
"DID96","AID1344"
"DID138","AID1687"
"DID510","AID1687"
"DID138","AID1507"
"DID510","AID1507"
"DID138","AID2566"
"DID510","AID2566"
"DID100","AID654"
"DID541","AID654"
"DID100","AID946"
"DID541","AID946"
"DID100","AID1364"
"DID541","AID1364"
"DID1543","AID259"
"DID962","AID259"
"DID1543","AID1468"
"DID962","AID1468"
"DID1006","AID1740"
"DID275","AID1740"
"DID523","AID1740"
"DID1211","AID2975"
"DID310","AID2975"
"DID1290","AID1098"
"DID1379","AID1098"
"DID1453","AID1098"
"DID999","AID1098"
"DID1290","AID2786"
"DID1379","AID2786"
"DID1453","AID2786"
"DID999","AID2786"
"DID1588","AID640"
"DID181","AID640"
"DID41","AID640"
"DID705","AID640"
"DID1588","AID820"
"DID181","AID820"
"DID41","AID820"
"DID705","AID820"
"DID1588","AID2498"
"DID181","AID2498"
"DID41","AID2498"
"DID705","AID2498"
"DID1588","AID2758"
"DID181","AID2758"
"DID41","AID2758"
"DID705","AID2758"
"DID1588","AID367"
"DID181","AID367"
"DID41","AID367"
"DID705","AID367"
"DID1293","AID884"
"DID1873","AID884"
"DID629","AID884"
"DID1293","AID1294"
"DID1873","AID1294"
"DID629","AID1294"
"DID1293","AID1606"
"DID1873","AID1606"
"DID629","AID1606"
"DID1293","AID802"
"DID1873","AID802"
"DID629","AID802"
"DID1293","AID1787"
"DID1873","AID1787"
"DID629","AID1787"
"DID1293","AID2159"
"DID1873","AID2159"
"DID629","AID2159"
"DID1293","AID2886"
"DID1873","AID2886"
"DID629","AID2886"
"DID1217","AID2683"
"DID1903","AID2683"
"DID891","AID2683"
"DID1329","AID123"
"DID1610","AID123"
"DID674","AID123"
"DID1281","AID631"
"DID1930","AID631"
"DID837","AID631"
"DID1281","AID715"
"DID1930","AID715"
"DID837","AID715"
"DID1281","AID2730"
"DID1930","AID2730"
"DID837","AID2730"
"DID1281","AID102"
"DID1930","AID102"
"DID837","AID102"
"DID1281","AID1991"
"DID1930","AID1991"
"DID837","AID1991"
"DID2000","AID138"
"DID649","AID138"
"DID2000","AID177"
"DID649","AID177"
"DID2000","AID1097"
"DID649","AID1097"
"DID2000","AID1111"
"DID649","AID1111"
"DID2000","AID1185"
"DID649","AID1185"
"DID1011","AID2962"
"DID1977","AID2962"
"DID567","AID2962"
"DID345","AID1593"
"DID768","AID1593"
"DID851","AID1593"
"DID345","AID1754"
"DID768","AID1754"
"DID851","AID1754"
"DID345","AID982"
"DID768","AID982"
"DID851","AID982"
"DID345","AID1919"
"DID768","AID1919"
"DID851","AID1919"
"DID1154","AID554"
"DID1277","AID554"
"DID1808","AID554"
"DID1154","AID1035"
"DID1277","AID1035"
"DID1808","AID1035"
"DID1154","AID1365"
"DID1277","AID1365"
"DID1808","AID1365"
"DID1154","AID1037"
"DID1277","AID1037"
"DID1808","AID1037"
"DID1070","AID67"
"DID1593","AID67"
"DID386","AID67"
"DID636","AID67"
"DID1070","AID695"
"DID1593","AID695"
"DID386","AID695"
"DID636","AID695"
"DID1341","AID113"
"DID4","AID113"
"DID668","AID113"
"DID1341","AID1002"
"DID4","AID1002"
"DID668","AID1002"
"DID1341","AID1347"
"DID4","AID1347"
"DID668","AID1347"
"DID1341","AID1796"
"DID4","AID1796"
"DID668","AID1796"
"DID1341","AID41"
"DID4","AID41"
"DID668","AID41"
"DID1341","AID1138"
"DID4","AID1138"
"DID668","AID1138"
"DID1341","AID1262"
"DID4","AID1262"
"DID668","AID1262"
"DID1076","AID1958"
"DID1225","AID1958"
"DID1790","AID1958"
"DID1314","AID909"
"DID1395","AID909"
"DID1314","AID1451"
"DID1395","AID1451"
"DID1192","AID763"
"DID1624","AID763"
"DID301","AID763"
"DID1192","AID2118"
"DID1624","AID2118"
"DID301","AID2118"
"DID1059","AID1390"
"DID200","AID1390"
"DID681","AID1390"
"DID1059","AID2630"
"DID200","AID2630"
"DID681","AID2630"
"DID1059","AID2517"
"DID200","AID2517"
"DID681","AID2517"
"DID1059","AID2865"
"DID200","AID2865"
"DID681","AID2865"
"DID1746","AID69"
"DID180","AID69"
"DID343","AID69"
"DID1746","AID2983"
"DID180","AID2983"
"DID343","AID2983"
"DID1746","AID2224"
"DID180","AID2224"
"DID343","AID2224"
"DID1746","AID210"
"DID180","AID210"
"DID343","AID210"
"DID1746","AID706"
"DID180","AID706"
"DID343","AID706"
"DID1746","AID1525"
"DID180","AID1525"
"DID343","AID1525"
"DID1063","AID1117"
"DID125","AID1117"
"DID1259","AID1117"
"DID957","AID1117"
"DID1063","AID2489"
"DID125","AID2489"
"DID1259","AID2489"
"DID957","AID2489"
"DID1063","AID236"
"DID125","AID236"
"DID1259","AID236"
"DID957","AID236"
"DID1063","AID329"
"DID125","AID329"
"DID1259","AID329"
"DID957","AID329"
"DID1063","AID2770"
"DID125","AID2770"
"DID1259","AID2770"
"DID957","AID2770"
"DID1761","AID69"
"DID782","AID69"
"DID1761","AID2983"
"DID782","AID2983"
"DID1217","AID2130"
"DID1239","AID2130"
"DID1778","AID2130"
"DID569","AID2130"
"DID1217","AID2235"
"DID1239","AID2235"
"DID1778","AID2235"
"DID569","AID2235"
"DID1217","AID2402"
"DID1239","AID2402"
"DID1778","AID2402"
"DID569","AID2402"
"DID1105","AID23"
"DID1292","AID23"
"DID1546","AID23"
"DID1885","AID23"
"DID1105","AID754"
"DID1292","AID754"
"DID1546","AID754"
"DID1885","AID754"
"DID1105","AID1430"
"DID1292","AID1430"
"DID1546","AID1430"
"DID1885","AID1430"
"DID1105","AID1414"
"DID1292","AID1414"
"DID1546","AID1414"
"DID1885","AID1414"
"DID1105","AID2886"
"DID1292","AID2886"
"DID1546","AID2886"
"DID1885","AID2886"
"DID1104","AID236"
"DID1293","AID236"
"DID1486","AID236"
"DID986","AID236"
"DID1104","AID679"
"DID1293","AID679"
"DID1486","AID679"
"DID986","AID679"
"DID1104","AID1046"
"DID1293","AID1046"
"DID1486","AID1046"
"DID986","AID1046"
"DID1104","AID2212"
"DID1293","AID2212"
"DID1486","AID2212"
"DID986","AID2212"
"DID1104","AID1811"
"DID1293","AID1811"
"DID1486","AID1811"
"DID986","AID1811"
"DID1104","AID2166"
"DID1293","AID2166"
"DID1486","AID2166"
"DID986","AID2166"
"DID1104","AID2199"
"DID1293","AID2199"
"DID1486","AID2199"
"DID986","AID2199"
"DID1104","AID902"
"DID1293","AID902"
"DID1486","AID902"
"DID986","AID902"
"DID1212","AID1672"
"DID1546","AID1672"
"DID63","AID1672"
"DID1938","AID2680"
"DID199","AID2680"
"DID1999","AID2680"
"DID408","AID2680"
"DID1938","AID127"
"DID199","AID127"
"DID1999","AID127"
"DID408","AID127"
"DID1938","AID1070"
"DID199","AID1070"
"DID1999","AID1070"
"DID408","AID1070"
"DID1938","AID1497"
"DID199","AID1497"
"DID1999","AID1497"
"DID408","AID1497"
"DID1938","AID2261"
"DID199","AID2261"
"DID1999","AID2261"
"DID408","AID2261"
"DID1938","AID2711"
"DID199","AID2711"
"DID1999","AID2711"
"DID408","AID2711"
"DID1654","AID1728"
"DID528","AID1728"
"DID605","AID1728"
"DID627","AID1728"
"DID1654","AID2234"
"DID528","AID2234"
"DID605","AID2234"
"DID627","AID2234"
"DID1037","AID1115"
"DID11","AID1115"
"DID1616","AID1115"
"DID1037","AID1524"
"DID11","AID1524"
"DID1616","AID1524"
"DID1037","AID2176"
"DID11","AID2176"
"DID1616","AID2176"
"DID1584","AID2326"
"DID778","AID2326"
"DID1584","AID268"
"DID778","AID268"
"DID1584","AID1165"
"DID778","AID1165"
"DID1532","AID1719"
"DID38","AID1719"
"DID1532","AID1919"
"DID38","AID1919"
"DID1532","AID2986"
"DID38","AID2986"
"DID1532","AID769"
"DID38","AID769"
"DID1532","AID1454"
"DID38","AID1454"
"DID1532","AID1790"
"DID38","AID1790"
"DID1532","AID2679"
"DID38","AID2679"
"DID1192","AID2089"
"DID1907","AID2089"
"DID649","AID2089"
"DID741","AID2089"
"DID1814","AID2790"
"DID1953","AID2790"
"DID411","AID2790"
"DID491","AID2790"
"DID1814","AID2940"
"DID1953","AID2940"
"DID411","AID2940"
"DID491","AID2940"
"DID1814","AID1002"
"DID1953","AID1002"
"DID411","AID1002"
"DID491","AID1002"
"DID1814","AID2376"
"DID1953","AID2376"
"DID411","AID2376"
"DID491","AID2376"
"DID1814","AID2893"
"DID1953","AID2893"
"DID411","AID2893"
"DID491","AID2893"
"DID1268","AID1455"
"DID920","AID1455"
"DID985","AID1455"
"DID1268","AID2147"
"DID920","AID2147"
"DID985","AID2147"
"DID1268","AID2477"
"DID920","AID2477"
"DID985","AID2477"
"DID1268","AID2928"
"DID920","AID2928"
"DID985","AID2928"
"DID1268","AID1323"
"DID920","AID1323"
"DID985","AID1323"
"DID1268","AID1832"
"DID920","AID1832"
"DID985","AID1832"
"DID1041","AID314"
"DID1878","AID314"
"DID552","AID314"
"DID1041","AID342"
"DID1878","AID342"
"DID552","AID342"
"DID1041","AID1331"
"DID1878","AID1331"
"DID552","AID1331"
"DID1041","AID2936"
"DID1878","AID2936"
"DID552","AID2936"
"DID1392","AID548"
"DID901","AID548"
"DID977","AID548"
"DID1392","AID920"
"DID901","AID920"
"DID977","AID920"
"DID1392","AID42"
"DID901","AID42"
"DID977","AID42"
"DID1392","AID1699"
"DID901","AID1699"
"DID977","AID1699"
"DID1392","AID2539"
"DID901","AID2539"
"DID977","AID2539"
"DID111","AID627"
"DID1648","AID627"
"DID884","AID627"
"DID111","AID2172"
"DID1648","AID2172"
"DID884","AID2172"
"DID111","AID2768"
"DID1648","AID2768"
"DID884","AID2768"
"DID111","AID1498"
"DID1648","AID1498"
"DID884","AID1498"
"DID1002","AID8"
"DID1246","AID8"
"DID1002","AID296"
"DID1246","AID296"
"DID1002","AID696"
"DID1246","AID696"
"DID1002","AID1602"
"DID1246","AID1602"
"DID1002","AID11"
"DID1246","AID11"
"DID1002","AID642"
"DID1246","AID642"
"DID1002","AID1240"
"DID1246","AID1240"
"DID833","AID1734"
"DID921","AID1734"
"DID833","AID1942"
"DID921","AID1942"
"DID833","AID1599"
"DID921","AID1599"
"DID833","AID1647"
"DID921","AID1647"
"DID833","AID2262"
"DID921","AID2262"
"DID833","AID867"
"DID921","AID867"
"DID1110","AID2946"
"DID1786","AID2946"
"DID210","AID2946"
"DID8","AID2946"
"DID1588","AID1127"
"DID433","AID1127"
"DID799","AID1127"
"DID887","AID1127"
"DID1588","AID2473"
"DID433","AID2473"
"DID799","AID2473"
"DID887","AID2473"
"DID1588","AID33"
"DID433","AID33"
"DID799","AID33"
"DID887","AID33"
"DID1588","AID427"
"DID433","AID427"
"DID799","AID427"
"DID887","AID427"
"DID1588","AID2068"
"DID433","AID2068"
"DID799","AID2068"
"DID887","AID2068"
"DID1588","AID2102"
"DID433","AID2102"
"DID799","AID2102"
"DID887","AID2102"
"DID1406","AID108"
"DID1781","AID108"
"DID1921","AID108"
"DID769","AID108"
"DID1406","AID707"
"DID1781","AID707"
"DID1921","AID707"
"DID769","AID707"
"DID1406","AID1827"
"DID1781","AID1827"
"DID1921","AID1827"
"DID769","AID1827"
"DID1406","AID2729"
"DID1781","AID2729"
"DID1921","AID2729"
"DID769","AID2729"
"DID510","AID1431"
"DID648","AID1431"
"DID814","AID1431"
"DID510","AID1595"
"DID648","AID1595"
"DID814","AID1595"
"DID510","AID1656"
"DID648","AID1656"
"DID814","AID1656"
"DID510","AID2053"
"DID648","AID2053"
"DID814","AID2053"
"DID510","AID1076"
"DID648","AID1076"
"DID814","AID1076"
"DID1038","AID282"
"DID572","AID282"
"DID900","AID282"
"DID1038","AID35"
"DID572","AID35"
"DID900","AID35"
"DID1038","AID1095"
"DID572","AID1095"
"DID900","AID1095"
"DID1038","AID1888"
"DID572","AID1888"
"DID900","AID1888"
"DID1038","AID2593"
"DID572","AID2593"
"DID900","AID2593"
"DID1584","AID312"
"DID295","AID312"
"DID1584","AID1233"
"DID295","AID1233"
"DID1584","AID2576"
"DID295","AID2576"
"DID1584","AID409"
"DID295","AID409"
"DID1584","AID1969"
"DID295","AID1969"
"DID1584","AID1411"
"DID295","AID1411"
"DID1584","AID1708"
"DID295","AID1708"
"DID1842","AID16"
"DID723","AID16"
"DID1842","AID1907"
"DID723","AID1907"
"DID1842","AID1948"
"DID723","AID1948"
"DID1842","AID2903"
"DID723","AID2903"
"DID1040","AID609"
"DID1928","AID609"
"DID331","AID609"
"DID824","AID609"
"DID1040","AID1841"
"DID1928","AID1841"
"DID331","AID1841"
"DID824","AID1841"
"DID1040","AID2006"
"DID1928","AID2006"
"DID331","AID2006"
"DID824","AID2006"
"DID1040","AID2862"
"DID1928","AID2862"
"DID331","AID2862"
"DID824","AID2862"
"DID368","AID2132"
"DID406","AID2132"
"DID368","AID2859"
"DID406","AID2859"
"DID1572","AID1534"
"DID233","AID1534"
"DID1572","AID42"
"DID233","AID42"
"DID1572","AID1699"
"DID233","AID1699"
"DID1572","AID2539"
"DID233","AID2539"
"DID1137","AID1938"
"DID1350","AID1938"
"DID751","AID1938"
"DID1288","AID293"
"DID1659","AID293"
"DID616","AID293"
"DID933","AID293"
"DID1288","AID391"
"DID1659","AID391"
"DID616","AID391"
"DID933","AID391"
"DID1288","AID522"
"DID1659","AID522"
"DID616","AID522"
"DID933","AID522"
"DID1288","AID2318"
"DID1659","AID2318"
"DID616","AID2318"
"DID933","AID2318"
"DID1288","AID335"
"DID1659","AID335"
"DID616","AID335"
"DID933","AID335"
"DID1288","AID892"
"DID1659","AID892"
"DID616","AID892"
"DID933","AID892"
"DID1288","AID1230"
"DID1659","AID1230"
"DID616","AID1230"
"DID933","AID1230"
"DID1992","AID1217"
"DID831","AID1217"
"DID1992","AID1863"
"DID831","AID1863"
"DID1992","AID2101"
"DID831","AID2101"
"DID1992","AID790"
"DID831","AID790"
"DID1992","AID1736"
"DID831","AID1736"
"DID1992","AID1920"
"DID831","AID1920"
"DID1992","AID2649"
"DID831","AID2649"
"DID1410","AID727"
"DID1461","AID727"
"DID1410","AID428"
"DID1461","AID428"
"DID1410","AID1089"
"DID1461","AID1089"
"DID1410","AID1892"
"DID1461","AID1892"
"DID1410","AID2106"
"DID1461","AID2106"
"DID1410","AID2128"
"DID1461","AID2128"
"DID1222","AID109"
"DID1349","AID109"
"DID1222","AID328"
"DID1349","AID328"
"DID1222","AID660"
"DID1349","AID660"
"DID1222","AID932"
"DID1349","AID932"
"DID1222","AID1165"
"DID1349","AID1165"
"DID1222","AID1198"
"DID1349","AID1198"
"DID1222","AID2165"
"DID1349","AID2165"
"DID1991","AID1323"
"DID504","AID1323"
"DID1991","AID2804"
"DID504","AID2804"
"DID1991","AID1031"
"DID504","AID1031"
"DID1991","AID1955"
"DID504","AID1955"
"DID1441","AID1779"
"DID222","AID1779"
"DID416","AID1779"
"DID1521","AID983"
"DID1533","AID983"
"DID1521","AID1047"
"DID1533","AID1047"
"DID1521","AID1412"
"DID1533","AID1412"
"DID1521","AID2275"
"DID1533","AID2275"
"DID1521","AID431"
"DID1533","AID431"
"DID1521","AID751"
"DID1533","AID751"
"DID1521","AID1471"
"DID1533","AID1471"
"DID1521","AID2228"
"DID1533","AID2228"
"DID1521","AID2571"
"DID1533","AID2571"
"DID1521","AID2584"
"DID1533","AID2584"
"DID1294","AID349"
"DID1369","AID349"
"DID1497","AID349"
"DID463","AID349"
"DID1294","AID767"
"DID1369","AID767"
"DID1497","AID767"
"DID463","AID767"
"DID1294","AID2919"
"DID1369","AID2919"
"DID1497","AID2919"
"DID463","AID2919"
"DID1294","AID1547"
"DID1369","AID1547"
"DID1497","AID1547"
"DID463","AID1547"
"DID1541","AID835"
"DID1778","AID835"
"DID1872","AID835"
"DID370","AID835"
