"DID","AID"
"DID914","AID1072"
"DID430","AID2170"
"DID819","AID2170"
"DID430","AID2838"
"DID819","AID2838"
"DID430","AID344"
"DID819","AID344"
"DID1002","AID2271"
"DID466","AID2271"
"DID894","AID2271"
"DID1002","AID1243"
"DID466","AID1243"
"DID894","AID1243"
"DID111","AID1959"
"DID1111","AID1959"
"DID250","AID1959"
"DID782","AID1959"
"DID111","AID2671"
"DID1111","AID2671"
"DID250","AID2671"
"DID782","AID2671"
"DID193","AID1210"
"DID1933","AID1210"
"DID649","AID1210"
"DID193","AID1947"
"DID1933","AID1947"
"DID649","AID1947"
"DID1114","AID2591"
"DID1309","AID2591"
"DID1415","AID2591"
"DID1904","AID2591"
"DID1114","AID2789"
"DID1309","AID2789"
"DID1415","AID2789"
"DID1904","AID2789"
"DID1114","AID298"
"DID1309","AID298"
"DID1415","AID298"
"DID1904","AID298"
"DID1114","AID526"
"DID1309","AID526"
"DID1415","AID526"
"DID1904","AID526"
"DID1114","AID2491"
"DID1309","AID2491"
"DID1415","AID2491"
"DID1904","AID2491"
"DID1114","AID96"
"DID1309","AID96"
"DID1415","AID96"
"DID1904","AID96"
"DID1114","AID2496"
"DID1309","AID2496"
"DID1415","AID2496"
"DID1904","AID2496"
"DID1114","AID2405"
"DID1309","AID2405"
"DID1415","AID2405"
"DID1904","AID2405"
"DID1114","AID2788"
"DID1309","AID2788"
"DID1415","AID2788"
"DID1904","AID2788"
"DID1114","AID2959"
"DID1309","AID2959"
"DID1415","AID2959"
"DID1904","AID2959"
"DID42","AID1388"
"DID763","AID1388"
"DID42","AID2814"
"DID763","AID2814"
"DID42","AID1673"
"DID763","AID1673"
"DID42","AID1911"
"DID763","AID1911"
"DID42","AID2344"
"DID763","AID2344"
"DID42","AID2481"
"DID763","AID2481"
"DID1362","AID599"
"DID18","AID599"
"DID1891","AID599"
"DID433","AID599"
"DID1362","AID2180"
"DID18","AID2180"
"DID1891","AID2180"
"DID433","AID2180"
"DID1362","AID2611"
"DID18","AID2611"
"DID1891","AID2611"
"DID433","AID2611"
"DID1362","AID2705"
"DID18","AID2705"
"DID1891","AID2705"
"DID433","AID2705"
"DID1658","AID2380"
"DID1819","AID2380"
"DID1658","AID20"
"DID1819","AID20"
"DID1658","AID522"
"DID1819","AID522"
"DID1658","AID971"
"DID1819","AID971"
"DID1658","AID985"
"DID1819","AID985"
"DID1658","AID1295"
"DID1819","AID1295"
"DID1649","AID1701"
"DID718","AID1701"
"DID1649","AID2778"
"DID718","AID2778"
"DID1649","AID1327"
"DID718","AID1327"
"DID1649","AID1977"
"DID718","AID1977"
"DID1649","AID22"
"DID718","AID22"
"DID1649","AID860"
"DID718","AID860"
"DID1649","AID2124"
"DID718","AID2124"
"DID1649","AID2209"
"DID718","AID2209"
"DID1140","AID1644"
"DID21","AID1644"
"DID32","AID1644"
"DID1140","AID234"
"DID21","AID234"
"DID32","AID234"
"DID1140","AID1187"
"DID21","AID1187"
"DID32","AID1187"
"DID1140","AID1319"
"DID21","AID1319"
"DID32","AID1319"
"DID1140","AID2649"
"DID21","AID2649"
"DID32","AID2649"
"DID1612","AID1732"
"DID1686","AID1732"
"DID558","AID1732"
"DID1612","AID2083"
"DID1686","AID2083"
"DID558","AID2083"
"DID1612","AID1686"
"DID1686","AID1686"
"DID558","AID1686"
"DID1612","AID2556"
"DID1686","AID2556"
"DID558","AID2556"
"DID1612","AID2605"
"DID1686","AID2605"
"DID558","AID2605"
"DID1612","AID913"
"DID1686","AID913"
"DID558","AID913"
"DID1612","AID2001"
"DID1686","AID2001"
"DID558","AID2001"
"DID1024","AID1444"
"DID858","AID1444"
"DID1024","AID2132"
"DID858","AID2132"
"DID1024","AID2475"
"DID858","AID2475"
"DID1024","AID688"
"DID858","AID688"
"DID1024","AID1161"
"DID858","AID1161"
"DID1024","AID1939"
"DID858","AID1939"
"DID1148","AID2107"
"DID1273","AID2107"
"DID1965","AID2107"
"DID564","AID2107"
"DID1148","AID1188"
"DID1273","AID1188"
"DID1965","AID1188"
"DID564","AID1188"
"DID1148","AID1438"
"DID1273","AID1438"
"DID1965","AID1438"
"DID564","AID1438"
"DID1148","AID1613"
"DID1273","AID1613"
"DID1965","AID1613"
"DID564","AID1613"
"DID1148","AID2715"
"DID1273","AID2715"
"DID1965","AID2715"
"DID564","AID2715"
"DID1148","AID221"
"DID1273","AID221"
"DID1965","AID221"
"DID564","AID221"
"DID1479","AID1551"
"DID1520","AID1551"
"DID1526","AID1551"
"DID1891","AID1551"
"DID1479","AID1586"
"DID1520","AID1586"
"DID1526","AID1586"
"DID1891","AID1586"
"DID1479","AID1750"
"DID1520","AID1750"
"DID1526","AID1750"
"DID1891","AID1750"
"DID1479","AID92"
"DID1520","AID92"
"DID1526","AID92"
"DID1891","AID92"
"DID1479","AID2167"
"DID1520","AID2167"
"DID1526","AID2167"
"DID1891","AID2167"
"DID1479","AID2049"
"DID1520","AID2049"
"DID1526","AID2049"
"DID1891","AID2049"
"DID1479","AID75"
"DID1520","AID75"
"DID1526","AID75"
"DID1891","AID75"
"DID1479","AID1944"
"DID1520","AID1944"
"DID1526","AID1944"
"DID1891","AID1944"
"DID1479","AID2393"
"DID1520","AID2393"
"DID1526","AID2393"
"DID1891","AID2393"
"DID1085","AID503"
"DID1442","AID503"
"DID1945","AID503"
"DID612","AID503"
"DID1085","AID1138"
"DID1442","AID1138"
"DID1945","AID1138"
"DID612","AID1138"
"DID1085","AID2405"
"DID1442","AID2405"
"DID1945","AID2405"
"DID612","AID2405"
"DID1085","AID2608"
"DID1442","AID2608"
"DID1945","AID2608"
"DID612","AID2608"
"DID1461","AID786"
"DID460","AID786"
"DID1461","AID530"
"DID460","AID530"
"DID1461","AID1224"
"DID460","AID1224"
"DID1461","AID1367"
"DID460","AID1367"
"DID1461","AID1273"
"DID460","AID1273"
"DID1461","AID515"
"DID460","AID515"
"DID1461","AID2340"
"DID460","AID2340"
"DID1570","AID99"
"DID1755","AID99"
"DID1845","AID99"
"DID1570","AID633"
"DID1755","AID633"
"DID1845","AID633"
"DID1570","AID710"
"DID1755","AID710"
"DID1845","AID710"
"DID1570","AID814"
"DID1755","AID814"
"DID1845","AID814"
"DID1570","AID1104"
"DID1755","AID1104"
"DID1845","AID1104"
"DID1570","AID1112"
"DID1755","AID1112"
"DID1845","AID1112"
"DID1570","AID1849"
"DID1755","AID1849"
"DID1845","AID1849"
"DID1570","AID2144"
"DID1755","AID2144"
"DID1845","AID2144"
"DID1570","AID2802"
"DID1755","AID2802"
"DID1845","AID2802"
"DID1570","AID1399"
"DID1755","AID1399"
"DID1845","AID1399"
"DID1570","AID200"
"DID1755","AID200"
"DID1845","AID200"
"DID1570","AID850"
"DID1755","AID850"
"DID1845","AID850"
"DID1570","AID1888"
"DID1755","AID1888"
"DID1845","AID1888"
"DID1570","AID2558"
"DID1755","AID2558"
"DID1845","AID2558"
"DID1570","AID21"
"DID1755","AID21"
"DID1845","AID21"
"DID1570","AID531"
"DID1755","AID531"
"DID1845","AID531"
"DID1570","AID2680"
"DID1755","AID2680"
"DID1845","AID2680"
"DID678","AID2631"
"DID961","AID2631"
"DID678","AID2738"
"DID961","AID2738"
"DID678","AID2911"
"DID961","AID2911"
"DID678","AID1056"
"DID961","AID1056"
"DID1745","AID666"
"DID611","AID666"
"DID1745","AID1596"
"DID611","AID1596"
"DID1745","AID2345"
"DID611","AID2345"
"DID1099","AID599"
"DID1213","AID599"
"DID673","AID599"
"DID889","AID599"
"DID1099","AID2180"
"DID1213","AID2180"
"DID673","AID2180"
"DID889","AID2180"
"DID1099","AID2611"
"DID1213","AID2611"
"DID673","AID2611"
"DID889","AID2611"
"DID1099","AID1670"
"DID1213","AID1670"
"DID673","AID1670"
"DID889","AID1670"
"DID1099","AID2809"
"DID1213","AID2809"
"DID673","AID2809"
"DID889","AID2809"
"DID1099","AID1566"
"DID1213","AID1566"
"DID673","AID1566"
"DID889","AID1566"
"DID1099","AID2494"
"DID1213","AID2494"
"DID673","AID2494"
"DID889","AID2494"
"DID1099","AID2939"
"DID1213","AID2939"
"DID673","AID2939"
"DID889","AID2939"
"DID1775","AID693"
"DID372","AID693"
"DID1775","AID1990"
"DID372","AID1990"
"DID1775","AID336"
"DID372","AID336"
"DID1775","AID397"
"DID372","AID397"
"DID1775","AID1691"
"DID372","AID1691"
"DID1775","AID1786"
"DID372","AID1786"
"DID1889","AID1662"
"DID503","AID1662"
"DID733","AID1662"
"DID919","AID1662"
"DID1889","AID2354"
"DID503","AID2354"
"DID733","AID2354"
"DID919","AID2354"
"DID1889","AID879"
"DID503","AID879"
"DID733","AID879"
"DID919","AID879"
"DID1087","AID930"
"DID1961","AID930"
"DID1087","AID2570"
"DID1961","AID2570"
"DID1087","AID2644"
"DID1961","AID2644"
"DID1087","AID1163"
"DID1961","AID1163"
"DID1087","AID704"
"DID1961","AID704"
"DID1087","AID1281"
"DID1961","AID1281"
"DID1087","AID1876"
"DID1961","AID1876"
"DID1022","AID2577"
"DID1419","AID2577"
"DID683","AID2577"
"DID1784","AID566"
"DID180","AID566"
"DID1868","AID566"
"DID576","AID566"
"DID1784","AID1452"
"DID180","AID1452"
"DID1868","AID1452"
"DID576","AID1452"
"DID1784","AID1928"
"DID180","AID1928"
"DID1868","AID1928"
"DID576","AID1928"
"DID1784","AID2599"
"DID180","AID2599"
"DID1868","AID2599"
"DID576","AID2599"
"DID1784","AID1182"
"DID180","AID1182"
"DID1868","AID1182"
"DID576","AID1182"
"DID1784","AID2942"
"DID180","AID2942"
"DID1868","AID2942"
"DID576","AID2942"
"DID1445","AID205"
"DID207","AID205"
"DID1445","AID250"
"DID207","AID250"
"DID1445","AID1350"
"DID207","AID1350"
"DID1445","AID1609"
"DID207","AID1609"
"DID1445","AID2388"
"DID207","AID2388"
"DID1445","AID2420"
"DID207","AID2420"
"DID1445","AID2996"
"DID207","AID2996"
"DID1445","AID375"
"DID207","AID375"
"DID1445","AID883"
"DID207","AID883"
"DID1445","AID2841"
"DID207","AID2841"
"DID1445","AID192"
"DID207","AID192"
"DID1445","AID1085"
"DID207","AID1085"
"DID1445","AID1977"
"DID207","AID1977"
"DID1445","AID2165"
"DID207","AID2165"
"DID1445","AID2792"
"DID207","AID2792"
"DID1201","AID1031"
"DID121","AID1031"
"DID1285","AID1031"
"DID1578","AID1031"
"DID1201","AID2"
"DID121","AID2"
"DID1285","AID2"
"DID1578","AID2"
"DID1201","AID1236"
"DID121","AID1236"
"DID1285","AID1236"
"DID1578","AID1236"
"DID1046","AID236"
"DID1823","AID236"
"DID278","AID236"
"DID280","AID236"
"DID1046","AID2603"
"DID1823","AID2603"
"DID278","AID2603"
"DID280","AID2603"
"DID1983","AID304"
"DID768","AID304"
"DID1983","AID547"
"DID768","AID547"
"DID1983","AID2667"
"DID768","AID2667"
"DID1983","AID725"
"DID768","AID725"
"DID1983","AID1672"
"DID768","AID1672"
"DID1983","AID1654"
"DID768","AID1654"
"DID1983","AID2911"
"DID768","AID2911"
"DID1056","AID936"
"DID115","AID936"
"DID1506","AID936"
"DID1993","AID936"
"DID1056","AID1740"
"DID115","AID1740"
"DID1506","AID1740"
"DID1993","AID1740"
"DID1056","AID2973"
"DID115","AID2973"
"DID1506","AID2973"
"DID1993","AID2973"
"DID1272","AID996"
"DID1443","AID996"
"DID1926","AID996"
"DID254","AID996"
"DID1272","AID1186"
"DID1443","AID1186"
"DID1926","AID1186"
"DID254","AID1186"
"DID1272","AID1304"
"DID1443","AID1304"
"DID1926","AID1304"
"DID254","AID1304"
"DID1272","AID275"
"DID1443","AID275"
"DID1926","AID275"
"DID254","AID275"
"DID1272","AID2453"
"DID1443","AID2453"
"DID1926","AID2453"
"DID254","AID2453"
"DID1272","AID2488"
"DID1443","AID2488"
"DID1926","AID2488"
"DID254","AID2488"
"DID1269","AID2632"
"DID1933","AID2632"
"DID811","AID2632"
"DID1269","AID717"
"DID1933","AID717"
"DID811","AID717"
"DID1269","AID1142"
"DID1933","AID1142"
"DID811","AID1142"
"DID1269","AID536"
"DID1933","AID536"
"DID811","AID536"
"DID1269","AID1597"
"DID1933","AID1597"
"DID811","AID1597"
"DID1824","AID336"
"DID267","AID336"
"DID1824","AID397"
"DID267","AID397"
"DID1824","AID1691"
"DID267","AID1691"
"DID1824","AID1786"
"DID267","AID1786"
"DID1824","AID1644"
"DID267","AID1644"
"DID1824","AID36"
"DID267","AID36"
"DID1824","AID562"
"DID267","AID562"
"DID1824","AID2433"
"DID267","AID2433"
"DID1824","AID1227"
"DID267","AID1227"
"DID178","AID642"
"DID201","AID642"
"DID178","AID1339"
"DID201","AID1339"
"DID178","AID2049"
"DID201","AID2049"
"DID178","AID125"
"DID201","AID125"
"DID178","AID2137"
"DID201","AID2137"
"DID178","AID2446"
"DID201","AID2446"
"DID178","AID251"
"DID201","AID251"
"DID355","AID1132"
"DID909","AID1132"
"DID355","AID1502"
"DID909","AID1502"
"DID355","AID1826"
"DID909","AID1826"
"DID355","AID2938"
"DID909","AID2938"
"DID355","AID2072"
"DID909","AID2072"
"DID1012","AID412"
"DID1475","AID412"
"DID1012","AID1172"
"DID1475","AID1172"
"DID1012","AID1519"
"DID1475","AID1519"
"DID1012","AID1038"
"DID1475","AID1038"
"DID1012","AID2535"
"DID1475","AID2535"
"DID1012","AID2540"
"DID1475","AID2540"
"DID1012","AID837"
"DID1475","AID837"
"DID128","AID2157"
"DID329","AID2157"
"DID543","AID2157"
"DID931","AID2157"
"DID128","AID462"
"DID329","AID462"
"DID543","AID462"
"DID931","AID462"
"DID128","AID813"
"DID329","AID813"
"DID543","AID813"
"DID931","AID813"
"DID1007","AID826"
"DID147","AID826"
"DID1994","AID826"
"DID249","AID826"
"DID1007","AID187"
"DID147","AID187"
"DID1994","AID187"
"DID249","AID187"
"DID1007","AID281"
"DID147","AID281"
"DID1994","AID281"
"DID249","AID281"
"DID1007","AID2728"
"DID147","AID2728"
"DID1994","AID2728"
"DID249","AID2728"
"DID1007","AID2976"
"DID147","AID2976"
"DID1994","AID2976"
"DID249","AID2976"
"DID210","AID49"
"DID313","AID49"
"DID340","AID49"
"DID980","AID49"
"DID210","AID1433"
"DID313","AID1433"
"DID340","AID1433"
"DID980","AID1433"
"DID210","AID663"
"DID313","AID663"
"DID340","AID663"
"DID980","AID663"
"DID210","AID2243"
"DID313","AID2243"
"DID340","AID2243"
"DID980","AID2243"
"DID104","AID725"
"DID1977","AID725"
"DID104","AID1672"
"DID1977","AID1672"
"DID104","AID6"
"DID1977","AID6"
"DID104","AID1089"
"DID1977","AID1089"
"DID804","AID2023"
"DID83","AID2023"
"DID804","AID321"
"DID83","AID321"
"DID804","AID1618"
"DID83","AID1618"
"DID804","AID693"
"DID83","AID693"
"DID804","AID1534"
"DID83","AID1534"
"DID1246","AID1443"
"DID1401","AID1443"
"DID465","AID1443"
"DID788","AID1443"
"DID1246","AID2645"
"DID1401","AID2645"
"DID465","AID2645"
"DID788","AID2645"
"DID1246","AID254"
"DID1401","AID254"
"DID465","AID254"
"DID788","AID254"
"DID1246","AID2111"
"DID1401","AID2111"
"DID465","AID2111"
"DID788","AID2111"
"DID1246","AID2678"
"DID1401","AID2678"
"DID465","AID2678"
"DID788","AID2678"
"DID1246","AID2943"
"DID1401","AID2943"
"DID465","AID2943"
"DID788","AID2943"
"DID1954","AID293"
"DID543","AID293"
"DID1954","AID1684"
"DID543","AID1684"
"DID1954","AID2864"
"DID543","AID2864"
"DID1136","AID827"
"DID1969","AID827"
"DID346","AID827"
"DID1136","AID2167"
"DID1969","AID2167"
"DID346","AID2167"
"DID1136","AID609"
"DID1969","AID609"
"DID346","AID609"
"DID1136","AID1556"
"DID1969","AID1556"
"DID346","AID1556"
"DID1136","AID2846"
"DID1969","AID2846"
"DID346","AID2846"
"DID1136","AID2909"
"DID1969","AID2909"
"DID346","AID2909"
"DID1136","AID2273"
"DID1969","AID2273"
"DID346","AID2273"
"DID1692","AID1003"
"DID705","AID1003"
"DID812","AID1003"
"DID1692","AID1086"
"DID705","AID1086"
"DID812","AID1086"
"DID1417","AID1575"
"DID309","AID1575"
"DID446","AID1575"
"DID879","AID1575"
"DID1417","AID1639"
"DID309","AID1639"
"DID446","AID1639"
"DID879","AID1639"
"DID1131","AID2901"
"DID1645","AID2901"
"DID1131","AID390"
"DID1645","AID390"
"DID1131","AID202"
"DID1645","AID202"
"DID1365","AID386"
"DID164","AID386"
"DID1365","AID1740"
"DID164","AID1740"
"DID1365","AID2773"
"DID164","AID2773"
"DID1365","AID186"
"DID164","AID186"
"DID1365","AID1569"
"DID164","AID1569"
"DID1365","AID1"
"DID164","AID1"
"DID1365","AID1973"
"DID164","AID1973"
"DID1365","AID1985"
"DID164","AID1985"
"DID1387","AID870"
"DID1736","AID870"
"DID723","AID870"
"DID1387","AID2288"
"DID1736","AID2288"
"DID723","AID2288"
"DID1387","AID741"
"DID1736","AID741"
"DID723","AID741"
"DID1387","AID1027"
"DID1736","AID1027"
"DID723","AID1027"
"DID1387","AID715"
"DID1736","AID715"
"DID723","AID715"
"DID1069","AID1501"
"DID1617","AID1501"
"DID1069","AID1818"
"DID1617","AID1818"
"DID1069","AID2086"
"DID1617","AID2086"
"DID1069","AID2344"
"DID1617","AID2344"
"DID1069","AID2347"
"DID1617","AID2347"
"DID1069","AID174"
"DID1617","AID174"
"DID1069","AID1079"
"DID1617","AID1079"
"DID1069","AID1276"
"DID1617","AID1276"
"DID1069","AID1433"
"DID1617","AID1433"
"DID1069","AID290"
"DID1617","AID290"
"DID1069","AID974"
"DID1617","AID974"
"DID1069","AID1805"
"DID1617","AID1805"
"DID1069","AID2617"
"DID1617","AID2617"
"DID1069","AID672"
"DID1617","AID672"
"DID1069","AID2231"
"DID1617","AID2231"
"DID1057","AID521"
"DID1219","AID521"
"DID1673","AID521"
"DID540","AID521"
"DID1057","AID1699"
"DID1219","AID1699"
"DID1673","AID1699"
"DID540","AID1699"
"DID1057","AID65"
"DID1219","AID65"
"DID1673","AID65"
"DID540","AID65"
"DID1057","AID372"
"DID1219","AID372"
"DID1673","AID372"
"DID540","AID372"
"DID1057","AID1464"
"DID1219","AID1464"
"DID1673","AID1464"
"DID540","AID1464"
"DID1057","AID2974"
"DID1219","AID2974"
"DID1673","AID2974"
"DID540","AID2974"
"DID1134","AID670"
"DID413","AID670"
"DID882","AID670"
"DID995","AID670"
"DID1134","AID1961"
"DID413","AID1961"
"DID882","AID1961"
"DID995","AID1961"
"DID1134","AID2302"
"DID413","AID2302"
"DID882","AID2302"
"DID995","AID2302"
"DID1134","AID2435"
"DID413","AID2435"
"DID882","AID2435"
"DID995","AID2435"
"DID1134","AID808"
"DID413","AID808"
"DID882","AID808"
"DID995","AID808"
"DID1328","AID31"
"DID622","AID31"
"DID754","AID31"
"DID1328","AID124"
"DID622","AID124"
"DID754","AID124"
"DID1328","AID1532"
"DID622","AID1532"
"DID754","AID1532"
"DID1328","AID2766"
"DID622","AID2766"
"DID754","AID2766"
"DID1328","AID2367"
"DID622","AID2367"
"DID754","AID2367"
"DID1328","AID2370"
"DID622","AID2370"
"DID754","AID2370"
"DID1328","AID2726"
"DID622","AID2726"
"DID754","AID2726"
"DID1328","AID987"
"DID622","AID987"
"DID754","AID987"
"DID278","AID412"
"DID416","AID412"
"DID278","AID2842"
"DID416","AID2842"
"DID1549","AID427"
"DID215","AID427"
"DID426","AID427"
"DID917","AID427"
"DID1549","AID1919"
"DID215","AID1919"
"DID426","AID1919"
"DID917","AID1919"
"DID1549","AID2620"
"DID215","AID2620"
"DID426","AID2620"
"DID917","AID2620"
"DID1549","AID755"
"DID215","AID755"
"DID426","AID755"
"DID917","AID755"
"DID1549","AID2970"
"DID215","AID2970"
"DID426","AID2970"
"DID917","AID2970"
"DID1549","AID1857"
"DID215","AID1857"
"DID426","AID1857"
"DID917","AID1857"
"DID1157","AID1911"
"DID1429","AID1911"
"DID1874","AID1911"
"DID371","AID1911"
"DID1157","AID2623"
"DID1429","AID2623"
"DID1874","AID2623"
"DID371","AID2623"
"DID1157","AID275"
"DID1429","AID275"
"DID1874","AID275"
"DID371","AID275"
"DID1157","AID2453"
"DID1429","AID2453"
"DID1874","AID2453"
"DID371","AID2453"
"DID1157","AID2488"
"DID1429","AID2488"
"DID1874","AID2488"
"DID371","AID2488"
"DID1041","AID1974"
"DID1108","AID1974"
"DID700","AID1974"
"DID1041","AID1028"
"DID1108","AID1028"
"DID700","AID1028"
"DID1041","AID197"
"DID1108","AID197"
"DID700","AID197"
"DID1041","AID1090"
"DID1108","AID1090"
"DID700","AID1090"
"DID1041","AID130"
"DID1108","AID130"
"DID700","AID130"
"DID1041","AID281"
"DID1108","AID281"
"DID700","AID281"
"DID1041","AID2792"
"DID1108","AID2792"
"DID700","AID2792"
"DID1514","AID224"
"DID304","AID224"
"DID1514","AID1549"
"DID304","AID1549"
"DID1514","AID981"
"DID304","AID981"
"DID139","AID47"
"DID1610","AID47"
"DID697","AID47"
"DID94","AID47"
"DID139","AID433"
