"AID","DID"
"AID177","DID1417"
"AID965","DID1417"
"AID177","DID980"
"AID965","DID980"
"AID2911","DID136"
"AID203","DID136"
"AID2911","DID1471"
"AID203","DID1471"
"AID2911","DID708"
"AID203","DID708"
"AID92","DID1571"
"AID2086","DID1571"
"AID1920","DID1571"
"AID2316","DID1571"
"AID2410","DID1571"
"AID92","DID1766"
"AID2086","DID1766"
"AID1920","DID1766"
"AID2316","DID1766"
"AID2410","DID1766"
"AID92","DID794"
"AID2086","DID794"
"AID1920","DID794"
"AID2316","DID794"
"AID2410","DID794"
"AID92","DID868"
"AID2086","DID868"
"AID1920","DID868"
"AID2316","DID868"
"AID2410","DID868"
"AID83","DID1741"
"AID906","DID1741"
"AID941","DID1741"
"AID1176","DID1741"
"AID1435","DID1741"
"AID221","DID1741"
"AID1957","DID1741"
"AID83","DID229"
"AID906","DID229"
"AID941","DID229"
"AID1176","DID229"
"AID1435","DID229"
"AID221","DID229"
"AID1957","DID229"
"AID18","DID1053"
"AID508","DID1053"
"AID1827","DID1053"
"AID2390","DID1053"
"AID2325","DID1053"
"AID18","DID1475"
"AID508","DID1475"
"AID1827","DID1475"
"AID2390","DID1475"
"AID2325","DID1475"
"AID18","DID1725"
"AID508","DID1725"
"AID1827","DID1725"
"AID2390","DID1725"
"AID2325","DID1725"
"AID685","DID1127"
"AID2088","DID1127"
"AID685","DID1408"
"AID2088","DID1408"
"AID685","DID1650"
"AID2088","DID1650"
"AID685","DID1828"
"AID2088","DID1828"
"AID297","DID323"
"AID1509","DID323"
"AID2710","DID323"
"AID483","DID323"
"AID585","DID323"
"AID297","DID75"
"AID1509","DID75"
"AID2710","DID75"
"AID483","DID75"
"AID585","DID75"
"AID297","DID791"
"AID1509","DID791"
"AID2710","DID791"
"AID483","DID791"
"AID585","DID791"
"AID335","DID1066"
"AID868","DID1066"
"AID1730","DID1066"
"AID335","DID1441"
"AID868","DID1441"
"AID1730","DID1441"
"AID335","DID1747"
"AID868","DID1747"
"AID1730","DID1747"
"AID335","DID797"
"AID868","DID797"
"AID1730","DID797"
"AID114","DID1243"
"AID2629","DID1243"
"AID1440","DID1243"
"AID1898","DID1243"
"AID114","DID647"
"AID2629","DID647"
"AID1440","DID647"
"AID1898","DID647"
"AID114","DID79"
"AID2629","DID79"
"AID1440","DID79"
"AID1898","DID79"
"AID25","DID1514"
"AID677","DID1514"
"AID25","DID262"
"AID677","DID262"
"AID25","DID308"
"AID677","DID308"
"AID25","DID651"
"AID677","DID651"
"AID2588","DID1493"
"AID2588","DID1746"
"AID2588","DID419"
"AID2588","DID74"
"AID2359","DID1152"
"AID2830","DID1152"
"AID2359","DID177"
"AID2830","DID177"
"AID2359","DID4"
"AID2830","DID4"
"AID98","DID1215"
"AID1271","DID1215"
"AID98","DID1505"
"AID1271","DID1505"
"AID98","DID1671"
"AID1271","DID1671"
"AID98","DID237"
"AID1271","DID237"
"AID165","DID1204"
"AID165","DID473"
"AID165","DID488"
"AID165","DID515"
"AID1057","DID63"
"AID1465","DID63"
"AID1057","DID723"
"AID1465","DID723"
"AID1057","DID856"
"AID1465","DID856"
"AID1057","DID929"
"AID1465","DID929"
"AID1899","DID1435"
"AID264","DID1435"
"AID1899","DID1441"
"AID264","DID1441"
"AID1899","DID1540"
"AID264","DID1540"
"AID1899","DID691"
"AID264","DID691"
"AID1090","DID1278"
"AID2333","DID1278"
"AID1090","DID1374"
"AID2333","DID1374"
"AID2374","DID1067"
"AID443","DID1067"
"AID2984","DID1067"
"AID2374","DID1513"
"AID443","DID1513"
"AID2984","DID1513"
"AID2374","DID186"
"AID443","DID186"
"AID2984","DID186"
"AID2374","DID259"
"AID443","DID259"
"AID2984","DID259"
"AID1029","DID1221"
"AID2972","DID1221"
"AID939","DID1221"
"AID1934","DID1221"
"AID2935","DID1221"
"AID1029","DID240"
"AID2972","DID240"
"AID939","DID240"
"AID1934","DID240"
"AID2935","DID240"
"AID1204","DID1569"
"AID1204","DID478"
"AID1204","DID801"
"AID1312","DID1535"
"AID1312","DID1590"
"AID1312","DID814"
"AID1730","DID1319"
"AID1730","DID139"
"AID1730","DID442"
"AID1730","DID938"
"AID496","DID1101"
"AID1381","DID1101"
"AID2369","DID1101"
"AID2666","DID1101"
"AID496","DID1567"
"AID1381","DID1567"
"AID2369","DID1567"
"AID2666","DID1567"
"AID496","DID1612"
"AID1381","DID1612"
"AID2369","DID1612"
"AID2666","DID1612"
"AID496","DID1827"
"AID1381","DID1827"
"AID2369","DID1827"
"AID2666","DID1827"
"AID431","DID1197"
"AID2531","DID1197"
"AID431","DID1756"
"AID2531","DID1756"
"AID1922","DID1120"
"AID2623","DID1120"
"AID2812","DID1120"
"AID1922","DID1666"
"AID2623","DID1666"
"AID2812","DID1666"
"AID1922","DID1848"
"AID2623","DID1848"
"AID2812","DID1848"
"AID2548","DID1174"
"AID929","DID1174"
"AID2548","DID441"
"AID929","DID441"
"AID1258","DID1832"
"AID2844","DID1832"
"AID1258","DID446"
"AID2844","DID446"
"AID1258","DID865"
"AID2844","DID865"
"AID1258","DID911"
"AID2844","DID911"
"AID882","DID1417"
"AID1085","DID1417"
"AID1353","DID1417"
"AID2410","DID1417"
"AID2743","DID1417"
"AID161","DID1417"
"AID1408","DID1417"
"AID1855","DID1417"
"AID2134","DID1417"
"AID882","DID665"
"AID1085","DID665"
"AID1353","DID665"
"AID2410","DID665"
"AID2743","DID665"
"AID161","DID665"
"AID1408","DID665"
"AID1855","DID665"
"AID2134","DID665"
"AID2028","DID147"
"AID1853","DID147"
"AID2078","DID147"
"AID2519","DID147"
"AID2028","DID1685"
"AID1853","DID1685"
"AID2078","DID1685"
"AID2519","DID1685"
"AID2028","DID1693"
"AID1853","DID1693"
"AID2078","DID1693"
"AID2519","DID1693"
"AID2028","DID441"
"AID1853","DID441"
"AID2078","DID441"
"AID2519","DID441"
"AID999","DID1314"
"AID307","DID1314"
"AID1682","DID1314"
"AID999","DID68"
"AID307","DID68"
"AID1682","DID68"
"AID996","DID1718"
"AID2113","DID1718"
"AID2834","DID1718"
"AID71","DID1718"
"AID1600","DID1718"
"AID2064","DID1718"
"AID2297","DID1718"
"AID996","DID691"
"AID2113","DID691"
"AID2834","DID691"
"AID71","DID691"
"AID1600","DID691"
"AID2064","DID691"
"AID2297","DID691"
"AID996","DID719"
"AID2113","DID719"
"AID2834","DID719"
"AID71","DID719"
"AID1600","DID719"
"AID2064","DID719"
"AID2297","DID719"
"AID47","DID735"
"AID282","DID735"
"AID2589","DID735"
"AID2822","DID735"
"AID47","DID76"
"AID282","DID76"
"AID2589","DID76"
"AID2822","DID76"
"AID972","DID1255"
"AID1422","DID1255"
"AID2392","DID1255"
"AID2756","DID1255"
"AID2846","DID1255"
"AID972","DID1801"
"AID1422","DID1801"
"AID2392","DID1801"
"AID2756","DID1801"
"AID2846","DID1801"
"AID972","DID402"
"AID1422","DID402"
"AID2392","DID402"
"AID2756","DID402"
"AID2846","DID402"
"AID636","DID1423"
"AID2174","DID1423"
"AID636","DID1942"
"AID2174","DID1942"
"AID636","DID254"
"AID2174","DID254"
"AID636","DID67"
"AID2174","DID67"
"AID378","DID1937"
"AID387","DID1937"
"AID2450","DID1937"
"AID982","DID1937"
"AID1590","DID1937"
"AID378","DID370"
"AID387","DID370"
"AID2450","DID370"
"AID982","DID370"
"AID1590","DID370"
"AID378","DID437"
"AID387","DID437"
"AID2450","DID437"
"AID982","DID437"
"AID1590","DID437"
"AID378","DID905"
"AID387","DID905"
"AID2450","DID905"
"AID982","DID905"
"AID1590","DID905"
"AID236","DID1148"
"AID485","DID1148"
"AID705","DID1148"
"AID983","DID1148"
"AID1809","DID1148"
"AID940","DID1148"
"AID950","DID1148"
"AID2302","DID1148"
"AID2516","DID1148"
"AID236","DID1768"
"AID485","DID1768"
"AID705","DID1768"
"AID983","DID1768"
"AID1809","DID1768"
"AID940","DID1768"
"AID950","DID1768"
"AID2302","DID1768"
"AID2516","DID1768"
"AID343","DID569"
"AID2628","DID569"
"AID343","DID98"
"AID2628","DID98"
"AID311","DID1612"
"AID311","DID1676"
"AID311","DID674"
"AID1184","DID1219"
"AID1268","DID1219"
"AID181","DID1219"
"AID245","DID1219"
"AID2376","DID1219"
"AID2992","DID1219"
"AID1184","DID149"
"AID1268","DID149"
"AID181","DID149"
"AID245","DID149"
"AID2376","DID149"
"AID2992","DID149"
"AID1184","DID264"
"AID1268","DID264"
"AID181","DID264"
"AID245","DID264"
"AID2376","DID264"
"AID2992","DID264"
"AID33","DID1018"
"AID1944","DID1018"
"AID33","DID1202"
"AID1944","DID1202"
"AID33","DID783"
"AID1944","DID783"
"AID469","DID1051"
"AID640","DID1051"
"AID1789","DID1051"
"AID572","DID1051"
"AID1360","DID1051"
"AID2732","DID1051"
"AID469","DID739"
"AID640","DID739"
"AID1789","DID739"
"AID572","DID739"
"AID1360","DID739"
"AID2732","DID739"
"AID1331","DID1704"
"AID2148","DID1704"
"AID1331","DID751"
"AID2148","DID751"
"AID1982","DID1047"
"AID1982","DID195"
"AID1982","DID33"
"AID1982","DID54"
"AID590","DID1413"
"AID1156","DID1413"
"AID1926","DID1413"
"AID2750","DID1413"
"AID2998","DID1413"
"AID590","DID1635"
"AID1156","DID1635"
"AID1926","DID1635"
"AID2750","DID1635"
"AID2998","DID1635"
"AID590","DID310"
"AID1156","DID310"
"AID1926","DID310"
"AID2750","DID310"
"AID2998","DID310"
"AID590","DID678"
"AID1156","DID678"
"AID1926","DID678"
"AID2750","DID678"
"AID2998","DID678"
"AID32","DID1059"
"AID32","DID1626"
"AID32","DID25"
"AID32","DID748"
"AID2747","DID1110"
"AID2747","DID1884"
"AID387","DID1377"
"AID2662","DID1377"
"AID236","DID1377"
"AID1396","DID1377"
"AID2103","DID1377"
"AID2475","DID1377"
"AID2821","DID1377"
"AID387","DID734"
"AID2662","DID734"
"AID236","DID734"
"AID1396","DID734"
"AID2103","DID734"
"AID2475","DID734"
"AID2821","DID734"
"AID387","DID79"
"AID2662","DID79"
"AID236","DID79"
"AID1396","DID79"
"AID2103","DID79"
"AID2475","DID79"
"AID2821","DID79"
"AID1667","DID1804"
"AID1762","DID1804"
"AID2158","DID1804"
"AID1667","DID410"
"AID1762","DID410"
"AID2158","DID410"
"AID522","DID1635"
"AID1689","DID1635"
"AID2043","DID1635"
"AID2567","DID1635"
"AID522","DID1907"
"AID1689","DID1907"
"AID2043","DID1907"
"AID2567","DID1907"
"AID522","DID992"
"AID1689","DID992"
"AID2043","DID992"
"AID2567","DID992"
"AID536","DID219"
"AID1446","DID219"
"AID2063","DID219"
"AID2790","DID219"
"AID6","DID219"
"AID7","DID219"
"AID347","DID219"
"AID522","DID219"
"AID1679","DID219"
"AID2875","DID219"
"AID536","DID261"
"AID1446","DID261"
"AID2063","DID261"
"AID2790","DID261"
"AID6","DID261"
"AID7","DID261"
"AID347","DID261"
"AID522","DID261"
"AID1679","DID261"
"AID2875","DID261"
"AID542","DID750"
"AID2327","DID750"
"AID542","DID861"
"AID2327","DID861"
"AID1301","DID1236"
"AID2791","DID1236"
"AID1301","DID1668"
"AID2791","DID1668"
"AID1301","DID541"
"AID2791","DID541"
"AID1387","DID1417"
"AID1387","DID1641"
"AID1387","DID1796"
"AID1326","DID1605"
"AID1326","DID1735"
"AID1754","DID1196"
"AID2945","DID1196"
"AID1754","DID120"
"AID2945","DID120"
"AID1754","DID1367"
"AID2945","DID1367"
"AID1754","DID347"
"AID2945","DID347"
"AID173","DID167"
"AID367","DID167"
"AID1283","DID167"
"AID173","DID468"
"AID367","DID468"
"AID1283","DID468"
"AID264","DID1042"
"AID103","DID1042"
"AID264","DID1383"
"AID103","DID1383"
"AID264","DID1715"
"AID103","DID1715"
"AID264","DID478"
"AID103","DID478"
"AID1581","DID1050"
"AID1894","DID1050"
"AID2117","DID1050"
"AID2192","DID1050"
"AID1581","DID292"
"AID1894","DID292"
"AID2117","DID292"
"AID2192","DID292"
"AID1287","DID1922"
"AID1907","DID1922"
"AID1287","DID453"
"AID1907","DID453"
"AID606","DID1192"
"AID109","DID1192"
"AID367","DID1192"
"AID1024","DID1192"
"AID2309","DID1192"
"AID606","DID1407"
"AID109","DID1407"
"AID367","DID1407"
"AID1024","DID1407"
"AID2309","DID1407"
"AID606","DID1850"
"AID109","DID1850"
"AID367","DID1850"
"AID1024","DID1850"
"AID2309","DID1850"
"AID1133","DID1025"
"AID1940","DID1025"
"AID2607","DID1025"
"AID1133","DID1077"
"AID1940","DID1077"
"AID2607","DID1077"
"AID1133","DID414"
"AID1940","DID414"
"AID2607","DID414"
"AID1133","DID644"
"AID1940","DID644"
"AID2607","DID644"
"AID100","DID406"
"AID152","DID406"
"AID2325","DID406"
"AID176","DID406"
"AID2603","DID406"
"AID100","DID951"
"AID152","DID951"
"AID2325","DID951"
"AID176","DID951"
"AID2603","DID951"
"AID749","DID1801"
"AID1562","DID1801"
"AID2617","DID1801"
"AID749","DID1976"
"AID1562","DID1976"
"AID2617","DID1976"
"AID749","DID439"
"AID1562","DID439"
"AID2617","DID439"
"AID469","DID1423"
"AID640","DID1423"
"AID1789","DID1423"
"AID168","DID1423"
"AID2267","DID1423"
"AID2841","DID1423"
"AID469","DID1560"
"AID640","DID1560"
"AID1789","DID1560"
"AID168","DID1560"
"AID2267","DID1560"
"AID2841","DID1560"
"AID469","DID1720"
"AID640","DID1720"
"AID1789","DID1720"
"AID168","DID1720"
"AID2267","DID1720"
"AID2841","DID1720"
"AID469","DID857"
"AID640","DID857"
"AID1789","DID857"
"AID168","DID857"
"AID2267","DID857"
"AID2841","DID857"
"AID486","DID1147"
"AID486","DID407"
"AID652","DID1143"
"AID652","DID1571"
"AID652","DID875"
"AID1565","DID1212"
"AID2144","DID1212"
"AID2374","DID1212"
"AID1565","DID1263"
"AID2144","DID1263"
"AID2374","DID1263"
"AID1565","DID1451"
"AID2144","DID1451"
"AID2374","DID1451"
"AID1565","DID25"
"AID2144","DID25"
"AID2374","DID25"
"AID657","DID136"
"AID835","DID136"
"AID657","DID1690"
"AID835","DID1690"
"AID657","DID1912"
"AID835","DID1912"
"AID2227","DID129"
"AID2245","DID129"
"AID2227","DID1438"
"AID2245","DID1438"
"AID2227","DID1544"
"AID2245","DID1544"
"AID2227","DID736"
"AID2245","DID736"
"AID1549","DID636"
"AID267","DID636"
"AID424","DID636"
"AID1467","DID636"
"AID2039","DID636"
"AID1549","DID640"
"AID267","DID640"
"AID424","DID640"
"AID1467","DID640"
"AID2039","DID640"
"AID2377","DID342"
"AID2416","DID342"
"AID2377","DID359"
"AID2416","DID359"
"AID1874","DID1048"
"AID2126","DID1048"
"AID2676","DID1048"
"AID1874","DID135"
"AID2126","DID135"
"AID2676","DID135"
"AID1874","DID1972"
"AID2126","DID1972"
"AID2676","DID1972"
"AID1874","DID456"
"AID2126","DID456"
"AID2676","DID456"
"AID438","DID1064"
"AID2855","DID1064"
"AID438","DID28"
"AID2855","DID28"
"AID438","DID527"
"AID2855","DID527"
"AID438","DID99"
"AID2855","DID99"
"AID1233","DID1532"
"AID1233","DID1560"
"AID1233","DID1692"
"AID1233","DID723"
"AID2303","DID1060"
"AID2332","DID1060"
"AID783","DID1060"
"AID2303","DID233"
"AID2332","DID233"
"AID783","DID233"
"AID2834","DID1980"
"AID2834","DID486"
"AID2834","DID856"
"AID1331","DID1183"
"AID1331","DID1427"
"AID1117","DID1363"
"AID1993","DID1363"
"AID2644","DID1363"
"AID2681","DID1363"
"AID2761","DID1363"
"AID230","DID1363"
"AID2008","DID1363"
"AID1117","DID1905"
"AID1993","DID1905"
"AID2644","DID1905"
"AID2681","DID1905"
"AID2761","DID1905"
"AID230","DID1905"
"AID2008","DID1905"
"AID1117","DID475"
"AID1993","DID475"
"AID2644","DID475"
"AID2681","DID475"
"AID2761","DID475"
"AID230","DID475"
"AID2008","DID475"
"AID1117","DID923"
"AID1993","DID923"
"AID2644","DID923"
"AID2681","DID923"
"AID2761","DID923"
"AID230","DID923"
"AID2008","DID923"
"AID1429","DID1619"
"AID2360","DID1619"
"AID1429","DID344"
"AID2360","DID344"
"AID123","DID1294"
"AID799","DID1294"
"AID1842","DID1294"
"AID2206","DID1294"
"AID2299","DID1294"
"AID2732","DID1294"
"AID1291","DID1294"
"AID1625","DID1294"
"AID123","DID1999"
"AID799","DID1999"
"AID1842","DID1999"
"AID2206","DID1999"
"AID2299","DID1999"
"AID2732","DID1999"
"AID1291","DID1999"
"AID1625","DID1999"
"AID123","DID354"
"AID799","DID354"
"AID1842","DID354"
"AID2206","DID354"
"AID2299","DID354"
"AID2732","DID354"
"AID1291","DID354"
"AID1625","DID354"
"AID123","DID877"
"AID799","DID877"
"AID1842","DID877"
"AID2206","DID877"
"AID2299","DID877"
"AID2732","DID877"
"AID1291","DID877"
"AID1625","DID877"
"AID115","DID1075"
"AID1196","DID1075"
"AID1775","DID1075"
"AID1233","DID1075"
"AID115","DID1451"
"AID1196","DID1451"
"AID1775","DID1451"
"AID1233","DID1451"
"AID115","DID1526"
"AID1196","DID1526"
"AID1775","DID1526"
"AID1233","DID1526"
"AID115","DID55"
"AID1196","DID55"
"AID1775","DID55"
"AID1233","DID55"
"AID2026","DID1486"
"AID2727","DID1486"
"AID109","DID1486"
"AID367","DID1486"
"AID1024","DID1486"
"AID2309","DID1486"
"AID2026","DID262"
"AID2727","DID262"
"AID109","DID262"
"AID367","DID262"
"AID1024","DID262"
"AID2309","DID262"
"AID2026","DID833"
"AID2727","DID833"
"AID109","DID833"
"AID367","DID833"
"AID1024","DID833"
"AID2309","DID833"
"AID2026","DID977"
"AID2727","DID977"
"AID109","DID977"
"AID367","DID977"
"AID1024","DID977"
"AID2309","DID977"
"AID1897","DID365"
"AID1897","DID502"
"AID1897","DID57"
"AID1897","DID643"
"AID497","DID1884"
"AID847","DID1884"
"AID1431","DID1884"
"AID2668","DID1884"
"AID2712","DID1884"
"AID2895","DID1884"
"AID497","DID1942"
"AID847","DID1942"
"AID1431","DID1942"
"AID2668","DID1942"
"AID2712","DID1942"
"AID2895","DID1942"
"AID497","DID398"
"AID847","DID398"
"AID1431","DID398"
"AID2668","DID398"
"AID2712","DID398"
"AID2895","DID398"
"AID826","DID1094"
"AID994","DID1094"
"AID1854","DID1094"
"AID826","DID1631"
"AID994","DID1631"
"AID1854","DID1631"
"AID826","DID1823"
"AID994","DID1823"
"AID1854","DID1823"
"AID1477","DID299"
"AID1576","DID299"
"AID1477","DID4"
"AID1576","DID4"
"AID199","DID1814"
"AID1647","DID1814"
"AID2050","DID1814"
"AID2531","DID1814"
"AID424","DID1814"
"AID1681","DID1814"
"AID199","DID288"
"AID1647","DID288"
"AID2050","DID288"
"AID2531","DID288"
"AID424","DID288"
"AID1681","DID288"
"AID199","DID642"
"AID1647","DID642"
"AID2050","DID642"
"AID2531","DID642"
"AID424","DID642"
"AID1681","DID642"
"AID199","DID960"
"AID1647","DID960"
"AID2050","DID960"
"AID2531","DID960"
"AID424","DID960"
"AID1681","DID960"
"AID349","DID1551"
"AID2017","DID1551"
"AID349","DID222"
"AID2017","DID222"
"AID349","DID381"
"AID2017","DID381"
"AID349","DID939"
"AID2017","DID939"
"AID390","DID301"
"AID601","DID301"
"AID919","DID301"
"AID1021","DID301"
"AID1070","DID301"
"AID231","DID301"
"AID669","DID301"
"AID1597","DID301"
"AID2599","DID301"
"AID390","DID976"
"AID601","DID976"
"AID919","DID976"
"AID1021","DID976"
"AID1070","DID976"
"AID231","DID976"
"AID669","DID976"
"AID1597","DID976"
"AID2599","DID976"
"AID446","DID1770"
"AID987","DID1770"
"AID446","DID371"
"AID987","DID371"
"AID276","DID1183"
"AID450","DID1183"
"AID1552","DID1183"
"AID276","DID293"
"AID450","DID293"
"AID1552","DID293"
"AID276","DID387"
"AID450","DID387"
"AID1552","DID387"
"AID276","DID567"
"AID450","DID567"
"AID1552","DID567"
"AID2476","DID1596"
"AID2476","DID1776"
"AID2952","DID1670"
"AID2952","DID204"
"AID1462","DID1028"
"AID2070","DID1028"
"AID1462","DID1047"
"AID2070","DID1047"
"AID170","DID1440"
"AID1334","DID1440"
"AID1535","DID1440"
"AID2635","DID1440"
"AID170","DID1739"
"AID1334","DID1739"
"AID1535","DID1739"
"AID2635","DID1739"
"AID170","DID252"
"AID1334","DID252"
"AID1535","DID252"
"AID2635","DID252"
"AID170","DID649"
"AID1334","DID649"
"AID1535","DID649"
"AID2635","DID649"
"AID454","DID1024"
"AID1952","DID1024"
"AID2276","DID1024"
"AID2769","DID1024"
"AID454","DID1134"
"AID1952","DID1134"
"AID2276","DID1134"
"AID2769","DID1134"
"AID454","DID1756"
"AID1952","DID1756"
"AID2276","DID1756"
"AID2769","DID1756"
"AID509","DID1097"
"AID1138","DID1097"
"AID1779","DID1097"
"AID2253","DID1097"
"AID2453","DID1097"
"AID509","DID523"
"AID1138","DID523"
"AID1779","DID523"
"AID2253","DID523"
"AID2453","DID523"
"AID509","DID636"
"AID1138","DID636"
"AID1779","DID636"
"AID2253","DID636"
"AID2453","DID636"
"AID195","DID291"
"AID2688","DID291"
"AID242","DID291"
"AID2400","DID291"
"AID195","DID806"
"AID2688","DID806"
"AID242","DID806"
"AID2400","DID806"
"AID195","DID961"
"AID2688","DID961"
"AID242","DID961"
"AID2400","DID961"
"AID985","DID1289"
"AID1823","DID1289"
"AID2380","DID1289"
"AID985","DID1425"
"AID1823","DID1425"
"AID2380","DID1425"
"AID985","DID1961"
"AID1823","DID1961"
"AID2380","DID1961"
"AID985","DID655"
"AID1823","DID655"
"AID2380","DID655"
"AID1729","DID1020"
"AID2538","DID1020"
"AID1729","DID1760"
"AID2538","DID1760"
"AID1729","DID668"
"AID2538","DID668"
"AID872","DID1499"
"AID1861","DID1499"
"AID1895","DID1499"
"AID2701","DID1499"
"AID2951","DID1499"
"AID872","DID381"
"AID1861","DID381"
"AID1895","DID381"
"AID2701","DID381"
"AID2951","DID381"
"AID1246","DID1411"
"AID1631","DID1411"
"AID2427","DID1411"
"AID2960","DID1411"
"AID1246","DID1711"
"AID1631","DID1711"
"AID2427","DID1711"
"AID2960","DID1711"
"AID519","DID120"
"AID1419","DID120"
"AID1981","DID120"
"AID2279","DID120"
"AID519","DID1757"
