"AID","DID"
"AID1183","DID1331"
"AID1183","DID145"
"AID1183","DID25"
"AID1183","DID550"
"AID1183","DID612"
"AID1183","DID704"
"AID1183","DID711"
"AID1183","DID778"
"AID2693","DID1054"
"AID2693","DID1254"
"AID2693","DID1331"
"AID2693","DID145"
"AID2693","DID25"
"AID2693","DID550"
"AID2693","DID612"
"AID2693","DID704"
"AID2693","DID711"
"AID2693","DID778"
"AID2266","DID1054"
"AID2266","DID1254"
"AID2266","DID1331"
"AID2266","DID145"
"AID2266","DID25"
"AID2266","DID550"
"AID2266","DID612"
"AID2266","DID704"
"AID2266","DID711"
"AID2266","DID778"
"AID1414","DID1054"
"AID1414","DID1254"
"AID1414","DID1331"
"AID1414","DID145"
"AID1414","DID25"
"AID1414","DID550"
"AID1414","DID612"
"AID1414","DID704"
"AID1414","DID711"
"AID1414","DID778"
"AID1530","DID1054"
"AID1530","DID1254"
"AID1530","DID1331"
"AID1530","DID145"
"AID1530","DID25"
"AID1530","DID550"
"AID1530","DID612"
"AID1530","DID704"
"AID1530","DID711"
"AID1530","DID778"
"AID1724","DID1054"
"AID1724","DID1254"
"AID1724","DID1331"
"AID1724","DID145"
"AID1724","DID25"
"AID1724","DID550"
"AID1724","DID612"
"AID1724","DID704"
"AID1724","DID711"
"AID1724","DID778"
"AID1830","DID1054"
"AID1830","DID1254"
"AID1830","DID1331"
"AID1830","DID145"
"AID1830","DID25"
"AID1830","DID550"
"AID1830","DID612"
"AID1830","DID704"
"AID1830","DID711"
"AID1830","DID778"
"AID2801","DID1054"
"AID2801","DID1254"
"AID2801","DID1331"
"AID2801","DID145"
"AID2801","DID25"
"AID2801","DID550"
"AID2801","DID612"
"AID2801","DID704"
"AID2801","DID711"
"AID2801","DID778"
"AID63","DID1054"
"AID63","DID1254"
"AID63","DID1331"
"AID63","DID145"
"AID63","DID25"
"AID63","DID550"
"AID63","DID612"
"AID63","DID704"
"AID63","DID711"
"AID63","DID778"
"AID421","DID1054"
"AID421","DID1254"
"AID421","DID1331"
"AID421","DID145"
"AID421","DID25"
"AID421","DID550"
"AID421","DID612"
"AID421","DID704"
"AID421","DID711"
"AID421","DID778"
"AID897","DID1054"
"AID897","DID1254"
"AID897","DID1331"
"AID897","DID145"
"AID897","DID25"
"AID897","DID550"
"AID897","DID612"
"AID897","DID704"
"AID897","DID711"
"AID897","DID778"
"AID1726","DID1054"
"AID1726","DID1254"
"AID1726","DID1331"
"AID1726","DID145"
"AID1726","DID25"
"AID1726","DID550"
"AID1726","DID612"
"AID1726","DID704"
"AID1726","DID711"
"AID1726","DID778"
"AID1957","DID1054"
"AID1957","DID1254"
"AID1957","DID1331"
"AID1957","DID145"
"AID1957","DID25"
"AID1957","DID550"
"AID1957","DID612"
"AID1957","DID704"
"AID1957","DID711"
"AID1957","DID778"
"AID914","DID1054"
"AID914","DID1254"
"AID914","DID1331"
"AID914","DID145"
"AID914","DID25"
"AID914","DID550"
"AID914","DID612"
"AID914","DID704"
"AID914","DID711"
"AID914","DID778"
"AID1621","DID1054"
"AID1621","DID1254"
"AID1621","DID1331"
"AID1621","DID145"
"AID1621","DID25"
"AID1621","DID550"
"AID1621","DID612"
"AID1621","DID704"
"AID1621","DID711"
"AID1621","DID778"
"AID2212","DID1054"
"AID2212","DID1254"
"AID2212","DID1331"
"AID2212","DID145"
"AID2212","DID25"
"AID2212","DID550"
"AID2212","DID612"
"AID2212","DID704"
"AID2212","DID711"
"AID2212","DID778"
"AID2769","DID1054"
"AID2769","DID1254"
"AID2769","DID1331"
"AID2769","DID145"
"AID2769","DID25"
"AID2769","DID550"
"AID2769","DID612"
"AID2769","DID704"
"AID2769","DID711"
"AID2769","DID778"
"AID1149","DID1247"
"AID1149","DID287"
"AID1149","DID521"
"AID1149","DID959"
"AID1292","DID1247"
"AID1292","DID287"
"AID1292","DID521"
"AID1292","DID959"
"AID1621","DID1247"
"AID1621","DID287"
"AID1621","DID521"
"AID1621","DID959"
"AID525","DID1247"
"AID525","DID287"
"AID525","DID521"
"AID525","DID959"
"AID861","DID1247"
"AID861","DID287"
"AID861","DID521"
"AID861","DID959"
"AID1653","DID1247"
"AID1653","DID287"
"AID1653","DID521"
"AID1653","DID959"
"AID1334","DID1247"
"AID1334","DID287"
"AID1334","DID521"
"AID1334","DID959"
"AID1848","DID1247"
"AID1848","DID287"
"AID1848","DID521"
"AID1848","DID959"
"AID1854","DID1247"
"AID1854","DID287"
"AID1854","DID521"
"AID1854","DID959"
"AID405","DID948"
"AID46","DID948"
"AID2050","DID948"
"AID2067","DID948"
"AID2575","DID948"
"AID2260","DID1255"
"AID2697","DID1255"
"AID297","DID1255"
"AID712","DID1255"
"AID1148","DID1255"
"AID1502","DID1255"
"AID2826","DID1255"
"AID138","DID1255"
"AID281","DID1255"
"AID2436","DID1255"
"AID2550","DID1255"
"AID1042","DID1255"
"AID1305","DID1255"
"AID2242","DID1255"
"AID2336","DID1255"
"AID228","DID1255"
"AID702","DID1255"
"AID760","DID1255"
"AID248","DID1317"
"AID248","DID1371"
"AID248","DID1427"
"AID248","DID211"
"AID248","DID254"
"AID248","DID27"
"AID248","DID282"
"AID248","DID706"
"AID248","DID822"
"AID248","DID981"
"AID1242","DID1317"
"AID1242","DID1371"
"AID1242","DID1427"
"AID1242","DID211"
"AID1242","DID254"
"AID1242","DID27"
"AID1242","DID282"
"AID1242","DID706"
"AID1242","DID822"
"AID1242","DID981"
"AID2054","DID1317"
"AID2054","DID1371"
"AID2054","DID1427"
"AID2054","DID211"
"AID2054","DID254"
"AID2054","DID27"
"AID2054","DID282"
"AID2054","DID706"
"AID2054","DID822"
"AID2054","DID981"
"AID2765","DID1317"
"AID2765","DID1371"
"AID2765","DID1427"
"AID2765","DID211"
"AID2765","DID254"
"AID2765","DID27"
"AID2765","DID282"
"AID2765","DID706"
"AID2765","DID822"
"AID2765","DID981"
"AID974","DID1317"
"AID974","DID1371"
"AID974","DID1427"
"AID974","DID211"
"AID974","DID254"
"AID974","DID27"
"AID974","DID282"
"AID974","DID706"
"AID974","DID822"
"AID974","DID981"
"AID68","DID1317"
"AID68","DID1371"
"AID68","DID1427"
"AID68","DID211"
"AID68","DID254"
"AID68","DID27"
"AID68","DID282"
"AID68","DID706"
"AID68","DID822"
"AID68","DID981"
"AID98","DID1317"
"AID98","DID1371"
"AID98","DID1427"
"AID98","DID211"
"AID98","DID254"
"AID98","DID27"
"AID98","DID282"
"AID98","DID706"
"AID98","DID822"
"AID98","DID981"
"AID484","DID1317"
"AID484","DID1371"
"AID484","DID1427"
"AID484","DID211"
"AID484","DID254"
"AID484","DID27"
"AID484","DID282"
"AID484","DID706"
"AID484","DID822"
"AID484","DID981"
"AID2060","DID1317"
"AID2060","DID1371"
"AID2060","DID1427"
"AID2060","DID211"
"AID2060","DID254"
"AID2060","DID27"
"AID2060","DID282"
"AID2060","DID706"
"AID2060","DID822"
"AID2060","DID981"
"AID2308","DID1317"
"AID2308","DID1371"
"AID2308","DID1427"
"AID2308","DID211"
"AID2308","DID254"
"AID2308","DID27"
"AID2308","DID282"
"AID2308","DID706"
"AID2308","DID822"
"AID2308","DID981"
"AID1428","DID1317"
"AID1428","DID1371"
"AID1428","DID1427"
"AID1428","DID211"
"AID1428","DID254"
"AID1428","DID27"
"AID1428","DID282"
"AID1428","DID706"
"AID1428","DID822"
"AID1428","DID981"
"AID2028","DID1317"
"AID2028","DID1371"
"AID2028","DID1427"
"AID2028","DID211"
"AID2028","DID254"
"AID2028","DID27"
"AID2028","DID282"
"AID2028","DID706"
"AID2028","DID822"
"AID2028","DID981"
"AID2694","DID1317"
"AID2694","DID1371"
"AID2694","DID1427"
"AID2694","DID211"
"AID2694","DID254"
"AID2694","DID27"
"AID2694","DID282"
"AID2694","DID706"
"AID2694","DID822"
"AID2694","DID981"
"AID193","DID1317"
"AID193","DID1371"
"AID193","DID1427"
"AID193","DID211"
"AID193","DID254"
"AID193","DID27"
"AID193","DID282"
"AID193","DID706"
"AID193","DID822"
"AID193","DID981"
"AID199","DID1317"
"AID199","DID1371"
"AID199","DID1427"
"AID199","DID211"
"AID199","DID254"
"AID199","DID27"
"AID199","DID282"
"AID199","DID706"
"AID199","DID822"
"AID199","DID981"
"AID202","DID1317"
"AID202","DID1371"
"AID202","DID1427"
"AID202","DID211"
"AID202","DID254"
"AID202","DID27"
"AID202","DID282"
"AID202","DID706"
"AID202","DID822"
"AID202","DID981"
"AID442","DID1317"
"AID442","DID1371"
"AID442","DID1427"
"AID442","DID211"
"AID442","DID254"
"AID442","DID27"
"AID442","DID282"
"AID442","DID706"
"AID442","DID822"
"AID442","DID981"
"AID449","DID1317"
"AID449","DID1371"
"AID449","DID1427"
"AID449","DID211"
"AID449","DID254"
"AID449","DID27"
"AID449","DID282"
"AID449","DID706"
"AID449","DID822"
"AID449","DID981"
"AID634","DID1317"
"AID634","DID1371"
"AID634","DID1427"
"AID634","DID211"
"AID634","DID254"
"AID634","DID27"
"AID634","DID282"
"AID634","DID706"
"AID634","DID822"
"AID634","DID981"
"AID1134","DID1317"
"AID1134","DID1371"
"AID1134","DID1427"
"AID1134","DID211"
"AID1134","DID254"
"AID1134","DID27"
"AID1134","DID282"
"AID1134","DID706"
"AID1134","DID822"
"AID1134","DID981"
"AID1607","DID1317"
"AID1607","DID1371"
"AID1607","DID1427"
"AID1607","DID211"
"AID1607","DID254"
"AID1607","DID27"
"AID1607","DID282"
"AID1607","DID706"
"AID1607","DID822"
"AID1607","DID981"
"AID1956","DID1317"
"AID1956","DID1371"
"AID1956","DID1427"
"AID1956","DID211"
"AID1956","DID254"
"AID1956","DID27"
"AID1956","DID282"
"AID1956","DID706"
"AID1956","DID822"
"AID1956","DID981"
"AID1003","DID1317"
"AID1003","DID1371"
"AID1003","DID1427"
"AID1003","DID211"
"AID1003","DID254"
"AID1003","DID27"
"AID1003","DID282"
"AID1003","DID706"
"AID1003","DID822"
"AID1003","DID981"
"AID1380","DID1317"
"AID1380","DID1371"
"AID1380","DID1427"
"AID1380","DID211"
"AID1380","DID254"
"AID1380","DID27"
"AID1380","DID282"
"AID1380","DID706"
"AID1380","DID822"
"AID1380","DID981"
"AID1770","DID1317"
"AID1770","DID1371"
"AID1770","DID1427"
"AID1770","DID211"
"AID1770","DID254"
"AID1770","DID27"
"AID1770","DID282"
"AID1770","DID706"
"AID1770","DID822"
"AID1770","DID981"
"AID2615","DID1317"
"AID2615","DID1371"
"AID2615","DID1427"
"AID2615","DID211"
"AID2615","DID254"
"AID2615","DID27"
"AID2615","DID282"
"AID2615","DID706"
"AID2615","DID822"
"AID2615","DID981"
"AID2826","DID1317"
"AID2826","DID1371"
"AID2826","DID1427"
"AID2826","DID211"
"AID2826","DID254"
"AID2826","DID27"
"AID2826","DID282"
"AID2826","DID706"
"AID2826","DID822"
"AID2826","DID981"
"AID756","DID1317"
"AID756","DID1371"
"AID756","DID1427"
"AID756","DID211"
"AID756","DID254"
"AID756","DID27"
"AID756","DID282"
"AID756","DID706"
"AID756","DID822"
"AID756","DID981"
"AID837","DID1317"
"AID837","DID1371"
"AID837","DID1427"
"AID837","DID211"
"AID837","DID254"
"AID837","DID27"
"AID837","DID282"
"AID837","DID706"
"AID837","DID822"
"AID837","DID981"
"AID1968","DID1317"
"AID1968","DID1371"
"AID1968","DID1427"
"AID1968","DID211"
"AID1968","DID254"
"AID1968","DID27"
"AID1968","DID282"
"AID1968","DID706"
"AID1968","DID822"
"AID1968","DID981"
"AID1318","DID1317"
"AID1318","DID1371"
"AID1318","DID1427"
"AID1318","DID211"
"AID1318","DID254"
"AID1318","DID27"
"AID1318","DID282"
"AID1318","DID706"
"AID1318","DID822"
"AID1318","DID981"
"AID2057","DID1317"
"AID2057","DID1371"
"AID2057","DID1427"
"AID2057","DID211"
"AID2057","DID254"
"AID2057","DID27"
"AID2057","DID282"
"AID2057","DID706"
"AID2057","DID822"
"AID2057","DID981"
"AID2478","DID1317"
"AID2478","DID1371"
"AID2478","DID1427"
"AID2478","DID211"
"AID2478","DID254"
"AID2478","DID27"
"AID2478","DID282"
"AID2478","DID706"
"AID2478","DID822"
"AID2478","DID981"
"AID2862","DID112"
"AID2862","DID1375"
"AID2862","DID1486"
"AID2862","DID444"
"AID2862","DID445"
"AID2862","DID481"
"AID2862","DID742"
"AID2862","DID966"
"AID1829","DID1304"
"AID1929","DID1304"
"AID2201","DID1304"
"AID2219","DID1304"
"AID2599","DID1304"
"AID183","DID1067"
"AID183","DID1205"
"AID183","DID1286"
"AID183","DID1338"
"AID183","DID15"
"AID183","DID20"
"AID183","DID509"
"AID183","DID522"
"AID183","DID540"
"AID183","DID553"
"AID208","DID1067"
"AID208","DID1205"
"AID208","DID1286"
"AID208","DID1338"
"AID208","DID15"
"AID208","DID20"
"AID208","DID509"
"AID208","DID522"
"AID208","DID540"
"AID208","DID553"
"AID415","DID1067"
"AID415","DID1205"
"AID415","DID1286"
"AID415","DID1338"
"AID415","DID15"
"AID415","DID20"
"AID415","DID509"
"AID415","DID522"
"AID415","DID540"
"AID415","DID553"
"AID141","DID1067"
"AID141","DID1205"
"AID141","DID1286"
"AID141","DID1338"
"AID141","DID15"
"AID141","DID20"
"AID141","DID509"
"AID141","DID522"
"AID141","DID540"
"AID141","DID553"
"AID2308","DID1067"
"AID2308","DID1205"
"AID2308","DID1286"
"AID2308","DID1338"
"AID2308","DID15"
"AID2308","DID20"
"AID2308","DID509"
"AID2308","DID522"
"AID2308","DID540"
"AID2308","DID553"
"AID2656","DID1067"
"AID2656","DID1205"
"AID2656","DID1286"
"AID2656","DID1338"
"AID2656","DID15"
"AID2656","DID20"
"AID2656","DID509"
"AID2656","DID522"
"AID2656","DID540"
"AID2656","DID553"
"AID2154","DID1067"
"AID2154","DID1205"
"AID2154","DID1286"
"AID2154","DID1338"
"AID2154","DID15"
"AID2154","DID20"
"AID2154","DID509"
"AID2154","DID522"
"AID2154","DID540"
"AID2154","DID553"
"AID2185","DID1067"
"AID2185","DID1205"
"AID2185","DID1286"
"AID2185","DID1338"
"AID2185","DID15"
"AID2185","DID20"
"AID2185","DID509"
"AID2185","DID522"
"AID2185","DID540"
"AID2185","DID553"
"AID2435","DID1067"
"AID2435","DID1205"
"AID2435","DID1286"
"AID2435","DID1338"
"AID2435","DID15"
"AID2435","DID20"
"AID2435","DID509"
"AID2435","DID522"
"AID2435","DID540"
"AID2435","DID553"
"AID2520","DID1067"
"AID2520","DID1205"
"AID2520","DID1286"
"AID2520","DID1338"
"AID2520","DID15"
"AID2520","DID20"
"AID2520","DID509"
"AID2520","DID522"
"AID2520","DID540"
"AID2520","DID553"
"AID279","DID1067"
"AID279","DID1205"
"AID279","DID1286"
"AID279","DID1338"
"AID279","DID15"
"AID279","DID20"
"AID279","DID509"
"AID279","DID522"
"AID279","DID540"
"AID279","DID553"
"AID2074","DID1067"
"AID2074","DID1205"
"AID2074","DID1286"
"AID2074","DID1338"
"AID2074","DID15"
"AID2074","DID20"
"AID2074","DID509"
"AID2074","DID522"
"AID2074","DID540"
"AID2074","DID553"
"AID653","DID1067"
"AID653","DID1205"
"AID653","DID1286"
"AID653","DID1338"
"AID653","DID15"
"AID653","DID20"
"AID653","DID509"
"AID653","DID522"
"AID653","DID540"
"AID653","DID553"
"AID2071","DID1067"
"AID2071","DID1205"
"AID2071","DID1286"
"AID2071","DID1338"
"AID2071","DID15"
"AID2071","DID20"
"AID2071","DID509"
"AID2071","DID522"
"AID2071","DID540"
"AID2071","DID553"
"AID2189","DID1067"
"AID2189","DID1205"
"AID2189","DID1286"
"AID2189","DID1338"
"AID2189","DID15"
"AID2189","DID20"
"AID2189","DID509"
"AID2189","DID522"
"AID2189","DID540"
"AID2189","DID553"
"AID191","DID1067"
"AID191","DID1205"
"AID191","DID1286"
"AID191","DID1338"
"AID191","DID15"
"AID191","DID20"
"AID191","DID509"
"AID191","DID522"
"AID191","DID540"
"AID191","DID553"
"AID2180","DID1067"
"AID2180","DID1205"
"AID2180","DID1286"
"AID2180","DID1338"
"AID2180","DID15"
"AID2180","DID20"
"AID2180","DID509"
"AID2180","DID522"
"AID2180","DID540"
"AID2180","DID553"
"AID2407","DID1067"
"AID2407","DID1205"
"AID2407","DID1286"
"AID2407","DID1338"
"AID2407","DID15"
"AID2407","DID20"
"AID2407","DID509"
"AID2407","DID522"
"AID2407","DID540"
"AID2407","DID553"
"AID2461","DID1067"
"AID2461","DID1205"
"AID2461","DID1286"
"AID2461","DID1338"
"AID2461","DID15"
"AID2461","DID20"
"AID2461","DID509"
"AID2461","DID522"
"AID2461","DID540"
"AID2461","DID553"
"AID2809","DID1067"
"AID2809","DID1205"
"AID2809","DID1286"
"AID2809","DID1338"
"AID2809","DID15"
"AID2809","DID20"
"AID2809","DID509"
"AID2809","DID522"
"AID2809","DID540"
"AID2809","DID553"
"AID489","DID1170"
"AID489","DID331"
"AID489","DID424"
"AID489","DID444"
"AID489","DID747"
"AID489","DID751"
"AID489","DID784"
"AID489","DID804"
"AID489","DID893"
"AID1053","DID1170"
"AID1053","DID331"
"AID1053","DID424"
"AID1053","DID444"
"AID1053","DID747"
"AID1053","DID751"
"AID1053","DID784"
"AID1053","DID804"
"AID1053","DID893"
"AID623","DID1170"
"AID623","DID331"
"AID623","DID424"
"AID623","DID444"
"AID623","DID747"
"AID623","DID751"
"AID623","DID784"
"AID623","DID804"
"AID623","DID893"
"AID723","DID1170"
"AID723","DID331"
"AID723","DID424"
"AID723","DID444"
"AID723","DID747"
"AID723","DID751"
"AID723","DID784"
"AID723","DID804"
"AID723","DID893"
"AID832","DID1170"
"AID832","DID331"
"AID832","DID424"
"AID832","DID444"
"AID832","DID747"
"AID832","DID751"
"AID832","DID784"
"AID832","DID804"
"AID832","DID893"
"AID1127","DID1170"
"AID1127","DID331"
"AID1127","DID424"
"AID1127","DID444"
"AID1127","DID747"
"AID1127","DID751"
"AID1127","DID784"
"AID1127","DID804"
"AID1127","DID893"
"AID2714","DID1170"
"AID2714","DID331"
"AID2714","DID424"
"AID2714","DID444"
"AID2714","DID747"
"AID2714","DID751"
"AID2714","DID784"
"AID2714","DID804"
"AID2714","DID893"
"AID2715","DID1170"
"AID2715","DID331"
"AID2715","DID424"
"AID2715","DID444"
"AID2715","DID747"
"AID2715","DID751"
"AID2715","DID784"
"AID2715","DID804"
"AID2715","DID893"
"AID220","DID1170"
"AID220","DID331"
"AID220","DID424"
"AID220","DID444"
"AID220","DID747"
"AID220","DID751"
"AID220","DID784"
"AID220","DID804"
"AID220","DID893"
"AID296","DID1170"
"AID296","DID331"
"AID296","DID424"
"AID296","DID444"
"AID296","DID747"
"AID296","DID751"
"AID296","DID784"
"AID296","DID804"
"AID296","DID893"
"AID368","DID1170"
"AID368","DID331"
"AID368","DID424"
"AID368","DID444"
"AID368","DID747"
"AID368","DID751"
"AID368","DID784"
"AID368","DID804"
"AID368","DID893"
"AID600","DID1170"
"AID600","DID331"
"AID600","DID424"
"AID600","DID444"
"AID600","DID747"
"AID600","DID751"
"AID600","DID784"
"AID600","DID804"
"AID600","DID893"
"AID1398","DID1170"
"AID1398","DID331"
"AID1398","DID424"
"AID1398","DID444"
"AID1398","DID747"
"AID1398","DID751"
"AID1398","DID784"
"AID1398","DID804"
"AID1398","DID893"
"AID9","DID1170"
"AID9","DID331"
"AID9","DID424"
"AID9","DID444"
"AID9","DID747"
"AID9","DID751"
"AID9","DID784"
"AID9","DID804"
"AID9","DID893"
"AID1186","DID1170"
"AID1186","DID331"
"AID1186","DID424"
"AID1186","DID444"
"AID1186","DID747"
"AID1186","DID751"
"AID1186","DID784"
"AID1186","DID804"
"AID1186","DID893"
"AID1209","DID1170"
"AID1209","DID331"
"AID1209","DID424"
"AID1209","DID444"
"AID1209","DID747"
"AID1209","DID751"
"AID1209","DID784"
"AID1209","DID804"
"AID1209","DID893"
"AID2406","DID1170"
"AID2406","DID331"
"AID2406","DID424"
"AID2406","DID444"
"AID2406","DID747"
"AID2406","DID751"
"AID2406","DID784"
"AID2406","DID804"
"AID2406","DID893"
"AID353","DID1170"
"AID353","DID331"
"AID353","DID424"
"AID353","DID444"
"AID353","DID747"
"AID353","DID751"
"AID353","DID784"
"AID353","DID804"
"AID353","DID893"
"AID136","DID1170"
"AID136","DID331"
"AID136","DID424"
"AID136","DID444"
"AID136","DID747"
"AID136","DID751"
"AID136","DID784"
"AID136","DID804"
"AID136","DID893"
"AID423","DID1170"
"AID423","DID331"
"AID423","DID424"
"AID423","DID444"
"AID423","DID747"
"AID423","DID751"
"AID423","DID784"
"AID423","DID804"
"AID423","DID893"
"AID838","DID1170"
"AID838","DID331"
"AID838","DID424"
"AID838","DID444"
"AID838","DID747"
"AID838","DID751"
"AID838","DID784"
"AID838","DID804"
"AID838","DID893"
"AID2016","DID1170"
"AID2016","DID331"
"AID2016","DID424"
"AID2016","DID444"
"AID2016","DID747"
"AID2016","DID751"
"AID2016","DID784"
"AID2016","DID804"
"AID2016","DID893"
"AID2022","DID1170"
"AID2022","DID331"
"AID2022","DID424"
"AID2022","DID444"
"AID2022","DID747"
"AID2022","DID751"
"AID2022","DID784"
"AID2022","DID804"
"AID2022","DID893"
"AID2037","DID1170"
"AID2037","DID331"
"AID2037","DID424"
"AID2037","DID444"
"AID2037","DID747"
"AID2037","DID751"
"AID2037","DID784"
"AID2037","DID804"
"AID2037","DID893"
"AID2217","DID1170"
"AID2217","DID331"
"AID2217","DID424"
"AID2217","DID444"
"AID2217","DID747"
"AID2217","DID751"
"AID2217","DID784"
"AID2217","DID804"
"AID2217","DID893"
"AID830","DID1170"
"AID830","DID331"
"AID830","DID424"
"AID830","DID444"
"AID830","DID747"
"AID830","DID751"
"AID830","DID784"
"AID830","DID804"
"AID830","DID893"
"AID25","DID102"
"AID25","DID1123"
"AID25","DID1472"
"AID25","DID32"
"AID25","DID329"
"AID25","DID347"
"AID25","DID364"
"AID25","DID745"
"AID25","DID930"
"AID539","DID102"
"AID539","DID1123"
"AID539","DID1472"
"AID539","DID32"
"AID539","DID329"
"AID539","DID347"
"AID539","DID364"
"AID539","DID745"
"AID539","DID930"
"AID47","DID102"
"AID47","DID1123"
"AID47","DID1472"
"AID47","DID32"
"AID47","DID329"
"AID47","DID347"
"AID47","DID364"
"AID47","DID745"
"AID47","DID930"
"AID2090","DID102"
"AID2090","DID1123"
"AID2090","DID1472"
"AID2090","DID32"
"AID2090","DID329"
"AID2090","DID347"
"AID2090","DID364"
"AID2090","DID745"
"AID2090","DID930"
"AID111","DID102"
"AID111","DID1123"
"AID111","DID1472"
"AID111","DID32"
"AID111","DID329"
"AID111","DID347"
"AID111","DID364"
"AID111","DID745"
"AID111","DID930"
"AID973","DID102"
"AID973","DID1123"
"AID973","DID1472"
"AID973","DID32"
"AID973","DID329"
"AID973","DID347"
"AID973","DID364"
"AID973","DID745"
"AID973","DID930"
"AID2091","DID102"
"AID2091","DID1123"
"AID2091","DID1472"
"AID2091","DID32"
"AID2091","DID329"
"AID2091","DID347"
"AID2091","DID364"
"AID2091","DID745"
"AID2091","DID930"
"AID2684","DID102"
"AID2684","DID1123"
"AID2684","DID1472"
"AID2684","DID32"
"AID2684","DID329"
"AID2684","DID347"
"AID2684","DID364"
"AID2684","DID745"
"AID2684","DID930"
"AID1200","DID102"
"AID1200","DID1123"
"AID1200","DID1472"
"AID1200","DID32"
"AID1200","DID329"
"AID1200","DID347"
"AID1200","DID364"
"AID1200","DID745"
"AID1200","DID930"
"AID1230","DID102"
"AID1230","DID1123"
"AID1230","DID1472"
"AID1230","DID32"
"AID1230","DID329"
"AID1230","DID347"
"AID1230","DID364"
"AID1230","DID745"
"AID1230","DID930"
"AID194","DID102"
"AID194","DID1123"
"AID194","DID1472"
"AID194","DID32"
"AID194","DID329"
"AID194","DID347"
"AID194","DID364"
"AID194","DID745"
"AID194","DID930"
"AID564","DID102"
"AID564","DID1123"
"AID564","DID1472"
"AID564","DID32"
"AID564","DID329"
"AID564","DID347"
"AID564","DID364"
"AID564","DID745"
"AID564","DID930"
"AID1861","DID102"
"AID1861","DID1123"
"AID1861","DID1472"
"AID1861","DID32"
"AID1861","DID329"
"AID1861","DID347"
"AID1861","DID364"
"AID1861","DID745"
"AID1861","DID930"
"AID2584","DID102"
"AID2584","DID1123"
"AID2584","DID1472"
"AID2584","DID32"
"AID2584","DID329"
"AID2584","DID347"
