AID,BID
AID131,BID5594
AID132,BID1620
AID133,BID2265
AID134,BID2795
AID135,BID3445
AID136,BID1215
AID137,BID327
AID138,BID2240
AID139,BID1676
AID140,BID4236
AID141,BID926
AID142,BID1097
AID143,BID941
AID144,BID2541
AID145,BID3597
AID146,BID1486
AID147,BID3480
AID148,BID2711
AID149,BID5030
AID150,BID3390
AID151,BID5720
AID152,BID1446
AID153,BID2894
AID154,BID2668
AID155,BID5177
AID156,BID146
AID157,BID5642
AID158,BID3357
AID159,BID3936
AID160,BID2160
AID161,BID5704
AID162,BID3890
AID163,BID5517
AID164,BID4943
AID165,BID1810
AID166,BID5382
AID167,BID192
AID168,BID5694
AID169,BID329
AID170,BID1830
AID171,BID4186
AID172,BID5801
AID173,BID3336
AID174,BID3674
AID175,BID2706
AID176,BID174
AID177,BID4809
AID178,BID5510
AID179,BID3244
AID180,BID1145
AID181,BID310
AID182,BID3896
AID183,BID830
AID184,BID1670
AID185,BID3832
AID186,BID3851
AID187,BID5061
AID188,BID2982
AID189,BID1461
AID190,BID5226
AID191,BID2739
AID192,BID3781
AID193,BID4012
AID194,BID1347
AID195,BID909
AID196,BID3126
AID197,BID1626
AID198,BID1482
AID199,BID1069
AID200,BID4765
AID201,BID3881
AID202,BID4076
AID203,BID2586
AID204,BID1369
AID205,BID2603
AID206,BID5092
AID207,BID508
AID208,BID3593
AID209,BID3584
AID210,BID2081
AID211,BID5144
AID212,BID5915
AID213,BID511
AID214,BID5093
AID215,BID4473
AID216,BID5926
AID217,BID3229
AID218,BID14
AID219,BID5750
AID220,BID3022
AID221,BID401
AID222,BID4582
AID223,BID1266
AID224,BID3700
AID225,BID5271
AID226,BID2360
AID227,BID593
AID228,BID2857
AID229,BID5076
AID230,BID4475
AID231,BID3163
AID232,BID4741
AID233,BID5240
AID234,BID5417
AID235,BID954
AID236,BID3804
AID237,BID684
AID238,BID5710
AID239,BID3141
AID240,BID1002
AID241,BID2689
AID242,BID4109
AID243,BID2741
AID244,BID1369
AID245,BID5411
AID246,BID3477
AID247,BID2277
AID248,BID5137
AID249,BID1667
AID250,BID5035
AID251,BID5879
AID252,BID4918
AID253,BID2408
AID254,BID5433
AID255,BID2094
AID256,BID3262
AID257,BID3546
AID258,BID3857
AID259,BID1252
AID260,BID4030
AID261,BID1744
AID262,BID5695
AID263,BID4322
AID264,BID881
AID265,BID3852
AID266,BID2914
AID267,BID5985
AID268,BID4715
AID269,BID5000
AID270,BID1207
AID271,BID3937
AID272,BID5323
AID273,BID4188
AID274,BID5875
AID275,BID2624
AID276,BID4678
AID277,BID789
AID278,BID4656
AID279,BID2984
AID280,BID1058
AID281,BID2259
AID282,BID5298
AID283,BID5386
AID284,BID1911
AID285,BID2279
AID286,BID4447
AID287,BID2105
AID288,BID4460
AID289,BID5883
AID290,BID3488
AID291,BID3003
AID292,BID53
AID293,BID4660
AID294,BID1265
AID295,BID2412
AID296,BID767
AID297,BID3604
AID298,BID2078
AID299,BID2173
AID300,BID2615
AID301,BID5641
AID302,BID955
AID303,BID5710
AID304,BID186
AID305,BID4897
AID306,BID3926
AID307,BID3682
AID308,BID4403
AID309,BID3042
AID310,BID4058
AID311,BID3454
AID312,BID1777
AID313,BID5232
AID314,BID1693
AID315,BID1102
AID316,BID2160
AID317,BID5001
AID318,BID5352
AID319,BID2593
AID320,BID724
AID321,BID5977
AID322,BID1849
AID323,BID5976
AID324,BID2375
AID325,BID5556
AID326,BID5012
AID327,BID3549
AID328,BID1047
AID329,BID4056
AID330,BID1888
AID331,BID2253
AID332,BID2967
AID333,BID388
AID334,BID2753
AID335,BID1019
AID336,BID2974
AID337,BID1399
AID338,BID3987
AID339,BID5708
AID340,BID3657
AID341,BID3670
AID342,BID2846
AID343,BID4070
AID344,BID1062
AID345,BID3658
AID346,BID1422
AID347,BID5067
AID348,BID4899
AID349,BID1701
AID350,BID5493
AID351,BID4006
AID352,BID2505
AID353,BID1052
AID354,BID3239
AID355,BID4974
AID356,BID5638
AID357,BID4369
AID358,BID3522
AID359,BID4894
AID360,BID5564
AID361,BID2749
AID362,BID5575
AID363,BID2214
AID364,BID4353
AID365,BID2445
AID366,BID1606
AID367,BID2841
AID368,BID5131
AID369,BID5681
AID370,BID2255
AID371,BID518
AID372,BID209
AID373,BID2593
AID374,BID2035
AID375,BID306
AID376,BID4043
AID377,BID823
AID378,BID5484
AID379,BID4490
AID380,BID5
AID381,BID2906
AID382,BID2384
AID383,BID5362
AID384,BID3359
AID385,BID325
AID386,BID2959
AID387,BID5121
AID388,BID1678
AID389,BID1480
AID390,BID3925
AID391,BID4918
AID392,BID3425
AID393,BID2603
AID394,BID248
AID395,BID2890
AID396,BID5517
AID397,BID5493
AID398,BID2542
AID399,BID5712
AID400,BID4138
AID401,BID4983
AID402,BID3776
AID403,BID4529
AID404,BID5590
AID405,BID1331
AID406,BID1129
AID407,BID3026
AID408,BID2682
AID409,BID2758
AID410,BID3119
AID411,BID1081
AID412,BID1904
AID413,BID5430
AID414,BID32
AID415,BID1670
AID416,BID4718
AID417,BID5395
AID418,BID2322
AID419,BID2940
AID420,BID1162
AID421,BID1642
AID422,BID3161
AID423,BID4266
AID424,BID5243
AID425,BID3741
AID426,BID4529
AID427,BID5049
AID428,BID1734
AID429,BID5057
AID430,BID2435
AID431,BID144
AID432,BID1863
AID433,BID3489
AID434,BID3417
AID435,BID5626
AID436,BID4023
AID437,BID5698
AID438,BID4652
AID439,BID209
AID440,BID69
AID441,BID2668
AID442,BID64
AID443,BID2893
AID444,BID51
AID445,BID761
AID446,BID2522
AID447,BID4496
AID448,BID2170
AID449,BID1770
AID450,BID5533
AID451,BID1169
AID452,BID1417
AID453,BID3296
AID454,BID2941
AID455,BID5807
AID456,BID1025
AID457,BID2995
AID458,BID932
AID459,BID4911
AID460,BID2919
AID461,BID5170
AID462,BID1452
AID463,BID5921
AID464,BID3292
AID465,BID2261
AID466,BID5452
AID467,BID4336
AID468,BID5977
AID469,BID615
AID470,BID1647
AID471,BID499
AID472,BID132
AID473,BID5083
AID474,BID4929
AID475,BID4872
AID476,BID5943
AID477,BID131
AID478,BID3777
AID479,BID1520
AID480,BID5046
AID481,BID4514
AID482,BID1805
AID483,BID2324
AID484,BID2645
AID485,BID633
AID486,BID2042
AID487,BID29
AID488,BID3475
AID489,BID3771
AID490,BID5040
AID491,BID3710
AID492,BID2942
AID493,BID4452
AID494,BID1906
AID495,BID274
AID496,BID3453
AID497,BID1209
AID498,BID2793
AID499,BID4911
AID500,BID3064
AID501,BID3457
AID502,BID984
AID503,BID412
AID504,BID742
AID505,BID3939
AID506,BID822
AID507,BID3756
AID508,BID2588
AID509,BID4395
AID510,BID4198
AID511,BID4403
AID512,BID4445
AID513,BID1053
AID514,BID1640
AID515,BID5667
AID516,BID5676
AID517,BID3327
AID518,BID1610
AID519,BID466
AID520,BID1479
AID521,BID2855
AID522,BID1658
AID523,BID3680
AID524,BID2458
AID525,BID4731
AID526,BID626
AID527,BID2807
AID528,BID3128
AID529,BID78
AID530,BID3456
AID531,BID4027
AID532,BID4579
AID533,BID4225
AID534,BID4193
AID535,BID1542
AID536,BID1989
AID537,BID659
AID538,BID1525
AID539,BID5260
AID540,BID1834
AID541,BID3509
AID542,BID907
AID543,BID256
AID544,BID2208
AID545,BID737
AID546,BID4529
AID547,BID239
AID548,BID4351
AID549,BID5090
AID550,BID2049
AID551,BID4355
AID552,BID5245
AID553,BID956
AID554,BID908
AID555,BID5741
AID556,BID2267
AID557,BID291
AID558,BID2814
AID559,BID620
AID560,BID2910
AID561,BID5145
AID562,BID3743
AID563,BID1502
AID564,BID1084
AID565,BID4182
AID566,BID5558
AID567,BID2188
AID568,BID2840
AID569,BID4939
AID570,BID1296
AID571,BID4031
AID572,BID3104
AID573,BID819
AID574,BID2815
AID575,BID5964
AID576,BID3734
AID577,BID2706
AID578,BID5760
AID579,BID4463
AID580,BID3889
AID581,BID816
AID582,BID1442
AID583,BID4409
AID584,BID1483
AID585,BID1056
AID586,BID3263
AID587,BID1179
AID588,BID5706
AID589,BID45
AID590,BID1748
AID591,BID1118
AID592,BID2951
AID593,BID679
AID594,BID1199
AID595,BID5624
AID596,BID5135
AID597,BID4901
AID598,BID390
AID599,BID3711
AID600,BID3089
AID601,BID3557
AID602,BID5668
AID603,BID1385
AID604,BID139
AID605,BID3344
AID606,BID4086
AID607,BID2960
AID608,BID4735
AID609,BID1194
AID610,BID3123
AID611,BID5735
AID612,BID5337
AID613,BID2431
AID614,BID2209
AID615,BID4092
AID616,BID2013
AID617,BID3658
AID618,BID494
AID619,BID2949
AID620,BID4705
AID621,BID3740
AID622,BID5652
AID623,BID5060
AID624,BID606
AID625,BID2366
AID626,BID2417
AID627,BID1416
AID628,BID386
AID629,BID2681
AID630,BID952
AID631,BID1930
AID632,BID4194
AID633,BID2001
AID634,BID3739
AID635,BID2267
AID636,BID1174
AID637,BID2255
AID638,BID3129
AID639,BID266
AID640,BID3317
AID641,BID2215
AID642,BID3112
AID643,BID3471
AID644,BID5134
AID645,BID2927
AID646,BID2985
AID647,BID4329
AID648,BID2129
AID649,BID4386
AID650,BID1124
AID651,BID5047
AID652,BID67
AID653,BID583
AID654,BID420
AID655,BID2087
AID656,BID3764
AID657,BID3880
AID658,BID3847
AID659,BID4171
AID660,BID545
AID661,BID295
AID662,BID1870
AID663,BID3502
AID664,BID1251
AID665,BID602
AID666,BID5348
AID667,BID4922
AID668,BID3052
AID669,BID4680
AID670,BID4372
AID671,BID591
AID672,BID3745
AID673,BID5867
AID674,BID4863
AID675,BID982
AID676,BID3877
AID677,BID837
AID678,BID2713
AID679,BID4867
AID680,BID1087
AID681,BID3493
AID682,BID5745
AID683,BID3899
AID684,BID4907
AID685,BID4732
AID686,BID1971
AID687,BID1544
AID688,BID2398
AID689,BID5019
AID690,BID4671
AID691,BID3123
AID692,BID5829
AID693,BID1240
AID694,BID2039
AID695,BID4728
AID696,BID4225
AID697,BID5426
AID698,BID3046
AID699,BID1001
AID700,BID1935
AID701,BID3318
AID702,BID4527
AID703,BID5981
AID704,BID2541
AID705,BID5567
AID706,BID3662
AID707,BID4007
AID708,BID1192
AID709,BID5383
AID710,BID4275
AID711,BID4886
AID712,BID2164
AID713,BID2018
AID714,BID5167
AID715,BID4082
AID716,BID5397
AID717,BID979
AID718,BID2385
AID719,BID3467
AID720,BID1392
AID721,BID3779
AID722,BID97
AID723,BID1849
AID724,BID1469
AID725,BID5895
AID726,BID1746
AID727,BID5650
AID728,BID4400
AID729,BID5820
AID730,BID2208
AID731,BID2423
AID732,BID5996
AID733,BID5959
AID734,BID5206
AID735,BID4391
AID736,BID2078
AID737,BID667
AID738,BID4734
AID739,BID2981
AID740,BID2399
AID741,BID2463
AID742,BID4492
AID743,BID2239
AID744,BID3073
AID745,BID5381
AID746,BID4583
AID747,BID3556
AID748,BID4162
AID749,BID3769
AID750,BID3184
AID751,BID1894
AID752,BID2682
AID753,BID4202
AID754,BID5301
AID755,BID1910
AID756,BID22
AID757,BID2017
AID758,BID2993
AID759,BID4346
AID760,BID2092
AID761,BID370
AID762,BID2670
AID763,BID2385
AID764,BID2544
AID765,BID1451
AID766,BID2567
AID767,BID5198
AID768,BID767
AID769,BID2034
AID770,BID4102
AID771,BID3017
AID772,BID1354
AID773,BID700
AID774,BID1138
AID775,BID1322
AID776,BID3167
AID777,BID4248
AID778,BID4252
AID779,BID5544
AID780,BID4029
AID781,BID4724
AID782,BID500
AID783,BID5606
AID784,BID5992
AID785,BID3478
AID786,BID3399
AID787,BID4651
AID788,BID200
AID789,BID4936
AID790,BID3469
AID791,BID1507
AID792,BID2080
AID793,BID102
AID794,BID4712
AID795,BID2717
AID796,BID2070
AID797,BID3167
AID798,BID469
AID799,BID2188
AID800,BID1739
AID801,BID3442
AID802,BID3783
AID803,BID202
AID804,BID5992
AID805,BID3549
AID806,BID1791
AID807,BID3828
AID808,BID1367
AID809,BID179
AID810,BID1719
AID811,BID942
AID812,BID5970
AID813,BID3624
AID814,BID4119
AID815,BID43
AID816,BID5347
AID817,BID197
AID818,BID875
AID819,BID1002
AID820,BID4937
AID821,BID1715
AID822,BID3446
AID823,BID4771
AID824,BID2320
AID825,BID1979
AID826,BID1840
AID827,BID4203
AID828,BID4437
AID829,BID3602
AID830,BID2091
AID831,BID19
AID832,BID1006
AID833,BID5486
AID834,BID36
AID835,BID3348
AID836,BID4595
AID837,BID2482
AID838,BID512
AID839,BID2310
AID840,BID2577
AID841,BID5083
AID842,BID946
AID843,BID4336
AID844,BID5069
AID845,BID3301
AID846,BID4114
AID847,BID3081
AID848,BID1371
AID849,BID637
AID850,BID1264
AID851,BID971
AID852,BID4322
AID853,BID1173
AID854,BID4251
AID855,BID2948
AID856,BID5338
AID857,BID561
AID858,BID3466
AID859,BID4404
AID860,BID4003
AID861,BID4328
AID862,BID5091
AID863,BID1284
AID864,BID3777
AID865,BID5892
AID866,BID5823
AID867,BID4120
AID868,BID135
AID869,BID5281
AID870,BID3393
AID871,BID2892
AID872,BID2513
AID873,BID562
AID874,BID1720
AID875,BID1754
AID876,BID199
AID877,BID5887
AID878,BID106
AID879,BID4938
AID880,BID449
AID881,BID97
AID882,BID5310
AID883,BID3076
AID884,BID5302
AID885,BID2637
AID886,BID134
AID887,BID1025
AID888,BID4995
AID889,BID918
AID890,BID1440
AID891,BID1875
AID892,BID3126
AID893,BID3896
AID894,BID4300
AID895,BID5028
AID896,BID5409
AID897,BID3952
AID898,BID5218
AID899,BID5061
AID900,BID3251
AID901,BID5522
AID902,BID3332
AID903,BID2920
AID904,BID3567
AID905,BID1573
AID906,BID5867
AID907,BID5214
AID908,BID1909
AID909,BID2476
AID910,BID1973
AID911,BID4062
AID912,BID850
AID913,BID5379
AID914,BID3173
AID915,BID3600
AID916,BID5290
AID917,BID2390
AID918,BID2475
AID919,BID972
AID920,BID2947
AID921,BID5735
AID922,BID4159
AID923,BID1515
AID924,BID4482
AID925,BID3125
AID926,BID4037
AID927,BID5137
AID928,BID391
AID929,BID3700
AID930,BID44
AID931,BID1680
AID932,BID414
AID933,BID2941
AID934,BID2284
AID935,BID81
AID936,BID509
AID937,BID4578
AID938,BID5583
AID939,BID1073
AID940,BID4602
AID941,BID3084
AID942,BID1059
AID943,BID4950
AID944,BID5268
AID945,BID1180
AID946,BID4583
AID947,BID3533
AID948,BID2142
AID949,BID1155
AID950,BID4217
AID951,BID5778
AID952,BID3389
AID953,BID663
AID954,BID954
AID955,BID4535
AID956,BID1843
AID957,BID3220
AID958,BID2377
AID959,BID199
AID960,BID5301
AID961,BID2992
AID962,BID4845
AID963,BID3146
AID964,BID2334
AID965,BID4375
AID966,BID5978
AID967,BID1130
AID968,BID4818
AID969,BID1625
AID970,BID4681
AID971,BID5469
AID972,BID3998
AID973,BID1941
AID974,BID2304
AID975,BID2400
AID976,BID669
AID977,BID1283
AID978,BID2554
AID979,BID5187
AID980,BID3102
AID981,BID5869
AID982,BID2683
AID983,BID291
AID984,BID2259
AID985,BID3099
AID986,BID1034
AID987,BID508
AID988,BID5345
AID989,BID1951
AID990,BID2967
AID991,BID2196
AID992,BID5854
AID993,BID4606
AID994,BID1342
AID995,BID4794
AID996,BID1180
AID997,BID4754
AID998,BID5642
AID999,BID310
AID1000,BID1032
AID1001,BID100
AID1002,BID4999
AID1003,BID3065
AID1004,BID5147
AID1005,BID579
AID1006,BID4209
AID1007,BID3015
AID1008,BID4056
AID1009,BID4929
AID1010,BID2997
AID1011,BID5982
AID1012,BID945
AID1013,BID2001
AID1014,BID2367
AID1015,BID2915
AID1016,BID1072
AID1017,BID1827
AID1018,BID4337
AID1019,BID2934
AID1020,BID1153
AID1021,BID3377
AID1022,BID675
AID1023,BID3586
AID1024,BID3131
AID1025,BID2461
AID1026,BID5489
AID1027,BID4218
AID1028,BID3037
AID1029,BID5080
AID1030,BID3484
AID1031,BID1785
AID1032,BID1946
AID1033,BID3300
AID1034,BID2318
AID1035,BID2872
AID1036,BID1982
AID1037,BID4429
AID1038,BID5330
AID1039,BID3358
AID1040,BID2442
AID1041,BID5346
AID1042,BID5974
AID1043,BID4565
AID1044,BID3188
AID1045,BID4682
AID1046,BID350
AID1047,BID492
AID1048,BID4860
AID1049,BID4141
AID1050,BID789
AID1051,BID798
AID1052,BID3154
AID1053,BID3319
AID1054,BID2854
AID1055,BID4054
AID1056,BID332
AID1057,BID1725
AID1058,BID540
AID1059,BID4915
AID1060,BID2907
AID1061,BID2761
AID1062,BID4739
AID1063,BID4717
AID1064,BID4050
AID1065,BID3226
AID1066,BID2677
AID1067,BID5360
AID1068,BID1193
AID1069,BID4904
AID1070,BID1224
AID1071,BID5661
AID1072,BID5853
AID1073,BID3349
AID1074,BID1228
AID1075,BID3563
AID1076,BID2074
AID1077,BID4236
AID1078,BID3044
AID1079,BID4161
AID1080,BID5301
AID1081,BID490
AID1082,BID3163
AID1083,BID1029
AID1084,BID4192
AID1085,BID3394
AID1086,BID954
AID1087,BID5561
AID1088,BID2228
AID1089,BID5192
AID1090,BID5264
AID1091,BID3490
AID1092,BID5229
AID1093,BID1677
AID1094,BID4409
AID1095,BID5303
AID1096,BID1755
AID1097,BID3906
AID1098,BID3175
AID1099,BID2178
AID1100,BID641
AID1101,BID1045
AID1102,BID5220
AID1103,BID5358
AID1104,BID32
AID1105,BID2778
AID1106,BID481
AID1107,BID265
AID1108,BID4379
AID1109,BID1067
AID1110,BID3326
AID1111,BID4660
AID1112,BID552
AID1113,BID4444
AID1114,BID4800
AID1115,BID1175
AID1116,BID2467
AID1117,BID1832
AID1118,BID4044
AID1119,BID355
AID1120,BID2853
AID1121,BID4076
AID1122,BID2662
AID1123,BID2955
AID1124,BID5943
AID1125,BID3130
AID1126,BID5173
AID1127,BID495
AID1128,BID278
AID1129,BID429
AID1130,BID1234
AID1131,BID2709
AID1132,BID5888
AID1133,BID1113
AID1134,BID858
AID1135,BID5978
AID1136,BID2713
AID1137,BID1055
AID1138,BID1824
AID1139,BID903
AID1140,BID5442
AID1141,BID4924
AID1142,BID4495
AID1143,BID5124
AID1144,BID1729
AID1145,BID184
AID1146,BID280
AID1147,BID5242
AID1148,BID699
AID1149,BID2748
AID1150,BID3803
AID1151,BID2933
AID1152,BID3705
AID1153,BID2727
AID1154,BID2698
AID1155,BID5015
AID1156,BID2351
AID1157,BID4306
AID1158,BID2861
AID1159,BID1739
AID1160,BID5082
AID1161,BID4057
AID1162,BID1907
AID1163,BID5160
AID1164,BID5138
AID1165,BID552
AID1166,BID1117
AID1167,BID4589
AID1168,BID4788
AID1169,BID4717
AID1170,BID89
AID1171,BID2104
AID1172,BID2671
AID1173,BID1343
AID1174,BID3417
AID1175,BID4993
AID1176,BID3965
AID1177,BID919
AID1178,BID5623
AID1179,BID4109
AID1180,BID2134
AID1181,BID3683
AID1182,BID5901
AID1183,BID2784
AID1184,BID1601
AID1185,BID4306
AID1186,BID3969
AID1187,BID2794
AID1188,BID2547
AID1189,BID4541
AID1190,BID4313
AID1191,BID5089
AID1192,BID2050
AID1193,BID3332
AID1194,BID3583
AID1195,BID5534
AID1196,BID2528
AID1197,BID4882
AID1198,BID2756
AID1199,BID2683
AID1200,BID3797
AID1201,BID3074
AID1202,BID3259
AID1203,BID3064
AID1204,BID1906
AID1205,BID1900
AID1206,BID5934
AID1207,BID1133
AID1208,BID4556
AID1209,BID5895
AID1210,BID4492
AID1211,BID5741
AID1212,BID1428
AID1213,BID543
AID1214,BID2126
AID1215,BID3911
AID1216,BID5522
AID1217,BID2282
AID1218,BID5965
AID1219,BID728
AID1220,BID5424
AID1221,BID3963
AID1222,BID5643
AID1223,BID1393
AID1224,BID1484
AID1225,BID5201
AID1226,BID1225
AID1227,BID1287
AID1228,BID5675
AID1229,BID4899
AID1230,BID4035
AID1231,BID5626
AID1232,BID3608
AID1233,BID5104
AID1234,BID3920
AID1235,BID781
AID1236,BID2366
AID1237,BID3331
AID1238,BID1533
AID1239,BID2313
AID1240,BID5891
AID1241,BID5939
AID1242,BID4577
AID1243,BID1848
AID1244,BID2737
AID1245,BID5186
AID1246,BID5188
AID1247,BID3553
AID1248,BID2804
AID1249,BID2643
AID1250,BID5444
AID1251,BID1006
AID1252,BID361
AID1253,BID4097
AID1254,BID559
AID1255,BID5701
AID1256,BID4309
AID1257,BID3615
AID1258,BID2773
AID1259,BID4430
AID1260,BID3307
AID1261,BID111
AID1262,BID964
AID1263,BID4025
AID1264,BID5370
AID1265,BID3466
AID1266,BID1725
AID1267,BID2591
AID1268,BID3623
AID1269,BID3998
AID1270,BID4259
AID1271,BID5354
AID1272,BID3049
AID1273,BID156
AID1274,BID5264
AID1275,BID3552
AID1276,BID66
AID1277,BID226
AID1278,BID2667
AID1279,BID1970
AID1280,BID5094
AID1281,BID3078
AID1282,BID4490
AID1283,BID4978
AID1284,BID5464
AID1285,BID2868
AID1286,BID1837
AID1287,BID4733
AID1288,BID1656
AID1289,BID5643
AID1290,BID4142
AID1291,BID5735
AID1292,BID52
AID1293,BID877
AID1294,BID1117
AID1295,BID3409
AID1296,BID4614
AID1297,BID4256
AID1298,BID628
AID1299,BID4826
AID1300,BID5974
AID1301,BID1805
AID1302,BID928
AID1303,BID4349
AID1304,BID1245
AID1305,BID4664
AID1306,BID5049
AID1307,BID5689
AID1308,BID3104
AID1309,BID3714
AID1310,BID978
AID1311,BID5445
AID1312,BID3237
AID1313,BID1478
AID1314,BID822
AID1315,BID5519
AID1316,BID5967
AID1317,BID742
AID1318,BID4508
AID1319,BID2861
AID1320,BID791
AID1321,BID5365
AID1322,BID2755
AID1323,BID4981
AID1324,BID1569
AID1325,BID4350
AID1326,BID3
AID1327,BID1042
AID1328,BID4274
AID1329,BID5680
AID1330,BID2598
AID1331,BID3188
AID1332,BID3573
AID1333,BID2481
AID1334,BID2610
AID1335,BID925
AID1336,BID2949
AID1337,BID4744
AID1338,BID5051
AID1339,BID5299
AID1340,BID5233
AID1341,BID2669
AID1342,BID2598
AID1343,BID1911
AID1344,BID1977
AID1345,BID3421
AID1346,BID1548
AID1347,BID3537
AID1348,BID2313
AID1349,BID3872
AID1350,BID540
AID1351,BID4257
AID1352,BID984
AID1353,BID2973
AID1354,BID5551
AID1355,BID5573
AID1356,BID1385
AID1357,BID2861
AID1358,BID1643
AID1359,BID3599
AID1360,BID2876
AID1361,BID4433
AID1362,BID1828
AID1363,BID4621
AID1364,BID1466
AID1365,BID2137
AID1366,BID2308
AID1367,BID265
AID1368,BID1453
AID1369,BID3104
AID1370,BID4182
AID1371,BID1388
AID1372,BID723
AID1373,BID5465
AID1374,BID170
AID1375,BID4042
AID1376,BID5658
AID1377,BID5594
AID1378,BID758
AID1379,BID846
AID1380,BID1188
AID1381,BID3431
AID1382,BID5898
AID1383,BID1812
AID1384,BID3526
AID1385,BID2875
AID1386,BID3786
AID1387,BID1935
AID1388,BID5875
AID1389,BID2375
AID1390,BID2488
AID1391,BID5609
AID1392,BID3097
AID1393,BID2131
AID1394,BID1697
AID1395,BID2887
AID1396,BID2380
AID1397,BID4787
AID1398,BID4939
AID1399,BID4545
AID1400,BID4305
AID1401,BID991
AID1402,BID4420
AID1403,BID3876
AID1404,BID2492
AID1405,BID1338
AID1406,BID2264
AID1407,BID3004
AID1408,BID2568
AID1409,BID3266
AID1410,BID5812
AID1411,BID954
AID1412,BID1897
AID1413,BID977
AID1414,BID1545
AID1415,BID961
AID1416,BID5758
AID1417,BID2767
AID1418,BID4701
AID1419,BID4084
AID1420,BID2464
AID1421,BID2808
AID1422,BID1906
AID1423,BID4190
AID1424,BID2662
AID1425,BID1325
AID1426,BID3823
AID1427,BID1515
AID1428,BID5749
AID1429,BID3856
AID1430,BID3471
AID1431,BID41
AID1432,BID4762
AID1433,BID3648
AID1434,BID3479
AID1435,BID5212
AID1436,BID85
AID1437,BID5206
AID1438,BID397
AID1439,BID2938
AID1440,BID1135
AID1441,BID5879
AID1442,BID2802
AID1443,BID4644
AID1444,BID3315
AID1445,BID4674
AID1446,BID8
AID1447,BID5622
AID1448,BID2541
AID1449,BID1466
AID1450,BID2939
AID1451,BID2984
AID1452,BID345
AID1453,BID2222
AID1454,BID4353
AID1455,BID4496
AID1456,BID1760
AID1457,BID33
AID1458,BID1383
AID1459,BID4438
AID1460,BID4024
AID1461,BID724
AID1462,BID3950
AID1463,BID2250
AID1464,BID2620
AID1465,BID5731
AID1466,BID4690
AID1467,BID2488
AID1468,BID1148
AID1469,BID1741
AID1470,BID5007
AID1471,BID5895
AID1472,BID1606
AID1473,BID903
AID1474,BID3695
AID1475,BID758
AID1476,BID3981
AID1477,BID2773
AID1478,BID2370
AID1479,BID5605
AID1480,BID990
AID1481,BID4450
AID1482,BID1094
AID1483,BID1765
AID1484,BID4392
AID1485,BID4919
AID1486,BID2390
AID1487,BID333
AID1488,BID5507
AID1489,BID5787
AID1490,BID1280
AID1491,BID5014
AID1492,BID1052
AID1493,BID2285
AID1494,BID2367
AID1495,BID5746
AID1496,BID5186
AID1497,BID112
AID1498,BID5575
AID1499,BID5035
AID1500,BID5327
AID1501,BID148
AID1502,BID609
AID1503,BID1027
AID1504,BID3614
AID1505,BID4189
AID1506,BID112
AID1507,BID487
AID1508,BID534
AID1509,BID1398
AID1510,BID1983
AID1511,BID2754
AID1512,BID2260
AID1513,BID2782
AID1514,BID706
AID1515,BID5781
AID1516,BID5263
AID1517,BID3038
AID1518,BID3926
AID1519,BID674
AID1520,BID1928
AID1521,BID876
AID1522,BID1233
