CID,BID
CID188,BID1886
CID188,BID3813
CID189,BID2656
CID190,BID2407
CID191,BID1719
CID192,BID1982
CID192,BID2385
CID192,BID948
CID193,BID18
CID194,BID1491
CID194,BID3751
CID194,BID413
CID195,BID1577
CID196,BID3409
CID197,BID542
CID198,BID819
CID199,BID2509
CID200,BID2567
CID201,BID3742
CID202,BID543
CID203,BID1028
CID204,BID1611
CID205,BID3431
CID206,BID3470
CID207,BID2157
CID208,BID121
CID209,BID2262
CID210,BID3328
CID211,BID130
CID211,BID3203
CID211,BID774
CID212,BID576
CID213,BID653
CID214,BID3765
CID215,BID957
CID216,BID3823
CID217,BID1956
CID218,BID3995
CID219,BID2781
CID220,BID2111
CID221,BID871
CID222,BID1399
CID222,BID2701
CID222,BID3905
CID223,BID2293
CID224,BID3293
CID225,BID1056
CID226,BID142
CID226,BID2819
CID226,BID2865
CID227,BID1456
CID228,BID1785
CID228,BID2197
CID229,BID3578
CID230,BID921
CID231,BID1790
CID232,BID202
CID233,BID950
CID234,BID3682
CID235,BID3338
CID236,BID2289
CID237,BID145
CID238,BID2166
CID239,BID1967
CID239,BID2485
CID239,BID769
CID240,BID1196
CID241,BID613
CID242,BID815
CID243,BID296
CID244,BID775
CID245,BID3509
CID246,BID156
CID246,BID2861
CID247,BID373
CID248,BID564
CID249,BID3496
CID250,BID3603
CID251,BID1595
CID252,BID3047
CID252,BID3973
CID253,BID587
CID254,BID3644
CID255,BID2225
CID256,BID3086
CID257,BID136
CID258,BID20
CID258,BID697
CID258,BID958
CID259,BID3042
CID260,BID3830
CID261,BID309
CID262,BID3902
CID263,BID475
CID264,BID910
CID265,BID711
CID266,BID1442
CID266,BID2471
CID267,BID2894
CID268,BID285
CID269,BID3169
CID270,BID1846
CID270,BID3690
CID270,BID3782
CID271,BID3798
CID272,BID1229
CID272,BID604
CID273,BID1770
CID274,BID3072
CID274,BID3275
CID274,BID3436
CID275,BID3061
CID276,BID3383
CID277,BID2702
CID278,BID3082
CID278,BID3954
CID279,BID1277
CID279,BID2797
CID279,BID638
CID280,BID775
CID281,BID3911
CID282,BID2608
CID283,BID819
CID284,BID2838
CID285,BID3283
CID285,BID3865
CID286,BID2028
CID287,BID2175
CID288,BID3989
CID289,BID2721
CID290,BID3553
CID291,BID2243
CID292,BID2315
CID293,BID892
CID294,BID2409
CID295,BID3813
CID296,BID875
CID297,BID2327
CID298,BID71
CID299,BID1820
CID300,BID697
CID301,BID1928
CID302,BID1396
CID303,BID935
CID304,BID1159
CID304,BID62
CID305,BID740
CID306,BID1716
CID307,BID1203
CID308,BID445
CID309,BID3361
CID310,BID3378
CID311,BID2191
CID312,BID2358
CID313,BID3674
CID314,BID2128
CID315,BID2865
CID316,BID3527
CID317,BID2130
CID318,BID238
CID318,BID847
CID319,BID509
CID320,BID1017
CID320,BID913
CID321,BID1693
CID322,BID2080
CID323,BID3353
CID324,BID2641
CID325,BID1347
CID326,BID3115
CID327,BID1987
CID328,BID1496
CID329,BID2670
CID329,BID2767
CID329,BID3735
CID330,BID1426
CID331,BID3352
CID332,BID653
CID333,BID911
CID334,BID3244
CID334,BID3412
CID335,BID2296
CID336,BID1946
CID337,BID3115
CID338,BID1468
CID339,BID3814
CID340,BID2932
CID341,BID1278
CID342,BID684
CID343,BID632
CID344,BID970
CID345,BID201
CID346,BID819
CID347,BID2532
CID347,BID3937
CID347,BID442
CID348,BID3291
CID349,BID3488
CID350,BID3927
CID350,BID659
CID351,BID262
CID352,BID1241
CID353,BID1769
CID354,BID2590
CID355,BID608
CID356,BID2853
CID357,BID3857
CID358,BID1783
CID359,BID3275
CID360,BID1907
CID361,BID527
CID362,BID3049
CID363,BID101
CID364,BID264
CID365,BID2617
CID366,BID123
CID367,BID3129
CID368,BID140
CID369,BID3775
CID370,BID3660
CID371,BID1440
CID372,BID1223
CID373,BID1978
CID374,BID1117
CID374,BID3327
CID375,BID2841
CID376,BID2043
CID377,BID211
CID378,BID125
CID379,BID3581
CID380,BID3598
CID381,BID3839
CID382,BID877
CID383,BID1688
CID384,BID31
CID385,BID611
CID386,BID3204
CID387,BID1965
CID388,BID3260
CID389,BID1961
CID390,BID1768
CID391,BID3607
CID392,BID2241
CID393,BID448
CID394,BID748
CID395,BID998
CID396,BID3915
CID396,BID803
CID397,BID795
CID397,BID904
CID397,BID924
CID398,BID2793
CID399,BID456
CID400,BID3521
CID401,BID1543
CID402,BID1604
CID403,BID3572
CID404,BID1390
CID405,BID251
CID405,BID3719
CID406,BID2514
CID407,BID1695
CID408,BID2973
CID409,BID3997
CID410,BID562
CID411,BID94
CID412,BID1874
CID413,BID126
CID414,BID2084
CID415,BID3464
CID416,BID3972
CID417,BID3088
CID418,BID681
CID419,BID1006
CID419,BID2860
CID419,BID3485
CID420,BID2438
CID421,BID1586
CID422,BID3659
CID423,BID55
CID424,BID1252
CID425,BID2580
CID426,BID3770
CID427,BID884
CID428,BID2970
CID428,BID3581
CID428,BID3981
CID429,BID615
CID430,BID611
CID431,BID386
CID432,BID539
CID433,BID3334
CID434,BID1921
CID435,BID1364
CID436,BID3939
CID437,BID557
CID438,BID3457
CID439,BID2558
CID439,BID3578
CID440,BID3216
CID441,BID1898
CID442,BID2529
CID443,BID934
CID444,BID2079
CID445,BID367
CID446,BID3539
CID446,BID831
CID446,BID883
CID447,BID1855
CID448,BID726
CID449,BID1894
CID450,BID1040
CID451,BID3373
CID452,BID2252
CID453,BID3701
CID454,BID3869
CID455,BID1211
CID456,BID1239
CID457,BID16
CID457,BID166
CID458,BID834
CID459,BID1665
CID459,BID217
CID460,BID2213
CID461,BID2374
CID462,BID552
CID463,BID1393
CID464,BID2014
CID465,BID1815
CID466,BID1002
CID467,BID844
CID468,BID1441
CID469,BID3086
CID470,BID482
CID471,BID2319
CID472,BID1965
CID473,BID1585
CID473,BID3314
CID473,BID3658
CID474,BID3120
CID475,BID3513
CID476,BID2263
CID477,BID2365
CID477,BID2571
CID478,BID62
CID479,BID1610
CID480,BID718
CID481,BID62
CID482,BID849
CID483,BID2448
CID484,BID3395
CID485,BID416
CID486,BID1150
CID487,BID741
CID488,BID1586
CID489,BID64
CID490,BID534
CID491,BID2839
CID492,BID568
CID493,BID761
CID494,BID689
CID495,BID1723
CID495,BID3457
CID495,BID3815
CID496,BID2666
CID497,BID1789
CID497,BID2963
CID497,BID855
CID498,BID1134
CID499,BID3897
CID500,BID1683
CID501,BID2039
CID502,BID3368
CID503,BID3926
CID504,BID2551
CID505,BID2123
CID506,BID2461
CID507,BID3684
CID508,BID779
CID509,BID3829
CID510,BID352
CID511,BID1489
CID511,BID2279
CID511,BID388
CID512,BID18
CID513,BID294
CID514,BID2073
CID515,BID1254
CID516,BID1171
CID517,BID1552
CID517,BID212
CID517,BID353
CID518,BID2394
CID519,BID845
CID520,BID3731
CID521,BID2313
CID522,BID2608
CID523,BID2102
CID524,BID3985
CID525,BID3778
CID526,BID1457
CID527,BID1867
CID528,BID1813
CID529,BID1191
CID529,BID1554
CID529,BID1722
CID530,BID1174
CID531,BID3672
CID532,BID1659
CID533,BID899
CID534,BID3236
CID535,BID919
CID536,BID3279
CID537,BID3175
CID537,BID364
CID538,BID2809
CID539,BID2842
CID540,BID3153
CID541,BID1393
CID541,BID2154
CID541,BID772
CID542,BID74
CID543,BID492
CID544,BID1035
CID545,BID1420
CID546,BID3128
CID547,BID1629
CID548,BID3669
CID548,BID71
CID549,BID1671
CID549,BID586
CID550,BID272
CID551,BID1411
CID551,BID3048
CID551,BID3630
CID552,BID1538
CID553,BID1265
CID554,BID1207
CID554,BID1703
CID555,BID2499
CID556,BID1443
CID557,BID2950
CID558,BID3188
CID559,BID453
CID560,BID319
CID561,BID2879
CID562,BID2178
CID563,BID3767
CID564,BID3581
CID565,BID1894
CID566,BID2262
CID567,BID278
CID568,BID3395
CID569,BID3252
CID570,BID1635
CID571,BID3530
CID571,BID3997
CID572,BID2498
CID573,BID2665
CID573,BID336
CID574,BID3535
CID575,BID2820
CID576,BID1453
CID577,BID578
CID578,BID671
CID579,BID3686
CID580,BID3249
CID581,BID1775
CID582,BID801
CID583,BID923
CID584,BID1628
CID584,BID366
CID584,BID3882
CID585,BID2026
CID586,BID1699
CID587,BID2230
CID588,BID270
CID589,BID766
CID590,BID3375
CID591,BID2108
CID592,BID1415
CID593,BID1459
CID594,BID1117
CID595,BID2971
CID596,BID78
CID597,BID1964
CID598,BID3121
CID599,BID1998
CID599,BID696
CID600,BID1687
CID601,BID2971
CID602,BID1497
CID603,BID410
CID604,BID2418
CID604,BID3431
CID604,BID3486
CID605,BID3876
CID606,BID1301
CID607,BID3400
CID607,BID3451
CID607,BID731
CID608,BID3503
CID609,BID2805
CID610,BID3208
CID611,BID2145
CID612,BID1641
CID613,BID678
CID614,BID3391
CID615,BID2768
CID616,BID1909
CID617,BID2253
CID618,BID3681
CID619,BID2615
CID620,BID980
CID621,BID971
CID622,BID127
CID622,BID457
CID623,BID3517
CID624,BID3995
CID625,BID1691
CID626,BID2365
CID627,BID621
CID628,BID3950
CID629,BID2335
CID630,BID3340
CID631,BID1289
CID632,BID1006
CID633,BID1835
CID634,BID1248
CID635,BID103
CID636,BID2366
CID637,BID2689
CID638,BID1728
CID639,BID2561
CID640,BID2228
CID640,BID3731
CID641,BID3062
CID642,BID1818
CID643,BID1771
CID644,BID1434
CID645,BID1966
CID646,BID2412
CID647,BID133
CID648,BID1265
CID648,BID463
CID649,BID1567
CID650,BID1714
CID651,BID2449
CID652,BID3630
CID653,BID1153
CID654,BID2055
CID654,BID2255
CID655,BID3511
CID656,BID386
CID657,BID3252
CID658,BID2787
CID659,BID3821
CID660,BID3184
CID661,BID881
CID662,BID1005
CID663,BID842
CID664,BID933
CID665,BID248
CID666,BID1663
CID667,BID209
CID667,BID3346
CID668,BID1049
CID669,BID452
CID670,BID3124
CID671,BID168
CID672,BID1237
CID673,BID2216
CID673,BID436
CID674,BID543
CID675,BID1964
CID676,BID1477
CID677,BID2694
CID678,BID3330
CID679,BID3610
CID679,BID3777
CID680,BID3713
CID681,BID2882
CID682,BID3388
CID683,BID2107
CID683,BID3882
CID684,BID773
CID685,BID2753
CID686,BID177
CID687,BID1393
CID688,BID3055
CID688,BID3682
CID689,BID1794
CID690,BID2209
CID691,BID518
CID692,BID1954
CID693,BID1491
CID694,BID2642
CID695,BID3374
CID696,BID2768
CID697,BID2334
CID698,BID2475
CID699,BID1375
CID700,BID2286
CID701,BID1385
CID702,BID868
CID703,BID2588
CID704,BID1784
CID705,BID1348
CID705,BID977
CID706,BID326
CID707,BID234
CID707,BID3209
CID707,BID614
CID708,BID1147
CID709,BID800
CID710,BID1954
CID710,BID2057
CID710,BID264
CID711,BID2332
CID712,BID2102
CID713,BID2272
CID714,BID2593
CID715,BID722
CID716,BID1471
CID717,BID1047
CID718,BID307
CID719,BID2164
CID719,BID2437
CID720,BID3281
CID721,BID427
CID722,BID1934
CID722,BID2261
CID723,BID859
CID724,BID353
CID725,BID1862
CID725,BID3867
CID726,BID327
CID727,BID413
CID728,BID270
CID729,BID2618
CID730,BID787
CID731,BID835
CID732,BID3662
CID732,BID451
CID733,BID1864
CID734,BID264
CID734,BID312
CID735,BID1267
CID736,BID481
CID737,BID2130
CID738,BID3551
CID739,BID1581
CID740,BID2461
CID741,BID846
CID742,BID2904
CID743,BID730
CID744,BID3950
CID745,BID707
CID746,BID3692
CID747,BID320
CID748,BID418
CID749,BID1604
CID749,BID765
CID750,BID971
CID751,BID2501
CID752,BID215
CID752,BID3078
CID753,BID957
CID754,BID2227
CID755,BID1461
CID756,BID158
CID757,BID337
CID758,BID1572
CID759,BID1036
CID759,BID3846
CID759,BID82
CID760,BID237
CID760,BID3690
CID761,BID2014
CID762,BID1606
CID763,BID380
CID764,BID696
CID765,BID3451
CID766,BID899
CID767,BID1593
CID768,BID1839
CID768,BID2218
CID768,BID701
CID769,BID4000
CID770,BID2964
CID771,BID1626
CID771,BID252
CID772,BID431
CID773,BID175
CID774,BID3738
CID775,BID1363
CID775,BID1411
CID775,BID1666
CID776,BID1899
CID777,BID469
CID778,BID3077
CID779,BID2552
CID780,BID2212
CID781,BID591
CID782,BID3724
CID783,BID35
CID784,BID3096
CID785,BID66
CID786,BID913
CID787,BID3691
CID787,BID859
CID788,BID1178
CID788,BID1404
CID788,BID437
CID789,BID1777
CID789,BID2485
CID790,BID1991
CID791,BID404
CID792,BID2217
CID793,BID1048
CID794,BID1175
CID795,BID3340
CID796,BID3012
CID797,BID2748
CID798,BID2477
CID799,BID1088
CID799,BID959
CID800,BID1780
CID801,BID638
CID802,BID2826
CID803,BID2240
CID804,BID1077
CID804,BID2580
CID804,BID2994
CID805,BID2087
CID806,BID910
CID807,BID1406
CID807,BID1889
CID807,BID3618
CID808,BID1019
CID808,BID1578
CID809,BID1182
CID809,BID3830
CID810,BID1948
CID811,BID1690
CID812,BID3709
CID813,BID3643
CID814,BID1634
CID815,BID2044
CID816,BID3645
CID816,BID3717
CID816,BID3967
CID817,BID2324
CID818,BID2990
CID819,BID3634
CID820,BID809
CID821,BID2011
CID822,BID1077
CID823,BID2769
CID824,BID1090
CID824,BID2589
CID824,BID776
CID825,BID2074
CID826,BID3248
CID827,BID909
CID828,BID932
CID829,BID2600
CID829,BID3896
CID829,BID916
CID830,BID2139
CID831,BID2683
CID832,BID2604
CID833,BID597
CID834,BID2740
CID835,BID197
CID835,BID3323
CID835,BID353
CID836,BID3356
CID837,BID1945
CID837,BID3014
CID837,BID3359
CID838,BID2049
CID839,BID3021
CID840,BID3756
CID841,BID614
CID842,BID2619
CID843,BID3502
CID844,BID1497
CID845,BID2184
CID846,BID3066
CID847,BID2042
CID848,BID21
CID849,BID2293
CID850,BID305
CID851,BID1864
CID852,BID330
CID852,BID992
CID853,BID881
CID854,BID30
CID855,BID2083
CID856,BID2935
CID856,BID3605
CID857,BID2246
CID857,BID2960
CID857,BID895
CID858,BID1324
CID859,BID1886
CID860,BID544
CID860,BID602
CID860,BID953
CID861,BID3812
CID862,BID3379
CID863,BID389
CID864,BID1167
CID865,BID434
CID866,BID2880
CID867,BID754
CID868,BID1970
CID869,BID471
CID870,BID1729
CID871,BID2588
CID872,BID2700
CID873,BID1104
CID874,BID3258
CID874,BID415
CID875,BID193
CID876,BID3384
CID877,BID3540
CID878,BID3460
CID879,BID177
CID879,BID2112
CID879,BID857
CID880,BID3532
CID880,BID419
CID880,BID610
CID881,BID2270
CID882,BID1398
CID883,BID2371
CID884,BID258
CID885,BID1462
CID886,BID2853
CID887,BID2002
CID888,BID3407
CID889,BID168
CID889,BID1809
CID889,BID3422
CID890,BID3205
CID891,BID3547
CID892,BID1535
CID893,BID2493
CID894,BID3075
CID895,BID1234
CID896,BID2952
CID897,BID2757
CID898,BID1039
CID899,BID3106
CID900,BID2533
CID901,BID1776
CID902,BID2510
CID903,BID378
CID904,BID3405
CID905,BID1857
CID906,BID1163
CID907,BID262
CID908,BID3469
CID909,BID2268
CID910,BID1800
CID911,BID637
CID912,BID2291
CID912,BID2648
CID912,BID3902
CID913,BID2149
CID914,BID2616
CID915,BID1079
CID915,BID31
CID915,BID3356
CID916,BID1483
CID917,BID3129
CID918,BID1261
CID919,BID447
CID920,BID1943
CID921,BID3995
CID922,BID920
CID923,BID691
CID924,BID116
CID925,BID1063
CID925,BID2724
CID925,BID2954
CID926,BID2511
CID927,BID303
CID928,BID3263
CID929,BID2256
CID930,BID1237
CID931,BID612
CID932,BID3665
CID933,BID326
CID933,BID3812
CID933,BID480
CID934,BID2059
CID935,BID69
CID936,BID1395
CID937,BID3294
CID938,BID2472
CID939,BID3410
CID940,BID932
CID941,BID477
CID942,BID858
CID943,BID1669
CID944,BID1408
CID945,BID2433
CID946,BID2829
CID947,BID1249
CID948,BID3658
CID949,BID1470
CID950,BID3488
CID951,BID3532
CID952,BID1361
CID953,BID2937
CID954,BID860
CID955,BID3391
CID956,BID2311
CID957,BID462
CID958,BID253
CID958,BID932
CID959,BID1516
CID960,BID1783
CID960,BID593
CID961,BID2373
CID962,BID2319
CID963,BID1071
CID964,BID1071
CID964,BID132
CID964,BID3860
CID965,BID2077
CID965,BID2341
CID965,BID626
CID966,BID3651
CID967,BID3720
CID968,BID3769
CID969,BID3563
CID970,BID176
CID971,BID264
CID972,BID1050
CID973,BID3269
CID974,BID3090
CID975,BID3743
CID976,BID3908
CID977,BID3894
CID978,BID241
CID979,BID1148
CID979,BID966
CID980,BID376
CID981,BID744
CID982,BID1040
CID982,BID2448
CID983,BID678
CID984,BID310
CID985,BID1911
CID986,BID1595
CID987,BID401
CID988,BID1960
CID989,BID2386
CID990,BID382
CID991,BID1152
CID992,BID379
CID992,BID3848
CID993,BID2626
CID994,BID2861
CID995,BID2312
CID996,BID697
CID997,BID124
CID997,BID402
CID997,BID740
CID998,BID1882
CID998,BID271
CID999,BID1202
CID1000,BID3399
CID1001,BID904
CID1002,BID3263
CID1002,BID426
CID1003,BID1688
CID1004,BID1898
CID1005,BID1424
CID1006,BID915
CID1007,BID39
CID1008,BID1991
CID1009,BID3000
CID1010,BID1096
CID1011,BID727
CID1012,BID131
CID1013,BID2133
CID1014,BID2797
CID1015,BID129
CID1016,BID1904
CID1017,BID816
CID1018,BID3583
CID1019,BID1754
CID1020,BID3681
CID1021,BID3689
CID1022,BID1360
CID1023,BID1236
CID1024,BID3238
CID1025,BID1170
CID1026,BID3819
CID1027,BID2534
CID1027,BID2781
CID1027,BID3530
CID1028,BID3787
CID1029,BID2824
CID1030,BID2641
CID1031,BID2863
CID1032,BID1289
CID1033,BID2592
CID1034,BID1899
CID1035,BID364
CID1036,BID3689
CID1037,BID2118
CID1037,BID3448
CID1038,BID3718
CID1039,BID3014
CID1039,BID3433
CID1040,BID3888
CID1041,BID1828
CID1042,BID3391
CID1043,BID1215
CID1043,BID3076
CID1043,BID761
CID1044,BID2158
CID1045,BID2255
CID1046,BID1366
CID1047,BID3904
CID1048,BID1123
CID1049,BID1804
CID1050,BID809
CID1051,BID837
CID1052,BID1001
CID1053,BID1186
CID1054,BID1345
CID1055,BID3924
CID1056,BID515
CID1057,BID2709
CID1058,BID3212
CID1059,BID717
CID1060,BID1711
CID1061,BID720
CID1062,BID792
CID1063,BID464
CID1064,BID253
CID1064,BID3037
CID1065,BID1125
CID1066,BID3780
CID1067,BID3241
CID1068,BID2083
CID1069,BID2259
CID1069,BID2373
CID1069,BID3477
CID1070,BID1139
CID1070,BID1749
CID1071,BID3428
CID1072,BID2944
CID1073,BID1139
CID1074,BID1713
CID1075,BID894
CID1076,BID411
CID1077,BID2305
CID1078,BID1860
CID1078,BID2796
CID1079,BID2831
CID1080,BID117
CID1081,BID2471
CID1082,BID2356
CID1083,BID2928
CID1084,BID1557
CID1085,BID1572
CID1086,BID3235
CID1087,BID1800
CID1088,BID2066
CID1088,BID370
CID1089,BID3017
CID1090,BID3287
CID1091,BID1778
CID1092,BID1875
CID1093,BID3705
CID1094,BID1894
CID1094,BID431
CID1094,BID515
CID1095,BID1887
CID1096,BID1609
CID1096,BID2602
CID1097,BID799
CID1098,BID646
CID1099,BID3722
CID1100,BID447
CID1101,BID2131
CID1102,BID3773
CID1103,BID3621
CID1104,BID2986
CID1105,BID3058
CID1106,BID676
CID1107,BID94
CID1108,BID1242
CID1108,BID1515
CID1108,BID1735
CID1109,BID1294
CID1110,BID3644
CID1111,BID1781
CID1112,BID1391
CID1113,BID3178
CID1113,BID3807
CID1114,BID107
CID1115,BID2101
CID1116,BID1888
CID1117,BID3948
CID1118,BID2348
CID1119,BID3491
CID1120,BID2855
CID1121,BID1468
CID1122,BID2
CID1123,BID409
CID1124,BID2829
CID1125,BID1730
CID1126,BID1335
CID1126,BID2197
CID1127,BID2046
CID1128,BID3561
CID1129,BID3461
CID1130,BID568
CID1130,BID92
CID1131,BID3458
CID1132,BID3432
CID1133,BID1003
CID1134,BID2209
CID1135,BID121
CID1135,BID2108
CID1135,BID3227
CID1136,BID1588
CID1136,BID1738
CID1136,BID680
CID1137,BID2663
CID1138,BID1057
CID1138,BID1118
CID1138,BID1847
CID1139,BID1751
CID1140,BID451
CID1141,BID2652
CID1142,BID379
CID1143,BID1898
CID1144,BID2158
CID1145,BID1139
CID1146,BID3979
CID1147,BID3090
CID1148,BID886
CID1149,BID731
CID1150,BID1534
CID1151,BID1758
CID1152,BID3373
CID1153,BID3545
CID1154,BID1210
CID1155,BID1381
CID1156,BID3918
CID1157,BID1428
CID1158,BID1306
CID1159,BID1807
CID1160,BID2792
CID1161,BID333
CID1162,BID2749
CID1163,BID1178
CID1163,BID502
CID1163,BID860
CID1164,BID2058
CID1165,BID1023
CID1166,BID1893
CID1167,BID1576
CID1167,BID2787
CID1168,BID3428
CID1169,BID3062
CID1170,BID2860
CID1171,BID1239
CID1172,BID1511
CID1172,BID2743
CID1173,BID1243
CID1174,BID1314
CID1175,BID2256
CID1176,BID1383
CID1177,BID2741
CID1178,BID694
CID1179,BID3821
CID1180,BID593
CID1181,BID2384
CID1181,BID3374
CID1182,BID2553
CID1183,BID189
CID1184,BID1378
CID1185,BID110
CID1186,BID3272
CID1187,BID177
CID1188,BID2537
CID1189,BID3909
CID1190,BID1717
CID1191,BID3240
CID1192,BID2753
CID1193,BID937
CID1194,BID1270
CID1195,BID1194
CID1196,BID1163
CID1197,BID1486
CID1198,BID522
CID1199,BID1810
CID1199,BID3271
CID1199,BID3780
CID1200,BID1345
CID1200,BID1620
CID1200,BID798
CID1201,BID3616
CID1202,BID110
CID1203,BID969
CID1204,BID1922
CID1204,BID3646
CID1204,BID48
CID1205,BID287
CID1206,BID3652
CID1207,BID75
CID1208,BID1903
CID1209,BID2712
CID1210,BID2612
CID1211,BID960
CID1212,BID1029
CID1212,BID3636
CID1213,BID1174
CID1214,BID625
CID1215,BID731
CID1216,BID2899
CID1217,BID2632
CID1218,BID2031
CID1219,BID2310
CID1220,BID177
CID1220,BID3074
CID1220,BID750
CID1221,BID1456
CID1222,BID1753
CID1223,BID2146
CID1224,BID3385
CID1225,BID331
CID1226,BID2993
CID1227,BID1420
CID1228,BID1446
CID1229,BID385
CID1230,BID985
CID1231,BID1243
CID1232,BID1242
CID1232,BID3772
CID1232,BID973
CID1233,BID560
CID1234,BID286
CID1235,BID1931
CID1236,BID3859
CID1237,BID1518
CID1238,BID1109
CID1238,BID2838
CID1238,BID3955
CID1239,BID484
CID1240,BID3437
CID1241,BID3300
CID1242,BID3075
CID1243,BID3240
CID1244,BID2622
CID1245,BID1631
CID1246,BID1882
CID1247,BID2429
CID1248,BID1112
CID1248,BID1506
CID1248,BID2514
CID1249,BID3694
CID1250,BID242
CID1251,BID846
CID1252,BID3971
CID1253,BID2779
CID1254,BID2229
CID1255,BID2308
CID1255,BID2706
CID1255,BID2900
CID1256,BID1422
CID1256,BID2242
CID1256,BID3161
CID1257,BID637
CID1258,BID6
CID1259,BID3198
CID1259,BID3834
CID1260,BID1047
CID1261,BID2197
CID1262,BID3791
CID1263,BID596
CID1264,BID1669
CID1265,BID1364
CID1266,BID1963
CID1267,BID2236
CID1267,BID2839
CID1268,BID504
CID1269,BID3829
CID1270,BID3909
CID1271,BID2168
CID1272,BID2428
CID1273,BID3145
CID1274,BID1593
CID1275,BID3032
CID1276,BID1696
CID1276,BID1937
CID1277,BID3991
CID1278,BID2374
CID1279,BID1981
CID1280,BID2142
CID1281,BID1238
CID1282,BID3044
CID1283,BID2582
CID1284,BID612
CID1285,BID825
CID1286,BID3871
CID1287,BID3747
CID1288,BID2409
CID1288,BID2618
CID1288,BID3520
CID1289,BID764
CID1290,BID965
CID1291,BID561
CID1292,BID3152
CID1293,BID1664
CID1294,BID912
CID1295,BID1925
CID1296,BID3540
