CID,BID
CID169,BID2647
CID170,BID1899
CID171,BID826
CID172,BID2927
CID173,BID1099
CID174,BID1339
CID175,BID2592
CID176,BID2465
CID177,BID125
CID178,BID1679
CID179,BID2784
CID180,BID212
CID181,BID1885
CID182,BID2193
CID183,BID372
CID184,BID2193
CID185,BID1818
CID186,BID1720
CID187,BID300
CID188,BID585
CID189,BID727
CID190,BID2565
CID191,BID319
CID192,BID1053
CID193,BID2081
CID194,BID2260
CID195,BID1054
CID196,BID364
CID197,BID1052
CID198,BID1491
CID199,BID2731
CID200,BID859
CID201,BID149
CID202,BID2962
CID203,BID138
CID204,BID1224
CID205,BID2523
CID206,BID104
CID207,BID967
CID208,BID1314
CID209,BID2122
CID210,BID504
CID211,BID864
CID212,BID2483
CID213,BID463
CID214,BID1447
CID215,BID1893
CID216,BID795
CID217,BID1187
CID218,BID1770
CID219,BID2467
CID220,BID429
CID221,BID2565
CID222,BID1313
CID223,BID2682
CID224,BID1536
CID225,BID2645
CID226,BID1291
CID227,BID54
CID228,BID12
CID229,BID903
CID230,BID1218
CID231,BID2339
CID232,BID1171
CID233,BID1514
CID234,BID1725
CID235,BID2379
CID236,BID842
CID237,BID1001
CID238,BID2084
CID239,BID374
CID240,BID1863
CID241,BID2987
CID242,BID794
CID243,BID1826
CID244,BID1267
CID245,BID327
CID246,BID722
CID247,BID1448
CID248,BID313
CID249,BID1802
CID250,BID150
CID251,BID628
CID252,BID1620
CID253,BID895
CID254,BID2420
CID255,BID539
CID256,BID43
CID257,BID2208
CID258,BID2916
CID259,BID1147
CID260,BID360
CID261,BID1343
CID262,BID1606
CID263,BID2017
CID264,BID2344
CID265,BID2438
CID266,BID163
CID267,BID486
CID268,BID2255
CID269,BID214
CID270,BID377
CID271,BID290
CID272,BID2122
CID273,BID1670
CID274,BID823
CID275,BID1474
CID276,BID843
CID277,BID621
CID278,BID21
CID279,BID794
CID280,BID1776
CID281,BID1517
CID282,BID2156
CID283,BID2864
CID284,BID1135
CID285,BID1303
CID286,BID292
CID287,BID1024
CID288,BID1726
CID289,BID1158
CID290,BID2286
CID291,BID556
CID292,BID1676
CID293,BID1200
CID294,BID476
CID295,BID999
CID296,BID2950
CID297,BID2672
CID298,BID247
CID299,BID2611
CID300,BID189
CID301,BID1531
CID302,BID2605
CID303,BID693
CID304,BID492
CID305,BID405
CID306,BID2061
CID307,BID1275
CID308,BID707
CID309,BID150
CID310,BID1403
CID311,BID2937
CID312,BID122
CID313,BID1451
CID314,BID916
CID315,BID2767
CID316,BID1185
CID317,BID2159
CID318,BID506
CID319,BID957
CID320,BID101
CID321,BID1268
CID322,BID2329
CID323,BID2033
CID324,BID2551
CID325,BID2210
CID326,BID1859
CID327,BID2068
CID328,BID1434
CID329,BID1587
CID330,BID1711
CID331,BID2672
CID332,BID1110
CID333,BID713
CID334,BID1255
CID335,BID2637
CID336,BID2517
CID337,BID345
CID338,BID1361
CID339,BID1739
CID340,BID571
CID341,BID2337
CID342,BID1950
CID343,BID2278
CID344,BID1293
CID345,BID46
CID346,BID2238
CID347,BID2916
CID348,BID485
CID349,BID1990
CID350,BID384
CID351,BID2877
CID352,BID1038
CID353,BID322
CID354,BID997
CID355,BID330
CID356,BID2102
CID357,BID1954
CID358,BID1060
CID359,BID1676
CID360,BID601
CID361,BID1953
CID362,BID1415
CID363,BID725
CID364,BID2499
CID365,BID1016
CID366,BID1503
CID367,BID1637
CID368,BID602
CID369,BID2751
CID370,BID1215
CID371,BID1674
CID372,BID1762
CID373,BID802
CID374,BID1664
CID375,BID331
CID376,BID1453
CID377,BID914
CID378,BID1497
CID379,BID1669
CID380,BID233
CID381,BID2847
CID382,BID69
CID383,BID176
CID384,BID2756
CID385,BID1988
CID386,BID2769
CID387,BID767
CID388,BID562
CID389,BID1238
CID390,BID586
CID391,BID2224
CID392,BID2330
CID393,BID762
CID394,BID855
CID395,BID2617
CID396,BID246
CID397,BID1975
CID398,BID2162
CID399,BID604
CID400,BID531
CID401,BID2626
CID402,BID1116
CID403,BID2286
CID404,BID1822
CID405,BID1702
CID406,BID980
CID407,BID1096
CID408,BID2627
CID409,BID1794
CID410,BID2812
CID411,BID1405
CID412,BID688
CID413,BID610
CID414,BID169
CID415,BID2928
CID416,BID1036
CID417,BID2941
CID418,BID2729
CID419,BID1087
CID420,BID2129
CID421,BID1448
CID422,BID2660
CID423,BID2205
CID424,BID555
CID425,BID1323
CID426,BID1433
CID427,BID1065
CID428,BID2347
CID429,BID847
CID430,BID1668
CID431,BID893
CID432,BID2457
CID433,BID675
CID434,BID920
CID435,BID1250
CID436,BID168
CID437,BID931
CID438,BID1451
CID439,BID1536
CID440,BID20
CID441,BID1625
CID442,BID2722
CID443,BID1443
CID444,BID1803
CID445,BID1786
CID446,BID123
CID447,BID2850
CID448,BID816
CID449,BID2696
CID450,BID1549
CID451,BID2188
CID452,BID2034
CID453,BID63
CID454,BID1520
CID455,BID1441
CID456,BID1436
CID457,BID2887
CID458,BID2174
CID459,BID922
CID460,BID2261
CID461,BID2478
CID462,BID2239
CID463,BID1832
CID464,BID2591
CID465,BID789
CID466,BID1194
CID467,BID1122
CID468,BID2776
CID469,BID402
CID470,BID1234
CID471,BID58
CID472,BID2643
CID473,BID1838
CID474,BID1573
CID475,BID77
CID476,BID614
CID477,BID2267
CID478,BID1703
CID479,BID1260
CID480,BID1890
CID481,BID1129
CID482,BID2036
CID483,BID444
CID484,BID845
CID485,BID459
CID486,BID2695
CID487,BID2660
CID488,BID2983
CID489,BID1624
CID490,BID1555
CID491,BID2888
CID492,BID2863
CID493,BID2529
CID494,BID2883
CID495,BID1968
CID496,BID2203
CID497,BID2759
CID498,BID2113
CID499,BID839
CID500,BID2729
CID501,BID2956
CID502,BID68
CID503,BID2983
CID504,BID549
CID505,BID2187
CID506,BID1204
CID507,BID298
CID508,BID2488
CID509,BID1477
CID510,BID1473
CID511,BID2275
CID512,BID2462
CID513,BID1797
CID514,BID2423
CID515,BID761
CID516,BID2370
CID517,BID20
CID518,BID153
CID519,BID990
CID520,BID1516
CID521,BID2322
CID522,BID948
CID523,BID1206
CID524,BID2887
CID525,BID1919
CID526,BID534
CID527,BID255
CID528,BID2025
CID529,BID253
CID530,BID2582
CID531,BID2737
CID532,BID2190
CID533,BID254
CID534,BID905
CID535,BID2639
CID536,BID2702
CID537,BID1803
CID538,BID966
CID539,BID1754
CID540,BID885
CID541,BID775
CID542,BID1219
CID543,BID2940
CID544,BID278
CID545,BID1929
CID546,BID1972
CID547,BID506
CID548,BID1791
CID549,BID2905
CID550,BID1244
CID551,BID1644
CID552,BID1423
CID553,BID782
CID554,BID940
CID555,BID1161
CID556,BID2350
CID557,BID2965
CID558,BID857
CID559,BID792
CID560,BID629
CID561,BID944
CID562,BID156
CID563,BID454
CID564,BID2328
CID565,BID404
CID566,BID1537
CID567,BID552
CID568,BID1917
CID569,BID1064
CID570,BID467
CID571,BID933
CID572,BID373
CID573,BID1097
CID574,BID1332
CID575,BID2425
CID576,BID305
CID577,BID1152
CID578,BID2554
CID579,BID895
CID580,BID2966
CID581,BID952
CID582,BID1447
CID583,BID1860
CID584,BID471
CID585,BID2840
CID586,BID1608
CID587,BID2636
CID588,BID1553
CID589,BID1711
CID590,BID1206
CID591,BID2688
CID592,BID1340
CID593,BID1661
CID594,BID2595
CID595,BID285
CID596,BID759
CID597,BID1313
CID598,BID2213
CID599,BID2058
CID600,BID2309
CID601,BID1056
CID602,BID1505
CID603,BID999
CID604,BID2754
CID605,BID2790
CID606,BID1556
CID607,BID1682
CID608,BID1232
CID609,BID492
CID610,BID665
CID611,BID2466
CID612,BID2972
CID613,BID370
CID614,BID467
CID615,BID792
CID616,BID399
CID617,BID1153
CID618,BID1652
CID619,BID2887
CID620,BID187
CID621,BID1240
CID622,BID1057
CID623,BID406
CID624,BID2697
CID625,BID2593
CID626,BID1177
CID627,BID2998
CID628,BID1573
CID629,BID572
CID630,BID2513
CID631,BID319
CID632,BID341
CID633,BID191
CID634,BID2171
CID635,BID2945
CID636,BID2276
CID637,BID1836
CID638,BID317
CID639,BID2782
CID640,BID1416
CID641,BID1304
CID642,BID1898
CID643,BID2333
CID644,BID1878
CID645,BID1969
CID646,BID710
CID647,BID1556
CID648,BID1204
CID649,BID2226
CID650,BID1615
CID651,BID1179
CID652,BID2681
CID653,BID1685
CID654,BID1934
CID655,BID1469
CID656,BID2774
CID657,BID2385
CID658,BID2137
CID659,BID1828
CID660,BID2647
CID661,BID2253
CID662,BID1290
CID663,BID1992
CID664,BID709
CID665,BID1526
CID666,BID1537
CID667,BID327
CID668,BID135
CID669,BID2407
CID670,BID819
CID671,BID240
CID672,BID2256
CID673,BID384
CID674,BID2802
CID675,BID2972
CID676,BID1253
CID677,BID1851
CID678,BID2996
CID679,BID613
CID680,BID95
CID681,BID856
CID682,BID2509
CID683,BID2719
CID684,BID2585
CID685,BID567
CID686,BID677
CID687,BID1588
CID688,BID548
CID689,BID245
CID690,BID417
CID691,BID172
CID692,BID1856
CID693,BID548
CID694,BID1750
CID695,BID477
CID696,BID1598
CID697,BID2682
CID698,BID1411
CID699,BID928
CID700,BID157
CID701,BID2277
CID702,BID382
CID703,BID1786
CID704,BID11
CID705,BID2178
CID706,BID2328
CID707,BID2288
CID708,BID1167
CID709,BID345
CID710,BID295
CID711,BID2519
CID712,BID1809
CID713,BID1304
CID714,BID167
CID715,BID2635
CID716,BID278
CID717,BID1646
CID718,BID911
CID719,BID2908
CID720,BID574
CID721,BID606
CID722,BID2955
CID723,BID1184
CID724,BID1773
CID725,BID1245
CID726,BID2526
CID727,BID2378
CID728,BID2925
CID729,BID905
CID730,BID12
CID731,BID2888
CID732,BID1884
CID733,BID2026
CID734,BID1605
CID735,BID2103
CID736,BID1850
CID737,BID144
CID738,BID2740
CID739,BID2184
CID740,BID1602
CID741,BID2788
CID742,BID1098
CID743,BID1671
CID744,BID1984
CID745,BID411
CID746,BID2391
CID747,BID299
CID748,BID1772
CID749,BID489
CID750,BID1726
CID751,BID409
CID752,BID947
CID753,BID765
CID754,BID441
CID755,BID2559
CID756,BID2119
CID757,BID1942
CID758,BID2390
CID759,BID2136
CID760,BID1636
CID761,BID2334
CID762,BID1925
CID763,BID1797
CID764,BID83
CID765,BID1723
CID766,BID2740
CID767,BID2896
CID768,BID1754
CID769,BID2020
CID770,BID308
CID771,BID1404
CID772,BID1736
CID773,BID1474
CID774,BID2467
CID775,BID1306
CID776,BID2595
CID777,BID118
CID778,BID2933
CID779,BID1497
CID780,BID2940
CID781,BID584
CID782,BID1911
CID783,BID1767
CID784,BID1657
CID785,BID900
CID786,BID176
CID787,BID2479
CID788,BID2953
CID789,BID753
CID790,BID1770
CID791,BID323
CID792,BID2462
CID793,BID2485
CID794,BID650
CID795,BID1549
CID796,BID1344
CID797,BID2466
CID798,BID1832
CID799,BID1524
CID800,BID1090
CID801,BID2362
CID802,BID2577
CID803,BID673
CID804,BID1381
CID805,BID996
CID806,BID1321
CID807,BID1376
CID808,BID2521
CID809,BID1855
CID810,BID560
CID811,BID2131
CID812,BID638
CID813,BID1919
CID814,BID2307
CID815,BID320
CID816,BID334
CID817,BID2515
CID818,BID2366
CID819,BID1292
CID820,BID195
CID821,BID2648
CID822,BID856
CID823,BID1107
CID824,BID1810
CID825,BID733
CID826,BID2397
CID827,BID2549
CID828,BID1517
CID829,BID2554
CID830,BID636
CID831,BID100
CID832,BID1809
CID833,BID577
CID834,BID892
CID835,BID567
CID836,BID2717
CID837,BID2801
CID838,BID2404
CID839,BID2648
CID840,BID2193
CID841,BID1334
CID842,BID1927
CID843,BID2117
CID844,BID446
CID845,BID1211
CID846,BID809
CID847,BID671
CID848,BID2397
CID849,BID2088
CID850,BID1987
CID851,BID2412
CID852,BID388
CID853,BID336
CID854,BID792
CID855,BID1787
CID856,BID2706
CID857,BID441
CID858,BID2813
CID859,BID483
CID860,BID111
CID861,BID1538
CID862,BID2497
CID863,BID273
CID864,BID474
CID865,BID1581
CID866,BID2605
CID867,BID2083
CID868,BID446
CID869,BID2415
CID870,BID818
CID871,BID779
CID872,BID2380
CID873,BID1663
CID874,BID2914
CID875,BID1956
CID876,BID1761
CID877,BID168
CID878,BID2727
CID879,BID1376
CID880,BID1684
CID881,BID2392
CID882,BID1482
CID883,BID2726
CID884,BID1351
CID885,BID1560
CID886,BID1253
CID887,BID2760
CID888,BID830
CID889,BID1599
CID890,BID627
CID891,BID2576
CID892,BID875
CID893,BID152
CID894,BID25
CID895,BID2681
CID896,BID732
CID897,BID115
CID898,BID90
CID899,BID1535
CID900,BID2183
CID901,BID1434
CID902,BID965
CID903,BID214
CID904,BID767
CID905,BID1624
CID906,BID1995
CID907,BID2350
CID908,BID875
CID909,BID1398
CID910,BID1570
CID911,BID369
CID912,BID1344
CID913,BID541
CID914,BID2352
CID915,BID1363
CID916,BID2549
CID917,BID535
CID918,BID24
CID919,BID2333
CID920,BID1354
CID921,BID2404
CID922,BID2462
CID923,BID409
CID924,BID1773
CID925,BID1340
CID926,BID1397
CID927,BID1602
CID928,BID1478
CID929,BID2049
CID930,BID682
CID931,BID95
CID932,BID1521
CID933,BID2115
CID934,BID2670
CID935,BID2625
CID936,BID1004
CID937,BID2336
CID938,BID213
CID939,BID2814
CID940,BID745
CID941,BID261
CID942,BID2411
CID943,BID1989
CID944,BID1242
CID945,BID1521
CID946,BID2515
CID947,BID1575
CID948,BID1906
CID949,BID566
CID950,BID596
CID951,BID2954
CID952,BID1757
CID953,BID2136
CID954,BID108
CID955,BID151
CID956,BID777
CID957,BID1580
CID958,BID2085
CID959,BID877
CID960,BID1229
CID961,BID84
CID962,BID1230
CID963,BID2864
CID964,BID1257
CID965,BID2186
CID966,BID2491
CID967,BID7
CID968,BID1627
CID969,BID952
CID970,BID1843
CID971,BID643
CID972,BID1788
CID973,BID2598
CID974,BID2036
CID975,BID521
CID976,BID1839
CID977,BID1402
CID978,BID2761
CID979,BID129
CID980,BID666
CID981,BID2982
CID982,BID2739
CID983,BID165
CID984,BID159
CID985,BID989
CID986,BID1572
CID987,BID1403
CID988,BID488
CID989,BID261
CID990,BID929
CID991,BID2571
CID992,BID371
CID993,BID723
CID994,BID1324
CID995,BID1476
CID996,BID459
CID997,BID2765
CID998,BID1623
CID999,BID2104
CID1000,BID580
CID1001,BID483
CID1002,BID1647
CID1003,BID2680
CID1004,BID202
CID1005,BID1713
CID1006,BID1897
CID1007,BID1135
CID1008,BID842
CID1009,BID1968
CID1010,BID2461
CID1011,BID425
CID1012,BID1072
CID1013,BID2016
CID1014,BID1639
CID1015,BID2215
CID1016,BID300
CID1017,BID1530
CID1018,BID127
CID1019,BID227
CID1020,BID1422
CID1021,BID693
CID1022,BID345
CID1023,BID2135
CID1024,BID1784
CID1025,BID1254
CID1026,BID2925
CID1027,BID1788
CID1028,BID2897
CID1029,BID1052
CID1030,BID1727
CID1031,BID1230
CID1032,BID540
CID1033,BID1800
CID1034,BID1152
CID1035,BID2012
CID1036,BID783
CID1037,BID460
CID1038,BID215
CID1039,BID2397
CID1040,BID804
CID1041,BID64
CID1042,BID2137
CID1043,BID1352
CID1044,BID1489
CID1045,BID2930
CID1046,BID1518
CID1047,BID1873
CID1048,BID687
CID1049,BID1655
CID1050,BID883
CID1051,BID642
CID1052,BID2701
CID1053,BID1259
CID1054,BID2490
CID1055,BID258
CID1056,BID2536
CID1057,BID1474
CID1058,BID2981
CID1059,BID64
CID1060,BID2749
CID1061,BID1596
CID1062,BID139
CID1063,BID2456
CID1064,BID2458
CID1065,BID386
CID1066,BID1003
CID1067,BID2624
CID1068,BID1
CID1069,BID2010
CID1070,BID1125
CID1071,BID1848
CID1072,BID1884
CID1073,BID721
CID1074,BID1560
CID1075,BID145
CID1076,BID2547
CID1077,BID1532
CID1078,BID578
CID1079,BID2563
CID1080,BID1256
CID1081,BID1327
CID1082,BID2764
CID1083,BID893
CID1084,BID697
CID1085,BID2277
CID1086,BID1189
CID1087,BID929
CID1088,BID628
CID1089,BID2363
CID1090,BID703
CID1091,BID2247
CID1092,BID1128
CID1093,BID1836
CID1094,BID2330
CID1095,BID2531
CID1096,BID2314
CID1097,BID1703
CID1098,BID734
CID1099,BID1971
CID1100,BID2884
CID1101,BID2646
CID1102,BID2837
CID1103,BID363
CID1104,BID2715
CID1105,BID1383
CID1106,BID837
CID1107,BID447
CID1108,BID1646
CID1109,BID1825
CID1110,BID2878
CID1111,BID2384
CID1112,BID2364
CID1113,BID508
CID1114,BID713
CID1115,BID1343
CID1116,BID218
CID1117,BID2497
CID1118,BID87
CID1119,BID995
CID1120,BID1969
CID1121,BID199
CID1122,BID119
CID1123,BID351
CID1124,BID2536
CID1125,BID456
CID1126,BID2195
CID1127,BID996
CID1128,BID997
CID1129,BID2220
CID1130,BID424
CID1131,BID2466
CID1132,BID2749
CID1133,BID1106
CID1134,BID1250
CID1135,BID711
CID1136,BID247
CID1137,BID2589
CID1138,BID1926
CID1139,BID2780
CID1140,BID2563
CID1141,BID736
CID1142,BID1482
CID1143,BID2266
CID1144,BID86
CID1145,BID351
CID1146,BID2616
CID1147,BID307
CID1148,BID2165
CID1149,BID2172
CID1150,BID365
CID1151,BID774
CID1152,BID2753
CID1153,BID3
CID1154,BID765
CID1155,BID1534
CID1156,BID2287
CID1157,BID2056
CID1158,BID2393
CID1159,BID2547
CID1160,BID676
CID1161,BID2836
CID1162,BID1552
CID1163,BID1734
CID1164,BID539
CID1165,BID1039
CID1166,BID1404
CID1167,BID753
CID1168,BID1201
CID1169,BID1758
CID1170,BID1639
CID1171,BID1254
CID1172,BID1198
CID1173,BID1929
CID1174,BID2831
CID1175,BID158
CID1176,BID2938
CID1177,BID798
CID1178,BID2856
CID1179,BID2279
CID1180,BID2146
CID1181,BID2151
CID1182,BID2436
CID1183,BID495
CID1184,BID801
CID1185,BID2001
CID1186,BID316
CID1187,BID2217
CID1188,BID2787
CID1189,BID568
CID1190,BID1199
CID1191,BID420
CID1192,BID2814
CID1193,BID1328
CID1194,BID1996
CID1195,BID2670
CID1196,BID734
CID1197,BID1729
CID1198,BID1733
CID1199,BID853
CID1200,BID757
CID1201,BID2923
CID1202,BID1129
CID1203,BID204
CID1204,BID530
CID1205,BID2945
CID1206,BID417
CID1207,BID2732
CID1208,BID2971
CID1209,BID474
CID1210,BID2530
CID1211,BID1699
CID1212,BID2567
CID1213,BID1799
CID1214,BID1677
CID1215,BID1531
CID1216,BID2930
CID1217,BID848
CID1218,BID1000
CID1219,BID944
CID1220,BID1654
CID1221,BID1481
CID1222,BID1325
CID1223,BID2318
CID1224,BID1052
CID1225,BID2769
CID1226,BID1487
CID1227,BID74
CID1228,BID2078
CID1229,BID2645
CID1230,BID1911
CID1231,BID2037
CID1232,BID1403
CID1233,BID1555
CID1234,BID1922
CID1235,BID2205
CID1236,BID167
CID1237,BID2318
CID1238,BID837
CID1239,BID2291
CID1240,BID1875
CID1241,BID279
CID1242,BID151
CID1243,BID1407
CID1244,BID1284
CID1245,BID2253
CID1246,BID2445
CID1247,BID2711
CID1248,BID2884
CID1249,BID418
CID1250,BID863
CID1251,BID2534
CID1252,BID1976
CID1253,BID1213
CID1254,BID227
CID1255,BID530
CID1256,BID1775
CID1257,BID710
CID1258,BID1468
CID1259,BID1057
CID1260,BID1844
CID1261,BID1012
CID1262,BID2283
CID1263,BID792
CID1264,BID788
CID1265,BID418
CID1266,BID2906
CID1267,BID1125
CID1268,BID646
CID1269,BID1221
CID1270,BID2582
CID1271,BID852
CID1272,BID294
CID1273,BID1620
CID1274,BID896
CID1275,BID297
CID1276,BID295
CID1277,BID1775
CID1278,BID1770
CID1279,BID1946
CID1280,BID448
CID1281,BID1226
CID1282,BID2994
CID1283,BID1627
CID1284,BID1814
CID1285,BID1110
CID1286,BID2678
CID1287,BID1353
CID1288,BID365
CID1289,BID1499
CID1290,BID169
CID1291,BID1021
CID1292,BID625
CID1293,BID132
CID1294,BID2636
CID1295,BID1055
CID1296,BID2793
CID1297,BID730
CID1298,BID417
CID1299,BID2828
CID1300,BID1713
CID1301,BID603
CID1302,BID1367
CID1303,BID50
CID1304,BID1340
CID1305,BID2393
CID1306,BID2142
CID1307,BID1070
CID1308,BID2813
CID1309,BID2137
CID1310,BID1273
CID1311,BID1694
CID1312,BID544
CID1313,BID551
CID1314,BID842
CID1315,BID2760
CID1316,BID1410
CID1317,BID886
CID1318,BID189
CID1319,BID257
CID1320,BID935
CID1321,BID353
CID1322,BID1754
CID1323,BID127
CID1324,BID2620
CID1325,BID2160
CID1326,BID1915
CID1327,BID239
CID1328,BID1408
CID1329,BID1971
CID1330,BID1811
CID1331,BID97
CID1332,BID1200
CID1333,BID2798
CID1334,BID293
CID1335,BID685
CID1336,BID265
CID1337,BID801
CID1338,BID366
CID1339,BID1884
CID1340,BID1103
CID1341,BID1183
CID1342,BID18
CID1343,BID1632
CID1344,BID2373
CID1345,BID157
CID1346,BID584
CID1347,BID1012
CID1348,BID2990
CID1349,BID2729
CID1350,BID2382
CID1351,BID2112
CID1352,BID2668
CID1353,BID854
CID1354,BID1506
CID1355,BID922
CID1356,BID1990
CID1357,BID1313
CID1358,BID1192
CID1359,BID983
CID1360,BID1263
CID1361,BID2765
CID1362,BID1780
CID1363,BID1536
CID1364,BID1177
CID1365,BID897
CID1366,BID1605
CID1367,BID1705
CID1368,BID1525
CID1369,BID1072
CID1370,BID2017
CID1371,BID2831
CID1372,BID1959
CID1373,BID2589
CID1374,BID1662
CID1375,BID1278
CID1376,BID2033
CID1377,BID992
CID1378,BID918
CID1379,BID2218
CID1380,BID2611
CID1381,BID886
CID1382,BID2828
CID1383,BID1246
CID1384,BID2328
CID1385,BID2374
CID1386,BID717
CID1387,BID1364
CID1388,BID1765
CID1389,BID2061
CID1390,BID1025
CID1391,BID2788
CID1392,BID1264
CID1393,BID1960
CID1394,BID1928
CID1395,BID2239
CID1396,BID400
CID1397,BID1926
CID1398,BID585
CID1399,BID1871
CID1400,BID529
CID1401,BID705
CID1402,BID1315
CID1403,BID707
CID1404,BID696
CID1405,BID320
CID1406,BID271
CID1407,BID694
CID1408,BID427
CID1409,BID1318
CID1410,BID1388
CID1411,BID1265
CID1412,BID2407
CID1413,BID2719
CID1414,BID1654
CID1415,BID610
CID1416,BID2390
CID1417,BID862
CID1418,BID2165
CID1419,BID222
CID1420,BID1281
CID1421,BID987
CID1422,BID906
CID1423,BID435
CID1424,BID2935
CID1425,BID1197
CID1426,BID576
CID1427,BID1560
CID1428,BID1410
CID1429,BID73
CID1430,BID2394
CID1431,BID2180
CID1432,BID1280
CID1433,BID1701
CID1434,BID1769
CID1435,BID747
CID1436,BID290
CID1437,BID172
CID1438,BID2586
CID1439,BID191
CID1440,BID874
CID1441,BID2192
CID1442,BID2075
CID1443,BID2553
CID1444,BID389
CID1445,BID2082
CID1446,BID2727
CID1447,BID880
CID1448,BID155
CID1449,BID2862
CID1450,BID1291
CID1451,BID348
CID1452,BID2237
CID1453,BID340
CID1454,BID2076
CID1455,BID2155
CID1456,BID1026
CID1457,BID304
CID1458,BID499
CID1459,BID2832
CID1460,BID1121
CID1461,BID1981
CID1462,BID1344
CID1463,BID2130
CID1464,BID630
CID1465,BID1787
CID1466,BID195
CID1467,BID1627
CID1468,BID1104
CID1469,BID598
CID1470,BID921
CID1471,BID1631
CID1472,BID1953
CID1473,BID2444
CID1474,BID865
CID1475,BID2981
CID1476,BID570
CID1477,BID2911
CID1478,BID2933
CID1479,BID242
CID1480,BID1768
CID1481,BID1621
CID1482,BID1179
CID1483,BID2993
CID1484,BID265
CID1485,BID2161
CID1486,BID654
CID1487,BID1757
CID1488,BID833
CID1489,BID800
CID1490,BID2251
CID1491,BID1252
CID1492,BID1812
CID1493,BID125
CID1494,BID2394
CID1495,BID2801
CID1496,BID2775
CID1497,BID1103
CID1498,BID1996
CID1499,BID143
CID1500,BID226
CID1501,BID2798
CID1502,BID1207
CID1503,BID1230
CID1504,BID452
CID1505,BID1716
CID1506,BID55
CID1507,BID2934
CID1508,BID1283
CID1509,BID1620
CID1510,BID2672
CID1511,BID1117
CID1512,BID876
CID1513,BID1589
CID1514,BID1919
CID1515,BID1445
CID1516,BID2192
CID1517,BID190
CID1518,BID1291
CID1519,BID1832
CID1520,BID459
CID1521,BID2142
CID1522,BID2407
CID1523,BID2587
CID1524,BID2553
CID1525,BID945
CID1526,BID316
CID1527,BID985
CID1528,BID189
CID1529,BID41
CID1530,BID239
CID1531,BID1720
CID1532,BID2483
CID1533,BID2956
CID1534,BID2807
CID1535,BID2272
CID1536,BID262
CID1537,BID2576
CID1538,BID2509
CID1539,BID1692
CID1540,BID2121
CID1541,BID903
CID1542,BID656
CID1543,BID297
CID1544,BID2806
CID1545,BID1774
CID1546,BID2697
CID1547,BID2884
CID1548,BID2649
CID1549,BID21
CID1550,BID1524
CID1551,BID1868
