"AID","DID"
"AID2315","DID407"
"AID2631","DID407"
"AID101","DID1214"
"AID1784","DID1214"
"AID2451","DID1214"
"AID101","DID67"
"AID1784","DID67"
"AID2451","DID67"
"AID101","DID833"
"AID1784","DID833"
"AID2451","DID833"
"AID705","DID172"
"AID2394","DID172"
"AID705","DID1937"
"AID2394","DID1937"
"AID857","DID1191"
"AID1143","DID1191"
"AID1618","DID1191"
"AID857","DID1219"
"AID1143","DID1219"
"AID1618","DID1219"
"AID857","DID1681"
"AID1143","DID1681"
"AID1618","DID1681"
"AID857","DID784"
"AID1143","DID784"
"AID1618","DID784"
"AID1763","DID1193"
"AID1893","DID1193"
"AID2038","DID1193"
"AID1763","DID1440"
"AID1893","DID1440"
"AID2038","DID1440"
"AID1763","DID1490"
"AID1893","DID1490"
"AID2038","DID1490"
"AID1056","DID1259"
"AID1056","DID1932"
"AID1056","DID738"
"AID1056","DID924"
"AID1468","DID1787"
"AID1468","DID568"
"AID1468","DID958"
"AID334","DID1344"
"AID334","DID682"
"AID1166","DID1811"
"AID1166","DID1969"
"AID561","DID1409"
"AID561","DID1590"
"AID561","DID880"
"AID396","DID1209"
"AID396","DID1778"
"AID396","DID40"
"AID396","DID445"
"AID689","DID1887"
"AID1256","DID1887"
"AID689","DID923"
"AID1256","DID923"
"AID689","DID937"
"AID1256","DID937"
"AID41","DID1464"
"AID1545","DID1464"
"AID1694","DID1464"
"AID2764","DID1464"
"AID41","DID337"
"AID1545","DID337"
"AID1694","DID337"
"AID2764","DID337"
"AID2999","DID1029"
"AID2999","DID1656"
"AID2999","DID1808"
"AID2999","DID947"
"AID1258","DID1366"
"AID1692","DID1366"
"AID2059","DID1366"
"AID1258","DID1744"
"AID1692","DID1744"
"AID2059","DID1744"
"AID901","DID1631"
"AID1669","DID1631"
"AID2267","DID1631"
"AID2984","DID1631"
"AID901","DID1719"
"AID1669","DID1719"
"AID2267","DID1719"
"AID2984","DID1719"
"AID131","DID230"
"AID2124","DID230"
"AID131","DID387"
"AID2124","DID387"
"AID131","DID413"
"AID2124","DID413"
"AID131","DID755"
"AID2124","DID755"
"AID2093","DID1411"
"AID2093","DID1539"
"AID2093","DID813"
"AID1326","DID1323"
"AID2153","DID1323"
"AID2933","DID1323"
"AID1326","DID1647"
"AID2153","DID1647"
"AID2933","DID1647"
"AID1326","DID1773"
"AID2153","DID1773"
"AID2933","DID1773"
"AID1326","DID1789"
"AID2153","DID1789"
"AID2933","DID1789"
"AID173","DID161"
"AID875","DID161"
"AID1874","DID161"
"AID173","DID1898"
"AID875","DID1898"
"AID1874","DID1898"
"AID173","DID451"
"AID875","DID451"
"AID1874","DID451"
"AID173","DID736"
"AID875","DID736"
"AID1874","DID736"
"AID1289","DID1339"
"AID1289","DID1445"
"AID1289","DID1774"
"AID1289","DID179"
"AID77","DID1117"
"AID918","DID1117"
"AID77","DID378"
"AID918","DID378"
"AID77","DID782"
"AID918","DID782"
"AID77","DID932"
"AID918","DID932"
"AID301","DID1401"
"AID351","DID1401"
"AID1097","DID1401"
"AID301","DID432"
"AID351","DID432"
"AID1097","DID432"
"AID57","DID393"
"AID1853","DID393"
"AID2193","DID393"
"AID2637","DID393"
"AID57","DID464"
"AID1853","DID464"
"AID2193","DID464"
"AID2637","DID464"
"AID57","DID881"
"AID1853","DID881"
"AID2193","DID881"
"AID2637","DID881"
"AID1752","DID17"
"AID2168","DID17"
"AID1752","DID1824"
"AID2168","DID1824"
"AID1752","DID908"
"AID2168","DID908"
"AID1752","DID964"
"AID2168","DID964"
"AID1245","DID1190"
"AID1245","DID1397"
"AID1245","DID620"
"AID1245","DID685"
"AID749","DID1106"
"AID1082","DID1106"
"AID2624","DID1106"
"AID2856","DID1106"
"AID749","DID1995"
"AID1082","DID1995"
"AID2624","DID1995"
"AID2856","DID1995"
"AID1063","DID1021"
"AID1063","DID1743"
"AID1063","DID587"
"AID1063","DID643"
"AID627","DID1550"
"AID1249","DID1550"
"AID2343","DID1550"
"AID627","DID249"
"AID1249","DID249"
"AID2343","DID249"
"AID627","DID718"
"AID1249","DID718"
"AID2343","DID718"
"AID627","DID792"
"AID1249","DID792"
"AID2343","DID792"
"AID857","DID1840"
"AID1143","DID1840"
"AID1618","DID1840"
"AID857","DID201"
"AID1143","DID201"
"AID1618","DID201"
"AID857","DID696"
"AID1143","DID696"
"AID1618","DID696"
"AID857","DID796"
"AID1143","DID796"
"AID1618","DID796"
"AID1012","DID1302"
"AID1012","DID198"
"AID617","DID1042"
"AID798","DID1042"
"AID2523","DID1042"
"AID617","DID18"
"AID798","DID18"
"AID2523","DID18"
"AID1046","DID1652"
"AID1046","DID1699"
"AID1046","DID792"
"AID1781","DID1000"
"AID1977","DID1000"
"AID1781","DID1987"
"AID1977","DID1987"
"AID461","DID1903"
"AID1536","DID1903"
"AID2067","DID1903"
"AID2192","DID1903"
"AID2354","DID1903"
"AID461","DID197"
"AID1536","DID197"
"AID2067","DID197"
"AID2192","DID197"
"AID2354","DID197"
"AID177","DID1519"
"AID1951","DID1519"
"AID2927","DID1519"
"AID177","DID232"
"AID1951","DID232"
"AID2927","DID232"
"AID55","DID1855"
"AID1691","DID1855"
"AID1773","DID1855"
"AID1839","DID1855"
"AID55","DID516"
"AID1691","DID516"
"AID1773","DID516"
"AID1839","DID516"
"AID55","DID702"
"AID1691","DID702"
"AID1773","DID702"
"AID1839","DID702"
"AID55","DID912"
"AID1691","DID912"
"AID1773","DID912"
"AID1839","DID912"
"AID1768","DID1516"
"AID2943","DID1516"
"AID1768","DID227"
"AID2943","DID227"
"AID1768","DID389"
"AID2943","DID389"
"AID1768","DID69"
"AID2943","DID69"
"AID1525","DID1360"
"AID1525","DID781"
"AID817","DID1755"
"AID2439","DID1755"
"AID817","DID1900"
"AID2439","DID1900"
"AID817","DID567"
"AID2439","DID567"
"AID897","DID1173"
"AID897","DID1434"
"AID2137","DID1350"
"AID2754","DID1350"
"AID2137","DID1760"
"AID2754","DID1760"
"AID138","DID178"
"AID1069","DID178"
"AID138","DID820"
"AID1069","DID820"
"AID1101","DID1489"
"AID1101","DID193"
"AID1101","DID849"
"AID444","DID1500"
"AID1368","DID1500"
"AID1395","DID1500"
"AID444","DID1828"
"AID1368","DID1828"
"AID1395","DID1828"
"AID498","DID1023"
"AID2332","DID1023"
"AID498","DID1334"
"AID2332","DID1334"
"AID498","DID398"
"AID2332","DID398"
"AID498","DID519"
"AID2332","DID519"
"AID2421","DID1127"
"AID2501","DID1127"
"AID2421","DID1894"
"AID2501","DID1894"
"AID2421","DID396"
"AID2501","DID396"
"AID2421","DID476"
"AID2501","DID476"
"AID2388","DID1384"
"AID2388","DID1603"
"AID2388","DID242"
"AID1451","DID1200"
"AID1882","DID1200"
"AID1883","DID1200"
"AID1451","DID192"
"AID1882","DID192"
"AID1883","DID192"
"AID1451","DID401"
"AID1882","DID401"
"AID1883","DID401"
"AID757","DID1678"
"AID1694","DID1678"
"AID1820","DID1678"
"AID1997","DID1678"
"AID2023","DID1678"
"AID2902","DID1678"
"AID757","DID354"
"AID1694","DID354"
"AID1820","DID354"
"AID1997","DID354"
"AID2023","DID354"
"AID2902","DID354"
"AID757","DID477"
"AID1694","DID477"
"AID1820","DID477"
"AID1997","DID477"
"AID2023","DID477"
"AID2902","DID477"
"AID757","DID793"
"AID1694","DID793"
"AID1820","DID793"
"AID1997","DID793"
"AID2023","DID793"
"AID2902","DID793"
"AID2009","DID138"
"AID2611","DID138"
"AID2791","DID138"
"AID2009","DID1663"
"AID2611","DID1663"
"AID2791","DID1663"
"AID2009","DID323"
"AID2611","DID323"
"AID2791","DID323"
"AID2009","DID453"
"AID2611","DID453"
"AID2791","DID453"
"AID727","DID1512"
"AID727","DID542"
"AID11","DID758"
"AID815","DID758"
"AID1093","DID758"
"AID2548","DID758"
"AID11","DID801"
"AID815","DID801"
"AID1093","DID801"
"AID2548","DID801"
"AID1889","DID1788"
"AID1889","DID980"
"AID737","DID1301"
"AID1176","DID1301"
"AID2574","DID1301"
"AID2619","DID1301"
"AID2701","DID1301"
"AID2941","DID1301"
"AID737","DID156"
"AID1176","DID156"
"AID2574","DID156"
"AID2619","DID156"
"AID2701","DID156"
"AID2941","DID156"
"AID737","DID731"
"AID1176","DID731"
"AID2574","DID731"
"AID2619","DID731"
"AID2701","DID731"
"AID2941","DID731"
"AID672","DID1004"
"AID672","DID1382"
"AID672","DID435"
"AID672","DID482"
"AID365","DID1176"
"AID542","DID1176"
"AID1444","DID1176"
"AID365","DID435"
"AID542","DID435"
"AID1444","DID435"
"AID365","DID723"
"AID542","DID723"
"AID1444","DID723"
"AID2321","DID1307"
"AID2321","DID1586"
"AID2321","DID1936"
"AID2321","DID878"
"AID880","DID1342"
"AID2249","DID1342"
"AID880","DID192"
"AID2249","DID192"
"AID880","DID1958"
"AID2249","DID1958"
"AID880","DID883"
"AID2249","DID883"
"AID82","DID304"
"AID854","DID304"
"AID1262","DID304"
"AID1614","DID304"
"AID2722","DID304"
"AID82","DID7"
"AID854","DID7"
"AID1262","DID7"
"AID1614","DID7"
"AID2722","DID7"
"AID82","DID931"
"AID854","DID931"
"AID1262","DID931"
"AID1614","DID931"
"AID2722","DID931"
"AID86","DID430"
"AID86","DID853"
"AID2198","DID1521"
"AID2198","DID74"
"AID2198","DID938"
"AID1333","DID1139"
"AID1808","DID1139"
"AID1857","DID1139"
"AID1333","DID376"
"AID1808","DID376"
"AID1857","DID376"
"AID1333","DID678"
"AID1808","DID678"
"AID1857","DID678"
"AID1168","DID1709"
"AID2844","DID1709"
"AID1168","DID287"
"AID2844","DID287"
"AID504","DID1161"
"AID1413","DID1161"
"AID2448","DID1161"
"AID504","DID1677"
"AID1413","DID1677"
"AID2448","DID1677"
"AID504","DID633"
"AID1413","DID633"
"AID2448","DID633"
"AID504","DID683"
"AID1413","DID683"
"AID2448","DID683"
"AID1958","DID444"
"AID1958","DID713"
"AID1958","DID760"
"AID1290","DID1050"
"AID2111","DID1050"
"AID2240","DID1050"
"AID1290","DID116"
"AID2111","DID116"
"AID2240","DID116"
"AID1290","DID1287"
"AID2111","DID1287"
"AID2240","DID1287"
"AID1290","DID1462"
"AID2111","DID1462"
"AID2240","DID1462"
"AID1598","DID1329"
"AID1598","DID426"
"AID1598","DID887"
"AID740","DID1578"
"AID1996","DID1578"
"AID2784","DID1578"
"AID740","DID1869"
"AID1996","DID1869"
"AID2784","DID1869"
"AID740","DID1896"
"AID1996","DID1896"
"AID2784","DID1896"
"AID2198","DID1182"
"AID2198","DID372"
"AID2198","DID773"
"AID2198","DID965"
"AID1113","DID1817"
"AID1606","DID1817"
"AID1113","DID215"
"AID1606","DID215"
"AID1113","DID305"
"AID1606","DID305"
"AID265","DID1208"
"AID1983","DID1208"
"AID265","DID176"
"AID1983","DID176"
"AID265","DID930"
"AID1983","DID930"
"AID624","DID1318"
"AID2203","DID1318"
"AID2262","DID1318"
"AID2444","DID1318"
"AID2482","DID1318"
"AID624","DID300"
"AID2203","DID300"
"AID2262","DID300"
"AID2444","DID300"
"AID2482","DID300"
"AID624","DID550"
"AID2203","DID550"
"AID2262","DID550"
"AID2444","DID550"
"AID2482","DID550"
"AID2794","DID1144"
"AID2794","DID271"
"AID2794","DID980"
"AID178","DID2"
"AID1865","DID2"
"AID2833","DID2"
"AID178","DID289"
"AID1865","DID289"
"AID2833","DID289"
"AID178","DID332"
"AID1865","DID332"
"AID2833","DID332"
"AID178","DID721"
"AID1865","DID721"
"AID2833","DID721"
"AID1559","DID116"
"AID1614","DID116"
"AID1962","DID116"
"AID1559","DID1617"
"AID1614","DID1617"
"AID1962","DID1617"
"AID2343","DID1026"
"AID2596","DID1026"
"AID2343","DID1123"
"AID2596","DID1123"
"AID2343","DID1877"
"AID2596","DID1877"
"AID24","DID1360"
"AID523","DID1360"
"AID871","DID1360"
"AID1840","DID1360"
"AID1958","DID1360"
"AID24","DID1903"
"AID523","DID1903"
"AID871","DID1903"
"AID1840","DID1903"
"AID1958","DID1903"
"AID24","DID499"
"AID523","DID499"
"AID871","DID499"
"AID1840","DID499"
"AID1958","DID499"
"AID24","DID865"
"AID523","DID865"
"AID871","DID865"
"AID1840","DID865"
"AID1958","DID865"
"AID518","DID1268"
"AID2275","DID1268"
"AID518","DID285"
"AID2275","DID285"
"AID33","DID1188"
"AID617","DID1188"
"AID1745","DID1188"
"AID33","DID1485"
"AID617","DID1485"
"AID1745","DID1485"
"AID33","DID1513"
"AID617","DID1513"
"AID1745","DID1513"
"AID442","DID165"
"AID1179","DID165"
"AID442","DID623"
"AID1179","DID623"
"AID568","DID1092"
"AID647","DID1092"
"AID844","DID1092"
"AID1006","DID1092"
"AID1406","DID1092"
"AID2014","DID1092"
"AID2263","DID1092"
"AID568","DID247"
"AID647","DID247"
"AID844","DID247"
"AID1006","DID247"
"AID1406","DID247"
"AID2014","DID247"
"AID2263","DID247"
"AID444","DID1111"
"AID2278","DID1111"
"AID444","DID1112"
"AID2278","DID1112"
"AID444","DID1982"
"AID2278","DID1982"
"AID444","DID842"
"AID2278","DID842"
"AID452","DID1154"
"AID452","DID1408"
"AID452","DID145"
"AID452","DID813"
"AID2485","DID1137"
"AID2485","DID1578"
"AID2485","DID179"
"AID2485","DID1956"
"AID2604","DID142"
"AID2731","DID142"
"AID2979","DID142"
"AID2604","DID402"
"AID2731","DID402"
"AID2979","DID402"
"AID1591","DID21"
"AID2503","DID21"
"AID1591","DID274"
"AID2503","DID274"
"AID3","DID122"
"AID200","DID122"
"AID1263","DID122"
"AID1841","DID122"
"AID2315","DID122"
"AID2631","DID122"
"AID3","DID1563"
"AID200","DID1563"
"AID1263","DID1563"
"AID1841","DID1563"
"AID2315","DID1563"
"AID2631","DID1563"
"AID3","DID1861"
"AID200","DID1861"
"AID1263","DID1861"
"AID1841","DID1861"
"AID2315","DID1861"
"AID2631","DID1861"
"AID3","DID194"
"AID200","DID194"
"AID1263","DID194"
"AID1841","DID194"
"AID2315","DID194"
"AID2631","DID194"
"AID627","DID1584"
"AID1813","DID1584"
"AID627","DID737"
"AID1813","DID737"
"AID1001","DID1004"
"AID1001","DID1900"
"AID1001","DID502"
"AID263","DID44"
"AID1413","DID44"
"AID2479","DID44"
"AID263","DID69"
"AID1413","DID69"
"AID2479","DID69"
"AID263","DID79"
"AID1413","DID79"
"AID2479","DID79"
"AID807","DID1423"
"AID807","DID567"
"AID91","DID300"
"AID190","DID300"
"AID1981","DID300"
"AID91","DID65"
"AID190","DID65"
"AID1981","DID65"
"AID530","DID1237"
"AID1663","DID1237"
"AID530","DID242"
"AID1663","DID242"
"AID53","DID1"
"AID53","DID1355"
"AID53","DID476"
"AID661","DID131"
"AID1601","DID131"
"AID661","DID1499"
"AID1601","DID1499"
"AID551","DID102"
"AID873","DID102"
"AID551","DID1240"
"AID873","DID1240"
"AID2260","DID281"
"AID2260","DID643"
"AID2260","DID768"
"AID762","DID1006"
"AID1247","DID1006"
"AID762","DID1400"
"AID1247","DID1400"
"AID762","DID1724"
"AID1247","DID1724"
"AID10","DID1932"
"AID332","DID1932"
"AID2977","DID1932"
"AID10","DID480"
"AID332","DID480"
"AID2977","DID480"
"AID10","DID90"
"AID332","DID90"
"AID2977","DID90"
"AID10","DID905"
"AID332","DID905"
"AID2977","DID905"
"AID136","DID1102"
"AID136","DID278"
"AID136","DID647"
"AID136","DID871"
"AID2209","DID1512"
"AID2390","DID1512"
"AID2209","DID1613"
"AID2390","DID1613"
"AID2209","DID491"
"AID2390","DID491"
"AID2209","DID660"
"AID2390","DID660"
"AID820","DID1749"
"AID1170","DID1749"
"AID820","DID1822"
"AID1170","DID1822"
"AID820","DID683"
"AID1170","DID683"
"AID820","DID965"
"AID1170","DID965"
"AID1289","DID1390"
"AID2654","DID1390"
"AID2727","DID1390"
"AID1289","DID1844"
"AID2654","DID1844"
"AID2727","DID1844"
"AID1289","DID255"
"AID2654","DID255"
"AID2727","DID255"
"AID1289","DID806"
"AID2654","DID806"
"AID2727","DID806"
"AID1617","DID579"
"AID1751","DID579"
"AID1955","DID579"
"AID1617","DID598"
"AID1751","DID598"
"AID1955","DID598"
"AID1617","DID91"
"AID1751","DID91"
"AID1955","DID91"
"AID459","DID1635"
"AID2313","DID1635"
"AID459","DID1969"
"AID2313","DID1969"
"AID459","DID210"
"AID2313","DID210"
"AID459","DID352"
"AID2313","DID352"
"AID535","DID535"
"AID1342","DID535"
"AID535","DID786"
"AID1342","DID786"
"AID24","DID1848"
"AID1760","DID1848"
"AID1848","DID1848"
"AID2407","DID1848"
"AID24","DID730"
"AID1760","DID730"
"AID1848","DID730"
"AID2407","DID730"
"AID467","DID106"
"AID467","DID1870"
"AID467","DID927"
"AID1239","DID1300"
"AID2668","DID1300"
"AID1239","DID183"
"AID2668","DID183"
"AID1239","DID1902"
"AID2668","DID1902"
"AID1239","DID692"
"AID2668","DID692"
"AID103","DID1473"
"AID2800","DID1473"
"AID103","DID1511"
"AID2800","DID1511"
"AID103","DID1543"
"AID2800","DID1543"
"AID103","DID743"
"AID2800","DID743"
"AID951","DID1850"
"AID2157","DID1850"
"AID951","DID301"
"AID2157","DID301"
"AID951","DID459"
"AID2157","DID459"
"AID990","DID1116"
"AID990","DID1538"
"AID990","DID1741"
"AID990","DID362"
"AID833","DID1342"
"AID981","DID1342"
"AID1150","DID1342"
"AID833","DID978"
"AID981","DID978"
"AID1150","DID978"
"AID1834","DID1628"
"AID3000","DID1628"
"AID1834","DID1994"
"AID3000","DID1994"
"AID1834","DID45"
"AID3000","DID45"
"AID1834","DID48"
"AID3000","DID48"
"AID2096","DID1491"
"AID2255","DID1491"
"AID2096","DID159"
"AID2255","DID159"
"AID2096","DID291"
"AID2255","DID291"
"AID2096","DID968"
"AID2255","DID968"
"AID99","DID1788"
"AID307","DID1788"
"AID727","DID1788"
"AID1565","DID1788"
"AID2286","DID1788"
"AID2581","DID1788"
"AID2870","DID1788"
"AID99","DID310"
"AID307","DID310"
"AID727","DID310"
"AID1565","DID310"
"AID2286","DID310"
"AID2581","DID310"
"AID2870","DID310"
"AID99","DID586"
"AID307","DID586"
"AID727","DID586"
"AID1565","DID586"
"AID2286","DID586"
"AID2581","DID586"
"AID2870","DID586"
"AID99","DID719"
"AID307","DID719"
"AID727","DID719"
"AID1565","DID719"
"AID2286","DID719"
"AID2581","DID719"
"AID2870","DID719"
"AID2238","DID1897"
"AID2238","DID345"
"AID1714","DID1053"
"AID2612","DID1053"
"AID2941","DID1053"
"AID1714","DID1553"
"AID2612","DID1553"
"AID2941","DID1553"
"AID1714","DID1777"
"AID2612","DID1777"
"AID2941","DID1777"
"AID1714","DID583"
"AID2612","DID583"
"AID2941","DID583"
"AID1381","DID1706"
"AID1381","DID879"
"AID1123","DID1641"
"AID2442","DID1641"
"AID1123","DID1927"
"AID2442","DID1927"
"AID1123","DID405"
"AID2442","DID405"
"AID1123","DID779"
"AID2442","DID779"
"AID80","DID1757"
"AID872","DID1757"
"AID1201","DID1757"
"AID2229","DID1757"
"AID2880","DID1757"
"AID80","DID263"
"AID872","DID263"
"AID1201","DID263"
"AID2229","DID263"
"AID2880","DID263"
"AID431","DID543"
"AID1349","DID543"
"AID1855","DID543"
"AID2465","DID543"
"AID431","DID953"
"AID1349","DID953"
"AID1855","DID953"
"AID2465","DID953"
"AID783","DID1409"
"AID2319","DID1409"
"AID2688","DID1409"
"AID783","DID272"
"AID2319","DID272"
"AID2688","DID272"
"AID783","DID7"
"AID2319","DID7"
"AID2688","DID7"
"AID2083","DID1632"
"AID2223","DID1632"
"AID2083","DID167"
"AID2223","DID167"
"AID2083","DID1686"
"AID2223","DID1686"
"AID2083","DID240"
"AID2223","DID240"
"AID984","DID1070"
"AID2794","DID1070"
"AID984","DID1238"
"AID2794","DID1238"
"AID984","DID918"
"AID2794","DID918"
"AID263","DID1141"
"AID519","DID1141"
"AID263","DID89"
"AID519","DID89"
"AID1469","DID1109"
"AID1469","DID17"
"AID1469","DID269"
"AID832","DID1276"
"AID1257","DID1276"
"AID1539","DID1276"
"AID1543","DID1276"
"AID1949","DID1276"
"AID2498","DID1276"
"AID832","DID1354"
"AID1257","DID1354"
"AID1539","DID1354"
"AID1543","DID1354"
"AID1949","DID1354"
"AID2498","DID1354"
"AID832","DID1421"
"AID1257","DID1421"
"AID1539","DID1421"
"AID1543","DID1421"
"AID1949","DID1421"
"AID2498","DID1421"
"AID832","DID221"
"AID1257","DID221"
"AID1539","DID221"
"AID1543","DID221"
"AID1949","DID221"
"AID2498","DID221"
"AID575","DID540"
"AID575","DID642"
"AID575","DID678"
"AID575","DID932"
"AID621","DID1054"
"AID1151","DID1054"
"AID2068","DID1054"
"AID621","DID1621"
"AID1151","DID1621"
"AID2068","DID1621"
"AID621","DID752"
"AID1151","DID752"
"AID2068","DID752"
"AID621","DID844"
"AID1151","DID844"
"AID2068","DID844"
"AID2258","DID1079"
"AID2258","DID1416"
"AID2258","DID696"
"AID1043","DID789"
"AID1455","DID789"
"AID1043","DID916"
"AID1455","DID916"
"AID212","DID111"
"AID945","DID111"
"AID2114","DID111"
"AID2970","DID111"
"AID212","DID1198"
"AID945","DID1198"
"AID2114","DID1198"
"AID2970","DID1198"
"AID212","DID9"
"AID945","DID9"
"AID2114","DID9"
"AID2970","DID9"
"AID233","DID1235"
"AID600","DID1235"
"AID1805","DID1235"
"AID2338","DID1235"
"AID2740","DID1235"
"AID233","DID1801"
"AID600","DID1801"
"AID1805","DID1801"
"AID2338","DID1801"
"AID2740","DID1801"
"AID233","DID943"
"AID600","DID943"
"AID1805","DID943"
"AID2338","DID943"
"AID2740","DID943"
"AID80","DID173"
"AID1256","DID173"
"AID2206","DID173"
"AID2891","DID173"
"AID80","DID501"
"AID1256","DID501"
"AID2206","DID501"
"AID2891","DID501"
"AID2284","DID1850"
"AID2284","DID1913"
"AID2284","DID812"
"AID2284","DID838"
"AID1181","DID1851"
"AID1181","DID877"
"AID1678","DID1075"
"AID2987","DID1075"
"AID1678","DID120"
"AID2987","DID120"
"AID1678","DID1812"
"AID2987","DID1812"
"AID1678","DID618"
"AID2987","DID618"
"AID57","DID1419"
"AID57","DID218"
"AID99","DID1611"
"AID307","DID1611"
"AID727","DID1611"
"AID1565","DID1611"
"AID2286","DID1611"
"AID2581","DID1611"
"AID2870","DID1611"
"AID99","DID1819"
"AID307","DID1819"
"AID727","DID1819"
"AID1565","DID1819"
"AID2286","DID1819"
"AID2581","DID1819"
"AID2870","DID1819"
"AID752","DID1115"
"AID827","DID1115"
"AID752","DID234"
"AID827","DID234"
"AID129","DID1179"
"AID129","DID1611"
"AID129","DID247"
"AID129","DID600"
"AID2105","DID1170"
"AID2408","DID1170"
"AID2105","DID1903"
"AID2408","DID1903"
"AID2105","DID819"
"AID2408","DID819"
"AID74","DID131"
"AID209","DID131"
"AID529","DID131"
"AID661","DID131"
"AID2895","DID131"
"AID74","DID36"
"AID209","DID36"
"AID529","DID36"
"AID661","DID36"
"AID2895","DID36"
"AID74","DID361"
"AID209","DID361"
"AID529","DID361"
"AID661","DID361"
"AID2895","DID361"
"AID550","DID174"
"AID550","DID1809"
"AID550","DID1846"
"AID322","DID462"
"AID2738","DID462"
"AID322","DID758"
"AID2738","DID758"
"AID322","DID925"
"AID2738","DID925"
"AID1745","DID1283"
"AID2131","DID1283"
"AID1745","DID791"
"AID2131","DID791"
"AID180","DID1471"
"AID838","DID1471"
"AID2149","DID1471"
"AID2290","DID1471"
"AID180","DID326"
"AID838","DID326"
"AID2149","DID326"
"AID2290","DID326"
"AID180","DID395"
"AID838","DID395"
"AID2149","DID395"
"AID2290","DID395"
"AID180","DID823"
"AID838","DID823"
"AID2149","DID823"
"AID2290","DID823"
"AID392","DID1256"
"AID561","DID1256"
"AID1541","DID1256"
"AID1612","DID1256"
"AID2341","DID1256"
"AID392","DID988"
"AID561","DID988"
"AID1541","DID988"
"AID1612","DID988"
"AID2341","DID988"
"AID159","DID1584"
"AID1497","DID1584"
"AID2561","DID1584"
"AID159","DID189"
"AID1497","DID189"
"AID2561","DID189"
"AID159","DID855"
"AID1497","DID855"
"AID2561","DID855"
"AID159","DID972"
"AID1497","DID972"
"AID2561","DID972"
"AID64","DID192"
"AID64","DID88"
"AID583","DID453"
