CID,BID
CID113,BID591
CID113,BID866
CID114,BID103
CID114,BID74
CID115,BID679
CID115,BID744
CID116,BID164
CID116,BID975
CID117,BID297
CID117,BID965
CID118,BID375
CID118,BID462
CID119,BID695
CID119,BID963
CID120,BID197
CID120,BID372
CID121,BID79
CID121,BID93
CID122,BID802
CID122,BID859
CID123,BID308
CID123,BID775
CID124,BID220
CID124,BID554
CID125,BID637
CID125,BID723
CID126,BID614
CID126,BID766
CID127,BID898
CID127,BID996
CID128,BID84
CID128,BID987
CID129,BID681
CID129,BID901
CID130,BID396
CID130,BID792
CID131,BID642
CID131,BID769
CID132,BID191
CID132,BID244
CID133,BID64
CID133,BID651
CID134,BID659
CID134,BID75
CID135,BID401
CID135,BID920
CID136,BID473
CID136,BID698
CID137,BID89
CID137,BID946
CID138,BID162
CID138,BID86
CID139,BID320
CID139,BID46
CID140,BID24
CID140,BID882
CID141,BID242
CID141,BID644
CID142,BID139
CID142,BID329
CID143,BID190
CID143,BID384
CID144,BID517
CID144,BID986
CID145,BID108
CID145,BID8
CID146,BID694
CID146,BID821
CID147,BID405
CID147,BID433
CID148,BID228
CID148,BID67
CID149,BID638
CID149,BID962
CID150,BID306
CID150,BID863
CID151,BID162
CID151,BID553
CID152,BID17
CID152,BID540
CID153,BID31
CID153,BID767
CID154,BID187
CID154,BID68
CID155,BID245
CID155,BID928
CID156,BID956
CID156,BID99
CID157,BID198
CID157,BID763
CID158,BID697
CID158,BID92
CID159,BID413
CID159,BID73
CID160,BID442
CID160,BID450
CID161,BID776
CID161,BID852
CID162,BID363
CID162,BID732
CID163,BID700
CID163,BID755
CID164,BID482
CID164,BID841
CID165,BID212
CID165,BID912
CID166,BID393
CID166,BID407
CID167,BID101
CID167,BID169
CID168,BID547
CID168,BID552
CID169,BID544
CID169,BID989
CID170,BID251
CID170,BID832
CID171,BID391
CID171,BID82
CID172,BID731
CID172,BID916
CID173,BID50
CID173,BID751
CID174,BID691
CID174,BID715
CID175,BID231
CID175,BID903
CID176,BID430
CID176,BID480
CID177,BID681
CID177,BID689
CID178,BID657
CID178,BID911
CID179,BID769
CID179,BID828
CID180,BID408
CID180,BID415
CID181,BID102
CID181,BID33
CID182,BID265
CID182,BID322
CID183,BID283
CID183,BID728
CID184,BID525
CID184,BID818
CID185,BID401
CID185,BID631
CID186,BID571
CID186,BID732
CID187,BID297
CID187,BID85
CID188,BID302
CID188,BID632
CID189,BID209
CID189,BID296
CID190,BID356
CID190,BID43
CID191,BID56
CID191,BID614
CID192,BID328
CID192,BID686
CID193,BID135
CID193,BID316
CID194,BID237
CID194,BID903
CID195,BID418
CID195,BID786
CID196,BID507
CID196,BID878
CID197,BID556
CID197,BID965
CID198,BID454
CID198,BID954
CID199,BID486
CID199,BID505
CID200,BID321
CID200,BID915
CID201,BID781
CID201,BID991
CID202,BID152
CID202,BID506
CID203,BID271
CID203,BID378
CID204,BID727
CID204,BID831
CID205,BID409
CID205,BID95
CID206,BID367
CID206,BID947
CID207,BID606
CID207,BID615
CID208,BID239
CID208,BID596
CID209,BID596
CID209,BID921
CID210,BID662
CID210,BID842
CID211,BID634
CID211,BID744
CID212,BID317
CID212,BID528
CID213,BID23
CID213,BID739
CID214,BID372
CID214,BID845
CID215,BID524
CID215,BID53
CID216,BID546
CID216,BID874
CID217,BID683
CID217,BID919
CID218,BID157
CID218,BID367
CID219,BID120
CID219,BID284
CID220,BID322
CID220,BID712
CID221,BID364
CID221,BID426
CID222,BID542
CID222,BID77
CID223,BID2
CID223,BID301
CID224,BID890
CID224,BID929
CID225,BID26
CID225,BID686
CID226,BID148
CID226,BID459
CID227,BID5
CID227,BID802
CID228,BID41
CID228,BID729
CID229,BID247
CID229,BID683
CID230,BID175
CID230,BID218
CID231,BID10
CID231,BID875
CID232,BID743
CID232,BID795
CID233,BID124
CID233,BID949
CID234,BID174
CID234,BID358
CID235,BID375
CID235,BID989
CID236,BID151
CID236,BID345
CID237,BID222
CID237,BID889
CID238,BID533
CID238,BID802
CID239,BID488
CID239,BID937
CID240,BID522
CID240,BID913
CID241,BID225
CID241,BID285
CID242,BID454
CID242,BID750
CID243,BID839
CID243,BID855
CID244,BID32
CID244,BID886
CID245,BID388
CID245,BID49
CID246,BID227
CID246,BID948
CID247,BID755
CID247,BID910
CID248,BID481
CID248,BID612
CID249,BID288
CID249,BID937
CID250,BID192
CID250,BID278
CID251,BID414
CID251,BID678
CID252,BID113
CID252,BID997
CID253,BID600
CID253,BID865
CID254,BID409
CID254,BID897
CID255,BID19
CID255,BID992
CID256,BID101
CID256,BID758
CID257,BID752
CID257,BID803
CID258,BID16
CID258,BID612
CID259,BID275
CID259,BID405
CID260,BID401
CID260,BID711
CID261,BID396
CID261,BID550
CID262,BID31
CID262,BID861
CID263,BID551
CID263,BID60
CID264,BID119
CID264,BID429
CID265,BID544
CID265,BID996
CID266,BID112
CID266,BID574
CID267,BID831
CID267,BID861
CID268,BID628
CID268,BID717
CID269,BID808
CID269,BID878
CID270,BID1000
CID270,BID751
CID271,BID164
CID271,BID516
CID272,BID40
CID272,BID784
CID273,BID176
CID273,BID967
CID274,BID237
CID274,BID389
CID275,BID15
CID275,BID587
CID276,BID609
CID276,BID972
CID277,BID53
CID277,BID55
CID278,BID28
CID278,BID88
CID279,BID825
CID279,BID904
CID280,BID195
CID280,BID843
CID281,BID328
CID281,BID404
CID282,BID409
CID282,BID57
CID283,BID49
CID283,BID686
CID284,BID311
CID284,BID858
CID285,BID423
CID285,BID858
CID286,BID127
CID286,BID166
CID287,BID695
CID287,BID92
CID288,BID107
CID288,BID510
CID289,BID588
CID289,BID89
CID290,BID12
CID290,BID693
CID291,BID563
CID291,BID595
CID292,BID293
CID292,BID558
CID293,BID820
CID293,BID86
CID294,BID535
CID294,BID747
CID295,BID605
CID295,BID73
CID296,BID238
CID296,BID793
CID297,BID141
CID297,BID897
CID298,BID622
CID298,BID749
CID299,BID607
CID299,BID636
CID300,BID135
CID300,BID99
CID301,BID801
CID301,BID901
CID302,BID100
CID302,BID733
CID303,BID301
CID303,BID776
CID304,BID170
CID304,BID81
CID305,BID239
CID305,BID765
CID306,BID612
CID306,BID932
CID307,BID711
CID307,BID943
CID308,BID288
CID308,BID971
CID309,BID315
CID309,BID959
CID310,BID389
CID310,BID941
CID311,BID190
CID311,BID697
CID312,BID253
CID312,BID61
CID313,BID688
CID313,BID98
CID314,BID752
CID314,BID76
CID315,BID418
CID315,BID991
CID316,BID669
CID316,BID840
CID317,BID696
CID317,BID874
CID318,BID265
CID318,BID786
CID319,BID615
CID319,BID646
CID320,BID783
CID320,BID948
CID321,BID356
CID321,BID635
CID322,BID684
CID322,BID850
CID323,BID3
CID323,BID584
CID324,BID274
CID324,BID650
CID325,BID21
CID325,BID331
CID326,BID79
CID326,BID96
CID327,BID828
CID327,BID901
CID328,BID740
CID328,BID844
CID329,BID139
CID329,BID224
CID330,BID721
CID330,BID778
CID331,BID249
CID331,BID930
CID332,BID650
CID332,BID689
CID333,BID587
CID333,BID662
CID334,BID22
CID334,BID469
CID335,BID537
CID335,BID598
CID336,BID838
CID336,BID844
CID337,BID247
CID337,BID519
CID338,BID403
CID338,BID635
CID339,BID710
CID339,BID727
CID340,BID227
CID340,BID847
CID341,BID441
CID341,BID875
CID342,BID761
CID342,BID916
CID343,BID646
CID343,BID695
CID344,BID35
CID344,BID870
CID345,BID826
CID345,BID899
CID346,BID446
CID346,BID563
CID347,BID317
CID347,BID693
CID348,BID42
CID348,BID811
CID349,BID529
CID349,BID922
CID350,BID34
CID350,BID497
CID351,BID262
CID351,BID278
CID352,BID165
CID352,BID45
CID353,BID153
CID353,BID70
CID354,BID905
CID354,BID933
CID355,BID326
CID355,BID568
CID356,BID79
CID356,BID985
CID357,BID51
CID357,BID89
CID358,BID555
CID358,BID860
CID359,BID581
CID359,BID961
CID360,BID383
CID360,BID980
CID361,BID350
CID361,BID545
CID362,BID7
CID362,BID911
CID363,BID157
CID363,BID920
CID364,BID42
CID364,BID826
CID365,BID920
CID365,BID981
CID366,BID129
CID366,BID573
CID367,BID253
CID367,BID429
CID368,BID414
CID368,BID456
CID369,BID471
CID369,BID488
CID370,BID354
CID370,BID409
CID371,BID475
CID371,BID905
CID372,BID609
CID372,BID706
CID373,BID143
CID373,BID886
CID374,BID18
CID374,BID361
CID375,BID490
CID375,BID685
CID376,BID682
CID376,BID949
CID377,BID275
CID377,BID524
CID378,BID215
CID378,BID360
CID379,BID124
CID379,BID147
CID380,BID55
CID380,BID876
CID381,BID543
CID381,BID868
CID382,BID456
CID382,BID668
CID383,BID374
CID383,BID952
CID384,BID112
CID384,BID291
CID385,BID258
CID385,BID771
CID386,BID488
CID386,BID547
CID387,BID252
CID387,BID368
CID388,BID478
CID388,BID48
CID389,BID608
CID389,BID896
CID390,BID61
CID390,BID850
CID391,BID20
CID391,BID320
CID392,BID499
CID392,BID509
CID393,BID39
CID393,BID86
CID394,BID370
CID394,BID955
CID395,BID248
CID395,BID391
CID396,BID378
CID396,BID994
CID397,BID299
CID397,BID73
CID398,BID615
CID398,BID746
CID399,BID504
CID399,BID827
CID400,BID386
CID400,BID846
CID401,BID829
CID401,BID883
CID402,BID569
CID402,BID950
CID403,BID428
CID403,BID707
CID404,BID151
CID404,BID411
CID405,BID391
CID405,BID707
CID406,BID504
CID406,BID643
CID407,BID25
CID407,BID695
CID408,BID65
CID408,BID956
CID409,BID332
CID409,BID74
CID410,BID341
CID410,BID96
CID411,BID236
CID411,BID940
CID412,BID597
CID412,BID971
CID413,BID123
CID413,BID884
CID414,BID570
CID414,BID708
CID415,BID262
CID415,BID85
CID416,BID514
CID416,BID86
CID417,BID622
CID417,BID867
CID418,BID549
CID418,BID914
CID419,BID156
CID419,BID29
CID420,BID158
CID420,BID394
CID421,BID607
CID421,BID679
CID422,BID391
CID422,BID86
CID423,BID262
CID423,BID656
CID424,BID213
CID424,BID328
CID425,BID910
CID425,BID983
CID426,BID209
CID426,BID975
CID427,BID238
CID427,BID835
CID428,BID749
CID428,BID760
CID429,BID464
CID429,BID670
CID430,BID394
CID430,BID691
CID431,BID461
CID431,BID718
CID432,BID529
CID432,BID544
CID433,BID361
CID433,BID535
CID434,BID581
CID434,BID923
CID435,BID509
CID435,BID902
CID436,BID72
CID436,BID967
CID437,BID250
CID437,BID63
CID438,BID294
CID438,BID655
CID439,BID104
CID439,BID383
CID440,BID169
CID440,BID745
CID441,BID471
CID441,BID867
CID442,BID519
CID442,BID742
CID443,BID673
CID443,BID715
CID444,BID612
CID444,BID843
CID445,BID181
CID445,BID959
CID446,BID235
CID446,BID529
CID447,BID473
CID447,BID605
CID448,BID407
CID448,BID566
CID449,BID277
CID449,BID408
CID450,BID250
CID450,BID681
CID451,BID480
CID451,BID629
CID452,BID662
CID452,BID810
CID453,BID475
CID453,BID938
CID454,BID47
CID454,BID604
CID455,BID379
CID455,BID579
CID456,BID416
CID456,BID841
CID457,BID377
CID457,BID746
CID458,BID539
CID458,BID799
CID459,BID509
CID459,BID999
CID460,BID730
CID460,BID776
CID461,BID189
CID461,BID679
CID462,BID427
CID462,BID800
CID463,BID71
CID463,BID95
CID464,BID732
CID464,BID768
CID465,BID206
CID465,BID209
CID466,BID135
CID466,BID803
CID467,BID481
CID467,BID673
CID468,BID271
CID468,BID947
CID469,BID292
CID469,BID988
CID470,BID436
CID470,BID749
CID471,BID218
CID471,BID425
CID472,BID114
CID472,BID353
CID473,BID182
CID473,BID721
CID474,BID171
CID474,BID225
CID475,BID438
CID475,BID873
CID476,BID185
CID476,BID466
CID477,BID937
CID477,BID953
CID478,BID142
CID478,BID602
CID479,BID439
CID479,BID447
CID480,BID581
CID480,BID830
CID481,BID363
CID481,BID460
CID482,BID649
CID482,BID692
CID483,BID614
CID483,BID65
CID484,BID845
CID484,BID992
CID485,BID418
CID485,BID827
CID486,BID501
CID486,BID894
CID487,BID657
CID487,BID783
CID488,BID475
CID488,BID859
CID489,BID559
CID489,BID854
CID490,BID110
CID490,BID937
CID491,BID463
CID491,BID969
CID492,BID175
CID492,BID60
CID493,BID334
CID493,BID939
CID494,BID236
CID494,BID351
CID495,BID609
CID495,BID806
CID496,BID678
CID496,BID996
CID497,BID345
CID497,BID39
CID498,BID320
CID498,BID941
CID499,BID116
CID499,BID913
CID500,BID264
CID500,BID728
CID501,BID623
CID501,BID937
CID502,BID196
CID502,BID502
CID503,BID140
CID503,BID965
CID504,BID679
CID504,BID876
CID505,BID18
CID505,BID633
CID506,BID417
CID506,BID447
CID507,BID489
CID507,BID533
CID508,BID134
CID508,BID802
CID509,BID503
CID509,BID63
CID510,BID142
CID510,BID727
CID511,BID392
CID511,BID933
CID512,BID157
CID512,BID617
CID513,BID117
CID513,BID767
CID514,BID323
CID514,BID531
CID515,BID148
CID515,BID67
CID516,BID385
CID516,BID520
CID517,BID40
CID517,BID834
CID518,BID5
CID518,BID679
CID519,BID369
CID519,BID705
CID520,BID273
CID520,BID513
CID521,BID633
CID521,BID713
CID522,BID188
CID522,BID913
CID523,BID111
CID523,BID395
CID524,BID524
CID524,BID530
CID525,BID280
CID525,BID837
CID526,BID496
CID526,BID658
CID527,BID681
CID527,BID716
CID528,BID266
CID528,BID481
CID529,BID463
CID529,BID959
CID530,BID53
CID530,BID575
CID531,BID879
CID531,BID968
CID532,BID120
CID532,BID200
CID533,BID281
CID533,BID592
CID534,BID389
CID534,BID851
CID535,BID423
CID535,BID958
CID536,BID352
CID536,BID812
CID537,BID330
CID537,BID921
CID538,BID503
CID538,BID855
CID539,BID651
CID539,BID960
CID540,BID899
CID540,BID9
CID541,BID846
CID541,BID866
CID542,BID440
CID542,BID675
CID543,BID242
CID543,BID772
CID544,BID261
CID544,BID601
CID545,BID340
CID545,BID580
CID546,BID194
CID546,BID340
CID547,BID13
CID547,BID31
CID548,BID445
CID548,BID694
CID549,BID443
CID549,BID690
CID550,BID397
CID550,BID728
CID551,BID606
CID551,BID934
CID552,BID584
CID552,BID974
CID553,BID606
CID553,BID936
CID554,BID173
CID554,BID994
CID555,BID435
CID555,BID586
CID556,BID568
CID556,BID745
CID557,BID572
CID557,BID841
CID558,BID297
CID558,BID990
CID559,BID75
CID559,BID917
CID560,BID27
CID560,BID95
CID561,BID434
CID561,BID802
CID562,BID134
CID562,BID697
CID563,BID102
CID563,BID312
CID564,BID41
CID564,BID948
CID565,BID377
CID565,BID651
CID566,BID114
CID566,BID797
CID567,BID679
CID567,BID943
CID568,BID252
CID568,BID48
CID569,BID127
CID569,BID510
CID570,BID581
CID570,BID653
CID571,BID566
CID571,BID616
CID572,BID707
CID572,BID711
CID573,BID307
CID573,BID381
CID574,BID105
CID574,BID360
CID575,BID191
CID575,BID462
CID576,BID481
CID576,BID703
CID577,BID286
CID577,BID968
CID578,BID465
CID578,BID675
CID579,BID138
CID579,BID44
CID580,BID972
CID580,BID982
CID581,BID483
CID581,BID611
CID582,BID157
CID582,BID937
CID583,BID712
CID583,BID997
CID584,BID574
CID584,BID679
CID585,BID460
CID585,BID901
CID586,BID529
CID586,BID547
CID587,BID449
CID587,BID564
CID588,BID554
CID588,BID937
CID589,BID187
CID589,BID282
CID590,BID698
CID590,BID750
CID591,BID220
CID591,BID815
CID592,BID438
CID592,BID966
CID593,BID395
CID593,BID427
CID594,BID421
CID594,BID528
CID595,BID189
CID595,BID709
CID596,BID360
CID596,BID659
CID597,BID171
CID597,BID918
CID598,BID290
CID598,BID768
CID599,BID664
CID599,BID709
CID600,BID187
CID600,BID343
CID601,BID756
CID601,BID965
CID602,BID607
CID602,BID805
CID603,BID601
CID603,BID794
CID604,BID191
CID604,BID486
CID605,BID457
CID605,BID593
CID606,BID293
CID606,BID376
CID607,BID789
CID607,BID837
CID608,BID130
CID608,BID696
CID609,BID627
CID609,BID983
CID610,BID250
CID610,BID840
CID611,BID797
CID611,BID962
CID612,BID208
CID612,BID524
CID613,BID264
CID613,BID318
CID614,BID461
CID614,BID654
CID615,BID90
CID615,BID998
CID616,BID361
CID616,BID56
CID617,BID4
CID617,BID967
CID618,BID164
CID618,BID698
CID619,BID35
CID619,BID64
CID620,BID156
CID620,BID873
CID621,BID359
CID621,BID447
CID622,BID482
CID622,BID963
CID623,BID33
CID623,BID77
CID624,BID20
CID624,BID909
CID625,BID671
CID625,BID824
CID626,BID626
CID626,BID671
CID627,BID580
CID627,BID807
CID628,BID614
CID628,BID639
CID629,BID715
CID629,BID913
CID630,BID813
CID630,BID827
CID631,BID426
CID631,BID69
CID632,BID227
CID632,BID881
CID633,BID441
CID633,BID896
CID634,BID448
CID634,BID782
CID635,BID369
CID635,BID87
CID636,BID644
CID636,BID762
CID637,BID110
CID637,BID683
CID638,BID111
CID638,BID693
CID639,BID274
CID639,BID64
CID640,BID143
CID640,BID554
CID641,BID800
CID641,BID86
CID642,BID315
CID642,BID385
CID643,BID665
CID643,BID748
CID644,BID357
CID644,BID695
CID645,BID763
CID645,BID925
CID646,BID38
CID646,BID738
CID647,BID636
CID647,BID705
CID648,BID80
CID648,BID860
CID649,BID61
CID649,BID762
CID650,BID421
CID650,BID639
CID651,BID698
CID651,BID932
CID652,BID142
CID652,BID21
CID653,BID104
CID653,BID472
CID654,BID771
CID654,BID81
CID655,BID477
CID655,BID691
CID656,BID310
CID656,BID639
CID657,BID549
CID657,BID77
CID658,BID166
CID658,BID792
CID659,BID200
CID659,BID802
CID660,BID195
CID660,BID22
CID661,BID211
CID661,BID212
CID662,BID528
CID662,BID745
CID663,BID653
CID663,BID873
CID664,BID493
CID664,BID515
CID665,BID210
CID665,BID316
CID666,BID216
CID666,BID307
CID667,BID198
CID667,BID516
CID668,BID204
CID668,BID570
CID669,BID151
CID669,BID32
CID670,BID501
CID670,BID854
CID671,BID515
CID671,BID717
CID672,BID305
CID672,BID333
CID673,BID747
CID673,BID876
CID674,BID345
CID674,BID433
CID675,BID857
CID675,BID998
CID676,BID630
CID676,BID662
CID677,BID584
CID677,BID996
CID678,BID575
CID678,BID871
CID679,BID160
CID679,BID989
CID680,BID152
CID680,BID221
CID681,BID623
CID681,BID75
CID682,BID122
CID682,BID753
CID683,BID749
CID683,BID984
CID684,BID426
CID684,BID676
CID685,BID100
CID685,BID628
CID686,BID167
CID686,BID27
CID687,BID140
CID687,BID728
CID688,BID521
CID688,BID98
CID689,BID391
CID689,BID905
CID690,BID415
CID690,BID842
CID691,BID796
CID691,BID812
CID692,BID428
CID692,BID905
CID693,BID571
CID693,BID945
CID694,BID124
CID694,BID28
CID695,BID881
CID695,BID944
CID696,BID481
CID696,BID520
CID697,BID492
CID697,BID72
CID698,BID183
CID698,BID558
CID699,BID495
CID699,BID813
CID700,BID505
CID700,BID731
CID701,BID382
CID701,BID608
CID702,BID474
CID702,BID808
CID703,BID411
CID703,BID435
CID704,BID283
CID704,BID937
CID705,BID486
CID705,BID637
CID706,BID376
CID706,BID932
CID707,BID3
CID707,BID59
CID708,BID418
CID708,BID989
CID709,BID519
CID709,BID944
CID710,BID594
CID710,BID875
CID711,BID272
CID711,BID68
CID712,BID306
CID712,BID989
CID713,BID31
CID713,BID598
CID714,BID134
CID714,BID987
CID715,BID411
CID715,BID869
CID716,BID154
CID716,BID45
CID717,BID219
CID717,BID961
CID718,BID736
CID718,BID856
CID719,BID489
CID719,BID719
CID720,BID285
CID720,BID478
CID721,BID490
CID721,BID88
CID722,BID417
CID722,BID885
CID723,BID494
CID723,BID909
CID724,BID360
CID724,BID371
CID725,BID347
CID725,BID561
CID726,BID323
CID726,BID838
CID727,BID294
CID727,BID729
CID728,BID18
CID728,BID869
CID729,BID288
CID729,BID783
CID730,BID104
CID730,BID51
CID731,BID214
CID731,BID323
CID732,BID430
CID732,BID555
CID733,BID381
CID733,BID932
CID734,BID653
CID734,BID933
CID735,BID133
CID735,BID801
CID736,BID500
CID736,BID72
CID737,BID105
CID737,BID47
CID738,BID44
CID738,BID555
CID739,BID820
CID739,BID891
CID740,BID265
CID740,BID918
CID741,BID926
CID741,BID951
CID742,BID482
CID742,BID806
CID743,BID220
CID743,BID975
CID744,BID145
CID744,BID539
CID745,BID698
CID745,BID974
CID746,BID189
CID746,BID396
CID747,BID629
CID747,BID691
CID748,BID657
CID748,BID926
CID749,BID184
CID749,BID761
CID750,BID572
CID750,BID922
CID751,BID457
CID751,BID54
CID752,BID24
CID752,BID338
CID753,BID38
CID753,BID513
CID754,BID557
CID754,BID681
CID755,BID548
CID755,BID68
CID756,BID630
CID756,BID959
CID757,BID301
CID757,BID605
CID758,BID849
CID758,BID931
CID759,BID457
CID759,BID747
CID760,BID196
CID760,BID467
CID761,BID226
CID761,BID353
CID762,BID273
CID762,BID563
CID763,BID426
CID763,BID658
CID764,BID156
CID764,BID953
CID765,BID397
CID765,BID989
CID766,BID294
CID766,BID414
CID767,BID481
CID767,BID859
CID768,BID54
CID768,BID926
CID769,BID387
CID769,BID467
CID770,BID49
CID770,BID590
CID771,BID47
CID771,BID710
CID772,BID587
CID772,BID841
CID773,BID155
CID773,BID465
CID774,BID38
CID774,BID972
CID775,BID171
CID775,BID849
CID776,BID570
CID776,BID934
CID777,BID477
CID777,BID641
CID778,BID341
CID778,BID638
CID779,BID172
CID779,BID640
CID780,BID687
CID780,BID816
CID781,BID135
CID781,BID740
CID782,BID455
CID782,BID52
CID783,BID441
CID783,BID798
CID784,BID487
CID784,BID736
CID785,BID322
CID785,BID460
CID786,BID149
CID786,BID876
CID787,BID285
CID787,BID548
CID788,BID344
CID788,BID49
CID789,BID227
CID789,BID333
CID790,BID172
CID790,BID666
CID791,BID668
CID791,BID981
CID792,BID159
CID792,BID315
CID793,BID225
CID793,BID585
CID794,BID232
CID794,BID498
CID795,BID593
CID795,BID983
CID796,BID250
CID796,BID57
CID797,BID34
CID797,BID735
CID798,BID433
CID798,BID451
CID799,BID105
CID799,BID617
CID800,BID507
CID800,BID742
CID801,BID265
CID801,BID98
CID802,BID592
CID802,BID932
CID803,BID329
CID803,BID848
CID804,BID458
CID804,BID592
CID805,BID778
CID805,BID993
CID806,BID343
CID806,BID97
CID807,BID38
CID807,BID668
CID808,BID211
CID808,BID618
CID809,BID897
CID809,BID917
CID810,BID112
CID810,BID62
CID811,BID568
CID811,BID572
CID812,BID671
CID812,BID896
CID813,BID526
CID813,BID933
CID814,BID28
CID814,BID902
CID815,BID368
CID815,BID384
CID816,BID130
CID816,BID711
CID817,BID123
CID817,BID774
CID818,BID157
CID818,BID497
CID819,BID600
CID819,BID712
CID820,BID877
CID820,BID956
CID821,BID15
CID821,BID22
CID822,BID289
CID822,BID923
CID823,BID116
CID823,BID915
CID824,BID436
CID824,BID496
CID825,BID458
CID825,BID488
CID826,BID184
CID826,BID836
CID827,BID55
CID827,BID776
CID828,BID75
CID828,BID853
CID829,BID285
CID829,BID295
CID830,BID288
CID830,BID33
CID831,BID740
CID831,BID981
CID832,BID200
CID832,BID698
CID833,BID273
CID833,BID335
CID834,BID610
CID834,BID826
CID835,BID401
CID835,BID567
CID836,BID126
CID836,BID706
CID837,BID690
CID837,BID809
CID838,BID378
CID838,BID811
CID839,BID31
CID839,BID752
CID840,BID165
CID840,BID45
CID841,BID191
CID841,BID942
CID842,BID342
CID842,BID457
CID843,BID296
CID843,BID402
CID844,BID221
CID844,BID870
CID845,BID111
CID845,BID65
CID846,BID282
CID846,BID663
CID847,BID327
CID847,BID642
CID848,BID666
CID848,BID875
CID849,BID39
CID849,BID548
CID850,BID378
CID850,BID54
CID851,BID651
CID851,BID686
CID852,BID28
CID852,BID800
CID853,BID106
CID853,BID130
CID854,BID155
CID854,BID935
CID855,BID249
CID855,BID753
CID856,BID514
CID856,BID991
CID857,BID601
CID857,BID750
CID858,BID231
CID858,BID278
CID859,BID336
CID859,BID56
CID860,BID212
CID860,BID367
CID861,BID662
CID861,BID75
CID862,BID416
CID862,BID532
CID863,BID173
CID863,BID639
CID864,BID274
CID864,BID574
CID865,BID760
CID865,BID922
CID866,BID159
CID866,BID452
CID867,BID118
CID867,BID907
CID868,BID109
CID868,BID402
CID869,BID325
CID869,BID578
CID870,BID200
CID870,BID810
CID871,BID197
CID871,BID611
CID872,BID641
CID872,BID667
CID873,BID416
CID873,BID486
CID874,BID409
CID874,BID855
