CID,BID
CID163,BID2114
CID163,BID879
CID164,BID119
CID165,BID838
CID165,BID990
CID166,BID2157
CID166,BID2602
CID167,BID540
CID167,BID875
CID168,BID2636
CID168,BID976
CID169,BID2618
CID170,BID1698
CID170,BID1716
CID171,BID2311
CID172,BID1216
CID172,BID1517
CID173,BID1705
CID174,BID266
CID175,BID98
CID176,BID1559
CID176,BID1721
CID177,BID2165
CID178,BID440
CID179,BID2378
CID179,BID2391
CID180,BID152
CID180,BID1798
CID181,BID1227
CID181,BID1993
CID182,BID2556
CID183,BID1573
CID183,BID965
CID184,BID1098
CID185,BID2722
CID186,BID2479
CID186,BID891
CID187,BID2854
CID188,BID985
CID189,BID2640
CID189,BID2979
CID190,BID2563
CID190,BID378
CID191,BID1231
CID192,BID1181
CID193,BID144
CID194,BID1386
CID194,BID2217
CID195,BID1321
CID196,BID2364
CID196,BID457
CID197,BID787
CID198,BID1326
CID198,BID924
CID199,BID1291
CID200,BID1229
CID200,BID536
CID201,BID1081
CID201,BID1313
CID202,BID1239
CID203,BID1828
CID203,BID580
CID204,BID111
CID204,BID2918
CID205,BID150
CID205,BID638
CID206,BID1956
CID206,BID868
CID207,BID2743
CID208,BID2959
CID209,BID1217
CID209,BID2505
CID210,BID416
CID211,BID1460
CID212,BID1063
CID212,BID2523
CID213,BID2025
CID214,BID1505
CID214,BID2472
CID215,BID1571
CID215,BID2503
CID216,BID134
CID216,BID2435
CID217,BID2680
CID218,BID2456
CID219,BID1352
CID219,BID1407
CID220,BID148
CID220,BID2538
CID221,BID1773
CID221,BID2737
CID222,BID807
CID223,BID1524
CID223,BID2914
CID224,BID1429
CID225,BID162
CID225,BID1797
CID226,BID855
CID227,BID2429
CID227,BID877
CID228,BID2620
CID229,BID533
CID229,BID789
CID230,BID2705
CID230,BID347
CID231,BID1806
CID231,BID328
CID232,BID1419
CID233,BID1137
CID234,BID1816
CID234,BID2827
CID235,BID1381
CID235,BID586
CID236,BID1250
CID237,BID1896
CID237,BID2770
CID238,BID893
CID239,BID1252
CID239,BID719
CID240,BID2434
CID241,BID1007
CID241,BID2943
CID242,BID209
CID242,BID2756
CID243,BID130
CID243,BID558
CID244,BID1702
CID245,BID1782
CID245,BID2866
CID246,BID2572
CID247,BID2624
CID248,BID1621
CID249,BID1661
CID249,BID2032
CID250,BID1306
CID250,BID2129
CID251,BID1244
CID252,BID1018
CID253,BID2018
CID253,BID2962
CID254,BID2323
CID255,BID1431
CID256,BID1965
CID257,BID1065
CID257,BID2126
CID258,BID1336
CID259,BID2167
CID259,BID2639
CID260,BID230
CID261,BID899
CID262,BID1626
CID262,BID2320
CID263,BID158
CID263,BID2733
CID264,BID1802
CID265,BID105
CID266,BID2634
CID267,BID1254
CID268,BID171
CID269,BID2935
CID270,BID899
CID271,BID1740
CID271,BID714
CID272,BID174
CID273,BID1943
CID273,BID2574
CID274,BID1080
CID274,BID1553
CID275,BID2205
CID275,BID664
CID276,BID1102
CID276,BID2224
CID277,BID1377
CID278,BID428
CID279,BID567
CID280,BID1421
CID280,BID44
CID281,BID1979
CID281,BID336
CID282,BID1708
CID282,BID2919
CID283,BID1157
CID283,BID2775
CID284,BID2120
CID284,BID621
CID285,BID2200
CID286,BID1803
CID287,BID1551
CID287,BID1888
CID288,BID2923
CID289,BID1801
CID289,BID1907
CID290,BID2542
CID291,BID2628
CID291,BID2924
CID292,BID1962
CID292,BID403
CID293,BID1587
CID294,BID654
CID295,BID1388
CID295,BID2537
CID296,BID1819
CID296,BID535
CID297,BID524
CID298,BID2419
CID298,BID2931
CID299,BID2596
CID299,BID305
CID300,BID1799
CID301,BID1935
CID302,BID2565
CID303,BID1413
CID303,BID2564
CID304,BID2757
CID304,BID936
CID305,BID1529
CID306,BID1955
CID306,BID2392
CID307,BID1794
CID307,BID2911
CID308,BID834
CID308,BID990
CID309,BID1524
CID310,BID519
CID311,BID1423
CID311,BID1530
CID312,BID1392
CID312,BID1867
CID313,BID1930
CID314,BID119
CID315,BID1101
CID316,BID319
CID317,BID1888
CID318,BID478
CID319,BID2404
CID320,BID1906
CID320,BID2761
CID321,BID1320
CID321,BID2637
CID322,BID1592
CID323,BID2453
CID324,BID1973
CID325,BID1040
CID325,BID2693
CID326,BID321
CID326,BID774
CID327,BID2530
CID328,BID1179
CID328,BID299
CID329,BID1369
CID329,BID1824
CID330,BID1440
CID331,BID998
CID332,BID1168
CID332,BID2596
CID333,BID798
CID334,BID2352
CID335,BID2393
CID336,BID2009
CID337,BID1660
CID338,BID2079
CID338,BID849
CID339,BID732
CID339,BID766
CID340,BID610
CID341,BID1066
CID342,BID1041
CID342,BID544
CID343,BID820
CID344,BID2422
CID344,BID262
CID345,BID1589
CID346,BID1537
CID347,BID166
CID347,BID267
CID348,BID2896
CID348,BID499
CID349,BID1523
CID350,BID1165
CID350,BID1184
CID351,BID2095
CID352,BID649
CID353,BID1200
CID354,BID1178
CID355,BID2210
CID356,BID1359
CID356,BID196
CID357,BID2772
CID358,BID1800
CID359,BID2527
CID359,BID2567
CID360,BID797
CID361,BID892
CID362,BID893
CID363,BID221
CID363,BID2394
CID364,BID2894
CID364,BID776
CID365,BID492
CID366,BID2603
CID367,BID2991
CID368,BID53
CID369,BID196
CID370,BID1350
CID371,BID433
CID372,BID1290
CID373,BID1876
CID373,BID47
CID374,BID2024
CID375,BID1779
CID375,BID2050
CID376,BID1512
CID377,BID1353
CID378,BID1291
CID379,BID1019
CID379,BID2362
CID380,BID2526
CID381,BID1038
CID381,BID166
CID382,BID2041
CID383,BID670
CID384,BID931
CID385,BID1468
CID386,BID2464
CID386,BID993
CID387,BID1894
CID388,BID2047
CID388,BID2163
CID389,BID1672
CID390,BID208
CID391,BID1387
CID391,BID636
CID392,BID2561
CID392,BID311
CID393,BID1141
CID394,BID1919
CID394,BID241
CID395,BID1803
CID395,BID2899
CID396,BID1497
CID396,BID1752
CID397,BID2696
CID397,BID617
CID398,BID1914
CID398,BID2030
CID399,BID1549
CID400,BID542
CID401,BID1883
CID401,BID30
CID402,BID2092
CID402,BID710
CID403,BID2956
CID404,BID143
CID404,BID1583
CID405,BID2230
CID406,BID2668
CID407,BID2338
CID408,BID2120
CID408,BID287
CID409,BID1209
CID409,BID968
CID410,BID2760
CID410,BID826
CID411,BID387
CID411,BID760
CID412,BID166
CID413,BID2067
CID413,BID2186
CID414,BID904
CID415,BID2294
CID416,BID1473
CID416,BID81
CID417,BID728
CID418,BID365
CID419,BID2082
CID419,BID228
CID420,BID2335
CID420,BID310
CID421,BID2097
CID421,BID984
CID422,BID440
CID422,BID547
CID423,BID884
CID424,BID2947
CID424,BID711
CID425,BID538
CID426,BID1094
CID426,BID2640
CID427,BID1210
CID428,BID1139
CID429,BID1844
CID429,BID562
CID430,BID2158
CID431,BID1610
CID431,BID2489
CID432,BID1913
CID432,BID233
CID433,BID1193
CID433,BID249
CID434,BID1914
CID434,BID86
CID435,BID1242
CID435,BID817
CID436,BID10
CID437,BID1419
CID438,BID2900
CID439,BID1534
CID439,BID437
CID440,BID2732
CID441,BID2779
CID442,BID1220
CID442,BID534
CID443,BID564
CID444,BID1643
CID444,BID54
CID445,BID2914
CID446,BID168
CID446,BID2360
CID447,BID2564
CID447,BID823
CID448,BID1795
CID448,BID2900
CID449,BID134
CID449,BID240
CID450,BID2136
CID451,BID479
CID451,BID925
CID452,BID971
CID453,BID2083
CID454,BID401
CID455,BID1538
CID455,BID1596
CID456,BID1188
CID457,BID2326
CID457,BID610
CID458,BID2696
CID458,BID483
CID459,BID127
CID459,BID2637
CID460,BID2295
CID460,BID2774
CID461,BID2681
CID461,BID379
CID462,BID2522
CID462,BID662
CID463,BID1427
CID464,BID1305
CID464,BID1499
CID465,BID2356
CID465,BID2633
CID466,BID1650
CID467,BID2766
CID467,BID649
CID468,BID510
CID468,BID999
CID469,BID2240
CID470,BID1378
CID470,BID2583
CID471,BID1172
CID471,BID516
CID472,BID2480
CID472,BID713
CID473,BID170
CID474,BID1160
CID475,BID252
CID476,BID604
CID476,BID629
CID477,BID1810
CID478,BID1774
CID478,BID3
CID479,BID1219
CID479,BID752
CID480,BID1756
CID480,BID2602
CID481,BID2085
CID481,BID528
CID482,BID1546
CID482,BID2933
CID483,BID1593
CID484,BID779
CID485,BID633
CID485,BID877
CID486,BID1808
CID487,BID2872
CID488,BID621
CID489,BID2600
CID489,BID545
CID490,BID2831
CID491,BID1140
CID492,BID147
CID493,BID370
CID493,BID398
CID494,BID415
CID495,BID2076
CID495,BID2818
CID496,BID267
CID496,BID924
CID497,BID1940
CID497,BID2633
CID498,BID932
CID499,BID1805
CID499,BID2325
CID500,BID1714
CID501,BID2123
CID502,BID2586
CID503,BID301
CID504,BID2428
CID504,BID294
CID505,BID1581
CID505,BID521
CID506,BID2836
CID507,BID1745
CID507,BID791
CID508,BID453
CID508,BID475
CID509,BID2806
CID510,BID1625
CID510,BID652
CID511,BID2936
CID512,BID2478
CID513,BID2967
CID514,BID2023
CID514,BID627
CID515,BID1197
CID515,BID2105
CID516,BID1082
CID516,BID2604
CID517,BID1310
CID517,BID254
CID518,BID1861
CID518,BID237
CID519,BID1494
CID519,BID2063
CID520,BID2755
CID520,BID279
CID521,BID1931
CID522,BID1993
CID523,BID624
CID524,BID2071
CID524,BID2785
CID525,BID1281
CID526,BID1505
CID526,BID2949
CID527,BID1829
CID527,BID2200
CID528,BID2713
CID528,BID651
CID529,BID2643
CID530,BID569
CID531,BID974
CID532,BID1956
CID533,BID1807
CID534,BID2616
CID534,BID2768
CID535,BID1189
CID536,BID208
CID536,BID345
CID537,BID1423
CID537,BID662
CID538,BID2972
CID539,BID2043
CID540,BID2174
CID540,BID2437
CID541,BID10
CID541,BID2570
CID542,BID2216
CID542,BID2458
CID543,BID2609
CID543,BID2924
CID544,BID2078
CID545,BID1420
CID546,BID2261
CID546,BID2262
CID547,BID1494
CID547,BID2129
CID548,BID2557
CID549,BID2199
CID549,BID809
CID550,BID2410
CID550,BID2930
CID551,BID630
CID552,BID2266
CID553,BID2385
CID553,BID2912
CID554,BID2456
CID554,BID533
CID555,BID1881
CID556,BID1729
CID556,BID2986
CID557,BID2551
CID558,BID1923
CID558,BID32
CID559,BID408
CID560,BID2060
CID560,BID2122
CID561,BID2058
CID562,BID2245
CID562,BID2369
CID563,BID1505
CID564,BID2496
CID565,BID2670
CID565,BID826
CID566,BID1728
CID566,BID2266
CID567,BID28
CID567,BID2855
CID568,BID2260
CID569,BID1265
CID569,BID2204
CID570,BID2568
CID571,BID1722
CID572,BID2091
CID572,BID8
CID573,BID1201
CID573,BID1981
CID574,BID1237
CID574,BID230
CID575,BID2956
CID575,BID430
CID576,BID1385
CID576,BID765
CID577,BID2215
CID577,BID2494
CID578,BID645
CID579,BID1319
CID579,BID423
CID580,BID561
CID580,BID592
CID581,BID1095
CID581,BID1831
CID582,BID1050
CID583,BID1790
CID584,BID1775
CID584,BID1923
CID585,BID2876
CID586,BID1081
CID586,BID2704
CID587,BID136
CID587,BID2302
CID588,BID2038
CID589,BID1773
CID589,BID344
CID590,BID438
CID591,BID2524
CID591,BID417
CID592,BID1612
CID592,BID2095
CID593,BID1274
CID593,BID1444
CID594,BID1021
CID595,BID1852
CID595,BID1978
CID596,BID1491
CID596,BID1996
CID597,BID1568
CID598,BID2087
CID598,BID2121
CID599,BID905
CID600,BID2385
CID600,BID451
CID601,BID11
CID602,BID1481
CID602,BID26
CID603,BID1553
CID603,BID2832
CID604,BID1003
CID604,BID1281
CID605,BID101
CID605,BID1634
CID606,BID1051
CID606,BID732
CID607,BID1155
CID607,BID1273
CID608,BID2935
CID609,BID2012
CID610,BID1243
CID610,BID2132
CID611,BID1169
CID611,BID2962
CID612,BID2262
CID612,BID703
CID613,BID1
CID613,BID2192
CID614,BID1508
CID614,BID63
CID615,BID1197
CID615,BID1963
CID616,BID212
CID617,BID2211
CID618,BID898
CID619,BID1415
CID619,BID2376
CID620,BID680
CID620,BID799
CID621,BID1421
CID622,BID1252
CID622,BID2169
CID623,BID1882
CID624,BID2599
CID624,BID690
CID625,BID2047
CID626,BID2966
CID627,BID1699
CID627,BID737
CID628,BID655
CID629,BID2706
CID630,BID2012
CID630,BID637
CID631,BID2123
CID631,BID2767
CID632,BID472
CID633,BID1356
CID634,BID2397
CID635,BID2613
CID636,BID2015
CID636,BID529
CID637,BID1544
CID638,BID2872
CID639,BID2813
CID639,BID2943
CID640,BID1812
CID641,BID100
CID641,BID2953
CID642,BID389
CID643,BID1046
CID644,BID1055
CID645,BID1719
CID646,BID2456
CID646,BID62
CID647,BID2237
CID647,BID273
CID648,BID1496
CID648,BID2423
CID649,BID1571
CID650,BID1154
CID650,BID2911
CID651,BID2194
CID651,BID391
CID652,BID1999
CID653,BID993
CID654,BID2400
CID654,BID2530
CID655,BID799
CID656,BID2722
CID657,BID2772
CID657,BID93
CID658,BID2166
CID658,BID2658
CID659,BID2682
CID659,BID505
CID660,BID1979
CID660,BID2648
CID661,BID636
CID662,BID2044
CID662,BID2642
CID663,BID1126
CID663,BID1194
CID664,BID1990
CID664,BID2749
CID665,BID230
CID665,BID282
CID666,BID2650
CID667,BID2802
CID668,BID1265
CID668,BID616
CID669,BID1823
CID670,BID1729
CID670,BID2319
CID671,BID1003
CID672,BID1133
CID672,BID1804
CID673,BID2160
CID674,BID627
CID675,BID207
CID676,BID2083
CID677,BID2723
CID678,BID1942
CID678,BID2841
CID679,BID461
CID680,BID1122
CID680,BID571
CID681,BID2529
CID682,BID131
CID683,BID1357
CID683,BID2826
CID684,BID1762
CID684,BID907
CID685,BID1361
CID686,BID145
CID686,BID924
CID687,BID1232
CID687,BID1630
CID688,BID2669
CID688,BID2776
CID689,BID2569
CID689,BID94
CID690,BID1031
CID691,BID329
CID692,BID2407
CID693,BID252
CID693,BID2857
CID694,BID2478
CID695,BID2879
CID696,BID2990
CID696,BID869
CID697,BID1039
CID697,BID2647
CID698,BID47
CID699,BID1057
CID699,BID197
CID700,BID2330
CID701,BID2803
CID701,BID696
CID702,BID1099
CID702,BID452
CID703,BID2297
CID703,BID872
CID704,BID1772
CID704,BID700
CID705,BID1327
CID705,BID1538
CID706,BID1396
CID707,BID2193
CID708,BID1263
CID708,BID2411
CID709,BID168
CID710,BID2863
CID710,BID827
CID711,BID2549
CID711,BID2990
CID712,BID1906
CID713,BID2520
CID713,BID783
CID714,BID825
CID715,BID2126
CID716,BID697
CID717,BID2628
CID717,BID534
CID718,BID173
CID718,BID678
CID719,BID1378
CID719,BID2879
CID720,BID277
CID720,BID2831
CID721,BID279
CID722,BID2979
CID723,BID85
CID724,BID2640
CID724,BID2929
CID725,BID578
CID726,BID2543
CID726,BID586
CID727,BID2379
CID728,BID1054
CID728,BID1221
CID729,BID1357
CID729,BID1763
CID730,BID13
CID731,BID167
CID731,BID2012
CID732,BID1979
CID732,BID971
CID733,BID119
CID733,BID2947
CID734,BID1849
CID734,BID218
CID735,BID1482
CID735,BID2976
CID736,BID1984
CID737,BID2319
CID738,BID1001
CID738,BID2843
CID739,BID1051
CID739,BID1323
CID740,BID1289
CID741,BID1647
CID741,BID438
CID742,BID1533
CID743,BID1927
CID744,BID262
CID745,BID1646
CID746,BID2982
CID746,BID942
CID747,BID74
CID748,BID2297
CID749,BID2228
CID749,BID422
CID750,BID2030
CID751,BID467
CID752,BID2946
CID752,BID56
CID753,BID1255
CID753,BID2579
CID754,BID2177
CID754,BID777
CID755,BID127
CID755,BID1745
CID756,BID2942
CID757,BID2125
CID758,BID2595
CID758,BID77
CID759,BID2459
CID759,BID2912
CID760,BID2844
CID760,BID806
CID761,BID1311
CID761,BID2677
CID762,BID2711
CID762,BID2864
CID763,BID1987
CID764,BID2438
CID765,BID142
CID765,BID2294
CID766,BID1672
CID767,BID2480
CID768,BID2023
CID769,BID273
CID770,BID2453
CID771,BID1732
CID771,BID2922
CID772,BID2752
CID773,BID1607
CID773,BID2810
CID774,BID1124
CID775,BID2395
CID775,BID608
CID776,BID1080
CID777,BID2781
CID778,BID1451
CID778,BID1871
CID779,BID1684
CID779,BID2553
CID780,BID1396
CID780,BID1732
CID781,BID701
CID781,BID79
CID782,BID2241
CID782,BID69
CID783,BID1290
CID783,BID2396
CID784,BID2710
CID784,BID574
CID785,BID1545
CID786,BID589
CID786,BID8
CID787,BID623
CID788,BID2773
CID789,BID1713
CID789,BID2634
CID790,BID1731
CID791,BID237
CID792,BID1668
CID793,BID2114
CID794,BID1448
CID795,BID2717
CID796,BID2268
CID796,BID227
CID797,BID1463
CID798,BID822
CID799,BID113
CID799,BID2704
CID800,BID2908
CID800,BID681
CID801,BID1868
CID801,BID2172
CID802,BID2629
CID802,BID2649
CID803,BID2749
CID803,BID505
CID804,BID1141
CID804,BID1770
CID805,BID1544
CID805,BID1746
CID806,BID1507
CID806,BID267
CID807,BID974
CID808,BID704
CID809,BID1626
CID810,BID183
CID810,BID603
CID811,BID2161
CID811,BID39
CID812,BID1957
CID812,BID2022
CID813,BID2879
CID814,BID307
CID814,BID754
CID815,BID1011
CID815,BID2210
CID816,BID2213
CID817,BID2282
CID818,BID278
CID819,BID2998
CID820,BID1644
CID821,BID1393
CID822,BID1674
CID823,BID1321
CID823,BID554
CID824,BID1876
CID825,BID1283
CID825,BID76
CID826,BID1771
CID827,BID353
CID828,BID2766
CID829,BID1731
CID829,BID2727
CID830,BID1002
CID830,BID64
CID831,BID48
CID831,BID673
CID832,BID1253
CID833,BID1399
CID833,BID612
CID834,BID1430
CID834,BID2819
CID835,BID2078
CID836,BID1614
CID836,BID1701
CID837,BID1793
CID837,BID611
CID838,BID1171
CID838,BID500
CID839,BID1022
CID839,BID2211
CID840,BID2095
CID840,BID2573
CID841,BID1513
CID841,BID1869
CID842,BID1622
CID842,BID884
CID843,BID1049
CID844,BID2158
CID844,BID2174
CID845,BID309
CID846,BID1684
CID847,BID1081
CID847,BID402
CID848,BID112
CID849,BID316
CID849,BID647
CID850,BID382
CID851,BID2538
CID851,BID840
CID852,BID1020
CID852,BID2137
CID853,BID1485
CID853,BID2112
CID854,BID1535
CID855,BID1295
CID855,BID2775
CID856,BID2104
CID856,BID432
CID857,BID1593
CID857,BID2112
CID858,BID1645
CID859,BID650
CID860,BID2966
CID861,BID1369
CID861,BID2772
CID862,BID2918
CID862,BID706
CID863,BID54
CID863,BID985
CID864,BID2414
CID864,BID2440
CID865,BID390
CID866,BID2342
CID866,BID901
CID867,BID346
CID868,BID1250
CID868,BID2486
CID869,BID2860
CID870,BID2265
CID870,BID690
CID871,BID1077
CID871,BID1989
CID872,BID2243
CID872,BID2653
CID873,BID927
CID874,BID2475
CID875,BID1260
CID875,BID2776
CID876,BID1379
CID876,BID2193
CID877,BID1295
CID878,BID2232
CID878,BID683
CID879,BID2146
CID880,BID518
CID881,BID420
CID881,BID765
CID882,BID1496
CID882,BID949
CID883,BID722
CID884,BID1002
CID884,BID1459
CID885,BID639
CID886,BID828
CID887,BID289
CID887,BID915
CID888,BID1429
CID889,BID1812
CID889,BID2650
CID890,BID1555
CID890,BID2059
CID891,BID2890
CID892,BID1534
CID892,BID19
CID893,BID1852
CID894,BID904
CID895,BID1777
CID895,BID5
CID896,BID619
CID897,BID1310
CID897,BID332
CID898,BID2650
CID898,BID602
CID899,BID1491
CID900,BID2567
CID901,BID1276
CID901,BID1948
CID902,BID1911
CID903,BID1063
CID903,BID2495
CID904,BID110
CID905,BID1983
CID905,BID626
CID906,BID1525
CID907,BID162
CID907,BID2136
CID908,BID1431
CID908,BID763
CID909,BID1971
CID909,BID613
CID910,BID2796
CID910,BID2798
CID911,BID1916
CID911,BID2043
CID912,BID2792
CID913,BID1711
CID913,BID670
CID914,BID538
CID915,BID1084
CID915,BID2229
CID916,BID1162
CID916,BID2348
CID917,BID832
CID918,BID148
CID918,BID182
CID919,BID1756
CID920,BID1183
CID920,BID1532
CID921,BID1187
CID922,BID546
CID923,BID1288
CID923,BID1833
CID924,BID1373
CID925,BID1938
CID925,BID640
CID926,BID1809
CID926,BID1850
CID927,BID2154
CID928,BID647
CID929,BID2965
CID929,BID651
CID930,BID1143
CID930,BID180
CID931,BID1259
CID931,BID2721
CID932,BID1354
CID933,BID1359
CID933,BID1969
CID934,BID1401
CID935,BID872
CID936,BID2822
CID937,BID2479
CID938,BID535
CID939,BID2187
CID939,BID2889
CID940,BID2782
CID941,BID2641
CID942,BID1076
CID942,BID2273
CID943,BID209
CID943,BID607
CID944,BID1621
CID944,BID971
CID945,BID1834
CID945,BID939
CID946,BID2530
CID946,BID2627
CID947,BID316
CID948,BID41
CID948,BID596
CID949,BID1553
CID949,BID2715
CID950,BID1558
CID950,BID272
CID951,BID2779
CID951,BID960
CID952,BID1007
CID952,BID2606
CID953,BID2425
CID954,BID74
CID955,BID2952
CID956,BID733
CID957,BID1156
CID958,BID80
CID959,BID1328
CID959,BID1901
CID960,BID182
CID961,BID1789
CID961,BID258
CID962,BID1273
CID962,BID460
CID963,BID731
CID964,BID824
CID965,BID2835
CID966,BID478
CID967,BID1696
CID968,BID1073
CID968,BID1521
CID969,BID2812
CID970,BID2249
CID970,BID679
CID971,BID2357
CID971,BID431
CID972,BID88
CID973,BID2706
CID974,BID1002
CID974,BID2649
CID975,BID1054
CID976,BID1001
CID977,BID2061
CID978,BID276
CID978,BID653
CID979,BID2496
CID979,BID2875
CID980,BID91
CID981,BID398
CID981,BID706
CID982,BID791
CID983,BID1416
CID983,BID2121
CID984,BID1587
CID985,BID1353
CID986,BID2964
CID987,BID1136
CID987,BID1568
CID988,BID375
CID989,BID2896
CID989,BID499
CID990,BID1999
CID991,BID268
CID991,BID682
CID992,BID812
CID992,BID870
CID993,BID1136
CID994,BID1836
CID994,BID2558
CID995,BID2235
CID995,BID2842
CID996,BID2144
CID997,BID1115
CID997,BID1775
CID998,BID1871
CID998,BID231
CID999,BID351
CID1000,BID41
CID1001,BID1698
CID1001,BID2545
CID1002,BID869
CID1003,BID18
CID1004,BID1699
CID1005,BID157
CID1006,BID1889
CID1007,BID1580
CID1007,BID2356
CID1008,BID2687
CID1008,BID777
CID1009,BID2135
CID1010,BID2015
CID1011,BID2492
CID1012,BID78
CID1013,BID1634
CID1013,BID361
CID1014,BID2091
CID1015,BID1633
CID1015,BID1902
CID1016,BID772
CID1017,BID1299
CID1018,BID156
CID1018,BID1845
CID1019,BID181
CID1019,BID991
CID1020,BID2362
CID1020,BID628
CID1021,BID1392
CID1021,BID1591
CID1022,BID305
CID1022,BID788
CID1023,BID2055
CID1023,BID2965
CID1024,BID855
CID1025,BID2246
CID1026,BID282
CID1027,BID1302
CID1027,BID944
CID1028,BID1478
CID1029,BID1657
CID1030,BID1372
CID1030,BID2342
CID1031,BID1697
CID1031,BID1925
CID1032,BID1352
CID1032,BID2909
CID1033,BID1255
CID1033,BID265
CID1034,BID2589
CID1034,BID2918
CID1035,BID2103
CID1035,BID439
CID1036,BID2312
CID1036,BID2848
CID1037,BID1031
CID1037,BID1550
CID1038,BID350
CID1039,BID131
CID1040,BID1181
CID1040,BID2280
CID1041,BID1649
CID1041,BID2069
CID1042,BID2694
CID1042,BID701
CID1043,BID1257
CID1044,BID2096
CID1045,BID1522
CID1045,BID855
CID1046,BID170
CID1046,BID943
CID1047,BID1148
CID1048,BID306
CID1048,BID807
CID1049,BID1173
CID1049,BID720
CID1050,BID2159
CID1051,BID2978
CID1051,BID51
CID1052,BID145
CID1053,BID1835
CID1053,BID2785
CID1054,BID2547
CID1055,BID2532
CID1055,BID2607
CID1056,BID121
CID1056,BID2984
CID1057,BID1646
CID1058,BID2762
CID1059,BID2644
CID1059,BID936
CID1060,BID1644
CID1060,BID2696
CID1061,BID2443
