"AID","DID"
"AID351","DID947"
"AID1952","DID947"
"AID2403","DID947"
"AID427","DID947"
"AID949","DID802"
"AID1868","DID802"
"AID627","DID802"
"AID1365","DID802"
"AID2202","DID802"
"AID626","DID802"
"AID2010","DID802"
"AID961","DID1350"
"AID1345","DID1350"
"AID961","DID1464"
"AID1345","DID1464"
"AID1281","DID266"
"AID402","DID266"
"AID829","DID266"
"AID850","DID266"
"AID2069","DID266"
"AID2778","DID266"
"AID1559","DID266"
"AID1625","DID227"
"AID293","DID227"
"AID29","DID227"
"AID373","DID227"
"AID772","DID227"
"AID2543","DID227"
"AID1327","DID1070"
"AID2554","DID1070"
"AID590","DID1070"
"AID662","DID1070"
"AID2515","DID1070"
"AID2752","DID1070"
"AID2255","DID1070"
"AID31","DID1070"
"AID1327","DID762"
"AID2554","DID762"
"AID590","DID762"
"AID662","DID762"
"AID2515","DID762"
"AID2752","DID762"
"AID2255","DID762"
"AID31","DID762"
"AID760","DID714"
"AID825","DID714"
"AID2491","DID714"
"AID2811","DID714"
"AID385","DID714"
"AID1434","DID126"
"AID1458","DID126"
"AID2144","DID126"
"AID2375","DID126"
"AID309","DID126"
"AID409","DID126"
"AID1734","DID126"
"AID1280","DID126"
"AID2802","DID126"
"AID2915","DID126"
"AID1434","DID868"
"AID1458","DID868"
"AID2144","DID868"
"AID2375","DID868"
"AID309","DID868"
"AID409","DID868"
"AID1734","DID868"
"AID1280","DID868"
"AID2802","DID868"
"AID2915","DID868"
"AID587","DID1134"
"AID1145","DID1134"
"AID2134","DID1134"
"AID2707","DID1134"
"AID870","DID1134"
"AID2967","DID1134"
"AID587","DID135"
"AID1145","DID135"
"AID2134","DID135"
"AID2707","DID135"
"AID870","DID135"
"AID2967","DID135"
"AID352","DID145"
"AID585","DID145"
"AID691","DID145"
"AID1867","DID145"
"AID2552","DID145"
"AID2777","DID145"
"AID352","DID316"
"AID585","DID316"
"AID691","DID316"
"AID1867","DID316"
"AID2552","DID316"
"AID2777","DID316"
"AID352","DID433"
"AID585","DID433"
"AID691","DID433"
"AID1867","DID433"
"AID2552","DID433"
"AID2777","DID433"
"AID352","DID962"
"AID585","DID962"
"AID691","DID962"
"AID1867","DID962"
"AID2552","DID962"
"AID2777","DID962"
"AID2074","DID176"
"AID361","DID176"
"AID1173","DID176"
"AID1497","DID176"
"AID1105","DID176"
"AID2067","DID176"
"AID2879","DID176"
"AID2074","DID240"
"AID361","DID240"
"AID1173","DID240"
"AID1497","DID240"
"AID1105","DID240"
"AID2067","DID240"
"AID2879","DID240"
"AID2628","DID407"
"AID2826","DID407"
"AID1767","DID407"
"AID1265","DID407"
"AID2628","DID957"
"AID2826","DID957"
"AID1767","DID957"
"AID1265","DID957"
"AID237","DID239"
"AID1272","DID239"
"AID206","DID239"
"AID1479","DID239"
"AID2894","DID239"
"AID237","DID659"
"AID1272","DID659"
"AID206","DID659"
"AID1479","DID659"
"AID2894","DID659"
"AID1144","DID1118"
"AID1718","DID1118"
"AID2580","DID1118"
"AID2865","DID1118"
"AID722","DID1118"
"AID983","DID1118"
"AID995","DID1118"
"AID1552","DID1118"
"AID1654","DID1118"
"AID1715","DID1118"
"AID2267","DID1118"
"AID423","DID1118"
"AID918","DID1118"
"AID1274","DID1118"
"AID2178","DID1118"
"AID1144","DID1160"
"AID1718","DID1160"
"AID2580","DID1160"
"AID2865","DID1160"
"AID722","DID1160"
"AID983","DID1160"
"AID995","DID1160"
"AID1552","DID1160"
"AID1654","DID1160"
"AID1715","DID1160"
"AID2267","DID1160"
"AID423","DID1160"
"AID918","DID1160"
"AID1274","DID1160"
"AID2178","DID1160"
"AID1144","DID282"
"AID1718","DID282"
"AID2580","DID282"
"AID2865","DID282"
"AID722","DID282"
"AID983","DID282"
"AID995","DID282"
"AID1552","DID282"
"AID1654","DID282"
"AID1715","DID282"
"AID2267","DID282"
"AID423","DID282"
"AID918","DID282"
"AID1274","DID282"
"AID2178","DID282"
"AID1144","DID856"
"AID1718","DID856"
"AID2580","DID856"
"AID2865","DID856"
"AID722","DID856"
"AID983","DID856"
"AID995","DID856"
"AID1552","DID856"
"AID1654","DID856"
"AID1715","DID856"
"AID2267","DID856"
"AID423","DID856"
"AID918","DID856"
"AID1274","DID856"
"AID2178","DID856"
"AID1144","DID981"
"AID1718","DID981"
"AID2580","DID981"
"AID2865","DID981"
"AID722","DID981"
"AID983","DID981"
"AID995","DID981"
"AID1552","DID981"
"AID1654","DID981"
"AID1715","DID981"
"AID2267","DID981"
"AID423","DID981"
"AID918","DID981"
"AID1274","DID981"
"AID2178","DID981"
"AID1761","DID1076"
"AID1804","DID1076"
"AID2608","DID1076"
"AID2910","DID1076"
"AID1400","DID1076"
"AID1574","DID1076"
"AID1761","DID1076"
"AID1761","DID388"
"AID1804","DID388"
"AID2608","DID388"
"AID2910","DID388"
"AID1400","DID388"
"AID1574","DID388"
"AID1761","DID388"
"AID1761","DID776"
"AID1804","DID776"
"AID2608","DID776"
"AID2910","DID776"
"AID1400","DID776"
"AID1574","DID776"
"AID1761","DID776"
"AID1761","DID794"
"AID1804","DID794"
"AID2608","DID794"
"AID2910","DID794"
"AID1400","DID794"
"AID1574","DID794"
"AID1761","DID794"
"AID1336","DID1178"
"AID1339","DID1178"
"AID242","DID1178"
"AID560","DID1297"
"AID649","DID1297"
"AID1552","DID1297"
"AID2850","DID1297"
"AID635","DID1297"
"AID915","DID1297"
"AID2102","DID1297"
"AID1341","DID1297"
"AID2900","DID1297"
"AID560","DID308"
"AID649","DID308"
"AID1552","DID308"
"AID2850","DID308"
"AID635","DID308"
"AID915","DID308"
"AID2102","DID308"
"AID1341","DID308"
"AID2900","DID308"
"AID560","DID527"
"AID649","DID527"
"AID1552","DID527"
"AID2850","DID527"
"AID635","DID527"
"AID915","DID527"
"AID2102","DID527"
"AID1341","DID527"
"AID2900","DID527"
"AID560","DID661"
"AID649","DID661"
"AID1552","DID661"
"AID2850","DID661"
"AID635","DID661"
"AID915","DID661"
"AID2102","DID661"
"AID1341","DID661"
"AID2900","DID661"
"AID560","DID69"
"AID649","DID69"
"AID1552","DID69"
"AID2850","DID69"
"AID635","DID69"
"AID915","DID69"
"AID2102","DID69"
"AID1341","DID69"
"AID2900","DID69"
"AID560","DID709"
"AID649","DID709"
"AID1552","DID709"
"AID2850","DID709"
"AID635","DID709"
"AID915","DID709"
"AID2102","DID709"
"AID1341","DID709"
"AID2900","DID709"
"AID1998","DID1337"
"AID2477","DID1337"
"AID459","DID1337"
"AID1995","DID1337"
"AID2842","DID1337"
"AID1998","DID1443"
"AID2477","DID1443"
"AID459","DID1443"
"AID1995","DID1443"
"AID2842","DID1443"
"AID1998","DID455"
"AID2477","DID455"
"AID459","DID455"
"AID1995","DID455"
"AID2842","DID455"
"AID1998","DID688"
"AID2477","DID688"
"AID459","DID688"
"AID1995","DID688"
"AID2842","DID688"
"AID1998","DID692"
"AID2477","DID692"
"AID459","DID692"
"AID1995","DID692"
"AID2842","DID692"
"AID1998","DID774"
"AID2477","DID774"
"AID459","DID774"
"AID1995","DID774"
"AID2842","DID774"
"AID94","DID1214"
"AID2707","DID1214"
"AID2863","DID1214"
"AID96","DID1214"
"AID1292","DID1214"
"AID94","DID1313"
"AID2707","DID1313"
"AID2863","DID1313"
"AID96","DID1313"
"AID1292","DID1313"
"AID94","DID1352"
"AID2707","DID1352"
"AID2863","DID1352"
"AID96","DID1352"
"AID1292","DID1352"
"AID94","DID1422"
"AID2707","DID1422"
"AID2863","DID1422"
"AID96","DID1422"
"AID1292","DID1422"
"AID94","DID890"
"AID2707","DID890"
"AID2863","DID890"
"AID96","DID890"
"AID1292","DID890"
"AID94","DID984"
"AID2707","DID984"
"AID2863","DID984"
"AID96","DID984"
"AID1292","DID984"
"AID2957","DID1081"
"AID2197","DID1081"
"AID1228","DID1081"
"AID2957","DID1330"
"AID2197","DID1330"
"AID1228","DID1330"
"AID2957","DID38"
"AID2197","DID38"
"AID1228","DID38"
"AID94","DID865"
"AID2707","DID865"
"AID2863","DID865"
"AID1164","DID865"
"AID1634","DID865"
"AID1916","DID865"
"AID1789","DID865"
"AID2215","DID865"
"AID1570","DID1452"
"AID1805","DID1452"
"AID2305","DID1452"
"AID1786","DID1452"
"AID2604","DID1452"
"AID1514","DID1452"
"AID1553","DID292"
"AID1050","DID292"
"AID2104","DID292"
"AID2587","DID292"
"AID2667","DID292"
"AID102","DID292"
"AID783","DID292"
"AID1493","DID292"
"AID1812","DID292"
"AID2095","DID292"
"AID1553","DID300"
"AID1050","DID300"
"AID2104","DID300"
"AID2587","DID300"
"AID2667","DID300"
"AID102","DID300"
"AID783","DID300"
"AID1493","DID300"
"AID1812","DID300"
"AID2095","DID300"
"AID1553","DID695"
"AID1050","DID695"
"AID2104","DID695"
"AID2587","DID695"
"AID2667","DID695"
"AID102","DID695"
"AID783","DID695"
"AID1493","DID695"
"AID1812","DID695"
"AID2095","DID695"
"AID314","DID499"
"AID484","DID499"
"AID2551","DID499"
"AID2736","DID499"
"AID189","DID499"
"AID374","DID499"
"AID446","DID499"
"AID922","DID499"
"AID1170","DID499"
"AID255","DID499"
"AID2859","DID499"
"AID314","DID795"
"AID484","DID795"
"AID2551","DID795"
"AID2736","DID795"
"AID189","DID795"
"AID374","DID795"
"AID446","DID795"
"AID922","DID795"
"AID1170","DID795"
"AID255","DID795"
"AID2859","DID795"
"AID1961","DID560"
"AID2841","DID560"
"AID2933","DID560"
"AID1564","DID560"
"AID540","DID560"
"AID702","DID560"
"AID1182","DID560"
"AID1415","DID560"
"AID1961","DID897"
"AID2841","DID897"
"AID2933","DID897"
"AID1564","DID897"
"AID540","DID897"
"AID702","DID897"
"AID1182","DID897"
"AID1415","DID897"
"AID2487","DID170"
"AID740","DID170"
"AID1942","DID170"
"AID767","DID170"
"AID2756","DID170"
"AID2928","DID170"
"AID2487","DID286"
"AID740","DID286"
"AID1942","DID286"
"AID767","DID286"
"AID2756","DID286"
"AID2928","DID286"
"AID2487","DID693"
"AID740","DID693"
"AID1942","DID693"
"AID767","DID693"
"AID2756","DID693"
"AID2928","DID693"
"AID2313","DID1147"
"AID2325","DID1147"
"AID2360","DID1147"
"AID2422","DID1147"
"AID2465","DID1147"
"AID2313","DID288"
"AID2325","DID288"
"AID2360","DID288"
"AID2422","DID288"
"AID2465","DID288"
"AID2313","DID720"
"AID2325","DID720"
"AID2360","DID720"
"AID2422","DID720"
"AID2465","DID720"
"AID507","DID895"
"AID542","DID895"
"AID1952","DID895"
"AID2987","DID895"
"AID1259","DID895"
"AID507","DID968"
"AID542","DID968"
"AID1952","DID968"
"AID2987","DID968"
"AID1259","DID968"
"AID693","DID1222"
"AID2414","DID1222"
"AID115","DID1222"
"AID1089","DID1222"
"AID979","DID1222"
"AID693","DID260"
"AID2414","DID260"
"AID115","DID260"
"AID1089","DID260"
"AID979","DID260"
"AID693","DID355"
"AID2414","DID355"
"AID115","DID355"
"AID1089","DID355"
"AID979","DID355"
"AID693","DID411"
"AID2414","DID411"
"AID115","DID411"
"AID1089","DID411"
"AID979","DID411"
"AID693","DID772"
"AID2414","DID772"
"AID115","DID772"
"AID1089","DID772"
"AID979","DID772"
"AID693","DID781"
"AID2414","DID781"
"AID115","DID781"
"AID1089","DID781"
"AID979","DID781"
"AID1083","DID1135"
"AID1896","DID1135"
"AID1818","DID1135"
"AID2622","DID1135"
"AID1083","DID1332"
"AID1896","DID1332"
"AID1818","DID1332"
"AID2622","DID1332"
"AID1083","DID782"
"AID1896","DID782"
"AID1818","DID782"
"AID2622","DID782"
"AID1083","DID961"
"AID1896","DID961"
"AID1818","DID961"
"AID2622","DID961"
"AID1241","DID129"
"AID1939","DID129"
"AID2980","DID129"
"AID2593","DID129"
"AID137","DID129"
"AID2927","DID129"
"AID80","DID129"
"AID813","DID256"
"AID1056","DID256"
"AID1627","DID256"
"AID1247","DID256"
"AID953","DID256"
"AID813","DID341"
"AID1056","DID341"
"AID1627","DID341"
"AID1247","DID341"
"AID953","DID341"
"AID813","DID580"
"AID1056","DID580"
"AID1627","DID580"
"AID1247","DID580"
"AID953","DID580"
"AID813","DID715"
"AID1056","DID715"
"AID1627","DID715"
"AID1247","DID715"
"AID953","DID715"
"AID379","DID1244"
"AID1151","DID1244"
"AID2063","DID1244"
"AID17","DID1244"
"AID423","DID1244"
"AID738","DID1244"
"AID1172","DID1244"
"AID1489","DID1244"
"AID389","DID1244"
"AID1077","DID1244"
"AID1108","DID1244"
"AID1175","DID1244"
"AID2807","DID1244"
"AID2833","DID1244"
"AID379","DID475"
"AID1151","DID475"
"AID2063","DID475"
"AID17","DID475"
"AID423","DID475"
"AID738","DID475"
"AID1172","DID475"
"AID1489","DID475"
"AID389","DID475"
"AID1077","DID475"
"AID1108","DID475"
"AID1175","DID475"
"AID2807","DID475"
"AID2833","DID475"
"AID2347","DID1218"
"AID2347","DID1341"
"AID2347","DID468"
"AID2347","DID755"
"AID2347","DID767"
"AID1903","DID480"
"AID2192","DID480"
"AID75","DID480"
"AID1002","DID480"
"AID674","DID480"
"AID1500","DID480"
"AID1903","DID823"
"AID2192","DID823"
"AID75","DID823"
"AID1002","DID823"
"AID674","DID823"
"AID1500","DID823"
"AID988","DID545"
"AID1142","DID545"
"AID1461","DID545"
"AID2791","DID545"
"AID988","DID783"
"AID1142","DID783"
"AID1461","DID783"
"AID2791","DID783"
"AID2388","DID913"
"AID2665","DID913"
"AID34","DID913"
"AID2614","DID913"
"AID2388","DID995"
"AID2665","DID995"
"AID34","DID995"
"AID2614","DID995"
"AID575","DID1085"
"AID1323","DID1085"
"AID1922","DID1085"
"AID2843","DID1085"
"AID575","DID1348"
"AID1323","DID1348"
"AID1922","DID1348"
"AID2843","DID1348"
"AID575","DID262"
"AID1323","DID262"
"AID1922","DID262"
"AID2843","DID262"
"AID575","DID53"
"AID1323","DID53"
"AID1922","DID53"
"AID2843","DID53"
"AID575","DID985"
"AID1323","DID985"
"AID1922","DID985"
"AID2843","DID985"
"AID1252","DID1120"
"AID2929","DID1120"
"AID879","DID1120"
"AID1168","DID1120"
"AID271","DID1120"
"AID2813","DID1120"
"AID2035","DID1480"
"AID2245","DID1480"
"AID2322","DID1480"
"AID2507","DID1480"
"AID2729","DID1480"
"AID60","DID1480"
"AID911","DID1480"
"AID1808","DID1480"
"AID2328","DID1480"
"AID2812","DID1480"
"AID2035","DID431"
"AID2245","DID431"
"AID2322","DID431"
"AID2507","DID431"
"AID2729","DID431"
"AID60","DID431"
"AID911","DID431"
"AID1808","DID431"
"AID2328","DID431"
"AID2812","DID431"
"AID2035","DID441"
"AID2245","DID441"
"AID2322","DID441"
"AID2507","DID441"
"AID2729","DID441"
"AID60","DID441"
"AID911","DID441"
"AID1808","DID441"
"AID2328","DID441"
"AID2812","DID441"
"AID2035","DID927"
"AID2245","DID927"
"AID2322","DID927"
"AID2507","DID927"
"AID2729","DID927"
"AID60","DID927"
"AID911","DID927"
"AID1808","DID927"
"AID2328","DID927"
"AID2812","DID927"
"AID585","DID1042"
"AID2496","DID1042"
"AID859","DID1042"
"AID1494","DID1042"
"AID2788","DID1042"
"AID1393","DID1042"
"AID2139","DID1042"
"AID585","DID124"
"AID2496","DID124"
"AID859","DID124"
"AID1494","DID124"
"AID2788","DID124"
"AID1393","DID124"
"AID2139","DID124"
"AID585","DID495"
"AID2496","DID495"
"AID859","DID495"
"AID1494","DID495"
"AID2788","DID495"
"AID1393","DID495"
"AID2139","DID495"
"AID585","DID645"
"AID2496","DID645"
"AID859","DID645"
"AID1494","DID645"
"AID2788","DID645"
"AID1393","DID645"
"AID2139","DID645"
"AID585","DID864"
"AID2496","DID864"
"AID859","DID864"
"AID1494","DID864"
"AID2788","DID864"
"AID1393","DID864"
"AID2139","DID864"
"AID560","DID382"
"AID649","DID382"
"AID1552","DID382"
"AID2850","DID382"
"AID2381","DID382"
"AID1576","DID382"
"AID2490","DID743"
"AID2991","DID743"
"AID2413","DID743"
"AID2821","DID743"
"AID1984","DID743"
"AID2451","DID743"
"AID1898","DID1306"
"AID2536","DID1306"
"AID2783","DID1306"
"AID1457","DID1306"
"AID1772","DID1306"
"AID1898","DID1320"
"AID2536","DID1320"
"AID2783","DID1320"
"AID1457","DID1320"
"AID1772","DID1320"
"AID1898","DID1352"
"AID2536","DID1352"
"AID2783","DID1352"
"AID1457","DID1352"
"AID1772","DID1352"
"AID1898","DID462"
"AID2536","DID462"
"AID2783","DID462"
"AID1457","DID462"
"AID1772","DID462"
"AID1898","DID508"
"AID2536","DID508"
"AID2783","DID508"
"AID1457","DID508"
"AID1772","DID508"
"AID1898","DID935"
"AID2536","DID935"
"AID2783","DID935"
"AID1457","DID935"
"AID1772","DID935"
"AID15","DID1214"
"AID2291","DID1214"
"AID15","DID350"
"AID2291","DID350"
"AID15","DID37"
"AID2291","DID37"
"AID15","DID700"
"AID2291","DID700"
"AID15","DID986"
"AID2291","DID986"
"AID390","DID179"
"AID1861","DID179"
"AID2277","DID179"
"AID2633","DID179"
"AID945","DID179"
"AID1782","DID179"
"AID2221","DID179"
"AID1084","DID179"
"AID1628","DID179"
"AID390","DID637"
"AID1861","DID637"
"AID2277","DID637"
"AID2633","DID637"
"AID945","DID637"
"AID1782","DID637"
"AID2221","DID637"
"AID1084","DID637"
"AID1628","DID637"
"AID304","DID122"
"AID539","DID122"
"AID568","DID122"
"AID1607","DID122"
"AID2370","DID122"
"AID2730","DID122"
"AID2187","DID122"
"AID2988","DID122"
"AID304","DID243"
"AID539","DID243"
"AID568","DID243"
"AID1607","DID243"
"AID2370","DID243"
"AID2730","DID243"
"AID2187","DID243"
"AID2988","DID243"
"AID304","DID457"
"AID539","DID457"
"AID568","DID457"
"AID1607","DID457"
"AID2370","DID457"
"AID2730","DID457"
"AID2187","DID457"
"AID2988","DID457"
"AID1002","DID12"
"AID268","DID12"
"AID478","DID12"
"AID1654","DID12"
"AID1002","DID1340"
"AID268","DID1340"
"AID478","DID1340"
"AID1654","DID1340"
"AID1002","DID248"
"AID268","DID248"
"AID478","DID248"
"AID1654","DID248"
"AID965","DID1029"
"AID1030","DID1029"
"AID258","DID1029"
"AID369","DID1029"
"AID479","DID1029"
"AID2693","DID1029"
"AID2572","DID1029"
"AID2695","DID1029"
"AID965","DID1255"
"AID1030","DID1255"
"AID258","DID1255"
"AID369","DID1255"
"AID479","DID1255"
"AID2693","DID1255"
"AID2572","DID1255"
"AID2695","DID1255"
"AID965","DID134"
"AID1030","DID134"
"AID258","DID134"
"AID369","DID134"
"AID479","DID134"
"AID2693","DID134"
"AID2572","DID134"
"AID2695","DID134"
"AID965","DID1437"
"AID1030","DID1437"
"AID258","DID1437"
"AID369","DID1437"
"AID479","DID1437"
"AID2693","DID1437"
"AID2572","DID1437"
"AID2695","DID1437"
"AID965","DID265"
"AID1030","DID265"
"AID258","DID265"
"AID369","DID265"
"AID479","DID265"
"AID2693","DID265"
"AID2572","DID265"
"AID2695","DID265"
"AID965","DID933"
"AID1030","DID933"
"AID258","DID933"
"AID369","DID933"
"AID479","DID933"
"AID2693","DID933"
"AID2572","DID933"
"AID2695","DID933"
"AID961","DID1040"
"AID31","DID1040"
"AID121","DID1040"
"AID446","DID1040"
"AID620","DID1040"
"AID961","DID761"
"AID31","DID761"
"AID121","DID761"
"AID446","DID761"
"AID620","DID761"
"AID485","DID1261"
"AID1683","DID1261"
"AID1811","DID1261"
"AID2902","DID1261"
"AID969","DID1261"
"AID1398","DID1261"
"AID1755","DID1261"
"AID485","DID1401"
"AID1683","DID1401"
"AID1811","DID1401"
"AID2902","DID1401"
"AID969","DID1401"
"AID1398","DID1401"
"AID1755","DID1401"
"AID485","DID1432"
"AID1683","DID1432"
"AID1811","DID1432"
"AID2902","DID1432"
"AID969","DID1432"
"AID1398","DID1432"
"AID1755","DID1432"
"AID485","DID253"
"AID1683","DID253"
"AID1811","DID253"
"AID2902","DID253"
"AID969","DID253"
"AID1398","DID253"
"AID1755","DID253"
"AID485","DID324"
"AID1683","DID324"
"AID1811","DID324"
"AID2902","DID324"
"AID969","DID324"
"AID1398","DID324"
"AID1755","DID324"
"AID485","DID963"
"AID1683","DID963"
"AID1811","DID963"
"AID2902","DID963"
"AID969","DID963"
"AID1398","DID963"
"AID1755","DID963"
"AID2359","DID377"
"AID1241","DID377"
"AID1939","DID377"
"AID2980","DID377"
"AID1380","DID377"
"AID2584","DID377"
"AID2359","DID690"
"AID1241","DID690"
"AID1939","DID690"
"AID2980","DID690"
"AID1380","DID690"
"AID2584","DID690"
"AID1246","DID1148"
"AID1246","DID164"
"AID958","DID1030"
"AID993","DID1030"
"AID1695","DID1030"
"AID1787","DID1030"
"AID2410","DID1030"
"AID519","DID1030"
"AID958","DID1372"
"AID993","DID1372"
"AID1695","DID1372"
"AID1787","DID1372"
"AID2410","DID1372"
"AID519","DID1372"
"AID958","DID451"
"AID993","DID451"
"AID1695","DID451"
"AID1787","DID451"
"AID2410","DID451"
"AID519","DID451"
"AID958","DID988"
"AID993","DID988"
"AID1695","DID988"
"AID1787","DID988"
"AID2410","DID988"
"AID519","DID988"
"AID321","DID125"
"AID2705","DID125"
"AID4","DID125"
"AID2930","DID125"
"AID321","DID197"
"AID2705","DID197"
"AID4","DID197"
"AID2930","DID197"
"AID321","DID676"
"AID2705","DID676"
"AID4","DID676"
"AID2930","DID676"
"AID2150","DID1156"
"AID169","DID1156"
"AID715","DID1156"
"AID832","DID1156"
"AID1294","DID1156"
"AID1495","DID1156"
"AID120","DID1113"
"AID694","DID1113"
"AID1239","DID1113"
"AID332","DID1113"
"AID120","DID204"
"AID694","DID204"
"AID1239","DID204"
"AID332","DID204"
"AID120","DID801"
"AID694","DID801"
"AID1239","DID801"
"AID332","DID801"
"AID648","DID1157"
"AID898","DID1157"
"AID2032","DID1157"
"AID1716","DID1157"
"AID2293","DID1157"
"AID2455","DID1157"
"AID2541","DID1157"
