"AID","CID"
"AID267","CID60"
"AID417","CID60"
"AID1144","CID60"
"AID1728","CID60"
"AID504","CID62"
"AID584","CID62"
"AID1304","CID62"
"AID265","CID63"
"AID1475","CID63"
"AID631","CID64"
"AID916","CID64"
"AID1600","CID64"
"AID1204","CID65"
"AID1409","CID65"
"AID1706","CID66"
"AID1990","CID66"
"AID120","CID66"
"AID289","CID66"
"AID827","CID66"
"AID871","CID66"
"AID881","CID66"
"AID1156","CID66"
"AID1389","CID66"
"AID1560","CID66"
"AID523","CID67"
"AID1455","CID67"
"AID1244","CID68"
"AID1704","CID68"
"AID1872","CID68"
"AID402","CID68"
"AID436","CID68"
"AID684","CID68"
"AID1299","CID69"
"AID1998","CID69"
"AID1086","CID70"
"AID352","CID70"
"AID524","CID70"
"AID836","CID70"
"AID1178","CID70"
"AID525","CID71"
"AID533","CID71"
"AID530","CID72"
"AID763","CID72"
"AID1795","CID72"
"AID1894","CID72"
"AID11","CID72"
"AID1071","CID72"
"AID1958","CID72"
"AID1281","CID73"
"AID1574","CID73"
"AID587","CID73"
"AID318","CID74"
"AID527","CID74"
"AID1387","CID74"
"AID1541","CID74"
"AID1615","CID74"
"AID1942","CID74"
"AID1193","CID76"
"AID751","CID76"
"AID763","CID76"
"AID786","CID76"
"AID788","CID76"
"AID1537","CID77"
"AID1123","CID78"
"AID1219","CID78"
"AID1715","CID79"
"AID1728","CID79"
"AID1916","CID79"
"AID509","CID79"
"AID636","CID79"
"AID1503","CID80"
"AID1894","CID80"
"AID1369","CID80"
"AID192","CID81"
"AID886","CID81"
"AID1046","CID81"
"AID727","CID82"
"AID1013","CID82"
"AID1723","CID82"
"AID1765","CID82"
"AID1771","CID82"
"AID431","CID83"
"AID521","CID84"
"AID960","CID84"
"AID1878","CID84"
"AID50","CID84"
"AID820","CID84"
"AID1470","CID84"
"AID1065","CID85"
"AID948","CID85"
"AID575","CID86"
"AID889","CID86"
"AID1906","CID86"
"AID1773","CID88"
"AID1198","CID88"
"AID1486","CID88"
"AID1146","CID89"
"AID1670","CID89"
"AID1661","CID89"
"AID635","CID90"
"AID673","CID90"
"AID677","CID90"
"AID233","CID90"
"AID851","CID90"
"AID988","CID91"
"AID1998","CID91"
"AID1080","CID91"
"AID85","CID92"
"AID64","CID92"
"AID1630","CID92"
"AID1839","CID92"
"AID318","CID93"
"AID1624","CID93"
"AID992","CID94"
"AID1064","CID96"
"AID1386","CID96"
"AID1734","CID96"
"AID1918","CID96"
"AID539","CID96"
"AID548","CID96"
"AID670","CID96"
"AID743","CID96"
"AID1743","CID97"
"AID105","CID98"
"AID871","CID98"
"AID423","CID98"
"AID731","CID98"
"AID936","CID99"
"AID1091","CID99"
"AID1897","CID99"
"AID1076","CID100"
"AID1836","CID100"
"AID1693","CID100"
"AID395","CID101"
"AID1216","CID101"
"AID457","CID101"
"AID62","CID102"
"AID144","CID102"
"AID793","CID102"
"AID831","CID102"
"AID1195","CID102"
"AID932","CID102"
"AID1213","CID102"
"AID197","CID103"
"AID180","CID103"
"AID1711","CID105"
"AID235","CID105"
"AID350","CID106"
"AID674","CID106"
"AID442","CID107"
"AID979","CID107"
"AID1516","CID107"
"AID1608","CID107"
"AID43","CID108"
"AID71","CID108"
"AID529","CID108"
"AID764","CID108"
"AID234","CID108"
"AID626","CID108"
"AID492","CID109"
"AID1113","CID110"
"AID1194","CID110"
"AID1028","CID110"
"AID150","CID111"
"AID355","CID111"
"AID591","CID111"
"AID1501","CID111"
"AID37","CID112"
"AID1830","CID112"
"AID81","CID112"
"AID963","CID113"
"AID1525","CID113"
"AID1730","CID113"
"AID588","CID113"
"AID590","CID113"
"AID1083","CID114"
"AID1637","CID114"
"AID71","CID115"
"AID1508","CID115"
"AID711","CID115"
"AID1669","CID115"
"AID768","CID116"
"AID1505","CID116"
"AID1697","CID117"
"AID1950","CID117"
"AID1727","CID118"
"AID299","CID119"
"AID499","CID119"
"AID1191","CID119"
"AID336","CID119"
"AID988","CID120"
"AID1998","CID120"
"AID1129","CID121"
"AID121","CID121"
"AID1654","CID121"
"AID1006","CID122"
"AID1304","CID122"
"AID1994","CID122"
"AID915","CID122"
"AID1071","CID122"
"AID1398","CID123"
"AID127","CID124"
"AID208","CID124"
"AID508","CID124"
"AID304","CID124"
"AID1101","CID124"
"AID66","CID125"
"AID807","CID125"
"AID57","CID125"
"AID213","CID125"
"AID1115","CID125"
"AID556","CID126"
"AID1345","CID126"
"AID1818","CID126"
"AID469","CID127"
"AID1190","CID127"
"AID1346","CID127"
"AID237","CID127"
"AID459","CID127"
"AID1949","CID127"
"AID843","CID128"
"AID1024","CID128"
"AID1767","CID128"
"AID1990","CID128"
"AID1100","CID128"
"AID1172","CID128"
"AID937","CID129"
"AID1513","CID129"
"AID1956","CID129"
"AID1690","CID129"
"AID202","CID130"
"AID312","CID131"
"AID514","CID132"
"AID600","CID132"
"AID1155","CID132"
"AID1324","CID132"
"AID453","CID133"
"AID1792","CID133"
"AID167","CID133"
"AID867","CID135"
"AID1098","CID135"
"AID801","CID135"
"AID1937","CID135"
"AID1261","CID136"
"AID1785","CID136"
"AID798","CID136"
"AID403","CID137"
"AID421","CID137"
"AID287","CID137"
"AID26","CID138"
"AID743","CID138"
"AID1549","CID138"
"AID584","CID138"
"AID1304","CID138"
"AID643","CID139"
"AID1358","CID139"
"AID834","CID139"
"AID1024","CID139"
"AID1232","CID140"
"AID1729","CID140"
"AID5","CID141"
"AID136","CID141"
"AID539","CID141"
"AID755","CID141"
"AID826","CID141"
"AID1980","CID141"
"AID257","CID142"
"AID685","CID142"
"AID1793","CID142"
"AID121","CID142"
"AID462","CID142"
"AID616","CID143"
"AID1524","CID143"
"AID135","CID143"
"AID255","CID143"
"AID449","CID143"
"AID1215","CID144"
"AID1682","CID144"
"AID1742","CID144"
"AID188","CID144"
"AID644","CID144"
"AID646","CID145"
"AID883","CID145"
"AID1113","CID146"
"AID1938","CID146"
"AID569","CID146"
"AID1698","CID146"
"AID1717","CID146"
"AID93","CID147"
"AID471","CID147"
"AID511","CID147"
"AID731","CID147"
"AID1341","CID147"
"AID240","CID148"
"AID1414","CID148"
"AID1940","CID148"
"AID645","CID148"
"AID890","CID148"
"AID1227","CID149"
"AID269","CID149"
"AID821","CID149"
"AID66","CID150"
"AID125","CID150"
"AID896","CID150"
"AID146","CID150"
"AID980","CID150"
"AID1497","CID150"
"AID122","CID151"
"AID1765","CID151"
"AID1888","CID151"
"AID450","CID151"
"AID981","CID151"
"AID1488","CID151"
"AID1235","CID152"
"AID866","CID152"
"AID1190","CID152"
"AID335","CID153"
"AID1220","CID153"
"AID1280","CID153"
"AID1577","CID153"
"AID1747","CID153"
"AID1284","CID154"
"AID185","CID155"
"AID711","CID155"
"AID1020","CID155"
"AID1713","CID155"
"AID1471","CID155"
"AID1132","CID156"
"AID1894","CID156"
"AID1602","CID157"
"AID1509","CID157"
"AID1812","CID157"
"AID1010","CID158"
"AID1372","CID158"
"AID152","CID158"
"AID907","CID158"
"AID1299","CID158"
"AID1390","CID158"
"AID1901","CID159"
"AID430","CID159"
"AID1697","CID159"
"AID1703","CID160"
"AID1297","CID160"
"AID397","CID161"
"AID1821","CID161"
"AID149","CID162"
"AID739","CID162"
"AID1041","CID162"
"AID1258","CID163"
"AID1538","CID163"
"AID1730","CID163"
"AID505","CID163"
"AID815","CID163"
"AID1725","CID163"
"AID1961","CID163"
"AID242","CID164"
"AID1516","CID164"
"AID1004","CID164"
"AID4","CID165"
"AID81","CID165"
"AID1112","CID165"
"AID1254","CID165"
"AID3","CID166"
"AID76","CID168"
"AID1653","CID168"
"AID80","CID169"
"AID483","CID169"
"AID19","CID169"
"AID296","CID170"
"AID647","CID170"
"AID864","CID170"
"AID635","CID170"
"AID462","CID171"
"AID1620","CID171"
"AID1974","CID171"
"AID550","CID171"
"AID845","CID173"
"AID1099","CID173"
"AID1466","CID173"
"AID1051","CID174"
"AID1615","CID174"
"AID1627","CID174"
"AID1928","CID174"
"AID1343","CID175"
"AID1496","CID175"
"AID1707","CID175"
"AID1986","CID175"
"AID1560","CID175"
"AID962","CID176"
"AID1946","CID176"
"AID863","CID178"
"AID1012","CID178"
"AID268","CID178"
"AID892","CID178"
"AID144","CID179"
"AID1326","CID179"
"AID1837","CID179"
"AID457","CID179"
"AID850","CID179"
"AID261","CID180"
"AID961","CID180"
"AID878","CID181"
"AID1431","CID181"
"AID1572","CID181"
"AID1031","CID181"
"AID1343","CID181"
"AID702","CID182"
"AID996","CID182"
"AID1436","CID182"
"AID1437","CID182"
"AID1440","CID182"
"AID1934","CID182"
"AID1665","CID183"
"AID1687","CID183"
"AID213","CID184"
"AID474","CID185"
"AID487","CID185"
"AID1499","CID185"
"AID184","CID186"
"AID973","CID186"
"AID1253","CID186"
"AID963","CID187"
"AID1463","CID187"
"AID246","CID187"
"AID1561","CID188"
"AID828","CID188"
"AID1260","CID188"
"AID557","CID189"
"AID1175","CID189"
"AID272","CID190"
"AID278","CID190"
"AID169","CID190"
"AID838","CID190"
"AID971","CID190"
"AID1869","CID191"
"AID1222","CID191"
"AID1570","CID191"
"AID1425","CID192"
"AID1429","CID192"
"AID1264","CID192"
"AID1","CID193"
"AID294","CID193"
"AID1205","CID193"
"AID1142","CID193"
"AID1772","CID193"
"AID78","CID194"
"AID579","CID194"
"AID724","CID194"
"AID990","CID194"
"AID1461","CID194"
"AID461","CID195"
"AID1851","CID195"
"AID1890","CID195"
"AID1286","CID195"
"AID416","CID196"
"AID639","CID196"
"AID25","CID196"
"AID1030","CID197"
"AID1629","CID197"
"AID1636","CID197"
"AID38","CID197"
"AID86","CID197"
"AID964","CID197"
"AID1013","CID197"
"AID1666","CID197"
"AID79","CID198"
"AID826","CID198"
"AID1376","CID198"
"AID1463","CID198"
"AID1415","CID199"
"AID1503","CID199"
"AID119","CID199"
"AID420","CID199"
"AID1243","CID199"
"AID1815","CID199"
"AID703","CID200"
"AID1198","CID200"
"AID1486","CID200"
"AID56","CID201"
"AID467","CID201"
"AID852","CID202"
"AID1871","CID202"
"AID68","CID203"
"AID506","CID203"
"AID270","CID203"
"AID715","CID203"
"AID838","CID203"
"AID544","CID204"
"AID809","CID204"
"AID1737","CID204"
"AID1795","CID204"
"AID261","CID204"
"AID1746","CID204"
"AID1844","CID204"
"AID1981","CID204"
"AID73","CID205"
"AID235","CID205"
"AID1448","CID205"
"AID538","CID205"
"AID790","CID205"
"AID136","CID206"
"AID1662","CID206"
"AID370","CID206"
"AID1254","CID206"
"AID1079","CID207"
"AID1813","CID208"
"AID201","CID208"
"AID920","CID208"
"AID1740","CID209"
"AID1799","CID209"
"AID147","CID210"
"AID437","CID210"
"AID810","CID211"
"AID1604","CID211"
"AID1155","CID212"
"AID1247","CID212"
"AID30","CID213"
"AID16","CID213"
"AID1069","CID213"
"AID1099","CID213"
"AID1041","CID214"
"AID1714","CID214"
"AID1978","CID214"
"AID392","CID215"
"AID1082","CID215"
"AID1002","CID215"
"AID1488","CID215"
"AID1908","CID215"
"AID567","CID216"
"AID1070","CID216"
"AID119","CID216"
"AID420","CID216"
"AID1243","CID216"
"AID1815","CID216"
"AID893","CID217"
"AID942","CID217"
"AID1323","CID217"
"AID1760","CID217"
"AID101","CID217"
"AID274","CID217"
"AID403","CID217"
"AID1812","CID217"
"AID1630","CID218"
"AID1912","CID218"
"AID567","CID219"
"AID13","CID219"
"AID132","CID219"
"AID197","CID220"
"AID280","CID220"
"AID680","CID221"
"AID934","CID221"
"AID1573","CID221"
"AID411","CID221"
"AID897","CID221"
"AID1818","CID221"
"AID1764","CID222"
"AID820","CID222"
"AID38","CID223"
"AID86","CID223"
"AID964","CID223"
"AID1013","CID223"
"AID1666","CID223"
"AID249","CID223"
"AID1911","CID223"
"AID680","CID225"
"AID934","CID225"
"AID1573","CID225"
"AID260","CID225"
"AID1626","CID226"
"AID1128","CID227"
"AID1996","CID227"
"AID1402","CID228"
"AID1543","CID228"
"AID1885","CID228"
"AID118","CID228"
"AID103","CID229"
"AID1666","CID229"
"AID543","CID229"
"AID727","CID229"
"AID1281","CID230"
"AID1950","CID230"
"AID1983","CID230"
"AID672","CID230"
"AID1572","CID230"
"AID347","CID231"
"AID788","CID231"
"AID1816","CID231"
"AID758","CID232"
"AID1888","CID233"
"AID301","CID234"
"AID458","CID234"
"AID277","CID235"
"AID550","CID235"
"AID1378","CID235"
"AID1357","CID235"
"AID1634","CID235"
"AID213","CID236"
"AID915","CID237"
"AID1555","CID237"
"AID1668","CID237"
"AID140","CID239"
"AID348","CID239"
"AID1092","CID239"
"AID663","CID239"
"AID899","CID239"
"AID919","CID239"
"AID1735","CID240"
"AID1231","CID240"
"AID1470","CID240"
"AID296","CID241"
"AID647","CID241"
"AID864","CID241"
"AID521","CID241"
"AID601","CID241"
"AID769","CID241"
"AID905","CID241"
"AID907","CID241"
"AID1345","CID241"
"AID373","CID242"
"AID811","CID242"
"AID844","CID242"
"AID1360","CID242"
"AID1996","CID242"
"AID1349","CID243"
"AID151","CID243"
"AID652","CID245"
"AID1392","CID245"
"AID1674","CID245"
"AID1796","CID245"
"AID1185","CID246"
"AID1188","CID246"
"AID909","CID246"
"AID851","CID248"
"AID144","CID248"
"AID1326","CID248"
"AID1837","CID248"
"AID785","CID249"
"AID1805","CID249"
"AID1057","CID249"
"AID1742","CID249"
"AID391","CID250"
"AID347","CID250"
"AID788","CID250"
"AID15","CID251"
"AID1145","CID251"
"AID75","CID252"
"AID350","CID252"
"AID557","CID252"
"AID1822","CID252"
"AID309","CID253"
"AID1576","CID253"
"AID665","CID254"
"AID1697","CID254"
"AID295","CID255"
"AID48","CID255"
"AID621","CID256"
"AID1424","CID256"
"AID1060","CID256"
"AID326","CID257"
"AID709","CID257"
"AID1439","CID257"
"AID208","CID257"
"AID350","CID257"
"AID388","CID257"
"AID1136","CID257"
"AID454","CID258"
"AID1643","CID258"
"AID817","CID258"
"AID1361","CID258"
"AID1464","CID258"
"AID931","CID259"
"AID1675","CID259"
"AID1680","CID259"
"AID1416","CID260"
"AID362","CID261"
"AID476","CID261"
"AID728","CID261"
"AID810","CID261"
"AID844","CID261"
"AID1456","CID261"
"AID728","CID262"
"AID1230","CID262"
"AID267","CID263"
"AID1863","CID264"
"AID1889","CID264"
"AID836","CID264"
"AID13","CID265"
"AID816","CID265"
"AID1628","CID265"
"AID85","CID266"
"AID974","CID266"
"AID1754","CID266"
"AID199","CID267"
"AID1827","CID267"
"AID1876","CID267"
"AID759","CID268"
"AID1200","CID268"
"AID1594","CID268"
"AID443","CID268"
"AID1416","CID268"
"AID1459","CID268"
"AID1859","CID268"
"AID415","CID269"
"AID758","CID269"
"AID172","CID269"
"AID351","CID269"
"AID513","CID270"
"AID1125","CID270"
"AID1001","CID271"
"AID1100","CID271"
"AID1172","CID271"
"AID365","CID272"
"AID1118","CID272"
"AID142","CID273"
"AID1716","CID273"
"AID37","CID273"
"AID1830","CID273"
"AID768","CID274"
"AID899","CID274"
"AID161","CID274"
"AID1637","CID274"
"AID1749","CID274"
"AID1364","CID275"
"AID1407","CID276"
"AID1648","CID276"
"AID1298","CID277"
"AID1379","CID278"
"AID1792","CID278"
"AID1842","CID278"
"AID1042","CID278"
"AID1645","CID278"
"AID1978","CID278"
"AID401","CID279"
"AID794","CID280"
"AID1734","CID280"
"AID1598","CID281"
"AID122","CID283"
"AID777","CID283"
"AID1372","CID283"
"AID737","CID284"
"AID1135","CID284"
"AID1169","CID284"
"AID1496","CID284"
"AID729","CID285"
"AID1254","CID285"
"AID1358","CID286"
"AID851","CID286"
"AID1108","CID286"
"AID1609","CID286"
"AID1952","CID287"
"AID645","CID288"
"AID890","CID288"
"AID802","CID289"
"AID281","CID290"
"AID1306","CID290"
"AID770","CID291"
"AID1923","CID291"
"AID574","CID291"
"AID1941","CID291"
"AID617","CID292"
"AID1190","CID292"
"AID246","CID292"
"AID591","CID292"
"AID850","CID292"
"AID1200","CID292"
"AID994","CID294"
"AID1387","CID294"
"AID1998","CID294"
"AID1538","CID294"
"AID1593","CID294"
"AID270","CID295"
"AID1939","CID295"
"AID237","CID295"
"AID285","CID295"
"AID691","CID295"
"AID164","CID296"
"AID1058","CID296"
"AID269","CID296"
"AID233","CID297"
"AID1150","CID297"
"AID577","CID298"
"AID492","CID298"
"AID135","CID299"
"AID512","CID299"
"AID1295","CID299"
"AID72","CID300"
"AID1852","CID300"
"AID184","CID300"
"AID193","CID300"
"AID471","CID300"
"AID786","CID300"
"AID958","CID300"
"AID1674","CID300"
"AID307","CID301"
"AID811","CID301"
"AID1593","CID301"
"AID1699","CID301"
"AID1810","CID301"
"AID699","CID302"
"AID1884","CID302"
"AID1434","CID302"
"AID1852","CID303"
"AID1899","CID303"
"AID1205","CID304"
"AID1701","CID304"
"AID1769","CID304"
"AID1776","CID304"
"AID207","CID305"
"AID464","CID306"
"AID834","CID306"
"AID1063","CID306"
"AID1689","CID306"
"AID89","CID307"
"AID809","CID307"
"AID1088","CID307"
"AID108","CID309"
"AID1153","CID309"
"AID1808","CID309"
"AID1637","CID309"
"AID469","CID310"
"AID877","CID310"
"AID567","CID311"
"AID1070","CID311"
"AID187","CID312"
"AID1458","CID312"
"AID1521","CID313"
"AID1669","CID313"
"AID499","CID314"
"AID1452","CID314"
"AID1595","CID314"
"AID196","CID314"
"AID456","CID314"
"AID965","CID314"
"AID995","CID314"
"AID1518","CID314"
"AID1665","CID314"
"AID73","CID315"
"AID1576","CID315"
"AID31","CID315"
"AID1676","CID315"
"AID717","CID316"
"AID1257","CID316"
"AID1232","CID316"
"AID1288","CID316"
"AID1548","CID316"
"AID1612","CID317"
"AID396","CID317"
"AID365","CID318"
"AID1048","CID319"
"AID5","CID319"
"AID293","CID319"
"AID609","CID320"
"AID1554","CID320"
"AID126","CID321"
"AID326","CID321"
"AID817","CID321"
"AID1361","CID321"
"AID1464","CID321"
"AID1519","CID322"
"AID1286","CID322"
"AID938","CID323"
"AID498","CID323"
"AID991","CID323"
"AID1445","CID323"
"AID484","CID324"
"AID1827","CID324"
"AID201","CID324"
"AID920","CID324"
"AID1154","CID325"
"AID1181","CID325"
"AID857","CID326"
"AID850","CID327"
"AID1905","CID327"
"AID1094","CID328"
"AID766","CID328"
"AID1308","CID329"
"AID202","CID329"
"AID600","CID329"
"AID1850","CID330"
"AID1757","CID330"
"AID649","CID331"
"AID1397","CID332"
"AID622","CID332"
"AID1430","CID332"
"AID1977","CID332"
"AID1704","CID333"
"AID808","CID333"
"AID1270","CID333"
"AID1343","CID333"
"AID1259","CID334"
"AID1279","CID334"
"AID1736","CID334"
"AID1912","CID334"
"AID1920","CID334"
"AID589","CID335"
"AID1740","CID335"
"AID608","CID336"
"AID1870","CID337"
"AID294","CID337"
"AID569","CID337"
"AID1874","CID337"
"AID725","CID338"
"AID1808","CID338"
"AID1955","CID338"
"AID778","CID339"
"AID909","CID339"
"AID1029","CID340"
"AID1644","CID340"
"AID558","CID340"
"AID578","CID341"
"AID1168","CID341"
"AID357","CID341"
"AID185","CID342"
"AID1513","CID342"
"AID580","CID343"
"AID950","CID343"
"AID1020","CID343"
"AID1259","CID343"
"AID1279","CID343"
"AID1736","CID343"
"AID1912","CID343"
"AID1920","CID343"
"AID722","CID344"
"AID631","CID344"
"AID46","CID345"
"AID324","CID345"
"AID1382","CID345"
"AID50","CID345"
"AID376","CID345"
"AID1581","CID345"
"AID1715","CID345"
"AID1710","CID347"
"AID59","CID348"
"AID367","CID349"
"AID1792","CID349"
"AID1992","CID350"
"AID295","CID350"
"AID741","CID350"
"AID878","CID350"
"AID1456","CID350"
"AID489","CID351"
"AID1809","CID351"
"AID821","CID351"
"AID96","CID352"
"AID847","CID352"
"AID22","CID352"
"AID520","CID353"
"AID1825","CID353"
"AID34","CID353"
"AID294","CID354"
"AID576","CID354"
"AID1844","CID354"
"AID732","CID354"
"AID1723","CID354"
"AID1948","CID356"
"AID1789","CID356"
"AID1830","CID356"
"AID772","CID357"
"AID796","CID357"
"AID1076","CID357"
"AID709","CID357"
"AID1630","CID357"
"AID1931","CID357"
"AID372","CID358"
"AID1402","CID358"
"AID1667","CID358"
"AID1979","CID358"
"AID1557","CID358"
"AID693","CID359"
"AID1830","CID359"
"AID1506","CID359"
"AID1933","CID359"
"AID401","CID360"
"AID1401","CID360"
"AID1475","CID360"
"AID1571","CID360"
"AID1579","CID360"
"AID1036","CID361"
"AID1472","CID361"
"AID804","CID362"
"AID846","CID362"
"AID1688","CID362"
"AID1887","CID362"
"AID152","CID363"
"AID907","CID363"
"AID1299","CID363"
"AID1390","CID363"
"AID1353","CID364"
"AID724","CID364"
"AID615","CID365"
"AID696","CID365"
"AID53","CID365"
"AID63","CID365"
"AID672","CID365"
"AID755","CID365"
"AID1982","CID365"
"AID1019","CID366"
"AID1343","CID366"
"AID1496","CID366"
"AID1707","CID366"
"AID1986","CID366"
"AID235","CID367"
"AID296","CID367"
"AID522","CID367"
"AID1162","CID367"
"AID1612","CID367"
"AID810","CID367"
"AID1833","CID367"
"AID966","CID368"
"AID1073","CID368"
"AID1593","CID368"
"AID1699","CID368"
"AID1810","CID368"
"AID309","CID369"
"AID509","CID369"
"AID623","CID369"
"AID1719","CID369"
"AID1888","CID369"
"AID1934","CID369"
"AID493","CID369"
"AID1811","CID369"
"AID735","CID370"
"AID1835","CID370"
"AID1923","CID370"
"AID1092","CID370"
"AID1660","CID370"
"AID1743","CID370"
"AID758","CID371"
"AID1282","CID371"
"AID676","CID371"
"AID242","CID372"
"AID232","CID372"
"AID1066","CID372"
"AID135","CID373"
"AID255","CID373"
"AID449","CID373"
"AID274","CID373"
"AID1507","CID373"
"AID78","CID374"
"AID955","CID374"
"AID1102","CID374"
"AID1482","CID374"
"AID962","CID375"
"AID957","CID376"
"AID1355","CID376"
"AID1868","CID376"
"AID523","CID377"
"AID994","CID377"
"AID1387","CID377"
"AID1998","CID377"
"AID247","CID378"
"AID341","CID378"
"AID427","CID378"
"AID771","CID378"
"AID343","CID378"
"AID222","CID379"
"AID879","CID379"
"AID1562","CID379"
"AID1598","CID379"
"AID374","CID380"
"AID1053","CID380"
"AID1170","CID380"
"AID201","CID380"
"AID920","CID380"
"AID187","CID381"
"AID843","CID381"
"AID1867","CID381"
"AID1966","CID381"
"AID475","CID382"
"AID796","CID383"
"AID853","CID383"
"AID642","CID383"
"AID1284","CID383"
"AID1840","CID383"
"AID1","CID384"
"AID294","CID384"
"AID1205","CID384"
"AID254","CID384"
"AID1125","CID385"
"AID343","CID385"
"AID1557","CID386"
"AID957","CID386"
"AID1355","CID386"
"AID1868","CID386"
"AID1851","CID387"
"AID919","CID388"
"AID201","CID389"
"AID344","CID389"
"AID1279","CID389"
"AID657","CID390"
"AID897","CID390"
"AID1188","CID390"
"AID1365","CID390"
"AID1395","CID390"
"AID1635","CID390"
"AID135","CID391"
"AID255","CID391"
"AID449","CID391"
"AID862","CID391"
"AID1651","CID392"
"AID1336","CID393"
"AID124","CID394"
"AID1511","CID394"
"AID898","CID396"
"AID1140","CID396"
"AID746","CID397"
"AID1197","CID397"
"AID564","CID397"
"AID1653","CID397"
"AID493","CID398"
"AID1701","CID398"
"AID1786","CID398"
"AID594","CID399"
"AID1175","CID399"
"AID1595","CID399"
"AID1702","CID399"
"AID1603","CID399"
"AID475","CID400"
"AID1886","CID400"
"AID1379","CID401"
"AID518","CID402"
"AID589","CID402"
"AID645","CID402"
