"AID","CID"
"AID161","CID12"
"AID1559","CID12"
"AID325","CID12"
"AID1384","CID12"
"AID999","CID12"
"AID1097","CID12"
"AID1267","CID12"
"AID2983","CID12"
"AID5700","CID12"
"AID1645","CID12"
"AID5044","CID12"
"AID5592","CID12"
"AID735","CID13"
"AID2807","CID13"
"AID5566","CID13"
"AID649","CID13"
"AID662","CID13"
"AID3105","CID13"
"AID5143","CID13"
"AID5418","CID13"
"AID2842","CID14"
"AID4256","CID14"
"AID3829","CID14"
"AID1007","CID14"
"AID5259","CID14"
"AID3522","CID15"
"AID1273","CID15"
"AID3903","CID15"
"AID5185","CID15"
"AID5516","CID15"
"AID5544","CID15"
"AID1064","CID15"
"AID3029","CID15"
"AID883","CID15"
"AID2127","CID15"
"AID3567","CID15"
"AID3897","CID15"
"AID5105","CID15"
"AID2288","CID16"
"AID4987","CID16"
"AID5913","CID16"
"AID2040","CID16"
"AID2922","CID16"
"AID3038","CID16"
"AID3730","CID16"
"AID3760","CID16"
"AID769","CID16"
"AID2944","CID16"
"AID5639","CID16"
"AID2772","CID17"
"AID4076","CID17"
"AID4079","CID17"
"AID1007","CID17"
"AID1345","CID17"
"AID3065","CID17"
"AID3872","CID17"
"AID4290","CID17"
"AID810","CID18"
"AID961","CID18"
"AID1811","CID18"
"AID3412","CID18"
"AID3759","CID18"
"AID5395","CID18"
"AID5539","CID18"
"AID1612","CID18"
"AID5433","CID18"
"AID5537","CID18"
"AID411","CID19"
"AID1514","CID19"
"AID5124","CID19"
"AID1115","CID19"
"AID1515","CID19"
"AID5898","CID19"
"AID3225","CID20"
"AID5979","CID20"
"AID3883","CID20"
"AID4683","CID20"
"AID5512","CID20"
"AID1525","CID20"
"AID5402","CID20"
"AID5694","CID20"
"AID2","CID21"
"AID4406","CID21"
"AID5392","CID21"
"AID1427","CID21"
"AID3217","CID21"
"AID4482","CID21"
"AID702","CID21"
"AID156","CID22"
"AID3306","CID22"
"AID4130","CID22"
"AID5124","CID22"
"AID2748","CID22"
"AID1434","CID22"
"AID1589","CID22"
"AID1911","CID23"
"AID2899","CID23"
"AID3513","CID23"
"AID3895","CID23"
"AID3931","CID23"
"AID4857","CID23"
"AID3121","CID23"
"AID5464","CID23"
"AID3229","CID24"
"AID3879","CID24"
"AID574","CID24"
"AID382","CID24"
"AID553","CID24"
"AID5942","CID24"
"AID3672","CID25"
"AID3921","CID25"
"AID5228","CID25"
"AID5445","CID25"
"AID2767","CID25"
"AID5857","CID25"
"AID4961","CID25"
"AID5362","CID26"
"AID1314","CID26"
"AID2281","CID26"
"AID328","CID26"
"AID5052","CID26"
"AID5903","CID26"
"AID970","CID26"
"AID823","CID27"
"AID2373","CID27"
"AID2492","CID27"
"AID4848","CID27"
"AID5524","CID27"
"AID816","CID27"
"AID1290","CID27"
"AID2201","CID27"
"AID2236","CID27"
"AID2257","CID27"
"AID2682","CID27"
"AID1133","CID28"
"AID398","CID28"
"AID1409","CID28"
"AID3982","CID28"
"AID5331","CID28"
"AID163","CID29"
"AID3143","CID29"
"AID3336","CID29"
"AID2793","CID29"
"AID2369","CID29"
"AID1888","CID30"
"AID2676","CID30"
"AID5199","CID30"
"AID1010","CID30"
"AID2723","CID30"
"AID3702","CID30"
"AID16","CID30"
"AID894","CID30"
"AID4104","CID31"
"AID2882","CID31"
"AID4912","CID31"
"AID3473","CID31"
"AID1931","CID31"
"AID2446","CID31"
"AID3410","CID31"
"AID1680","CID32"
"AID3735","CID32"
"AID5153","CID32"
"AID1760","CID32"
"AID4416","CID32"
"AID2662","CID32"
"AID3863","CID32"
"AID4947","CID33"
"AID5459","CID33"
"AID5059","CID33"
"AID314","CID33"
"AID1899","CID33"
"AID2684","CID33"
"AID4504","CID33"
"AID5127","CID34"
"AID5723","CID34"
"AID5976","CID34"
"AID3641","CID34"
"AID483","CID34"
"AID1971","CID34"
"AID3768","CID34"
"AID5132","CID34"
"AID5783","CID34"
"AID5413","CID35"
"AID60","CID35"
"AID657","CID35"
"AID1651","CID35"
"AID2223","CID35"
"AID1956","CID35"
"AID4932","CID35"
"AID5286","CID35"
"AID5678","CID35"
"AID3712","CID36"
"AID212","CID36"
"AID1244","CID36"
"AID3313","CID36"
"AID3405","CID36"
"AID1774","CID36"
"AID1853","CID36"
"AID231","CID37"
"AID287","CID37"
"AID3407","CID37"
"AID3757","CID37"
"AID4875","CID37"
"AID3955","CID37"
"AID141","CID38"
"AID5394","CID38"
"AID1732","CID38"
"AID2921","CID38"
"AID2953","CID38"
"AID4447","CID38"
"AID4634","CID38"
"AID459","CID39"
"AID4867","CID39"
"AID3573","CID39"
"AID459","CID39"
"AID2705","CID39"
"AID970","CID39"
"AID1311","CID40"
"AID2472","CID40"
"AID3915","CID40"
"AID4739","CID40"
"AID3891","CID40"
"AID5055","CID41"
"AID719","CID41"
"AID4862","CID41"
"AID5278","CID41"
"AID5951","CID41"
"AID2435","CID41"
"AID5541","CID41"
"AID584","CID41"
"AID3796","CID41"
"AID4268","CID41"
"AID3992","CID42"
"AID4081","CID42"
"AID4454","CID42"
"AID5016","CID42"
"AID3116","CID42"
"AID3487","CID42"
"AID5339","CID42"
"AID742","CID42"
"AID3497","CID42"
"AID2055","CID43"
"AID2378","CID43"
"AID149","CID43"
"AID205","CID43"
"AID2932","CID43"
"AID5373","CID43"
"AID5605","CID43"
"AID387","CID43"
"AID3839","CID43"
"AID4286","CID43"
"AID4503","CID43"
"AID925","CID44"
"AID2908","CID44"
"AID3945","CID44"
"AID5226","CID44"
"AID829","CID44"
"AID3511","CID44"
"AID2303","CID45"
"AID3701","CID45"
"AID5590","CID45"
"AID552","CID45"
"AID2192","CID45"
"AID460","CID45"
"AID1248","CID45"
"AID5363","CID45"
"AID2168","CID45"
"AID2347","CID45"
"AID5361","CID45"
"AID5434","CID45"
"AID5471","CID45"
"AID145","CID46"
"AID1504","CID46"
"AID4348","CID46"
"AID5096","CID46"
"AID1246","CID46"
"AID1298","CID46"
"AID2581","CID46"
"AID5812","CID46"
"AID1820","CID46"
"AID4952","CID47"
"AID954","CID47"
"AID2655","CID47"
"AID3511","CID47"
"AID4184","CID47"
"AID5317","CID47"
"AID2098","CID47"
"AID3046","CID47"
"AID1113","CID47"
"AID3328","CID47"
"AID3610","CID48"
"AID5299","CID48"
"AID2832","CID48"
"AID2050","CID48"
"AID3061","CID48"
"AID3623","CID48"
"AID347","CID48"
"AID636","CID48"
"AID2001","CID48"
"AID4587","CID48"
"AID4741","CID48"
"AID1645","CID49"
"AID3866","CID49"
"AID3936","CID49"
"AID4395","CID49"
"AID4907","CID49"
"AID3859","CID49"
"AID1791","CID50"
"AID3342","CID50"
"AID3801","CID50"
"AID4639","CID50"
"AID835","CID50"
"AID3514","CID50"
"AID5632","CID50"
"AID88","CID51"
"AID1099","CID51"
"AID2888","CID51"
"AID5344","CID51"
"AID618","CID51"
"AID3307","CID51"
"AID4937","CID51"
"AID5453","CID51"
"AID4206","CID51"
"AID4553","CID51"
"AID5809","CID51"
"AID1965","CID51"
"AID3394","CID51"
"AID4888","CID51"
"AID939","CID52"
"AID2028","CID52"
"AID2525","CID52"
"AID2584","CID52"
"AID3255","CID52"
"AID5371","CID52"
"AID3155","CID52"
"AID3330","CID53"
"AID465","CID53"
"AID5227","CID53"
"AID1132","CID53"
"AID1148","CID53"
"AID2033","CID53"
"AID2759","CID53"
"AID5553","CID53"
"AID1876","CID54"
"AID348","CID54"
"AID1233","CID54"
"AID1055","CID54"
"AID2390","CID54"
"AID5830","CID54"
"AID3007","CID55"
"AID4833","CID55"
"AID2738","CID55"
"AID4721","CID55"
"AID1869","CID55"
"AID1236","CID56"
"AID5874","CID56"
"AID2602","CID56"
"AID1324","CID57"
"AID2418","CID57"
"AID2914","CID57"
"AID3956","CID57"
"AID4047","CID57"
"AID3270","CID57"
"AID336","CID57"
"AID1175","CID57"
"AID3447","CID57"
"AID3817","CID57"
"AID4364","CID58"
"AID4880","CID58"
"AID213","CID58"
"AID2578","CID58"
"AID3228","CID58"
"AID134","CID58"
"AID283","CID58"
"AID997","CID58"
"AID4009","CID58"
"AID2219","CID58"
"AID1995","CID59"
"AID647","CID59"
"AID4207","CID59"
"AID3592","CID59"
"AID4124","CID59"
"AID12","CID59"
"AID887","CID59"
"AID931","CID59"
"AID1959","CID59"
"AID2383","CID59"
"AID1458","CID60"
"AID2947","CID60"
"AID5080","CID60"
"AID2622","CID60"
"AID3960","CID60"
"AID4591","CID60"
"AID3920","CID60"
"AID5613","CID60"
"AID3962","CID61"
"AID4877","CID61"
"AID963","CID61"
"AID2835","CID61"
"AID3795","CID61"
"AID4481","CID61"
"AID385","CID61"
"AID2607","CID61"
"AID4898","CID61"
"AID5396","CID61"
"AID952","CID61"
"AID1755","CID62"
"AID5687","CID62"
"AID199","CID62"
"AID1734","CID62"
"AID3527","CID62"
"AID3961","CID62"
"AID1566","CID63"
"AID3569","CID63"
"AID4332","CID63"
"AID3530","CID63"
"AID4266","CID63"
"AID1173","CID64"
"AID5734","CID64"
"AID905","CID64"
"AID2216","CID64"
"AID2325","CID64"
"AID3741","CID64"
"AID5517","CID64"
"AID1190","CID64"
"AID4412","CID64"
"AID425","CID65"
"AID5506","CID65"
"AID1704","CID65"
"AID3340","CID66"
"AID4223","CID66"
"AID1428","CID66"
"AID2213","CID66"
"AID3875","CID66"
"AID1536","CID66"
"AID1642","CID66"
"AID2118","CID66"
"AID3834","CID66"
"AID3963","CID67"
"AID5490","CID67"
"AID5707","CID67"
"AID545","CID67"
"AID3439","CID67"
"AID3272","CID67"
"AID5207","CID67"
"AID1604","CID68"
"AID5980","CID68"
"AID855","CID68"
"AID2290","CID68"
"AID71","CID68"
"AID355","CID68"
"AID1577","CID68"
"AID1995","CID68"
"AID2422","CID68"
"AID4774","CID68"
"AID5074","CID68"
"AID1902","CID68"
"AID3161","CID68"
"AID4022","CID68"
"AID4464","CID68"
"AID803","CID69"
"AID5771","CID69"
"AID3545","CID69"
"AID4550","CID69"
"AID5616","CID69"
"AID2380","CID69"
"AID2028","CID69"
"AID1606","CID70"
"AID4383","CID70"
"AID5538","CID70"
"AID4807","CID70"
"AID367","CID71"
"AID3422","CID71"
"AID4747","CID71"
"AID3588","CID71"
"AID328","CID72"
"AID5052","CID72"
"AID5903","CID72"
"AID3509","CID72"
"AID3542","CID72"
"AID3900","CID72"
"AID4376","CID72"
"AID4985","CID72"
"AID5927","CID73"
"AID921","CID73"
"AID1858","CID73"
"AID2196","CID73"
"AID5169","CID73"
"AID4397","CID73"
"AID5320","CID73"
"AID4401","CID74"
"AID4745","CID74"
"AID353","CID74"
"AID3641","CID74"
"AID5108","CID74"
"AID2494","CID74"
"AID3609","CID74"
"AID426","CID74"
"AID492","CID74"
"AID3312","CID74"
"AID3295","CID75"
"AID3625","CID75"
"AID4263","CID75"
"AID4686","CID75"
"AID703","CID75"
"AID1597","CID75"
"AID3412","CID75"
"AID3759","CID75"
"AID5395","CID75"
"AID5539","CID75"
"AID1099","CID75"
"AID1493","CID75"
"AID2280","CID75"
"AID3271","CID75"
"AID3600","CID76"
"AID5565","CID76"
"AID3730","CID76"
"AID3760","CID76"
"AID74","CID76"
"AID4302","CID76"
"AID4982","CID76"
"AID3508","CID77"
"AID4702","CID77"
"AID2140","CID77"
"AID5949","CID77"
"AID5036","CID77"
"AID2111","CID78"
"AID4081","CID78"
"AID4459","CID78"
"AID2003","CID78"
"AID4694","CID78"
"AID1671","CID78"
"AID1980","CID78"
"AID4150","CID79"
"AID200","CID79"
"AID605","CID79"
"AID1776","CID79"
"AID3700","CID79"
"AID4514","CID79"
"AID833","CID79"
"AID2320","CID79"
"AID5254","CID80"
"AID1181","CID80"
"AID1849","CID80"
"AID1608","CID80"
"AID2193","CID80"
"AID3699","CID80"
"AID1916","CID81"
"AID4564","CID81"
"AID5056","CID81"
"AID4174","CID81"
"AID3333","CID81"
"AID3894","CID81"
"AID3508","CID81"
"AID731","CID82"
"AID1652","CID82"
"AID2839","CID82"
"AID3121","CID82"
"AID5464","CID82"
"AID546","CID82"
"AID2476","CID82"
"AID4659","CID82"
"AID3611","CID82"
"AID2295","CID83"
"AID3273","CID83"
"AID3894","CID83"
"AID2155","CID83"
"AID1646","CID83"
"AID1864","CID83"
"AID2613","CID83"
"AID632","CID84"
"AID5193","CID84"
"AID2228","CID84"
"AID3240","CID84"
"AID203","CID85"
"AID4073","CID85"
"AID5689","CID85"
"AID57","CID85"
"AID3074","CID85"
"AID3907","CID85"
"AID259","CID86"
"AID1088","CID86"
"AID4838","CID86"
"AID352","CID86"
"AID1414","CID86"
"AID605","CID86"
"AID4623","CID86"
"AID193","CID87"
"AID624","CID87"
"AID3277","CID87"
"AID5086","CID87"
"AID327","CID87"
"AID550","CID87"
"AID2950","CID87"
"AID4385","CID87"
"AID1286","CID88"
"AID4649","CID88"
"AID2024","CID88"
"AID5688","CID88"
"AID1606","CID88"
"AID4383","CID88"
"AID5538","CID88"
"AID2465","CID89"
"AID4126","CID89"
"AID2561","CID89"
"AID5294","CID89"
"AID2128","CID89"
"AID2526","CID90"
"AID5212","CID90"
"AID5386","CID90"
"AID2468","CID90"
"AID4033","CID90"
"AID5497","CID90"
"AID4357","CID90"
"AID5561","CID90"
"AID230","CID91"
"AID2025","CID91"
"AID3575","CID91"
"AID2128","CID91"
"AID30","CID91"
"AID908","CID91"
"AID119","CID92"
"AID266","CID92"
"AID514","CID92"
"AID2511","CID92"
"AID3362","CID92"
"AID317","CID92"
"AID4353","CID92"
"AID4704","CID92"
"AID4768","CID92"
"AID2379","CID92"
"AID4370","CID92"
"AID5645","CID92"
"AID4171","CID93"
"AID633","CID93"
"AID1429","CID93"
"AID1936","CID93"
"AID5378","CID93"
"AID283","CID93"
"AID3579","CID93"
"AID5469","CID93"
"AID3114","CID94"
"AID3339","CID94"
"AID685","CID94"
"AID2647","CID94"
"AID5259","CID94"
"AID2037","CID94"
"AID5465","CID94"
"AID5888","CID94"
"AID3468","CID94"
"AID2023","CID95"
"AID6","CID95"
"AID5068","CID95"
"AID5434","CID95"
"AID1994","CID95"
"AID814","CID95"
"AID4619","CID95"
"AID5371","CID96"
"AID5406","CID96"
"AID4356","CID96"
"AID4886","CID96"
"AID130","CID96"
"AID462","CID96"
"AID1648","CID96"
"AID2408","CID96"
"AID3616","CID96"
"AID3811","CID96"
"AID4184","CID96"
"AID4562","CID96"
"AID1588","CID97"
"AID1482","CID97"
"AID2080","CID97"
"AID3114","CID97"
"AID3339","CID97"
"AID5400","CID97"
"AID2304","CID98"
"AID2742","CID98"
"AID1366","CID98"
"AID2244","CID98"
"AID2019","CID98"
"AID3504","CID98"
"AID1774","CID99"
"AID1844","CID99"
"AID1555","CID99"
"AID5670","CID99"
"AID5828","CID99"
"AID1072","CID99"
"AID2052","CID99"
"AID5167","CID99"
"AID1202","CID100"
"AID4313","CID100"
"AID2352","CID100"
"AID3153","CID100"
"AID361","CID100"
"AID1107","CID100"
"AID2978","CID100"
"AID3410","CID100"
"AID954","CID100"
"AID2655","CID100"
"AID3511","CID100"
"AID4184","CID100"
"AID5317","CID100"
"AID981","CID101"
"AID2422","CID101"
"AID3211","CID101"
"AID2690","CID101"
"AID3177","CID101"
"AID4346","CID101"
"AID2874","CID102"
"AID3536","CID102"
"AID1916","CID102"
"AID3486","CID102"
"AID4235","CID102"
"AID4241","CID102"
"AID4824","CID102"
"AID1306","CID102"
"AID5593","CID103"
"AID5998","CID103"
"AID44","CID103"
"AID4549","CID103"
"AID854","CID103"
"AID3333","CID103"
"AID3894","CID103"
"AID4826","CID104"
"AID4125","CID104"
"AID4620","CID104"
"AID1928","CID104"
"AID2137","CID104"
"AID3097","CID104"
"AID5731","CID104"
"AID99","CID104"
"AID552","CID104"
"AID569","CID104"
"AID2580","CID104"
"AID4297","CID104"
"AID3294","CID105"
"AID3539","CID105"
"AID4189","CID105"
"AID4688","CID105"
"AID427","CID105"
"AID2460","CID105"
"AID5771","CID105"
"AID5924","CID105"
"AID2044","CID105"
"AID2706","CID105"
"AID4576","CID105"
"AID2338","CID106"
"AID4050","CID106"
"AID1430","CID106"
"AID2043","CID106"
"AID400","CID106"
"AID2834","CID106"
"AID4573","CID106"
"AID5234","CID106"
"AID4974","CID106"
"AID741","CID107"
"AID1715","CID107"
"AID2652","CID107"
"AID1336","CID107"
"AID1579","CID107"
"AID3053","CID107"
"AID1550","CID107"
"AID1706","CID107"
"AID4358","CID107"
"AID3083","CID108"
"AID4217","CID108"
"AID999","CID108"
"AID1097","CID108"
"AID1267","CID108"
"AID2983","CID108"
"AID5700","CID108"
"AID981","CID108"
"AID1337","CID108"
"AID2971","CID108"
"AID1491","CID108"
"AID3638","CID109"
"AID4897","CID109"
"AID697","CID109"
"AID2430","CID109"
"AID1558","CID109"
"AID5894","CID109"
"AID2426","CID109"
"AID5710","CID109"
"AID3201","CID110"
"AID1582","CID110"
"AID340","CID110"
"AID4384","CID110"
"AID846","CID110"
"AID3311","CID110"
"AID1369","CID111"
"AID3805","CID111"
"AID5276","CID111"
"AID601","CID112"
"AID3870","CID112"
"AID3881","CID112"
"AID1909","CID112"
"AID5080","CID112"
"AID2869","CID112"
"AID3421","CID112"
"AID3465","CID112"
"AID2577","CID113"
"AID2652","CID113"
"AID2082","CID113"
"AID2688","CID113"
"AID3204","CID113"
"AID4785","CID113"
"AID2879","CID113"
"AID2887","CID113"
"AID391","CID113"
"AID766","CID113"
"AID2617","CID113"
"AID3990","CID113"
"AID4230","CID113"
"AID1498","CID114"
"AID1932","CID114"
"AID2184","CID114"
"AID3827","CID114"
"AID5864","CID114"
"AID239","CID114"
"AID5138","CID114"
"AID5552","CID114"
"AID2657","CID115"
"AID4903","CID115"
"AID1546","CID115"
"AID1977","CID115"
"AID1242","CID115"
"AID4304","CID115"
"AID5225","CID115"
"AID12","CID115"
"AID887","CID115"
"AID931","CID115"
"AID1959","CID115"
"AID2383","CID115"
"AID4908","CID116"
"AID5116","CID116"
"AID900","CID116"
"AID961","CID116"
"AID990","CID116"
"AID1077","CID116"
"AID2382","CID116"
"AID5722","CID116"
"AID5478","CID116"
"AID1138","CID117"
"AID1848","CID117"
"AID4177","CID117"
"AID5422","CID117"
"AID720","CID117"
"AID3596","CID117"
"AID5363","CID117"
"AID81","CID117"
"AID3860","CID118"
"AID990","CID118"
"AID4039","CID118"
"AID1761","CID118"
"AID5119","CID118"
"AID804","CID119"
"AID5952","CID119"
"AID4740","CID119"
"AID778","CID119"
"AID3540","CID119"
"AID3746","CID119"
"AID4598","CID119"
"AID3519","CID119"
"AID4320","CID119"
"AID2384","CID120"
"AID2831","CID120"
"AID1038","CID120"
"AID2929","CID120"
"AID1599","CID120"
"AID2416","CID120"
"AID3441","CID120"
"AID902","CID120"
"AID2460","CID120"
"AID2915","CID120"
"AID4898","CID121"
"AID5086","CID121"
"AID3962","CID121"
"AID4877","CID121"
"AID3386","CID121"
"AID1093","CID121"
"AID5946","CID121"
"AID2320","CID122"
"AID2473","CID122"
"AID3762","CID122"
"AID5950","CID122"
"AID425","CID123"
"AID5506","CID123"
"AID2061","CID123"
"AID3078","CID123"
"AID915","CID123"
"AID4162","CID123"
"AID475","CID124"
"AID2102","CID124"
"AID4711","CID124"
"AID4761","CID124"
"AID5527","CID124"
"AID57","CID124"
"AID3074","CID124"
"AID2692","CID124"
"AID3285","CID124"
"AID1124","CID125"
"AID4540","CID125"
"AID820","CID125"
"AID2051","CID125"
"AID4026","CID125"
"AID5957","CID125"
"AID861","CID125"
"AID3812","CID125"
"AID3855","CID125"
"AID5717","CID125"
"AID3207","CID126"
"AID5281","CID126"
"AID2514","CID126"
"AID3450","CID126"
"AID4272","CID126"
"AID2394","CID126"
"AID3780","CID126"
"AID4141","CID126"
"AID4352","CID126"
"AID3525","CID127"
"AID541","CID128"
"AID891","CID128"
"AID1923","CID128"
"AID4304","CID128"
"AID1422","CID128"
"AID5757","CID128"
"AID5328","CID128"
"AID3925","CID128"
"AID1446","CID129"
"AID1887","CID129"
"AID3518","CID129"
"AID2291","CID129"
"AID3419","CID130"
"AID1051","CID130"
"AID1809","CID130"
"AID1870","CID130"
"AID4840","CID130"
"AID394","CID130"
"AID1135","CID130"
"AID1142","CID130"
"AID1643","CID130"
"AID3349","CID130"
"AID4926","CID130"
"AID1078","CID132"
"AID1834","CID132"
"AID2779","CID132"
"AID3012","CID132"
"AID4779","CID132"
"AID5520","CID132"
"AID1305","CID132"
"AID58","CID132"
"AID5657","CID132"
"AID5743","CID132"
"AID929","CID133"
"AID3574","CID133"
"AID3769","CID133"
"AID4180","CID133"
"AID5011","CID133"
"AID5085","CID133"
"AID4234","CID133"
"AID5267","CID133"
"AID2000","CID133"
"AID2344","CID133"
"AID475","CID134"
"AID2102","CID134"
"AID4711","CID134"
"AID4761","CID134"
"AID5527","CID134"
"AID4390","CID134"
"AID4964","CID134"
"AID5531","CID134"
"AID5716","CID134"
"AID2393","CID134"
"AID3016","CID134"
"AID3474","CID134"
"AID5262","CID134"
"AID1131","CID135"
"AID2659","CID135"
"AID5764","CID135"
"AID2232","CID135"
"AID83","CID136"
"AID116","CID136"
"AID4481","CID136"
"AID352","CID136"
"AID2311","CID136"
"AID5273","CID136"
"AID5358","CID136"
"AID1017","CID136"
"AID1082","CID136"
"AID1852","CID136"
"AID3036","CID136"
"AID2204","CID137"
"AID2319","CID137"
"AID3906","CID137"
"AID4200","CID137"
"AID698","CID137"
"AID1242","CID137"
"AID2726","CID137"
"AID3867","CID137"
"AID2549","CID138"
"AID5174","CID138"
"AID1123","CID138"
"AID4640","CID138"
"AID4591","CID138"
"AID3842","CID139"
"AID1689","CID139"
"AID2562","CID139"
"AID2632","CID139"
"AID2590","CID139"
"AID3977","CID139"
"AID945","CID139"
"AID3697","CID139"
"AID374","CID140"
"AID986","CID140"
"AID4699","CID140"
"AID4206","CID140"
"AID4553","CID140"
"AID5809","CID140"
"AID561","CID140"
"AID914","CID140"
"AID2902","CID140"
"AID5650","CID140"
"AID1451","CID140"
"AID4400","CID141"
"AID297","CID141"
"AID4894","CID141"
"AID5284","CID142"
"AID2398","CID142"
"AID4066","CID143"
"AID4738","CID143"
"AID808","CID143"
"AID3851","CID143"
"AID727","CID143"
"AID1968","CID143"
"AID2033","CID143"
"AID1386","CID143"
"AID3525","CID144"
"AID3965","CID144"
"AID5801","CID144"
"AID3208","CID144"
"AID4850","CID144"
"AID1032","CID144"
"AID2583","CID144"
"AID2895","CID144"
"AID4403","CID144"
"AID713","CID145"
"AID791","CID145"
"AID1086","CID145"
"AID1104","CID145"
"AID4765","CID145"
"AID5441","CID145"
"AID4809","CID145"
"AID4899","CID145"
"AID3874","CID145"
"AID490","CID146"
"AID3523","CID146"
"AID1541","CID146"
"AID3122","CID146"
"AID4649","CID147"
"AID1114","CID147"
"AID2893","CID147"
"AID5066","CID147"
"AID5179","CID147"
"AID449","CID147"
"AID3633","CID147"
"AID5810","CID147"
"AID5826","CID147"
"AID1265","CID147"
"AID3588","CID147"
"AID4500","CID147"
"AID5036","CID148"
"AID5306","CID148"
"AID2318","CID148"
"AID3770","CID148"
"AID2155","CID148"
"AID904","CID148"
"AID3950","CID149"
"AID4970","CID149"
"AID5145","CID149"
"AID2477","CID149"
"AID4051","CID149"
"AID4665","CID149"
"AID1357","CID149"
"AID2336","CID150"
"AID3762","CID150"
"AID5906","CID150"
"AID716","CID150"
"AID2240","CID150"
"AID366","CID150"
"AID2905","CID150"
"AID1695","CID150"
"AID4006","CID150"
"AID4108","CID151"
"AID1610","CID151"
"AID3336","CID151"
"AID3658","CID151"
"AID5328","CID151"
"AID1726","CID152"
"AID1760","CID152"
"AID3091","CID152"
"AID4523","CID152"
"AID5578","CID152"
"AID1929","CID153"
"AID4361","CID153"
"AID701","CID153"
"AID2071","CID153"
"AID3917","CID153"
"AID352","CID153"
"AID2311","CID153"
"AID5273","CID153"
"AID5358","CID153"
"AID1789","CID153"
"AID4133","CID153"
"AID3846","CID154"
"AID84","CID154"
"AID1195","CID154"
"AID70","CID154"
"AID1944","CID154"
"AID5154","CID154"
"AID297","CID155"
"AID5032","CID155"
"AID5721","CID155"
"AID3135","CID155"
"AID1057","CID155"
"AID3501","CID155"
"AID527","CID156"
"AID4127","CID156"
"AID888","CID156"
"AID1572","CID156"
"AID3159","CID156"
"AID5328","CID156"
"AID2630","CID156"
"AID2986","CID156"
"AID5549","CID156"
"AID617","CID157"
"AID1304","CID157"
"AID1378","CID157"
"AID1758","CID157"
"AID3038","CID157"
"AID4790","CID157"
"AID4804","CID157"
"AID4999","CID157"
"AID5575","CID157"
"AID1958","CID157"
"AID5222","CID157"
"AID3446","CID158"
"AID5121","CID158"
"AID293","CID158"
"AID1797","CID158"
"AID4158","CID158"
"AID5947","CID158"
"AID1109","CID158"
"AID1171","CID158"
"AID2844","CID158"
"AID3649","CID158"
"AID4285","CID159"
"AID4788","CID159"
"AID4942","CID159"
"AID786","CID159"
"AID3578","CID159"
"AID4836","CID159"
"AID1817","CID159"
"AID1248","CID159"
"AID1533","CID159"
"AID3280","CID160"
"AID5106","CID160"
"AID1003","CID160"
"AID2143","CID160"
"AID1055","CID160"
"AID2390","CID160"
"AID5830","CID160"
"AID2938","CID161"
"AID5041","CID161"
"AID4505","CID161"
"AID2559","CID161"
"AID3619","CID161"
"AID3871","CID161"
"AID3876","CID161"
"AID1961","CID162"
"AID3558","CID162"
"AID617","CID162"
"AID1304","CID162"
"AID1378","CID162"
"AID1758","CID162"
"AID3038","CID162"
"AID4790","CID162"
"AID4804","CID162"
"AID4999","CID162"
"AID5575","CID162"
"AID4556","CID163"
"AID5266","CID163"
"AID2305","CID163"
"AID3761","CID163"
"AID5287","CID163"
"AID107","CID164"
"AID482","CID164"
"AID5672","CID164"
